pedido_id;data_pedido;cliente_id;produto_id;unidade_id;quantidade;desconto_pct;status;receita_bruta;receita_liquida;custo_total;data_prometida;data_entrega
PV002378;11/06/2024;C0408;P003;U02;34,14;0,0993;Entregue;1433,88;1291,5;760,44;2024-06-19;2024-06-17
PV002379;14/05/2025;C0096;P004;U02;64,09;0,0394;Entregue;858,81;824,97;409,65;2025-05-18;2025-05-16
PV002380;11/06/2025;C0473;P004;U01;41,92;0,0961;Faturado;561,73;507,75;275,18;2025-06-25;2025-07-01
PV002381;31/01/2026;C0441;P001;U02;47,96;0,12;Entregue;887,26;780,79;389,4;2026-02-14;2026-02-14
PV002382;31/07/2025;C0097;P007;U02;48,11;0,0132;Entregue;471,48;465,26;201,93;2025-08-14;2025-08-16
PV002383;24/02/2024;C0264;P004;U01;20,02;0,105;Entregue;268,27;240,1;120,42;2024-03-08;2024-03-14
PV002384;31/07/2024;C0082;P001;U02;23,04;0,0415;Entregue;426,24;408,55;194,3;2024-08-06;2024-08-04
PV002385;26/10/2024;C0027;P003;U02;28,37;0,0765;Entregue;1191,54;1100,39;627,13;2024-11-03;2024-11-04
PV002386;27/09/2024;C0332;P007;U02;27,31;0,0287;Entregue;267,64;259,96;124,23;2024-09-30;2024-09-30
PV002387;26/06/2025;C0398;P005;U02;30,12;0,158;Entregue;954,8;803,94;431,52;2025-07-01;2025-06-30
PV002388;27/04/2024;C0181;P005;U03;47,22;0,0154;Entregue;1496,87;1473,82;690,48;2024-05-01;2024-05-07
PV002389;11/06/2025;C0021;P005;U02;170,11;0,0418;Entregue;5392,49;5167,08;2568,26;2025-06-20;2025-06-20
PV002390;13/09/2025;C0332;P003;U01;13,69;0,1154;Faturado;574,98;508,63;277,09;2025-09-23;2025-09-29
PV002391;25/08/2025;C0401;P002;U01;30,12;0,0527;Entregue;689,75;653,4;275,51;2025-09-04;2025-09-02
PV002392;08/08/2024;C0006;P002;U01;62,47;0,1205;Entregue;1430,56;1258,18;618,28;2024-08-11;2024-08-11
PV002393;09/08/2025;C0105;P006;U02;21,02;0,0224;Entregue;1156,1;1130,2;503,5;2025-08-18;2025-08-20
PV002394;02/03/2025;C0397;P007;U03;71,45;0,0521;Entregue;700,21;663,73;272,11;2025-03-11;2025-03-11
PV002395;11/05/2025;C0160;P001;U01;83,13;0,0407;Entregue;1537,9;1475,31;652,2;2025-05-24;2025-05-24
PV002396;25/06/2024;C0309;P008;U01;45,69;0,1473;Cancelado;804,14;685,69;354,13;2024-06-28;2024-06-26
PV002397;02/11/2025;C0198;P004;U01;31,89;0,0406;Entregue;427,33;409,98;194,05;2025-11-15;2025-11-15
PV002398;04/04/2025;C0402;P006;U02;36,27;0,1265;Entregue;1994,85;1742,5;949,25;2025-04-16;2025-04-18
PV002399;21/05/2025;C0065;P007;U01;50,86;0,0253;Entregue;498,43;485,82;206,0;2025-06-04;2025-06-03
PV002400;08/01/2025;C0011;P005;U03;36,32;0,0803;Entregue;1151,34;1058,89;581,13;2025-01-20;2025-01-20
PV002401;11/07/2026;C0351;P007;U01;55,86;0,0084;Entregue;547,43;542,83;235,37;2026-07-17;2026-07-23
PV002402;30/06/2025;C0430;P008;U02;135,67;0,088;Entregue;2387,79;2177,66;1001,24;2025-07-04;2025-07-05
PV002403;22/03/2025;C0423;P005;U03;14,36;0,0017;Faturado;455,21;454,44;207,3;2025-03-30;2025-03-31
PV002404;23/05/2024;C0396;P007;U03;64,25;0,0032;Faturado;629,65;627,64;277,58;2024-06-06;2024-06-06
PV002405;17/04/2025;C0205;P007;U03;114,9;0,0111;Entregue;1126,02;1113,52;536,7;2025-04-21;2025-04-21
PV002406;04/01/2026;C0353;P003;U02;16,16;0,0791;Entregue;678,72;625,03;316,8;2026-01-16;2026-01-16
PV002407;20/06/2025;C0205;P003;U02;58,65;0,1633;Entregue;2463,3;2061,04;1182,91;2025-06-25;2025-06-28
PV002408;07/08/2024;;P001;U01;35,31;0,0728;Entregue;653,24;605,68;289,67;2024-08-11;2024-08-11
PV002409;04/07/2025;C0175;P006;U03;58,29;0,1291;Entregue;3205,95;2792,06;1558,52;2025-07-17;2025-07-15
PV002410;23/02/2024;C0377;P001;U02;17,17;0,028;Entregue;317,65;308,76;142,11;2024-03-06;2024-03-07
PV002411;17/07/2024;C0418;P004;U01;26,91;0,1483;Entregue;360,59;307,11;174,5;2024-07-26;2024-07-24
PV002412;04/07/2025;C0106;P007;U03;87,46;0,0896;Entregue;857,11;780,31;347,71;2025-07-15;2025-07-15
PV002413;05/10/2024;C0260;P007;U02;60,8;0,154;Faturado;595,84;504,08;240,41;2024-10-13;2024-10-13
PV002414;22/04/2026;C0433;P007;U02;39,73;0,163;Entregue;389,35;325,89;183,84;2026-04-28;2026-04-29
PV002415;09/07/2026;C0201;P005;U01;36,06;0,1247;Entregue;1143,1;1000,56;564,29;2026-07-23;2026-07-22
PV002416;24/03/2025;C0144;P006;U02;6,83;0,0064;Entregue;375,65;373,25;187,87;2025-04-07;2025-04-07
PV002417;07/07/2024;C0438;P002;U02;65,41;0,1642;Entregue;1497,89;1251,94;569,91;2024-07-10;2024-07-13
PV002418;19/12/2025;C0063;P003;U02;42,46;0,0498;Entregue;1783,32;1694,51;858,31;2025-12-25;2025-12-25
PV002419;07/11/2025;C0014;P003;U02;18,1;0,1235;Entregue;760,2;666,32;336,7;2025-11-15;2025-11-18
PV002420;29/06/2025;C0331;P002;U02;15,74;0,0515;Entregue;360,45;341,89;154,05;2025-07-08;2025-07-10
PV002421;07/07/2026;C0141;P002;U03;40,79;0,0986;Entregue;934,09;841,99;343,17;2026-07-13;2026-07-11
PV002422;31/10/2024;C0322;P004;U01;88,91;0,0212;Entregue;1191,39;1166,13;488,13;2024-11-09;2024-11-09
PV002423;11/08/2024;C0494;P003;U01;32,89;0,1519;Faturado;1381,38;1171,55;660,35;2024-08-14;2024-08-13
PV002424;25/04/2025;C0028;P007;U01;23,03;0,1559;Faturado;225,69;190,5;107,38;2025-05-08;2025-05-07
PV002425;12/05/2026;C0457;P002;U03;10,61;0,1272;Entregue;242,97;212,06;104,12;2026-05-26;2026-05-24
PV002426;22/08/2025;C0001;P006;U03;32,69;0,0811;Entregue;1797,95;1652,14;770,54;2025-08-28;2025-08-28
PV002427;03/03/2024;C0316;P003;U01;77,95;0,067;Faturado;3273,9;3054,55;1565,01;2024-03-15;2024-03-15
PV002428;26/09/2024;C0484;P007;U01;77,32;0,0174;Entregue;757,74;744,56;346,68;2024-10-03;2024-10-03
PV002429;06/08/2025;C0353;P003;U03;23,24;0,0158;Entregue;976,08;960,66;441,49;2025-08-18;2025-08-17
PV002430;27/08/2024;C0253;P006;U03;20,2;0,0892;Cancelado;1111,0;1011,9;580,11;2024-09-09;2024-09-10
PV002431;30/01/2024;C0461;P004;U01;179,65;0,0093;Entregue;2407,31;2384,92;1077,74;2024-02-08;2024-02-08
PV002432;20/08/2025;C0182;P007;U01;6,78;0,0116;Entregue;66,44;65,67;27,12;2025-08-31;2025-08-29
PV002433;17/05/2024;C0004;P001;U02;30,34;0,0731;Entregue;561,29;520,26;250,51;2024-05-22;2024-05-23
PV002434;23/03/2025;C0097;P003;U03;270,96;0,0361;Entregue;11380,32;10969,49;5789,12;2025-04-02;2025-04-02
PV002435;29/12/2025;C0391;P001;U01;12,42;0,0336;Faturado;229,77;222,05;96,07;2026-01-05;2026-01-06
PV002436;21/08/2024;C0251;P008;U02;14,71;0,0591;Entregue;258,9;243,6;113,62;2024-08-27;2024-08-27
PV002437;28/09/2025;C0139;P003;U02;169,19;0,1694;Entregue;7105,98;5902,23;3205,68;2025-10-03;2025-10-04
PV002438;06/05/2024;C0068;P001;U01;29,29;0,0612;Entregue;541,86;508,7;238,01;2024-05-09;2024-05-09
PV002439;07/12/2024;C0098;P007;U03;44,71;0,1061;Entregue;438,16;391,67;206,56;2024-12-14;2024-12-12
PV002440;01/08/2024;C0187;P003;U01;31,12;0,1078;Entregue;1307,04;1166,14;674,89;2024-08-09;2024-08-11
PV002441;24/08/2024;C0076;P007;U01;141,59;0,124;Entregue;1387,58;1215,52;543,8;2024-08-31;2024-09-03
PV002442;25/03/2025;C0071;P006;U01;98,06;0,0126;Faturado;5393,3;5325,34;2568,97;2025-04-05;2025-04-06
PV002443;14/02/2026;C0350;P006;U01;45,55;0,0323;Faturado;2505,25;2424,33;1109,88;2026-02-19;2026-02-19
PV002444;18/03/2024;C0468;P005;U02;37,69;0,0213;Entregue;1194,77;1169,32;578,96;2024-03-23;2024-03-21
PV002445;17/08/2024;C0314;P001;U02;105,71;0,0977;Entregue;1955,64;1764,57;824,1;2024-08-30;2024-08-31
PV002446;30/03/2024;C0486;P001;U01;61,74;0,0483;Entregue;1142,19;1087,02;472,71;2024-04-06;2024-04-08
PV002447;17/08/2025;C0358;P007;U01;27,22;0,1077;Entregue;266,76;238,03;122,22;2025-08-27;2025-08-25
PV002448;26/11/2024;C0392;P007;U02;32,6;0,0505;Entregue;319,48;303,35;147,63;2024-12-10;2024-12-10
PV002449;20/12/2024;C0231;P001;U01;41,16;0,0579;Entregue;761,46;717,37;331,1;2024-12-27;2025-01-02
PV002450;14/02/2026;C0394;P004;U01;176,82;0,0228;Entregue;2369,39;2315,37;1139,24;2026-02-23;2026-03-01
PV002451;25/02/2025;C0482;P007;U02;35,07;0,0911;Cancelado;343,69;312,38;157,97;2025-03-06;2025-03-09
PV002452;09/04/2024;C0396;P006;U01;45,99;0,0753;Entregue;2529,45;2338,98;1183,59;2024-04-22;2024-04-23
PV002453;15/02/2026;C0051;P001;U02;45,15;0,0365;Cancelado;835,28;804,79;336,68;2026-02-18;2026-02-18
PV002454;10/02/2024;C0126;P004;U03;55,27;0,1609;Entregue;740,62;621,45;319,85;2024-02-21;2024-02-19
PV002455;13/03/2026;C0037;P006;U02;84,67;0,1483;Faturado;4656,85;3966,24;2202,47;2026-03-25;2026-03-24
PV002456;09/06/2024;C0194;P003;U03;44,09;0,0578;Faturado;1851,78;1744,75;869,02;2024-06-15;2024-06-14
PV002457;17/07/2024;C0082;P002;U02;47,26;0,0945;Cancelado;1082,25;979,98;404,49;2024-07-26;2024-07-29
PV002458;14/02/2024;C0421;P006;U02;20,01;0,0408;Entregue;1100,55;1055,65;539,72;2024-02-17;2024-02-15
PV002459;03/11/2024;C0358;P001;U01;74,77;0,1111;Entregue;1383,24;1229,56;545,8;2024-11-11;2024-11-14
PV002460;29/06/2026;C0441;P004;U03;86,55;0,1129;Entregue;1159,77;1028,83;498,65;2026-07-06;2026-07-12
PV002461;25/11/2025;C0248;P004;U02;17,59;0,1243;Entregue;235,71;206,41;109,89;2025-12-01;2025-11-30
PV002462;14/04/2026;C0112;P001;U03;31,17;0,0869;Entregue;576,64;526,53;224,22;2026-04-19;2026-04-25
PV002463;06/03/2025;C0328;P002;U01;9,69;0,1683;Entregue;221,9;184,55;82,33;2025-03-09;2025-03-09
PV002464;27/06/2024;C0389;P002;U02;91,44;0,1112;Entregue;2093,98;1861,13;768,49;2024-07-05;2024-07-04
PV002465;05/01/2026;C0061;P006;U02;4,73;0,0336;Entregue;260,15;251,41;119,63;2026-01-18;2026-01-24
PV002466;27/07/2025;C0081;P001;U01;14,82;0,0778;Entregue;274,17;252,84;115,33;2025-08-04;2025-08-02
PV002467;05/08/2025;C0401;P006;U01;13,81;0,0864;Entregue;759,55;693,92;367,76;2025-08-18;2025-08-18
PV002468;06/01/2025;C0455;P007;U02;38,05;0,1183;Entregue;372,89;328,78;154,49;2025-01-16;2025-01-18
PV002469;29/09/2024;C0215;P006;U01;113,21;0,0446;Entregue;6226,55;5948,85;2814,63;2024-10-04;2024-10-10
PV002470;21/02/2024;C0216;P007;U02;60,03;0,1654;Entregue;588,29;490,99;273,72;2024-03-05;2024-03-05
PV002471;03/09/2025;C0401;P005;U02;203,08;0,1021;Entregue;6437,64;5780,36;2881,49;2025-09-15;2025-09-18
PV002472;23/02/2024;C0015;P005;U01;42,42;0,1552;Faturado;1344,71;1136,01;618,14;2024-03-06;2024-03-06
PV002473;24/05/2024;C0054;P007;U01;47,27;0,1415;Faturado;463,25;397,7;191,33;2024-05-28;2024-05-28
PV002474;01/12/2025;C0130;P008;U02;19,57;0,0571;Entregue;344,43;324,76;162,61;2025-12-06;2025-12-12
PV002475;22/12/2025;C0332;P006;U01;65,7;0,1442;Entregue;3613,5;3092,43;1745,13;2026-01-01;2026-01-02
PV002476;10/06/2024;C0196;P007;U01;32,9;0,1183;Faturado;322,42;284,28;148,56;2024-06-20;2024-06-23
PV002477;04/10/2024;C0411;P005;U01;46,47;0,067;Entregue;1473,1;1374,4;659,16;2024-10-11;2024-10-10
PV002478;17/01/2024;C0025;P007;U01;73,16;0,0937;Entregue;716,97;649,79;298,0;2024-01-20;2024-01-19
PV002479;02/02/2026;C0487;P002;U01;10,48;0,03;Entregue;239,99;232,79;99,08;2026-02-12;2026-02-15
PV002480;22/08/2024;C0499;P001;U02;44,79;0,154;Entregue;828,62;701,01;308,84;2024-08-27;2024-08-27
PV002481;12/08/2025;C0257;P007;U01;134,92;0,0917;Entregue;1322,22;1200,97;619,95;2025-08-15;2025-08-21
PV002482;18/06/2024;C0411;P003;U01;36,34;0,078;Entregue;1526,28;1407,23;747,46;2024-06-25;2024-07-01
PV002483;04/05/2025;C0428;P002;U03;34,6;0,0046;Entregue;792,34;788,7;331,4;2025-05-08;2025-05-09
PV002484;16/08/2024;C0016;P004;U01;60,52;0,0806;Entregue;810,97;745,61;390,97;2024-08-29;2024-08-31
PV002485;27/06/2026;C0285;P004;U02;24,81;0,072;Faturado;332,45;308,51;147,54;2026-07-11;2026-07-11
PV002486;17/07/2024;C0135;P005;U02;37,03;0,1021;Entregue;1173,85;1054,0;533,56;2024-07-25;2024-07-23
PV002487;12/08/2025;C0167;P006;U02;87,31;0,0827;Faturado;4802,05;4404,92;2098,95;2025-08-19;2025-08-19
PV002488;21/10/2025;C0419;P002;U02;270,95;0,1526;Entregue;6204,75;5257,91;2523,92;2025-10-29;2025-10-31
PV002489;23/11/2024;C0290;P002;U01;72,44;0,1339;Entregue;1658,88;1436,76;749,87;2024-11-29;2024-11-29
PV002490;05/06/2025;C0196;P002;U02;11,69;0,1211;Entregue;267,7;235,28;118,68;2025-06-11;2025-06-14
PV002491;06/02/2025;C0244;P004;U02;45,27;0,0462;Entregue;606,62;578,59;296,64;2025-02-14;2025-02-14
PV002492;22/05/2025;C0393;P002;U01;280,13;0,0559;Entregue;6414,98;6056,38;2772,97;2025-05-26;2025-05-24
PV002493;05/05/2026;C0196;P006;U02;81,48;0,0088;Faturado;4481,4;4441,96;2148,57;2026-05-19;2026-05-19
PV002494;02/12/2025;C0013;P004;U02;24,35;0,0571;Entregue;326,29;307,66;133,49;2025-12-13;2025-12-11
PV002495;30/07/2025;C0296;P006;U02;249,76;0,0124;Entregue;13736,8;13566,46;6752,4;2025-08-02;2025-08-02
PV002496;17/04/2026;C0170;P001;U01;7,25;0,0829;Entregue;134,12;123,0;59,63;2026-04-30;2026-04-29
PV002497;15/01/2026;C0363;P008;U01;64,03;0,0129;Entregue;1126,93;1112,39;537,92;2026-01-18;2026-01-16
PV002498;01/01/2025;C0267;P007;U01;44,21;0,0698;Entregue;433,26;403,02;175,5;2025-01-04;2025-01-06
PV002499;12/06/2026;C0182;P002;U02;49,22;0,1124;Entregue;1127,14;1000,45;465,88;2026-06-17;2026-06-20
PV002500;31/03/2024;C0382;P002;U03;13,96;0,1334;Entregue;319,68;277,03;120,41;2024-04-05;2024-04-08
PV002501;05/08/2025;C0213;P006;U01;130,52;0,0137;Entregue;7178,6;7080,25;3173,62;2025-08-18;2025-08-20
PV002502;11/05/2026;C0351;P008;U01;31,83;0,0685;Entregue;560,21;521,84;267,2;2026-05-23;2026-05-25
PV002503;04/06/2025;C0423;P006;U01;42,74;0,1102;Entregue;2350,7;2091,65;1112,65;2025-06-16;2025-06-14
PV002504;02/05/2024;C0155;P005;U01;14,15;0,0584;Entregue;448,56;422,36;226,33;2024-05-05;2024-05-08
PV002505;15/01/2025;C0318;P007;U01;25,31;0,1745;Cancelado;248,04;204,76;98,94;2025-01-26;2025-01-27
PV002506;05/10/2024;C0128;P008;U01;26,22;0,1623;Entregue;461,47;386,57;227,61;2024-10-13;2024-10-16
PV002507;23/07/2024;C0050;P002;U01;164,06;0,1642;Entregue;3756,97;3140,08;1450,6;2024-07-30;2024-07-29
PV002508;17/02/2024;C0131;P005;U03;75,54;0,0454;Entregue;2394,62;2285,9;1002,1;2024-02-20;2024-02-20
PV002509;18/06/2025;C0377;P003;U01;92,8;0,0782;Faturado;3897,6;3592,81;2061,52;2025-06-24;2025-06-26
PV002510;15/08/2024;C0399;P004;U03;49,5;0,023;Entregue;663,3;648,04;316,89;2024-08-19;2024-08-19
PV002511;08/04/2026;C0058;P001;U02;23,43;0,0031;Entregue;433,46;432,12;166,17;2026-04-21;2026-04-23
PV002512;24/08/2024;C0192;P008;U01;20,77;0,0276;Faturado;365,55;355,46;176,73;2024-09-07;2024-09-07
PV002513;01/01/2026;C0003;P006;U01;44,06;0,0424;Entregue;2423,3;2320,55;1226,22;2026-01-15;2026-01-21
PV002514;04/06/2026;C0147;P001;U01;65,09;0,0933;Faturado;1204,16;1091,81;465,84;2026-06-08;2026-06-08
PV002515;09/10/2025;C0124;P006;U01;35,71;0,0769;Entregue;1964,05;1813,01;1019,67;2025-10-22;2025-10-22
PV002516;15/02/2024;C0246;P006;U02;87,81;0,1719;Entregue;4829,55;3999,35;2522,66;2024-02-20;2024-02-20
PV002517;15/03/2026;C0305;P004;U01;41,57;0,0237;Entregue;557,04;543,84;271,32;2026-03-23;2026-03-24
PV002518;20/04/2026;C0056;P008;U01;6,59;0,1591;Entregue;115,98;97,53;58,2;2026-04-29;2026-04-28
PV002519;31/05/2025;C0128;P006;U02;8,32;0,0705;Faturado;457,6;425,34;205,37;2025-06-10;2025-06-13
PV002520;23/01/2024;C0012;P006;U03;125,62;0,035;Faturado;6909,1;6667,28;3242,44;2024-02-06;2024-02-06
PV002521;19/07/2025;C0453;P001;U03;17,31;0,0032;Entregue;320,23;319,21;135,74;2025-07-31;2025-07-29
PV002522;06/05/2026;C0182;P002;U02;157,53;0,1565;Faturado;3607,44;3042,88;1516,7;2026-05-15;2026-05-14
PV002523;30/05/2025;C0170;P001;U01;36,45;0,1585;Entregue;674,32;567,44;269,23;2025-06-04;2025-06-03
PV002524;15/06/2024;C0210;P008;U01;14,83;0,0036;Entregue;261,01;260,07;108,94;2024-06-25;2024-06-26
PV002525;08/12/2025;C0371;P005;U01;48,21;0,131;Faturado;1528,26;1328,06;677,29;2025-12-16;2025-12-22
PV002526;31/03/2026;C0185;P002;U03;14,09;0,0312;Entregue;322,66;312,59;142,01;2026-04-04;2026-04-03
PV002527;07/03/2024;C0438;P007;U02;765,21;0,0399;Entregue;7499,06;7199,85;2921,88;2024-03-11;2024-03-11
PV002528;06/08/2025;C0368;P006;U01;50,75;0,085;Entregue;2791,25;2553,99;1436,19;2025-08-18;2025-08-18
PV002529;12/02/2024;C0484;P002;U01;37,59;0,158;Entregue;860,81;724,8;344,76;2024-02-20;2024-02-20
PV002530;13/07/2026;C0204;P002;U01;75,96;0,1099;Entregue;1739,48;1548,31;656,25;2026-07-26;2026-08-01
PV002531;28/02/2025;C0463;P006;U01;16,23;0,1041;Entregue;892,65;799,73;417,24;2025-03-03;2025-03-03
PV002532;10/06/2025;C0211;P007;U03;17,22;0,1699;Entregue;168,76;140,09;75,05;2025-06-23;2025-06-23
PV002533;14/08/2025;C0472;P008;U01;22,72;0,0269;Entregue;399,87;389,11;193,3;2025-08-26;2025-08-28
PV002534;11/11/2025;C0126;P002;U01;31,9;0,1088;Entregue;730,51;651,03;289,17;2025-11-25;2025-11-26
PV002535;11/04/2025;C0162;P001;U01;18,44;0,1496;Cancelado;341,14;290,11;127,47;2025-04-18;2025-04-18
PV002536;25/12/2025;C0034;P004;U02;43,83;0,1701;Cancelado;587,32;487,42;256,87;2026-01-08;2026-01-08
PV002537;24/12/2025;C0431;P005;U02;85,8;0,0271;Entregue;2719,86;2646,15;1345,78;2025-12-31;2025-12-31
PV002538;28/11/2024;C0357;P007;U01;12,58;0,1134;Entregue;123,28;109,3;50,02;2024-12-03;2024-12-06
PV002539;01/10/2024;C0143;P001;U02;23,42;0,094;Faturado;433,27;392,54;169,63;2024-10-05;2024-10-04
PV002540;29/11/2024;C0304;P006;U01;16,1;0,0958;Cancelado;885,5;800,67;442,91;2024-12-08;2024-12-07
PV002541;13/07/2025;C0240;P003;U02;10,73;0,0792;Entregue;450,66;414,97;236,22;2025-07-17;2025-07-17
PV002542;18/06/2024;C0214;P002;U01;19,61;0,0594;Faturado;449,07;422,4;187,71;2024-06-24;2024-06-30
PV002543;31/08/2024;C0182;P002;U02;107,21;0,0561;Entregue;2455,11;2317,38;996,17;2024-09-13;2024-09-14
PV002544;05/09/2025;C0461;P003;U02;115,71;0,1382;Entregue;4859,82;4188,19;2514,57;2025-09-12;2025-09-13
PV002545;21/12/2024;C0241;P003;U03;65,93;0,0335;Entregue;2769,06;2676,3;1209,08;2025-01-04;2025-01-04
PV002546;24/02/2025;C0007;P006;U02;63,42;0,0334;Faturado;3488,1;3371,6;1824,47;2025-03-06;2025-03-05
PV002547;22/01/2026;C0046;P001;U02;54,96;0,1473;Faturado;1016,76;866,99;380,59;2026-01-27;2026-01-30
PV002548;22/05/2024;C0368;P002;U01;356,95;0,1257;Entregue;8174,15;7146,66;3419,54;2024-06-01;2024-06-04
PV002549;20/11/2025;C0461;P004;U03;27,85;0,0876;Entregue;373,19;340,5;171,81;2025-11-26;2025-12-02
PV002550;11/11/2025;C0338;P006;U01;59,93;0,0393;Entregue;3296,15;3166,61;1473,21;2025-11-25;2025-11-26
PV002551;18/01/2024;C0126;P005;U03;68,15;0,0534;Entregue;2160,36;2045,0;975,01;2024-01-22;2024-01-24
PV002552;01/03/2024;C0363;P004;U03;131,33;0,1362;Entregue;1759,82;1520,13;760,45;2024-03-12;2024-03-12
PV002553;19/06/2025;C0085;P008;U02;115,23;0,1625;Entregue;2028,05;1698,49;939,74;2025-07-02;2025-07-08
PV002554;11/02/2024;C0144;P006;U03;24,19;0,0391;Faturado;1330,45;1278,43;590,53;2024-02-22;2024-02-22
PV002555;14/11/2025;C0245;P004;U02;215,76;0,0662;Entregue;2891,18;2699,78;1195,17;2025-11-17;2025-11-19
PV002556;29/06/2025;C0469;P001;U02;72,92;0,1403;Entregue;1349,02;1159,75;601,4;2025-07-12;2025-07-10
PV002557;01/07/2024;C0492;P006;U03;33,81;0,0961;Entregue;1859,55;1680,85;849,08;2024-07-12;2024-07-18
PV002558;25/11/2025;C0493;P004;U01;57,98;0,0759;Faturado;776,93;717,96;325,38;2025-12-07;2025-12-07
PV002559;26/05/2026;C0403;P006;U01;185,64;0,1176;Entregue;10210,2;9009,48;5264,22;2026-06-02;2026-06-08
PV002560;03/04/2025;C0061;P001;U01;24,24;0,1581;Entregue;448,44;377,54;181,77;2025-04-09;2025-04-09
PV002561;12/05/2026;C0120;P008;U02;24,99;0,1351;Faturado;439,82;380,4;222,67;2026-05-21;2026-05-19
PV002562;11/04/2026;C0379;P006;U01;34,94;0,0621;Entregue;1921,7;1802,36;954,73;2026-04-16;2026-04-18
PV002563;10/12/2025;C0006;P005;U01;31,55;0,0734;Faturado;1000,14;926,73;498,83;2025-12-19;2025-12-22
PV002564;07/02/2026;C0417;P007;U01;47,41;0,1504;Entregue;464,62;394,74;193,47;2026-02-21;2026-02-27
PV002565;29/03/2024;C0267;P002;U01;43,58;0,0547;Entregue;997,98;943,39;448,36;2024-04-02;2024-04-02
PV002566;03/06/2026;C0478;P001;U03;52,53;0,1669;Entregue;971,8;809,61;438,53;2026-06-06;2026-06-06
PV002567;30/11/2025;C0049;P002;U01;53,67;0,021;Faturado;1229,04;1203,23;450,77;2025-12-14;2025-12-13
PV002568;20/03/2025;C0236;P008;U01;68,32;0,1559;Entregue;1202,43;1014,97;597,1;2025-03-30;2025-03-30
PV002569;30/06/2024;C0124;P006;U01;27,74;0,1463;Entregue;1525,7;1302,49;698,88;2024-07-07;2024-07-09
PV002570;19/03/2026;C0056;P004;U01;18,17;0,0992;Entregue;243,48;219,33;118,23;2026-03-30;2026-04-02
PV002571;08/03/2026;C0062;P008;U01;26,17;0,1516;Entregue;460,59;390,76;233,17;2026-03-22;2026-03-22
PV002572;01/03/2026;;P007;U01;57,21;0,0532;Entregue;560,66;530,83;232,5;2026-03-11;2026-03-11
PV002573;04/04/2026;C0463;P004;U02;34,61;0,1756;Faturado;463,77;382,33;201,31;2026-04-13;2026-04-13
PV002574;07/09/2025;C0213;P002;U03;64,7;0,0756;Entregue;1481,63;1369,62;609,73;2025-09-18;2025-09-19
PV002575;10/07/2025;C0181;P007;U01;55,81;0,0259;Entregue;546,94;532,77;244,63;2025-07-23;2025-07-23
PV002576;29/12/2025;C0150;P001;U02;41,34;0,1166;Faturado;764,79;675,62;286,41;2026-01-03;2026-01-03
PV002577;05/07/2025;C0084;P004;U02;53,08;0,033;Entregue;711,27;687,8;346,85;2025-07-08;2025-07-09
PV002578;15/09/2024;C0254;P002;U02;30,05;0,0379;Entregue;688,14;662,06;268,06;2024-09-19;2024-09-19
PV002579;26/11/2025;C0209;P005;U01;94,99;0,1624;Entregue;3011,18;2522,16;1249,29;2025-12-09;2025-12-08
PV002580;02/07/2024;C0316;P005;U02;113,99;0,1171;Entregue;3613,48;3190,34;1673,85;2024-07-07;2024-07-06
PV002581;18/12/2024;C0247;P005;U01;12,71;0,0901;Entregue;402,91;366,61;198,64;2024-12-28;2024-12-27
PV002582;27/01/2026;C0170;P002;U02;65,64;0,0668;Faturado;1503,16;1402,75;673,34;2026-02-07;2026-02-10
PV002583;10/08/2024;C0476;P002;U01;100,79;0,0326;Faturado;2308,09;2232,85;1035,0;2024-08-23;2024-08-24
PV002584;02/07/2024;C0197;P007;U03;10,07;0,1087;Entregue;98,69;87,96;42,24;2024-07-15;2024-07-15
PV002585;01/01/2024;C0405;P007;U01;119,25;0,0261;Entregue;1168,65;1138,15;506,06;2024-01-05;2024-01-06
PV002586;10/12/2024;C0314;P008;U03;72,67;0,1034;Entregue;1278,99;1146,74;566,84;2024-12-15;2024-12-15
PV002587;28/01/2025;C0249;P008;U03;138,53;0,0964;Faturado;2438,13;2203,09;1196,08;2025-02-06;2025-02-08
PV002588;07/12/2025;C0026;P004;U01;26,06;0,0254;Entregue;349,2;340,33;155,59;2025-12-14;2025-12-13
PV002589;18/10/2024;C0074;P008;U02;63,08;0,1161;Entregue;1110,21;981,31;478,36;2024-10-30;2024-10-30
PV002590;01/11/2025;C0385;P008;U03;30,98;0,1503;Faturado;545,25;463,3;252,35;2025-11-07;2025-11-06
PV002591;24/08/2024;C0093;P003;U01;61,08;0,0746;Entregue;2565,36;2373,98;1205,08;2024-09-07;2024-09-07
PV002592;05/04/2024;C0385;P005;U02;9,82;0,0393;Entregue;311,29;299,06;140,76;2024-04-10;2024-04-16
PV002593;16/03/2026;C0170;P006;U01;47,15;0,0299;Faturado;2593,25;2515,71;1362,54;2026-03-28;2026-03-28
PV002594;29/07/2024;C0364;P003;U02;52,01;0,17;Entregue;2184,42;1813,07;1051,81;2024-08-05;2024-08-05
PV002595;24/02/2026;C0122;P006;U02;12,8;0,0818;Entregue;704,0;646,41;303,26;2026-03-07;2026-03-10
PV002596;24/11/2025;C0424;P001;U01;253,38;0,1109;Entregue;4687,53;4167,68;2080,9;2025-11-30;2025-11-30
PV002597;19/07/2024;C0487;P006;U02;95,23;0,1541;Entregue;5237,65;4430,53;2719,64;2024-08-01;2024-08-03
