uso_id,reparo_id,peca_id,quantidade,custo_total,motivo_rejeicao
1925.0,1212.0,33.0,2.0,121.9,fk_invalida:reparo_id
1926.0,1214.0,9.0,1.0,538.91,fk_invalida:reparo_id
1927.0,1215.0,52.0,2.0,459.38,fk_invalida:reparo_id
1928.0,1215.0,27.0,1.0,203.6,fk_invalida:reparo_id
1929.0,1215.0,21.0,2.0,809.61,fk_invalida:reparo_id
1930.0,1216.0,72.0,1.0,141.77,fk_invalida:reparo_id
1931.0,1217.0,69.0,2.0,520.05,fk_invalida:reparo_id
1932.0,1218.0,49.0,1.0,829.8,fk_invalida:reparo_id
1933.0,1218.0,48.0,2.0,383.74,fk_invalida:reparo_id
1934.0,1219.0,67.0,2.0,584.62,fk_invalida:reparo_id
1935.0,1220.0,12.0,1.0,234.47,fk_invalida:reparo_id
1936.0,1220.0,66.0,2.0,308.61,fk_invalida:reparo_id
1937.0,1221.0,17.0,1.0,607.49,fk_invalida:reparo_id
1938.0,1221.0,72.0,1.0,506.99,fk_invalida:reparo_id
1939.0,1221.0,61.0,1.0,725.56,fk_invalida:reparo_id
1940.0,1222.0,18.0,2.0,303.47,fk_invalida:reparo_id
1941.0,1222.0,4.0,2.0,503.76,fk_invalida:reparo_id
1942.0,1222.0,27.0,2.0,158.44,fk_invalida:reparo_id
1943.0,1223.0,59.0,2.0,390.3,fk_invalida:reparo_id
1944.0,1223.0,54.0,2.0,689.02,fk_invalida:reparo_id
1945.0,1223.0,30.0,2.0,745.56,fk_invalida:reparo_id
1946.0,1224.0,50.0,1.0,799.96,fk_invalida:reparo_id
1947.0,1225.0,61.0,2.0,474.01,fk_invalida:reparo_id
1948.0,1226.0,67.0,1.0,702.75,fk_invalida:reparo_id
1949.0,1227.0,34.0,1.0,523.2,fk_invalida:reparo_id
1950.0,1228.0,39.0,1.0,800.94,fk_invalida:reparo_id
1951.0,1229.0,49.0,2.0,569.84,fk_invalida:reparo_id
1952.0,1229.0,8.0,1.0,135.79,fk_invalida:reparo_id
1953.0,1229.0,11.0,1.0,548.63,fk_invalida:reparo_id
1954.0,1230.0,34.0,1.0,189.56,fk_invalida:reparo_id
1955.0,1230.0,25.0,2.0,147.02,fk_invalida:reparo_id
1956.0,1230.0,41.0,1.0,196.76,fk_invalida:reparo_id
1957.0,1231.0,41.0,2.0,340.78,fk_invalida:reparo_id
1958.0,1232.0,77.0,1.0,734.36,fk_invalida:reparo_id
1959.0,1232.0,76.0,2.0,635.58,fk_invalida:reparo_id
1960.0,1233.0,75.0,1.0,545.89,fk_invalida:reparo_id
1961.0,1234.0,63.0,1.0,72.99,fk_invalida:reparo_id
1962.0,1234.0,54.0,2.0,715.59,fk_invalida:reparo_id
1963.0,1235.0,50.0,2.0,566.97,fk_invalida:reparo_id
1964.0,1236.0,42.0,1.0,647.81,fk_invalida:reparo_id
1965.0,1236.0,57.0,1.0,634.32,fk_invalida:reparo_id
1966.0,1237.0,5.0,2.0,484.71,fk_invalida:reparo_id
1967.0,1237.0,72.0,2.0,126.95,fk_invalida:reparo_id
1968.0,1238.0,34.0,2.0,666.35,fk_invalida:reparo_id
1969.0,1239.0,43.0,1.0,115.51,fk_invalida:reparo_id
1970.0,1241.0,34.0,1.0,516.07,fk_invalida:reparo_id
1971.0,1242.0,17.0,1.0,458.39,fk_invalida:reparo_id
1972.0,1242.0,13.0,1.0,501.61,fk_invalida:reparo_id
1973.0,1243.0,78.0,1.0,378.51,fk_invalida:reparo_id
1974.0,1243.0,1.0,1.0,700.92,fk_invalida:reparo_id
1975.0,1243.0,56.0,1.0,351.77,fk_invalida:reparo_id
1976.0,1244.0,77.0,1.0,212.35,fk_invalida:reparo_id
1977.0,1244.0,24.0,1.0,333.51,fk_invalida:reparo_id
1978.0,1245.0,74.0,1.0,326.3,fk_invalida:reparo_id
1979.0,1246.0,64.0,2.0,512.77,fk_invalida:reparo_id
1980.0,1246.0,28.0,2.0,162.92,fk_invalida:reparo_id
1981.0,1246.0,5.0,2.0,778.61,fk_invalida:reparo_id
1982.0,1247.0,20.0,1.0,800.87,fk_invalida:reparo_id
1983.0,1247.0,31.0,2.0,227.1,fk_invalida:reparo_id
1984.0,1247.0,58.0,2.0,664.11,fk_invalida:reparo_id
1985.0,1249.0,79.0,2.0,216.17,fk_invalida:reparo_id
1986.0,1249.0,11.0,2.0,671.1,fk_invalida:reparo_id
1987.0,1249.0,44.0,1.0,716.01,fk_invalida:reparo_id
1988.0,1250.0,25.0,1.0,408.73,fk_invalida:reparo_id
1989.0,1250.0,41.0,1.0,715.72,fk_invalida:reparo_id
1990.0,1252.0,77.0,1.0,153.2,fk_invalida:reparo_id
1991.0,1252.0,59.0,1.0,831.01,fk_invalida:reparo_id
1992.0,1254.0,3.0,2.0,152.97,fk_invalida:reparo_id
1993.0,1254.0,68.0,2.0,766.74,fk_invalida:reparo_id
1994.0,1257.0,25.0,1.0,253.2,fk_invalida:reparo_id
1995.0,1257.0,5.0,2.0,849.74,fk_invalida:reparo_id
1996.0,1258.0,43.0,1.0,457.15,fk_invalida:reparo_id
1997.0,1258.0,12.0,1.0,483.9,fk_invalida:reparo_id
1998.0,1259.0,20.0,2.0,329.9,fk_invalida:reparo_id
1999.0,1259.0,80.0,2.0,350.1,fk_invalida:reparo_id
2000.0,1259.0,39.0,1.0,673.28,fk_invalida:reparo_id
2001.0,1260.0,44.0,1.0,698.96,fk_invalida:reparo_id
2002.0,1260.0,74.0,2.0,299.29,fk_invalida:reparo_id
2003.0,1261.0,57.0,2.0,838.99,fk_invalida:reparo_id
2004.0,1261.0,50.0,1.0,385.33,fk_invalida:reparo_id
2005.0,1262.0,38.0,1.0,388.9,fk_invalida:reparo_id
2006.0,1262.0,79.0,2.0,707.59,fk_invalida:reparo_id
2007.0,1262.0,51.0,2.0,467.27,fk_invalida:reparo_id
2008.0,1266.0,15.0,2.0,94.03,fk_invalida:reparo_id
2009.0,1266.0,60.0,1.0,643.18,fk_invalida:reparo_id
2010.0,1266.0,19.0,2.0,238.7,fk_invalida:reparo_id
2011.0,1267.0,74.0,2.0,654.09,fk_invalida:reparo_id
2012.0,1267.0,27.0,2.0,572.58,fk_invalida:reparo_id
2013.0,1267.0,78.0,2.0,200.26,fk_invalida:reparo_id
2014.0,1268.0,59.0,2.0,776.29,fk_invalida:reparo_id
2015.0,1268.0,36.0,1.0,711.43,fk_invalida:reparo_id
2016.0,1269.0,48.0,2.0,682.06,fk_invalida:reparo_id
2017.0,1269.0,23.0,1.0,533.21,fk_invalida:reparo_id
2018.0,1269.0,57.0,2.0,546.96,fk_invalida:reparo_id
2019.0,1271.0,8.0,1.0,602.18,fk_invalida:reparo_id
2020.0,1271.0,56.0,2.0,650.11,fk_invalida:reparo_id
2021.0,1271.0,36.0,1.0,192.99,fk_invalida:reparo_id
2022.0,1272.0,65.0,2.0,311.89,fk_invalida:reparo_id
2023.0,1273.0,61.0,1.0,386.87,fk_invalida:reparo_id
2024.0,1273.0,68.0,2.0,389.48,fk_invalida:reparo_id
2025.0,1273.0,6.0,1.0,528.12,fk_invalida:reparo_id
2026.0,1275.0,8.0,1.0,304.55,fk_invalida:reparo_id
2027.0,1276.0,56.0,2.0,199.33,fk_invalida:reparo_id
2028.0,1276.0,26.0,2.0,651.77,fk_invalida:reparo_id
2029.0,1277.0,47.0,2.0,508.01,fk_invalida:reparo_id
2030.0,1278.0,38.0,1.0,82.73,fk_invalida:reparo_id
2031.0,1280.0,21.0,1.0,316.18,fk_invalida:reparo_id
2032.0,1280.0,10.0,2.0,384.54,fk_invalida:reparo_id
2033.0,1281.0,29.0,1.0,43.32,fk_invalida:reparo_id
2034.0,1282.0,22.0,2.0,91.95,fk_invalida:reparo_id
2035.0,1282.0,6.0,2.0,134.89,fk_invalida:reparo_id
2036.0,1282.0,38.0,1.0,52.18,fk_invalida:reparo_id
2037.0,1283.0,21.0,1.0,752.22,fk_invalida:reparo_id
2038.0,1284.0,13.0,1.0,198.18,fk_invalida:reparo_id
2039.0,1284.0,9.0,2.0,173.76,fk_invalida:reparo_id
2040.0,1284.0,48.0,1.0,316.14,fk_invalida:reparo_id
2041.0,1285.0,78.0,2.0,596.31,fk_invalida:reparo_id
2042.0,1285.0,62.0,1.0,79.63,fk_invalida:reparo_id
2043.0,1286.0,45.0,2.0,407.88,fk_invalida:reparo_id
2044.0,1286.0,46.0,1.0,660.29,fk_invalida:reparo_id
2045.0,1287.0,15.0,1.0,534.94,fk_invalida:reparo_id
2046.0,1288.0,54.0,1.0,358.74,fk_invalida:reparo_id
2047.0,1288.0,74.0,1.0,351.33,fk_invalida:reparo_id
2048.0,1288.0,25.0,1.0,129.69,fk_invalida:reparo_id
2049.0,1289.0,38.0,1.0,35.59,fk_invalida:reparo_id
2050.0,1290.0,27.0,1.0,488.34,fk_invalida:reparo_id
2051.0,1290.0,64.0,2.0,491.3,fk_invalida:reparo_id
2052.0,1290.0,31.0,1.0,27.72,fk_invalida:reparo_id
2053.0,1291.0,77.0,1.0,548.63,fk_invalida:reparo_id
2054.0,1291.0,4.0,1.0,410.12,fk_invalida:reparo_id
2055.0,1291.0,43.0,2.0,167.02,fk_invalida:reparo_id
2056.0,1292.0,52.0,1.0,117.88,fk_invalida:reparo_id
2057.0,1292.0,15.0,2.0,628.95,fk_invalida:reparo_id
2058.0,1292.0,72.0,2.0,192.26,fk_invalida:reparo_id
2059.0,1293.0,33.0,2.0,73.44,fk_invalida:reparo_id
2060.0,1293.0,20.0,1.0,767.5,fk_invalida:reparo_id
2061.0,1294.0,76.0,1.0,605.35,fk_invalida:reparo_id
2062.0,1295.0,65.0,2.0,595.98,fk_invalida:reparo_id
2063.0,1295.0,71.0,2.0,564.82,fk_invalida:reparo_id
2064.0,1295.0,63.0,1.0,703.1,fk_invalida:reparo_id
2065.0,1296.0,74.0,1.0,743.49,fk_invalida:reparo_id
2066.0,1296.0,63.0,2.0,131.31,fk_invalida:reparo_id
2067.0,1297.0,32.0,1.0,559.01,fk_invalida:reparo_id
2068.0,1298.0,46.0,2.0,519.14,fk_invalida:reparo_id
2069.0,1299.0,28.0,2.0,754.01,fk_invalida:reparo_id
2070.0,1299.0,51.0,2.0,629.0,fk_invalida:reparo_id
2071.0,1300.0,39.0,2.0,666.89,fk_invalida:reparo_id
2072.0,1300.0,80.0,2.0,840.41,fk_invalida:reparo_id
2073.0,1301.0,28.0,1.0,642.3,fk_invalida:reparo_id
2074.0,1301.0,59.0,1.0,280.82,fk_invalida:reparo_id
2075.0,1302.0,33.0,1.0,491.46,fk_invalida:reparo_id
2076.0,1302.0,51.0,2.0,784.1,fk_invalida:reparo_id
2077.0,1302.0,39.0,1.0,824.73,fk_invalida:reparo_id
2078.0,1303.0,10.0,2.0,49.11,fk_invalida:reparo_id
2079.0,1303.0,47.0,1.0,700.04,fk_invalida:reparo_id
2080.0,1304.0,38.0,1.0,598.79,fk_invalida:reparo_id
2081.0,1304.0,40.0,2.0,820.6,fk_invalida:reparo_id
2082.0,1306.0,15.0,1.0,802.86,fk_invalida:reparo_id
2083.0,1306.0,63.0,2.0,582.0,fk_invalida:reparo_id
2084.0,1307.0,47.0,2.0,142.16,fk_invalida:reparo_id
2085.0,1307.0,31.0,2.0,244.91,fk_invalida:reparo_id
2086.0,1308.0,18.0,1.0,644.85,fk_invalida:reparo_id
2087.0,1308.0,3.0,1.0,66.42,fk_invalida:reparo_id
2088.0,1310.0,57.0,2.0,436.45,fk_invalida:reparo_id
2089.0,1311.0,78.0,2.0,217.02,fk_invalida:reparo_id
2090.0,1312.0,80.0,2.0,89.49,fk_invalida:reparo_id
2091.0,1312.0,73.0,2.0,747.56,fk_invalida:reparo_id
2092.0,1312.0,64.0,1.0,785.76,fk_invalida:reparo_id
2093.0,1313.0,47.0,2.0,778.19,fk_invalida:reparo_id
2094.0,1313.0,37.0,1.0,289.78,fk_invalida:reparo_id
2095.0,1313.0,52.0,1.0,134.81,fk_invalida:reparo_id
2096.0,1314.0,57.0,1.0,583.33,fk_invalida:reparo_id
2097.0,1314.0,75.0,1.0,18.04,fk_invalida:reparo_id
2098.0,1314.0,7.0,1.0,283.51,fk_invalida:reparo_id
2099.0,1315.0,43.0,2.0,815.84,fk_invalida:reparo_id
2100.0,1315.0,48.0,1.0,270.83,fk_invalida:reparo_id
2101.0,1316.0,13.0,1.0,739.07,fk_invalida:reparo_id
2102.0,1318.0,7.0,1.0,639.18,fk_invalida:reparo_id
2103.0,1318.0,80.0,1.0,214.85,fk_invalida:reparo_id
2104.0,1319.0,45.0,1.0,591.97,fk_invalida:reparo_id
2105.0,1319.0,70.0,1.0,175.74,fk_invalida:reparo_id
2106.0,1319.0,56.0,2.0,19.99,fk_invalida:reparo_id
2107.0,1320.0,79.0,2.0,357.72,fk_invalida:reparo_id
2108.0,1320.0,35.0,2.0,421.04,fk_invalida:reparo_id
2109.0,1320.0,75.0,1.0,555.75,fk_invalida:reparo_id
2110.0,1321.0,2.0,2.0,550.85,fk_invalida:reparo_id
2111.0,1322.0,63.0,2.0,18.54,fk_invalida:reparo_id
2112.0,1323.0,15.0,2.0,310.77,fk_invalida:reparo_id
2113.0,1323.0,63.0,2.0,356.59,fk_invalida:reparo_id
2114.0,1323.0,63.0,2.0,633.1,fk_invalida:reparo_id
2115.0,1324.0,47.0,1.0,229.31,fk_invalida:reparo_id
2116.0,1324.0,35.0,1.0,141.22,fk_invalida:reparo_id
2117.0,1324.0,76.0,2.0,327.51,fk_invalida:reparo_id
2118.0,1325.0,32.0,1.0,803.9,fk_invalida:reparo_id
2119.0,1326.0,5.0,2.0,661.0,fk_invalida:reparo_id
2120.0,1326.0,10.0,2.0,557.91,fk_invalida:reparo_id
2121.0,1327.0,8.0,2.0,809.23,fk_invalida:reparo_id
2122.0,1328.0,16.0,1.0,376.06,fk_invalida:reparo_id
2123.0,1328.0,72.0,1.0,431.93,fk_invalida:reparo_id
2124.0,1328.0,11.0,1.0,671.85,fk_invalida:reparo_id
2125.0,1329.0,4.0,1.0,691.95,fk_invalida:reparo_id
2126.0,1329.0,5.0,1.0,774.43,fk_invalida:reparo_id
2127.0,1329.0,20.0,2.0,207.43,fk_invalida:reparo_id
2128.0,1330.0,26.0,2.0,338.75,fk_invalida:reparo_id
2129.0,1331.0,2.0,1.0,513.51,fk_invalida:reparo_id
2130.0,1331.0,74.0,2.0,69.69,fk_invalida:reparo_id
2131.0,1331.0,56.0,1.0,234.99,fk_invalida:reparo_id
2132.0,1332.0,51.0,2.0,651.27,fk_invalida:reparo_id
2133.0,1332.0,80.0,1.0,633.35,fk_invalida:reparo_id
2134.0,1333.0,72.0,1.0,783.32,fk_invalida:reparo_id
2135.0,1334.0,17.0,1.0,589.83,fk_invalida:reparo_id
2136.0,1334.0,26.0,2.0,76.22,fk_invalida:reparo_id
2137.0,1335.0,12.0,1.0,290.14,fk_invalida:reparo_id
2138.0,1337.0,31.0,2.0,221.22,fk_invalida:reparo_id
2139.0,1337.0,29.0,2.0,241.34,fk_invalida:reparo_id
2140.0,1338.0,72.0,2.0,550.3,fk_invalida:reparo_id
2141.0,1338.0,50.0,1.0,442.02,fk_invalida:reparo_id
2142.0,1338.0,24.0,1.0,720.86,fk_invalida:reparo_id
2143.0,1340.0,54.0,2.0,819.25,fk_invalida:reparo_id
2144.0,1340.0,12.0,2.0,748.67,fk_invalida:reparo_id
2145.0,1341.0,3.0,1.0,567.58,fk_invalida:reparo_id
2146.0,1341.0,75.0,1.0,228.02,fk_invalida:reparo_id
2147.0,1342.0,9.0,1.0,384.99,fk_invalida:reparo_id
2148.0,1342.0,73.0,1.0,80.94,fk_invalida:reparo_id
2149.0,1342.0,51.0,2.0,236.07,fk_invalida:reparo_id
2150.0,1343.0,47.0,2.0,158.7,fk_invalida:reparo_id
2151.0,1343.0,55.0,2.0,836.39,fk_invalida:reparo_id
2152.0,1344.0,46.0,2.0,151.09,fk_invalida:reparo_id
2153.0,1344.0,12.0,1.0,422.33,fk_invalida:reparo_id
2154.0,1344.0,24.0,2.0,623.82,fk_invalida:reparo_id
2155.0,1346.0,41.0,1.0,143.43,fk_invalida:reparo_id
2156.0,1346.0,63.0,2.0,98.64,fk_invalida:reparo_id
2157.0,1346.0,55.0,2.0,523.06,fk_invalida:reparo_id
2158.0,1347.0,56.0,2.0,32.75,fk_invalida:reparo_id
2159.0,1347.0,75.0,1.0,210.89,fk_invalida:reparo_id
2160.0,1347.0,69.0,2.0,463.06,fk_invalida:reparo_id
2161.0,1348.0,72.0,1.0,113.16,fk_invalida:reparo_id
2162.0,1348.0,11.0,1.0,106.76,fk_invalida:reparo_id
2163.0,1349.0,60.0,2.0,48.19,fk_invalida:reparo_id
2164.0,1349.0,24.0,2.0,660.64,fk_invalida:reparo_id
2165.0,1349.0,71.0,1.0,513.86,fk_invalida:reparo_id
2166.0,1350.0,18.0,1.0,79.72,fk_invalida:reparo_id
2167.0,1350.0,37.0,1.0,413.89,fk_invalida:reparo_id
2168.0,1351.0,58.0,2.0,531.48,fk_invalida:reparo_id
2169.0,1353.0,39.0,1.0,792.54,fk_invalida:reparo_id
2170.0,1353.0,50.0,2.0,110.81,fk_invalida:reparo_id
2171.0,1353.0,20.0,1.0,494.13,fk_invalida:reparo_id
2172.0,1354.0,67.0,1.0,176.84,fk_invalida:reparo_id
2173.0,1354.0,68.0,1.0,554.11,fk_invalida:reparo_id
2174.0,1357.0,30.0,1.0,689.3,fk_invalida:reparo_id
2175.0,1357.0,78.0,2.0,393.95,fk_invalida:reparo_id
2176.0,1359.0,46.0,2.0,832.5,fk_invalida:reparo_id
2177.0,1359.0,53.0,1.0,678.1,fk_invalida:reparo_id
2178.0,1359.0,13.0,2.0,603.0,fk_invalida:reparo_id
2179.0,1360.0,52.0,2.0,509.96,fk_invalida:reparo_id
2180.0,1361.0,59.0,1.0,132.68,fk_invalida:reparo_id
2181.0,1362.0,51.0,1.0,166.31,fk_invalida:reparo_id
2182.0,1363.0,47.0,1.0,330.31,fk_invalida:reparo_id
2183.0,1363.0,19.0,1.0,735.36,fk_invalida:reparo_id
2184.0,1363.0,13.0,2.0,69.01,fk_invalida:reparo_id
2185.0,1364.0,41.0,2.0,756.82,fk_invalida:reparo_id
2186.0,1364.0,59.0,2.0,322.0,fk_invalida:reparo_id
2187.0,1365.0,57.0,1.0,477.07,fk_invalida:reparo_id
2188.0,1366.0,51.0,2.0,44.23,fk_invalida:reparo_id
2189.0,1366.0,27.0,1.0,349.4,fk_invalida:reparo_id
2190.0,1368.0,13.0,1.0,808.39,fk_invalida:reparo_id
2191.0,1368.0,79.0,1.0,476.37,fk_invalida:reparo_id
2192.0,1369.0,70.0,2.0,170.15,fk_invalida:reparo_id
2193.0,1369.0,29.0,2.0,373.72,fk_invalida:reparo_id
2194.0,1371.0,32.0,2.0,845.28,fk_invalida:reparo_id
2195.0,1372.0,28.0,2.0,331.65,fk_invalida:reparo_id
2196.0,1373.0,64.0,1.0,108.36,fk_invalida:reparo_id
2197.0,1373.0,23.0,2.0,681.73,fk_invalida:reparo_id
2198.0,1374.0,43.0,1.0,245.84,fk_invalida:reparo_id
2199.0,1374.0,20.0,1.0,202.15,fk_invalida:reparo_id
2200.0,1374.0,68.0,2.0,279.49,fk_invalida:reparo_id
2201.0,1375.0,59.0,1.0,140.55,fk_invalida:reparo_id
2202.0,1376.0,69.0,1.0,191.53,fk_invalida:reparo_id
2203.0,1376.0,32.0,2.0,163.28,fk_invalida:reparo_id
2204.0,1376.0,55.0,1.0,545.62,fk_invalida:reparo_id
2205.0,1377.0,35.0,2.0,450.99,fk_invalida:reparo_id
2206.0,1377.0,20.0,1.0,701.8,fk_invalida:reparo_id
2207.0,1377.0,45.0,2.0,18.54,fk_invalida:reparo_id
2208.0,1378.0,39.0,2.0,53.26,fk_invalida:reparo_id
2209.0,1379.0,64.0,1.0,478.93,fk_invalida:reparo_id
2210.0,1379.0,43.0,2.0,462.05,fk_invalida:reparo_id
2211.0,1380.0,41.0,1.0,630.84,fk_invalida:reparo_id
2212.0,1381.0,25.0,2.0,245.09,fk_invalida:reparo_id
2213.0,1382.0,7.0,2.0,498.71,fk_invalida:reparo_id
2214.0,1383.0,12.0,1.0,434.87,fk_invalida:reparo_id
2215.0,1383.0,23.0,1.0,846.53,fk_invalida:reparo_id
2216.0,1383.0,77.0,1.0,454.63,fk_invalida:reparo_id
2217.0,1384.0,29.0,1.0,59.06,fk_invalida:reparo_id
2218.0,1385.0,22.0,1.0,117.92,fk_invalida:reparo_id
2219.0,1385.0,30.0,2.0,458.41,fk_invalida:reparo_id
2220.0,1386.0,28.0,1.0,769.75,fk_invalida:reparo_id
2221.0,1389.0,31.0,2.0,142.57,fk_invalida:reparo_id
2222.0,1389.0,37.0,2.0,442.54,fk_invalida:reparo_id
2223.0,1390.0,57.0,1.0,344.95,fk_invalida:reparo_id
2224.0,1392.0,34.0,2.0,421.27,fk_invalida:reparo_id
2225.0,1395.0,56.0,2.0,64.1,fk_invalida:reparo_id
2226.0,1395.0,20.0,2.0,300.51,fk_invalida:reparo_id
2227.0,1396.0,54.0,1.0,515.48,fk_invalida:reparo_id
2228.0,1398.0,17.0,2.0,256.84,fk_invalida:reparo_id
2229.0,1399.0,15.0,2.0,501.07,fk_invalida:reparo_id
2230.0,1399.0,21.0,1.0,400.37,fk_invalida:reparo_id
2231.0,1400.0,33.0,2.0,313.84,fk_invalida:reparo_id
2232.0,1400.0,74.0,2.0,513.67,fk_invalida:reparo_id
2233.0,1401.0,44.0,1.0,808.26,fk_invalida:reparo_id
2234.0,1401.0,59.0,2.0,558.82,fk_invalida:reparo_id
2235.0,1402.0,59.0,2.0,544.88,fk_invalida:reparo_id
2236.0,1402.0,31.0,2.0,653.16,fk_invalida:reparo_id
2237.0,1402.0,15.0,1.0,511.0,fk_invalida:reparo_id
2238.0,1404.0,21.0,1.0,623.26,fk_invalida:reparo_id
2239.0,1404.0,24.0,2.0,784.06,fk_invalida:reparo_id
2240.0,1405.0,12.0,2.0,86.39,fk_invalida:reparo_id
2241.0,1406.0,20.0,2.0,682.95,fk_invalida:reparo_id
2242.0,1406.0,43.0,2.0,68.53,fk_invalida:reparo_id
2243.0,1406.0,46.0,2.0,53.61,fk_invalida:reparo_id
2244.0,1408.0,30.0,1.0,216.04,fk_invalida:reparo_id
2245.0,1408.0,78.0,2.0,581.97,fk_invalida:reparo_id
2246.0,1408.0,10.0,2.0,182.52,fk_invalida:reparo_id
2247.0,1409.0,48.0,2.0,90.61,fk_invalida:reparo_id
2248.0,1409.0,41.0,1.0,400.63,fk_invalida:reparo_id
2249.0,1409.0,23.0,1.0,814.19,fk_invalida:reparo_id
2250.0,1410.0,35.0,1.0,767.5,fk_invalida:reparo_id
2251.0,1412.0,17.0,1.0,557.03,fk_invalida:reparo_id
2252.0,1412.0,20.0,1.0,772.96,fk_invalida:reparo_id
2253.0,1412.0,44.0,1.0,569.18,fk_invalida:reparo_id
2254.0,1413.0,69.0,2.0,193.29,fk_invalida:reparo_id
2255.0,1413.0,36.0,1.0,66.11,fk_invalida:reparo_id
2256.0,1414.0,61.0,2.0,657.16,fk_invalida:reparo_id
2257.0,1414.0,1.0,1.0,244.43,fk_invalida:reparo_id
2258.0,1415.0,14.0,2.0,423.79,fk_invalida:reparo_id
2259.0,1415.0,63.0,2.0,733.09,fk_invalida:reparo_id
2260.0,1416.0,32.0,2.0,402.44,fk_invalida:reparo_id
2261.0,1416.0,74.0,1.0,531.88,fk_invalida:reparo_id
2262.0,1417.0,76.0,2.0,110.73,fk_invalida:reparo_id
2263.0,1418.0,56.0,2.0,145.08,fk_invalida:reparo_id
2264.0,1419.0,65.0,2.0,727.13,fk_invalida:reparo_id
2265.0,1419.0,70.0,1.0,302.51,fk_invalida:reparo_id
2266.0,1419.0,42.0,2.0,636.37,fk_invalida:reparo_id
2267.0,1420.0,62.0,2.0,297.04,fk_invalida:reparo_id
2268.0,1422.0,66.0,2.0,689.23,fk_invalida:reparo_id
2269.0,1422.0,38.0,1.0,803.39,fk_invalida:reparo_id
2270.0,1422.0,56.0,1.0,441.02,fk_invalida:reparo_id
2271.0,1424.0,19.0,2.0,561.08,fk_invalida:reparo_id
2272.0,1424.0,71.0,1.0,580.38,fk_invalida:reparo_id
2273.0,1424.0,11.0,1.0,332.76,fk_invalida:reparo_id
2274.0,1425.0,47.0,2.0,639.74,fk_invalida:reparo_id
2275.0,1425.0,70.0,2.0,77.58,fk_invalida:reparo_id
2276.0,1425.0,25.0,2.0,306.39,fk_invalida:reparo_id
2277.0,1426.0,37.0,1.0,697.46,fk_invalida:reparo_id
2278.0,1426.0,3.0,2.0,648.99,fk_invalida:reparo_id
2279.0,1427.0,9.0,1.0,144.26,fk_invalida:reparo_id
2280.0,1427.0,51.0,2.0,444.57,fk_invalida:reparo_id
2281.0,1429.0,53.0,2.0,406.97,fk_invalida:reparo_id
2282.0,1429.0,70.0,2.0,237.0,fk_invalida:reparo_id
2283.0,1429.0,74.0,1.0,482.91,fk_invalida:reparo_id
2284.0,1430.0,16.0,1.0,324.55,fk_invalida:reparo_id
2285.0,1430.0,40.0,2.0,268.37,fk_invalida:reparo_id
2286.0,1431.0,31.0,2.0,832.6,fk_invalida:reparo_id
2287.0,1431.0,71.0,1.0,668.32,fk_invalida:reparo_id
2288.0,1433.0,48.0,2.0,149.23,fk_invalida:reparo_id
2289.0,1433.0,8.0,1.0,110.66,fk_invalida:reparo_id
2290.0,1433.0,79.0,2.0,422.68,fk_invalida:reparo_id
2291.0,1434.0,2.0,2.0,401.46,fk_invalida:reparo_id
2292.0,1434.0,39.0,2.0,362.81,fk_invalida:reparo_id
2293.0,1434.0,2.0,2.0,760.53,fk_invalida:reparo_id
2294.0,1435.0,6.0,2.0,560.34,fk_invalida:reparo_id
2295.0,1435.0,48.0,1.0,594.18,fk_invalida:reparo_id
2296.0,1436.0,40.0,2.0,295.26,fk_invalida:reparo_id
2297.0,1436.0,70.0,1.0,195.98,fk_invalida:reparo_id
2298.0,1436.0,52.0,1.0,298.62,fk_invalida:reparo_id
2299.0,1437.0,17.0,2.0,105.0,fk_invalida:reparo_id
2300.0,1437.0,43.0,1.0,24.71,fk_invalida:reparo_id
2301.0,1437.0,52.0,1.0,465.77,fk_invalida:reparo_id
2302.0,1439.0,65.0,2.0,481.96,fk_invalida:reparo_id
2303.0,1439.0,31.0,2.0,611.04,fk_invalida:reparo_id
2304.0,1440.0,41.0,2.0,601.91,fk_invalida:reparo_id
2305.0,1440.0,35.0,2.0,174.6,fk_invalida:reparo_id
2306.0,1440.0,47.0,2.0,154.17,fk_invalida:reparo_id
2307.0,1441.0,63.0,2.0,639.55,fk_invalida:reparo_id
2308.0,1442.0,71.0,1.0,809.18,fk_invalida:reparo_id
2309.0,1443.0,25.0,1.0,107.93,fk_invalida:reparo_id
2310.0,1443.0,39.0,2.0,568.44,fk_invalida:reparo_id
2311.0,1443.0,14.0,1.0,562.15,fk_invalida:reparo_id
2312.0,1445.0,28.0,2.0,687.53,fk_invalida:reparo_id
2313.0,1445.0,74.0,1.0,718.69,fk_invalida:reparo_id
2314.0,1446.0,51.0,2.0,155.84,fk_invalida:reparo_id
2315.0,1446.0,32.0,1.0,765.01,fk_invalida:reparo_id
2316.0,1447.0,30.0,1.0,69.04,fk_invalida:reparo_id
2317.0,1447.0,55.0,1.0,751.32,fk_invalida:reparo_id
2318.0,1448.0,72.0,2.0,266.35,fk_invalida:reparo_id
2319.0,1448.0,39.0,2.0,465.13,fk_invalida:reparo_id
2320.0,1448.0,57.0,1.0,699.85,fk_invalida:reparo_id
2321.0,1449.0,17.0,2.0,353.31,fk_invalida:reparo_id
2322.0,1449.0,42.0,2.0,129.35,fk_invalida:reparo_id
