frequencia_id;matricula_id;data_acesso;hora_acesso;modalidade_id;duracao_minutos
3628;657;2026-06-23;06:00;12;42
3629;657;2025-09-07;20:00;7;44
3630;658;2026-02-26;18:00;2;43
3631;658;2026-06-05;06:00;5;110
3632;658;2025-08-26;06:00;11;86
3633;658;2025-10-19;06:00;2;55
3634;658;2026-03-30;06:00;12;91
3635;658;2026-05-19;08:00;2;65
3636;659;2025-11-29;08:00;2;56
3637;659;2025-09-30;12:00;12;54
3638;659;2025-07-04;08:00;7;98
3639;659;2026-04-20;18:00;10;90
3640;659;2026-03-19;12:00;4;67
3641;659;2026-03-19;20:00;12;45
3642;659;2025-09-25;06:00;1;109
3643;659;2026-04-21;12:00;7;85
3644;660;2026-03-23;18:00;1;87
3645;660;2026-01-14;18:00;9;83
3646;660;2025-08-15;20:00;6;40
3647;661;2025-09-08;18:00;7;38
3648;661;2025-11-14;20:00;7;45
3649;661;2026-05-06;20:00;3;44
3650;661;2025-12-24;18:00;12;63
3651;661;2026-03-12;06:00;3;61
3652;661;2025-12-02;06:00;6;58
3653;661;2026-06-12;18:00;12;94
3654;661;2026-02-12;12:00;6;108
3655;662;2026-03-15;12:00;4;36
3656;662;2026-04-26;08:00;6;54
3657;662;2025-10-11;08:00;4;99
3658;662;2026-02-19;20:00;1;94
3659;663;2025-12-21;18:00;11;80
3660;663;2026-06-04;12:00;7;36
3661;663;2026-06-07;18:00;2;63
3662;663;2026-02-13;20:00;9;57
3663;663;2025-12-04;06:00;5;101
3664;663;2026-03-07;06:00;7;65
3665;663;2025-11-08;20:00;7;94
3666;664;2025-08-16;20:00;12;72
3667;664;2025-09-14;18:00;3;96
3668;665;2025-11-25;20:00;7;88
3669;665;2026-05-24;06:00;3;42
3670;666;2025-08-02;18:00;3;71
3671;666;2025-09-28;20:00;12;61
3672;666;2026-06-07;12:00;7;93
3673;666;2026-02-03;12:00;2;67
3674;666;2025-11-24;20:00;9;102
3675;666;2025-08-20;20:00;2;58
3676;666;2026-02-07;06:00;6;102
3677;667;2025-09-24;08:00;1;98
3678;667;2025-10-16;06:00;10;44
3679;667;2026-01-09;06:00;9;77
3680;667;2026-04-02;20:00;1;65
3681;667;2026-02-24;18:00;7;36
3682;667;2026-02-08;08:00;9;93
3683;667;2026-03-15;18:00;5;41
3684;667;2026-06-22;12:00;1;56
3685;667;2026-01-10;18:00;12;69
3686;668;2025-11-08;06:00;12;100
3687;668;2025-11-06;18:00;7;57
3688;668;2025-12-27;08:00;7;79
3689;668;2026-03-01;18:00;7;103
3690;668;2025-07-25;06:00;9;41
3691;668;2026-01-29;20:00;6;40
3692;668;2026-01-26;08:00;3;46
3693;668;2025-10-10;20:00;9;45
3694;668;2026-02-05;08:00;1;53
3695;669;2025-08-21;06:00;6;72
3696;669;2026-06-01;12:00;11;36
3697;669;2025-09-03;18:00;3;84
3698;669;2026-01-21;06:00;11;105
3699;669;2025-11-07;08:00;4;45
3700;669;2025-07-19;18:00;5;99
3701;669;2026-02-26;20:00;6;57
3702;670;2026-05-11;18:00;4;55
3703;670;2026-03-03;06:00;5;74
3704;670;2025-09-22;08:00;12;68
3705;671;2026-05-01;18:00;11;59
3706;671;2025-09-03;18:00;9;48
3707;671;2025-07-20;18:00;1;73
3708;671;2025-11-29;06:00;2;97
3709;671;2026-06-18;08:00;5;91
3710;671;2026-01-12;18:00;11;83
3711;671;2025-09-09;20:00;3;99
3712;671;2025-07-07;12:00;1;74
3713;671;2025-07-24;12:00;4;74
3714;672;2025-08-01;18:00;5;92
3715;672;2026-02-22;12:00;3;104
3716;672;2025-08-11;20:00;5;46
3717;672;2025-11-05;20:00;12;53
3718;672;2025-08-22;18:00;11;48
3719;672;2026-04-20;12:00;10;79
3720;672;2026-02-18;18:00;8;42
3721;672;2025-10-20;18:00;4;50
3722;672;2026-03-26;08:00;1;45
3723;673;2025-11-11;06:00;7;95
3724;673;2025-09-22;20:00;8;65
3725;673;2025-07-15;18:00;12;63
3726;673;2026-02-16;06:00;6;49
3727;673;2025-10-11;12:00;11;63
3728;673;2026-06-24;06:00;10;110
3729;674;2026-02-12;08:00;3;37
3730;674;2025-10-28;08:00;11;51
3731;674;2026-02-05;08:00;6;94
3732;674;2026-02-20;20:00;9;43
3733;674;2025-10-02;18:00;10;60
3734;674;2026-01-15;12:00;10;110
3735;674;2025-11-04;18:00;9;93
3736;674;2025-11-25;12:00;10;59
3737;674;2025-12-11;12:00;2;79
3738;675;2026-01-28;06:00;4;47
3739;675;2025-11-24;18:00;2;64
3740;675;2025-08-07;20:00;11;80
3741;675;2026-06-10;20:00;5;68
3742;676;2025-12-29;20:00;11;102
3743;676;2025-07-14;18:00;2;63
3744;676;2026-03-15;20:00;6;105
3745;676;2025-08-26;08:00;11;60
3746;676;2025-09-01;18:00;9;38
3747;676;2025-12-18;20:00;7;69
3748;676;2026-03-29;20:00;6;64
3749;676;2025-12-21;12:00;4;46
3750;676;2026-03-24;12:00;5;90
3751;677;2026-01-21;08:00;6;86
3752;677;2025-08-16;08:00;11;49
3753;677;2025-08-18;12:00;1;83
3754;677;2026-01-15;08:00;11;70
3755;677;2025-12-10;20:00;4;71
3756;677;2025-12-20;06:00;12;87
3757;677;2026-02-14;06:00;7;59
3758;677;2026-03-13;20:00;8;75
3759;678;2026-06-13;20:00;2;49
3760;678;2026-06-24;06:00;10;94
3761;678;2026-03-10;20:00;11;66
3762;678;2026-06-26;20:00;4;37
3763;678;2025-08-15;12:00;1;98
3764;678;2026-05-03;12:00;1;96
3765;678;2026-01-04;08:00;1;46
3766;678;2026-05-04;06:00;11;71
3767;678;2025-11-18;18:00;12;79
3768;679;2025-11-05;08:00;9;95
3769;679;2025-11-30;08:00;7;101
3770;679;2026-05-29;08:00;3;79
3771;679;2026-04-06;20:00;6;91
3772;679;2025-07-07;12:00;1;81
3773;679;2026-03-10;18:00;7;90
3774;679;2026-01-13;20:00;12;89
3775;680;2025-09-19;08:00;4;86
3776;680;2026-04-28;08:00;7;67
3777;680;2025-08-13;18:00;5;73
3778;680;2025-07-21;18:00;4;38
3779;680;2026-05-18;12:00;10;74
3780;680;2026-04-09;06:00;11;45
3781;680;2026-02-18;12:00;2;35
3782;680;2026-06-18;12:00;5;75
3783;681;2026-03-29;08:00;2;63
3784;681;2026-06-17;12:00;2;78
3785;681;2026-01-30;18:00;11;42
3786;681;2026-05-26;20:00;10;110
3787;681;2025-07-29;06:00;3;56
3788;681;2025-10-15;18:00;11;85
3789;681;2026-02-23;20:00;11;74
3790;681;2025-12-27;12:00;2;75
3791;682;2025-11-05;20:00;7;89
3792;682;2026-06-19;08:00;3;71
3793;682;2025-12-17;20:00;7;67
3794;682;2026-03-31;20:00;10;89
3795;683;2026-03-22;12:00;10;104
3796;683;2025-09-16;08:00;12;96
3797;683;2026-04-21;12:00;4;94
3798;683;2026-04-20;06:00;8;38
3799;683;2026-04-05;20:00;3;105
3800;684;2026-01-06;12:00;9;36
3801;684;2026-02-26;08:00;6;110
3802;684;2026-02-28;06:00;5;82
3803;684;2026-06-07;06:00;5;103
3804;684;2025-11-18;06:00;12;71
3805;684;2025-12-13;06:00;10;54
3806;684;2025-08-19;20:00;12;77
3807;684;2025-11-11;12:00;8;94
3808;685;2025-09-13;12:00;3;91
3809;685;2025-09-15;20:00;12;78
3810;685;2025-12-10;12:00;4;70
3811;686;2026-02-24;06:00;9;49
3812;686;2025-09-21;20:00;3;50
3813;686;2025-08-30;12:00;4;103
3814;686;2025-08-22;20:00;1;53
3815;686;2025-09-24;18:00;1;74
3816;686;2025-08-11;20:00;1;73
3817;687;2025-09-03;08:00;8;109
3818;687;2026-03-13;20:00;8;56
3819;687;2025-08-03;12:00;7;79
3820;687;2025-07-18;08:00;4;41
3821;687;2026-05-31;08:00;9;88
3822;687;2025-09-27;20:00;3;61
3823;687;2026-06-07;20:00;2;92
3824;688;2025-12-09;12:00;3;60
3825;688;2026-05-05;20:00;10;41
3826;688;2025-08-15;06:00;12;72
3827;688;2026-01-09;20:00;5;64
3828;688;2026-01-19;20:00;8;102
3829;688;2026-02-10;12:00;8;91
3830;689;2025-11-10;06:00;10;43
3831;689;2025-09-14;18:00;9;99
3832;689;2025-08-31;18:00;6;62
3833;689;2025-10-01;12:00;5;40
3834;689;2026-04-14;18:00;1;67
3835;690;2026-04-07;20:00;12;82
3836;690;2025-07-12;18:00;9;107
3837;690;2025-08-24;20:00;4;42
3838;690;2026-04-22;06:00;3;54
3839;690;2025-11-13;06:00;3;55
3840;690;2026-03-31;18:00;7;37
3841;691;2025-09-11;06:00;5;59
3842;691;2025-07-05;06:00;10;110
3843;691;2025-10-13;08:00;3;89
3844;691;2025-10-11;06:00;5;75
3845;691;2025-12-14;08:00;7;36
3846;691;2025-07-14;12:00;4;94
3847;691;2026-03-01;06:00;11;44
3848;691;2026-02-21;18:00;5;100
3849;692;2025-12-09;06:00;12;85
3850;692;2025-08-05;06:00;10;55
3851;692;2025-07-14;08:00;6;77
3852;692;2025-08-28;20:00;11;66
3853;693;2025-12-19;12:00;4;67
3854;693;2025-10-12;08:00;12;89
3855;693;2026-03-31;18:00;1;91
3856;693;2025-10-26;12:00;4;84
3857;693;2026-04-19;08:00;11;58
3858;694;2026-01-26;12:00;11;53
3859;694;2025-09-17;12:00;4;82
3860;694;2025-11-16;18:00;11;89
3861;694;2026-01-18;08:00;1;100
3862;694;2025-09-28;20:00;2;57
3863;694;2025-07-01;20:00;4;65
3864;695;2025-07-02;08:00;8;74
3865;695;2025-10-27;08:00;3;54
3866;695;2026-02-01;18:00;8;74
3867;695;2025-09-20;12:00;3;36
3868;696;2025-08-25;18:00;8;58
3869;696;2026-04-23;18:00;8;41
3870;696;2026-02-17;20:00;2;64
3871;696;2026-01-10;06:00;12;40
3872;696;2026-01-26;06:00;12;56
3873;697;2026-05-22;18:00;6;76
3874;697;2025-11-11;08:00;8;68
3875;698;2025-11-21;20:00;9;47
3876;698;2026-01-16;18:00;11;62
3877;698;2025-07-04;20:00;3;57
3878;698;2026-06-04;08:00;11;77
3879;699;2025-08-05;06:00;4;101
3880;699;2026-05-12;20:00;6;103
3881;699;2025-09-22;12:00;2;108
3882;699;2026-03-06;08:00;7;72
3883;699;2025-08-01;18:00;10;85
3884;700;2026-01-29;18:00;11;88
3885;700;2026-04-11;18:00;7;48
3886;700;2025-12-23;20:00;1;45
3887;700;2025-09-20;06:00;1;104
3888;700;2026-01-06;20:00;2;55
3889;700;2025-11-11;20:00;3;77
3890;700;2026-01-30;06:00;7;83
3891;700;2026-05-08;06:00;9;98
3892;700;2025-09-15;12:00;9;87
3893;701;2026-04-18;20:00;7;65
3894;701;2025-11-15;18:00;2;58
3895;701;2026-06-29;08:00;2;58
3896;701;2026-01-15;12:00;7;79
3897;701;2025-09-25;20:00;9;86
3898;702;2025-11-19;12:00;8;69
3899;702;2025-09-19;08:00;8;107
3900;702;2025-09-19;06:00;9;101
3901;703;2026-02-07;08:00;4;46
3902;703;2025-10-09;18:00;10;65
3903;703;2025-12-04;12:00;9;78
3904;703;2026-01-18;12:00;8;72
3905;703;2025-10-13;20:00;1;100
3906;704;2026-02-22;20:00;11;101
3907;704;2026-06-23;12:00;9;80
3908;704;2026-02-10;06:00;8;55
3909;704;2026-02-07;20:00;10;61
3910;704;2026-01-29;06:00;6;96
3911;704;2025-12-23;12:00;12;63
3912;705;2025-12-14;12:00;10;44
3913;705;2025-07-15;06:00;7;44
3914;705;2025-11-11;06:00;4;49
3915;705;2025-08-04;06:00;1;71
3916;706;2026-01-06;08:00;8;42
3917;706;2025-08-26;12:00;12;72
3918;706;2026-03-12;12:00;8;95
3919;706;2026-03-11;20:00;1;76
3920;706;2025-09-11;08:00;5;109
3921;706;2025-11-22;18:00;7;82
3922;706;2026-02-19;20:00;10;68
3923;707;2026-06-05;18:00;12;56
3924;707;2025-08-20;18:00;2;36
3925;707;2026-04-30;20:00;9;77
3926;707;2025-12-03;12:00;1;48
3927;707;2025-08-31;12:00;3;91
3928;707;2025-08-23;18:00;12;56
3929;707;2026-01-20;20:00;4;80
3930;708;2026-02-05;06:00;8;101
3931;708;2025-09-15;20:00;5;82
3932;709;2026-04-25;08:00;9;63
3933;709;2026-05-06;12:00;11;53
3934;709;2026-02-18;12:00;10;59
3935;709;2026-02-05;20:00;8;52
3936;709;2025-09-11;06:00;8;50
3937;709;2026-05-29;08:00;8;45
3938;709;2026-02-06;06:00;4;68
3939;710;2026-04-13;12:00;4;81
3940;710;2026-02-15;08:00;9;86
3941;710;2025-08-25;12:00;1;75
3942;710;2025-12-17;08:00;7;41
3943;710;2025-11-11;06:00;12;87
3944;710;2026-01-24;06:00;4;65
3945;710;2025-08-03;06:00;10;95
3946;710;2026-02-01;08:00;3;37
3947;710;2026-01-27;08:00;9;90
3948;711;2025-11-10;08:00;11;46
3949;711;2025-11-27;12:00;7;68
3950;711;2025-10-22;06:00;11;64
3951;711;2025-07-06;06:00;8;83
3952;711;2025-11-06;20:00;6;36
3953;711;2026-02-28;18:00;5;82
3954;711;2025-10-22;06:00;5;38
3955;711;2025-12-01;18:00;5;44
3956;711;2025-08-14;18:00;6;58
3957;712;2026-03-20;20:00;9;78
3958;712;2025-11-15;08:00;8;44
3959;712;2025-12-10;12:00;9;76
3960;712;2026-03-18;18:00;2;70
3961;712;2025-11-25;08:00;9;36
3962;712;2026-03-01;08:00;12;70
3963;712;2025-10-02;18:00;11;51
3964;713;2026-03-16;18:00;8;62
3965;713;2025-07-15;08:00;6;66
3966;713;2026-03-01;08:00;10;45
3967;713;2026-05-02;08:00;8;107
3968;713;2026-04-18;12:00;9;84
3969;713;2025-12-03;20:00;12;62
3970;713;2025-11-22;06:00;12;107
3971;714;2025-10-26;12:00;7;61
3972;714;2025-07-14;20:00;11;103
3973;714;2025-10-11;20:00;2;85
3974;714;2025-12-27;08:00;12;40
3975;714;2026-01-20;12:00;9;51
3976;714;2026-01-17;18:00;10;105
3977;714;2025-09-11;08:00;6;82
3978;714;2026-06-06;06:00;10;88
3979;715;2026-01-05;20:00;9;109
3980;715;2025-10-03;08:00;2;94
3981;715;2025-09-29;12:00;1;90
3982;715;2025-11-23;20:00;11;72
3983;715;2025-12-24;12:00;10;88
3984;715;2026-01-07;18:00;8;87
3985;715;2026-02-10;08:00;12;110
3986;715;2025-12-18;20:00;1;90
3987;716;2026-01-07;08:00;11;79
3988;716;2025-07-19;18:00;12;69
3989;716;2025-09-11;06:00;2;45
3990;716;2025-08-06;06:00;11;40
3991;717;2026-04-22;08:00;6;69
3992;717;2026-05-16;20:00;8;54
3993;717;2025-08-05;18:00;4;64
3994;717;2026-06-16;08:00;12;87
3995;717;2026-05-28;20:00;10;59
3996;718;2026-01-18;18:00;1;60
3997;718;2025-08-01;12:00;3;104
3998;718;2025-07-15;18:00;11;77
3999;718;2025-09-18;06:00;12;107
4000;718;2026-05-20;18:00;11;76
4001;718;2025-12-03;18:00;3;87
4002;718;2026-06-09;06:00;4;77
4003;718;2025-10-26;20:00;10;79
4004;718;2026-03-18;06:00;12;71
4005;719;2026-05-03;12:00;1;47
4006;719;2025-11-09;18:00;2;45
4007;719;2025-07-08;08:00;6;76
4008;719;2025-10-05;06:00;4;65
4009;719;2026-02-27;20:00;2;83
4010;719;2025-11-02;08:00;2;35
4011;720;2025-08-24;12:00;2;56
4012;720;2026-04-22;06:00;5;81
4013;721;2025-12-14;18:00;8;62
4014;721;2026-06-16;18:00;12;61
4015;722;2025-10-31;12:00;8;71
4016;722;2025-07-03;12:00;7;46
4017;722;2026-06-04;20:00;10;56
4018;722;2026-03-23;20:00;7;102
4019;722;2025-12-18;12:00;4;40
4020;722;2025-09-20;18:00;7;66
4021;723;2026-03-28;08:00;3;74
4022;723;2026-02-23;08:00;8;104
4023;723;2025-07-06;12:00;9;53
4024;723;2026-05-27;18:00;10;44
4025;723;2025-12-05;12:00;1;35
4026;723;2026-02-24;06:00;2;64
4027;723;2026-01-02;06:00;11;107
4028;724;2026-04-21;18:00;2;43
4029;724;2025-08-02;08:00;9;106
4030;724;2025-07-18;20:00;10;64
4031;724;2025-10-30;08:00;3;91
4032;724;2025-12-21;06:00;4;89
4033;725;2025-08-25;06:00;6;108
4034;725;2026-02-01;18:00;6;107
4035;725;2026-02-16;20:00;2;36
4036;726;2025-07-26;18:00;6;42
4037;726;2026-05-12;12:00;6;72
4038;726;2025-11-26;06:00;12;99
4039;726;2026-06-25;20:00;5;90
4040;727;2026-01-09;08:00;7;81
4041;727;2025-09-02;06:00;3;93
4042;727;2025-09-08;12:00;2;63
4043;728;2025-07-31;12:00;5;47
4044;728;2025-08-13;06:00;6;56
4045;728;2025-11-30;18:00;5;47
4046;728;2025-12-22;20:00;7;100
4047;728;2025-12-05;08:00;1;49
4048;729;2026-06-16;20:00;3;107
4049;729;2026-01-19;18:00;2;47
4050;729;2026-03-26;12:00;9;56
4051;729;2025-10-16;12:00;8;109
4052;729;2026-03-29;20:00;5;57
4053;729;2026-02-19;20:00;8;83
4054;729;2025-11-03;12:00;11;108
4055;729;2026-01-01;08:00;3;52
4056;730;2026-01-14;12:00;10;79
4057;730;2026-02-27;18:00;11;50
4058;730;2025-07-18;20:00;7;48
4059;730;2026-01-22;18:00;8;47
4060;731;2026-05-03;20:00;11;39
4061;731;2026-04-07;06:00;2;41
4062;731;2026-06-22;08:00;6;99
4063;731;2026-04-06;12:00;2;62
4064;731;2025-09-02;08:00;9;91
4065;732;2026-01-16;12:00;6;41
4066;732;2025-12-15;12:00;3;45
4067;732;2025-11-26;08:00;2;50
4068;732;2025-12-07;20:00;4;67
4069;732;2025-08-12;20:00;9;89
4070;732;2025-07-01;12:00;9;60
4071;732;2026-01-20;08:00;6;39
4072;733;2026-02-08;18:00;9;88
4073;733;2026-04-03;18:00;7;51
4074;733;2026-03-03;08:00;6;74
4075;733;2025-10-26;18:00;8;89
4076;734;2026-06-29;18:00;5;102
4077;734;2026-02-15;12:00;6;70
4078;734;2025-09-16;06:00;5;40
4079;734;2025-10-01;18:00;2;79
4080;734;2025-08-13;20:00;2;78
4081;734;2025-08-09;12:00;8;52
4082;734;2026-05-19;06:00;9;102
4083;735;2025-10-23;20:00;12;37
4084;735;2025-08-01;12:00;9;56
4085;735;2026-04-08;06:00;3;56
4086;735;2026-03-14;20:00;4;81
4087;735;2026-06-02;18:00;10;106
4088;735;2026-05-23;06:00;1;83
4089;735;2025-07-05;08:00;1;59
4090;735;2026-02-19;06:00;1;79
4091;735;2025-07-26;08:00;7;52
4092;736;2025-08-04;12:00;7;79
4093;736;2026-01-07;20:00;4;63
4094;736;2025-11-26;06:00;12;77
4095;736;2026-03-10;08:00;5;81
4096;736;2026-01-09;08:00;10;74
4097;736;2025-12-08;18:00;9;78
4098;736;2025-11-14;08:00;10;49
4099;736;2026-05-07;06:00;7;81
4100;736;2025-08-15;20:00;8;38
4101;737;2025-10-25;20:00;4;53
4102;737;2025-10-31;18:00;8;66
4103;737;2025-11-12;08:00;5;97
4104;738;2025-07-23;06:00;8;39
4105;738;2025-09-13;18:00;7;57
4106;738;2025-11-28;20:00;10;47
4107;738;2026-01-03;20:00;12;90
4108;738;2026-02-18;12:00;6;50
4109;739;2025-11-28;12:00;8;79
4110;739;2026-02-10;12:00;12;93
4111;740;2026-02-09;08:00;7;74
4112;740;2026-02-19;08:00;10;42
4113;741;2026-01-02;12:00;2;35
4114;741;2025-12-02;06:00;5;55
4115;741;2026-02-22;08:00;12;82
4116;741;2026-02-16;08:00;12;36
4117;741;2026-05-12;20:00;7;43
4118;741;2026-06-24;18:00;6;94
4119;741;2026-02-22;08:00;7;88
4120;742;2025-07-26;12:00;9;53
4121;742;2026-04-06;06:00;6;73
4122;742;2025-11-27;18:00;8;88
4123;742;2026-06-02;18:00;3;55
4124;742;2026-04-25;20:00;12;83
4125;743;2026-05-31;12:00;9;41
4126;743;2026-06-23;18:00;7;82
4127;743;2025-09-01;08:00;7;105
4128;743;2026-06-27;20:00;12;52
4129;743;2026-06-16;18:00;11;77
4130;743;2026-03-30;18:00;4;58
4131;743;2026-06-25;20:00;10;83
4132;744;2025-09-13;18:00;7;99
4133;744;2025-10-14;08:00;3;38
4134;744;2026-05-01;08:00;3;106
4135;744;2026-03-02;06:00;9;73
4136;744;2025-08-01;08:00;4;95
4137;744;2026-04-14;12:00;5;44
4138;744;2025-12-24;20:00;9;100
4139;745;2025-12-15;12:00;8;86
4140;745;2025-07-07;08:00;7;73
4141;745;2026-02-06;08:00;2;90
4142;746;2026-06-20;06:00;12;53
4143;746;2025-12-11;18:00;6;88
4144;746;2025-12-02;20:00;10;107
4145;746;2025-10-24;20:00;3;81
4146;747;2026-06-13;18:00;8;90
4147;747;2025-11-06;08:00;10;110
4148;747;2025-08-05;12:00;5;104
4149;748;2026-02-19;18:00;2;101
4150;748;2025-09-20;20:00;7;92
4151;748;2025-09-25;18:00;8;98
4152;748;2025-12-27;12:00;10;39
4153;748;2026-06-05;06:00;8;42
4154;748;2026-01-16;20:00;1;101
4155;748;2026-01-24;08:00;6;73
4156;748;2026-02-28;12:00;2;103
4157;748;2026-02-05;06:00;5;102
4158;749;2025-12-13;06:00;10;56
4159;749;2026-01-28;12:00;9;82
4160;749;2025-08-15;12:00;1;86
4161;750;2026-06-27;18:00;11;42
4162;750;2025-12-15;20:00;2;72
4163;750;2025-11-11;12:00;4;80
4164;750;2026-05-26;18:00;1;81
4165;751;2025-07-02;12:00;4;37
4166;751;2025-12-30;12:00;8;37
4167;751;2026-06-26;12:00;8;48
4168;751;2025-09-17;08:00;7;53
4169;751;2025-10-18;08:00;6;54
4170;751;2025-11-03;12:00;5;100
4171;752;2026-03-13;18:00;3;35
4172;752;2026-05-07;20:00;1;55
4173;752;2026-02-23;06:00;9;107
4174;752;2025-12-16;08:00;1;74
4175;752;2025-09-21;06:00;9;68
4176;752;2025-09-22;06:00;7;52
4177;752;2025-09-11;18:00;4;45
4178;753;2026-03-05;12:00;1;36
4179;753;2026-03-27;08:00;6;98
4180;753;2025-11-18;20:00;11;86
4181;753;2025-12-16;18:00;9;60
4182;753;2025-08-30;20:00;10;67
4183;753;2025-07-06;12:00;11;71
4184;753;2026-01-11;12:00;12;79
4185;753;2026-02-23;18:00;11;69
4186;754;2026-04-20;06:00;12;60
4187;754;2026-05-01;18:00;5;62
4188;754;2026-04-09;18:00;5;106
4189;754;2026-05-04;18:00;4;71
4190;754;2026-01-11;12:00;9;81
4191;755;2025-12-10;08:00;10;48
4192;755;2025-11-15;08:00;4;35
4193;755;2026-06-07;06:00;5;42
4194;755;2026-02-18;20:00;3;55
4195;755;2026-03-02;08:00;6;89
4196;756;2026-02-14;06:00;3;102
4197;756;2026-05-19;18:00;9;47
4198;757;2026-05-10;12:00;2;74
4199;757;2025-07-01;12:00;9;90
4200;757;2026-02-23;12:00;3;85
4201;758;2026-06-14;06:00;4;61
4202;758;2025-10-30;18:00;10;100
4203;759;2026-01-06;20:00;7;44
4204;759;2025-12-03;18:00;2;100
4205;759;2025-07-24;06:00;8;75
4206;759;2026-03-19;12:00;1;50
4207;759;2025-11-17;18:00;2;58
4208;759;2026-04-14;18:00;12;100
4209;759;2026-03-23;06:00;4;67
4210;760;2026-02-24;20:00;11;59
4211;760;2025-12-14;20:00;6;79
4212;760;2025-09-14;06:00;4;93
4213;760;2026-05-03;20:00;2;101
4214;760;2026-06-29;08:00;11;62
4215;760;2025-10-23;08:00;7;63
4216;760;2025-10-29;12:00;12;102
4217;760;2025-08-26;18:00;3;41
4218;760;2026-06-15;20:00;9;68
4219;761;2025-10-04;08:00;4;67
4220;761;2026-03-18;18:00;1;40
4221;761;2025-08-04;20:00;5;102
4222;761;2025-08-06;06:00;1;106
4223;761;2026-06-23;12:00;7;101
4224;761;2026-06-05;06:00;7;104
4225;761;2025-11-04;06:00;7;89
4226;761;2025-09-22;08:00;2;91
4227;762;2025-11-13;12:00;12;78
4228;762;2025-12-16;12:00;1;65
4229;762;2025-12-05;06:00;10;107
4230;763;2026-03-01;06:00;6;72
4231;763;2025-07-22;12:00;6;109
4232;763;2025-07-09;06:00;8;64
4233;763;2026-04-06;06:00;6;73
4234;763;2025-08-17;20:00;2;37
4235;763;2026-01-10;06:00;12;97
4236;763;2025-07-06;18:00;2;40
4237;763;2025-12-22;18:00;9;65
4238;764;2025-08-20;12:00;11;93
4239;764;2026-05-17;20:00;2;61
4240;764;2025-07-15;06:00;11;88
4241;764;2025-08-24;20:00;6;53
4242;764;2025-08-20;06:00;2;109
4243;765;2025-07-22;06:00;4;96
4244;765;2026-01-03;12:00;12;40
4245;765;2026-02-13;18:00;6;40
4246;765;2026-03-18;20:00;12;97
4247;765;2025-11-14;06:00;10;94
4248;766;2026-02-03;18:00;7;91
4249;766;2026-05-12;06:00;3;92
4250;766;2026-06-17;06:00;10;92
4251;766;2026-03-13;12:00;4;41
4252;767;2026-06-23;08:00;3;65
4253;767;2025-12-24;08:00;8;106
4254;767;2026-04-28;18:00;10;62
4255;767;2025-10-25;18:00;1;79
4256;768;2026-03-25;06:00;5;94
4257;768;2025-12-29;08:00;6;42
4258;768;2025-07-13;08:00;12;95
4259;769;2025-09-05;12:00;7;95
4260;769;2026-02-26;08:00;4;93
4261;769;2026-06-10;06:00;3;61
4262;769;2026-05-30;20:00;5;49
4263;769;2025-11-15;08:00;8;105
4264;770;2025-07-05;20:00;3;110
4265;770;2025-10-28;20:00;12;66
4266;770;2026-04-24;20:00;9;74
4267;771;2025-09-12;20:00;2;52
4268;771;2026-03-28;12:00;2;94
4269;771;2025-11-10;06:00;12;102
4270;771;2025-10-31;12:00;7;63
4271;771;2026-05-19;12:00;12;104
4272;771;2025-07-19;18:00;5;106
4273;772;2025-12-03;20:00;3;43
4274;772;2026-04-01;08:00;7;99
4275;772;2025-11-22;20:00;7;96
4276;772;2025-09-03;08:00;3;47
4277;772;2026-03-02;08:00;3;104
4278;773;2025-07-13;06:00;7;79
4279;773;2025-12-22;06:00;11;91
4280;773;2025-08-09;20:00;1;61
4281;773;2025-11-08;08:00;9;38
4282;773;2026-01-20;06:00;5;104
4283;773;2026-02-19;06:00;4;43
4284;773;2025-08-16;08:00;11;58
4285;774;2026-05-15;20:00;3;58
4286;774;2026-03-03;18:00;12;60
4287;774;2025-09-21;06:00;4;52
4288;774;2026-01-04;18:00;7;79
4289;774;2026-01-10;06:00;3;81
4290;774;2025-07-08;12:00;4;59
4291;774;2026-03-26;06:00;5;89
4292;774;2025-07-02;20:00;5;89
4293;774;2025-10-22;20:00;1;89
4294;775;2026-04-06;08:00;12;40
4295;775;2025-12-20;12:00;6;108
4296;775;2025-11-19;12:00;2;61
4297;776;2026-01-31;06:00;2;64
4298;776;2025-09-19;20:00;6;59
4299;776;2025-08-23;06:00;7;42
4300;776;2025-11-30;20:00;1;105
4301;776;2026-04-07;18:00;8;76
4302;776;2026-04-09;12:00;10;98
4303;777;2026-04-15;12:00;3;47
4304;777;2026-03-31;20:00;4;63
4305;777;2026-04-22;12:00;7;46
4306;777;2025-12-01;08:00;10;44
4307;778;2026-01-04;12:00;2;78
4308;778;2026-06-06;20:00;2;108
4309;778;2025-09-08;12:00;2;55
4310;778;2025-10-15;20:00;1;46
4311;779;2026-01-26;20:00;11;38
4312;779;2026-06-12;12:00;11;98
4313;779;2025-11-01;18:00;7;86
4314;779;2025-09-05;06:00;8;75
4315;779;2025-09-30;06:00;1;78
4316;779;2026-03-27;18:00;6;46
4317;779;2026-03-03;20:00;10;103
4318;779;2026-06-09;18:00;3;100
4319;779;2025-09-07;20:00;6;44
4320;780;2025-10-15;06:00;11;74
4321;780;2026-01-14;12:00;11;61
4322;780;2025-08-01;08:00;8;95
4323;780;2025-08-21;12:00;6;70
4324;780;2025-11-06;12:00;4;84
