avaliacao_id;matricula_id;profissional_id;data_avaliacao;imc;gordura_pct;peso_kg;objetivo
1361;680;38;2025-10-22;20,8;27,8;101,2;Saúde
1362;681;10;2026-02-23;35,0;15,6;100,5;Condicionamento
1363;681;13;2025-09-05;29,0;25,4;64,5;Condicionamento
1364;681;27;2026-04-13;27,3;33,2;67,0;Hipertrofia
1365;682;27;2026-05-20;26,9;29,9;71,8;Emagrecimento
1366;682;35;2025-08-02;27,4;13,4;103,9;Saúde
1367;683;39;2026-06-19;34,1;14,7;72,3;Emagrecimento
1368;683;20;2026-04-11;23,4;24,7;62,2;Condicionamento
1369;684;39;2025-12-12;25,8;25,9;57,5;Emagrecimento
1370;684;39;2026-01-09;19,5;22,6;96,0;Saúde
1371;684;18;2026-01-07;22,1;31,2;101,1;Emagrecimento
1372;685;27;2026-01-12;33,2;13,1;92,5;Emagrecimento
1373;685;40;2026-02-15;32,1;21,1;46,4;Emagrecimento
1374;686;13;2025-09-29;23,0;30,5;95,4;Condicionamento
1375;686;18;2025-09-29;22,9;15,5;100,1;Hipertrofia
1376;687;28;2025-10-14;37,1;14,2;106,0;Hipertrofia
1377;687;40;2026-02-15;23,5;22,4;67,5;Condicionamento
1378;688;23;2026-06-13;22,2;34,8;47,1;Saúde
1379;688;18;2026-04-27;37,9;27,7;88,8;Emagrecimento
1380;688;17;2026-02-16;33,7;24,0;49,1;Condicionamento
1381;689;34;2026-03-01;27,3;33,4;103,4;Saúde
1382;690;17;2025-08-24;21,0;31,9;57,4;Emagrecimento
1383;691;4;2025-09-26;27,6;16,5;93,8;Condicionamento
1384;691;38;2025-09-19;34,2;14,4;64,3;Condicionamento
1385;691;39;2026-04-17;28,3;14,8;63,8;Saúde
1386;692;15;2026-04-07;30,5;13,4;62,5;Hipertrofia
1387;692;13;2026-05-05;31,8;24,7;100,6;Condicionamento
1388;692;34;2025-10-14;38,0;14,6;109,5;Saúde
1389;693;14;2026-05-11;36,1;15,3;71,7;Emagrecimento
1390;693;36;2026-03-27;24,8;18,5;80,2;Emagrecimento
1391;693;14;2026-05-08;33,1;15,6;69,3;Hipertrofia
1392;694;1;2025-08-06;34,8;21,1;100,4;Emagrecimento
1393;694;13;2025-07-23;33,1;12,6;82,7;Hipertrofia
1394;694;34;2025-10-04;25,1;26,5;106,5;Saúde
1395;695;3;2026-02-13;37,5;25,3;72,5;Emagrecimento
1396;695;14;2025-08-07;27,7;35,0;56,9;Condicionamento
1397;695;3;2026-06-30;31,1;21,5;68,3;Emagrecimento
1398;696;4;2025-08-09;30,0;15,7;106,1;Hipertrofia
1399;696;22;2025-12-28;37,3;23,4;54,6;Hipertrofia
1400;697;6;2025-10-31;19,6;34,6;60,7;Emagrecimento
1401;697;14;2026-06-15;31,1;13,7;51,5;Saúde
1402;697;20;2025-12-02;23,7;21,4;96,5;Hipertrofia
1403;698;40;2026-06-06;34,6;33,4;77,6;Emagrecimento
1404;698;12;2026-06-02;35,0;16,9;87,2;Hipertrofia
1405;698;11;2025-07-28;19,0;18,8;64,9;Saúde
1406;699;3;2026-05-31;22,7;33,0;47,3;Saúde
1407;699;38;2025-07-17;34,8;26,6;58,3;Saúde
1408;699;3;2026-04-14;25,6;23,2;63,7;Saúde
1409;700;34;2025-09-11;37,7;12,3;57,5;Saúde
1410;700;15;2026-01-26;23,3;12,3;54,1;Hipertrofia
1411;701;32;2025-11-06;37,5;29,8;47,5;Emagrecimento
1412;702;33;2026-04-11;25,2;27,3;95,9;Saúde
1413;702;6;2026-05-18;30,6;21,4;105,1;Emagrecimento
1414;703;36;2025-10-06;19,6;29,5;61,7;Saúde
1415;704;26;2025-10-13;18,6;26,2;104,7;Saúde
1416;704;36;2026-01-18;29,1;30,0;68,6;Saúde
1417;704;37;2026-05-14;18,3;24,2;64,0;Hipertrofia
1418;705;26;2025-09-08;32,7;31,7;100,6;Emagrecimento
1419;705;38;2025-09-17;36,1;15,4;68,9;Emagrecimento
1420;705;1;2026-05-28;19,8;15,9;78,5;Saúde
1421;706;5;2025-09-29;34,8;28,5;82,9;Saúde
1422;706;11;2025-10-23;32,8;23,3;83,1;Hipertrofia
1423;707;21;2025-10-06;19,5;19,8;104,0;Emagrecimento
1424;707;4;2026-06-24;19,6;31,6;73,4;Emagrecimento
1425;707;16;2025-12-02;28,8;27,9;74,7;Condicionamento
1426;708;33;2026-03-08;30,3;21,7;60,8;Hipertrofia
1427;709;28;2025-08-16;35,2;30,4;108,6;Saúde
1428;709;23;2025-12-04;19,7;19,6;99,5;Saúde
1429;709;10;2026-01-24;29,7;30,8;81,0;Hipertrofia
1430;710;35;2026-03-14;25,8;34,0;98,2;Emagrecimento
1431;710;20;2025-11-24;25,9;19,1;60,4;Saúde
1432;711;14;2026-06-17;26,6;20,8;47,0;Saúde
1433;712;35;2026-06-09;23,4;27,3;59,9;Hipertrofia
1434;713;26;2026-05-17;33,4;14,8;67,3;Saúde
1435;713;26;2025-09-19;28,1;23,7;70,9;Saúde
1436;713;27;2025-08-24;27,5;22,4;71,9;Condicionamento
1437;714;28;2026-03-17;23,2;20,9;89,6;Hipertrofia
1438;714;18;2026-04-17;28,7;27,3;47,4;Saúde
1439;714;14;2025-11-27;27,6;27,5;70,9;Hipertrofia
1440;715;33;2025-08-08;26,4;27,9;81,0;Saúde
1441;715;8;2026-01-29;34,1;24,1;51,4;Hipertrofia
1442;716;38;2026-01-13;23,9;31,2;91,5;Saúde
1443;716;28;2026-05-04;30,8;31,7;95,6;Hipertrofia
1444;717;38;2026-06-06;37,9;13,1;46,4;Emagrecimento
1445;717;16;2025-09-14;26,6;17,6;98,9;Saúde
1446;717;21;2025-09-04;33,4;31,5;91,1;Saúde
1447;718;29;2026-03-07;23,8;27,4;61,4;Hipertrofia
1448;719;19;2025-12-23;18,8;23,5;49,5;Condicionamento
1449;719;20;2026-06-28;23,7;14,8;72,9;Condicionamento
1450;720;20;2026-04-26;29,0;31,0;97,3;Hipertrofia
1451;720;29;2026-02-19;31,6;34,1;68,6;Hipertrofia
1452;721;8;2025-07-19;32,7;34,3;52,2;Condicionamento
1453;721;39;2026-01-06;35,2;34,4;76,7;Condicionamento
1454;721;19;2026-03-04;20,0;14,6;101,5;Saúde
1455;722;36;2026-02-14;34,0;12,3;51,1;Emagrecimento
1456;722;40;2025-07-18;30,0;27,7;66,9;Hipertrofia
1457;722;14;2026-04-19;35,6;18,3;103,8;Condicionamento
1458;723;9;2026-04-11;24,5;14,4;68,8;Saúde
1459;724;24;2026-01-27;23,0;23,8;48,8;Condicionamento
1460;724;35;2026-06-15;28,1;21,4;47,7;Condicionamento
1461;724;27;2026-04-02;28,6;22,8;79,7;Condicionamento
1462;725;22;2025-07-25;33,3;26,3;89,8;Hipertrofia
1463;725;24;2025-12-16;19,5;19,0;49,5;Hipertrofia
1464;725;38;2025-08-24;33,8;15,7;76,4;Saúde
1465;726;18;2026-04-04;18,7;31,3;108,2;Hipertrofia
1466;726;12;2026-04-24;26,0;27,8;76,4;Condicionamento
1467;726;40;2025-07-28;35,3;34,4;63,9;Condicionamento
1468;727;10;2025-07-25;22,4;14,3;51,3;Saúde
1469;727;33;2026-06-14;19,8;31,0;107,5;Condicionamento
1470;727;18;2026-04-18;26,9;33,2;50,3;Condicionamento
1471;728;5;2025-08-13;35,3;16,6;100,0;Hipertrofia
1472;729;24;2025-12-25;35,2;33,0;63,3;Saúde
1473;729;31;2026-02-15;31,0;15,2;99,7;Condicionamento
1474;730;5;2026-02-17;36,3;13,7;95,2;Hipertrofia
1475;730;6;2026-06-17;26,7;22,4;85,7;Condicionamento
1476;730;32;2025-12-11;33,0;30,7;100,7;Emagrecimento
1477;731;34;2026-06-16;23,4;26,3;81,9;Emagrecimento
1478;731;4;2026-01-13;18,9;18,5;82,2;Hipertrofia
1479;731;26;2025-08-04;21,5;25,9;64,2;Emagrecimento
1480;732;2;2025-12-04;30,4;19,9;88,0;Saúde
1481;732;29;2025-09-11;32,1;12,8;60,9;Emagrecimento
1482;733;17;2025-11-26;35,0;33,4;97,5;Hipertrofia
1483;733;20;2025-12-20;37,7;26,3;92,3;Emagrecimento
1484;733;38;2025-09-25;18,8;26,0;67,5;Saúde
1485;734;13;2025-10-25;28,2;33,5;84,2;Condicionamento
1486;734;37;2026-05-19;26,0;14,2;67,8;Emagrecimento
1487;735;11;2025-11-01;32,0;27,2;109,1;Hipertrofia
1488;735;19;2026-03-08;26,4;30,0;87,7;Hipertrofia
1489;736;16;2025-11-23;24,9;32,2;81,1;Emagrecimento
1490;736;39;2025-08-21;30,0;34,4;55,9;Emagrecimento
1491;737;34;2025-12-18;26,6;20,9;83,4;Saúde
1492;737;35;2026-03-31;23,2;30,0;62,3;Hipertrofia
1493;738;27;2025-08-27;18,7;16,0;105,4;Condicionamento
1494;738;20;2026-06-25;25,6;21,5;67,4;Saúde
1495;739;37;2026-03-24;21,0;34,5;75,8;Hipertrofia
1496;739;16;2026-05-08;29,9;34,2;89,0;Saúde
1497;739;22;2025-07-14;35,6;26,8;99,6;Hipertrofia
1498;740;24;2025-07-27;25,1;13,7;105,0;Condicionamento
1499;740;19;2025-08-27;19,2;21,2;59,0;Hipertrofia
1500;740;14;2025-10-22;25,2;30,5;81,9;Saúde
1501;741;17;2025-11-14;36,9;14,5;92,4;Saúde
1502;742;2;2026-01-07;28,4;16,1;90,6;Saúde
1503;743;27;2025-10-31;24,3;29,6;50,1;Emagrecimento
1504;743;33;2026-03-11;24,3;15,2;86,1;Emagrecimento
1505;743;36;2026-03-22;31,1;17,0;99,2;Saúde
1506;744;16;2025-08-28;28,5;18,4;87,4;Condicionamento
1507;745;5;2026-01-17;33,4;34,3;63,4;Condicionamento
1508;745;22;2026-05-02;37,7;16,4;67,9;Condicionamento
1509;745;24;2026-02-02;21,8;15,6;78,0;Emagrecimento
1510;746;31;2025-12-21;22,4;24,7;109,6;Condicionamento
1511;746;25;2025-09-07;19,5;29,4;79,6;Emagrecimento
1512;746;23;2025-07-21;24,9;32,5;64,5;Emagrecimento
1513;747;30;2025-07-21;27,7;19,1;95,0;Condicionamento
1514;748;15;2025-09-21;30,2;34,3;100,1;Hipertrofia
1515;748;24;2026-05-26;25,3;22,7;87,0;Hipertrofia
1516;749;9;2026-03-21;34,2;23,1;102,8;Hipertrofia
1517;749;32;2026-01-24;34,3;22,6;56,2;Saúde
1518;749;1;2025-11-18;22,8;20,8;80,1;Emagrecimento
1519;750;34;2026-03-27;35,5;24,5;95,2;Saúde
1520;750;39;2026-03-11;23,0;21,1;61,9;Hipertrofia
1521;751;38;2025-11-19;22,0;33,9;70,1;Hipertrofia
1522;751;40;2026-01-15;37,7;12,8;79,8;Saúde
1523;751;34;2025-10-20;36,2;24,9;104,9;Condicionamento
1524;752;37;2026-02-23;31,9;32,2;56,5;Emagrecimento
1525;752;6;2026-01-06;19,8;15,3;106,3;Saúde
1526;753;28;2025-10-24;25,4;23,3;47,9;Emagrecimento
1527;753;18;2026-02-17;35,1;28,9;70,0;Emagrecimento
1528;753;24;2026-01-05;29,4;25,0;77,7;Saúde
1529;754;33;2026-04-23;26,2;21,4;58,7;Condicionamento
1530;755;2;2026-04-02;23,5;28,8;69,5;Condicionamento
1531;756;16;2025-07-01;28,1;25,7;98,5;Hipertrofia
1532;756;15;2025-07-21;21,9;16,9;89,3;Condicionamento
1533;757;8;2026-01-28;22,7;29,1;86,3;Saúde
1534;758;8;2026-03-23;27,1;32,2;89,7;Hipertrofia
1535;758;26;2026-06-16;24,5;20,4;49,9;Saúde
1536;758;6;2026-04-21;24,8;17,9;79,2;Saúde
1537;759;37;2025-07-20;27,7;12,7;55,3;Saúde
1538;759;26;2026-04-10;28,1;32,4;87,5;Saúde
1539;760;29;2026-03-16;36,4;30,9;93,3;Hipertrofia
1540;760;25;2026-05-08;35,7;17,7;51,5;Saúde
1541;761;28;2025-12-03;18,5;22,1;75,7;Hipertrofia
1542;761;13;2025-08-30;26,7;22,4;103,4;Emagrecimento
1543;761;34;2026-01-03;34,9;27,0;80,3;Saúde
1544;762;12;2025-07-01;21,6;16,0;80,7;Saúde
1545;762;14;2025-09-17;21,1;18,4;87,8;Condicionamento
1546;762;15;2026-04-08;32,8;13,0;71,5;Hipertrofia
1547;763;1;2026-05-16;37,1;22,9;107,8;Emagrecimento
1548;763;6;2025-09-15;37,9;28,5;51,3;Emagrecimento
1549;764;12;2026-02-05;27,1;30,4;107,3;Hipertrofia
1550;765;14;2026-04-28;21,9;18,1;59,4;Emagrecimento
1551;765;8;2026-06-03;28,5;25,5;101,1;Saúde
1552;766;20;2026-04-02;21,3;19,9;91,0;Hipertrofia
1553;767;31;2026-02-26;29,2;27,4;54,0;Condicionamento
1554;767;26;2025-10-19;23,2;25,2;48,4;Condicionamento
1555;768;35;2025-08-17;34,0;14,3;49,4;Condicionamento
1556;768;32;2026-04-22;31,1;19,6;106,8;Saúde
1557;768;33;2026-05-06;33,3;32,1;90,4;Condicionamento
1558;769;39;2025-09-21;37,8;28,1;65,0;Condicionamento
1559;769;35;2026-01-14;32,4;24,6;51,8;Saúde
1560;770;5;2026-06-04;25,2;30,5;68,2;Emagrecimento
1561;770;21;2025-07-27;32,1;18,9;90,8;Saúde
1562;770;27;2025-09-02;32,4;34,0;67,8;Hipertrofia
1563;771;40;2025-08-01;26,7;21,5;55,8;Hipertrofia
1564;772;21;2026-06-07;22,1;17,6;90,7;Hipertrofia
1565;772;32;2025-12-11;32,5;22,5;74,4;Condicionamento
1566;772;4;2026-02-01;18,7;13,9;79,3;Emagrecimento
1567;773;33;2026-04-02;27,6;16,7;71,6;Condicionamento
1568;773;28;2025-08-07;31,4;31,2;107,1;Condicionamento
1569;774;13;2025-09-26;27,8;18,7;62,5;Saúde
1570;774;20;2025-07-23;18,9;19,5;48,1;Saúde
1571;775;14;2025-09-30;20,5;26,2;90,2;Condicionamento
1572;776;2;2025-12-29;28,1;14,2;62,7;Saúde
1573;777;33;2025-12-16;25,2;16,3;91,0;Hipertrofia
1574;777;7;2025-08-01;26,9;33,3;80,9;Condicionamento
1575;778;10;2026-05-18;25,2;23,3;108,2;Condicionamento
1576;778;24;2026-05-09;34,7;24,2;57,8;Saúde
1577;779;22;2026-01-13;27,9;14,8;72,9;Saúde
1578;780;30;2026-05-27;28,5;12,3;57,0;Emagrecimento
1579;780;13;2025-08-07;30,1;27,4;62,5;Hipertrofia
1580;781;6;2025-07-17;37,8;24,2;106,4;Hipertrofia
1581;781;39;2026-04-20;30,3;30,0;63,5;Hipertrofia
1582;781;9;2026-03-01;24,8;19,0;89,4;Hipertrofia
1583;782;26;2026-03-19;30,9;30,0;57,6;Saúde
1584;782;14;2026-05-25;21,2;18,4;100,4;Hipertrofia
1585;782;15;2025-08-05;28,1;24,8;81,9;Saúde
1586;783;15;2025-10-15;36,2;30,7;88,8;Condicionamento
1587;784;39;2026-04-07;29,6;20,4;49,2;Condicionamento
1588;784;33;2025-12-17;21,2;13,5;72,0;Hipertrofia
1589;785;39;2026-06-10;20,7;13,0;70,1;Emagrecimento
1590;785;9;2025-07-19;32,8;19,9;102,1;Condicionamento
1591;786;16;2026-06-26;23,5;18,3;58,3;Emagrecimento
1592;786;34;2025-07-27;20,7;32,8;102,1;Condicionamento
1593;787;4;2026-05-08;36,1;19,0;97,5;Emagrecimento
1594;788;36;2026-04-25;24,7;34,4;67,9;Condicionamento
1595;789;9;2025-07-07;19,4;22,0;104,7;Emagrecimento
1596;789;35;2026-02-16;34,5;34,4;98,3;Emagrecimento
1597;790;35;2025-12-22;18,7;31,3;49,3;Condicionamento
1598;791;20;2026-02-24;25,5;17,1;61,6;Emagrecimento
1599;791;24;2026-04-12;25,2;20,9;90,7;Hipertrofia
1600;791;11;2026-03-01;24,2;25,2;105,1;Saúde
1601;792;2;2026-03-09;37,7;27,3;66,7;Emagrecimento
1602;792;25;2025-11-26;28,0;22,4;73,9;Emagrecimento
1603;792;8;2026-06-04;36,6;31,9;52,1;Condicionamento
1604;793;17;2026-04-04;34,4;33,0;45,2;Saúde
1605;793;4;2025-12-09;27,9;30,1;83,3;Emagrecimento
1606;793;29;2026-06-01;34,6;18,9;80,9;Condicionamento
1607;794;18;2025-11-11;21,2;30,8;85,1;Emagrecimento
1608;795;35;2026-04-03;23,5;19,0;53,6;Hipertrofia
1609;795;12;2025-11-07;30,3;14,0;78,6;Saúde
1610;796;8;2026-05-12;20,6;34,5;105,5;Condicionamento
1611;797;2;2025-11-07;28,5;27,1;47,0;Emagrecimento
1612;797;3;2026-06-09;34,0;32,6;74,7;Condicionamento
1613;797;7;2026-05-09;27,3;34,7;55,9;Emagrecimento
1614;798;21;2026-02-16;32,4;27,4;95,4;Hipertrofia
1615;798;29;2025-07-01;28,6;26,3;94,5;Saúde
1616;798;18;2025-10-08;32,2;28,4;52,5;Emagrecimento
1617;799;40;2026-02-20;30,1;30,1;86,3;Emagrecimento
1618;799;22;2026-05-24;20,7;34,7;96,7;Condicionamento
1619;799;1;2026-01-01;23,0;14,8;96,8;Saúde
1620;800;9;2026-01-05;37,6;28,8;105,6;Emagrecimento
1621;801;7;2026-03-01;26,1;26,9;94,4;Saúde
1622;801;20;2026-04-09;18,1;26,2;65,3;Condicionamento
1623;802;22;2026-06-01;26,9;31,7;100,3;Hipertrofia
1624;803;17;2026-03-24;20,6;14,3;109,9;Emagrecimento
1625;803;22;2025-08-29;34,1;13,5;95,2;Hipertrofia
1626;803;32;2025-10-19;24,3;17,8;75,3;Hipertrofia
1627;804;15;2026-04-30;24,7;22,0;62,1;Hipertrofia
1628;804;18;2025-09-26;36,0;17,9;48,1;Emagrecimento
1629;804;6;2026-01-07;32,3;21,3;109,7;Hipertrofia
1630;805;34;2026-01-16;26,9;18,2;86,0;Emagrecimento
1631;805;5;2026-01-13;36,2;33,5;60,6;Condicionamento
1632;806;35;2026-06-15;29,9;14,7;46,6;Condicionamento
1633;806;12;2026-03-13;22,1;28,3;65,0;Emagrecimento
1634;807;35;2025-09-07;35,6;31,9;77,6;Condicionamento
1635;808;22;2025-09-11;19,1;13,0;75,0;Emagrecimento
1636;808;24;2026-04-27;27,1;18,6;76,8;Emagrecimento
1637;809;11;2025-09-23;35,3;18,0;59,1;Hipertrofia
1638;809;39;2026-05-04;25,9;20,2;94,3;Condicionamento
1639;810;13;2025-12-16;36,9;16,6;94,6;Condicionamento
1640;811;7;2026-02-21;25,2;18,7;97,1;Emagrecimento
1641;811;18;2026-05-28;24,6;26,6;58,4;Hipertrofia
1642;811;17;2025-07-10;28,1;32,8;51,1;Condicionamento
1643;812;40;2025-07-22;21,4;33,5;61,9;Hipertrofia
1644;812;23;2026-03-09;36,7;32,0;102,6;Hipertrofia
1645;812;32;2025-12-10;23,1;26,8;97,1;Emagrecimento
1646;813;5;2025-11-12;27,7;13,0;90,1;Emagrecimento
1647;813;23;2026-01-25;20,1;28,7;71,6;Emagrecimento
1648;813;23;2026-03-10;35,4;18,8;56,9;Emagrecimento
1649;814;2;2026-02-18;34,7;17,8;87,9;Condicionamento
1650;815;3;2026-06-05;30,1;26,2;67,6;Condicionamento
1651;815;17;2025-11-21;32,2;19,0;76,2;Condicionamento
1652;816;6;2026-02-12;35,5;20,1;95,4;Saúde
1653;816;24;2025-09-30;27,8;27,1;65,8;Condicionamento
1654;817;21;2025-08-11;19,7;34,2;67,8;Hipertrofia
1655;818;27;2025-08-30;32,1;30,7;62,7;Emagrecimento
1656;818;35;2026-04-13;19,1;30,1;107,7;Hipertrofia
1657;819;20;2026-02-22;25,5;17,6;96,4;Emagrecimento
1658;819;3;2025-11-21;29,0;15,6;87,4;Emagrecimento
1659;820;39;2025-11-15;36,7;22,5;57,3;Hipertrofia
1660;821;24;2025-12-20;32,8;20,1;103,5;Hipertrofia
1661;821;16;2026-01-13;36,9;23,4;79,8;Hipertrofia
1662;821;36;2025-08-16;26,9;26,2;85,9;Condicionamento
1663;822;30;2025-10-15;30,4;22,9;61,4;Hipertrofia
1664;822;6;2026-01-31;22,2;31,0;53,7;Condicionamento
1665;823;8;2025-11-04;19,5;15,6;98,1;Saúde
1666;823;5;2026-03-03;21,1;16,4;58,0;Saúde
1667;824;31;2025-08-12;19,2;26,7;72,4;Saúde
1668;825;37;2026-03-14;22,4;24,4;77,7;Saúde
1669;825;23;2026-02-04;29,9;23,8;65,6;Condicionamento
1670;825;8;2025-12-07;21,2;23,0;74,7;Emagrecimento
1671;826;22;2026-06-04;34,4;21,5;67,4;Hipertrofia
1672;826;36;2026-01-18;36,4;14,3;49,2;Condicionamento
1673;826;19;2025-08-02;22,8;14,0;73,6;Emagrecimento
1674;827;31;2025-12-29;26,9;15,8;89,6;Hipertrofia
1675;827;13;2025-12-26;28,2;21,2;78,4;Condicionamento
1676;827;20;2025-09-30;18,2;32,5;71,6;Condicionamento
1677;828;37;2025-11-08;36,1;29,5;45,7;Condicionamento
1678;828;36;2025-09-27;22,5;22,8;109,5;Hipertrofia
1679;829;36;2025-07-11;32,4;31,1;77,5;Saúde
1680;830;28;2025-09-15;20,7;32,8;61,0;Condicionamento
1681;830;14;2026-04-28;30,4;21,3;108,2;Condicionamento
1682;831;10;2025-08-28;30,5;16,3;87,6;Saúde
1683;831;6;2025-09-22;27,1;20,0;56,6;Emagrecimento
1684;832;38;2026-04-27;34,1;22,7;98,9;Emagrecimento
1685;832;10;2025-07-11;22,4;21,3;95,9;Condicionamento
1686;832;30;2026-03-31;21,7;25,2;103,4;Hipertrofia
1687;833;27;2025-10-22;32,8;23,3;61,7;Saúde
1688;833;24;2025-11-12;18,3;27,3;106,3;Condicionamento
1689;833;11;2025-09-03;37,8;15,2;62,3;Hipertrofia
1690;834;23;2025-11-10;18,2;30,9;99,6;Condicionamento
1691;834;33;2025-11-04;30,1;17,5;66,0;Condicionamento
1692;834;4;2026-04-16;23,5;17,0;98,4;Saúde
1693;835;39;2025-10-15;24,6;22,0;82,6;Condicionamento
1694;835;26;2025-10-11;23,9;18,2;58,1;Saúde
1695;836;22;2026-06-03;27,7;27,5;88,3;Emagrecimento
1696;837;8;2026-06-06;18,8;12,3;62,2;Condicionamento
1697;837;5;2026-06-26;34,7;25,0;109,5;Hipertrofia
1698;838;29;2026-04-26;22,3;26,2;46,3;Hipertrofia
1699;838;3;2026-03-05;36,7;21,7;84,2;Saúde
1700;839;1;2025-09-12;35,2;32,6;70,7;Emagrecimento
1701;840;18;2025-10-26;36,5;23,8;77,3;Hipertrofia
1702;840;15;2026-01-12;24,6;12,1;88,0;Saúde
1703;840;34;2025-11-29;24,9;20,2;88,3;Condicionamento
1704;841;8;2025-09-14;22,0;31,5;57,3;Hipertrofia
1705;842;26;2025-09-16;26,2;20,1;47,1;Condicionamento
1706;842;6;2026-05-24;33,7;17,1;55,4;Condicionamento
1707;843;4;2026-02-07;22,4;22,0;102,8;Emagrecimento
1708;843;39;2026-04-28;24,2;21,2;72,9;Hipertrofia
1709;844;13;2025-08-28;33,0;18,9;88,6;Condicionamento
1710;845;32;2026-02-26;19,2;20,1;95,4;Emagrecimento
1711;846;34;2026-03-07;37,0;16,7;67,6;Hipertrofia
1712;846;12;2025-07-06;24,0;20,8;50,2;Saúde
1713;846;18;2025-12-08;20,5;20,5;53,5;Emagrecimento
1714;847;30;2025-07-20;34,6;23,5;78,6;Saúde
1715;847;36;2025-12-06;28,0;26,8;91,2;Saúde
1716;848;12;2025-11-12;37,1;21,5;47,6;Hipertrofia
1717;848;9;2026-06-28;23,4;32,7;56,7;Condicionamento
1718;848;2;2025-10-03;20,1;18,8;100,4;Condicionamento
1719;849;30;2026-03-05;21,0;28,7;63,7;Emagrecimento
1720;849;16;2025-11-30;26,8;17,5;101,5;Emagrecimento
1721;850;9;2026-04-08;32,5;15,7;71,0;Condicionamento
1722;850;33;2025-11-12;20,4;29,4;102,0;Condicionamento
1723;850;14;2025-10-17;20,0;16,7;98,7;Hipertrofia
1724;851;40;2025-08-17;28,2;19,3;89,6;Emagrecimento
1725;852;16;2025-10-04;28,3;25,1;84,4;Saúde
1726;852;21;2026-02-11;33,6;19,0;89,0;Condicionamento
1727;852;29;2026-04-24;28,5;32,8;74,6;Hipertrofia
1728;853;10;2025-08-31;37,3;33,9;45,1;Emagrecimento
1729;854;37;2025-11-04;35,4;13,8;80,4;Saúde
1730;854;30;2025-10-16;20,5;20,2;54,3;Hipertrofia
1731;854;3;2025-12-22;31,9;20,1;76,8;Saúde
1732;855;16;2025-10-01;28,6;28,9;57,6;Emagrecimento
1733;856;37;2026-03-24;24,4;13,3;107,6;Saúde
1734;857;24;2026-04-08;30,3;14,5;81,6;Saúde
1735;857;11;2026-06-02;19,9;31,4;94,0;Hipertrofia
1736;858;15;2026-04-04;28,4;25,9;59,0;Hipertrofia
1737;859;24;2026-03-20;32,1;33,7;76,9;Hipertrofia
1738;859;5;2026-05-20;29,6;16,4;109,5;Hipertrofia
1739;860;24;2026-06-13;31,3;16,8;76,0;Hipertrofia
1740;860;32;2026-04-21;21,4;27,7;47,3;Condicionamento
1741;860;18;2026-03-04;31,8;29,7;49,6;Hipertrofia
1742;861;24;2026-04-03;26,6;31,4;71,9;Condicionamento
1743;861;30;2026-02-24;32,6;21,4;92,7;Hipertrofia
1744;861;9;2026-06-18;33,1;13,8;91,2;Saúde
1745;862;17;2026-01-13;31,0;22,8;53,4;Condicionamento
1746;862;5;2026-06-11;20,7;28,3;84,2;Saúde
1747;863;31;2025-12-24;37,2;12,9;100,3;Emagrecimento
1748;863;18;2025-10-19;37,9;30,6;89,5;Emagrecimento
1749;863;28;2026-04-06;36,6;30,9;56,4;Hipertrofia
1750;864;27;2026-04-25;35,0;33,7;99,8;Saúde
1751;864;10;2026-06-13;23,3;27,6;64,1;Emagrecimento
1752;865;5;2025-08-04;23,5;19,3;87,4;Condicionamento
1753;865;39;2026-06-08;36,4;12,5;48,1;Saúde
1754;866;18;2025-09-08;36,7;19,3;94,6;Saúde
1755;866;24;2025-08-26;27,0;17,7;108,9;Saúde
1756;867;36;2026-04-22;29,5;33,9;50,3;Emagrecimento
1757;867;34;2025-07-26;29,0;25,8;56,5;Saúde
1758;868;28;2025-09-02;28,3;21,3;49,8;Hipertrofia
1759;868;3;2026-02-17;36,6;17,0;74,8;Condicionamento
1760;868;18;2025-08-02;37,5;34,2;81,0;Hipertrofia
1761;869;25;2026-04-10;36,8;12,1;88,3;Emagrecimento
1762;869;30;2025-10-30;21,4;30,3;77,1;Condicionamento
1763;870;3;2026-03-04;26,8;17,8;66,1;Hipertrofia
1764;870;14;2026-05-31;25,8;24,6;88,6;Hipertrofia
1765;871;26;2025-10-15;20,8;23,4;54,7;Condicionamento
1766;871;20;2025-12-10;30,9;20,6;89,0;Saúde
1767;872;23;2026-06-05;32,4;26,7;53,2;Saúde
1768;872;10;2025-11-24;28,0;27,7;75,5;Condicionamento
1769;872;29;2025-08-20;30,7;26,1;70,2;Emagrecimento
1770;873;7;2026-04-30;26,1;32,1;99,4;Emagrecimento
1771;873;8;2026-05-16;34,3;25,4;92,4;Emagrecimento
1772;873;17;2026-05-24;24,0;23,3;74,3;Hipertrofia
1773;874;14;2025-08-18;21,6;34,5;55,1;Emagrecimento
1774;874;28;2026-01-26;34,7;21,4;89,9;Saúde
1775;875;26;2025-12-05;30,5;32,5;70,3;Saúde
1776;875;37;2025-11-05;18,7;12,8;52,8;Saúde
1777;876;33;2025-07-27;22,7;34,4;72,2;Saúde
1778;876;28;2025-12-20;19,8;19,5;51,4;Hipertrofia
1779;876;7;2025-12-07;28,2;23,7;99,5;Hipertrofia
1780;877;8;2026-01-23;32,6;15,7;59,4;Emagrecimento
1781;877;14;2026-01-21;31,0;20,1;81,9;Condicionamento
1782;878;20;2025-08-01;25,6;28,2;59,1;Hipertrofia
