diagnostico_id;os_id;defeito_relatado;causa;taxa_diagnostico;data_diagnostico
1436;1436;Não carrega;Impacto;133,9;2026-02-11
1437;1437;Lento;Componente queimado;76,26;2025-12-19
1438;1438;Não carrega;Componente queimado;71,09;2026-06-19
1439;1439;Sem imagem;Componente queimado;137,32;2025-08-12
1440;1440;Lento;Desgaste;124,48;2025-10-29
1441;1441;Lento;Software;147,08;2025-11-18
1442;1442;Ruído;Impacto;67,63;2026-06-15
1443;1443;Falha de rede;Oxidação;69,45;2026-05-02
1444;1444;Sem imagem;Componente queimado;89,71;2025-11-28
1445;1445;Falha de rede;Impacto;174,32;2025-10-27
1446;1446;Não liga;Componente queimado;157,56;2026-01-24
1447;1447;Lento;Impacto;181,15;2025-09-06
1448;1448;Tela quebrada;Desgaste;68,39;2025-12-18
1449;1449;Superaquecimento;Oxidação;200,01;2026-05-12
1450;1450;Lento;Desgaste;124,43;2025-09-19
1451;1451;Tela quebrada;Componente queimado;185,68;2025-12-20
1452;1452;Superaquecimento;Desgaste;134,64;2025-12-06
1453;1453;Não carrega;Impacto;237,42;2025-12-29
1454;1454;Tela quebrada;Oxidação;76,85;2026-01-11
1455;1455;Ruído;Software;232,51;2025-11-23
1456;1456;Tela quebrada;Impacto;212,43;2025-10-12
1457;1457;Tela quebrada;Componente queimado;121,2;2025-08-11
1458;1458;Falha de rede;Oxidação;30,14;2025-09-13
1459;1459;Sem imagem;Oxidação;202,33;2026-03-12
1460;1460;Superaquecimento;Impacto;192,29;2025-08-09
1461;1461;Não liga;Software;121,0;2025-12-24
1462;1462;Falha de rede;Impacto;188,61;2025-08-05
1463;1463;Lento;Oxidação;189,98;2025-12-26
1464;1464;Superaquecimento;Impacto;187,4;2025-09-13
1465;1465;Não carrega;Desgaste;164,81;2025-11-13
1466;1466;Não liga;Desgaste;169,62;2025-10-22
1467;1467;Falha de rede;Oxidação;187,3;2026-03-17
1468;1468;Falha de rede;Oxidação;236,65;2026-05-04
1469;1469;Superaquecimento;Impacto;153,36;2026-06-07
1470;1470;Tela quebrada;Impacto;138,8;2026-06-05
1471;1471;Falha de rede;Impacto;72,46;2026-03-22
1472;1472;Lento;Impacto;143,2;2025-10-13
1473;1473;Falha de rede;Software;247,45;2026-01-13
1474;1474;Não carrega;Impacto;155,83;2025-11-27
1475;1475;Não carrega;Oxidação;220,1;2025-12-26
1476;1476;Não liga;Oxidação;132,98;2026-03-30
1477;1477;Ruído;Impacto;63,01;2026-05-23
1478;1478;Tela quebrada;Software;135,91;2026-03-26
1479;1479;Não liga;Software;204,23;2026-04-10
1480;1480;Lento;Software;204,14;2026-05-22
1481;1481;Ruído;Oxidação;196,21;2025-10-20
1482;1482;Lento;Desgaste;114,51;2026-02-06
1483;1483;Não carrega;Software;102,68;2026-03-07
1484;1484;Sem imagem;Software;67,01;2025-12-11
1485;1485;Não carrega;Impacto;239,62;2026-03-08
1486;1486;Superaquecimento;Oxidação;44,18;2025-08-06
1487;1487;Sem imagem;Software;227,38;2025-08-03
1488;1488;Ruído;Desgaste;62,01;2025-11-04
1489;1489;Superaquecimento;Oxidação;228,87;2026-03-14
1490;1490;Superaquecimento;Software;151,69;2025-10-06
1491;1491;Ruído;Desgaste;168,42;2026-06-05
1492;1492;Sem imagem;Impacto;126,8;2025-10-01
1493;1493;Não liga;Oxidação;169,97;2026-04-28
1494;1494;Falha de rede;Componente queimado;186,63;2026-02-04
1495;1495;Falha de rede;Oxidação;176,35;2026-06-20
1496;1496;Lento;Componente queimado;90,28;2025-11-23
1497;1497;Sem imagem;Desgaste;154,25;2025-10-12
1498;1498;Tela quebrada;Componente queimado;82,37;2025-10-04
1499;1499;Não liga;Software;85,33;2025-09-01
1500;1500;Ruído;Software;73,74;2026-05-29
1501;1501;Falha de rede;Desgaste;232,99;2025-11-07
1502;1502;Ruído;Componente queimado;152,93;2025-08-03
1503;1503;Sem imagem;Oxidação;215,79;2026-01-31
1504;1504;Superaquecimento;Impacto;112,93;2025-08-19
1505;1505;Não carrega;Desgaste;33,49;2025-09-29
1506;1506;Lento;Software;114,09;2026-04-12
1507;1507;Não carrega;Oxidação;192,36;2025-12-27
1508;1508;Falha de rede;Componente queimado;45,65;2026-06-16
1509;1509;Superaquecimento;Componente queimado;232,11;2026-04-19
1510;1510;Falha de rede;Impacto;223,5;2025-11-13
1511;1511;Tela quebrada;Oxidação;35,05;2026-01-15
1512;1512;Sem imagem;Desgaste;159,03;2026-03-28
1513;1513;Não liga;Desgaste;205,38;2026-01-17
1514;1514;Lento;Software;168,95;2026-02-25
1515;1515;Não liga;Software;163,24;2026-03-07
1516;1516;Lento;Software;181,22;2026-01-02
1517;1517;Tela quebrada;Oxidação;227,26;2025-09-23
1518;1518;Não carrega;Desgaste;245,1;2025-07-30
1519;1519;Sem imagem;Componente queimado;139,82;2025-11-05
1520;1520;Ruído;Componente queimado;52,06;2026-05-25
1521;1521;Sem imagem;Componente queimado;102,48;2025-07-29
1522;1522;Não carrega;Software;39,44;2025-08-08
1523;1523;Não liga;Impacto;155,4;2026-05-19
1524;1524;Superaquecimento;Componente queimado;169,66;2025-09-20
1525;1525;Lento;Impacto;135,45;2025-10-07
1526;1526;Lento;Software;192,49;2025-09-08
1527;1527;Não carrega;Componente queimado;49,75;2025-10-08
1528;1528;Superaquecimento;Impacto;193,07;2026-01-16
1529;1529;Lento;Componente queimado;45,31;2025-09-13
1530;1530;Ruído;Impacto;33,32;2026-06-22
1531;1531;Falha de rede;Desgaste;161,99;2026-05-03
1532;1532;Sem imagem;Componente queimado;236,48;2025-09-14
1533;1533;Sem imagem;Oxidação;231,85;2025-11-30
1534;1534;Não carrega;Impacto;48,27;2025-10-02
1535;1535;Sem imagem;Software;101,85;2025-12-21
1536;1536;Não carrega;Software;104,17;2025-07-16
1537;1537;Lento;Componente queimado;91,72;2026-03-10
1538;1538;Ruído;Componente queimado;69,9;2026-04-25
1539;1539;Não carrega;Oxidação;65,59;2026-05-19
1540;1540;Não carrega;Desgaste;103,06;2025-07-21
1541;1541;Não liga;Desgaste;75,91;2025-10-26
1542;1542;Não liga;Oxidação;76,96;2026-01-29
1543;1543;Tela quebrada;Componente queimado;41,39;2025-07-15
1544;1544;Ruído;Oxidação;85,22;2026-06-17
1545;1545;Não carrega;Desgaste;61,0;2026-04-07
1546;1546;Tela quebrada;Desgaste;112,43;2025-09-29
1547;1547;Sem imagem;Oxidação;142,66;2026-05-24
1548;1548;Sem imagem;Componente queimado;72,85;2025-09-01
1549;1549;Falha de rede;Oxidação;209,13;2025-08-08
1550;1550;Ruído;Oxidação;36,02;2025-08-13
1551;1551;Sem imagem;Oxidação;66,1;2025-08-27
1552;1552;Lento;Impacto;213,99;2025-10-25
1553;1553;Não liga;Impacto;66,04;2026-03-21
1554;1554;Superaquecimento;Impacto;219,34;2026-05-27
1555;1555;Falha de rede;Oxidação;70,04;2025-07-13
1556;1556;Superaquecimento;Impacto;211,78;2026-02-15
1557;1557;Ruído;Desgaste;89,71;2026-03-01
1558;1558;Lento;Componente queimado;89,71;2025-09-08
1559;1559;Lento;Desgaste;210,04;2025-09-16
1560;1560;Falha de rede;Impacto;241,78;2026-05-22
1561;1561;Ruído;Impacto;201,28;2025-09-14
1562;1562;Não liga;Componente queimado;222,32;2026-02-25
1563;1563;Falha de rede;Componente queimado;183,34;2025-10-19
1564;1564;Tela quebrada;Oxidação;78,51;2026-06-19
1565;1565;Ruído;Desgaste;150,6;2026-04-24
1566;1566;Lento;Oxidação;217,15;2026-05-05
1567;1567;Ruído;Software;108,41;2026-06-26
1568;1568;Não liga;Software;221,53;2026-06-21
1569;1569;Superaquecimento;Desgaste;54,58;2025-07-17
1570;1570;Lento;Oxidação;82,21;2026-06-11
1571;1571;Tela quebrada;Oxidação;146,7;2026-03-04
1572;1572;Superaquecimento;Desgaste;48,69;2025-10-31
1573;1573;Superaquecimento;Desgaste;234,6;2026-03-25
1574;1574;Ruído;Impacto;206,74;2025-09-08
1575;1575;Ruído;Impacto;152,24;2026-05-19
1576;1576;Ruído;Software;212,99;2026-06-22
1577;1577;Não liga;Software;54,98;2026-01-19
1578;1578;Sem imagem;Oxidação;228,69;2025-11-12
1579;1579;Não liga;Software;50,78;2025-11-01
1580;1580;Não liga;Oxidação;200,57;2026-01-23
1581;1581;Lento;Software;245,97;2026-02-02
1582;1582;Não carrega;Software;85,44;2025-10-12
1583;1583;Ruído;Oxidação;180,86;2025-12-14
1584;1584;Sem imagem;Impacto;244,96;2025-12-26
1585;1585;Superaquecimento;Impacto;36,32;2025-09-09
1586;1586;Superaquecimento;Desgaste;216,64;2026-01-10
1587;1587;Falha de rede;Desgaste;71,14;2026-06-25
1588;1588;Falha de rede;Software;144,93;2026-01-24
1589;1589;Lento;Software;47,34;2026-06-30
1590;1590;Superaquecimento;Software;232,98;2026-05-05
1591;1591;Superaquecimento;Desgaste;167,03;2026-06-15
1592;1592;Lento;Impacto;159,3;2026-01-07
1593;1593;Sem imagem;Oxidação;194,85;2026-04-13
1594;1594;Tela quebrada;Desgaste;232,44;2025-10-18
1595;1595;Tela quebrada;Desgaste;92,23;2025-12-09
1596;1596;Falha de rede;Impacto;232,94;2026-02-26
1597;1597;Ruído;Impacto;196,58;2025-12-13
1598;1598;Tela quebrada;Componente queimado;120,89;2026-05-31
1599;1599;Superaquecimento;Software;54,89;2026-01-27
1600;1600;Superaquecimento;Software;87,93;2025-11-30
1601;1601;Falha de rede;Software;156,4;2025-07-08
1602;1602;Falha de rede;Oxidação;245,96;2025-09-15
1603;1603;Sem imagem;Impacto;211,41;2026-05-16
1604;1604;Superaquecimento;Oxidação;96,43;2025-12-20
1605;1605;Ruído;Desgaste;165,56;2025-11-09
1606;1606;Não carrega;Oxidação;176,81;2025-08-30
1607;1607;Não liga;Impacto;66,83;2026-03-24
1608;1608;Lento;Software;151,88;2026-05-07
1609;1609;Tela quebrada;Impacto;106,36;2026-06-06
1610;1610;Sem imagem;Oxidação;39,82;2025-11-14
1611;1611;Não carrega;Componente queimado;227,41;2026-05-02
1612;1612;Falha de rede;Componente queimado;92,79;2026-05-06
1613;1613;Sem imagem;Oxidação;98,97;2025-07-01
1614;1614;Lento;Impacto;56,46;2026-01-02
1615;1615;Superaquecimento;Software;138,28;2026-02-23
1616;1616;Superaquecimento;Desgaste;50,68;2025-12-04
1617;1617;Lento;Desgaste;185,38;2026-03-05
1618;1618;Superaquecimento;Software;103,05;2026-02-02
1619;1619;Superaquecimento;Componente queimado;123,06;2026-03-15
1620;1620;Não liga;Componente queimado;150,13;2026-06-02
1621;1621;Sem imagem;Desgaste;155,41;2026-05-09
1622;1622;Não liga;Desgaste;203,14;2025-11-24
1623;1623;Não carrega;Desgaste;159,69;2026-01-13
1624;1624;Falha de rede;Componente queimado;102,97;2026-05-23
1625;1625;Não liga;Oxidação;47,64;2025-12-02
1626;1626;Não carrega;Componente queimado;62,56;2026-02-25
1627;1627;Não liga;Componente queimado;176,67;2025-12-14
1628;1628;Ruído;Componente queimado;37,68;2025-12-16
1629;1629;Não carrega;Software;154,08;2026-02-10
1630;1630;Lento;Impacto;139,68;2026-02-04
1631;1631;Sem imagem;Desgaste;170,39;2026-02-06
1632;1632;Superaquecimento;Desgaste;215,45;2026-02-02
1633;1633;Lento;Desgaste;240,71;2026-05-15
1634;1634;Não carrega;Desgaste;221,25;2025-09-20
1635;1635;Não carrega;Impacto;232,19;2025-08-05
1636;1636;Superaquecimento;Componente queimado;90,4;2026-03-27
1637;1637;Ruído;Impacto;217,48;2025-11-13
1638;1638;Superaquecimento;Componente queimado;228,38;2025-11-28
1639;1639;Não carrega;Impacto;232,41;2025-07-12
1640;1640;Tela quebrada;Desgaste;76,16;2026-05-14
1641;1641;Ruído;Oxidação;218,16;2026-02-14
1642;1642;Não carrega;Desgaste;125,01;2025-10-24
1643;1643;Ruído;Oxidação;53,64;2025-07-13
1644;1644;Lento;Desgaste;73,0;2026-07-03
1645;1645;Não carrega;Oxidação;52,45;2025-10-20
1646;1646;Ruído;Desgaste;246,91;2026-05-24
1647;1647;Lento;Oxidação;191,23;2025-12-04
1648;1648;Falha de rede;Desgaste;44,53;2026-04-26
1649;1649;Lento;Oxidação;75,24;2026-01-21
1650;1650;Não carrega;Impacto;78,26;2025-07-03
1651;1651;Sem imagem;Oxidação;220,79;2025-12-11
1652;1652;Superaquecimento;Desgaste;133,76;2025-11-14
1653;1653;Lento;Componente queimado;213,21;2025-12-08
1654;1654;Ruído;Software;136,88;2025-10-19
1655;1655;Sem imagem;Desgaste;228,56;2026-04-10
1656;1656;Lento;Oxidação;121,96;2025-09-10
1657;1657;Sem imagem;Impacto;224,31;2025-09-03
1658;1658;Tela quebrada;Desgaste;167,79;2026-04-23
1659;1659;Não carrega;Componente queimado;226,5;2025-09-23
1660;1660;Falha de rede;Impacto;157,77;2025-12-28
1661;1661;Superaquecimento;Componente queimado;45,33;2026-06-12
1662;1662;Ruído;Desgaste;184,94;2026-06-11
1663;1663;Não carrega;Componente queimado;207,33;2025-07-11
1664;1664;Lento;Componente queimado;224,36;2025-08-24
1665;1665;Falha de rede;Desgaste;143,38;2026-06-15
1666;1666;Superaquecimento;Componente queimado;81,04;2026-01-15
1667;1667;Não carrega;Desgaste;150,69;2025-07-07
1668;1668;Lento;Oxidação;45,48;2025-10-24
1669;1669;Ruído;Componente queimado;110,04;2025-11-20
1670;1670;Falha de rede;Software;234,42;2026-03-29
1671;1671;Superaquecimento;Software;246,92;2025-08-14
1672;1672;Tela quebrada;Desgaste;75,08;2025-07-30
1673;1673;Superaquecimento;Oxidação;65,29;2026-01-29
1674;1674;Tela quebrada;Software;230,41;2026-05-12
1675;1675;Não liga;Componente queimado;151,13;2025-07-04
1676;1676;Sem imagem;Oxidação;87,09;2026-04-23
1677;1677;Não carrega;Software;50,03;2025-07-13
1678;1678;Falha de rede;Oxidação;167,99;2025-09-12
1679;1679;Falha de rede;Oxidação;174,79;2026-04-20
1680;1680;Sem imagem;Impacto;37,35;2026-06-22
1681;1681;Não carrega;Componente queimado;106,54;2026-01-11
1682;1682;Não liga;Software;163,98;2026-02-20
1683;1683;Tela quebrada;Desgaste;116,09;2025-09-04
1684;1684;Superaquecimento;Componente queimado;99,65;2025-07-29
1685;1685;Superaquecimento;Oxidação;232,1;2026-05-19
1686;1686;Lento;Componente queimado;220,88;2025-11-27
1687;1687;Lento;Impacto;144,68;2025-08-31
1688;1688;Lento;Impacto;233,11;2026-04-12
1689;1689;Ruído;Desgaste;54,18;2025-07-21
1690;1690;Falha de rede;Impacto;236,33;2025-11-23
1691;1691;Ruído;Oxidação;192,32;2025-11-05
1692;1692;Não carrega;Oxidação;61,51;2026-03-14
1693;1693;Falha de rede;Impacto;128,69;2026-02-02
1694;1694;Superaquecimento;Impacto;35,01;2025-08-30
1695;1695;Tela quebrada;Software;168,18;2025-08-18
1696;1696;Lento;Software;233,31;2025-07-22
1697;1697;Tela quebrada;Desgaste;71,11;2026-04-19
1698;1698;Sem imagem;Desgaste;138,56;2026-04-25
1699;1699;Ruído;Componente queimado;50,58;2025-08-22
1700;1700;Ruído;Impacto;71,53;2026-02-02
1701;1701;Ruído;Desgaste;217,66;2025-12-06
1702;1702;Lento;Impacto;215,76;2025-08-29
1703;1703;Falha de rede;Componente queimado;173,69;2025-11-23
1704;1704;Ruído;Desgaste;242,04;2026-01-21
1705;1705;Lento;Componente queimado;129,45;2026-06-06
1706;1706;Lento;Oxidação;215,1;2026-05-06
1707;1707;Falha de rede;Componente queimado;161,55;2025-12-02
1708;1708;Falha de rede;Impacto;65,31;2025-08-19
1709;1709;Ruído;Oxidação;105,52;2026-05-11
1710;1710;Lento;Oxidação;86,16;2025-08-27
1711;1711;Lento;Impacto;41,12;2025-10-08
1712;1712;Lento;Oxidação;94,1;2026-01-15
1713;1713;Não liga;Oxidação;118,93;2026-04-06
1714;1714;Superaquecimento;Software;38,9;2026-06-27
1715;1715;Lento;Software;44,83;2025-12-03
1716;1716;Não liga;Impacto;37,47;2026-04-13
1717;1717;Ruído;Impacto;73,73;2026-05-24
1718;1718;Falha de rede;Software;154,62;2026-05-18
1719;1719;Falha de rede;Impacto;154,24;2025-12-15
1720;1720;Ruído;Componente queimado;122,93;2025-07-15
1721;1721;Falha de rede;Componente queimado;193,29;2026-02-05
1722;1722;Tela quebrada;Desgaste;234,31;2025-08-11
1723;1723;Sem imagem;Desgaste;139,24;2026-01-17
1724;1724;Ruído;Oxidação;109,23;2025-08-19
1725;1725;Ruído;Desgaste;41,53;2025-07-29
1726;1726;Ruído;Impacto;241,3;2026-06-15
1727;1727;Ruído;Oxidação;221,05;2026-04-17
1728;1728;Lento;Oxidação;133,27;2025-07-30
1729;1729;Não liga;Impacto;241,9;2025-10-22
1730;1730;Tela quebrada;Desgaste;197,46;2025-10-29
1731;1731;Não carrega;Desgaste;49,82;2026-06-13
1732;1732;Superaquecimento;Software;202,89;2025-08-26
1733;1733;Lento;Software;41,38;2025-07-11
1734;1734;Superaquecimento;Impacto;174,65;2026-05-21
1735;1735;Não carrega;Componente queimado;188,29;2026-05-04
1736;1736;Não liga;Desgaste;174,68;2026-02-04
1737;1737;Não liga;Oxidação;110,53;2026-02-16
1738;1738;Tela quebrada;Desgaste;31,72;2026-04-27
1739;1739;Tela quebrada;Software;53,42;2025-07-11
1740;1740;Não carrega;Componente queimado;109,76;2025-08-15
1741;1741;Sem imagem;Oxidação;80,35;2026-02-03
1742;1742;Não liga;Oxidação;116,74;2025-08-12
1743;1743;Superaquecimento;Impacto;142,78;2026-02-06
1744;1744;Ruído;Componente queimado;235,36;2026-03-05
1745;1745;Falha de rede;Desgaste;32,87;2025-07-26
1746;1746;Não liga;Oxidação;83,69;2025-08-09
1747;1747;Lento;Impacto;93,24;2025-11-27
1748;1748;Tela quebrada;Desgaste;196,5;2026-03-27
1749;1749;Sem imagem;Software;60,99;2026-03-23
1750;1750;Lento;Impacto;167,72;2025-08-17
1751;1751;Sem imagem;Desgaste;79,82;2026-01-10
1752;1752;Superaquecimento;Desgaste;164,79;2026-05-23
1753;1753;Tela quebrada;Software;109,35;2026-04-29
1754;1754;Tela quebrada;Desgaste;88,44;2025-11-19
1755;1755;Falha de rede;Impacto;147,86;2025-08-17
1756;1756;Não carrega;Impacto;243,22;2026-05-27
1757;1757;Superaquecimento;Impacto;209,73;2026-05-11
1758;1758;Não liga;Oxidação;44,47;2026-06-22
1759;1759;Lento;Impacto;99,13;2026-04-14
1760;1760;Não liga;Impacto;71,91;2025-07-13
1761;1761;Tela quebrada;Componente queimado;132,12;2026-05-24
1762;1762;Lento;Software;132,07;2026-01-04
1763;1763;Falha de rede;Desgaste;95,05;2025-12-17
1764;1764;Falha de rede;Software;249,56;2025-08-20
1765;1765;Não liga;Impacto;66,98;2025-11-19
1766;1766;Não liga;Componente queimado;175,44;2025-07-10
1767;1767;Superaquecimento;Componente queimado;131,76;2026-01-14
1768;1768;Ruído;Impacto;67,57;2026-01-18
1769;1769;Sem imagem;Impacto;148,29;2026-03-09
1770;1770;Tela quebrada;Oxidação;177,06;2026-05-09
1771;1771;Falha de rede;Oxidação;154,9;2026-03-24
1772;1772;Lento;Desgaste;233,82;2025-07-04
1773;1773;Falha de rede;Componente queimado;218,83;2025-12-07
1774;1774;Lento;Desgaste;173,77;2026-03-08
1775;1775;Sem imagem;Oxidação;93,83;2026-04-19
1776;1776;Não liga;Oxidação;141,81;2026-02-09
1777;1777;Ruído;Desgaste;104,19;2026-04-17
1778;1778;Superaquecimento;Software;98,74;2025-12-22
1779;1779;Falha de rede;Desgaste;246,68;2026-02-03
1780;1780;Tela quebrada;Componente queimado;79,11;2025-12-26
1781;1781;Não liga;Oxidação;74,67;2025-07-21
1782;1782;Sem imagem;Desgaste;217,09;2026-04-06
1783;1783;Falha de rede;Desgaste;153,85;2025-09-27
1784;1784;Sem imagem;Oxidação;153,78;2026-03-02
1785;1785;Falha de rede;Software;245,18;2026-04-12
1786;1786;Superaquecimento;Componente queimado;72,71;2026-06-07
1787;1787;Não liga;Componente queimado;43,8;2025-12-31
1788;1788;Não liga;Software;111,4;2026-04-29
1789;1789;Não liga;Componente queimado;153,6;2026-03-05
1790;1790;Lento;Impacto;91,67;2025-09-01
1791;1791;Não carrega;Oxidação;170,55;2025-11-18
1792;1792;Sem imagem;Componente queimado;185,23;2025-09-12
1793;1793;Falha de rede;Oxidação;66,29;2026-04-16
1794;1794;Ruído;Impacto;185,93;2026-05-21
1795;1795;Não liga;Oxidação;245,95;2025-10-28
1796;1796;Ruído;Software;84,03;2025-09-22
1797;1797;Falha de rede;Oxidação;35,56;2026-04-01
1798;1798;Falha de rede;Software;153,78;2025-09-04
1799;1799;Tela quebrada;Impacto;135,89;2026-05-13
1800;1800;Superaquecimento;Software;110,34;2026-05-23
1801;1801;Ruído;Software;164,97;2026-03-07
1802;1802;Tela quebrada;Componente queimado;127,96;2026-03-24
1803;1803;Não liga;Software;68,66;2026-06-17
1804;1804;Não carrega;Software;175,61;2026-01-04
1805;1805;Tela quebrada;Impacto;226,23;2026-06-27
1806;1806;Tela quebrada;Software;45,45;2025-11-27
1807;1807;Ruído;Software;160,69;2026-02-24
1808;1808;Tela quebrada;Software;155,36;2025-09-17
1809;1809;Não carrega;Componente queimado;131,88;2025-10-29
1810;1810;Sem imagem;Desgaste;86,0;2026-05-08
1811;1811;Lento;Desgaste;128,15;2025-10-14
1812;1812;Superaquecimento;Desgaste;111,12;2026-03-04
1813;1813;Sem imagem;Componente queimado;238,4;2025-08-22
1814;1814;Não liga;Software;130,58;2025-08-24
1815;1815;Falha de rede;Oxidação;148,49;2026-05-07
1816;1816;Não carrega;Impacto;241,01;2025-07-15
1817;1817;Ruído;Oxidação;96,47;2026-01-28
1818;1818;Superaquecimento;Desgaste;173,39;2026-01-02
1819;1819;Superaquecimento;Impacto;214,08;2026-05-02
1820;1820;Falha de rede;Impacto;187,8;2025-08-06
1821;1821;Ruído;Componente queimado;79,79;2026-01-29
1822;1822;Lento;Desgaste;33,46;2025-09-29
1823;1823;Tela quebrada;Software;110,79;2026-01-21
1824;1824;Superaquecimento;Impacto;32,23;2026-05-05
1825;1825;Lento;Oxidação;60,36;2026-01-02
1826;1826;Ruído;Impacto;85,26;2025-10-09
1827;1827;Falha de rede;Software;128,3;2026-01-05
1828;1828;Tela quebrada;Software;30,95;2026-06-20
1829;1829;Não carrega;Desgaste;198,34;2025-07-23
1830;1830;Falha de rede;Componente queimado;163,54;2026-06-01
1831;1831;Lento;Componente queimado;48,47;2025-08-16
1832;1832;Superaquecimento;Software;53,9;2026-01-27
1833;1833;Não liga;Desgaste;134,23;2025-09-27
1834;1834;Superaquecimento;Componente queimado;193,5;2025-09-02
1835;1835;Lento;Desgaste;94,3;2026-03-31
1836;1836;Lento;Oxidação;222,96;2025-12-02
1837;1837;Não liga;Impacto;35,3;2026-02-12
1838;1838;Sem imagem;Desgaste;111,81;2026-04-02
1839;1839;Superaquecimento;Componente queimado;67,82;2026-02-14
1840;1840;Tela quebrada;Componente queimado;116,09;2025-08-20
