garantia_id;reparo_id;inicio;fim;status;retorno
2651;3303;2025-10-02;2025-12-31;Expirada;0
2652;3304;2025-10-15;2026-01-13;Expirada;0
2653;3305;2026-01-05;2026-04-05;Expirada;0
2654;3306;2026-03-24;2026-06-22;Expirada;0
2655;3307;2025-10-26;2026-01-24;Expirada;0
2656;3308;2025-08-16;2025-11-14;Vigente;0
2657;3309;2025-11-09;2026-02-07;Expirada;0
2658;3310;2026-02-18;2026-05-19;Vigente;0
2659;3311;2026-05-22;2026-08-20;Expirada;0
2660;3314;2026-02-17;2026-05-18;Expirada;0
2661;3317;2025-09-19;2025-12-18;Expirada;0
2662;3318;2026-05-26;2026-08-24;Expirada;0
2663;3319;2025-09-09;2025-12-08;Vigente;0
2664;3320;2026-03-11;2026-06-09;Acionada;0
2665;3321;2026-01-07;2026-04-07;Vigente;0
2666;3322;2025-11-20;2026-02-18;Vigente;0
2667;3323;2026-05-07;2026-08-05;Expirada;0
2668;3324;2026-06-15;2026-09-13;Acionada;0
2669;3327;2026-02-02;2026-05-03;Acionada;0
2670;3328;2026-01-12;2026-04-12;Acionada;0
2671;3329;2025-08-01;2025-10-30;Acionada;0
2672;3330;2025-10-07;2026-01-05;Acionada;0
2673;3332;2025-12-19;2026-03-19;Expirada;0
2674;3333;2026-06-14;2026-09-12;Expirada;0
2675;3335;2026-06-29;2026-09-27;Expirada;0
2676;3336;2025-07-30;2025-10-28;Expirada;0
2677;3337;2025-08-02;2025-10-31;Acionada;0
2678;3338;2026-02-06;2026-05-07;Expirada;0
2679;3339;2026-05-24;2026-08-22;Acionada;0
2680;3340;2025-11-23;2026-02-21;Acionada;0
2681;3341;2025-07-10;2025-10-08;Expirada;0
2682;3343;2025-11-26;2026-02-24;Expirada;0
2683;3346;2026-05-12;2026-08-10;Vigente;0
2684;3347;2026-03-08;2026-06-06;Vigente;0
2685;3348;2026-03-29;2026-06-27;Acionada;0
2686;3349;2026-05-23;2026-08-21;Expirada;0
2687;3350;2026-05-10;2026-08-08;Vigente;0
2688;3351;2025-07-29;2025-10-27;Expirada;0
2689;3353;2026-04-15;2026-07-14;Acionada;0
2690;3354;2025-12-16;2026-03-16;Vigente;0
2691;3355;2025-08-05;2025-11-03;Vigente;0
2692;3356;2026-01-25;2026-04-25;Vigente;0
2693;3357;2025-08-16;2025-11-14;Expirada;0
2694;3359;2025-10-30;2026-01-28;Vigente;0
2695;3360;2026-02-25;2026-05-26;Acionada;0
2696;3361;2025-08-29;2025-11-27;Expirada;0
2697;3362;2025-11-11;2026-02-09;Expirada;0
2698;3363;2026-01-05;2026-04-05;Expirada;0
2699;3364;2026-01-17;2026-04-17;Vigente;0
2700;3365;2025-08-25;2025-11-23;Expirada;0
2701;3366;2025-09-13;2025-12-12;Acionada;0
2702;3367;2026-04-26;2026-07-25;Expirada;0
2703;3368;2026-01-13;2026-04-13;Vigente;0
2704;3369;2025-10-13;2026-01-11;Acionada;0
2705;3370;2026-04-04;2026-07-03;Vigente;0
2706;3371;2025-07-17;2025-10-15;Vigente;0
2707;3372;2026-05-27;2026-08-25;Expirada;0
2708;3373;2025-11-30;2026-02-28;Acionada;0
2709;3374;2026-02-13;2026-05-14;Acionada;0
2710;3377;2026-06-20;2026-09-18;Expirada;0
2711;3378;2025-11-23;2026-02-21;Expirada;0
2712;3380;2025-09-02;2025-12-01;Expirada;0
2713;3381;2026-02-07;2026-05-08;Expirada;0
2714;3382;2026-01-12;2026-04-12;Expirada;0
2715;3383;2026-02-21;2026-05-22;Expirada;0
2716;3385;2025-07-12;2025-10-10;Acionada;0
2717;3387;2026-01-15;2026-04-15;Acionada;0
2718;3390;2026-02-01;2026-05-02;Vigente;0
2719;3391;2025-07-11;2025-10-09;Acionada;0
2720;3392;2025-09-21;2025-12-20;Acionada;0
2721;3393;2026-05-09;2026-08-07;Vigente;0
2722;3394;2026-01-05;2026-04-05;Expirada;0
2723;3396;2025-12-23;2026-03-23;Acionada;0
2724;3397;2025-12-23;2026-03-23;Acionada;0
2725;3398;2025-09-13;2025-12-12;Expirada;0
2726;3400;2025-12-05;2026-03-05;Acionada;0
2727;3402;2025-12-05;2026-03-05;Expirada;0
2728;3403;2026-01-27;2026-04-27;Acionada;0
2729;3404;2026-01-17;2026-04-17;Vigente;0
2730;3405;2025-09-18;2025-12-17;Vigente;0
2731;3407;2026-03-06;2026-06-04;Acionada;0
2732;3408;2026-04-28;2026-07-27;Vigente;1
2733;3409;2026-01-15;2026-04-15;Vigente;0
2734;3410;2026-02-07;2026-05-08;Expirada;0
2735;3411;2026-03-20;2026-06-18;Vigente;0
2736;3412;2025-09-30;2025-12-29;Acionada;0
2737;3413;2026-04-25;2026-07-24;Expirada;0
2738;3415;2026-04-29;2026-07-28;Acionada;0
2739;3416;2025-08-18;2025-11-16;Expirada;0
2740;3417;2026-05-17;2026-08-15;Expirada;0
2741;3418;2026-02-14;2026-05-15;Acionada;0
2742;3420;2026-03-04;2026-06-02;Expirada;0
2743;3421;2025-09-17;2025-12-16;Vigente;0
2744;3422;2025-11-12;2026-02-10;Vigente;0
2745;3423;2026-01-10;2026-04-10;Acionada;0
2746;3424;2026-03-23;2026-06-21;Vigente;0
2747;3425;2026-03-13;2026-06-11;Acionada;0
2748;3426;2025-09-24;2025-12-23;Acionada;0
2749;3427;2026-07-06;2026-10-04;Acionada;0
2750;3428;2026-03-15;2026-06-13;Vigente;0
2751;3429;2026-04-26;2026-07-25;Acionada;0
2752;3431;2026-05-26;2026-08-24;Acionada;0
2753;3433;2026-04-17;2026-07-16;Acionada;0
2754;3434;2025-09-23;2025-12-22;Vigente;0
2755;3437;2025-08-31;2025-11-29;Vigente;0
2756;3438;2026-04-01;2026-06-30;Vigente;0
2757;3439;2026-04-27;2026-07-26;Vigente;1
2758;3440;2026-01-18;2026-04-18;Expirada;0
2759;3441;2026-05-13;2026-08-11;Acionada;0
2760;3442;2025-10-01;2025-12-30;Vigente;0
2761;3443;2025-09-17;2025-12-16;Acionada;0
2762;3444;2026-07-11;2026-10-09;Acionada;0
2763;3445;2025-11-12;2026-02-10;Vigente;0
2764;3446;2025-07-22;2025-10-20;Expirada;0
2765;3448;2026-01-12;2026-04-12;Expirada;0
2766;3449;2026-04-08;2026-07-07;Expirada;0
2767;3450;2026-07-02;2026-09-30;Acionada;0
2768;3451;2026-04-13;2026-07-12;Expirada;0
2769;3452;2025-09-02;2025-12-01;Acionada;1
2770;3455;2026-01-13;2026-04-13;Expirada;0
2771;3456;2026-04-17;2026-07-16;Vigente;0
2772;3457;2025-11-21;2026-02-19;Vigente;0
2773;3458;2025-10-08;2026-01-06;Expirada;0
2774;3459;2025-12-12;2026-03-12;Acionada;0
2775;3460;2025-09-05;2025-12-04;Expirada;0
2776;3461;2026-04-04;2026-07-03;Vigente;0
2777;3462;2026-03-28;2026-06-26;Vigente;0
2778;3463;2025-08-22;2025-11-20;Acionada;0
2779;3464;2026-03-30;2026-06-28;Acionada;0
2780;3465;2026-05-30;2026-08-28;Vigente;1
2781;3466;2026-05-06;2026-08-04;Expirada;0
2782;3468;2026-03-03;2026-06-01;Vigente;0
2783;3469;2026-07-10;2026-10-08;Acionada;0
2784;3470;2026-05-27;2026-08-25;Vigente;0
2785;3471;2025-12-19;2026-03-19;Vigente;0
2786;3472;2025-12-28;2026-03-28;Vigente;0
2787;3473;2025-07-13;2025-10-11;Vigente;0
2788;3474;2025-07-25;2025-10-23;Acionada;0
2789;3475;2025-09-17;2025-12-16;Vigente;0
2790;3476;2026-05-04;2026-08-02;Acionada;0
2791;3477;2026-06-18;2026-09-16;Vigente;0
2792;3478;2025-08-08;2025-11-06;Expirada;0
2793;3479;2025-10-12;2026-01-10;Expirada;0
2794;3480;2025-09-04;2025-12-03;Vigente;0
2795;3482;2026-06-22;2026-09-20;Vigente;0
2796;3483;2025-07-19;2025-10-17;Acionada;0
2797;3484;2025-10-29;2026-01-27;Expirada;0
2798;3485;2026-05-03;2026-08-01;Vigente;0
2799;3487;2026-05-31;2026-08-29;Acionada;0
2800;3488;2025-12-09;2026-03-09;Acionada;0
2801;3489;2025-07-20;2025-10-18;Expirada;0
2802;3490;2025-07-20;2025-10-18;Expirada;0
2803;3491;2025-09-14;2025-12-13;Vigente;0
2804;3492;2025-09-11;2025-12-10;Vigente;0
2805;3494;2025-08-17;2025-11-15;Vigente;0
2806;3495;2026-03-23;2026-06-21;Expirada;0
2807;3496;2026-01-27;2026-04-27;Acionada;0
2808;3497;2026-03-19;2026-06-17;Vigente;0
2809;3498;2025-12-15;2026-03-15;Vigente;0
2810;3499;2026-01-02;2026-04-02;Expirada;0
2811;3500;2026-01-15;2026-04-15;Expirada;0
2812;3501;2026-05-16;2026-08-14;Vigente;0
2813;3502;2025-07-26;2025-10-24;Vigente;0
2814;3503;2025-11-22;2026-02-20;Vigente;0
2815;3504;2025-12-01;2026-03-01;Vigente;0
2816;3505;2026-02-22;2026-05-23;Vigente;0
2817;3507;2025-12-31;2026-03-31;Expirada;0
2818;3509;2025-12-14;2026-03-14;Acionada;0
2819;3510;2026-03-19;2026-06-17;Acionada;0
2820;3511;2026-03-05;2026-06-03;Vigente;0
2821;3513;2026-04-22;2026-07-21;Expirada;0
2822;3514;2025-10-03;2026-01-01;Vigente;0
2823;3515;2025-11-03;2026-02-01;Acionada;0
2824;3516;2026-06-22;2026-09-20;Vigente;0
2825;3517;2026-03-22;2026-06-20;Expirada;0
2826;3518;2025-09-30;2025-12-29;Vigente;0
2827;3519;2025-11-07;2026-02-05;Vigente;0
2828;3520;2026-01-20;2026-04-20;Vigente;0
2829;3521;2025-11-10;2026-02-08;Expirada;0
2830;3523;2025-11-14;2026-02-12;Acionada;0
2831;3524;2026-02-13;2026-05-14;Vigente;0
2832;3525;2026-03-17;2026-06-15;Expirada;0
2833;3526;2025-08-11;2025-11-09;Acionada;0
2834;3527;2026-02-07;2026-05-08;Vigente;0
2835;3528;2025-07-10;2025-10-08;Expirada;0
2836;3529;2026-06-10;2026-09-08;Acionada;0
2837;3530;2026-05-26;2026-08-24;Vigente;1
2838;3533;2026-03-25;2026-06-23;Vigente;0
2839;3534;2026-02-03;2026-05-04;Vigente;0
2840;3535;2026-01-21;2026-04-21;Vigente;0
2841;3538;2025-11-20;2026-02-18;Vigente;0
2842;3539;2025-10-22;2026-01-20;Acionada;0
2843;3540;2026-05-28;2026-08-26;Expirada;0
2844;3541;2026-01-26;2026-04-26;Expirada;0
2845;3542;2026-04-24;2026-07-23;Acionada;0
2846;3544;2025-09-28;2025-12-27;Acionada;0
2847;3546;2026-03-21;2026-06-19;Vigente;0
2848;3547;2025-10-20;2026-01-18;Expirada;0
2849;3549;2026-04-25;2026-07-24;Acionada;0
2850;3550;2025-07-20;2025-10-18;Vigente;0
2851;3551;2026-05-24;2026-08-22;Vigente;0
2852;3552;2026-06-06;2026-09-04;Acionada;0
2853;3554;2026-01-01;2026-04-01;Vigente;0
2854;3555;2025-09-05;2025-12-04;Expirada;0
2855;3556;2026-01-02;2026-04-02;Expirada;0
2856;3557;2025-09-06;2025-12-05;Vigente;0
2857;3558;2026-07-09;2026-10-07;Expirada;0
2858;3559;2025-12-27;2026-03-27;Acionada;0
2859;3560;2025-11-07;2026-02-05;Acionada;0
2860;3561;2026-02-09;2026-05-10;Expirada;0
2861;3564;2026-06-07;2026-09-05;Acionada;0
2862;3566;2026-03-17;2026-06-15;Acionada;0
2863;3567;2025-10-23;2026-01-21;Vigente;0
2864;3568;2026-03-25;2026-06-23;Acionada;0
2865;3569;2026-05-21;2026-08-19;Acionada;0
2866;3570;2025-10-22;2026-01-20;Expirada;1
2867;3571;2025-09-30;2025-12-29;Vigente;1
2868;3573;2025-12-09;2026-03-09;Expirada;0
2869;3574;2025-09-24;2025-12-23;Vigente;0
2870;3575;2025-09-15;2025-12-14;Vigente;0
2871;3577;2026-03-03;2026-06-01;Expirada;0
2872;3578;2026-05-20;2026-08-18;Expirada;0
2873;3579;2026-04-07;2026-07-06;Expirada;0
2874;3581;2025-11-18;2026-02-16;Acionada;0
2875;3582;2026-01-14;2026-04-14;Expirada;1
2876;3583;2025-08-24;2025-11-22;Vigente;0
2877;3584;2026-02-07;2026-05-08;Vigente;0
2878;3586;2025-10-10;2026-01-08;Vigente;0
2879;3588;2025-10-13;2026-01-11;Acionada;0
2880;3589;2026-02-18;2026-05-19;Expirada;0
2881;3591;2025-09-07;2025-12-06;Expirada;0
2882;3593;2025-10-16;2026-01-14;Acionada;0
2883;3594;2025-09-03;2025-12-02;Vigente;1
2884;3595;2026-03-29;2026-06-27;Expirada;0
2885;3596;2025-12-19;2026-03-19;Acionada;0
2886;3597;2026-07-03;2026-10-01;Acionada;0
2887;3598;2025-12-14;2026-03-14;Acionada;0
2888;3599;2026-06-12;2026-09-10;Acionada;0
2889;3600;2025-07-14;2025-10-12;Expirada;0
2890;3601;2025-09-02;2025-12-01;Vigente;0
2891;3602;2025-12-11;2026-03-11;Acionada;0
2892;3603;2026-05-20;2026-08-18;Vigente;0
2893;3604;2026-04-22;2026-07-21;Expirada;0
2894;3605;2025-07-15;2025-10-13;Vigente;0
2895;3608;2026-04-12;2026-07-11;Vigente;0
2896;3609;2025-12-27;2026-03-27;Expirada;0
2897;3610;2025-11-11;2026-02-09;Vigente;0
2898;3611;2026-03-03;2026-06-01;Expirada;0
2899;3612;2026-02-09;2026-05-10;Acionada;0
2900;3613;2026-01-23;2026-04-23;Expirada;0
2901;3614;2025-09-01;2025-11-30;Vigente;0
2902;3615;2026-01-11;2026-04-11;Expirada;0
2903;3616;2026-03-17;2026-06-15;Vigente;0
2904;3617;2025-10-30;2026-01-28;Acionada;0
2905;3618;2026-05-15;2026-08-13;Vigente;0
2906;3619;2026-01-11;2026-04-11;Expirada;1
2907;3621;2026-04-07;2026-07-06;Vigente;0
2908;3622;2026-05-11;2026-08-09;Acionada;0
2909;3623;2026-02-22;2026-05-23;Acionada;0
2910;3624;2026-04-22;2026-07-21;Expirada;1
2911;3625;2026-03-20;2026-06-18;Acionada;0
2912;3626;2025-12-20;2026-03-20;Vigente;0
2913;3627;2025-09-15;2025-12-14;Vigente;0
2914;3628;2026-01-16;2026-04-16;Expirada;0
2915;3629;2026-05-10;2026-08-08;Acionada;0
2916;3631;2025-08-15;2025-11-13;Acionada;0
2917;3632;2026-05-25;2026-08-23;Vigente;0
2918;3634;2026-01-13;2026-04-13;Vigente;0
2919;3635;2025-09-15;2025-12-14;Vigente;0
2920;3636;2025-08-23;2025-11-21;Vigente;0
2921;3637;2025-10-08;2026-01-06;Expirada;0
2922;3638;2025-11-01;2026-01-30;Acionada;0
2923;3639;2026-06-06;2026-09-04;Vigente;0
2924;3641;2025-11-28;2026-02-26;Acionada;0
2925;3642;2025-10-13;2026-01-11;Vigente;0
2926;3643;2025-10-09;2026-01-07;Vigente;0
2927;3644;2025-12-23;2026-03-23;Vigente;0
2928;3645;2026-02-07;2026-05-08;Vigente;0
2929;3646;2026-07-12;2026-10-10;Vigente;0
2930;3647;2026-05-16;2026-08-14;Vigente;0
2931;3648;2025-12-07;2026-03-07;Acionada;0
2932;3649;2026-06-01;2026-08-30;Vigente;0
2933;3650;2026-04-26;2026-07-25;Vigente;0
2934;3651;2026-02-27;2026-05-28;Expirada;0
2935;3652;2025-12-05;2026-03-05;Expirada;0
2936;3653;2025-09-02;2025-12-01;Acionada;0
2937;3656;2026-04-14;2026-07-13;Acionada;0
2938;3657;2025-11-19;2026-02-17;Expirada;0
2939;3658;2026-01-06;2026-04-06;Vigente;0
2940;3659;2026-04-04;2026-07-03;Vigente;0
2941;3660;2026-03-06;2026-06-04;Acionada;0
2942;3661;2026-03-05;2026-06-03;Expirada;0
2943;3662;2025-08-14;2025-11-12;Expirada;0
2944;3664;2026-02-03;2026-05-04;Expirada;0
2945;3665;2025-12-23;2026-03-23;Expirada;0
2946;3666;2025-10-09;2026-01-07;Expirada;0
2947;3667;2026-06-23;2026-09-21;Expirada;0
2948;3668;2026-02-16;2026-05-17;Vigente;0
2949;3670;2026-05-22;2026-08-20;Acionada;0
2950;3671;2025-08-25;2025-11-23;Expirada;0
2951;3672;2025-10-10;2026-01-08;Vigente;0
2952;3673;2025-11-26;2026-02-24;Vigente;0
2953;3675;2025-12-07;2026-03-07;Vigente;0
2954;3676;2026-03-06;2026-06-04;Vigente;0
2955;3677;2025-11-19;2026-02-17;Acionada;0
2956;3678;2026-04-28;2026-07-27;Vigente;0
2957;3681;2026-06-28;2026-09-26;Acionada;0
2958;3682;2026-06-19;2026-09-17;Expirada;0
2959;3684;2025-12-15;2026-03-15;Expirada;0
2960;3686;2025-08-21;2025-11-19;Expirada;0
2961;3687;2026-04-03;2026-07-02;Vigente;0
2962;3690;2026-01-27;2026-04-27;Expirada;0
2963;3692;2026-05-01;2026-07-30;Acionada;0
2964;3693;2025-07-22;2025-10-20;Acionada;1
2965;3694;2025-10-19;2026-01-17;Acionada;0
2966;3696;2026-03-17;2026-06-15;Vigente;0
2967;3697;2026-03-17;2026-06-15;Acionada;0
2968;3698;2025-11-28;2026-02-26;Acionada;0
2969;3699;2025-08-02;2025-10-31;Vigente;0
2970;3700;2025-09-29;2025-12-28;Acionada;0
2971;3701;2026-03-01;2026-05-30;Vigente;0
2972;3702;2026-06-03;2026-09-01;Expirada;0
2973;3703;2025-10-06;2026-01-04;Expirada;0
2974;3704;2025-08-23;2025-11-21;Expirada;0
2975;3705;2026-02-17;2026-05-18;Acionada;0
2976;3706;2025-09-04;2025-12-03;Expirada;0
2977;3707;2026-02-21;2026-05-22;Acionada;0
2978;3708;2026-01-13;2026-04-13;Vigente;0
2979;3710;2025-12-09;2026-03-09;Acionada;0
2980;3711;2025-09-11;2025-12-10;Vigente;1
2981;3712;2025-09-26;2025-12-25;Acionada;0
2982;3713;2025-12-14;2026-03-14;Vigente;0
2983;3714;2026-04-20;2026-07-19;Expirada;0
2984;3715;2026-02-04;2026-05-05;Vigente;0
2985;3716;2025-11-27;2026-02-25;Acionada;0
2986;3717;2025-12-10;2026-03-10;Vigente;0
2987;3718;2026-01-02;2026-04-02;Expirada;0
2988;3719;2025-08-31;2025-11-29;Vigente;0
2989;3720;2026-01-01;2026-04-01;Vigente;0
2990;3721;2025-10-25;2026-01-23;Acionada;0
2991;3723;2026-05-07;2026-08-05;Expirada;0
2992;3724;2026-01-07;2026-04-07;Vigente;0
2993;3725;2026-05-12;2026-08-10;Vigente;0
2994;3726;2026-05-23;2026-08-21;Acionada;1
2995;3727;2026-06-21;2026-09-19;Expirada;0
2996;3728;2025-12-12;2026-03-12;Vigente;0
2997;3729;2025-10-02;2025-12-31;Acionada;0
2998;3730;2026-05-20;2026-08-18;Expirada;0
2999;3731;2025-08-27;2025-11-25;Acionada;0
3000;3733;2025-08-08;2025-11-06;Expirada;0
3001;3734;2026-05-03;2026-08-01;Vigente;0
3002;3735;2026-02-09;2026-05-10;Acionada;0
3003;3736;2026-04-30;2026-07-29;Vigente;1
3004;3737;2025-07-22;2025-10-20;Vigente;0
3005;3739;2025-12-17;2026-03-17;Expirada;0
3006;3740;2026-02-11;2026-05-12;Expirada;0
3007;3742;2025-12-23;2026-03-23;Vigente;0
3008;3743;2025-12-31;2026-03-31;Acionada;0
3009;3744;2026-05-28;2026-08-26;Vigente;0
3010;3745;2026-06-23;2026-09-21;Vigente;0
3011;3747;2025-09-23;2025-12-22;Vigente;0
3012;3749;2025-10-22;2026-01-20;Acionada;0
3013;3751;2026-03-02;2026-05-31;Expirada;0
3014;3752;2025-11-04;2026-02-02;Expirada;0
3015;3753;2026-01-02;2026-04-02;Acionada;0
3016;3754;2025-11-11;2026-02-09;Vigente;0
3017;3755;2025-12-14;2026-03-14;Acionada;0
3018;3756;2026-02-10;2026-05-11;Expirada;0
3019;3757;2025-10-18;2026-01-16;Acionada;0
3020;3758;2026-05-10;2026-08-08;Acionada;0
3021;3759;2026-07-05;2026-10-03;Acionada;0
3022;3760;2026-06-06;2026-09-04;Acionada;0
3023;3761;2026-06-15;2026-09-13;Expirada;0
3024;3763;2025-09-23;2025-12-22;Expirada;0
3025;3764;2026-03-16;2026-06-14;Acionada;0
3026;3765;2025-07-12;2025-10-10;Vigente;0
3027;3766;2026-05-13;2026-08-11;Acionada;0
3028;3767;2025-11-30;2026-02-28;Expirada;0
3029;3768;2025-08-02;2025-10-31;Acionada;0
3030;3769;2025-10-25;2026-01-23;Vigente;0
3031;3770;2026-03-13;2026-06-11;Vigente;0
3032;3771;2026-01-30;2026-04-30;Expirada;0
3033;3772;2025-10-21;2026-01-19;Acionada;0
3034;3773;2026-06-27;2026-09-25;Acionada;0
3035;3774;2025-10-17;2026-01-15;Expirada;0
3036;3775;2025-09-07;2025-12-06;Vigente;1
3037;3776;2026-05-11;2026-08-09;Expirada;0
3038;3777;2026-06-18;2026-09-16;Acionada;0
3039;3778;2025-11-22;2026-02-20;Vigente;0
3040;3779;2026-04-27;2026-07-26;Acionada;0
3041;3780;2025-08-16;2025-11-14;Acionada;0
3042;3781;2026-06-14;2026-09-12;Expirada;1
3043;3782;2026-03-07;2026-06-05;Expirada;0
3044;3784;2026-06-29;2026-09-27;Acionada;0
3045;3785;2026-03-31;2026-06-29;Vigente;0
3046;3786;2026-05-09;2026-08-07;Vigente;0
3047;3787;2025-07-13;2025-10-11;Expirada;0
3048;3788;2026-01-27;2026-04-27;Acionada;0
3049;3789;2026-03-17;2026-06-15;Expirada;0
3050;3790;2026-03-29;2026-06-27;Vigente;0
3051;3791;2025-12-09;2026-03-09;Vigente;0
3052;3792;2025-12-24;2026-03-24;Acionada;0
3053;3793;2025-12-19;2026-03-19;Acionada;0
3054;3795;2026-03-17;2026-06-15;Expirada;0
3055;3796;2026-01-28;2026-04-28;Vigente;1
3056;3797;2026-01-16;2026-04-16;Acionada;0
3057;3798;2026-03-08;2026-06-06;Acionada;0
3058;3799;2025-10-24;2026-01-22;Expirada;0
3059;3800;2026-06-12;2026-09-10;Expirada;0
3060;3801;2026-07-12;2026-10-10;Acionada;0
3061;3802;2025-09-20;2025-12-19;Acionada;0
3062;3803;2026-03-23;2026-06-21;Expirada;0
3063;3804;2025-08-25;2025-11-23;Vigente;0
3064;3806;2025-10-19;2026-01-17;Acionada;0
3065;3807;2026-02-03;2026-05-04;Expirada;0
3066;3808;2026-04-03;2026-07-02;Expirada;0
3067;3809;2026-03-18;2026-06-16;Acionada;0
3068;3810;2025-12-07;2026-03-07;Expirada;0
3069;3811;2026-01-01;2026-04-01;Vigente;0
3070;3812;2025-12-04;2026-03-04;Vigente;0
3071;3813;2026-01-11;2026-04-11;Expirada;0
3072;3814;2025-07-14;2025-10-12;Expirada;0
3073;3815;2025-10-19;2026-01-17;Acionada;0
3074;3816;2026-05-09;2026-08-07;Acionada;1
3075;3818;2026-05-11;2026-08-09;Expirada;0
3076;3819;2026-06-17;2026-09-15;Vigente;0
3077;3821;2026-05-28;2026-08-26;Vigente;0
3078;3822;2025-08-11;2025-11-09;Vigente;0
3079;3823;2025-09-20;2025-12-19;Acionada;0
3080;3824;2025-08-18;2025-11-16;Vigente;0
3081;3826;2026-03-31;2026-06-29;Expirada;0
3082;3828;2025-12-11;2026-03-11;Vigente;0
3083;3829;2025-12-03;2026-03-03;Vigente;0
3084;3830;2026-05-30;2026-08-28;Vigente;0
3085;3831;2026-02-03;2026-05-04;Vigente;0
3086;3832;2026-01-15;2026-04-15;Acionada;0
3087;3833;2026-04-12;2026-07-11;Acionada;0
3088;3834;2026-05-14;2026-08-12;Vigente;0
3089;3835;2026-01-13;2026-04-13;Vigente;1
3090;3836;2026-03-12;2026-06-10;Vigente;0
3091;3837;2026-01-09;2026-04-09;Expirada;0
3092;3838;2026-02-09;2026-05-10;Acionada;0
3093;3839;2025-09-15;2025-12-14;Acionada;0
3094;3840;2026-04-10;2026-07-09;Expirada;0
3095;3841;2026-01-28;2026-04-28;Expirada;0
3096;3842;2025-11-01;2026-01-30;Acionada;0
3097;3843;2026-03-02;2026-05-31;Vigente;0
3098;3844;2025-07-03;2025-10-01;Acionada;0
3099;3845;2026-04-14;2026-07-13;Acionada;0
3100;3846;2025-10-18;2026-01-16;Expirada;0
3101;3847;2026-07-05;2026-10-03;Vigente;0
3102;3848;2026-03-28;2026-06-26;Acionada;0
3103;3849;2026-04-18;2026-07-17;Acionada;0
3104;3850;2025-09-26;2025-12-25;Vigente;0
3105;3851;2025-08-25;2025-11-23;Acionada;0
3106;3853;2026-06-19;2026-09-17;Vigente;0
3107;3854;2026-06-14;2026-09-12;Vigente;0
3108;3856;2025-11-10;2026-02-08;Vigente;0
3109;3857;2026-03-13;2026-06-11;Vigente;0
3110;3858;2026-06-16;2026-09-14;Acionada;0
3111;3859;2026-03-25;2026-06-23;Acionada;0
3112;3860;2026-07-06;2026-10-04;Acionada;0
3113;3862;2026-06-22;2026-09-20;Expirada;0
3114;3863;2025-08-19;2025-11-17;Vigente;0
3115;3864;2026-05-09;2026-08-07;Acionada;0
3116;3865;2026-06-27;2026-09-25;Acionada;0
3117;3866;2025-07-20;2025-10-18;Expirada;0
3118;3868;2025-07-20;2025-10-18;Vigente;1
3119;3869;2026-01-04;2026-04-04;Acionada;0
3120;3870;2026-02-12;2026-05-13;Vigente;0
3121;3871;2026-06-18;2026-09-16;Expirada;0
3122;3873;2025-08-12;2025-11-10;Acionada;0
3123;3874;2025-11-21;2026-02-19;Expirada;0
3124;3875;2026-05-30;2026-08-28;Vigente;0
3125;3876;2026-06-01;2026-08-30;Vigente;0
3126;3877;2025-09-29;2025-12-28;Expirada;0
3127;3880;2026-02-25;2026-05-26;Expirada;0
3128;3881;2025-10-23;2026-01-21;Expirada;0
3129;3882;2025-12-08;2026-03-08;Vigente;0
3130;3883;2025-09-15;2025-12-14;Expirada;0
3131;3887;2025-10-25;2026-01-23;Acionada;0
3132;3888;2025-12-05;2026-03-05;Expirada;0
3133;3889;2025-10-09;2026-01-07;Expirada;0
3134;3890;2025-07-23;2025-10-21;Acionada;0
3135;3891;2026-01-30;2026-04-30;Vigente;0
3136;3893;2025-07-31;2025-10-29;Vigente;0
3137;3894;2025-12-27;2026-03-27;Vigente;0
3138;3895;2025-12-09;2026-03-09;Expirada;0
3139;3897;2026-01-22;2026-04-22;Acionada;1
3140;3898;2025-11-02;2026-01-31;Acionada;0
3141;3899;2026-03-11;2026-06-09;Acionada;0
3142;3902;2026-01-31;2026-05-01;Vigente;0
3143;3903;2026-03-29;2026-06-27;Acionada;0
3144;3905;2026-04-22;2026-07-21;Expirada;0
3145;3906;2025-07-28;2025-10-26;Vigente;0
3146;3907;2025-12-14;2026-03-14;Vigente;0
3147;3908;2025-09-05;2025-12-04;Acionada;0
3148;3909;2026-02-25;2026-05-26;Acionada;0
3149;3910;2025-11-25;2026-02-23;Vigente;0
3150;3911;2026-01-02;2026-04-02;Vigente;0
3151;3912;2025-08-23;2025-11-21;Acionada;0
3152;3913;2025-09-26;2025-12-25;Vigente;0
3153;3914;2025-07-19;2025-10-17;Expirada;0
3154;3915;2026-01-25;2026-04-25;Vigente;0
3155;3916;2025-09-24;2025-12-23;Expirada;0
3156;3917;2026-02-23;2026-05-24;Acionada;1
3157;3919;2025-08-28;2025-11-26;Vigente;0
3158;3920;2025-11-10;2026-02-08;Vigente;0
3159;3921;2025-10-15;2026-01-13;Acionada;1
3160;3923;2025-10-12;2026-01-10;Vigente;0
3161;3924;2025-09-18;2025-12-17;Vigente;0
3162;3925;2026-01-06;2026-04-06;Expirada;0
3163;3927;2025-11-10;2026-02-08;Vigente;0
3164;3928;2025-10-09;2026-01-07;Vigente;1
3165;3929;2026-06-28;2026-09-26;Expirada;1
3166;3930;2025-12-20;2026-03-20;Expirada;0
3167;3931;2025-12-10;2026-03-10;Vigente;0
