pagamento_id,matricula_id,competencia,valor,data_vencimento,data_pagamento,status,motivo_rejeicao
8071,673,2026-01-01,99,2026-01-01,2026-11-01,Pago,fk_invalida:matricula_id
8077,674,2025-07-01,699,2025-02-07,2025-01-07,Pago,fk_invalida:matricula_id
8079,674,2025-09-01,35,2025-03-09,2025-07-09,Pago,fk_invalida:matricula_id
8081,674,2025-11-01,199,2025-02-11,2025-11-11,Pago,fk_invalida:matricula_id
8086,674,2026-04-01,699,2026-01-04,2026-11-04,Pago,fk_invalida:matricula_id
8089,675,2025-07-01,399,2025-02-07,2025-01-07,Pago,fk_invalida:matricula_id
8091,675,2025-09-01,99,2025-04-09,2025-07-09,Pago,fk_invalida:matricula_id
8093,675,2025-11-01,199,2025-02-11,2025-10-11,Pago,fk_invalida:matricula_id
8097,675,2026-03-01,399,2026-03-03,2026-08-03,Pago,fk_invalida:matricula_id
8101,676,2025-07-01,149,2025-04-07,2025-11-07,Pago,fk_invalida:matricula_id
8104,676,2025-10-01,149,2025-03-10,2025-06-10,Pago,fk_invalida:matricula_id
8107,676,2026-01-01,199,2026-02-01,2026-04-01,Pago,fk_invalida:matricula_id
8116,677,2025-10-01,199,2025-03-10,2025-04-10,Pago,fk_invalida:matricula_id
8117,677,2025-11-01,1199,2025-01-11,2025-11-11,Pago,fk_invalida:matricula_id
8119,677,2026-01-01,199,2026-02-01,2026-11-01,Pago,fk_invalida:matricula_id
8124,677,2026-06-01,35,2026-01-06,2026-07-06,Pago,fk_invalida:matricula_id
8132,678,2026-02-01,1199,2026-01-02,2026-10-02,Pago,fk_invalida:matricula_id
8133,678,2026-03-01,699,2026-02-03,2026-10-03,Pago,fk_invalida:matricula_id
8134,678,2026-04-01,109,2026-01-04,2026-01-04,Pago,fk_invalida:matricula_id
8137,679,2025-07-01,699,2025-01-07,2025-07-07,Pago,fk_invalida:matricula_id
8138,679,2025-08-01,399,2025-04-08,2025-05-08,Pago,fk_invalida:matricula_id
8149,680,2025-07-01,35,2025-04-07,2025-03-07,Pago,fk_invalida:matricula_id
8152,680,2025-10-01,699,2025-01-10,2025-11-10,Pago,fk_invalida:matricula_id
8153,680,2025-11-01,149,2025-03-11,2025-08-11,Pago,fk_invalida:matricula_id
8154,680,2025-12-01,199,2025-03-12,,Vencido,fk_invalida:matricula_id
8159,680,2026-05-01,699,2026-01-05,2026-11-05,Pago,fk_invalida:matricula_id
8162,681,2025-08-01,99,2025-01-08,2025-12-08,Pago,fk_invalida:matricula_id
8163,681,2025-09-01,1199,2025-02-09,,Vencido,fk_invalida:matricula_id
8164,681,2025-10-01,1199,2025-02-10,2025-09-10,Pago,fk_invalida:matricula_id
8166,681,2025-12-01,399,2025-02-12,2025-12-12,Pago,fk_invalida:matricula_id
8167,681,2026-01-01,399,2026-02-01,2026-05-01,Pago,fk_invalida:matricula_id
8169,681,2026-03-01,1199,2026-02-03,,Vencido,fk_invalida:matricula_id
8185,683,2025-07-01,699,2025-04-07,2025-07-07,Pago,fk_invalida:matricula_id
8188,683,2025-10-01,399,2025-03-10,2025-08-10,Pago,fk_invalida:matricula_id
8197,684,2025-07-01,35,2025-03-07,2025-07-07,Pago,fk_invalida:matricula_id
8201,684,2025-11-01,149,2025-02-11,2025-11-11,Pago,fk_invalida:matricula_id
8207,684,2026-05-01,199,2026-02-05,2026-06-05,Pago,fk_invalida:matricula_id
8209,685,2025-07-01,1199,2025-02-07,2025-01-07,Pago,fk_invalida:matricula_id
8210,685,2025-08-01,1199,2025-02-08,,Vencido,fk_invalida:matricula_id
8211,685,2025-09-01,699,2025-04-09,2025-09-09,Pago,fk_invalida:matricula_id
8217,685,2026-03-01,35,2026-01-03,2026-05-03,Pago,fk_invalida:matricula_id
8221,686,2025-07-01,35,2025-02-07,2025-08-07,Pago,fk_invalida:matricula_id
8222,686,2025-08-01,699,2025-03-08,2025-12-08,Pago,fk_invalida:matricula_id
8225,686,2025-11-01,149,2025-02-11,2025-07-11,Pago,fk_invalida:matricula_id
8227,686,2026-01-01,1199,2026-01-01,2026-08-01,Pago,fk_invalida:matricula_id
8228,686,2026-02-01,699,2026-01-02,2026-01-02,Pago,fk_invalida:matricula_id
8229,686,2026-03-01,99,2026-03-03,2026-03-03,Pago,fk_invalida:matricula_id
8233,687,2025-07-01,109,2025-02-07,2025-06-07,Pago,fk_invalida:matricula_id
8234,687,2025-08-01,199,2025-02-08,2025-08-08,Pago,fk_invalida:matricula_id
8238,687,2025-12-01,199,2025-03-12,2025-05-12,Pago,fk_invalida:matricula_id
8239,687,2026-01-01,99,2026-01-01,,Vencido,fk_invalida:matricula_id
8241,687,2026-03-01,149,2026-03-03,2026-06-03,Pago,fk_invalida:matricula_id
8245,688,2025-07-01,109,2025-05-07,2025-12-07,Pago,fk_invalida:matricula_id
8246,688,2025-08-01,1199,2025-01-08,2025-04-08,Pago,fk_invalida:matricula_id
8247,688,2025-09-01,109,2025-01-09,,Vencido,fk_invalida:matricula_id
8248,688,2025-10-01,399,2025-01-10,2025-09-10,Pago,fk_invalida:matricula_id
8250,688,2025-12-01,199,2025-03-12,2025-06-12,Pago,fk_invalida:matricula_id
8257,689,2025-07-01,1199,2025-04-07,2025-12-07,Pago,fk_invalida:matricula_id
8267,689,2026-05-01,699,2026-02-05,,Vencido,fk_invalida:matricula_id
8270,690,2025-08-01,699,2025-04-08,2025-07-08,Pago,fk_invalida:matricula_id
8271,690,2025-09-01,99,2025-04-09,,Vencido,fk_invalida:matricula_id
8275,690,2026-01-01,149,2026-01-01,2026-09-01,Pago,fk_invalida:matricula_id
8278,690,2026-04-01,99,2026-01-04,2026-06-04,Pago,fk_invalida:matricula_id
8281,691,2025-07-01,99,2025-05-07,2025-12-07,Pago,fk_invalida:matricula_id
8283,691,2025-09-01,699,2025-02-09,2025-07-09,Pago,fk_invalida:matricula_id
8284,691,2025-10-01,699,2025-02-10,2025-05-10,Pago,fk_invalida:matricula_id
8288,691,2026-02-01,109,2026-01-02,2026-07-02,Pago,fk_invalida:matricula_id
8294,692,2025-08-01,699,2025-04-08,2025-12-08,Pago,fk_invalida:matricula_id
8295,692,2025-09-01,399,2025-03-09,2025-06-09,Pago,fk_invalida:matricula_id
8297,692,2025-11-01,399,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
8299,692,2026-01-01,699,2026-02-01,,Vencido,fk_invalida:matricula_id
8306,693,2025-08-01,149,2025-01-08,2025-08-08,Pago,fk_invalida:matricula_id
8308,693,2025-10-01,199,2025-04-10,2025-02-10,Pago,fk_invalida:matricula_id
8317,694,2025-07-01,1199,2025-01-07,2025-11-07,Pago,fk_invalida:matricula_id
8318,694,2025-08-01,35,2025-03-08,2025-02-08,Pago,fk_invalida:matricula_id
8319,694,2025-09-01,109,2025-02-09,2025-01-09,Pago,fk_invalida:matricula_id
8323,694,2026-01-01,199,2026-02-01,2026-07-01,Pago,fk_invalida:matricula_id
8330,695,2025-08-01,99,2025-01-08,2025-03-08,Pago,fk_invalida:matricula_id
8331,695,2025-09-01,199,2025-02-09,2025-02-09,Pago,fk_invalida:matricula_id
8333,695,2025-11-01,699,2025-03-11,2025-01-11,Pago,fk_invalida:matricula_id
8340,695,2026-06-01,35,2026-01-06,2026-10-06,Pago,fk_invalida:matricula_id
8341,696,2025-07-01,109,2025-03-07,,Vencido,fk_invalida:matricula_id
8343,696,2025-09-01,149,2025-03-09,2025-10-09,Pago,fk_invalida:matricula_id
8351,696,2026-05-01,99,2026-01-05,2026-03-05,Pago,fk_invalida:matricula_id
8352,696,2026-06-01,149,2026-01-06,2026-04-06,Pago,fk_invalida:matricula_id
8353,697,2025-07-01,699,2025-05-07,2025-05-07,Pago,fk_invalida:matricula_id
8354,697,2025-08-01,199,2025-05-08,2025-06-08,Pago,fk_invalida:matricula_id
8359,697,2026-01-01,699,2026-02-01,2026-08-01,Pago,fk_invalida:matricula_id
8365,698,2025-07-01,35,2025-03-07,2025-09-07,Pago,fk_invalida:matricula_id
8366,698,2025-08-01,699,2025-04-08,2025-08-08,Pago,fk_invalida:matricula_id
8367,698,2025-09-01,99,2025-02-09,2025-08-09,Pago,fk_invalida:matricula_id
8369,698,2025-11-01,199,2025-02-11,,Vencido,fk_invalida:matricula_id
8373,698,2026-03-01,35,2026-02-03,,Vencido,fk_invalida:matricula_id
8385,699,2026-03-01,1199,2026-01-03,2026-11-03,Pago,fk_invalida:matricula_id
8407,701,2026-01-01,109,2026-01-01,2026-11-01,Pago,fk_invalida:matricula_id
8408,701,2026-02-01,149,2026-01-02,2026-03-02,Pago,fk_invalida:matricula_id
8409,701,2026-03-01,99,2026-02-03,2026-10-03,Pago,fk_invalida:matricula_id
8415,702,2025-09-01,1199,2025-03-09,2025-06-09,Pago,fk_invalida:matricula_id
8416,702,2025-10-01,149,2025-03-10,,Vencido,fk_invalida:matricula_id
8419,702,2026-01-01,35,2026-01-01,2026-06-01,Pago,fk_invalida:matricula_id
8425,703,2025-07-01,199,2025-03-07,2025-02-07,Pago,fk_invalida:matricula_id
8428,703,2025-10-01,149,2025-01-10,2025-03-10,Pago,fk_invalida:matricula_id
8429,703,2025-11-01,35,2025-02-11,2025-03-11,Pago,fk_invalida:matricula_id
8430,703,2025-12-01,199,2025-01-12,2025-03-12,Pago,fk_invalida:matricula_id
8438,704,2025-08-01,199,2025-03-08,2025-04-08,Pago,fk_invalida:matricula_id
8443,704,2026-01-01,35,2026-01-01,2026-12-01,Pago,fk_invalida:matricula_id
8449,705,2025-07-01,99,2025-06-07,2025-10-07,Pago,fk_invalida:matricula_id
8451,705,2025-09-01,99,2025-02-09,2025-12-09,Pago,fk_invalida:matricula_id
8452,705,2025-10-01,109,2025-03-10,2025-03-10,Pago,fk_invalida:matricula_id
8455,705,2026-01-01,99,2026-01-01,2026-04-01,Pago,fk_invalida:matricula_id
8461,706,2025-07-01,199,2025-02-07,2025-01-07,Pago,fk_invalida:matricula_id
8462,706,2025-08-01,99,2025-05-08,2025-04-08,Pago,fk_invalida:matricula_id
8469,706,2026-03-01,699,2026-01-03,2026-12-03,Pago,fk_invalida:matricula_id
8470,706,2026-04-01,399,2026-02-04,,Vencido,fk_invalida:matricula_id
8472,706,2026-06-01,399,2026-01-06,2026-05-06,Pago,fk_invalida:matricula_id
8473,707,2025-07-01,1199,2025-02-07,2025-05-07,Pago,fk_invalida:matricula_id
8476,707,2025-10-01,399,2025-04-10,2025-10-10,Pago,fk_invalida:matricula_id
8478,707,2025-12-01,1199,2025-01-12,2025-02-12,Pago,fk_invalida:matricula_id
8481,707,2026-03-01,99,2026-03-03,2026-01-03,Pago,fk_invalida:matricula_id
8485,708,2025-07-01,109,2025-05-07,,Vencido,fk_invalida:matricula_id
8489,708,2025-11-01,399,2025-02-11,2025-09-11,Pago,fk_invalida:matricula_id
8490,708,2025-12-01,149,2025-03-12,2025-07-12,Pago,fk_invalida:matricula_id
8494,708,2026-04-01,35,2026-01-04,2026-08-04,Pago,fk_invalida:matricula_id
8496,708,2026-06-01,99,2026-01-06,2026-11-06,Pago,fk_invalida:matricula_id
8511,710,2025-09-01,149,2025-04-09,2025-03-09,Pago,fk_invalida:matricula_id
8512,710,2025-10-01,99,2025-03-10,2025-03-10,Pago,fk_invalida:matricula_id
8518,710,2026-04-01,199,2026-01-04,2026-05-04,Pago,fk_invalida:matricula_id
8521,711,2025-07-01,199,2025-03-07,2025-10-07,Pago,fk_invalida:matricula_id
8522,711,2025-08-01,149,2025-05-08,2025-12-08,Pago,fk_invalida:matricula_id
8526,711,2025-12-01,699,2025-02-12,2025-01-12,Pago,fk_invalida:matricula_id
8531,711,2026-05-01,699,2026-01-05,,Vencido,fk_invalida:matricula_id
8532,711,2026-06-01,399,2026-01-06,2026-10-06,Pago,fk_invalida:matricula_id
8534,712,2025-08-01,109,2025-02-08,2025-03-08,Pago,fk_invalida:matricula_id
8545,713,2025-07-01,149,2025-01-07,2025-08-07,Pago,fk_invalida:matricula_id
8548,713,2025-10-01,699,2025-01-10,,Vencido,fk_invalida:matricula_id
8551,713,2026-01-01,149,2026-01-01,2026-08-01,Pago,fk_invalida:matricula_id
8553,713,2026-03-01,199,2026-03-03,2026-05-03,Pago,fk_invalida:matricula_id
8557,714,2025-07-01,109,2025-04-07,2025-12-07,Pago,fk_invalida:matricula_id
8559,714,2025-09-01,1199,2025-01-09,2025-10-09,Pago,fk_invalida:matricula_id
8565,714,2026-03-01,99,2026-02-03,2026-01-03,Pago,fk_invalida:matricula_id
8569,715,2025-07-01,109,2025-04-07,,Vencido,fk_invalida:matricula_id
8571,715,2025-09-01,149,2025-02-09,2025-08-09,Pago,fk_invalida:matricula_id
8580,715,2026-06-01,699,2026-01-06,,Vencido,fk_invalida:matricula_id
8582,716,2025-08-01,99,2025-04-08,2025-05-08,Pago,fk_invalida:matricula_id
8584,716,2025-10-01,149,2025-03-10,2025-10-10,Pago,fk_invalida:matricula_id
8586,716,2025-12-01,399,2025-02-12,2025-05-12,Pago,fk_invalida:matricula_id
8587,716,2026-01-01,1199,2026-01-01,2026-09-01,Pago,fk_invalida:matricula_id
8591,716,2026-05-01,99,2026-02-05,2026-09-05,Pago,fk_invalida:matricula_id
8593,717,2025-07-01,1199,2025-06-07,2025-09-07,Pago,fk_invalida:matricula_id
8594,717,2025-08-01,699,2025-03-08,,Vencido,fk_invalida:matricula_id
8597,717,2025-11-01,99,2025-01-11,2025-08-11,Pago,fk_invalida:matricula_id
8598,717,2025-12-01,99,2025-02-12,2025-09-12,Pago,fk_invalida:matricula_id
8606,718,2025-08-01,149,2025-04-08,2025-01-08,Pago,fk_invalida:matricula_id
8612,718,2026-02-01,399,2026-01-02,2026-03-02,Pago,fk_invalida:matricula_id
8619,719,2025-09-01,149,2025-01-09,2025-12-09,Pago,fk_invalida:matricula_id
8622,719,2025-12-01,199,2025-02-12,2025-06-12,Pago,fk_invalida:matricula_id
8633,720,2025-11-01,99,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
8642,721,2025-08-01,399,2025-03-08,2025-05-08,Pago,fk_invalida:matricula_id
8649,721,2026-03-01,99,2026-01-03,2026-04-03,Pago,fk_invalida:matricula_id
8653,722,2025-07-01,199,2025-02-07,2025-02-07,Pago,fk_invalida:matricula_id
8654,722,2025-08-01,699,2025-05-08,2025-10-08,Pago,fk_invalida:matricula_id
8659,722,2026-01-01,699,2026-02-01,2026-02-01,Pago,fk_invalida:matricula_id
8661,722,2026-03-01,699,2026-01-03,2026-04-03,Pago,fk_invalida:matricula_id
8666,723,2025-08-01,149,2025-03-08,2025-12-08,Pago,fk_invalida:matricula_id
8668,723,2025-10-01,399,2025-02-10,2025-12-10,Pago,fk_invalida:matricula_id
8669,723,2025-11-01,699,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
8673,723,2026-03-01,399,2026-03-03,2026-09-03,Pago,fk_invalida:matricula_id
8677,724,2025-07-01,109,2025-02-07,2025-11-07,Pago,fk_invalida:matricula_id
8678,724,2025-08-01,149,2025-02-08,2025-08-08,Pago,fk_invalida:matricula_id
8681,724,2025-11-01,109,2025-02-11,,Vencido,fk_invalida:matricula_id
8685,724,2026-03-01,1199,2026-02-03,2026-01-03,Pago,fk_invalida:matricula_id
8692,725,2025-10-01,149,2025-01-10,2025-12-10,Pago,fk_invalida:matricula_id
8697,725,2026-03-01,199,2026-01-03,2026-11-03,Pago,fk_invalida:matricula_id
8702,726,2025-08-01,199,2025-01-08,2025-05-08,Pago,fk_invalida:matricula_id
8705,726,2025-11-01,199,2025-02-11,2025-08-11,Pago,fk_invalida:matricula_id
8713,727,2025-07-01,699,2025-04-07,2025-04-07,Pago,fk_invalida:matricula_id
8716,727,2025-10-01,109,2025-02-10,,Vencido,fk_invalida:matricula_id
8718,727,2025-12-01,109,2025-03-12,2025-05-12,Pago,fk_invalida:matricula_id
8723,727,2026-05-01,35,2026-01-05,2026-12-05,Pago,fk_invalida:matricula_id
8727,728,2025-09-01,699,2025-04-09,2025-03-09,Pago,fk_invalida:matricula_id
8728,728,2025-10-01,699,2025-03-10,2025-05-10,Pago,fk_invalida:matricula_id
8730,728,2025-12-01,1199,2025-02-12,2025-08-12,Pago,fk_invalida:matricula_id
8731,728,2026-01-01,149,2026-02-01,2026-03-01,Pago,fk_invalida:matricula_id
8738,729,2025-08-01,149,2025-05-08,2025-05-08,Pago,fk_invalida:matricula_id
8740,729,2025-10-01,399,2025-04-10,2025-09-10,Pago,fk_invalida:matricula_id
8746,729,2026-04-01,99,2026-01-04,2026-08-04,Pago,fk_invalida:matricula_id
8750,730,2025-08-01,399,2025-02-08,,Vencido,fk_invalida:matricula_id
8752,730,2025-10-01,199,2025-04-10,2025-06-10,Pago,fk_invalida:matricula_id
8757,730,2026-03-01,1199,2026-01-03,,Vencido,fk_invalida:matricula_id
8759,730,2026-05-01,1199,2026-02-05,2026-07-05,Pago,fk_invalida:matricula_id
8773,732,2025-07-01,1199,2025-03-07,2025-11-07,Pago,fk_invalida:matricula_id
8774,732,2025-08-01,199,2025-01-08,,Vencido,fk_invalida:matricula_id
8775,732,2025-09-01,149,2025-02-09,,Vencido,fk_invalida:matricula_id
8778,732,2025-12-01,399,2025-01-12,2025-02-12,Pago,fk_invalida:matricula_id
8780,732,2026-02-01,199,2026-01-02,2026-03-02,Pago,fk_invalida:matricula_id
8786,733,2025-08-01,699,2025-03-08,2025-10-08,Pago,fk_invalida:matricula_id
8787,733,2025-09-01,99,2025-04-09,2025-02-09,Pago,fk_invalida:matricula_id
8789,733,2025-11-01,699,2025-03-11,2025-11-11,Pago,fk_invalida:matricula_id
8795,733,2026-05-01,109,2026-02-05,2026-11-05,Pago,fk_invalida:matricula_id
8797,734,2025-07-01,109,2025-05-07,2025-08-07,Pago,fk_invalida:matricula_id
8798,734,2025-08-01,99,2025-03-08,2025-04-08,Pago,fk_invalida:matricula_id
8800,734,2025-10-01,399,2025-02-10,,Vencido,fk_invalida:matricula_id
8801,734,2025-11-01,399,2025-03-11,2025-12-11,Pago,fk_invalida:matricula_id
8802,734,2025-12-01,149,2025-03-12,,Vencido,fk_invalida:matricula_id
8806,734,2026-04-01,99,2026-01-04,2026-06-04,Pago,fk_invalida:matricula_id
8809,735,2025-07-01,1199,2025-03-07,2025-04-07,Pago,fk_invalida:matricula_id
8810,735,2025-08-01,35,2025-03-08,,Vencido,fk_invalida:matricula_id
8811,735,2025-09-01,109,2025-02-09,2025-02-09,Pago,fk_invalida:matricula_id
8813,735,2025-11-01,99,2025-01-11,2025-02-11,Pago,fk_invalida:matricula_id
8822,736,2025-08-01,109,2025-01-08,2025-07-08,Pago,fk_invalida:matricula_id
8826,736,2025-12-01,35,2025-02-12,2025-04-12,Pago,fk_invalida:matricula_id
8835,737,2025-09-01,699,2025-02-09,2025-12-09,Pago,fk_invalida:matricula_id
8845,738,2025-07-01,699,2025-01-07,2025-12-07,Pago,fk_invalida:matricula_id
8846,738,2025-08-01,699,2025-03-08,2025-12-08,Pago,fk_invalida:matricula_id
8848,738,2025-10-01,399,2025-04-10,2025-03-10,Pago,fk_invalida:matricula_id
8851,738,2026-01-01,399,2026-01-01,2026-12-01,Pago,fk_invalida:matricula_id
8853,738,2026-03-01,149,2026-01-03,2026-05-03,Pago,fk_invalida:matricula_id
8860,739,2025-10-01,99,2025-02-10,2025-11-10,Pago,fk_invalida:matricula_id
8870,740,2025-08-01,35,2025-03-08,2025-11-08,Pago,fk_invalida:matricula_id
8871,740,2025-09-01,109,2025-04-09,2025-03-09,Pago,fk_invalida:matricula_id
8873,740,2025-11-01,399,2025-03-11,2025-11-11,Pago,fk_invalida:matricula_id
8874,740,2025-12-01,399,2025-03-12,2025-01-12,Pago,fk_invalida:matricula_id
8877,740,2026-03-01,109,2026-02-03,2026-05-03,Pago,fk_invalida:matricula_id
8881,741,2025-07-01,35,2025-01-07,2025-11-07,Pago,fk_invalida:matricula_id
8884,741,2025-10-01,109,2025-04-10,2025-02-10,Pago,fk_invalida:matricula_id
8891,741,2026-05-01,149,2026-01-05,,Vencido,fk_invalida:matricula_id
8894,742,2025-08-01,699,2025-03-08,2025-01-08,Pago,fk_invalida:matricula_id
8896,742,2025-10-01,1199,2025-01-10,2025-12-10,Pago,fk_invalida:matricula_id
8898,742,2025-12-01,699,2025-01-12,2025-08-12,Pago,fk_invalida:matricula_id
8901,742,2026-03-01,699,2026-02-03,,Vencido,fk_invalida:matricula_id
8906,743,2025-08-01,99,2025-04-08,,Vencido,fk_invalida:matricula_id
8908,743,2025-10-01,35,2025-03-10,2025-06-10,Pago,fk_invalida:matricula_id
8917,744,2025-07-01,699,2025-05-07,2025-12-07,Pago,fk_invalida:matricula_id
8918,744,2025-08-01,109,2025-04-08,2025-08-08,Pago,fk_invalida:matricula_id
8928,744,2026-06-01,1199,2026-01-06,2026-12-06,Pago,fk_invalida:matricula_id
8929,745,2025-07-01,699,2025-03-07,2025-03-07,Pago,fk_invalida:matricula_id
8932,745,2025-10-01,35,2025-02-10,,Vencido,fk_invalida:matricula_id
8933,745,2025-11-01,399,2025-02-11,2025-02-11,Pago,fk_invalida:matricula_id
8934,745,2025-12-01,199,2025-02-12,2025-12-12,Pago,fk_invalida:matricula_id
8935,745,2026-01-01,199,2026-02-01,2026-12-01,Pago,fk_invalida:matricula_id
8941,746,2025-07-01,35,2025-01-07,2025-09-07,Pago,fk_invalida:matricula_id
8944,746,2025-10-01,399,2025-02-10,2025-12-10,Pago,fk_invalida:matricula_id
8951,746,2026-05-01,199,2026-01-05,2026-09-05,Pago,fk_invalida:matricula_id
8957,747,2025-11-01,399,2025-02-11,2025-05-11,Pago,fk_invalida:matricula_id
8965,748,2025-07-01,109,2025-02-07,2025-11-07,Pago,fk_invalida:matricula_id
8969,748,2025-11-01,109,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
8977,749,2025-07-01,699,2025-03-07,2025-09-07,Pago,fk_invalida:matricula_id
8981,749,2025-11-01,199,2025-03-11,2025-12-11,Pago,fk_invalida:matricula_id
8982,749,2025-12-01,199,2025-02-12,2025-08-12,Pago,fk_invalida:matricula_id
8990,750,2025-08-01,35,2025-04-08,2025-07-08,Pago,fk_invalida:matricula_id
8991,750,2025-09-01,699,2025-01-09,,Vencido,fk_invalida:matricula_id
8999,750,2026-05-01,109,2026-02-05,2026-12-05,Pago,fk_invalida:matricula_id
9007,751,2026-01-01,99,2026-01-01,2026-02-01,Pago,fk_invalida:matricula_id
9009,751,2026-03-01,1199,2026-02-03,2026-03-03,Pago,fk_invalida:matricula_id
9012,751,2026-06-01,199,2026-01-06,2026-02-06,Pago,fk_invalida:matricula_id
9015,752,2025-09-01,149,2025-02-09,2025-12-09,Pago,fk_invalida:matricula_id
9017,752,2025-11-01,399,2025-03-11,2025-01-11,Pago,fk_invalida:matricula_id
9022,752,2026-04-01,149,2026-01-04,2026-11-04,Pago,fk_invalida:matricula_id
9024,752,2026-06-01,199,2026-01-06,,Vencido,fk_invalida:matricula_id
9028,753,2025-10-01,149,2025-02-10,2025-08-10,Pago,fk_invalida:matricula_id
9031,753,2026-01-01,1199,2026-01-01,2026-12-01,Pago,fk_invalida:matricula_id
9034,753,2026-04-01,99,2026-02-04,2026-10-04,Pago,fk_invalida:matricula_id
9041,754,2025-11-01,699,2025-02-11,2025-12-11,Pago,fk_invalida:matricula_id
9042,754,2025-12-01,149,2025-03-12,2025-05-12,Pago,fk_invalida:matricula_id
9050,755,2025-08-01,35,2025-02-08,2025-10-08,Pago,fk_invalida:matricula_id
9051,755,2025-09-01,399,2025-02-09,2025-12-09,Pago,fk_invalida:matricula_id
9053,755,2025-11-01,149,2025-03-11,2025-07-11,Pago,fk_invalida:matricula_id
9058,755,2026-04-01,699,2026-02-04,2026-03-04,Pago,fk_invalida:matricula_id
9059,755,2026-05-01,1199,2026-02-05,2026-04-05,Pago,fk_invalida:matricula_id
9062,756,2025-08-01,109,2025-04-08,2025-10-08,Pago,fk_invalida:matricula_id
9063,756,2025-09-01,199,2025-02-09,2025-03-09,Pago,fk_invalida:matricula_id
9064,756,2025-10-01,99,2025-01-10,2025-05-10,Pago,fk_invalida:matricula_id
9069,756,2026-03-01,35,2026-01-03,2026-02-03,Pago,fk_invalida:matricula_id
9073,757,2025-07-01,699,2025-04-07,2025-06-07,Pago,fk_invalida:matricula_id
9077,757,2025-11-01,199,2025-02-11,2025-04-11,Pago,fk_invalida:matricula_id
9081,757,2026-03-01,199,2026-01-03,2026-07-03,Pago,fk_invalida:matricula_id
9085,758,2025-07-01,99,2025-03-07,2025-01-07,Pago,fk_invalida:matricula_id
9086,758,2025-08-01,399,2025-03-08,2025-09-08,Pago,fk_invalida:matricula_id
9088,758,2025-10-01,199,2025-01-10,2025-02-10,Pago,fk_invalida:matricula_id
9089,758,2025-11-01,109,2025-01-11,2025-03-11,Pago,fk_invalida:matricula_id
9097,759,2025-07-01,1199,2025-03-07,,Vencido,fk_invalida:matricula_id
9098,759,2025-08-01,399,2025-04-08,2025-05-08,Pago,fk_invalida:matricula_id
9099,759,2025-09-01,699,2025-01-09,,Vencido,fk_invalida:matricula_id
9100,759,2025-10-01,399,2025-04-10,2025-12-10,Pago,fk_invalida:matricula_id
9101,759,2025-11-01,99,2025-01-11,2025-08-11,Pago,fk_invalida:matricula_id
9105,759,2026-03-01,1199,2026-01-03,2026-03-03,Pago,fk_invalida:matricula_id
9110,760,2025-08-01,1199,2025-05-08,2025-10-08,Pago,fk_invalida:matricula_id
9111,760,2025-09-01,99,2025-03-09,2025-10-09,Pago,fk_invalida:matricula_id
