loto_id;ativo_id;pessoa_id;cadeado_id;data_inicio;data_fim;motivo;status
LO01177;AT0205;P00993;CD0827;2025-08-05 00:00:00;2025-07-09;Manutenção;Concluído
LO01178;AT0034;P00926;CD0845;2024-12-23 00:00:00;2026-07-08;Setup;Concluído
LO01179;AT0088;P00519;CD0527;2025-06-05 00:00:00;2025-01-09;Setup;Ativo
LO01180;AT0067;P01198;CD0208;2025-11-20 00:00:00;2025-03-14;Setup;Concluído
LO01181;AT0040;P00957;CD0150;2025-03-05 00:00:00;2024-01-19;Manutenção;Concluído
LO01182;AT0134;P00146;CD0365;2025-07-04 00:00:00;2024-07-07;Inspeção;Concluído
LO01183;AT0053;P00979;CD0298;2024-06-06 00:00:00;2025-10-05;Manutenção;Concluído
LO01184;AT0203;P00679;CD0428;2024-02-17 00:00:00;2025-05-12;Inspeção;Cancelado
LO01185;AT0244;P01429;CD0461;2024-12-22 00:00:00;2025-12-24;Limpeza;Concluído
LO01186;AT0325;P00176;CD0400;2024-01-21 00:00:00;2026-02-10;Inspeção;Concluído
LO01187;AT0060;P01083;CD0253;2024-11-10 00:00:00;2025-09-09;Manutenção;Concluído
LO01188;AT0383;P00557;CD0633;2025-06-22 00:00:00;2026-07-26;Inspeção;Concluído
LO01189;AT0375;P00415;CD0686;2024-01-21 00:00:00;2024-10-27;Limpeza;Concluído
LO01190;AT0366;P01341;CD0453;2026-07-03 00:00:00;2025-01-10;Setup;Concluído
LO01191;AT0084;P00364;CD0078;2026-03-21 00:00:00;2026-03-09;Limpeza;Concluído
LO01192;AT0103;P01478;CD0680;2025-03-08 00:00:00;2025-08-05;Manutenção;Concluído
LO01193;AT0114;P01119;CD0444;2026-06-14 00:00:00;2024-10-16;Inspeção;Concluído
LO01194;AT0305;P01113;CD0106;2025-09-13 00:00:00;2025-04-02;Inspeção;Concluído
LO01195;AT0416;P01340;CD0671;2026-02-10 00:00:00;2024-08-26;Limpeza;Concluído
LO01196;AT0150;P00996;CD0372;2026-02-06 00:00:00;2024-08-09;Limpeza;Concluído
LO01197;AT0143;P00184;CD0708;2025-10-16 00:00:00;2024-05-28;Limpeza;Ativo
LO01198;AT0351;P00439;CD0377;2026-06-17 00:00:00;2024-04-02;Manutenção;Concluído
LO01199;AT0179;P00530;CD0127;2024-09-22 00:00:00;2026-06-29;Manutenção;Concluído
LO01200;AT0123;P01002;CD0460;2024-08-04 00:00:00;2026-06-14;Limpeza;Concluído
LO01201;AT0079;P01211;CD0210;2025-09-15 00:00:00;2024-12-19;Setup;Ativo
LO01202;AT0374;P01403;CD0293;2024-12-17 00:00:00;2024-07-15;Inspeção;Ativo
LO01203;AT0210;P00547;CD0317;2025-05-05 00:00:00;2024-07-13;Manutenção;Concluído
LO01204;AT0323;P01442;CD0119;2025-08-15 00:00:00;2025-09-02;Manutenção;Concluído
LO01205;AT0287;P00226;CD0720;2025-03-17 00:00:00;2025-09-21;Limpeza;Cancelado
LO01206;AT0336;P01352;CD0405;2025-09-28 00:00:00;2024-04-27;Limpeza;Concluído
LO01207;AT0083;P00253;CD0763;2024-08-16 00:00:00;2024-06-28;Limpeza;Concluído
LO01208;AT0244;P00221;CD0565;2024-02-25 00:00:00;2026-03-04;Manutenção;Concluído
LO01209;AT0349;P00268;CD0494;2024-08-15 00:00:00;2024-03-17;Inspeção;Concluído
LO01210;AT0104;P00615;CD0834;2025-11-25 00:00:00;2025-12-26;Inspeção;Concluído
LO01211;AT0143;P00382;CD0542;2026-03-18 00:00:00;2025-08-15;Setup;Concluído
LO01212;AT0237;P01410;CD0059;2026-06-05 00:00:00;2026-06-03;Limpeza;Concluído
LO01213;AT0288;P01071;CD0207;2025-04-01 00:00:00;2026-07-20;Manutenção;Cancelado
LO01214;AT0125;P00003;CD0290;2024-07-24 00:00:00;2026-05-12;Inspeção;Concluído
LO01215;AT0220;P01309;CD0194;2024-07-01 00:00:00;2025-06-19;Setup;Concluído
LO01216;AT0044;P00696;CD0144;2024-03-17 00:00:00;2026-03-10;Manutenção;Ativo
LO01217;AT0105;P00969;CD0626;2025-11-03 00:00:00;2024-01-02;Setup;Ativo
LO01218;AT0338;P00363;CD0371;2026-02-01 00:00:00;2026-03-01;Manutenção;Concluído
LO01219;AT0325;P01409;CD0105;2025-11-25 00:00:00;2025-02-27;Inspeção;Concluído
LO01220;AT0188;P01278;CD0005;2025-04-04 00:00:00;2026-07-26;Setup;Concluído
LO01221;AT0034;P00093;CD0172;2024-07-01 00:00:00;2024-10-21;Limpeza;Concluído
LO01222;AT0181;P00280;CD0485;2025-03-24 00:00:00;2026-07-22;Limpeza;Concluído
LO01223;AT0141;P00410;CD0293;2025-07-24 00:00:00;2026-06-28;Limpeza;Concluído
LO01224;AT0174;P01045;CD0466;2026-05-31 00:00:00;2024-04-15;Inspeção;Concluído
LO01225;AT0096;P01124;CD0004;2025-11-01 00:00:00;2024-04-18;Setup;Concluído
LO01226;AT0326;P01261;CD0827;2024-08-27 00:00:00;2025-12-05;Manutenção;Concluído
LO01227;AT0251;P00985;CD0104;2026-01-30 00:00:00;2024-12-07;Inspeção;Ativo
LO01228;AT0049;P00116;CD0330;2025-07-03 00:00:00;2026-04-01;Setup;Concluído
LO01229;AT0243;P00252;CD0036;2024-01-24 00:00:00;2024-07-24;Manutenção;Concluído
LO01230;AT0389;P00238;CD0449;2025-07-28 00:00:00;2024-07-25;Setup;Concluído
LO01231;AT0017;P01351;CD0344;2025-02-01 00:00:00;2025-01-14;Manutenção;Concluído
LO01232;AT0302;P00613;CD0332;2024-05-15 00:00:00;2024-11-09;Inspeção;Concluído
LO01233;AT0096;P00276;CD0566;2026-05-22 00:00:00;2024-03-28;Limpeza;Concluído
LO01234;AT0095;P00208;CD0230;2024-12-24 00:00:00;2026-02-08;Setup;Concluído
LO01235;AT0266;P00532;CD0352;2025-06-13 00:00:00;2026-05-13;Inspeção;Concluído
LO01236;AT0160;P00465;CD0669;2025-07-24 00:00:00;2024-04-15;Setup;Concluído
LO01237;AT0227;P00935;CD0212;2025-11-24 00:00:00;2025-09-28;Setup;Concluído
LO01238;AT0147;P00503;CD0758;2026-05-30 00:00:00;2024-04-17;Setup;Concluído
LO01239;AT0094;P00671;CD0367;2025-05-13 00:00:00;2024-01-24;Setup;Concluído
LO01240;AT0322;P01364;CD0638;2024-02-09 00:00:00;2025-05-02;Manutenção;Concluído
LO01241;AT0354;P00144;CD0099;2024-04-24 00:00:00;2025-09-03;Limpeza;Concluído
LO01242;AT0326;P00081;CD0498;2024-02-20 00:00:00;2024-07-17;Inspeção;Concluído
LO01243;AT0351;P01488;CD0079;2025-05-24 00:00:00;2026-05-06;Setup;Concluído
LO01244;AT0236;P01165;CD0117;2025-09-11 00:00:00;2026-04-06;Limpeza;Concluído
LO01245;AT0306;P00562;CD0292;2024-08-26 00:00:00;2026-04-14;Setup;Concluído
LO01246;AT0104;P01149;CD0719;2026-03-18 00:00:00;2025-08-27;Limpeza;Ativo
LO01247;AT0004;P00071;CD0450;2025-03-06 00:00:00;2024-12-08;Manutenção;Cancelado
LO01248;AT0346;P00977;CD0746;2024-05-12 00:00:00;2025-12-06;Manutenção;Concluído
LO01249;AT0389;P00725;CD0593;2025-09-03 00:00:00;2025-08-05;Manutenção;Concluído
LO01250;AT0067;P00481;CD0611;2025-02-12 00:00:00;2025-08-31;Setup;Ativo
LO01251;AT0072;P00965;CD0846;2025-03-13 00:00:00;2024-11-06;Limpeza;Cancelado
LO01252;AT0032;P01459;CD0647;2025-03-01 00:00:00;2026-06-13;Setup;Concluído
LO01253;AT0113;P00053;CD0090;2025-04-26 00:00:00;2025-09-18;Setup;Concluído
LO01254;AT0013;P00897;CD0811;2025-10-05 00:00:00;2024-03-30;Inspeção;Concluído
LO01255;AT0196;P01494;CD0030;2024-12-06 00:00:00;2024-09-20;Inspeção;Ativo
LO01256;AT0069;P01436;CD0787;2026-01-15 00:00:00;2024-02-20;Manutenção;Concluído
LO01257;AT0200;P00309;CD0550;2025-10-09 00:00:00;2024-07-04;Manutenção;Concluído
LO01258;AT0095;P01076;CD0188;2024-06-24 00:00:00;2026-06-21;Limpeza;Concluído
LO01259;AT0016;P00339;CD0496;2024-08-29 00:00:00;2025-10-24;Setup;Concluído
LO01260;AT0013;P00230;CD0224;2026-03-27 00:00:00;2024-10-17;Manutenção;Concluído
LO01261;AT0067;P00982;CD0307;2025-10-01 00:00:00;2025-02-11;Setup;Concluído
LO01262;AT0226;P00604;CD0688;2025-09-10 00:00:00;2024-01-23;Inspeção;Concluído
LO01263;AT0371;P00785;CD0309;2025-06-08 00:00:00;2024-05-21;Manutenção;Concluído
LO01264;AT0227;P00753;CD0401;2025-03-05 00:00:00;2025-04-05;Inspeção;Concluído
LO01265;AT0027;P01427;CD0477;2024-03-26 00:00:00;2024-12-27;Limpeza;Concluído
LO01266;AT0291;P01366;CD0760;2025-04-01 00:00:00;2024-05-11;Manutenção;Concluído
LO01267;AT0085;P00573;CD0498;2024-05-31 00:00:00;2026-02-05;Setup;Concluído
LO01268;AT0093;P01404;CD0303;2026-04-21 00:00:00;2024-11-29;Manutenção;Concluído
LO01269;AT0368;P00057;CD0159;2025-06-27 00:00:00;2024-03-05;Manutenção;Ativo
LO01270;AT0312;P00942;CD0165;2026-03-14 00:00:00;2026-07-28;Manutenção;Concluído
LO01271;AT0381;P01456;CD0754;2025-07-01 00:00:00;2025-09-22;Manutenção;Concluído
LO01272;AT0330;P00480;CD0280;2024-10-20 00:00:00;2024-12-03;Manutenção;Concluído
LO01273;AT0394;P01342;CD0202;2025-10-05 00:00:00;2026-03-24;Inspeção;Concluído
LO01274;AT0014;P01000;CD0775;2026-07-14 00:00:00;2024-01-19;Manutenção;Cancelado
LO01275;AT0084;P00296;CD0458;2026-03-02 00:00:00;2025-04-10;Manutenção;Concluído
LO01276;AT0163;P00920;CD0726;2026-04-13 00:00:00;2025-08-02;Setup;Concluído
LO01277;AT0262;P01169;CD0495;2024-01-07 00:00:00;2025-03-06;Manutenção;Concluído
LO01278;AT0015;P01037;CD0434;2025-04-22 00:00:00;2026-02-10;Limpeza;Cancelado
LO01279;AT0140;P00384;CD0312;2024-04-28 00:00:00;2026-06-20;Limpeza;Concluído
LO01280;AT0361;P01276;CD0516;2024-10-10 00:00:00;2025-06-20;Setup;Concluído
LO01281;AT0290;P01019;CD0486;2025-02-25 00:00:00;2025-01-20;Inspeção;Concluído
LO01282;AT0188;P00940;CD0756;2024-07-31 00:00:00;2025-07-06;Limpeza;Concluído
LO01283;AT0077;P00219;CD0411;2025-01-22 00:00:00;2025-06-11;Setup;Concluído
LO01284;AT0231;P00896;CD0793;2024-01-28 00:00:00;2025-08-01;Inspeção;Concluído
LO01285;AT0190;P00839;CD0353;2024-10-21 00:00:00;2024-04-08;Setup;Concluído
LO01286;AT0368;P01200;CD0525;2024-02-19 00:00:00;2024-07-15;Manutenção;Concluído
LO01287;AT0407;P01333;CD0475;2024-08-21 00:00:00;2024-03-06;Limpeza;Concluído
LO01288;AT0324;P00500;CD0618;2025-11-26 00:00:00;2026-01-27;Setup;Concluído
LO01289;AT0350;P00171;CD0507;2025-02-28 00:00:00;2025-07-09;Manutenção;Concluído
LO01290;AT0364;P00314;CD0724;2024-06-04 00:00:00;2024-07-31;Manutenção;Concluído
LO01291;AT0292;P00146;CD0335;2026-07-27 00:00:00;2026-03-21;Inspeção;Concluído
LO01292;AT0355;P00123;CD0245;2026-07-10 00:00:00;2026-04-03;Inspeção;Ativo
LO01293;AT0161;P00872;CD0719;2025-05-24 00:00:00;2024-05-17;Limpeza;Concluído
LO01294;AT0212;P01490;CD0613;2026-03-15 00:00:00;2024-09-22;Setup;Concluído
LO01295;AT0207;P00133;CD0186;2024-07-20 00:00:00;2024-12-23;Inspeção;Concluído
LO01296;AT0351;P00687;CD0355;2026-03-04 00:00:00;2025-10-29;Inspeção;Concluído
LO01297;AT0241;P00909;CD0663;2025-07-14 00:00:00;2026-01-31;Limpeza;Concluído
LO01298;AT0297;P00811;CD0742;2025-12-08 00:00:00;2024-12-30;Limpeza;Concluído
LO01299;AT0247;P01047;CD0540;2025-06-14 00:00:00;2024-07-08;Inspeção;Concluído
LO01300;AT0056;P00268;CD0321;2024-06-16 00:00:00;2024-10-03;Inspeção;Concluído
LO01301;AT0400;P00012;CD0471;2025-06-17 00:00:00;2024-05-19;Inspeção;Ativo
LO01302;AT0315;P01023;CD0258;2026-06-12 00:00:00;2025-07-22;Manutenção;Concluído
LO01303;AT0056;P00745;CD0346;2026-05-16 00:00:00;2024-02-04;Manutenção;Concluído
LO01304;AT0225;P00989;CD0286;2025-03-26 00:00:00;2025-04-03;Manutenção;Concluído
LO01305;AT0318;P00080;CD0166;2025-10-20 00:00:00;2025-08-25;Manutenção;Ativo
LO01306;AT0117;P01100;CD0639;2025-08-11 00:00:00;2024-12-07;Manutenção;Concluído
LO01307;AT0398;P01291;CD0050;2025-02-21 00:00:00;2025-01-12;Setup;Concluído
LO01308;AT0203;P00036;CD0548;2026-02-03 00:00:00;2024-04-03;Limpeza;Concluído
LO01309;AT0060;P00964;CD0346;2024-02-08 00:00:00;2025-01-18;Setup;Concluído
LO01310;AT0242;P01093;CD0739;2025-04-11 00:00:00;2026-07-24;Manutenção;Concluído
LO01311;AT0245;P00017;CD0828;2024-09-26 00:00:00;2024-06-25;Limpeza;Cancelado
LO01312;AT0086;P00526;CD0732;2024-03-01 00:00:00;2024-11-30;Manutenção;Concluído
LO01313;AT0237;P00245;CD0465;2025-04-12 00:00:00;2024-06-24;Limpeza;Concluído
LO01314;AT0247;P00079;CD0432;2025-03-02 00:00:00;2024-11-20;Setup;Concluído
LO01315;AT0378;P00510;CD0409;2024-10-11 00:00:00;2024-05-30;Setup;Concluído
LO01316;AT0351;P01197;CD0195;2024-05-31 00:00:00;2026-01-25;Inspeção;Concluído
LO01317;AT0038;P01255;CD0536;2026-05-09 00:00:00;2025-10-10;Setup;Concluído
LO01318;AT0363;P01398;CD0145;2025-02-02 00:00:00;2024-10-18;Setup;Concluído
LO01319;AT0066;P01237;CD0776;2025-03-14 00:00:00;2026-02-17;Setup;Concluído
LO01320;AT0255;P00904;CD0403;2024-09-11 00:00:00;2024-04-05;Manutenção;Concluído
LO01321;AT0411;P01118;CD0228;2024-04-24 00:00:00;2025-08-20;Inspeção;Concluído
LO01322;AT0214;P01143;CD0462;2025-08-06 00:00:00;2024-07-23;Setup;Concluído
LO01323;AT0135;P01422;CD0731;2025-03-18 00:00:00;2025-08-27;Setup;Ativo
LO01324;AT0380;P01299;CD0621;2026-01-15 00:00:00;2024-12-25;Setup;Concluído
LO01325;AT0330;P01334;CD0226;2026-04-19 00:00:00;2026-06-11;Setup;Concluído
LO01326;AT0002;P00305;CD0066;2026-01-22 00:00:00;2025-02-24;Manutenção;Concluído
LO01327;AT0047;P01368;CD0487;2026-06-14 00:00:00;2024-05-09;Setup;Concluído
LO01328;AT0150;P01239;CD0451;2026-01-22 00:00:00;2025-07-02;Manutenção;Concluído
LO01329;AT0038;P00895;CD0225;2026-06-11 00:00:00;2025-12-19;Manutenção;Concluído
LO01330;AT0322;P00603;CD0160;2026-04-08 00:00:00;2024-05-22;Setup;Concluído
LO01331;AT0382;P00342;CD0781;2024-01-19 00:00:00;2025-09-26;Limpeza;Concluído
LO01332;AT0227;P01042;CD0468;2026-07-11 00:00:00;2026-01-25;Inspeção;Concluído
LO01333;AT0193;P01483;CD0407;2025-12-09 00:00:00;2025-11-09;Inspeção;Concluído
LO01334;AT0368;P00725;CD0053;2025-03-17 00:00:00;2025-07-27;Manutenção;Concluído
LO01335;AT0337;P00040;CD0118;2026-02-16 00:00:00;2024-09-26;Limpeza;Concluído
LO01336;AT0348;P01414;CD0044;2025-01-16 00:00:00;2024-10-10;Inspeção;Concluído
LO01337;AT0084;P00629;CD0671;2025-07-24 00:00:00;2026-01-05;Inspeção;Concluído
LO01338;AT0096;P00913;CD0227;2025-07-15 00:00:00;2025-07-28;Manutenção;Concluído
LO01339;AT0112;P00336;CD0607;2024-10-28 00:00:00;2024-07-19;Manutenção;Concluído
LO01340;AT0039;P00924;CD0646;2026-04-07 00:00:00;2025-03-06;Inspeção;Concluído
LO01341;AT0244;P00062;CD0192;2024-11-23 00:00:00;2024-01-12;Setup;Concluído
LO01342;AT0163;P01004;CD0259;2024-08-16 00:00:00;2024-02-21;Inspeção;Concluído
LO01343;AT0322;P01233;CD0592;2026-03-06 00:00:00;2024-05-10;Manutenção;Concluído
LO01344;AT0121;P00887;CD0361;2025-05-24 00:00:00;2024-06-18;Setup;Concluído
LO01345;AT0395;P00843;CD0410;2025-07-03 00:00:00;2024-03-06;Setup;Concluído
LO01346;AT0163;P01308;CD0717;2026-01-29 00:00:00;2026-04-20;Limpeza;Concluído
LO01347;AT0233;P01292;CD0824;2025-11-19 00:00:00;2025-12-03;Inspeção;Concluído
LO01348;AT0086;P00814;CD0269;2024-06-06 00:00:00;2025-01-23;Inspeção;Ativo
LO01349;AT0049;P00161;CD0594;2025-12-08 00:00:00;2026-04-10;Setup;Concluído
LO01350;AT0387;P01019;CD0623;2025-02-02 00:00:00;2024-11-18;Limpeza;Concluído
LO01351;AT0417;P00131;CD0299;2024-01-21 00:00:00;2024-01-26;Inspeção;Concluído
LO01352;AT0393;P00174;CD0515;2025-12-13 00:00:00;2024-04-11;Inspeção;Concluído
LO01353;AT0117;P00631;CD0812;2026-03-16 00:00:00;2025-12-07;Setup;Ativo
LO01354;AT0226;P00773;CD0088;2025-09-15 00:00:00;2026-01-23;Limpeza;Concluído
LO01355;AT0186;P00115;CD0271;2024-10-17 00:00:00;2025-01-10;Limpeza;Concluído
LO01356;AT0031;P01120;CD0539;2024-07-02 00:00:00;2025-01-19;Inspeção;Ativo
LO01357;AT0308;P00518;CD0425;2025-01-24 00:00:00;2025-04-11;Setup;Concluído
LO01358;AT0274;P00328;CD0391;2025-07-29 00:00:00;2024-01-09;Setup;Concluído
LO01359;AT0292;P00217;CD0212;2024-12-29 00:00:00;2024-06-04;Inspeção;Concluído
LO01360;AT0327;P00257;CD0383;2026-06-01 00:00:00;2024-02-17;Setup;Concluído
LO01361;AT0243;P01003;CD0774;2025-02-13 00:00:00;2025-05-10;Inspeção;Concluído
LO01362;AT0128;P00268;CD0781;2024-02-15 00:00:00;2025-04-04;Limpeza;Concluído
LO01363;AT0007;P00215;CD0685;2026-04-29 00:00:00;2024-04-11;Inspeção;Concluído
LO01364;AT0075;P00313;CD0569;2025-12-16 00:00:00;2024-10-29;Setup;Concluído
LO01365;AT0017;P00701;CD0254;2026-04-07 00:00:00;2026-06-01;Limpeza;Concluído
LO01366;AT0250;P00750;CD0603;2024-03-03 00:00:00;2026-03-27;Inspeção;Concluído
LO01367;AT0129;P01317;CD0074;2025-12-13 00:00:00;2026-07-07;Manutenção;Concluído
LO01368;AT0226;P01468;CD0034;2026-07-10 00:00:00;2025-10-24;Limpeza;Concluído
LO01369;AT0326;P00402;CD0341;2025-08-07 00:00:00;2024-08-08;Inspeção;Concluído
LO01370;AT0191;P00600;CD0719;2025-03-29 00:00:00;2025-09-09;Inspeção;Concluído
LO01371;AT0155;P01023;CD0773;2024-05-18 00:00:00;2026-06-30;Limpeza;Concluído
LO01372;AT0069;P00641;CD0550;2024-12-27 00:00:00;2025-03-05;Limpeza;Concluído
LO01373;AT0037;P01214;CD0219;2024-08-05 00:00:00;2026-07-22;Manutenção;Concluído
LO01374;AT0090;P00814;CD0160;2026-04-29 00:00:00;2025-06-30;Inspeção;Concluído
LO01375;AT0240;P00414;CD0207;2025-03-21 00:00:00;2024-12-16;Manutenção;Concluído
LO01376;AT0383;P00697;CD0143;2025-11-12 00:00:00;2024-10-04;Setup;Concluído
LO01377;AT0207;P01251;CD0604;2025-02-08 00:00:00;2026-04-29;Limpeza;Concluído
LO01378;AT0103;P00142;CD0155;2024-09-03 00:00:00;2025-08-16;Setup;Concluído
LO01379;AT0380;P01002;CD0222;2025-10-19 00:00:00;2024-07-06;Setup;Ativo
LO01380;AT0050;P00127;CD0444;2024-10-01 00:00:00;2025-04-02;Limpeza;Concluído
LO01381;AT0385;P01384;CD0592;2024-07-31 00:00:00;2024-04-11;Inspeção;Concluído
LO01382;AT0217;P01167;CD0598;2025-12-03 00:00:00;2024-10-06;Limpeza;Concluído
LO01383;AT0246;P00814;CD0845;2024-07-25 00:00:00;2024-01-26;Manutenção;Concluído
LO01384;AT0270;P01297;CD0472;2026-04-25 00:00:00;2025-06-16;Manutenção;Concluído
LO01385;AT0018;P01038;CD0033;2025-06-21 00:00:00;2025-05-20;Setup;Concluído
LO01386;AT0263;P00241;CD0144;2026-06-08 00:00:00;2024-05-11;Inspeção;Concluído
LO01387;AT0263;P00051;CD0225;2024-04-01 00:00:00;2024-11-11;Setup;Ativo
LO01388;AT0098;P00416;CD0190;2026-05-22 00:00:00;2026-04-25;Setup;Concluído
LO01389;AT0212;P00555;CD0211;2025-08-10 00:00:00;2026-01-24;Inspeção;Concluído
LO01390;AT0197;P01370;CD0205;2024-06-30 00:00:00;2026-04-15;Limpeza;Ativo
LO01391;AT0142;P00706;CD0289;2024-08-02 00:00:00;2025-02-05;Setup;Concluído
LO01392;AT0041;P00570;CD0352;2026-01-21 00:00:00;2024-10-03;Manutenção;Concluído
LO01393;AT0150;P00567;CD0785;2025-08-02 00:00:00;2024-05-23;Limpeza;Concluído
LO01394;AT0004;P00981;CD0011;2025-07-20 00:00:00;2024-09-18;Inspeção;Concluído
LO01395;AT0075;P00130;CD0788;2024-12-31 00:00:00;2024-03-10;Limpeza;Concluído
LO01396;AT0277;P01303;CD0676;2025-12-20 00:00:00;2025-03-27;Limpeza;Cancelado
LO01397;AT0386;P00600;CD0765;2025-08-15 00:00:00;2025-06-24;Inspeção;Concluído
LO01398;AT0326;P00906;CD0751;2025-03-13 00:00:00;2024-05-07;Inspeção;Concluído
LO01399;AT0063;P00993;CD0026;2024-08-06 00:00:00;2025-09-04;Manutenção;Concluído
LO01400;AT0003;P00491;CD0630;2026-04-25 00:00:00;2025-05-19;Manutenção;Concluído
LO01401;AT0187;P00915;CD0037;2025-08-22 00:00:00;2024-10-09;Manutenção;Concluído
LO01402;AT0080;P01220;CD0618;2024-04-10 00:00:00;2025-10-01;Manutenção;Concluído
LO01403;AT0319;P01195;CD0244;2026-07-05 00:00:00;2024-11-22;Inspeção;Concluído
LO01404;AT0414;P01436;CD0497;2024-07-15 00:00:00;2025-12-26;Limpeza;Concluído
LO01405;AT0321;P00019;CD0047;2025-12-29 00:00:00;2024-04-30;Limpeza;Concluído
LO01406;AT0158;P01173;CD0349;2024-12-12 00:00:00;2026-04-15;Limpeza;Concluído
LO01407;AT0063;P01387;CD0538;2025-02-08 00:00:00;2024-09-23;Setup;Concluído
LO01408;AT0231;P00755;CD0291;2025-12-21 00:00:00;2024-02-06;Manutenção;Concluído
LO01409;AT0254;P00148;CD0045;2025-01-20 00:00:00;2024-11-15;Manutenção;Concluído
LO01410;AT0085;P00333;CD0844;2025-07-22 00:00:00;2025-11-15;Limpeza;Concluído
LO01411;AT0262;P00399;CD0562;2025-09-15 00:00:00;2025-11-22;Setup;Concluído
LO01412;AT0109;P00614;CD0123;2025-02-15 00:00:00;2024-12-17;Manutenção;Concluído
LO01413;AT0308;P00046;CD0490;2024-09-23 00:00:00;2025-02-20;Inspeção;Concluído
LO01414;AT0317;P00643;CD0771;2025-01-21 00:00:00;2024-10-02;Manutenção;Concluído
LO01415;AT0300;P00052;CD0752;2026-07-17 00:00:00;2025-09-15;Limpeza;Cancelado
LO01416;AT0258;P00422;CD0607;2024-09-08 00:00:00;2025-08-19;Setup;Concluído
LO01417;AT0399;P00747;CD0764;2024-01-04 00:00:00;2024-07-14;Inspeção;Concluído
LO01418;AT0349;P00785;CD0704;2025-03-03 00:00:00;2026-07-14;Setup;Concluído
LO01419;AT0144;P01126;CD0717;2025-01-06 00:00:00;2024-05-11;Manutenção;Concluído
LO01420;AT0334;P00131;CD0602;2024-04-06 00:00:00;2025-01-15;Manutenção;Concluído
LO01421;AT0245;P01454;CD0309;2025-09-09 00:00:00;2025-09-18;Limpeza;Concluído
LO01422;AT0377;P00354;CD0844;2025-07-25 00:00:00;2024-08-22;Manutenção;Concluído
LO01423;AT0113;P00081;CD0438;2024-11-25 00:00:00;2026-04-13;Setup;Concluído
LO01424;AT0093;P00485;CD0235;2025-10-11 00:00:00;2025-03-23;Limpeza;Concluído
LO01425;AT0037;P01166;CD0168;2025-05-12 00:00:00;2024-11-04;Manutenção;Cancelado
LO01426;AT0193;P00281;CD0768;2026-01-08 00:00:00;2025-02-25;Setup;Concluído
LO01427;AT0387;P00631;CD0310;2024-09-10 00:00:00;2025-08-12;Setup;Concluído
LO01428;AT0100;P00432;CD0043;2025-05-27 00:00:00;2025-01-05;Limpeza;Concluído
LO01429;AT0300;P00265;CD0243;2025-06-23 00:00:00;2026-05-05;Limpeza;Concluído
LO01430;AT0377;P01146;CD0011;2025-03-13 00:00:00;2024-01-15;Manutenção;Ativo
LO01431;AT0070;P00201;CD0541;2025-09-13 00:00:00;2024-09-09;Setup;Concluído
LO01432;AT0349;P00242;CD0471;2025-10-28 00:00:00;2024-06-29;Manutenção;Concluído
LO01433;AT0010;P00814;CD0233;2026-07-20 00:00:00;2024-06-27;Limpeza;Ativo
LO01434;AT0043;P00166;CD0830;2025-09-01 00:00:00;2024-02-04;Inspeção;Concluído
LO01435;AT0274;P00970;CD0542;2026-01-12 00:00:00;2025-02-09;Inspeção;Concluído
LO01436;AT0401;P00318;CD0176;2024-05-24 00:00:00;2026-04-14;Manutenção;Concluído
LO01437;AT0081;P01317;CD0565;2024-12-15 00:00:00;2024-12-28;Inspeção;Concluído
LO01438;AT0204;P01018;CD0060;2025-10-29 00:00:00;2025-07-24;Limpeza;Concluído
LO01439;AT0092;P00069;CD0772;2025-05-16 00:00:00;2025-08-29;Manutenção;Ativo
LO01440;AT0119;P00098;CD0616;2025-09-10 00:00:00;2024-02-07;Inspeção;Concluído
LO01441;AT0045;P00343;CD0607;2024-03-08 00:00:00;2024-02-20;Limpeza;Concluído
LO01442;AT0292;P00493;CD0513;2024-03-15 00:00:00;2025-12-18;Setup;Concluído
LO01443;AT0221;P00308;CD0522;2024-07-23 00:00:00;2025-05-21;Setup;Concluído
LO01444;AT0070;P00377;CD0184;2025-09-18 00:00:00;2025-11-06;Setup;Concluído
LO01445;AT0313;P00492;CD0050;2024-12-03 00:00:00;2026-03-05;Inspeção;Concluído
LO01446;AT0419;P00889;CD0793;2026-01-21 00:00:00;2024-03-27;Setup;Concluído
LO01447;AT0236;P01383;CD0334;2024-07-04 00:00:00;2024-10-27;Inspeção;Concluído
LO01448;AT0053;P00928;CD0427;2024-12-10 00:00:00;2025-11-14;Limpeza;Concluído
LO01449;AT0406;P00222;CD0356;2024-01-08 00:00:00;2025-10-18;Manutenção;Concluído
LO01450;AT0287;P01254;CD0214;2024-11-13 00:00:00;2025-05-06;Manutenção;Concluído
LO01451;AT0306;P00724;CD0692;2026-05-27 00:00:00;2024-05-18;Limpeza;Concluído
LO01452;AT0065;P01252;CD0485;2025-03-14 00:00:00;2025-10-26;Inspeção;Cancelado
LO01453;AT0134;P00577;CD0038;2025-01-23 00:00:00;2024-07-26;Limpeza;Concluído
LO01454;AT0393;P00725;CD0046;2024-11-17 00:00:00;2025-12-31;Inspeção;Concluído
LO01455;AT0374;P00688;CD0173;2025-11-03 00:00:00;2025-11-23;Limpeza;Concluído
LO01456;AT0420;P01145;CD0620;2024-04-23 00:00:00;2024-02-24;Manutenção;Concluído
LO01457;AT0204;P00983;CD0820;2025-02-06 00:00:00;2024-11-24;Setup;Ativo
