acao_id;inspecao_id;responsavel_id;prazo;status;custo
AO01880;IS05162;P01142;2026-06-21 00:00:00;Em execução;9931,86
AO01881;IS01657;P00747;2026-07-27 00:00:00;Concluída;8962,21
AO01882;IS06446;P00253;2025-05-13 00:00:00;Concluída;8929,35
AO01883;IS02287;P00499;2025-03-01 00:00:00;Concluída;14999,88
AO01884;IS09734;P00951;2025-01-15 00:00:00;Concluída;12469,71
AO01885;IS08034;P00844;2025-10-13 00:00:00;Concluída;6335,99
AO01886;IS05439;P00290;2025-01-29 00:00:00;Em execução;14086,87
AO01887;IS06038;P01484;2024-03-28 00:00:00;Concluída;1470,61
AO01888;IS07135;P00610;2024-11-25 00:00:00;Concluída;587,83
AO01889;IS08919;P01147;2024-10-06 00:00:00;Concluída;2476,48
AO01890;IS08917;P01416;2024-04-11 00:00:00;Concluída;14839,84
AO01891;IS00830;P00216;2024-03-12 00:00:00;Concluída;3684,4
AO01892;IS00672;P00364;2024-11-24 00:00:00;Concluída;14536,35
AO01893;IS10753;P00811;2026-05-08 00:00:00;Concluída;15170,62
AO01894;IS03238;P00700;2025-02-15 00:00:00;Em execução;12580,32
AO01895;IS00673;P00538;2026-06-26 00:00:00;Concluída;982,5
AO01896;IS04618;P01156;2024-05-28 00:00:00;Em execução;16209,65
AO01897;IS06340;P00760;2024-12-27 00:00:00;Concluída;11580,97
AO01898;IS05918;P01114;2025-12-21 00:00:00;Concluída;13853,23
AO01899;IS06416;P00351;2025-01-02 00:00:00;Concluída;12279,65
AO01900;IS09797;P00429;2024-11-26 00:00:00;Atrasada;10122,83
AO01901;IS01809;P01493;2026-03-18 00:00:00;Concluída;240,09
AO01902;IS09985;P00399;2024-04-18 00:00:00;Concluída;14745,49
AO01903;IS07289;P01424;2025-04-05 00:00:00;Concluída;10352,59
AO01904;IS04668;P01386;2026-03-11 00:00:00;Em execução;17621,53
AO01905;IS05720;P00352;2025-08-02 00:00:00;Concluída;15800,84
AO01906;IS08920;P00546;2024-07-15 00:00:00;Concluída;7339,03
AO01907;IS02759;P00407;2026-01-03 00:00:00;Concluída;16563,57
AO01908;IS00555;P01235;2024-11-01 00:00:00;Em execução;6328,53
AO01909;IS06074;P01134;2025-01-07 00:00:00;Concluída;12437,82
AO01910;IS01248;P00521;2026-02-27 00:00:00;Em execução;16230,74
AO01911;IS06306;P00795;2026-07-18 00:00:00;Atrasada;11140,11
AO01912;IS01735;P00578;2024-08-25 00:00:00;Concluída;8767,62
AO01913;IS02261;P00414;2025-04-09 00:00:00;Em execução;8340,05
AO01914;IS10811;P00642;2025-06-04 00:00:00;Concluída;17892,05
AO01915;IS02729;P00568;2024-06-15 00:00:00;Atrasada;269,65
AO01916;IS01982;P01270;2025-11-06 00:00:00;Em execução;3579,98
AO01917;IS07319;P01491;2024-03-21 00:00:00;Concluída;9687,6
AO01918;IS08661;P00598;2025-01-29 00:00:00;Concluída;4603,69
AO01919;IS04736;P00162;2025-01-28 00:00:00;Concluída;15458,29
AO01920;IS08296;P01184;2024-06-21 00:00:00;Concluída;5987,1
AO01921;IS03109;P01294;2026-04-25 00:00:00;Concluída;9281,98
AO01922;IS09302;P00890;2025-10-12 00:00:00;Concluída;8749,14
AO01923;IS05692;P00285;2024-05-03 00:00:00;Concluída;15282,1
AO01924;IS10239;P00738;2026-03-15 00:00:00;Concluída;7139,09
AO01925;IS08489;P01045;2024-10-03 00:00:00;Em execução;12298,49
AO01926;IS02608;P01388;2026-01-05 00:00:00;Concluída;12281,4
AO01927;IS08010;P00192;2026-01-01 00:00:00;Em execução;15893,1
AO01928;IS07509;P01465;2024-01-08 00:00:00;Concluída;2531,7
AO01929;IS05386;P00547;2025-09-07 00:00:00;Concluída;6375,05
AO01930;IS07710;P00171;2026-05-31 00:00:00;Concluída;17037,51
AO01931;IS06799;P01084;2024-01-16 00:00:00;Concluída;4901,37
AO01932;IS07961;P00414;2025-03-08 00:00:00;Concluída;2953,89
AO01933;IS02586;P00262;2025-10-04 00:00:00;Concluída;10220,75
AO01934;IS08533;P00021;2024-03-08 00:00:00;Concluída;4169,23
AO01935;IS04025;P01500;2024-09-26 00:00:00;Concluída;12983,29
AO01936;IS06631;P00924;2026-07-25 00:00:00;Concluída;11110,39
AO01937;IS07040;P01001;2026-05-15 00:00:00;Concluída;2970,22
AO01938;IS01701;P00488;2025-10-24 00:00:00;Atrasada;2547,38
AO01939;IS05064;P00360;2025-12-29 00:00:00;Em execução;13158,23
AO01940;IS02777;P00916;2026-02-13 00:00:00;Concluída;265,61
AO01941;IS10586;P01062;2024-02-06 00:00:00;Atrasada;3157,92
AO01942;IS01162;P00270;2024-07-01 00:00:00;Concluída;9579,42
AO01943;IS05121;P01027;2026-05-14 00:00:00;Concluída;3646,17
AO01944;IS09663;P00821;2024-12-07 00:00:00;Concluída;14379,76
AO01945;IS02084;P00561;2025-01-02 00:00:00;Concluída;8772,55
AO01946;IS10264;P00785;2026-03-16 00:00:00;Em execução;17234,88
AO01947;IS08576;P00839;2025-03-27 00:00:00;Atrasada;4901,7
AO01948;IS01675;P00568;2026-07-31 00:00:00;Concluída;16042,44
AO01949;IS00325;P01396;2025-03-11 00:00:00;Concluída;8703,47
AO01950;IS03710;P00990;2026-04-23 00:00:00;Concluída;3456,93
AO01951;IS09261;P00020;2025-09-23 00:00:00;Atrasada;14660,22
AO01952;IS00408;P01442;2025-08-02 00:00:00;Em execução;8438,15
AO01953;IS03552;P00215;2025-09-09 00:00:00;Em execução;9172,6
AO01954;IS07266;P00483;2025-07-25 00:00:00;Concluída;6267,1
AO01955;IS00413;P00760;2024-12-03 00:00:00;Concluída;8916,05
AO01956;IS04615;P01171;2024-11-21 00:00:00;Atrasada;9845,81
AO01957;IS05468;P00192;2025-06-29 00:00:00;Concluída;16864,27
AO01958;IS09629;P00577;2024-05-05 00:00:00;Em execução;3341,12
AO01959;IS03213;P01330;2026-03-22 00:00:00;Atrasada;11138,66
AO01960;IS00283;P00946;2024-06-09 00:00:00;Concluída;9044,7
AO01961;IS06213;P01318;2026-01-16 00:00:00;Concluída;16017,57
AO01962;IS08979;P01260;2025-02-07 00:00:00;Atrasada;17704,26
AO01963;IS08991;P00438;2025-07-02 00:00:00;Concluída;960,19
AO01964;IS08173;P01474;2026-04-01 00:00:00;Concluída;9225,2
AO01965;IS00497;P01141;2025-08-16 00:00:00;Em execução;9323,25
AO01966;IS05079;P00427;2025-12-24 00:00:00;Atrasada;13496,54
AO01967;IS08209;P01024;2026-04-17 00:00:00;Concluída;606,68
AO01968;IS08005;P00496;2025-10-15 00:00:00;Atrasada;4042,54
AO01969;IS02025;P00078;2025-12-16 00:00:00;Concluída;15176,09
AO01970;IS09800;P00457;2024-02-20 00:00:00;Em execução;8461,22
AO01971;IS09653;P00508;2024-07-19 00:00:00;Concluída;7367,42
AO01972;IS09387;P00393;2024-12-22 00:00:00;Concluída;16371,23
AO01973;IS01626;P01025;2026-01-19 00:00:00;Concluída;7367,89
AO01974;IS04892;P00232;2024-04-16 00:00:00;Concluída;9856,15
AO01975;IS00516;P01384;2024-04-18 00:00:00;Atrasada;15465,42
AO01976;IS03291;P00829;2026-04-04 00:00:00;Concluída;7910,17
AO01977;IS00071;P00781;2025-07-23 00:00:00;Concluída;9430,16
AO01978;IS09052;P00671;2024-01-05 00:00:00;Concluída;6065,77
AO01979;IS04385;P00138;2026-07-20 00:00:00;Em execução;11668,26
AO01980;IS00235;P01339;2025-04-16 00:00:00;Concluída;1559,61
AO01981;IS10967;P00252;2025-08-30 00:00:00;Em execução;16580,98
AO01982;IS06089;P01406;2026-07-30 00:00:00;Concluída;14729,95
AO01983;IS10810;P01189;2024-06-24 00:00:00;Concluída;9484,46
AO01984;IS10357;P01318;2025-01-09 00:00:00;Concluída;14855,65
AO01985;IS02737;P00489;2026-01-07 00:00:00;Concluída;2900,02
AO01986;IS04721;P00909;2024-08-04 00:00:00;Atrasada;10943,9
AO01987;IS03283;P00981;2026-04-12 00:00:00;Em execução;13529,06
AO01988;IS07135;P01151;2025-11-23 00:00:00;Concluída;4290,26
AO01989;IS07881;P01225;2025-05-03 00:00:00;Concluída;1923,25
AO01990;IS06466;P00878;2024-10-09 00:00:00;Atrasada;2962,02
AO01991;IS01669;P01170;2025-06-03 00:00:00;Concluída;4170,46
AO01992;IS01600;P00376;2025-12-21 00:00:00;Atrasada;8313,1
AO01993;IS00830;P01497;2025-08-21 00:00:00;Concluída;9664,55
AO01994;IS10952;P00932;2026-06-18 00:00:00;Concluída;17857,35
AO01995;IS01683;P00948;2024-12-30 00:00:00;Em execução;11163,05
AO01996;IS01739;P01065;2025-04-07 00:00:00;Concluída;2872,44
AO01997;IS04541;P00414;2024-11-22 00:00:00;Concluída;8166,77
AO01998;IS00437;P01078;2024-05-12 00:00:00;Concluída;5743,6
AO01999;IS07132;P00671;2024-11-24 00:00:00;Concluída;4495,57
AO02000;IS00307;P01384;2026-06-14 00:00:00;Concluída;2557,7
AO02001;IS04819;P00879;2025-05-08 00:00:00;Concluída;15572,37
AO02002;IS09645;P01431;2025-10-06 00:00:00;Em execução;1981,98
AO02003;IS07767;P01070;2024-10-05 00:00:00;Concluída;8466,3
AO02004;IS07176;P00269;2025-08-29 00:00:00;Concluída;6525,57
AO02005;IS08156;P01217;2025-11-07 00:00:00;Concluída;892,72
AO02006;IS02480;P00694;2025-08-01 00:00:00;Atrasada;9200,27
AO02007;IS05864;P00569;2024-05-25 00:00:00;Concluída;752,72
AO02008;IS03331;P01049;2024-01-07 00:00:00;Concluída;7464,13
AO02009;IS03286;P00243;2026-05-25 00:00:00;Concluída;852,67
AO02010;IS06082;P01015;2024-02-12 00:00:00;Concluída;10680,02
AO02011;IS00198;P01014;2024-08-08 00:00:00;Em execução;11600,88
AO02012;IS00702;P01228;2024-08-24 00:00:00;Concluída;12580,39
AO02013;IS03304;P00222;2024-02-11 00:00:00;Concluída;4982,32
AO02014;IS01058;P00426;2025-03-26 00:00:00;Em execução;4553,44
AO02015;IS02112;P01257;2024-06-24 00:00:00;Concluída;4947,46
AO02016;IS08929;P00263;2024-07-11 00:00:00;Concluída;129,95
AO02017;IS00323;P00340;2026-05-06 00:00:00;Em execução;633,57
AO02018;IS07003;P01368;2024-01-23 00:00:00;Concluída;9420,5
AO02019;IS03625;P00072;2024-07-20 00:00:00;Atrasada;15807,1
AO02020;IS07685;P00639;2025-03-16 00:00:00;Concluída;7099,98
AO02021;IS10081;P01354;2025-05-07 00:00:00;Concluída;12314,5
AO02022;IS08482;P00981;2026-01-22 00:00:00;Concluída;10107,82
AO02023;IS07799;P00487;2025-10-21 00:00:00;Concluída;6686,02
AO02024;IS06857;P00546;2026-04-20 00:00:00;Concluída;3481,6
AO02025;IS06909;P00983;2025-07-01 00:00:00;Em execução;3632,81
AO02026;IS06562;P01190;2025-08-30 00:00:00;Em execução;15909,45
AO02027;IS00333;P00437;2025-10-23 00:00:00;Concluída;10171,57
AO02028;IS05634;P00489;2024-11-02 00:00:00;Concluída;5904,49
AO02029;IS05244;P00886;2024-02-16 00:00:00;Concluída;13306,39
AO02030;IS08054;P01228;2025-11-11 00:00:00;Em execução;13582,31
AO02031;IS08576;P00285;2025-11-05 00:00:00;Concluída;12512,22
AO02032;IS03743;P00152;2024-11-28 00:00:00;Concluída;9018,56
AO02033;IS08270;P00282;2025-09-15 00:00:00;Concluída;17698,44
AO02034;IS09786;P00046;2024-01-29 00:00:00;Em execução;9020,22
AO02035;IS04418;P01176;2024-08-08 00:00:00;Concluída;74,65
AO02036;IS03030;P00391;2024-10-19 00:00:00;Concluída;17494,73
AO02037;IS10278;P00835;2025-01-05 00:00:00;Concluída;13842,7
AO02038;IS09151;P01248;2024-04-21 00:00:00;Concluída;5842,24
AO02039;IS02857;P00834;2025-07-17 00:00:00;Concluída;17444,47
AO02040;IS06754;P01222;2025-11-12 00:00:00;Atrasada;7882,03
AO02041;IS01095;P00186;2025-07-14 00:00:00;Concluída;2871,95
AO02042;IS08749;P00297;2026-05-05 00:00:00;Concluída;13621,9
AO02043;IS10772;P00246;2024-03-30 00:00:00;Concluída;11606,47
AO02044;IS05745;P01424;2024-08-13 00:00:00;Concluída;12396,38
AO02045;IS02505;P00835;2025-11-21 00:00:00;Em execução;15191,0
AO02046;IS04027;P01028;2024-04-03 00:00:00;Concluída;9965,33
AO02047;IS10668;P00898;2025-07-01 00:00:00;Em execução;2825,51
AO02048;IS02669;P01277;2026-02-12 00:00:00;Concluída;13718,44
AO02049;IS04015;P00188;2025-05-28 00:00:00;Concluída;7295,76
AO02050;IS09226;P00417;2025-05-29 00:00:00;Atrasada;6974,74
AO02051;IS05014;P00046;2025-11-01 00:00:00;Atrasada;13859,54
AO02052;IS03880;P00248;2025-08-14 00:00:00;Atrasada;3502,7
AO02053;IS05594;P00443;2024-05-29 00:00:00;Atrasada;12422,49
AO02054;IS04173;P00496;2025-04-06 00:00:00;Concluída;11642,88
AO02055;IS07549;P00307;2024-07-15 00:00:00;Em execução;9063,93
AO02056;IS09222;P00438;2024-06-01 00:00:00;Concluída;7531,75
AO02057;IS06843;P00227;2025-10-09 00:00:00;Concluída;1788,26
AO02058;IS08628;P00865;2025-03-21 00:00:00;Concluída;9170,49
AO02059;IS04457;P00896;2025-06-22 00:00:00;Em execução;9172,02
AO02060;IS03743;P00777;2025-05-25 00:00:00;Concluída;8363,74
AO02061;IS00499;P01444;2026-05-27 00:00:00;Concluída;4290,58
AO02062;IS06216;P01069;2024-01-19 00:00:00;Em execução;3776,41
AO02063;IS02556;P00973;2025-12-16 00:00:00;Concluída;5205,61
AO02064;IS00694;P00063;2024-05-16 00:00:00;Concluída;767,04
AO02065;IS03783;P00417;2026-07-12 00:00:00;Concluída;9085,26
AO02066;IS09675;P00379;2024-02-03 00:00:00;Concluída;15658,13
AO02067;IS01229;P01103;2026-04-12 00:00:00;Concluída;14500,47
AO02068;IS05436;P01204;2025-03-16 00:00:00;Concluída;16534,99
AO02069;IS05261;P00333;2024-07-28 00:00:00;Atrasada;4388,95
AO02070;IS08281;P00470;2025-11-23 00:00:00;Em execução;14203,95
AO02071;IS05353;P01023;2024-06-23 00:00:00;Concluída;15315,9
AO02072;IS04475;P00185;2026-01-06 00:00:00;Concluída;3595,62
AO02073;IS00272;P01047;2026-03-10 00:00:00;Atrasada;13976,41
AO02074;IS02178;P00683;2025-08-13 00:00:00;Concluída;13709,9
AO02075;IS01156;P00445;2024-09-12 00:00:00;Atrasada;8285,88
AO02076;IS07646;P01406;2025-01-16 00:00:00;Atrasada;2441,46
AO02077;IS02682;P00459;2026-03-25 00:00:00;Em execução;9922,38
AO02078;IS01046;P00866;2024-02-23 00:00:00;Concluída;15661,9
AO02079;IS05837;P00434;2025-05-18 00:00:00;Concluída;2911,81
AO02080;IS00352;P00015;2025-05-27 00:00:00;Em execução;6247,51
AO02081;IS02826;P01227;2025-10-22 00:00:00;Concluída;14260,15
AO02082;IS05542;P01412;2024-07-11 00:00:00;Concluída;8298,72
AO02083;IS09948;P01126;2025-01-02 00:00:00;Concluída;4550,43
AO02084;IS02431;P00161;2025-05-20 00:00:00;Concluída;2088,08
AO02085;IS03668;P00189;2025-06-24 00:00:00;Concluída;7034,92
AO02086;IS09047;P00107;2024-01-16 00:00:00;Atrasada;13913,87
AO02087;IS04218;P00298;2025-11-01 00:00:00;Em execução;8904,4
AO02088;IS02790;P01401;2024-12-21 00:00:00;Em execução;15426,63
AO02089;IS04796;P01362;2026-05-02 00:00:00;Concluída;6840,04
AO02090;IS07154;P01374;2025-03-08 00:00:00;Em execução;2910,1
AO02091;IS10021;P00679;2024-10-15 00:00:00;Concluída;12434,19
AO02092;IS00738;P00345;2025-01-23 00:00:00;Em execução;6413,65
AO02093;IS03397;P00620;2025-08-20 00:00:00;Concluída;10517,75
AO02094;IS02464;P00245;2024-10-11 00:00:00;Concluída;5263,19
AO02095;IS05177;P00027;2025-03-14 00:00:00;Concluída;336,44
AO02096;IS05822;P00422;2025-10-20 00:00:00;Concluída;17197,04
AO02097;IS10657;P00602;2024-11-29 00:00:00;Concluída;2769,77
AO02098;IS08437;P00904;2025-03-25 00:00:00;Atrasada;1011,41
AO02099;IS01197;P00880;2026-01-01 00:00:00;Atrasada;553,46
AO02100;IS09314;P01337;2024-03-01 00:00:00;Concluída;8886,11
AO02101;IS07676;P00600;2024-06-09 00:00:00;Atrasada;11696,08
AO02102;IS00236;P01343;2024-11-22 00:00:00;Concluída;967,32
AO02103;IS05031;P00756;2024-07-04 00:00:00;Em execução;11148,18
AO02104;IS07273;P01162;2024-10-13 00:00:00;Concluída;12237,38
AO02105;IS03429;P00653;2026-07-06 00:00:00;Concluída;11326,34
AO02106;IS02491;P01140;2026-01-02 00:00:00;Concluída;10714,4
AO02107;IS04971;P00227;2026-06-23 00:00:00;Concluída;7413,01
AO02108;IS01758;P01269;2024-07-30 00:00:00;Concluída;16558,62
AO02109;IS00033;P01125;2026-02-25 00:00:00;Atrasada;14652,92
AO02110;IS01503;P01415;2025-02-24 00:00:00;Em execução;11562,89
AO02111;IS02202;P01014;2026-06-20 00:00:00;Atrasada;15462,19
AO02112;IS05073;P00498;2024-10-26 00:00:00;Concluída;3663,9
AO02113;IS01469;P00710;2024-12-29 00:00:00;Concluída;3362,13
AO02114;IS04186;P01160;2026-06-12 00:00:00;Atrasada;5674,7
AO02115;IS03261;P01390;2024-02-12 00:00:00;Concluída;15061,88
AO02116;IS05422;P00128;2025-09-27 00:00:00;Concluída;6455,8
AO02117;IS06220;P01154;2025-05-12 00:00:00;Em execução;4005,73
AO02118;IS04455;P01375;2026-03-27 00:00:00;Concluída;15323,13
AO02119;IS03249;P01289;2025-07-02 00:00:00;Em execução;2017,21
AO02120;IS02497;P00992;2024-02-29 00:00:00;Concluída;1347,66
AO02121;IS06927;P00088;2025-08-21 00:00:00;Concluída;8569,73
AO02122;IS05559;P01309;2025-04-01 00:00:00;Atrasada;16185,94
AO02123;IS04508;P00444;2026-03-10 00:00:00;Concluída;3025,6
AO02124;IS05571;P00545;2026-06-22 00:00:00;Concluída;7997,62
AO02125;IS09518;P00478;2025-12-26 00:00:00;Concluída;15952,31
AO02126;IS07126;P01040;2024-11-26 00:00:00;Concluída;17075,63
AO02127;IS09706;P01490;2024-10-04 00:00:00;Em execução;9357,26
AO02128;IS02289;P01103;2024-08-08 00:00:00;Concluída;716,52
AO02129;IS09763;P00004;2024-09-18 00:00:00;Concluída;8506,55
AO02130;IS10714;P00908;2025-08-05 00:00:00;Em execução;6917,8
AO02131;IS08792;P00701;2025-01-08 00:00:00;Concluída;12742,88
AO02132;IS08330;P00247;2025-11-12 00:00:00;Concluída;5543,6
AO02133;IS07864;P00560;2024-08-28 00:00:00;Concluída;6506,07
AO02134;IS01438;P00603;2026-07-26 00:00:00;Em execução;9249,96
AO02135;IS05065;P00056;2025-12-13 00:00:00;Concluída;15183,87
AO02136;IS09469;P00726;2025-09-01 00:00:00;Concluída;4812,44
AO02137;IS10424;P00267;2024-10-25 00:00:00;Atrasada;5785,34
AO02138;IS01242;P01473;2025-08-07 00:00:00;Concluída;17819,17
AO02139;IS04900;P01239;2025-06-04 00:00:00;Concluída;17006,81
AO02140;IS10044;P00322;2024-09-19 00:00:00;Atrasada;7800,34
AO02141;IS09538;P00127;2024-03-28 00:00:00;Concluída;12449,35
AO02142;IS10028;P00344;2024-01-26 00:00:00;Concluída;3735,27
AO02143;IS08026;P00761;2025-07-19 00:00:00;Concluída;16480,43
AO02144;IS09888;P00942;2025-11-27 00:00:00;Em execução;9734,51
AO02145;IS07410;P00553;2025-02-02 00:00:00;Concluída;13957,79
AO02146;IS04388;P00891;2025-03-09 00:00:00;Concluída;15489,7
AO02147;IS09925;P00617;2024-03-30 00:00:00;Concluída;6577,24
AO02148;IS04513;P00973;2025-01-17 00:00:00;Atrasada;9125,04
AO02149;IS05094;P00880;2026-05-07 00:00:00;Concluída;2695,98
AO02150;IS02898;P00556;2025-05-19 00:00:00;Atrasada;12464,5
AO02151;IS08879;P00414;2025-09-23 00:00:00;Concluída;12956,25
AO02152;IS06401;P00651;2026-03-15 00:00:00;Concluída;14545,84
AO02153;IS03667;P00635;2026-05-28 00:00:00;Atrasada;8743,9
AO02154;IS07788;P00077;2025-09-27 00:00:00;Atrasada;3354,91
AO02155;IS06615;P00239;2024-01-04 00:00:00;Concluída;4259,76
AO02156;IS07057;P00886;2024-06-16 00:00:00;Concluída;9028,8
AO02157;IS06041;P01402;2025-02-19 00:00:00;Concluída;15680,57
AO02158;IS09069;P00144;2024-07-03 00:00:00;Atrasada;11203,46
AO02159;IS03902;P00952;2024-01-17 00:00:00;Concluída;2008,93
AO02160;IS02929;P01494;2026-07-30 00:00:00;Atrasada;9043,7
AO02161;IS03738;P00291;2026-07-13 00:00:00;Concluída;17897,04
AO02162;IS02304;P00684;2025-08-04 00:00:00;Em execução;12909,24
AO02163;IS02579;P00140;2025-04-18 00:00:00;Atrasada;424,87
AO02164;IS10929;P00783;2025-08-24 00:00:00;Concluída;9912,43
AO02165;IS09089;P01461;2024-02-04 00:00:00;Concluída;9200,81
AO02166;IS00567;P00050;2024-01-24 00:00:00;Em execução;11765,58
AO02167;IS09007;P00580;2024-03-07 00:00:00;Concluída;4351,41
AO02168;IS00543;P01041;2026-03-24 00:00:00;Em execução;17603,8
AO02169;IS03014;P01191;2024-09-17 00:00:00;Em execução;2260,48
AO02170;IS09998;P00834;2025-10-23 00:00:00;Concluída;4185,87
AO02171;IS02029;P00669;2024-05-09 00:00:00;Concluída;14399,58
AO02172;IS04306;P00995;2025-09-25 00:00:00;Concluída;239,66
AO02173;IS10991;P00244;2025-03-07 00:00:00;Concluída;10612,95
AO02174;IS04366;P01433;2024-07-28 00:00:00;Atrasada;1070,6
AO02175;IS00913;P00509;2024-07-01 00:00:00;Atrasada;16543,99
AO02176;IS08015;P00584;2026-01-06 00:00:00;Em execução;6877,56
AO02177;IS01290;P01035;2024-02-19 00:00:00;Concluída;17201,53
AO02178;IS06551;P01048;2024-08-01 00:00:00;Concluída;4442,78
AO02179;IS03608;P01339;2024-08-03 00:00:00;Concluída;17794,65
AO02180;IS09127;P00069;2026-06-23 00:00:00;Em execução;11952,48
AO02181;IS01980;P00204;2024-03-17 00:00:00;Em execução;62,59
AO02182;IS02931;P00946;2024-05-16 00:00:00;Concluída;4089,78
AO02183;IS02356;P00688;2024-08-23 00:00:00;Concluída;856,32
AO02184;IS08707;P00247;2025-10-10 00:00:00;Atrasada;2011,77
AO02185;IS10274;P01430;2024-05-01 00:00:00;Concluída;15078,36
AO02186;IS02341;P01238;2024-07-18 00:00:00;Concluída;4924,39
AO02187;IS01576;P01129;2024-09-09 00:00:00;Concluída;1710,76
AO02188;IS04264;P01080;2024-05-05 00:00:00;Concluída;4258,22
AO02189;IS06437;P00784;2024-02-29 00:00:00;Em execução;10824,61
AO02190;IS10776;P01198;2026-06-08 00:00:00;Concluída;5740,93
AO02191;IS04417;P00601;2025-11-09 00:00:00;Concluída;11701,69
AO02192;IS06452;P00345;2024-06-04 00:00:00;Concluída;5806,33
AO02193;IS09956;P00934;2025-02-17 00:00:00;Concluída;5289,15
AO02194;IS05357;P01040;2026-03-29 00:00:00;Concluída;11338,03
AO02195;IS04920;P00183;2025-07-06 00:00:00;Em execução;10228,28
AO02196;IS02163;P01027;2024-05-19 00:00:00;Concluída;3640,52
AO02197;IS02845;P00113;2025-08-29 00:00:00;Atrasada;6729,53
AO02198;IS04938;P00317;2025-12-24 00:00:00;Em execução;5386,18
AO02199;IS07156;P01179;2026-06-04 00:00:00;Concluída;4520,15
AO02200;IS07380;P00570;2026-05-22 00:00:00;Concluída;1445,09
AO02201;IS08592;P00315;2026-07-11 00:00:00;Concluída;13795,99
AO02202;IS08225;P00113;2026-06-19 00:00:00;Concluída;9552,05
AO02203;IS08021;P00915;2025-10-15 00:00:00;Concluída;223,69
AO02204;IS09706;P01207;2024-12-10 00:00:00;Concluída;2720,46
AO02205;IS07179;P01432;2025-01-16 00:00:00;Concluída;2434,18
AO02206;IS08111;P00984;2024-03-17 00:00:00;Atrasada;16525,26
AO02207;IS01217;P01238;2025-08-12 00:00:00;Concluída;10701,6
AO02208;IS04957;P01074;2025-08-06 00:00:00;Atrasada;12913,78
AO02209;IS06303;P00478;2025-01-16 00:00:00;Em execução;17555,37
AO02210;IS03446;P00565;2025-08-06 00:00:00;Concluída;13705,22
AO02211;IS08528;P01492;2025-10-06 00:00:00;Concluída;9360,03
AO02212;IS03520;P01090;2024-05-30 00:00:00;Concluída;889,11
AO02213;IS08190;P01302;2026-04-11 00:00:00;Concluída;1980,21
AO02214;IS07483;P01212;2024-06-06 00:00:00;Concluída;11228,21
AO02215;IS09184;P00670;2025-02-01 00:00:00;Concluída;6514,61
AO02216;IS03044;P01284;2026-04-02 00:00:00;Concluída;8498,24
AO02217;IS07992;P00955;2025-08-13 00:00:00;Concluída;4838,28
AO02218;IS08960;P00665;2024-10-04 00:00:00;Concluída;713,35
AO02219;IS07403;P00286;2024-12-10 00:00:00;Em execução;1038,66
AO02220;IS07561;P00545;2026-05-31 00:00:00;Concluída;3933,92
AO02221;IS04106;P00775;2024-07-28 00:00:00;Atrasada;4581,93
AO02222;IS00887;P00688;2025-11-07 00:00:00;Concluída;7923,24
AO02223;IS10865;P01371;2026-06-13 00:00:00;Concluída;8635,37
AO02224;IS03651;P01076;2024-10-07 00:00:00;Concluída;13776,24
AO02225;IS03532;P00653;2025-11-07 00:00:00;Concluída;8530,72
AO02226;IS00425;P00605;2026-07-19 00:00:00;Concluída;8323,65
AO02227;IS02572;P00097;2025-03-10 00:00:00;Concluída;12914,29
AO02228;IS05590;P01292;2024-09-04 00:00:00;Concluída;13757,16
AO02229;IS10143;P00739;2025-04-03 00:00:00;Concluída;13416,09
AO02230;IS05372;P01192;2024-03-10 00:00:00;Concluída;3993,27
AO02231;IS10474;P00161;2025-10-03 00:00:00;Concluída;932,94
AO02232;IS03695;P01139;2025-07-02 00:00:00;Atrasada;4701,16
AO02233;IS06860;P00370;2024-06-01 00:00:00;Concluída;5137,62
AO02234;IS03389;P00196;2024-01-20 00:00:00;Em execução;16596,57
AO02235;IS05531;P00510;2024-08-06 00:00:00;Concluída;17571,21
AO02236;IS10606;P00284;2025-11-17 00:00:00;Em execução;14883,06
AO02237;IS00464;P01036;2024-08-17 00:00:00;Em execução;14499,13
AO02238;IS00157;P01111;2025-07-18 00:00:00;Em execução;6583,14
AO02239;IS08846;P00976;2026-06-23 00:00:00;Concluída;2482,74
AO02240;IS05428;P00866;2024-03-31 00:00:00;Concluída;14209,59
AO02241;IS03049;P01375;2024-08-23 00:00:00;Em execução;11678,84
AO02242;IS10379;P00200;2026-01-27 00:00:00;Concluída;17910,1
AO02243;IS07194;P01379;2024-04-08 00:00:00;Concluída;17041,87
AO02244;IS07920;P00694;2025-12-24 00:00:00;Concluída;12766,94
AO02245;IS02223;P01345;2024-12-03 00:00:00;Concluída;13808,01
AO02246;IS01915;P00710;2024-07-30 00:00:00;Concluída;4658,92
AO02247;IS00680;P00899;2025-02-10 00:00:00;Em execução;3153,07
AO02248;IS08945;P00436;2025-12-05 00:00:00;Concluída;1163,6
AO02249;IS04435;P00023;2024-05-06 00:00:00;Em execução;16189,54
AO02250;IS09685;P00389;2026-03-06 00:00:00;Em execução;12259,74
AO02251;IS06867;P00278;2025-03-15 00:00:00;Em execução;16782,71
AO02252;IS01302;P00618;2025-09-28 00:00:00;Concluída;12977,56
AO02253;IS04122;P00285;2025-08-18 00:00:00;Concluída;4921,46
AO02254;IS10378;P01396;2025-06-21 00:00:00;Concluída;8407,86
AO02255;IS05477;P00692;2024-03-10 00:00:00;Concluída;14306,96
