acesso_id,visita_id,data_hora,ponto,evento
AC05764,VI06754,2026-04-16,Portaria,Saída
AC05765,VI01157,2024-12-29,Produção,Entrada
AC05766,VI08794,2025-03-10,Laboratório,Saída
AC05767,VI07296,2026-03-20,Portaria,Saída
AC05768,VI04103,2025-12-04,Produção,Saída
AC05769,VI01770,2024-07-10,Portaria,Saída
AC05770,VI03890,2025-11-16,Almoxarifado,Saída
AC05771,VI08414,2024-08-21,Almoxarifado,Saída
AC05772,VI03511,2025-12-21,Portaria,Entrada
AC05773,VI03120,2024-01-28,Almoxarifado,Saída
AC05774,VI05650,2024-09-20,Produção,Entrada
AC05775,VI05061,2025-01-30,Produção,Saída
AC05776,VI01205,2024-11-19,Laboratório,Saída
AC05777,VI07590,2024-08-23,Almoxarifado,Entrada
AC05778,VI04577,2025-12-31,Laboratório,Saída
AC05779,VI09004,2026-05-27,Almoxarifado,Entrada
AC05780,VI02194,2026-07-26,Laboratório,Entrada
AC05781,VI01203,2024-03-28,Laboratório,Saída
AC05782,VI05160,2024-06-06,Produção,Saída
AC05783,VI06297,2026-01-04,Portaria,Saída
AC05784,VI00701,2024-10-01,Portaria,Entrada
AC05785,VI07448,2024-07-30,Almoxarifado,Saída
AC05786,VI08786,2026-04-23,Produção,Entrada
AC05787,VI08635,2026-05-22,Portaria,Entrada
AC05788,VI00601,2025-02-15,Almoxarifado,Saída
AC05789,VI04451,2025-08-20,Portaria,Entrada
AC05790,VI08895,2026-03-26,Almoxarifado,Saída
AC05791,VI09269,2026-02-20,Laboratório,Negado
AC05792,VI01284,2025-07-05,Almoxarifado,Saída
AC05793,VI08841,2026-01-25,Almoxarifado,Entrada
AC05794,VI01843,2026-04-09,Produção,Entrada
AC05795,VI03230,2026-04-03,Portaria,Saída
AC05796,VI02011,2025-03-25,Produção,Entrada
AC05797,VI04819,2026-01-31,Portaria,Entrada
AC05798,VI01807,2026-01-07,Portaria,Saída
AC05799,VI08673,2026-01-15,Laboratório,Entrada
AC05800,VI09447,2025-07-14,Produção,Entrada
AC05801,VI06127,2024-06-28,Laboratório,Saída
AC05802,VI06984,2024-06-16,Almoxarifado,Saída
AC05803,VI04467,2026-04-24,Almoxarifado,Entrada
AC05804,VI04495,2026-04-24,Portaria,Entrada
AC05805,VI05623,2025-11-06,Laboratório,Saída
AC05806,VI04223,2024-01-27,Portaria,Saída
AC05807,VI01537,2025-11-11,Produção,Entrada
AC05808,VI00013,2024-07-29,Laboratório,Saída
AC05809,VI05243,2024-06-03,Produção,Saída
AC05810,VI03422,2026-03-11,Almoxarifado,Negado
AC05811,VI07138,2026-03-15,Almoxarifado,Entrada
AC05812,VI03353,2025-09-24,Portaria,Entrada
AC05813,VI06139,2024-02-24,Laboratório,Entrada
AC05814,VI04145,2025-07-03,Laboratório,Negado
AC05815,VI03174,2026-06-27,Portaria,Entrada
AC05816,VI03500,2025-07-10,Produção,Saída
AC05817,VI08339,2025-10-17,Almoxarifado,Entrada
AC05818,VI01384,2024-05-23,Produção,Entrada
AC05819,VI00795,2026-05-04,Portaria,Entrada
AC05820,VI09268,2025-04-28,Laboratório,Saída
AC05821,VI01183,2024-02-08,Almoxarifado,Entrada
AC05822,VI01025,2024-03-02,Almoxarifado,Saída
AC05823,VI04578,2026-03-22,Produção,Saída
AC05824,VI01995,2024-08-12,Portaria,Entrada
AC05825,VI09226,2025-03-23,Portaria,Saída
AC05826,VI01643,2024-03-16,Almoxarifado,Entrada
AC05827,VI06097,2025-04-12,Laboratório,Saída
AC05828,VI08628,2025-11-10,Laboratório,Entrada
AC05829,VI05519,2024-12-24,Produção,Entrada
AC05830,VI04948,2025-07-11,Portaria,Entrada
AC05831,VI08703,2025-11-03,Portaria,Entrada
AC05832,VI02575,2024-06-04,Produção,Saída
AC05833,VI02819,2024-02-26,Portaria,Saída
AC05834,VI08572,2024-05-24,Produção,Saída
AC05835,VI09358,2025-02-06,Laboratório,Saída
AC05836,VI04050,2024-01-26,Almoxarifado,Entrada
AC05837,VI06221,2024-08-15,Portaria,Saída
AC05838,VI04762,2025-08-06,Portaria,Entrada
AC05839,VI03804,2024-05-29,Almoxarifado,Entrada
AC05840,VI06459,2025-08-18,Portaria,Entrada
AC05841,VI02386,2025-03-17,Portaria,Saída
AC05842,VI08097,2024-02-27,Laboratório,Entrada
AC05843,VI05325,2026-05-08,Portaria,Entrada
AC05844,VI01921,2025-01-17,Laboratório,Saída
AC05845,VI00890,2024-01-08,Almoxarifado,Saída
AC05846,VI03558,2024-02-21,Laboratório,Saída
AC05847,VI06626,2024-10-30,Produção,Entrada
AC05848,VI02080,2024-02-24,Almoxarifado,Saída
AC05849,VI03172,2026-04-29,Produção,Saída
AC05850,VI00591,2025-01-23,Laboratório,Entrada
AC05851,VI01197,2025-10-03,Almoxarifado,Entrada
AC05852,VI03034,2025-02-21,Laboratório,Entrada
AC05853,VI08253,2024-06-27,Produção,Negado
AC05854,VI01064,2024-04-07,Laboratório,Saída
AC05855,VI01416,2025-11-12,Laboratório,Negado
AC05856,VI08877,2025-10-13,Laboratório,Saída
AC05857,VI02561,2025-10-25,Laboratório,Saída
AC05858,VI03373,2024-01-03,Produção,Entrada
AC05859,VI08698,2025-06-13,Portaria,Entrada
AC05860,VI09365,2025-06-16,Almoxarifado,Entrada
AC05861,VI05084,2024-09-14,Almoxarifado,Entrada
AC05862,VI02949,2024-09-08,Produção,Entrada
AC05863,VI03170,2024-01-31,Laboratório,Entrada
AC05864,VI04241,2025-11-26,Produção,Saída
AC05865,VI01794,2026-06-18,Produção,Saída
AC05866,VI01245,2025-05-28,Portaria,Negado
AC05867,VI05392,2025-04-07,Portaria,Saída
AC05868,VI07868,2026-03-16,Laboratório,Saída
AC05869,VI07761,2026-06-30,Almoxarifado,Entrada
AC05870,VI06208,2024-01-17,Produção,Entrada
AC05871,VI09497,2024-04-24,Laboratório,Saída
AC05872,VI04536,2025-03-12,Produção,Saída
AC05873,VI06314,2024-10-02,Portaria,Entrada
AC05874,VI09287,2026-06-16,Portaria,Entrada
AC05875,VI04416,2024-03-14,Portaria,Saída
AC05876,VI09270,2026-01-21,Almoxarifado,Entrada
AC05877,VI02855,2025-10-24,Portaria,Entrada
AC05878,VI00344,2025-05-16,Almoxarifado,Entrada
AC05879,VI06881,2025-04-01,Produção,Entrada
AC05880,VI07611,2025-07-21,Almoxarifado,Negado
AC05881,VI03926,2024-02-19,Produção,Saída
AC05882,VI00647,2025-06-27,Almoxarifado,Saída
AC05883,VI06351,2024-06-12,Laboratório,Entrada
AC05884,VI04695,2026-06-26,Portaria,Saída
AC05885,VI07265,2026-05-23,Portaria,Negado
AC05886,VI07502,2026-02-15,Laboratório,Saída
AC05887,VI03213,2026-03-02,Produção,Saída
AC05888,VI06901,2025-01-20,Portaria,Negado
AC05889,VI06353,2025-07-20,Almoxarifado,Entrada
AC05890,VI03103,2024-06-07,Produção,Entrada
AC05891,VI02508,2025-06-12,Laboratório,Entrada
AC05892,VI01639,2024-04-16,Laboratório,Entrada
AC05893,VI02094,2025-11-07,Portaria,Saída
AC05894,VI01326,2025-07-14,Laboratório,Entrada
AC05895,VI09085,2026-01-26,Portaria,Entrada
AC05896,VI02337,2025-08-23,Almoxarifado,Entrada
AC05897,VI02053,2024-12-23,Laboratório,Saída
AC05898,VI08961,2026-03-27,Laboratório,Saída
AC05899,VI02177,2025-04-19,Almoxarifado,Entrada
AC05900,VI04418,2025-09-02,Laboratório,Entrada
AC05901,VI09078,2024-09-03,Portaria,Entrada
AC05902,VI07768,2024-04-22,Almoxarifado,Entrada
AC05903,VI00959,2024-10-23,Portaria,Saída
AC05904,VI03008,2026-01-20,Almoxarifado,Saída
AC05905,VI03138,2024-11-22,Produção,Saída
AC05906,VI04725,2025-05-24,Portaria,Entrada
AC05907,VI06914,2025-09-28,Portaria,Saída
AC05908,VI00128,2026-04-07,Produção,Saída
AC05909,VI02687,2024-06-19,Laboratório,Saída
AC05910,VI07197,2025-04-21,Portaria,Saída
AC05911,VI01094,2026-06-04,Portaria,Saída
AC05912,VI09165,2025-06-26,Portaria,Entrada
AC05913,VI02386,2025-10-30,Produção,Saída
AC05914,VI02336,2026-01-23,Produção,Saída
AC05915,VI08919,2026-07-23,Almoxarifado,Saída
AC05916,VI06566,2026-06-07,Portaria,Entrada
AC05917,VI00061,2024-08-17,Almoxarifado,Entrada
AC05918,VI07942,2026-03-06,Portaria,Entrada
AC05919,VI09417,2026-04-12,Laboratório,Saída
AC05920,VI09118,2026-06-30,Produção,Entrada
AC05921,VI05426,2024-05-01,Portaria,Entrada
AC05922,VI08428,2024-10-30,Almoxarifado,Saída
AC05923,VI02757,2026-02-19,Portaria,Saída
AC05924,VI03281,2024-10-05,Laboratório,Saída
AC05925,VI05389,2024-11-21,Produção,Saída
AC05926,VI01225,2024-08-17,Produção,Saída
AC05927,VI01293,2026-02-10,Produção,Saída
AC05928,VI03959,2026-03-29,Produção,Saída
AC05929,VI06646,2024-01-24,Almoxarifado,Entrada
AC05930,VI06673,2024-02-08,Produção,Negado
AC05931,VI09081,2024-11-27,Almoxarifado,Entrada
AC05932,VI09261,2024-12-24,Almoxarifado,Saída
AC05933,VI08065,2025-08-28,Almoxarifado,Saída
AC05934,VI03957,2025-01-17,Portaria,Saída
AC05935,VI08285,2026-02-03,Laboratório,Entrada
AC05936,VI03972,2024-09-20,Portaria,Entrada
AC05937,VI06939,2025-01-28,Laboratório,Entrada
AC05938,VI06647,2025-12-01,Almoxarifado,Entrada
AC05939,VI04736,2024-07-10,Almoxarifado,Entrada
AC05940,VI06001,2025-08-30,Laboratório,Entrada
AC05941,VI07228,2024-02-13,Produção,Entrada
AC05942,VI07893,2025-09-13,Almoxarifado,Entrada
AC05943,VI04993,2024-06-20,Produção,Saída
AC05944,VI06219,2024-10-17,Produção,Entrada
AC05945,VI04164,2026-01-21,Laboratório,Saída
AC05946,VI08402,2024-10-30,Portaria,Entrada
AC05947,VI06446,2025-01-21,Produção,Entrada
AC05948,VI02573,2025-09-06,Produção,Saída
AC05949,VI05264,2024-08-20,Produção,Saída
AC05950,VI04075,2024-11-18,Produção,Entrada
AC05951,VI05892,2025-08-30,Laboratório,Entrada
AC05952,VI08119,2025-03-21,Almoxarifado,Entrada
AC05953,VI02923,2025-09-26,Portaria,Entrada
AC05954,VI01120,2024-09-19,Almoxarifado,Entrada
AC05955,VI08032,2025-06-26,Almoxarifado,Saída
AC05956,VI07720,2026-03-03,Almoxarifado,Saída
AC05957,VI04970,2024-02-14,Portaria,Saída
AC05958,VI00689,2025-04-08,Almoxarifado,Entrada
AC05959,VI08870,2024-01-06,Laboratório,Saída
AC05960,VI07369,2025-11-06,Almoxarifado,Saída
AC05961,VI05258,2024-02-07,Portaria,Saída
AC05962,VI02757,2024-02-04,Portaria,Entrada
AC05963,VI00009,2026-06-11,Produção,Entrada
AC05964,VI01266,2026-01-06,Almoxarifado,Saída
AC05965,VI07865,2024-08-04,Laboratório,Entrada
AC05966,VI03554,2026-05-30,Produção,Saída
AC05967,VI00173,2025-07-13,Almoxarifado,Entrada
AC05968,VI04092,2026-02-13,Portaria,Saída
AC05969,VI00198,2024-12-10,Laboratório,Saída
AC05970,VI07161,2024-11-11,Laboratório,Negado
AC05971,VI02578,2025-04-12,Portaria,Saída
AC05972,VI03839,2025-11-24,Produção,Saída
AC05973,VI04645,2026-06-24,Portaria,Entrada
AC05974,VI07025,2026-07-06,Portaria,Saída
AC05975,VI04499,2026-04-17,Produção,Entrada
AC05976,VI01557,2025-05-19,Almoxarifado,Entrada
AC05977,VI04225,2025-06-27,Laboratório,Saída
AC05978,VI07004,2026-07-24,Laboratório,Entrada
AC05979,VI07691,2024-05-15,Produção,Entrada
AC05980,VI01286,2026-02-08,Portaria,Saída
AC05981,VI08784,2026-05-11,Produção,Saída
AC05982,VI02849,2025-05-10,Laboratório,Saída
AC05983,VI07600,2024-11-07,Almoxarifado,Entrada
AC05984,VI00117,2024-08-28,Portaria,Saída
AC05985,VI06270,2025-06-17,Laboratório,Saída
AC05986,VI00904,2024-03-22,Portaria,Entrada
AC05987,VI06596,2026-03-24,Produção,Entrada
AC05988,VI07197,2025-03-12,Portaria,Saída
AC05989,VI07667,2024-10-01,Portaria,Entrada
AC05990,VI01798,2025-12-24,Portaria,Saída
AC05991,VI01360,2024-12-25,Portaria,Entrada
AC05992,VI07524,2024-03-14,Laboratório,Entrada
AC05993,VI00946,2025-04-22,Portaria,Saída
AC05994,VI04754,2024-02-09,Almoxarifado,Saída
AC05995,VI00452,2026-05-07,Laboratório,Saída
AC05996,VI00247,2024-06-21,Almoxarifado,Entrada
AC05997,VI00198,2024-01-18,Almoxarifado,Entrada
AC05998,VI06571,2025-01-17,Almoxarifado,Entrada
AC05999,VI00072,2025-01-29,Laboratório,Entrada
AC06000,VI05290,2024-02-28,Portaria,Entrada
AC06001,VI06143,2025-11-10,Almoxarifado,Saída
AC06002,VI01181,2024-06-21,Almoxarifado,Entrada
AC06003,VI06149,2025-06-29,Almoxarifado,Saída
AC06004,VI07925,2025-01-08,Produção,Saída
AC06005,VI07650,2025-01-13,Almoxarifado,Entrada
AC06006,VI03720,2025-12-20,Laboratório,Saída
AC06007,VI02181,2026-04-08,Portaria,Saída
AC06008,VI00357,2024-09-06,Laboratório,Entrada
AC06009,VI03569,2026-04-24,Almoxarifado,Saída
AC06010,VI08947,2024-07-03,Portaria,Saída
AC06011,VI08637,2024-06-29,Laboratório,Saída
AC06012,VI09335,2024-07-21,Almoxarifado,Saída
AC06013,VI05887,2025-01-28,Almoxarifado,Saída
AC06014,VI08782,2025-06-18,Laboratório,Saída
AC06015,VI09063,2026-07-28,Laboratório,Entrada
AC06016,VI02852,2025-05-06,Portaria,Entrada
AC06017,VI08700,2025-05-25,Almoxarifado,Saída
AC06018,VI08555,2025-07-27,Portaria,Saída
AC06019,VI07480,2024-05-29,Produção,Saída
AC06020,VI04220,2026-02-16,Portaria,Entrada
AC06021,VI05593,2024-07-31,Produção,Saída
AC06022,VI03249,2024-05-03,Almoxarifado,Entrada
AC06023,VI00214,2025-01-22,Portaria,Saída
AC06024,VI08908,2024-03-23,Almoxarifado,Saída
AC06025,VI07521,2026-06-14,Portaria,Entrada
AC06026,VI07289,2024-07-04,Produção,Entrada
AC06027,VI08489,2024-09-08,Laboratório,Entrada
AC06028,VI01722,2025-05-27,Portaria,Saída
AC06029,VI04607,2026-07-09,Almoxarifado,Saída
AC06030,VI04723,2026-03-20,Almoxarifado,Saída
AC06031,VI03666,2025-05-05,Portaria,Entrada
AC06032,VI02748,2025-01-21,Produção,Entrada
AC06033,VI04735,2025-11-17,Laboratório,Saída
AC06034,VI01947,2024-02-17,Almoxarifado,Saída
AC06035,VI02311,2024-05-27,Portaria,Entrada
AC06036,VI00998,2024-07-14,Almoxarifado,Saída
AC06037,VI06336,2025-12-25,Laboratório,Entrada
AC06038,VI07827,2024-03-22,Almoxarifado,Saída
AC06039,VI07125,2025-11-03,Almoxarifado,Negado
AC06040,VI04042,2026-05-01,Laboratório,Entrada
AC06041,VI03203,2024-08-01,Almoxarifado,Entrada
AC06042,VI09384,2024-03-10,Laboratório,Saída
AC06043,VI08378,2024-12-26,Portaria,Entrada
AC06044,VI04374,2024-12-18,Laboratório,Saída
AC06045,VI02975,2026-01-07,Almoxarifado,Entrada
AC06046,VI06744,2025-07-15,Produção,Entrada
AC06047,VI04065,2025-06-08,Produção,Negado
AC06048,VI01652,2025-09-21,Produção,Negado
AC06049,VI03229,2026-02-05,Portaria,Saída
AC06050,VI05103,2024-10-29,Laboratório,Entrada
AC06051,VI02199,2026-01-16,Almoxarifado,Saída
AC06052,VI02314,2025-11-22,Produção,Saída
AC06053,VI04470,2025-10-27,Almoxarifado,Saída
AC06054,VI08354,2025-02-23,Produção,Saída
AC06055,VI07964,2026-02-14,Portaria,Entrada
AC06056,VI03873,2025-07-14,Portaria,Entrada
AC06057,VI05947,2026-04-02,Almoxarifado,Saída
AC06058,VI06305,2026-07-15,Portaria,Entrada
AC06059,VI03659,2026-07-18,Almoxarifado,Entrada
AC06060,VI04956,2024-12-26,Laboratório,Saída
AC06061,VI08981,2025-03-26,Portaria,Saída
AC06062,VI05347,2025-08-05,Portaria,Entrada
AC06063,VI05058,2025-11-11,Almoxarifado,Saída
AC06064,VI06540,2024-06-15,Portaria,Saída
AC06065,VI04261,2025-02-10,Laboratório,Saída
AC06066,VI07569,2024-02-12,Portaria,Saída
AC06067,VI07101,2025-07-05,Portaria,Saída
AC06068,VI01972,2026-01-14,Laboratório,Saída
AC06069,VI01049,2025-11-22,Laboratório,Saída
AC06070,VI06363,2024-10-08,Almoxarifado,Negado
AC06071,VI01131,2024-11-09,Portaria,Saída
AC06072,VI01382,2026-07-23,Portaria,Entrada
AC06073,VI03486,2024-06-20,Produção,Entrada
AC06074,VI06577,2024-03-26,Produção,Entrada
AC06075,VI04224,2025-05-11,Produção,Entrada
AC06076,VI00496,2025-09-05,Produção,Entrada
AC06077,VI01167,2024-11-25,Portaria,Entrada
AC06078,VI02428,2025-06-10,Portaria,Entrada
AC06079,VI06702,2024-10-28,Laboratório,Entrada
AC06080,VI09465,2024-02-28,Produção,Entrada
AC06081,VI00009,2026-03-26,Almoxarifado,Entrada
AC06082,VI03662,2025-11-05,Almoxarifado,Entrada
AC06083,VI09062,2024-11-22,Portaria,Entrada
AC06084,VI01021,2024-11-06,Portaria,Saída
AC06085,VI06707,2024-03-29,Laboratório,Saída
AC06086,VI01460,2025-12-05,Laboratório,Entrada
AC06087,VI02996,2026-04-25,Almoxarifado,Saída
AC06088,VI02209,2024-09-02,Laboratório,Entrada
AC06089,VI02072,2026-05-28,Laboratório,Entrada
AC06090,VI05827,2025-06-04,Produção,Entrada
AC06091,VI03740,2026-05-21,Portaria,Entrada
AC06092,VI02921,2024-07-12,Almoxarifado,Saída
AC06093,VI02904,2025-01-30,Laboratório,Entrada
AC06094,VI00187,2025-12-17,Produção,Saída
AC06095,VI07362,2025-09-25,Laboratório,Saída
AC06096,VI06823,2025-03-01,Produção,Entrada
AC06097,VI08660,2024-11-21,Produção,Saída
AC06098,VI03502,2026-06-27,Almoxarifado,Saída
AC06099,VI03072,2024-03-12,Produção,Entrada
AC06100,VI03706,2025-02-08,Portaria,Entrada
AC06101,VI01805,2026-04-03,Produção,Entrada
AC06102,VI05199,2025-11-01,Laboratório,Entrada
AC06103,VI04714,2024-11-13,Produção,Entrada
AC06104,VI08207,2026-01-01,Portaria,Entrada
AC06105,VI09251,2026-05-12,Portaria,Saída
AC06106,VI08281,2026-04-01,Laboratório,Entrada
AC06107,VI01311,2025-08-15,Portaria,Entrada
AC06108,VI03150,2025-06-28,Laboratório,Saída
AC06109,VI07642,2024-07-30,Laboratório,Entrada
AC06110,VI08736,2025-06-13,Portaria,Entrada
AC06111,VI03193,2026-03-23,Portaria,Saída
AC06112,VI00784,2024-12-25,Produção,Entrada
AC06113,VI07933,2024-11-19,Portaria,Saída
AC06114,VI03571,2024-09-27,Almoxarifado,Entrada
AC06115,VI03712,2026-01-29,Laboratório,Entrada
AC06116,VI09375,2026-07-09,Almoxarifado,Saída
AC06117,VI08581,2026-06-07,Almoxarifado,Saída
AC06118,VI01266,2026-07-04,Almoxarifado,Saída
AC06119,VI02564,2026-05-01,Portaria,Entrada
AC06120,VI04200,2025-08-28,Produção,Entrada
AC06121,VI06606,2024-01-23,Portaria,Entrada
AC06122,VI07836,2026-03-10,Almoxarifado,Saída
AC06123,VI08776,2025-09-13,Portaria,Entrada
AC06124,VI03377,2024-02-17,Portaria,Saída
AC06125,VI00256,2025-02-01,Produção,Saída
AC06126,VI05476,2025-07-02,Laboratório,Entrada
AC06127,VI07669,2026-06-25,Produção,Entrada
AC06128,VI06707,2025-11-08,Produção,Entrada
AC06129,VI01302,2025-03-27,Laboratório,Saída
AC06130,VI08412,2024-07-27,Laboratório,Entrada
AC06131,VI02655,2026-03-08,Laboratório,Entrada
AC06132,VI03582,2025-07-17,Almoxarifado,Saída
AC06133,VI07063,2024-08-06,Laboratório,Negado
AC06134,VI03107,2025-09-07,Almoxarifado,Saída
AC06135,VI07294,2026-07-22,Laboratório,Saída
AC06136,VI04454,2026-05-02,Produção,Entrada
AC06137,VI05960,2024-03-20,Laboratório,Negado
AC06138,VI05249,2025-02-03,Portaria,Saída
AC06139,VI08535,2025-12-25,Portaria,Entrada
AC06140,VI03037,2025-12-04,Produção,Entrada
AC06141,VI03610,2024-07-22,Laboratório,Saída
AC06142,VI08362,2026-07-15,Produção,Entrada
AC06143,VI08367,2026-06-14,Portaria,Saída
AC06144,VI06066,2025-08-04,Portaria,Entrada
AC06145,VI04443,2025-08-29,Almoxarifado,Negado
AC06146,VI07401,2025-12-13,Almoxarifado,Saída
AC06147,VI01933,2026-04-05,Portaria,Entrada
AC06148,VI08123,2026-06-12,Laboratório,Saída
AC06149,VI05299,2024-04-03,Portaria,Entrada
AC06150,VI05906,2026-04-21,Almoxarifado,Entrada
AC06151,VI05312,2026-01-10,Laboratório,Saída
AC06152,VI09364,2024-12-10,Portaria,Saída
AC06153,VI09210,2025-04-03,Laboratório,Entrada
AC06154,VI01388,2025-09-29,Almoxarifado,Saída
AC06155,VI06700,2024-07-01,Portaria,Saída
AC06156,VI01921,2026-06-14,Laboratório,Saída
AC06157,VI02050,2026-05-03,Laboratório,Saída
AC06158,VI06056,2025-01-07,Laboratório,Entrada
AC06159,VI00006,2024-07-23,Laboratório,Entrada
AC06160,VI00300,2026-03-03,Laboratório,Negado
AC06161,VI06840,2025-04-23,Laboratório,Saída
AC06162,VI07185,2026-01-17,Portaria,Entrada
AC06163,VI04727,2024-09-18,Portaria,Entrada
AC06164,VI01779,2026-03-20,Portaria,Saída
AC06165,VI05329,2025-01-26,Almoxarifado,Saída
AC06166,VI07133,2024-09-19,Produção,Saída
AC06167,VI02123,2026-06-14,Produção,Entrada
AC06168,VI01409,2024-03-20,Produção,Saída
AC06169,VI00006,2024-07-02,Portaria,Saída
AC06170,VI05105,2024-03-22,Almoxarifado,Entrada
AC06171,VI08902,2024-07-05,Produção,Entrada
AC06172,VI00809,2024-07-25,Laboratório,Saída
AC06173,VI01487,2024-06-03,Produção,Saída
AC06174,VI03725,2024-06-24,Portaria,Negado
AC06175,VI08470,2025-02-20,Almoxarifado,Saída
AC06176,VI06097,2026-05-18,Portaria,Entrada
AC06177,VI06506,2026-03-02,Produção,Entrada
AC06178,VI07883,2026-03-17,Laboratório,Entrada
AC06179,VI01483,2025-04-02,Portaria,Saída
AC06180,VI00229,2025-02-21,Laboratório,Entrada
AC06181,VI07796,2024-04-20,Produção,Saída
AC06182,VI08959,2025-11-16,Produção,Entrada
AC06183,VI08381,2024-08-25,Produção,Saída
AC06184,VI03908,2025-09-20,Laboratório,Entrada
AC06185,VI03510,2026-06-23,Portaria,Entrada
AC06186,VI08272,2025-09-10,Almoxarifado,Saída
AC06187,VI01165,2024-05-24,Portaria,Entrada
AC06188,VI00367,2025-04-04,Portaria,Saída
AC06189,VI07233,2025-09-11,Almoxarifado,Entrada
AC06190,VI00934,2024-03-31,Produção,Entrada
AC06191,VI05211,2026-05-18,Laboratório,Saída
AC06192,VI03224,2025-11-24,Almoxarifado,Saída
AC06193,VI07643,2025-11-13,Produção,Saída
AC06194,VI02522,2026-01-05,Almoxarifado,Saída
AC06195,VI04099,2025-07-24,Laboratório,Entrada
AC06196,VI01409,2024-09-04,Produção,Entrada
AC06197,VI07364,2026-07-07,Produção,Saída
AC06198,VI09003,2025-04-26,Produção,Saída
AC06199,VI05325,2025-09-11,Laboratório,Saída
AC06200,VI06901,2024-05-04,Produção,Entrada
AC06201,VI06154,2026-01-10,Laboratório,Entrada
AC06202,VI03360,2024-10-25,Produção,Entrada
AC06203,VI04591,2024-05-18,Almoxarifado,Saída
AC06204,VI00076,2025-12-28,Produção,Entrada
AC06205,VI01954,2026-05-12,Produção,Saída
AC06206,VI00572,2024-07-12,Laboratório,Saída
AC06207,VI05019,2024-11-01,Laboratório,Entrada
AC06208,VI09363,2024-07-16,Produção,Saída
AC06209,VI03768,2025-06-04,Produção,Entrada
AC06210,VI03084,2025-02-19,Portaria,Saída
AC06211,VI00009,2024-04-27,Laboratório,Negado
AC06212,VI04466,2026-04-05,Portaria,Saída
AC06213,VI05169,2024-11-24,Produção,Entrada
AC06214,VI04935,2025-10-02,Portaria,Entrada
AC06215,VI04751,2025-07-16,Almoxarifado,Saída
AC06216,VI05459,2026-02-16,Produção,Saída
AC06217,VI03243,2025-05-10,Almoxarifado,Saída
AC06218,VI06507,2026-06-02,Almoxarifado,Saída
AC06219,VI06156,2025-10-04,Laboratório,Entrada
AC06220,VI00766,2026-03-10,Almoxarifado,Entrada
AC06221,VI05861,2024-05-15,Almoxarifado,Saída
AC06222,VI01253,2026-05-31,Almoxarifado,Saída
AC06223,VI04654,2025-12-29,Laboratório,Saída
AC06224,VI08983,2025-11-12,Produção,Saída
AC06225,VI08251,2025-02-28,Produção,Saída
AC06226,VI05449,2025-07-26,Almoxarifado,Saída
AC06227,VI02980,2024-07-09,Laboratório,Entrada
AC06228,VI02411,2026-05-10,Portaria,Entrada
AC06229,VI04073,2024-12-05,Produção,Entrada
