documento_id;terceiro_id;tipo;validade;status
DO01896;TE01360;NR-10;2024-02-24 00:00:00;Válido
DO01897;TE02468;Integração;2025-02-07 00:00:00;Vencido
DO01898;TE02293;ASO;2026-01-28 00:00:00;Válido
DO01899;TE01288;NR-10;2024-02-17 00:00:00;Válido
DO01900;TE01054;NR-10;2025-01-11 00:00:00;Válido
DO01901;TE02141;ASO;2026-06-12 00:00:00;Válido
DO01902;TE01371;NR-35;2025-03-22 00:00:00;Válido
DO01903;TE00922;NR-10;2025-02-16 00:00:00;Válido
DO01904;TE01030;Seguro;2024-12-23 00:00:00;Válido
DO01905;TE00546;NR-10;2025-11-20 00:00:00;Válido
DO01906;TE00728;Integração;2025-02-18 00:00:00;Válido
DO01907;TE03003;NR-35;2025-05-26 00:00:00;Vencido
DO01908;TE02081;NR-10;2025-01-09 00:00:00;Válido
DO01909;TE02971;Seguro;2026-06-26 00:00:00;Válido
DO01910;TE03039;NR-10;2026-03-15 00:00:00;Válido
DO01911;TE00619;Seguro;2026-04-25 00:00:00;Válido
DO01912;TE02793;ASO;2025-12-20 00:00:00;Válido
DO01913;TE01169;NR-10;2025-12-28 00:00:00;Válido
DO01914;TE01577;NR-35;2024-04-09 00:00:00;Válido
DO01915;TE02715;ASO;2025-12-07 00:00:00;Válido
DO01916;TE02007;Seguro;2024-08-17 00:00:00;Válido
DO01917;TE02283;NR-35;2024-07-29 00:00:00;Válido
DO01918;TE02443;ASO;2025-05-02 00:00:00;Válido
DO01919;TE00379;NR-10;2025-12-17 00:00:00;Válido
DO01920;TE01067;Integração;2025-07-29 00:00:00;Pendente
DO01921;TE01924;Integração;2025-06-30 00:00:00;Válido
DO01922;TE02304;Integração;2026-02-21 00:00:00;Válido
DO01923;TE01425;NR-10;2024-06-18 00:00:00;Válido
DO01924;TE01107;NR-35;2025-06-02 00:00:00;Válido
DO01925;TE01687;Seguro;2025-01-19 00:00:00;Vencido
DO01926;TE01808;NR-35;2025-08-01 00:00:00;Válido
DO01927;TE02500;ASO;2025-07-23 00:00:00;Válido
DO01928;TE01174;NR-35;2024-08-03 00:00:00;Válido
DO01929;TE02643;ASO;2025-04-15 00:00:00;Válido
DO01930;TE02615;Integração;2026-05-15 00:00:00;Válido
DO01931;TE01676;Integração;2025-03-08 00:00:00;Válido
DO01932;TE03155;NR-10;2026-06-12 00:00:00;Válido
DO01933;TE01143;ASO;2026-06-03 00:00:00;Válido
DO01934;TE01500;NR-10;2026-03-10 00:00:00;Vencido
DO01935;TE01977;NR-10;2024-05-23 00:00:00;Válido
DO01936;TE01893;NR-35;2025-10-23 00:00:00;Válido
DO01937;TE01317;ASO;2024-02-04 00:00:00;Válido
DO01938;TE00236;NR-10;2026-02-07 00:00:00;Válido
DO01939;TE01074;Integração;2025-05-25 00:00:00;Vencido
DO01940;TE02788;NR-10;2025-08-19 00:00:00;Vencido
DO01941;TE03029;NR-35;2026-03-27 00:00:00;Pendente
DO01942;TE01137;NR-10;2026-07-10 00:00:00;Válido
DO01943;TE01219;Seguro;2025-07-06 00:00:00;Válido
DO01944;TE00956;NR-10;2024-07-26 00:00:00;Válido
DO01945;TE00420;ASO;2025-06-09 00:00:00;Válido
DO01946;TE02113;Integração;2024-04-28 00:00:00;Válido
DO01947;TE01142;NR-10;2024-02-27 00:00:00;Vencido
DO01948;TE02968;Seguro;2025-03-10 00:00:00;Válido
DO01949;TE01766;Seguro;2024-08-08 00:00:00;Válido
DO01950;TE00880;ASO;2025-06-17 00:00:00;Válido
DO01951;TE02146;NR-10;2026-03-27 00:00:00;Válido
DO01952;TE01163;Seguro;2026-05-31 00:00:00;Válido
DO01953;TE01876;NR-35;2024-03-06 00:00:00;Pendente
DO01954;TE01502;NR-35;2024-09-25 00:00:00;Válido
DO01955;TE01582;NR-35;2026-01-24 00:00:00;Válido
DO01956;TE00604;ASO;2026-01-03 00:00:00;Válido
DO01957;TE01097;ASO;2024-07-28 00:00:00;Válido
DO01958;TE02626;NR-10;2024-07-26 00:00:00;Válido
DO01959;TE01848;Seguro;2025-11-29 00:00:00;Válido
DO01960;TE02085;NR-10;2026-05-29 00:00:00;Válido
DO01961;TE00895;Integração;2026-02-03 00:00:00;Válido
DO01962;TE00755;ASO;2025-03-14 00:00:00;Válido
DO01963;TE02461;NR-10;2024-05-07 00:00:00;Válido
DO01964;TE02489;Integração;2024-10-24 00:00:00;Válido
DO01965;TE02146;Integração;2025-08-02 00:00:00;Válido
DO01966;TE00814;ASO;2026-07-23 00:00:00;Válido
DO01967;TE00098;Integração;2025-09-02 00:00:00;Válido
DO01968;TE00773;NR-10;2024-02-20 00:00:00;Válido
DO01969;TE00853;NR-35;2026-05-20 00:00:00;Válido
DO01970;TE03123;Seguro;2025-02-13 00:00:00;Válido
DO01971;TE00158;Seguro;2026-01-16 00:00:00;Pendente
DO01972;TE02678;NR-10;2024-10-07 00:00:00;Válido
DO01973;TE00953;NR-10;2026-07-25 00:00:00;Válido
DO01974;TE01872;NR-35;2026-03-19 00:00:00;Válido
DO01975;TE01743;NR-35;2025-03-14 00:00:00;Pendente
DO01976;TE02861;Integração;2026-04-02 00:00:00;Válido
DO01977;TE00973;Integração;2026-03-05 00:00:00;Válido
DO01978;TE00183;NR-10;2025-12-20 00:00:00;Vencido
DO01979;TE02609;ASO;2025-04-18 00:00:00;Válido
DO01980;TE01802;Integração;2024-03-15 00:00:00;Válido
DO01981;TE00786;Integração;2024-09-02 00:00:00;Válido
DO01982;TE02144;NR-35;2024-10-25 00:00:00;Pendente
DO01983;TE01177;ASO;2025-09-02 00:00:00;Válido
DO01984;TE02545;ASO;2026-06-25 00:00:00;Válido
DO01985;TE02336;NR-10;2024-07-29 00:00:00;Válido
DO01986;TE01967;NR-35;2024-11-02 00:00:00;Válido
DO01987;TE00686;ASO;2025-09-12 00:00:00;Válido
DO01988;TE01136;NR-35;2024-10-14 00:00:00;Válido
DO01989;TE00310;ASO;2025-05-02 00:00:00;Válido
DO01990;TE00835;Seguro;2024-07-29 00:00:00;Válido
DO01991;TE02183;ASO;2024-12-08 00:00:00;Vencido
DO01992;TE03028;ASO;2024-09-19 00:00:00;Válido
DO01993;TE01180;Integração;2026-02-21 00:00:00;Válido
DO01994;TE00591;NR-10;2024-10-20 00:00:00;Válido
DO01995;TE01153;NR-35;2025-01-29 00:00:00;Válido
DO01996;TE01741;NR-35;2025-04-02 00:00:00;Válido
DO01997;TE00747;Seguro;2024-10-12 00:00:00;Válido
DO01998;TE01750;NR-35;2026-07-04 00:00:00;Válido
DO01999;TE02800;ASO;2024-12-05 00:00:00;Válido
DO02000;TE02158;Integração;2024-04-25 00:00:00;Válido
DO02001;TE01681;ASO;2024-08-22 00:00:00;Válido
DO02002;TE02188;ASO;2026-05-29 00:00:00;Válido
DO02003;TE00595;Integração;2026-06-13 00:00:00;Válido
DO02004;TE03175;Seguro;2026-02-08 00:00:00;Válido
DO02005;TE01970;NR-10;2024-09-19 00:00:00;Vencido
DO02006;TE01588;NR-10;2025-11-10 00:00:00;Válido
DO02007;TE01302;Seguro;2025-06-07 00:00:00;Válido
DO02008;TE00813;NR-10;2026-05-23 00:00:00;Válido
DO02009;TE00232;Seguro;2025-01-23 00:00:00;Válido
DO02010;TE01060;NR-10;2025-06-06 00:00:00;Vencido
DO02011;TE01068;ASO;2024-06-16 00:00:00;Válido
DO02012;TE00461;Seguro;2025-12-03 00:00:00;Válido
DO02013;TE01868;Seguro;2025-01-10 00:00:00;Válido
DO02014;TE00741;Seguro;2025-05-26 00:00:00;Válido
DO02015;TE01848;Seguro;2025-01-20 00:00:00;Válido
DO02016;TE00002;NR-10;2026-05-26 00:00:00;Pendente
DO02017;TE00669;Seguro;2025-02-16 00:00:00;Válido
DO02018;TE00510;Integração;2025-05-22 00:00:00;Vencido
DO02019;TE03080;NR-10;2025-05-12 00:00:00;Válido
DO02020;TE00453;NR-10;2025-12-28 00:00:00;Pendente
DO02021;TE02781;ASO;2025-05-13 00:00:00;Válido
DO02022;TE01889;Seguro;2025-06-25 00:00:00;Válido
DO02023;TE01877;NR-35;2024-04-09 00:00:00;Válido
DO02024;TE00829;NR-10;2025-02-23 00:00:00;Válido
DO02025;TE01863;ASO;2026-06-15 00:00:00;Válido
DO02026;TE00078;Seguro;2026-07-01 00:00:00;Válido
DO02027;TE00736;NR-10;2026-01-07 00:00:00;Válido
DO02028;TE01982;NR-10;2026-01-27 00:00:00;Válido
DO02029;TE02538;ASO;2024-01-03 00:00:00;Vencido
DO02030;TE00621;NR-10;2025-09-11 00:00:00;Válido
DO02031;TE00687;NR-35;2025-07-11 00:00:00;Válido
DO02032;TE00065;Integração;2024-07-13 00:00:00;Válido
DO02033;TE00945;Seguro;2025-04-30 00:00:00;Válido
DO02034;TE01877;Seguro;2024-03-14 00:00:00;Válido
DO02035;TE00885;NR-35;2025-07-27 00:00:00;Válido
DO02036;TE02654;Seguro;2024-03-08 00:00:00;Válido
DO02037;TE01396;Integração;2024-04-25 00:00:00;Válido
DO02038;TE01944;Integração;2025-11-27 00:00:00;Pendente
DO02039;TE00292;NR-35;2026-06-11 00:00:00;Válido
DO02040;TE01675;ASO;2025-03-11 00:00:00;Válido
DO02041;TE00537;NR-10;2024-01-26 00:00:00;Vencido
DO02042;TE00065;Seguro;2025-12-18 00:00:00;Válido
DO02043;TE00410;NR-10;2025-01-25 00:00:00;Válido
DO02044;TE02739;NR-10;2025-05-16 00:00:00;Válido
DO02045;TE02394;Seguro;2024-02-05 00:00:00;Válido
DO02046;TE01457;Seguro;2024-08-15 00:00:00;Vencido
DO02047;TE00769;ASO;2024-07-22 00:00:00;Vencido
DO02048;TE00027;ASO;2026-05-08 00:00:00;Válido
DO02049;TE00620;NR-35;2026-05-14 00:00:00;Válido
DO02050;TE01343;NR-10;2024-10-17 00:00:00;Válido
DO02051;TE01571;Seguro;2026-07-07 00:00:00;Válido
DO02052;TE01369;ASO;2024-07-01 00:00:00;Válido
DO02053;TE02812;Integração;2024-10-15 00:00:00;Válido
DO02054;TE01822;Seguro;2026-04-17 00:00:00;Pendente
DO02055;TE01762;ASO;2025-12-31 00:00:00;Válido
DO02056;TE02623;Seguro;2024-01-31 00:00:00;Pendente
DO02057;TE02858;Integração;2025-03-22 00:00:00;Vencido
DO02058;TE02034;NR-10;2024-08-09 00:00:00;Válido
DO02059;TE02238;ASO;2025-06-05 00:00:00;Válido
DO02060;TE02077;NR-35;2026-05-03 00:00:00;Válido
DO02061;TE02956;ASO;2024-12-17 00:00:00;Válido
DO02062;TE01763;Integração;2024-02-06 00:00:00;Válido
DO02063;TE01884;NR-35;2024-07-12 00:00:00;Válido
DO02064;TE02643;Integração;2026-05-31 00:00:00;Válido
DO02065;TE02283;Integração;2024-09-05 00:00:00;Válido
DO02066;TE00363;ASO;2025-03-02 00:00:00;Válido
DO02067;TE00861;ASO;2026-01-26 00:00:00;Válido
DO02068;TE02008;Integração;2026-03-17 00:00:00;Vencido
DO02069;TE00152;NR-35;2024-07-18 00:00:00;Pendente
DO02070;TE01034;Seguro;2024-12-04 00:00:00;Válido
DO02071;TE00245;Integração;2025-12-07 00:00:00;Válido
DO02072;TE01811;ASO;2026-06-28 00:00:00;Pendente
DO02073;TE00477;Integração;2026-05-14 00:00:00;Válido
DO02074;TE00688;NR-10;2025-07-27 00:00:00;Válido
DO02075;TE01284;Seguro;2024-12-10 00:00:00;Válido
DO02076;TE02902;Seguro;2025-09-13 00:00:00;Válido
DO02077;TE01503;Seguro;2025-08-10 00:00:00;Válido
DO02078;TE01280;NR-35;2025-07-15 00:00:00;Válido
DO02079;TE00383;Integração;2025-04-18 00:00:00;Vencido
DO02080;TE02045;Integração;2024-04-24 00:00:00;Válido
DO02081;TE02424;ASO;2025-12-24 00:00:00;Válido
DO02082;TE01127;Seguro;2024-12-31 00:00:00;Válido
DO02083;TE00380;Integração;2024-04-27 00:00:00;Válido
DO02084;TE01568;Seguro;2026-03-11 00:00:00;Válido
DO02085;TE02942;NR-10;2025-07-05 00:00:00;Válido
DO02086;TE02279;Seguro;2024-05-02 00:00:00;Válido
DO02087;TE01836;ASO;2026-01-06 00:00:00;Pendente
DO02088;TE00685;Seguro;2024-05-07 00:00:00;Válido
DO02089;TE01130;Integração;2026-06-19 00:00:00;Válido
DO02090;TE01358;Seguro;2025-01-30 00:00:00;Válido
DO02091;TE02893;NR-35;2024-06-26 00:00:00;Válido
DO02092;TE00212;Seguro;2024-07-01 00:00:00;Válido
DO02093;TE02066;Seguro;2024-04-20 00:00:00;Válido
DO02094;TE01108;Integração;2025-09-17 00:00:00;Válido
DO02095;TE03147;Integração;2024-09-15 00:00:00;Vencido
DO02096;TE01997;ASO;2025-05-27 00:00:00;Válido
DO02097;TE01101;NR-10;2025-12-07 00:00:00;Válido
DO02098;TE02036;Seguro;2024-04-05 00:00:00;Válido
DO02099;TE00747;ASO;2024-07-30 00:00:00;Válido
DO02100;TE00320;Seguro;2024-12-06 00:00:00;Válido
DO02101;TE02609;Integração;2024-03-05 00:00:00;Vencido
DO02102;TE02678;NR-10;2024-12-19 00:00:00;Válido
DO02103;TE02906;Integração;2025-06-06 00:00:00;Válido
DO02104;TE02796;Seguro;2024-09-20 00:00:00;Pendente
DO02105;TE01858;NR-35;2025-10-25 00:00:00;Pendente
DO02106;TE02266;Integração;2025-09-16 00:00:00;Válido
DO02107;TE02584;NR-10;2026-05-16 00:00:00;Válido
DO02108;TE00289;NR-10;2026-03-03 00:00:00;Válido
DO02109;TE00041;ASO;2026-01-17 00:00:00;Pendente
DO02110;TE00570;Integração;2025-06-23 00:00:00;Válido
DO02111;TE00332;NR-35;2024-05-17 00:00:00;Válido
DO02112;TE02444;Integração;2025-03-21 00:00:00;Válido
DO02113;TE03094;Seguro;2026-07-22 00:00:00;Válido
DO02114;TE01439;ASO;2025-11-14 00:00:00;Válido
DO02115;TE01553;NR-35;2024-02-09 00:00:00;Válido
DO02116;TE02060;NR-35;2024-03-31 00:00:00;Válido
DO02117;TE02690;NR-35;2024-05-19 00:00:00;Válido
DO02118;TE01217;ASO;2024-01-19 00:00:00;Vencido
DO02119;TE02463;NR-35;2024-01-28 00:00:00;Vencido
DO02120;TE01159;ASO;2026-07-22 00:00:00;Vencido
DO02121;TE01159;Integração;2026-07-24 00:00:00;Válido
DO02122;TE02623;ASO;2025-02-05 00:00:00;Válido
DO02123;TE00571;Seguro;2025-09-16 00:00:00;Válido
DO02124;TE01141;ASO;2024-02-05 00:00:00;Válido
DO02125;TE02546;NR-35;2024-02-02 00:00:00;Vencido
DO02126;TE02655;Seguro;2026-06-27 00:00:00;Válido
DO02127;TE00715;Integração;2025-06-30 00:00:00;Válido
DO02128;TE02105;Integração;2024-04-16 00:00:00;Pendente
DO02129;TE00063;NR-35;2024-10-20 00:00:00;Válido
DO02130;TE00481;NR-10;2026-05-30 00:00:00;Válido
DO02131;TE00245;NR-35;2024-05-14 00:00:00;Válido
DO02132;TE01886;ASO;2024-10-28 00:00:00;Válido
DO02133;TE01879;Integração;2024-05-22 00:00:00;Válido
DO02134;TE02826;ASO;2025-06-06 00:00:00;Válido
DO02135;TE00730;NR-35;2026-07-15 00:00:00;Válido
DO02136;TE00514;NR-10;2024-08-10 00:00:00;Pendente
DO02137;TE00767;Integração;2024-12-04 00:00:00;Pendente
DO02138;TE02738;NR-10;2024-11-13 00:00:00;Válido
DO02139;TE00869;NR-10;2026-05-15 00:00:00;Pendente
DO02140;TE02963;ASO;2025-08-30 00:00:00;Válido
DO02141;TE00556;NR-35;2026-01-11 00:00:00;Válido
DO02142;TE02249;ASO;2026-03-26 00:00:00;Válido
DO02143;TE02583;NR-35;2025-06-19 00:00:00;Válido
DO02144;TE02230;ASO;2025-12-09 00:00:00;Vencido
DO02145;TE02000;Integração;2025-02-18 00:00:00;Válido
DO02146;TE02447;Seguro;2024-10-07 00:00:00;Vencido
DO02147;TE00428;Integração;2026-03-13 00:00:00;Válido
DO02148;TE00673;Seguro;2024-07-09 00:00:00;Válido
DO02149;TE02677;Seguro;2024-08-22 00:00:00;Válido
DO02150;TE01977;Integração;2025-06-03 00:00:00;Válido
DO02151;TE01932;Integração;2025-11-23 00:00:00;Válido
DO02152;TE01940;Integração;2024-04-27 00:00:00;Válido
DO02153;TE01601;NR-35;2025-05-08 00:00:00;Válido
DO02154;TE01824;NR-10;2026-03-25 00:00:00;Válido
DO02155;TE02884;Integração;2025-05-07 00:00:00;Válido
DO02156;TE03096;Seguro;2024-02-22 00:00:00;Válido
DO02157;TE02287;ASO;2024-04-25 00:00:00;Válido
DO02158;TE00756;ASO;2024-12-30 00:00:00;Válido
DO02159;TE02126;ASO;2025-05-28 00:00:00;Válido
DO02160;TE02432;NR-35;2024-05-23 00:00:00;Válido
DO02161;TE00855;ASO;2025-10-26 00:00:00;Válido
DO02162;TE02401;NR-35;2025-04-02 00:00:00;Válido
DO02163;TE02757;NR-10;2025-09-25 00:00:00;Válido
DO02164;TE02691;Seguro;2025-06-22 00:00:00;Válido
DO02165;TE01869;NR-35;2026-04-06 00:00:00;Válido
DO02166;TE03056;ASO;2024-02-20 00:00:00;Válido
DO02167;TE03039;ASO;2025-04-08 00:00:00;Válido
DO02168;TE02621;NR-10;2026-03-10 00:00:00;Válido
DO02169;TE00503;NR-10;2024-08-08 00:00:00;Pendente
DO02170;TE01791;NR-35;2024-06-09 00:00:00;Válido
DO02171;TE01163;ASO;2024-11-04 00:00:00;Válido
DO02172;TE02485;ASO;2024-05-17 00:00:00;Vencido
DO02173;TE00296;NR-10;2025-07-02 00:00:00;Válido
DO02174;TE02414;Integração;2026-01-17 00:00:00;Válido
DO02175;TE01070;Seguro;2026-03-21 00:00:00;Válido
DO02176;TE00974;Integração;2026-02-11 00:00:00;Válido
DO02177;TE00155;ASO;2025-12-03 00:00:00;Válido
DO02178;TE00384;NR-10;2026-05-08 00:00:00;Pendente
DO02179;TE02165;Seguro;2025-06-11 00:00:00;Válido
DO02180;TE00863;Integração;2025-03-07 00:00:00;Válido
DO02181;TE00680;ASO;2024-10-05 00:00:00;Válido
DO02182;TE02891;NR-10;2024-11-07 00:00:00;Válido
DO02183;TE03003;ASO;2025-09-02 00:00:00;Válido
DO02184;TE00703;Seguro;2025-09-04 00:00:00;Válido
DO02185;TE00985;NR-35;2026-07-15 00:00:00;Válido
DO02186;TE02079;NR-10;2025-07-06 00:00:00;Válido
DO02187;TE02157;NR-35;2024-02-10 00:00:00;Válido
DO02188;TE03147;NR-35;2024-03-21 00:00:00;Válido
DO02189;TE02583;ASO;2024-09-14 00:00:00;Vencido
DO02190;TE02512;ASO;2025-12-18 00:00:00;Válido
DO02191;TE02325;ASO;2024-09-14 00:00:00;Válido
DO02192;TE02029;Integração;2024-08-09 00:00:00;Válido
DO02193;TE02095;NR-35;2026-01-05 00:00:00;Válido
DO02194;TE00789;NR-10;2026-06-09 00:00:00;Válido
DO02195;TE02700;NR-10;2025-12-07 00:00:00;Válido
DO02196;TE01000;NR-35;2025-11-15 00:00:00;Válido
DO02197;TE01390;ASO;2025-12-18 00:00:00;Válido
DO02198;TE00056;Seguro;2024-09-07 00:00:00;Válido
DO02199;TE02209;NR-10;2025-06-08 00:00:00;Válido
DO02200;TE02314;NR-35;2025-05-05 00:00:00;Válido
DO02201;TE02637;Integração;2025-09-14 00:00:00;Válido
DO02202;TE00518;Integração;2026-04-30 00:00:00;Válido
DO02203;TE02229;Seguro;2025-02-05 00:00:00;Pendente
DO02204;TE02240;NR-35;2026-07-05 00:00:00;Pendente
DO02205;TE01741;NR-35;2025-04-30 00:00:00;Válido
DO02206;TE00966;Integração;2024-10-01 00:00:00;Válido
DO02207;TE00821;Integração;2024-05-05 00:00:00;Válido
DO02208;TE01717;ASO;2025-10-19 00:00:00;Válido
DO02209;TE02560;Integração;2024-03-23 00:00:00;Válido
DO02210;TE00537;Seguro;2026-06-29 00:00:00;Válido
DO02211;TE02020;Seguro;2025-10-19 00:00:00;Válido
DO02212;TE03019;NR-10;2026-01-30 00:00:00;Válido
DO02213;TE02206;NR-10;2024-08-12 00:00:00;Válido
DO02214;TE01870;ASO;2024-08-28 00:00:00;Válido
DO02215;TE00374;ASO;2025-07-18 00:00:00;Válido
DO02216;TE02183;Integração;2025-07-20 00:00:00;Válido
DO02217;TE01065;NR-10;2024-03-22 00:00:00;Válido
DO02218;TE01761;Seguro;2026-05-06 00:00:00;Válido
DO02219;TE02356;Seguro;2024-03-02 00:00:00;Válido
DO02220;TE02458;NR-35;2026-01-21 00:00:00;Válido
DO02221;TE00390;Seguro;2026-02-26 00:00:00;Válido
DO02222;TE00666;NR-10;2025-07-22 00:00:00;Válido
DO02223;TE01266;NR-10;2025-10-16 00:00:00;Válido
DO02224;TE01182;NR-10;2025-09-14 00:00:00;Válido
DO02225;TE00325;Integração;2025-04-02 00:00:00;Válido
DO02226;TE01788;NR-10;2025-05-12 00:00:00;Vencido
DO02227;TE01756;NR-10;2024-12-18 00:00:00;Válido
DO02228;TE01290;NR-35;2025-10-11 00:00:00;Válido
DO02229;TE03042;ASO;2025-08-15 00:00:00;Válido
DO02230;TE01662;ASO;2024-06-28 00:00:00;Válido
DO02231;TE03185;Integração;2024-01-30 00:00:00;Válido
DO02232;TE00828;NR-35;2026-06-16 00:00:00;Válido
DO02233;TE03029;NR-35;2024-10-26 00:00:00;Válido
DO02234;TE01996;Seguro;2026-01-24 00:00:00;Válido
DO02235;TE01309;Integração;2026-02-19 00:00:00;Vencido
DO02236;TE02787;Seguro;2025-10-28 00:00:00;Válido
DO02237;TE00808;NR-35;2024-09-08 00:00:00;Válido
DO02238;TE01815;NR-35;2024-04-13 00:00:00;Válido
DO02239;TE03192;NR-10;2024-01-16 00:00:00;Válido
DO02240;TE02485;NR-35;2024-04-30 00:00:00;Válido
DO02241;TE02611;ASO;2025-11-21 00:00:00;Válido
DO02242;TE00919;ASO;2025-12-12 00:00:00;Válido
DO02243;TE01553;Integração;2025-12-10 00:00:00;Válido
DO02244;TE00751;NR-10;2025-01-01 00:00:00;Válido
DO02245;TE02311;Integração;2024-05-07 00:00:00;Válido
DO02246;TE01829;ASO;2025-09-06 00:00:00;Válido
DO02247;TE00548;Seguro;2026-01-17 00:00:00;Válido
DO02248;TE00740;ASO;2024-01-19 00:00:00;Válido
DO02249;TE00921;NR-35;2025-10-10 00:00:00;Vencido
DO02250;TE01954;Seguro;2024-09-26 00:00:00;Válido
DO02251;TE01866;NR-10;2025-10-06 00:00:00;Válido
DO02252;TE01142;ASO;2024-10-15 00:00:00;Válido
DO02253;TE01292;Seguro;2024-02-18 00:00:00;Válido
DO02254;TE01720;Seguro;2025-06-16 00:00:00;Válido
DO02255;TE02704;NR-35;2024-11-27 00:00:00;Válido
DO02256;TE00067;NR-35;2024-10-29 00:00:00;Válido
DO02257;TE00994;NR-35;2024-03-06 00:00:00;Válido
DO02258;TE00657;NR-35;2026-07-28 00:00:00;Válido
DO02259;TE01072;ASO;2024-07-29 00:00:00;Válido
DO02260;TE01756;ASO;2025-06-01 00:00:00;Válido
DO02261;TE03058;NR-35;2024-11-08 00:00:00;Pendente
DO02262;TE01328;ASO;2024-02-29 00:00:00;Válido
DO02263;TE01857;NR-10;2025-03-04 00:00:00;Válido
DO02264;TE01749;NR-35;2025-03-24 00:00:00;Válido
DO02265;TE01728;NR-10;2024-10-31 00:00:00;Válido
DO02266;TE02846;ASO;2025-02-10 00:00:00;Válido
DO02267;TE02228;Seguro;2024-09-12 00:00:00;Válido
DO02268;TE00021;NR-10;2026-04-25 00:00:00;Válido
DO02269;TE00976;Integração;2024-07-03 00:00:00;Válido
DO02270;TE00343;ASO;2025-07-13 00:00:00;Válido
DO02271;TE02514;NR-10;2026-07-02 00:00:00;Válido
DO02272;TE01382;ASO;2024-09-10 00:00:00;Pendente
DO02273;TE02689;ASO;2024-02-02 00:00:00;Válido
DO02274;TE01460;NR-35;2026-05-26 00:00:00;Válido
DO02275;TE01699;ASO;2024-04-18 00:00:00;Válido
DO02276;TE01788;NR-35;2026-05-27 00:00:00;Válido
DO02277;TE02590;Seguro;2026-05-01 00:00:00;Válido
DO02278;TE00390;Seguro;2025-04-07 00:00:00;Válido
DO02279;TE03155;Integração;2024-01-21 00:00:00;Vencido
DO02280;TE01663;Integração;2025-09-24 00:00:00;Válido
DO02281;TE03052;NR-10;2025-05-15 00:00:00;Válido
DO02282;TE00462;Seguro;2026-04-11 00:00:00;Válido
DO02283;TE02289;NR-10;2025-07-09 00:00:00;Válido
DO02284;TE01538;NR-10;2024-05-14 00:00:00;Pendente
DO02285;TE01730;ASO;2026-04-24 00:00:00;Válido
DO02286;TE01517;Seguro;2025-01-29 00:00:00;Válido
DO02287;TE02663;Integração;2025-07-04 00:00:00;Pendente
DO02288;TE02844;Seguro;2024-03-24 00:00:00;Válido
DO02289;TE01769;Seguro;2026-07-14 00:00:00;Válido
DO02290;TE01845;ASO;2025-09-03 00:00:00;Válido
DO02291;TE02168;NR-35;2024-04-30 00:00:00;Válido
DO02292;TE00900;NR-10;2024-12-07 00:00:00;Válido
DO02293;TE01631;Integração;2026-01-25 00:00:00;Válido
DO02294;TE03067;NR-10;2025-06-17 00:00:00;Válido
DO02295;TE02993;ASO;2026-04-14 00:00:00;Válido
DO02296;TE03121;NR-35;2025-11-13 00:00:00;Válido
DO02297;TE02169;Seguro;2024-06-09 00:00:00;Válido
DO02298;TE02754;Integração;2025-03-19 00:00:00;Vencido
DO02299;TE01105;NR-35;2024-06-19 00:00:00;Válido
DO02300;TE02075;NR-10;2025-04-28 00:00:00;Válido
DO02301;TE01605;Seguro;2026-01-07 00:00:00;Válido
DO02302;TE02454;NR-10;2026-03-06 00:00:00;Válido
DO02303;TE02393;NR-10;2026-03-21 00:00:00;Pendente
DO02304;TE02374;NR-10;2025-07-14 00:00:00;Válido
DO02305;TE02559;NR-35;2026-07-01 00:00:00;Válido
DO02306;TE00758;Seguro;2025-04-27 00:00:00;Válido
DO02307;TE01092;Integração;2025-05-24 00:00:00;Válido
DO02308;TE00982;ASO;2026-05-18 00:00:00;Válido
DO02309;TE02562;Integração;2025-05-14 00:00:00;Válido
DO02310;TE00751;ASO;2024-02-14 00:00:00;Válido
DO02311;TE02869;NR-35;2024-12-23 00:00:00;Válido
DO02312;TE00644;NR-10;2024-01-12 00:00:00;Válido
DO02313;TE01339;Integração;2024-03-12 00:00:00;Válido
DO02314;TE02424;NR-10;2026-07-06 00:00:00;Válido
DO02315;TE01097;Integração;2024-06-12 00:00:00;Válido
DO02316;TE01771;Integração;2025-05-25 00:00:00;Válido
DO02317;TE00436;NR-10;2025-11-09 00:00:00;Vencido
DO02318;TE02416;NR-10;2026-06-14 00:00:00;Válido
DO02319;TE01714;Integração;2024-07-03 00:00:00;Válido
DO02320;TE00537;NR-35;2025-11-14 00:00:00;Válido
DO02321;TE00445;NR-10;2024-03-12 00:00:00;Vencido
DO02322;TE01624;Seguro;2024-01-14 00:00:00;Válido
DO02323;TE00283;NR-35;2025-07-21 00:00:00;Válido
DO02324;TE00327;ASO;2025-11-19 00:00:00;Válido
DO02325;TE00211;NR-10;2025-02-01 00:00:00;Vencido
DO02326;TE00451;NR-10;2025-08-20 00:00:00;Válido
DO02327;TE03019;Seguro;2024-02-04 00:00:00;Válido
DO02328;TE01952;NR-35;2026-05-12 00:00:00;Pendente
DO02329;TE01972;NR-10;2025-12-16 00:00:00;Válido
DO02330;TE01023;Seguro;2025-04-17 00:00:00;Válido
DO02331;TE01632;Integração;2026-06-08 00:00:00;Válido
DO02332;TE00152;NR-35;2024-10-21 00:00:00;Válido
DO02333;TE02647;NR-10;2024-03-10 00:00:00;Válido
DO02334;TE01070;NR-10;2026-03-09 00:00:00;Válido
DO02335;TE01600;NR-35;2024-07-13 00:00:00;Válido
