documento_id,cliente_id,competencia,tipo_documento,data_solicitacao,data_recebimento,status
1215,102,2025-08,Extratos,2025-09-11,2025-09-04,Recebido
1216,102,2025-09,Extratos,2025-10-14,2025-10-23,Recebido
1217,102,2025-10,Documentos societários,2025-11-05,2025-10-27,Recebido
1218,102,2025-11,Extratos,2025-11-28,2025-12-05,Recebido
1219,102,2025-12,Extratos,2025-12-31,2025-12-29,Recebido
1220,102,2026-01,Documentos societários,2026-02-11,2026-02-10,Recebido
1221,102,2026-02,Extratos,2026-02-28,2026-03-09,Recebido
1222,102,2026-03,Documentos societários,2026-03-28,2026-03-18,Recebido
1223,102,2026-04,Notas fiscais,2026-05-08,2026-05-13,Recebido
1224,102,2026-05,Documentos societários,2026-05-30,2026-06-03,Recebido
1225,103,2025-07,Notas fiscais,2025-07-02,2025-06-24,Recebido
1226,103,2025-07,Documentos societários,2025-08-12,2025-08-05,Recebido
1227,103,2025-08,Documentos societários,2025-09-09,2025-09-10,Recebido
1228,103,2025-09,Folha,2025-10-12,2025-10-10,Recebido
1229,103,2025-10,Documentos societários,2025-11-11,2025-11-06,Recebido
1230,103,2025-11,Notas fiscais,2025-11-29,2025-12-06,Recebido
1231,103,2025-12,Folha,2025-12-30,2025-12-24,Recebido
1232,103,2026-01,Extratos,2026-02-04,2026-02-05,Recebido
1233,103,2026-02,Folha,2026-03-07,2026-03-12,Recebido
1234,103,2026-03,Notas fiscais,2026-04-05,2026-04-03,Recebido
1235,103,2026-04,Folha,2026-04-27,2026-04-28,Recebido
1236,103,2026-05,Extratos,2026-05-29,2026-05-31,Recebido
1237,104,2025-07,Notas fiscais,2025-07-10,2025-07-13,Recebido
1238,104,2025-07,Folha,2025-08-09,2025-08-04,Recebido
1239,104,2025-08,Notas fiscais,2025-09-02,2025-08-29,Recebido
1240,104,2025-09,Folha,2025-10-03,2025-10-04,Recebido
1241,104,2025-10,Notas fiscais,2025-10-30,2025-10-26,Recebido
1242,104,2025-11,Notas fiscais,2025-12-10,2025-12-07,Recebido
1243,104,2025-12,Extratos,2026-01-07,2026-01-04,Recebido
1244,104,2026-01,Documentos societários,2026-02-05,2026-01-31,Recebido
1245,104,2026-02,Extratos,2026-02-28,2026-03-06,Recebido
1246,104,2026-03,Extratos,2026-03-31,2026-04-01,Recebido
1247,104,2026-04,Notas fiscais,2026-04-28,2026-05-06,Recebido
1248,104,2026-05,Notas fiscais,2026-06-10,2026-06-07,Recebido
1249,105,2025-07,Folha,2025-07-10,2025-07-05,Recebido
1250,105,2025-07,Folha,2025-08-02,2025-08-11,Recebido
1251,105,2025-08,Extratos,2025-09-11,2025-09-01,Recebido
1252,105,2025-09,Folha,2025-10-12,2025-10-07,Recebido
1253,105,2025-10,Documentos societários,2025-11-06,2025-11-04,Recebido
1254,105,2025-11,Folha,2025-11-28,2025-11-22,Recebido
1255,105,2025-12,Extratos,2026-01-03,2026-01-01,Recebido
1256,105,2026-01,Folha,2026-02-08,,Pendente
1257,105,2026-02,Extratos,2026-02-28,,Pendente
1258,105,2026-03,Notas fiscais,2026-04-04,2026-03-28,Recebido
1259,105,2026-04,Documentos societários,2026-05-05,,Pendente
1260,105,2026-05,Documentos societários,2026-06-06,2026-06-01,Recebido
1261,106,2025-07,Extratos,2025-07-05,2025-07-03,Recebido
1262,106,2025-07,Folha,2025-08-12,2025-08-08,Recebido
1263,106,2025-08,Folha,2025-09-13,2025-09-17,Recebido
1264,106,2025-09,Folha,2025-10-11,2025-10-04,Recebido
1265,106,2025-10,Extratos,2025-11-07,2025-11-07,Recebido
1266,106,2025-11,Notas fiscais,2025-12-08,2025-12-15,Recebido
1267,106,2025-12,Documentos societários,2026-01-09,,Pendente
1268,106,2026-01,Extratos,2026-02-11,,Pendente
1269,106,2026-02,Notas fiscais,2026-03-12,2026-03-02,Recebido
1270,106,2026-03,Extratos,2026-03-31,2026-03-26,Recebido
1271,106,2026-04,Documentos societários,2026-05-09,,Pendente
1272,106,2026-05,Documentos societários,2026-06-04,2026-05-31,Recebido
1273,107,2025-07,Notas fiscais,2025-07-05,2025-07-03,Recebido
1274,107,2025-07,Notas fiscais,2025-08-13,2025-08-17,Recebido
1275,107,2025-08,Notas fiscais,2025-08-31,2025-09-07,Recebido
1276,107,2025-09,Documentos societários,2025-10-01,2025-10-03,Recebido
1277,107,2025-10,Documentos societários,2025-11-13,2025-11-11,Recebido
1278,107,2025-11,Extratos,2025-12-01,2025-11-25,Recebido
1279,107,2025-12,Documentos societários,2026-01-12,2026-01-16,Recebido
1280,107,2026-01,Folha,2026-02-06,2026-02-15,Recebido
1281,107,2026-02,Notas fiscais,2026-02-27,2026-03-01,Recebido
1282,107,2026-03,Folha,2026-03-30,2026-03-27,Recebido
1283,107,2026-04,Notas fiscais,2026-05-08,2026-05-15,Recebido
1284,107,2026-05,Notas fiscais,2026-06-08,2026-06-05,Recebido
1285,108,2025-07,Folha,2025-07-16,2025-07-24,Recebido
1286,108,2025-07,Extratos,2025-08-15,,Pendente
1287,108,2025-08,Documentos societários,2025-09-03,2025-09-05,Recebido
1288,108,2025-09,Documentos societários,2025-10-14,2025-10-06,Recebido
1289,108,2025-10,Documentos societários,2025-11-12,2025-11-19,Recebido
1290,108,2025-11,Notas fiscais,2025-12-05,2025-12-01,Recebido
1291,108,2025-12,Folha,2026-01-12,2026-01-18,Recebido
1292,108,2026-01,Notas fiscais,2026-02-09,2026-02-05,Recebido
1293,108,2026-02,Extratos,2026-03-05,2026-03-09,Recebido
1294,108,2026-03,Extratos,2026-04-04,2026-04-02,Recebido
1295,108,2026-04,Documentos societários,2026-05-05,2026-05-14,Recebido
1296,108,2026-05,Documentos societários,2026-06-01,2026-05-30,Recebido
1297,109,2025-07,Folha,2025-07-02,2025-06-28,Recebido
1298,109,2025-07,Documentos societários,2025-08-09,,Pendente
1299,109,2025-08,Folha,2025-09-10,2025-09-18,Recebido
1300,109,2025-09,Notas fiscais,2025-10-02,2025-10-05,Recebido
1301,109,2025-10,Extratos,2025-11-01,,Pendente
1302,109,2025-11,Extratos,2025-12-05,2025-12-05,Recebido
1303,109,2025-12,Folha,2025-12-30,2025-12-21,Recebido
1304,109,2026-01,Notas fiscais,2026-01-31,2026-01-27,Recebido
1305,109,2026-02,Notas fiscais,2026-02-28,2026-02-18,Recebido
1306,109,2026-03,Extratos,2026-04-07,2026-04-14,Recebido
1307,109,2026-04,Documentos societários,2026-04-28,2026-04-23,Recebido
1308,109,2026-05,Documentos societários,2026-06-05,2026-06-02,Recebido
1309,110,2025-07,Documentos societários,2025-07-08,,Pendente
1310,110,2025-07,Folha,2025-08-04,2025-07-30,Recebido
1311,110,2025-08,Folha,2025-09-12,2025-09-08,Recebido
1312,110,2025-09,Notas fiscais,2025-10-09,2025-10-09,Recebido
1313,110,2025-10,Folha,2025-10-31,2025-11-07,Recebido
1314,110,2025-11,Documentos societários,2025-12-07,2025-12-06,Recebido
1315,110,2025-12,Notas fiscais,2026-01-06,2025-12-30,Recebido
1316,110,2026-01,Notas fiscais,2026-02-07,2026-02-09,Recebido
1317,110,2026-02,Extratos,2026-03-10,,Pendente
1318,110,2026-03,Folha,2026-03-31,2026-03-31,Recebido
1319,110,2026-04,Documentos societários,2026-05-07,2026-05-16,Recebido
1320,110,2026-05,Folha,2026-06-05,2026-06-09,Recebido
1321,111,2025-07,Documentos societários,2025-07-16,,Pendente
1322,111,2025-07,Documentos societários,2025-08-01,2025-07-22,Recebido
1323,111,2025-08,Folha,2025-09-09,2025-09-02,Recebido
1324,111,2025-09,Notas fiscais,2025-10-06,,Pendente
1325,111,2025-10,Extratos,2025-11-04,2025-11-07,Recebido
1326,111,2025-11,Notas fiscais,2025-12-02,2025-11-26,Recebido
1327,111,2025-12,Folha,2026-01-09,2026-01-10,Recebido
1328,111,2026-01,Extratos,2026-02-09,2026-02-11,Recebido
1329,111,2026-02,Folha,2026-03-07,2026-03-13,Recebido
1330,111,2026-03,Documentos societários,2026-04-10,2026-04-11,Recebido
1331,111,2026-04,Documentos societários,2026-05-01,2026-04-23,Recebido
1332,111,2026-05,Folha,2026-05-31,2026-05-31,Recebido
1333,112,2025-07,Extratos,2025-07-01,2025-07-05,Recebido
1334,112,2025-07,Documentos societários,2025-08-01,2025-07-30,Recebido
1335,112,2025-08,Documentos societários,2025-09-08,2025-09-08,Recebido
1336,112,2025-09,Folha,2025-10-05,2025-10-12,Recebido
1337,112,2025-10,Notas fiscais,2025-11-13,2025-11-03,Recebido
1338,112,2025-11,Notas fiscais,2025-11-30,,Pendente
1339,112,2025-12,Documentos societários,2025-12-31,,Pendente
1340,112,2026-01,Extratos,2026-02-02,2026-02-11,Recebido
1341,112,2026-02,Extratos,2026-03-13,2026-03-08,Recebido
1342,112,2026-03,Extratos,2026-04-08,2026-04-16,Recebido
1343,112,2026-04,Extratos,2026-04-30,2026-04-26,Recebido
1344,112,2026-05,Extratos,2026-06-01,2026-05-28,Recebido
1345,113,2025-07,Folha,2025-07-09,2025-07-11,Recebido
1346,113,2025-07,Notas fiscais,2025-08-08,2025-07-31,Recebido
1347,113,2025-08,Notas fiscais,2025-09-09,,Pendente
1348,113,2025-09,Documentos societários,2025-10-06,2025-10-13,Recebido
1349,113,2025-10,Documentos societários,2025-10-29,2025-10-28,Recebido
1350,113,2025-11,Extratos,2025-12-06,2025-12-11,Recebido
1351,113,2025-12,Notas fiscais,2026-01-07,2026-01-07,Recebido
1352,113,2026-01,Notas fiscais,2026-01-28,2026-01-19,Recebido
1353,113,2026-02,Documentos societários,2026-02-28,2026-02-19,Recebido
1354,113,2026-03,Extratos,2026-04-07,2026-03-31,Recebido
1355,113,2026-04,Folha,2026-05-12,2026-05-03,Recebido
1356,113,2026-05,Folha,2026-06-10,2026-06-18,Recebido
1357,114,2025-07,Documentos societários,2025-07-08,2025-07-02,Recebido
1358,114,2025-07,Notas fiscais,2025-08-03,2025-08-05,Recebido
1359,114,2025-08,Notas fiscais,2025-09-07,2025-09-14,Recebido
1360,114,2025-09,Folha,2025-10-11,2025-10-18,Recebido
1361,114,2025-10,Folha,2025-11-09,2025-11-03,Recebido
1362,114,2025-11,Documentos societários,2025-12-06,2025-12-13,Recebido
1363,114,2025-12,Extratos,2026-01-12,2026-01-16,Recebido
1364,114,2026-01,Folha,2026-01-28,2026-01-18,Recebido
1365,114,2026-02,Notas fiscais,2026-03-09,,Pendente
1366,114,2026-03,Notas fiscais,2026-04-06,,Pendente
1367,114,2026-04,Folha,2026-04-28,2026-05-07,Recebido
1368,114,2026-05,Folha,2026-05-28,2026-05-23,Recebido
1369,115,2025-07,Folha,2025-07-08,2025-07-12,Recebido
1370,115,2025-07,Extratos,2025-08-07,2025-07-28,Recebido
1371,115,2025-08,Folha,2025-09-07,,Pendente
1372,115,2025-09,Extratos,2025-10-12,2025-10-05,Recebido
1373,115,2025-10,Extratos,2025-11-13,,Pendente
1374,115,2025-11,Documentos societários,2025-11-29,2025-12-02,Recebido
1375,115,2025-12,Folha,2026-01-12,2026-01-02,Recebido
1376,115,2026-01,Extratos,2026-01-28,2026-01-24,Recebido
1377,115,2026-02,Extratos,2026-03-01,2026-02-28,Recebido
1378,115,2026-03,Notas fiscais,2026-04-05,2026-03-30,Recebido
1379,115,2026-04,Extratos,2026-05-07,2026-05-02,Recebido
1380,115,2026-05,Extratos,2026-06-03,2026-05-27,Recebido
1381,116,2025-07,Extratos,2025-07-06,,Pendente
1382,116,2025-07,Documentos societários,2025-08-15,2025-08-11,Recebido
1383,116,2025-08,Extratos,2025-09-01,2025-09-04,Recebido
1384,116,2025-09,Folha,2025-10-14,2025-10-09,Recebido
1385,116,2025-10,Extratos,2025-11-01,,Pendente
1386,116,2025-11,Extratos,2025-12-07,2025-12-05,Recebido
1387,116,2025-12,Documentos societários,2026-01-11,2026-01-16,Recebido
1388,116,2026-01,Folha,2026-02-07,2026-02-13,Recebido
1389,116,2026-02,Documentos societários,2026-02-26,2026-03-06,Recebido
1390,116,2026-03,Folha,2026-04-04,2026-03-30,Recebido
1391,116,2026-04,Documentos societários,2026-05-06,2026-05-01,Recebido
1392,116,2026-05,Documentos societários,2026-06-01,2026-05-28,Recebido
1393,117,2025-07,Notas fiscais,2025-07-05,,Pendente
1394,117,2025-07,Folha,2025-08-14,2025-08-22,Recebido
1395,117,2025-08,Notas fiscais,2025-08-31,2025-08-24,Recebido
1396,117,2025-09,Documentos societários,2025-09-30,2025-10-08,Recebido
1397,117,2025-10,Documentos societários,2025-11-02,2025-10-26,Recebido
1398,117,2025-11,Extratos,2025-12-03,2025-12-05,Recebido
1399,117,2025-12,Notas fiscais,2026-01-04,,Pendente
1400,117,2026-01,Notas fiscais,2026-02-02,2026-02-05,Recebido
1401,117,2026-02,Documentos societários,2026-03-07,2026-03-01,Recebido
1402,117,2026-03,Folha,2026-04-04,,Pendente
1403,117,2026-04,Documentos societários,2026-05-03,2026-04-24,Recebido
1404,117,2026-05,Folha,2026-06-05,2026-05-30,Recebido
1405,118,2025-07,Folha,2025-07-10,2025-07-06,Recebido
1406,118,2025-07,Folha,2025-08-15,,Pendente
1407,118,2025-08,Documentos societários,2025-08-31,2025-08-27,Recebido
1408,118,2025-09,Folha,2025-10-03,2025-10-12,Recebido
1409,118,2025-10,Extratos,2025-11-13,2025-11-09,Recebido
1410,118,2025-11,Extratos,2025-11-28,2025-12-02,Recebido
1411,118,2025-12,Documentos societários,2025-12-29,,Pendente
1412,118,2026-01,Documentos societários,2026-02-09,,Pendente
1413,118,2026-02,Notas fiscais,2026-02-28,2026-03-08,Recebido
1414,118,2026-03,Notas fiscais,2026-03-31,,Pendente
1415,118,2026-04,Notas fiscais,2026-05-11,2026-05-17,Recebido
1416,118,2026-05,Documentos societários,2026-06-06,2026-06-12,Recebido
1417,119,2025-07,Documentos societários,2025-07-13,2025-07-22,Recebido
1418,119,2025-07,Documentos societários,2025-08-15,,Pendente
1419,119,2025-08,Extratos,2025-09-08,2025-09-02,Recebido
1420,119,2025-09,Notas fiscais,2025-10-08,2025-10-05,Recebido
1421,119,2025-10,Folha,2025-11-04,2025-10-27,Recebido
1422,119,2025-11,Notas fiscais,2025-12-06,2025-12-02,Recebido
1423,119,2025-12,Notas fiscais,2026-01-02,2025-12-31,Recebido
1424,119,2026-01,Notas fiscais,2026-02-10,2026-02-08,Recebido
1425,119,2026-02,Documentos societários,2026-03-08,2026-03-05,Recebido
1426,119,2026-03,Notas fiscais,2026-04-08,2026-04-16,Recebido
1427,119,2026-04,Extratos,2026-05-08,2026-05-09,Recebido
1428,119,2026-05,Notas fiscais,2026-06-02,2026-06-04,Recebido
1429,120,2025-07,Extratos,2025-07-12,2025-07-18,Recebido
1430,120,2025-07,Notas fiscais,2025-08-06,2025-08-08,Recebido
1431,120,2025-08,Notas fiscais,2025-09-04,2025-09-04,Recebido
1432,120,2025-09,Extratos,2025-10-02,2025-10-01,Recebido
1433,120,2025-10,Notas fiscais,2025-11-04,2025-10-26,Recebido
1434,120,2025-11,Documentos societários,2025-12-09,2025-12-12,Recebido
1435,120,2025-12,Documentos societários,2026-01-10,,Pendente
1436,120,2026-01,Documentos societários,2026-02-11,2026-02-14,Recebido
1437,120,2026-02,Folha,2026-03-10,2026-03-04,Recebido
1438,120,2026-03,Notas fiscais,2026-04-03,2026-04-09,Recebido
1439,120,2026-04,Extratos,2026-05-06,2026-05-01,Recebido
1440,120,2026-05,Notas fiscais,2026-06-09,,Pendente
1441,121,2025-07,Extratos,2025-07-12,2025-07-12,Recebido
1442,121,2025-07,Extratos,2025-08-12,2025-08-21,Recebido
1443,121,2025-08,Documentos societários,2025-08-30,2025-08-21,Recebido
1444,121,2025-09,Extratos,2025-10-08,2025-10-04,Recebido
1445,121,2025-10,Extratos,2025-11-08,2025-11-05,Recebido
1446,121,2025-11,Extratos,2025-12-09,2025-12-05,Recebido
1447,121,2025-12,Documentos societários,2025-12-28,2025-12-19,Recebido
1448,121,2026-01,Documentos societários,2026-02-10,2026-02-05,Recebido
1449,121,2026-02,Extratos,2026-03-03,,Pendente
1450,121,2026-03,Folha,2026-04-02,2026-04-08,Recebido
1451,121,2026-04,Folha,2026-05-08,2026-05-02,Recebido
1452,121,2026-05,Documentos societários,2026-06-08,2026-06-15,Recebido
1453,122,2025-07,Notas fiscais,2025-07-14,2025-07-08,Recebido
1454,122,2025-07,Folha,2025-08-11,2025-08-14,Recebido
1455,122,2025-08,Extratos,2025-09-06,,Pendente
1456,122,2025-09,Notas fiscais,2025-10-09,,Pendente
1457,122,2025-10,Documentos societários,2025-11-09,2025-11-02,Recebido
1458,122,2025-11,Extratos,2025-12-10,2025-12-02,Recebido
1459,122,2025-12,Folha,2026-01-03,2025-12-26,Recebido
1460,122,2026-01,Folha,2026-01-27,2026-01-24,Recebido
1461,122,2026-02,Extratos,2026-03-11,2026-03-10,Recebido
1462,122,2026-03,Documentos societários,2026-04-04,2026-04-07,Recebido
1463,122,2026-04,Notas fiscais,2026-05-05,2026-04-27,Recebido
1464,122,2026-05,Extratos,2026-06-05,2026-06-14,Recebido
1465,123,2025-07,Notas fiscais,2025-07-10,2025-07-12,Recebido
1466,123,2025-07,Extratos,2025-08-12,,Pendente
1467,123,2025-08,Folha,2025-09-01,2025-08-28,Recebido
1468,123,2025-09,Extratos,2025-10-09,2025-10-03,Recebido
1469,123,2025-10,Folha,2025-11-09,,Pendente
1470,123,2025-11,Notas fiscais,2025-12-04,2025-12-02,Recebido
1471,123,2025-12,Documentos societários,2026-01-06,,Pendente
1472,123,2026-01,Extratos,2026-02-03,2026-01-26,Recebido
1473,123,2026-02,Extratos,2026-03-01,2026-03-06,Recebido
1474,123,2026-03,Extratos,2026-04-10,2026-04-06,Recebido
1475,123,2026-04,Documentos societários,2026-05-12,2026-05-16,Recebido
1476,123,2026-05,Folha,2026-05-30,2026-05-23,Recebido
1477,124,2025-07,Documentos societários,2025-07-13,2025-07-16,Recebido
1478,124,2025-07,Extratos,2025-08-09,,Pendente
1479,124,2025-08,Notas fiscais,2025-09-06,2025-09-05,Recebido
1480,124,2025-09,Extratos,2025-10-07,2025-10-02,Recebido
1481,124,2025-10,Documentos societários,2025-11-05,2025-11-05,Recebido
1482,124,2025-11,Notas fiscais,2025-12-10,2025-12-02,Recebido
1483,124,2025-12,Notas fiscais,2026-01-01,2026-01-09,Recebido
1484,124,2026-01,Folha,2026-02-07,2026-01-28,Recebido
1485,124,2026-02,Folha,2026-03-01,,Pendente
1486,124,2026-03,Folha,2026-04-04,,Pendente
1487,124,2026-04,Folha,2026-05-09,2026-05-13,Recebido
1488,124,2026-05,Folha,2026-05-29,2026-05-21,Recebido
1489,125,2025-07,Extratos,2025-07-01,2025-07-04,Recebido
1490,125,2025-07,Documentos societários,2025-08-07,2025-08-09,Recebido
1491,125,2025-08,Folha,2025-09-03,2025-09-03,Recebido
1492,125,2025-09,Extratos,2025-10-10,2025-10-15,Recebido
1493,125,2025-10,Documentos societários,2025-11-05,2025-10-28,Recebido
1494,125,2025-11,Folha,2025-12-07,2025-12-08,Recebido
1495,125,2025-12,Notas fiscais,2026-01-05,,Pendente
1496,125,2026-01,Documentos societários,2026-01-30,2026-02-06,Recebido
1497,125,2026-02,Notas fiscais,2026-03-13,2026-03-09,Recebido
1498,125,2026-03,Documentos societários,2026-03-29,2026-04-05,Recebido
1499,125,2026-04,Folha,2026-05-06,2026-05-07,Recebido
1500,125,2026-05,Folha,2026-06-10,2026-06-19,Recebido
1501,126,2025-07,Folha,2025-07-06,,Pendente
1502,126,2025-07,Extratos,2025-08-14,,Pendente
1503,126,2025-08,Folha,2025-09-07,2025-09-02,Recebido
1504,126,2025-09,Folha,2025-10-01,2025-09-21,Recebido
1505,126,2025-10,Notas fiscais,2025-11-13,2025-11-13,Recebido
1506,126,2025-11,Folha,2025-12-13,2025-12-10,Recebido
1507,126,2025-12,Extratos,2026-01-01,2025-12-22,Recebido
1508,126,2026-01,Folha,2026-01-28,,Pendente
1509,126,2026-02,Notas fiscais,2026-03-11,,Pendente
1510,126,2026-03,Extratos,2026-04-04,2026-04-11,Recebido
1511,126,2026-04,Notas fiscais,2026-05-09,2026-05-03,Recebido
1512,126,2026-05,Extratos,2026-06-05,,Pendente
1513,127,2025-07,Extratos,2025-07-13,2025-07-12,Recebido
1514,127,2025-07,Folha,2025-08-12,2025-08-09,Recebido
1515,127,2025-08,Folha,2025-09-01,2025-08-25,Recebido
1516,127,2025-09,Notas fiscais,2025-10-04,2025-09-27,Recebido
1517,127,2025-10,Folha,2025-10-30,2025-11-06,Recebido
1518,127,2025-11,Folha,2025-12-04,2025-12-12,Recebido
1519,127,2025-12,Extratos,2025-12-28,2025-12-31,Recebido
1520,127,2026-01,Folha,2026-01-29,2026-01-21,Recebido
1521,127,2026-02,Notas fiscais,2026-02-28,2026-03-08,Recebido
1522,127,2026-03,Folha,2026-04-04,2026-04-10,Recebido
1523,127,2026-04,Folha,2026-04-29,2026-04-26,Recebido
1524,127,2026-05,Extratos,2026-06-08,2026-06-17,Recebido
1525,128,2025-07,Folha,2025-07-05,2025-06-30,Recebido
1526,128,2025-07,Notas fiscais,2025-08-04,2025-08-09,Recebido
1527,128,2025-08,Notas fiscais,2025-09-01,2025-09-08,Recebido
1528,128,2025-09,Extratos,2025-10-08,,Pendente
1529,128,2025-10,Folha,2025-10-29,2025-10-23,Recebido
1530,128,2025-11,Extratos,2025-12-09,2025-12-11,Recebido
1531,128,2025-12,Folha,2026-01-01,2026-01-04,Recebido
1532,128,2026-01,Folha,2026-01-30,2026-02-04,Recebido
1533,128,2026-02,Folha,2026-02-26,2026-03-04,Recebido
1534,128,2026-03,Documentos societários,2026-03-31,2026-03-28,Recebido
1535,128,2026-04,Folha,2026-05-12,2026-05-05,Recebido
1536,128,2026-05,Documentos societários,2026-06-06,2026-06-07,Recebido
1537,129,2025-07,Folha,2025-07-07,2025-07-03,Recebido
1538,129,2025-07,Folha,2025-08-06,2025-08-08,Recebido
1539,129,2025-08,Documentos societários,2025-09-07,2025-08-29,Recebido
1540,129,2025-09,Documentos societários,2025-10-02,2025-10-01,Recebido
1541,129,2025-10,Documentos societários,2025-11-13,2025-11-21,Recebido
1542,129,2025-11,Folha,2025-12-04,2025-12-01,Recebido
1543,129,2025-12,Extratos,2026-01-07,2026-01-08,Recebido
1544,129,2026-01,Documentos societários,2026-01-27,2026-01-30,Recebido
1545,129,2026-02,Extratos,2026-03-09,2026-03-13,Recebido
1546,129,2026-03,Documentos societários,2026-04-05,2026-04-02,Recebido
1547,129,2026-04,Extratos,2026-04-29,2026-05-03,Recebido
1548,129,2026-05,Notas fiscais,2026-05-27,2026-05-23,Recebido
1549,130,2025-07,Notas fiscais,2025-07-13,2025-07-20,Recebido
1550,130,2025-07,Notas fiscais,2025-08-03,2025-08-11,Recebido
1551,130,2025-08,Notas fiscais,2025-09-04,2025-08-28,Recebido
1552,130,2025-09,Documentos societários,2025-10-06,2025-10-10,Recebido
1553,130,2025-10,Extratos,2025-11-01,2025-11-06,Recebido
1554,130,2025-11,Documentos societários,2025-12-13,,Pendente
1555,130,2025-12,Notas fiscais,2026-01-02,2026-01-04,Recebido
1556,130,2026-01,Extratos,2026-02-11,2026-02-10,Recebido
1557,130,2026-02,Notas fiscais,2026-03-03,2026-03-04,Recebido
1558,130,2026-03,Notas fiscais,2026-04-06,2026-04-08,Recebido
1559,130,2026-04,Folha,2026-05-07,2026-05-15,Recebido
1560,130,2026-05,Folha,2026-06-08,2026-06-08,Recebido
1561,131,2025-07,Extratos,2025-07-12,2025-07-18,Recebido
1562,131,2025-07,Folha,2025-08-12,2025-08-02,Recebido
1563,131,2025-08,Folha,2025-09-06,2025-09-10,Recebido
1564,131,2025-09,Extratos,2025-10-14,2025-10-23,Recebido
1565,131,2025-10,Folha,2025-11-12,2025-11-13,Recebido
1566,131,2025-11,Notas fiscais,2025-12-10,2025-12-14,Recebido
1567,131,2025-12,Extratos,2026-01-02,,Pendente
