inspecao_id,pessoa_id,data_inspecao,area,condicao_insegura,criticidade
IS02241,P00564,2024-10-30,Produção,0,Baixa
IS02242,P00100,2026-05-12,Manutenção,0,Baixa
IS02243,P01385,2024-05-08,Manutenção,1,Alta
IS02244,P01090,2025-12-22,Produção,0,Alta
IS02245,P00616,2024-08-02,Logística,0,Baixa
IS02246,P00885,2024-07-22,Logística,1,Baixa
IS02247,P00028,2024-02-19,Laboratório,1,Média
IS02248,P01109,2025-02-23,Logística,1,Média
IS02249,P00165,2024-07-30,Logística,0,Média
IS02250,P01353,2024-01-08,Produção,0,Alta
IS02251,P01330,2025-08-02,Produção,0,Média
IS02252,P01474,2025-12-15,Manutenção,0,Baixa
IS02253,P00839,2024-05-15,Laboratório,0,Alta
IS02254,P00312,2025-04-12,Logística,0,Baixa
IS02255,P00446,2026-03-26,Produção,0,Baixa
IS02256,P01326,2024-10-03,Laboratório,0,Baixa
IS02257,P00726,2026-02-23,Produção,0,Média
IS02258,P00900,2025-10-22,Manutenção,0,Média
IS02259,P01378,2026-05-14,Produção,0,Baixa
IS02260,P00738,2026-01-29,Manutenção,0,Baixa
IS02261,P00882,2024-08-09,Logística,1,Baixa
IS02262,P00638,2024-02-18,Logística,1,Alta
IS02263,P01299,2025-02-04,Logística,0,Média
IS02264,P00639,2026-03-05,Produção,0,Alta
IS02265,P00196,2025-09-18,Manutenção,0,Baixa
IS02266,P00408,2026-06-09,Manutenção,0,Baixa
IS02267,P00079,2025-11-12,Laboratório,0,Alta
IS02268,P01155,2024-10-06,Laboratório,0,Média
IS02269,P00440,2025-09-19,Laboratório,0,Baixa
IS02270,P00032,2025-08-17,Manutenção,0,Baixa
IS02271,P00828,2026-01-25,Manutenção,0,Alta
IS02272,P00476,2024-06-18,Logística,1,Baixa
IS02273,P00757,2024-01-24,Manutenção,0,Média
IS02274,P01226,2026-02-26,Produção,0,Alta
IS02275,P00688,2025-05-24,Logística,0,Baixa
IS02276,P00409,2025-01-27,Laboratório,0,Alta
IS02277,P00255,2024-01-07,Laboratório,1,Média
IS02278,P01179,2025-05-28,Manutenção,0,Baixa
IS02279,P01075,2025-12-18,Produção,0,Alta
IS02280,P00259,2025-01-12,Laboratório,0,Média
IS02281,P00940,2024-01-17,Laboratório,1,Média
IS02282,P00093,2024-10-23,Manutenção,0,Alta
IS02283,P00367,2024-10-28,Laboratório,0,Alta
IS02284,P01167,2025-01-20,Logística,0,Média
IS02285,P00710,2024-11-25,Logística,0,Média
IS02286,P00146,2025-02-23,Logística,1,Baixa
IS02287,P00709,2026-06-23,Manutenção,0,Baixa
IS02288,P00365,2026-03-29,Laboratório,0,Alta
IS02289,P01059,2024-09-30,Produção,0,Baixa
IS02290,P00670,2025-05-07,Produção,0,Média
IS02291,P00205,2026-07-03,Logística,0,Alta
IS02292,P00039,2025-07-30,Logística,0,Média
IS02293,P00991,2024-11-14,Laboratório,0,Baixa
IS02294,P00954,2025-04-13,Produção,1,Baixa
IS02295,P00140,2026-01-10,Produção,0,Média
IS02296,P00083,2024-03-25,Produção,0,Alta
IS02297,P00335,2026-03-20,Logística,0,Média
IS02298,P01119,2025-03-24,Produção,0,Média
IS02299,P01372,2025-11-10,Logística,0,Alta
IS02300,P00444,2025-09-19,Produção,0,Alta
IS02301,P01189,2024-04-30,Manutenção,0,Alta
IS02302,P00987,2026-04-12,Produção,0,Baixa
IS02303,P00568,2025-04-16,Logística,0,Alta
IS02304,P01348,2026-06-16,Logística,1,Alta
IS02305,P00938,2025-03-12,Laboratório,0,Alta
IS02306,P00666,2025-12-27,Produção,0,Baixa
IS02307,P00521,2025-01-04,Manutenção,1,Média
IS02308,P00724,2026-06-25,Laboratório,0,Baixa
IS02309,P00384,2024-12-26,Produção,0,Alta
IS02310,P00719,2024-07-04,Produção,1,Baixa
IS02311,P00058,2025-09-15,Logística,0,Baixa
IS02312,P00833,2025-03-17,Produção,0,Alta
IS02313,P00554,2026-06-24,Manutenção,0,Baixa
IS02314,P00143,2024-05-26,Produção,1,Alta
IS02315,P00988,2026-06-02,Laboratório,0,Média
IS02316,P00832,2025-08-27,Laboratório,0,Média
IS02317,P01322,2026-01-18,Produção,0,Alta
IS02318,P01076,2024-05-17,Produção,1,Baixa
IS02319,P00843,2026-01-01,Laboratório,0,Baixa
IS02320,P01172,2024-04-29,Laboratório,0,Baixa
IS02321,P00997,2025-11-29,Logística,0,Baixa
IS02322,P00503,2025-04-16,Produção,0,Alta
IS02323,P00886,2025-07-30,Produção,1,Média
IS02324,P01287,2024-05-31,Logística,0,Alta
IS02325,P01421,2025-05-20,Manutenção,0,Média
IS02326,P00614,2025-04-03,Logística,0,Baixa
IS02327,P01343,2025-10-02,Manutenção,1,Alta
IS02328,P00020,2026-02-10,Produção,1,Alta
IS02329,P00193,2024-07-22,Logística,0,Média
IS02330,P00089,2025-12-03,Manutenção,0,Baixa
IS02331,P00339,2025-06-04,Manutenção,0,Baixa
IS02332,P00107,2025-06-12,Produção,0,Baixa
IS02333,P00556,2026-02-03,Logística,0,Baixa
IS02334,P00649,2024-10-07,Laboratório,0,Baixa
IS02335,P00606,2025-01-30,Logística,0,Baixa
IS02336,P01022,2026-01-06,Manutenção,0,Alta
IS02337,P00203,2025-08-08,Logística,0,Média
IS02338,P00598,2025-02-24,Manutenção,1,Média
IS02339,P00107,2024-12-20,Logística,0,Baixa
IS02340,P00580,2026-03-12,Produção,0,Alta
IS02341,P01332,2024-10-05,Manutenção,1,Alta
IS02342,P00654,2025-10-13,Manutenção,1,Baixa
IS02343,P01037,2025-11-23,Manutenção,1,Baixa
IS02344,P00227,2026-07-02,Logística,0,Alta
IS02345,P01088,2024-04-14,Laboratório,0,Média
IS02346,P00625,2025-06-16,Laboratório,0,Alta
IS02347,P01394,2026-04-15,Logística,0,Alta
IS02348,P00277,2026-05-19,Laboratório,0,Alta
IS02349,P00649,2025-05-08,Logística,0,Alta
IS02350,P00740,2025-08-29,Laboratório,0,Alta
IS02351,P00559,2024-04-23,Produção,0,Baixa
IS02352,P00632,2025-09-12,Logística,0,Baixa
IS02353,P01154,2024-01-12,Logística,0,Média
IS02354,P00558,2024-06-15,Laboratório,0,Média
IS02355,P01037,2025-07-24,Produção,0,Média
IS02356,P00474,2026-03-11,Manutenção,0,Alta
IS02357,P01100,2024-12-11,Logística,0,Média
IS02358,P00127,2026-03-26,Produção,1,Média
IS02359,P00285,2024-03-18,Manutenção,0,Baixa
IS02360,P00326,2026-05-15,Laboratório,0,Alta
IS02361,P00621,2025-01-27,Logística,0,Alta
IS02362,P00977,2025-06-01,Logística,0,Baixa
IS02363,P00261,2025-02-21,Manutenção,0,Média
IS02364,P01482,2024-02-05,Produção,0,Baixa
IS02365,P00494,2024-11-20,Manutenção,0,Baixa
IS02366,P00052,2025-05-05,Laboratório,0,Alta
IS02367,P01322,2024-07-07,Logística,0,Baixa
IS02368,P00345,2024-04-20,Logística,0,Média
IS02369,P01297,2025-05-28,Manutenção,0,Média
IS02370,P00359,2024-10-03,Logística,0,Baixa
IS02371,P00104,2025-04-10,Produção,0,Média
IS02372,P01220,2026-01-07,Logística,0,Alta
IS02373,P01004,2025-07-08,Logística,0,Média
IS02374,P00060,2025-05-22,Laboratório,0,Alta
IS02375,P01460,2024-01-16,Produção,0,Baixa
IS02376,P00114,2025-10-09,Produção,0,Alta
IS02377,P01235,2025-09-12,Logística,0,Alta
IS02378,P00001,2024-05-19,Produção,0,Baixa
IS02379,P00954,2024-03-28,Logística,1,Média
IS02380,P00995,2026-03-25,Logística,0,Alta
IS02381,P00063,2024-03-06,Logística,0,Alta
IS02382,P00217,2025-11-03,Produção,1,Baixa
IS02383,P00838,2025-11-30,Produção,0,Baixa
IS02384,P01017,2026-06-20,Manutenção,0,Baixa
IS02385,P01455,2024-05-26,Logística,0,Baixa
IS02386,P00112,2025-02-03,Manutenção,0,Baixa
IS02387,P01053,2025-09-27,Logística,0,Média
IS02388,P00117,2026-01-18,Logística,0,Baixa
IS02389,P00881,2026-02-21,Produção,0,Alta
IS02390,P01346,2025-12-07,Laboratório,0,Média
IS02391,P00804,2025-09-03,Manutenção,1,Média
IS02392,P00127,2024-11-15,Logística,1,Alta
IS02393,P01382,2025-11-21,Produção,0,Alta
IS02394,P00862,2026-03-26,Manutenção,0,Média
IS02395,P00014,2024-01-05,Logística,0,Alta
IS02396,P00410,2025-08-15,Manutenção,0,Baixa
IS02397,P00492,2024-06-25,Logística,0,Média
IS02398,P01385,2025-01-20,Produção,0,Média
IS02399,P00121,2026-02-24,Logística,1,Alta
IS02400,P01003,2025-01-28,Laboratório,0,Média
IS02401,P01335,2024-10-01,Produção,1,Média
IS02402,P01201,2024-05-10,Laboratório,0,Alta
IS02403,P01338,2024-01-15,Laboratório,0,Média
IS02404,P00146,2026-02-22,Laboratório,0,Média
IS02405,P01238,2025-04-04,Manutenção,0,Média
IS02406,P00668,2025-11-20,Manutenção,0,Média
IS02407,P00072,2024-01-12,Laboratório,0,Alta
IS02408,P00022,2024-06-19,Manutenção,1,Média
IS02409,P00480,2025-08-12,Produção,1,Alta
IS02410,P00506,2026-01-11,Laboratório,0,Baixa
IS02411,P00131,2024-10-10,Laboratório,0,Alta
IS02412,P00735,2024-09-18,Manutenção,0,Média
IS02413,P00718,2026-01-03,Manutenção,0,Baixa
IS02414,P00915,2026-06-01,Laboratório,1,Média
IS02415,P00161,2026-04-13,Laboratório,0,Alta
IS02416,P01184,2026-01-31,Produção,0,Média
IS02417,P00698,2024-04-07,Manutenção,0,Média
IS02418,P00861,2025-08-26,Laboratório,0,Média
IS02419,P01443,2024-05-26,Manutenção,1,Baixa
IS02420,P01143,2024-11-18,Logística,0,Baixa
IS02421,P00208,2026-05-07,Laboratório,1,Média
IS02422,P00949,2025-03-31,Manutenção,0,Baixa
IS02423,P00805,2024-02-24,Manutenção,0,Baixa
IS02424,P00718,2026-03-28,Logística,0,Alta
IS02425,P01101,2025-01-05,Produção,1,Alta
IS02426,P00302,2025-01-29,Manutenção,0,Alta
IS02427,P00163,2024-11-23,Logística,1,Alta
IS02428,P01468,2024-06-04,Produção,1,Média
IS02429,P00964,2025-01-15,Manutenção,0,Alta
IS02430,P00723,2024-02-11,Logística,0,Média
IS02431,P01030,2024-03-15,Logística,0,Alta
IS02432,P01159,2026-07-30,Laboratório,0,Baixa
IS02433,P01007,2025-02-08,Produção,0,Média
IS02434,P01335,2026-05-23,Produção,0,Alta
IS02435,P00026,2026-03-25,Manutenção,1,Baixa
IS02436,P01153,2026-02-09,Manutenção,0,Média
IS02437,P00335,2026-02-06,Manutenção,0,Alta
IS02438,P00414,2025-04-23,Laboratório,0,Alta
IS02439,P01342,2025-12-06,Logística,0,Alta
IS02440,P01212,2025-12-31,Manutenção,1,Alta
IS02441,P00127,2024-04-20,Laboratório,1,Média
IS02442,P00213,2026-06-30,Logística,0,Baixa
IS02443,P00818,2025-09-06,Logística,0,Alta
IS02444,P00803,2026-02-28,Manutenção,0,Baixa
IS02445,P01081,2026-07-24,Logística,0,Alta
IS02446,P00290,2024-02-12,Logística,0,Média
IS02447,P00106,2026-01-11,Laboratório,0,Baixa
IS02448,P00746,2025-12-26,Logística,1,Baixa
IS02449,P00909,2025-10-26,Produção,1,Alta
IS02450,P00903,2024-04-24,Laboratório,1,Média
IS02451,P00004,2024-05-10,Laboratório,1,Alta
IS02452,P00546,2026-01-03,Laboratório,0,Baixa
IS02453,P00960,2024-01-14,Logística,1,Baixa
IS02454,P00409,2026-06-01,Laboratório,0,Média
IS02455,P00344,2025-11-13,Laboratório,1,Média
IS02456,P00456,2025-04-26,Logística,0,Alta
IS02457,P00961,2024-03-22,Logística,0,Alta
IS02458,P00034,2025-02-11,Produção,0,Alta
IS02459,P01214,2026-02-05,Logística,0,Média
IS02460,P00972,2024-05-01,Manutenção,0,Média
IS02461,P00453,2024-06-12,Laboratório,0,Alta
IS02462,P00383,2026-06-07,Produção,0,Média
IS02463,P00851,2024-05-22,Logística,0,Média
IS02464,P01145,2024-01-06,Manutenção,1,Média
IS02465,P00626,2026-04-29,Logística,0,Alta
IS02466,P00917,2025-08-06,Manutenção,1,Baixa
IS02467,P00916,2025-06-12,Manutenção,0,Alta
IS02468,P01016,2025-02-15,Produção,1,Alta
IS02469,P00998,2024-08-16,Manutenção,0,Alta
IS02470,P00599,2024-08-28,Produção,0,Alta
IS02471,P01356,2025-01-26,Logística,0,Média
IS02472,P00153,2025-01-15,Produção,0,Baixa
IS02473,P01377,2024-09-03,Logística,0,Baixa
IS02474,P01157,2026-03-08,Produção,0,Média
IS02475,P01495,2025-12-29,Logística,0,Média
IS02476,P00824,2026-03-22,Manutenção,0,Alta
IS02477,P00358,2024-04-24,Produção,0,Alta
IS02478,P00799,2025-09-25,Produção,0,Baixa
IS02479,P01479,2024-06-18,Produção,0,Baixa
IS02480,P00263,2025-05-08,Laboratório,0,Baixa
IS02481,P01349,2024-11-08,Logística,0,Média
IS02482,P00244,2026-04-15,Laboratório,1,Média
IS02483,P01263,2025-09-16,Produção,0,Alta
IS02484,P01077,2025-07-29,Manutenção,1,Alta
IS02485,P00010,2025-04-27,Produção,1,Média
IS02486,P00482,2025-08-08,Manutenção,0,Alta
IS02487,P00340,2024-07-05,Laboratório,1,Baixa
IS02488,P00799,2025-07-21,Produção,0,Média
IS02489,P00630,2024-08-05,Laboratório,0,Alta
IS02490,P00250,2026-04-25,Logística,0,Baixa
IS02491,P00236,2024-01-28,Manutenção,0,Baixa
IS02492,P00973,2025-03-04,Manutenção,1,Média
IS02493,P01018,2024-01-26,Produção,0,Alta
IS02494,P01317,2026-05-12,Produção,0,Baixa
IS02495,P01219,2024-02-24,Produção,0,Baixa
IS02496,P00710,2025-04-07,Logística,0,Média
IS02497,P00545,2025-02-14,Manutenção,1,Alta
IS02498,P00397,2025-06-22,Manutenção,0,Alta
IS02499,P00016,2024-07-24,Logística,1,Baixa
IS02500,P00459,2024-03-19,Logística,0,Baixa
IS02501,P00945,2025-08-04,Manutenção,0,Média
IS02502,P00486,2025-01-05,Laboratório,0,Alta
IS02503,P00648,2025-08-11,Produção,0,Baixa
IS02504,P01010,2026-01-02,Produção,0,Baixa
IS02505,P00962,2024-05-18,Laboratório,0,Alta
IS02506,P00776,2025-02-18,Manutenção,0,Média
IS02507,P00268,2024-05-19,Laboratório,0,Baixa
IS02508,P01134,2025-05-18,Logística,0,Baixa
IS02509,P00917,2026-01-14,Manutenção,1,Média
IS02510,P00774,2026-04-10,Produção,0,Média
IS02511,P00912,2025-08-06,Laboratório,0,Média
IS02512,P01193,2025-01-07,Logística,0,Alta
IS02513,P01326,2025-09-06,Laboratório,0,Baixa
IS02514,P00205,2026-02-06,Produção,0,Baixa
IS02515,P00231,2024-02-13,Logística,1,Baixa
IS02516,P01059,2024-01-31,Laboratório,0,Média
IS02517,P00038,2024-02-25,Produção,0,Média
IS02518,P01481,2026-06-14,Logística,0,Alta
IS02519,P00713,2024-08-03,Logística,1,Alta
IS02520,P00202,2026-01-05,Manutenção,0,Baixa
IS02521,P00942,2025-07-10,Manutenção,1,Média
IS02522,P00494,2025-09-11,Produção,0,Média
IS02523,P00766,2025-01-28,Laboratório,0,Alta
IS02524,P01070,2025-06-16,Produção,0,Baixa
IS02525,P00809,2026-03-17,Manutenção,0,Baixa
IS02526,P00997,2025-09-17,Laboratório,0,Alta
IS02527,P00494,2026-06-12,Laboratório,0,Baixa
IS02528,P00476,2025-02-21,Produção,0,Alta
IS02529,P00614,2026-07-26,Produção,1,Baixa
IS02530,P00607,2024-12-26,Logística,1,Alta
IS02531,P01386,2024-04-28,Logística,1,Média
IS02532,P00789,2024-04-23,Manutenção,0,Média
IS02533,P00179,2024-05-16,Laboratório,0,Baixa
IS02534,P00726,2025-06-19,Manutenção,1,Alta
IS02535,P00394,2024-06-17,Manutenção,0,Alta
IS02536,P01057,2024-03-15,Laboratório,0,Média
IS02537,P00647,2024-05-20,Produção,0,Média
IS02538,P01473,2026-03-28,Produção,0,Baixa
IS02539,P01489,2024-01-31,Manutenção,1,Baixa
IS02540,P00397,2025-09-19,Manutenção,0,Média
IS02541,P00485,2024-07-13,Laboratório,1,Baixa
IS02542,P01099,2026-07-20,Logística,0,Alta
IS02543,P00358,2025-01-11,Logística,0,Média
IS02544,P00064,2024-12-05,Produção,0,Baixa
IS02545,P00646,2024-03-27,Produção,0,Alta
IS02546,P00434,2024-03-11,Logística,0,Alta
IS02547,P01283,2025-01-06,Laboratório,0,Alta
IS02548,P01456,2025-08-17,Logística,0,Média
IS02549,P00629,2024-11-05,Laboratório,0,Média
IS02550,P01239,2024-11-12,Logística,0,Baixa
IS02551,P00992,2025-12-21,Logística,0,Alta
IS02552,P00615,2025-02-07,Logística,1,Alta
IS02553,P00556,2026-01-10,Logística,1,Alta
IS02554,P01337,2024-01-15,Produção,1,Alta
IS02555,P01090,2024-12-22,Laboratório,1,Baixa
IS02556,P01362,2026-01-15,Laboratório,0,Baixa
IS02557,P00376,2025-12-04,Laboratório,0,Média
IS02558,P01324,2024-05-31,Logística,0,Média
IS02559,P00910,2024-08-03,Manutenção,1,Média
IS02560,P01179,2024-04-17,Logística,0,Alta
IS02561,P01259,2024-11-18,Manutenção,0,Média
IS02562,P00448,2025-11-30,Logística,0,Média
IS02563,P00187,2025-11-27,Manutenção,0,Baixa
IS02564,P01180,2025-03-14,Laboratório,1,Média
IS02565,P00685,2026-03-28,Laboratório,0,Alta
IS02566,P01408,2026-06-09,Laboratório,0,Baixa
IS02567,P00307,2026-02-26,Laboratório,0,Média
IS02568,P00807,2026-04-27,Produção,0,Alta
IS02569,P00403,2024-04-27,Manutenção,0,Média
IS02570,P00903,2024-02-22,Laboratório,0,Média
IS02571,P01383,2024-09-15,Logística,0,Baixa
IS02572,P00186,2025-09-26,Logística,0,Alta
IS02573,P00011,2025-03-18,Manutenção,0,Baixa
IS02574,P00191,2024-09-07,Laboratório,1,Baixa
IS02575,P00078,2026-01-04,Produção,0,Baixa
IS02576,P01259,2025-12-03,Produção,1,Média
IS02577,P00014,2025-12-04,Produção,0,Alta
IS02578,P00814,2025-10-22,Laboratório,0,Média
IS02579,P00402,2024-11-26,Manutenção,1,Alta
IS02580,P00045,2024-02-07,Manutenção,0,Alta
IS02581,P00127,2024-06-16,Laboratório,0,Baixa
IS02582,P01137,2025-02-09,Logística,0,Média
IS02583,P00507,2024-12-14,Produção,1,Alta
IS02584,P01040,2024-09-08,Manutenção,0,Média
IS02585,P01227,2024-02-02,Manutenção,0,Baixa
IS02586,P00430,2026-07-10,Manutenção,1,Baixa
IS02587,P00828,2024-09-21,Produção,0,Alta
IS02588,P00384,2025-11-17,Manutenção,0,Baixa
IS02589,P01015,2025-09-17,Produção,0,Média
IS02590,P00129,2025-04-01,Manutenção,0,Alta
IS02591,P01160,2026-07-06,Logística,0,Alta
IS02592,P01213,2024-09-23,Manutenção,1,Baixa
IS02593,P01451,2026-03-16,Logística,0,Baixa
IS02594,P00375,2025-01-02,Manutenção,1,Baixa
IS02595,P00323,2025-12-18,Logística,0,Alta
IS02596,P00232,2026-01-14,Manutenção,1,Alta
IS02597,P00365,2024-02-15,Laboratório,0,Média
IS02598,P00107,2024-09-19,Laboratório,0,Baixa
IS02599,P01460,2025-03-20,Manutenção,0,Baixa
IS02600,P00052,2024-10-08,Manutenção,1,Baixa
IS02601,P00087,2026-03-17,Laboratório,0,Alta
IS02602,P00833,2026-02-04,Laboratório,1,Média
IS02603,P01283,2024-02-21,Logística,0,Baixa
IS02604,P01457,2026-01-27,Manutenção,0,Média
IS02605,P01264,2026-02-07,Laboratório,0,Média
IS02606,P00167,2024-10-16,Produção,0,Alta
IS02607,P01473,2024-03-30,Manutenção,0,Baixa
IS02608,P00335,2025-08-21,Produção,0,Média
IS02609,P01117,2025-02-27,Produção,0,Alta
IS02610,P00029,2025-03-16,Logística,0,Baixa
IS02611,P00777,2024-11-17,Laboratório,0,Média
IS02612,P00728,2026-04-30,Laboratório,0,Alta
IS02613,P00603,2026-05-06,Laboratório,0,Alta
IS02614,P00320,2024-05-24,Logística,0,Média
IS02615,P00184,2024-11-28,Manutenção,0,Baixa
IS02616,P00910,2025-05-26,Logística,0,Baixa
IS02617,P01405,2026-03-30,Manutenção,0,Média
IS02618,P01285,2025-11-27,Produção,0,Alta
IS02619,P00422,2024-02-05,Logística,0,Alta
IS02620,P00428,2024-02-07,Laboratório,0,Baixa
IS02621,P01308,2024-04-21,Manutenção,0,Média
IS02622,P00387,2025-01-03,Laboratório,0,Média
IS02623,P00236,2024-05-20,Logística,0,Média
IS02624,P00535,2025-11-01,Laboratório,0,Alta
IS02625,P00696,2024-08-01,Logística,0,Baixa
IS02626,P00323,2024-03-03,Produção,0,Alta
IS02627,P00510,2024-07-12,Manutenção,0,Baixa
IS02628,P00342,2025-09-08,Laboratório,0,Baixa
IS02629,P00484,2024-09-06,Produção,0,Alta
IS02630,P00568,2025-07-19,Laboratório,0,Baixa
IS02631,P00328,2025-06-18,Laboratório,0,Média
IS02632,P01258,2025-04-23,Produção,0,Alta
IS02633,P01062,2026-03-13,Produção,1,Alta
IS02634,P00622,2026-03-19,Logística,0,Média
IS02635,P01369,2024-12-18,Logística,0,Alta
IS02636,P00657,2024-04-03,Laboratório,0,Alta
IS02637,P00740,2024-02-01,Produção,0,Média
IS02638,P01380,2025-02-04,Produção,0,Baixa
IS02639,P00098,2024-06-17,Logística,0,Média
IS02640,P00451,2024-10-17,Logística,0,Alta
IS02641,P00267,2025-02-23,Produção,0,Média
IS02642,P01288,2025-06-03,Manutenção,1,Alta
IS02643,P00246,2025-11-19,Produção,0,Alta
IS02644,P00271,2025-10-14,Manutenção,0,Alta
IS02645,P00767,2024-11-11,Produção,0,Média
IS02646,P01493,2024-08-09,Laboratório,0,Média
IS02647,P00242,2026-05-19,Manutenção,0,Alta
IS02648,P00443,2026-02-22,Produção,1,Baixa
IS02649,P01209,2025-11-22,Logística,0,Alta
IS02650,P00787,2024-05-20,Logística,0,Média
IS02651,P00934,2024-03-22,Logística,1,Média
IS02652,P01042,2024-07-01,Manutenção,1,Alta
IS02653,P01292,2026-03-28,Produção,1,Alta
IS02654,P01051,2024-02-07,Produção,0,Alta
IS02655,P00449,2025-12-16,Produção,1,Baixa
IS02656,P01449,2025-08-27,Manutenção,0,Média
IS02657,P01098,2024-08-31,Laboratório,0,Baixa
IS02658,P00357,2025-12-13,Produção,0,Baixa
IS02659,P00433,2025-06-23,Logística,0,Baixa
IS02660,P01187,2026-03-07,Produção,0,Média
IS02661,P00563,2025-04-01,Manutenção,1,Alta
IS02662,P00651,2024-05-03,Produção,0,Baixa
IS02663,P00709,2025-11-07,Manutenção,1,Alta
IS02664,P00269,2026-07-15,Laboratório,0,Média
IS02665,P01079,2026-05-01,Manutenção,0,Alta
IS02666,P00204,2025-12-25,Manutenção,0,Alta
IS02667,P00119,2024-04-06,Manutenção,0,Baixa
IS02668,P01259,2024-03-08,Laboratório,0,Média
IS02669,P01261,2024-04-18,Laboratório,0,Baixa
IS02670,P00858,2026-07-15,Logística,0,Alta
IS02671,P00814,2025-10-04,Logística,0,Baixa
IS02672,P00566,2024-01-13,Laboratório,0,Alta
IS02673,P01431,2024-07-01,Produção,0,Baixa
IS02674,P00017,2024-04-18,Laboratório,0,Alta
IS02675,P00099,2025-11-08,Manutenção,1,Baixa
IS02676,P01496,2026-03-20,Manutenção,0,Alta
IS02677,P01180,2025-08-06,Manutenção,1,Baixa
IS02678,P01263,2024-10-16,Manutenção,0,Baixa
IS02679,P00925,2024-04-10,Logística,1,Alta
IS02680,P00645,2025-09-04,Logística,1,Alta
IS02681,P00304,2025-01-21,Logística,0,Baixa
IS02682,P00869,2024-05-06,Manutenção,1,Média
IS02683,P01235,2026-06-23,Logística,0,Média
IS02684,P00065,2025-04-06,Manutenção,0,Baixa
IS02685,P00935,2024-07-02,Produção,0,Baixa
IS02686,P00140,2025-01-16,Produção,0,Baixa
IS02687,P00194,2024-01-01,Manutenção,0,Média
IS02688,P00505,2024-01-26,Laboratório,0,Alta
IS02689,P00949,2024-10-04,Produção,0,Alta
IS02690,P00380,2024-10-01,Produção,1,Alta
IS02691,P01259,2024-03-30,Laboratório,0,Média
IS02692,P00365,2026-07-29,Laboratório,0,Média
IS02693,P01067,2024-11-04,Manutenção,1,Alta
IS02694,P01464,2024-08-25,Logística,0,Alta
IS02695,P00105,2024-10-30,Laboratório,1,Baixa
IS02696,P00569,2024-02-28,Logística,0,Baixa
IS02697,P00567,2024-02-29,Laboratório,1,Baixa
IS02698,P01426,2026-05-17,Laboratório,0,Alta
IS02699,P00478,2025-05-30,Manutenção,0,Média
IS02700,P01250,2026-06-22,Produção,0,Média
IS02701,P01116,2025-04-06,Logística,0,Média
IS02702,P00849,2024-07-23,Produção,0,Baixa
IS02703,P00272,2025-01-16,Laboratório,0,Baixa
