aprovacao_id;viagem_id;nivel;tempo_aprovacao_h;resultado
AP02738;VG02738;Diretoria;23,5;Aprovada
AP02739;VG02739;Diretoria;13,6;Aprovada
AP02740;VG02740;Gestor;9,8;Aprovada
AP02741;VG02741;Gestor;12,1;Aprovada
AP02742;VG02742;Gestor;16,5;Aprovada
AP02743;VG02743;Gestor;8,0;Aprovada
AP02744;VG02744;Diretoria;14,9;Reprovada
AP02745;VG02745;Diretoria;36,9;Aprovada
AP02746;VG02746;Gestor;23,4;Aprovada
AP02747;VG02747;Diretoria;19,0;Aprovada
AP02748;VG02748;Gestor;19,9;Aprovada
AP02749;VG02749;Gestor;14,6;Aprovada
AP02750;VG02750;Gestor;8,7;Reprovada
AP02751;VG02751;Gestor;5,4;Aprovada
AP02752;VG02752;Diretoria;13,6;Reprovada
AP02753;VG02753;Gestor;29,2;Aprovada
AP02754;VG02754;Diretoria;15,8;Aprovada
AP02755;VG02755;Gestor;40,0;Aprovada
AP02756;VG02756;Gestor;25,3;Aprovada
AP02757;VG02757;Gestor;23,3;Aprovada
AP02758;VG02758;Gestor;6,5;Aprovada
AP02759;VG02759;Diretoria;21,8;Aprovada
AP02760;VG02760;Diretoria;8,7;Aprovada
AP02761;VG02761;Diretoria;3,1;Reprovada
AP02762;VG02762;Gestor;7,2;Aprovada
AP02763;VG02763;Gestor;33,4;Aprovada
AP02764;VG02764;Diretoria;19,8;Reprovada
AP02765;VG02765;Diretoria;7,3;Aprovada
AP02766;VG02766;Diretoria;26,8;Reprovada
AP02767;VG02767;Gestor;7,0;Aprovada
AP02768;VG02768;Gestor;21,9;Aprovada
AP02769;VG02769;Diretoria;12,1;Aprovada
AP02770;VG02770;Diretoria;11,5;Aprovada
AP02771;VG02771;Diretoria;12,2;Aprovada
AP02772;VG02772;Gestor;21,7;Aprovada
AP02773;VG02773;Diretoria;9,8;Aprovada
AP02774;VG02774;Diretoria;4,7;Aprovada
AP02775;VG02775;Diretoria;4,3;Aprovada
AP02776;VG02776;Diretoria;3,5;Aprovada
AP02777;VG02777;Diretoria;13,9;Aprovada
AP02778;VG02778;Diretoria;24,1;Aprovada
AP02779;VG02779;Gestor;5,9;Aprovada
AP02780;VG02780;Gestor;39,8;Aprovada
AP02781;VG02781;Diretoria;18,2;Aprovada
AP02782;VG02782;Gestor;27,6;Aprovada
AP02783;VG02783;Gestor;48,9;Aprovada
AP02784;VG02784;Gestor;11,2;Aprovada
AP02785;VG02785;Gestor;4,9;Aprovada
AP02786;VG02786;Diretoria;21,6;Aprovada
AP02787;VG02787;Gestor;9,8;Aprovada
AP02788;VG02788;Gestor;38,2;Aprovada
AP02789;VG02789;Diretoria;2,3;Aprovada
AP02790;VG02790;Diretoria;22,9;Aprovada
AP02791;VG02791;Diretoria;17,5;Aprovada
AP02792;VG02792;Diretoria;48,4;Aprovada
AP02793;VG02793;Gestor;8,0;Aprovada
AP02794;VG02794;Gestor;3,1;Aprovada
AP02795;VG02795;Diretoria;4,1;Reprovada
AP02796;VG02796;Diretoria;13,6;Aprovada
AP02797;VG02797;Diretoria;12,8;Aprovada
AP02798;VG02798;Gestor;16,5;Reprovada
AP02799;VG02799;Gestor;0,2;Aprovada
AP02800;VG02800;Gestor;24,2;Reprovada
AP02801;VG02801;Gestor;19,2;Aprovada
AP02802;VG02802;Gestor;33,1;Reprovada
AP02803;VG02803;Gestor;18,2;Aprovada
AP02804;VG02804;Diretoria;12,2;Aprovada
AP02805;VG02805;Gestor;1,9;Aprovada
AP02806;VG02806;Gestor;6,5;Aprovada
AP02807;VG02807;Diretoria;34,4;Aprovada
AP02808;VG02808;Gestor;14,4;Reprovada
AP02809;VG02809;Gestor;10,0;Aprovada
AP02810;VG02810;Diretoria;5,4;Aprovada
AP02811;VG02811;Gestor;16,2;Aprovada
AP02812;VG02812;Gestor;15,9;Aprovada
AP02813;VG02813;Gestor;14,3;Aprovada
AP02814;VG02814;Gestor;83,6;Aprovada
AP02815;VG02815;Diretoria;7,4;Aprovada
AP02816;VG02816;Gestor;13,0;Aprovada
AP02817;VG02817;Diretoria;22,1;Aprovada
AP02818;VG02818;Diretoria;36,0;Aprovada
AP02819;VG02819;Gestor;3,5;Aprovada
AP02820;VG02820;Gestor;11,5;Aprovada
AP02821;VG02821;Gestor;6,4;Aprovada
AP02822;VG02822;Gestor;33,7;Aprovada
AP02823;VG02823;Diretoria;3,9;Aprovada
AP02824;VG02824;Gestor;5,4;Aprovada
AP02825;VG02825;Gestor;7,9;Aprovada
AP02826;VG02826;Gestor;5,3;Aprovada
AP02827;VG02827;Diretoria;26,9;Aprovada
AP02828;VG02828;Gestor;2,1;Aprovada
AP02829;VG02829;Gestor;17,9;Aprovada
AP02830;VG02830;Diretoria;13,2;Aprovada
AP02831;VG02831;Gestor;26,6;Aprovada
AP02832;VG02832;Gestor;31,1;Aprovada
AP02833;VG02833;Gestor;6,1;Aprovada
AP02834;VG02834;Diretoria;23,2;Aprovada
AP02835;VG02835;Diretoria;2,8;Aprovada
AP02836;VG02836;Diretoria;18,3;Aprovada
AP02837;VG02837;Diretoria;5,1;Aprovada
AP02838;VG02838;Diretoria;38,3;Aprovada
AP02839;VG02839;Gestor;21,1;Aprovada
AP02840;VG02840;Diretoria;10,7;Aprovada
AP02841;VG02841;Gestor;9,5;Aprovada
AP02842;VG02842;Diretoria;3,6;Aprovada
AP02843;VG02843;Gestor;51,0;Aprovada
AP02844;VG02844;Gestor;13,1;Aprovada
AP02845;VG02845;Diretoria;14,2;Aprovada
AP02846;VG02846;Gestor;7,0;Aprovada
AP02847;VG02847;Gestor;20,2;Reprovada
AP02848;VG02848;Diretoria;3,8;Aprovada
AP02849;VG02849;Gestor;23,9;Aprovada
AP02850;VG02850;Gestor;6,1;Aprovada
AP02851;VG02851;Diretoria;2,3;Reprovada
AP02852;VG02852;Diretoria;25,7;Aprovada
AP02853;VG02853;Gestor;3,7;Aprovada
AP02854;VG02854;Diretoria;7,4;Aprovada
AP02855;VG02855;Gestor;22,2;Aprovada
AP02856;VG02856;Diretoria;22,3;Aprovada
AP02857;VG02857;Diretoria;25,0;Reprovada
AP02858;VG02858;Gestor;21,0;Reprovada
AP02859;VG02859;Gestor;4,0;Aprovada
AP02860;VG02860;Gestor;31,9;Aprovada
AP02861;VG02861;Gestor;8,3;Aprovada
AP02862;VG02862;Gestor;49,6;Aprovada
AP02863;VG02863;Gestor;36,0;Aprovada
AP02864;VG02864;Gestor;23,1;Aprovada
AP02865;VG02865;Gestor;7,5;Aprovada
AP02866;VG02866;Gestor;4,9;Reprovada
AP02867;VG02867;Gestor;25,9;Aprovada
AP02868;VG02868;Diretoria;13,8;Aprovada
AP02869;VG02869;Gestor;17,4;Aprovada
AP02870;VG02870;Gestor;15,9;Aprovada
AP02871;VG02871;Gestor;11,0;Aprovada
AP02872;VG02872;Gestor;23,6;Aprovada
AP02873;VG02873;Gestor;7,7;Aprovada
AP02874;VG02874;Gestor;13,9;Aprovada
AP02875;VG02875;Gestor;31,4;Aprovada
AP02876;VG02876;Diretoria;15,9;Aprovada
AP02877;VG02877;Diretoria;7,7;Aprovada
AP02878;VG02878;Gestor;19,8;Aprovada
AP02879;VG02879;Diretoria;7,8;Aprovada
AP02880;VG02880;Gestor;21,5;Aprovada
AP02881;VG02881;Gestor;19,2;Aprovada
AP02882;VG02882;Gestor;3,3;Aprovada
AP02883;VG02883;Diretoria;6,4;Aprovada
AP02884;VG02884;Gestor;2,6;Aprovada
AP02885;VG02885;Diretoria;9,1;Aprovada
AP02886;VG02886;Diretoria;3,8;Aprovada
AP02887;VG02887;Gestor;25,7;Aprovada
AP02888;VG02888;Diretoria;30,5;Aprovada
AP02889;VG02889;Diretoria;22,8;Aprovada
AP02890;VG02890;Gestor;20,1;Aprovada
AP02891;VG02891;Gestor;10,5;Aprovada
AP02892;VG02892;Gestor;14,4;Aprovada
AP02893;VG02893;Gestor;17,9;Reprovada
AP02894;VG02894;Diretoria;1,7;Aprovada
AP02895;VG02895;Gestor;3,3;Aprovada
AP02896;VG02896;Gestor;18,1;Reprovada
AP02897;VG02897;Gestor;19,6;Aprovada
AP02898;VG02898;Gestor;34,7;Aprovada
AP02899;VG02899;Gestor;4,8;Aprovada
AP02900;VG02900;Diretoria;20,4;Aprovada
AP02901;VG02901;Diretoria;36,2;Aprovada
AP02902;VG02902;Diretoria;6,8;Aprovada
AP02903;VG02903;Diretoria;15,2;Aprovada
AP02904;VG02904;Diretoria;11,3;Aprovada
AP02905;VG02905;Diretoria;3,4;Aprovada
AP02906;VG02906;Gestor;28,5;Aprovada
AP02907;VG02907;Diretoria;25,5;Aprovada
AP02908;VG02908;Gestor;36,7;Aprovada
AP02909;VG02909;Diretoria;17,6;Aprovada
AP02910;VG02910;Diretoria;17,5;Aprovada
AP02911;VG02911;Diretoria;18,2;Aprovada
AP02912;VG02912;Diretoria;53,9;Aprovada
AP02913;VG02913;Diretoria;19,9;Aprovada
AP02914;VG02914;Gestor;25,6;Aprovada
AP02915;VG02915;Gestor;10,6;Aprovada
AP02916;VG02916;Gestor;22,7;Aprovada
AP02917;VG02917;Diretoria;26,5;Aprovada
AP02918;VG02918;Gestor;34,8;Aprovada
AP02919;VG02919;Gestor;0,4;Aprovada
AP02920;VG02920;Diretoria;15,0;Aprovada
AP02921;VG02921;Diretoria;17,2;Aprovada
AP02922;VG02922;Gestor;34,2;Aprovada
AP02923;VG02923;Diretoria;3,5;Aprovada
AP02924;VG02924;Gestor;42,1;Aprovada
AP02925;VG02925;Gestor;5,3;Aprovada
AP02926;VG02926;Diretoria;21,3;Aprovada
AP02927;VG02927;Gestor;6,1;Aprovada
AP02928;VG02928;Diretoria;30,7;Aprovada
AP02929;VG02929;Diretoria;31,6;Aprovada
AP02930;VG02930;Diretoria;12,2;Aprovada
AP02931;VG02931;Gestor;47,7;Aprovada
AP02932;VG02932;Diretoria;9,9;Aprovada
AP02933;VG02933;Diretoria;2,3;Aprovada
AP02934;VG02934;Diretoria;11,1;Aprovada
AP02935;VG02935;Gestor;11,0;Aprovada
AP02936;VG02936;Diretoria;9,2;Aprovada
AP02937;VG02937;Gestor;6,9;Aprovada
AP02938;VG02938;Diretoria;19,0;Aprovada
AP02939;VG02939;Gestor;15,7;Aprovada
AP02940;VG02940;Gestor;6,2;Aprovada
AP02941;VG02941;Gestor;2,9;Aprovada
AP02942;VG02942;Gestor;9,5;Aprovada
AP02943;VG02943;Diretoria;14,4;Aprovada
AP02944;VG02944;Diretoria;17,1;Aprovada
AP02945;VG02945;Diretoria;14,8;Aprovada
AP02946;VG02946;Diretoria;13,5;Aprovada
AP02947;VG02947;Diretoria;1,6;Aprovada
AP02948;VG02948;Gestor;6,8;Aprovada
AP02949;VG02949;Gestor;9,7;Aprovada
AP02950;VG02950;Gestor;24,3;Aprovada
AP02951;VG02951;Diretoria;16,8;Aprovada
AP02952;VG02952;Diretoria;17,7;Aprovada
AP02953;VG02953;Diretoria;5,7;Aprovada
AP02954;VG02954;Diretoria;20,1;Aprovada
AP02955;VG02955;Gestor;20,8;Aprovada
AP02956;VG02956;Gestor;5,8;Aprovada
AP02957;VG02957;Gestor;6,0;Aprovada
AP02958;VG02958;Diretoria;20,5;Aprovada
AP02959;VG02959;Diretoria;47,5;Aprovada
AP02960;VG02960;Diretoria;12,8;Aprovada
AP02961;VG02961;Gestor;7,9;Aprovada
AP02962;VG02962;Gestor;17,9;Aprovada
AP02963;VG02963;Gestor;16,0;Aprovada
AP02964;VG02964;Gestor;4,1;Aprovada
AP02965;VG02965;Diretoria;23,1;Aprovada
AP02966;VG02966;Gestor;19,2;Aprovada
AP02967;VG02967;Diretoria;5,8;Aprovada
AP02968;VG02968;Gestor;8,0;Aprovada
AP02969;VG02969;Gestor;13,1;Aprovada
AP02970;VG02970;Diretoria;14,3;Aprovada
AP02971;VG02971;Diretoria;2,2;Reprovada
AP02972;VG02972;Diretoria;19,1;Aprovada
AP02973;VG02973;Diretoria;9,8;Aprovada
AP02974;VG02974;Diretoria;30,6;Aprovada
AP02975;VG02975;Diretoria;20,8;Aprovada
AP02976;VG02976;Gestor;8,3;Reprovada
AP02977;VG02977;Diretoria;11,8;Aprovada
AP02978;VG02978;Diretoria;19,6;Aprovada
AP02979;VG02979;Gestor;21,9;Aprovada
AP02980;VG02980;Diretoria;28,2;Aprovada
AP02981;VG02981;Diretoria;5,0;Aprovada
AP02982;VG02982;Diretoria;19,2;Aprovada
AP02983;VG02983;Gestor;4,5;Aprovada
AP02984;VG02984;Gestor;14,3;Aprovada
AP02985;VG02985;Diretoria;7,3;Reprovada
AP02986;VG02986;Diretoria;17,3;Aprovada
AP02987;VG02987;Gestor;23,9;Aprovada
AP02988;VG02988;Gestor;48,1;Aprovada
AP02989;VG02989;Gestor;33,7;Aprovada
AP02990;VG02990;Gestor;21,4;Aprovada
AP02991;VG02991;Gestor;14,7;Aprovada
AP02992;VG02992;Diretoria;10,0;Aprovada
AP02993;VG02993;Diretoria;9,7;Aprovada
AP02994;VG02994;Gestor;17,8;Aprovada
AP02995;VG02995;Gestor;7,4;Aprovada
AP02996;VG02996;Diretoria;31,8;Aprovada
AP02997;VG02997;Gestor;19,7;Aprovada
AP02998;VG02998;Gestor;11,5;Aprovada
AP02999;VG02999;Gestor;18,5;Aprovada
AP03000;VG03000;Diretoria;27,4;Aprovada
AP03001;VG03001;Diretoria;13,8;Aprovada
AP03002;VG03002;Gestor;13,8;Aprovada
AP03003;VG03003;Diretoria;15,1;Aprovada
AP03004;VG03004;Diretoria;7,0;Aprovada
AP03005;VG03005;Diretoria;33,4;Aprovada
AP03006;VG03006;Gestor;18,0;Aprovada
AP03007;VG03007;Diretoria;36,7;Aprovada
AP03008;VG03008;Diretoria;26,9;Reprovada
AP03009;VG03009;Diretoria;7,1;Aprovada
AP03010;VG03010;Gestor;16,0;Aprovada
AP03011;VG03011;Diretoria;1,7;Reprovada
AP03012;VG03012;Diretoria;26,9;Aprovada
AP03013;VG03013;Diretoria;27,9;Aprovada
AP03014;VG03014;Gestor;31,4;Aprovada
AP03015;VG03015;Diretoria;32,4;Aprovada
AP03016;VG03016;Diretoria;7,6;Aprovada
AP03017;VG03017;Gestor;13,1;Aprovada
AP03018;VG03018;Gestor;28,3;Reprovada
AP03019;VG03019;Gestor;13,6;Aprovada
AP03020;VG03020;Gestor;9,7;Aprovada
AP03021;VG03021;Gestor;22,8;Aprovada
AP03022;VG03022;Gestor;21,0;Aprovada
AP03023;VG03023;Diretoria;9,7;Aprovada
AP03024;VG03024;Diretoria;24,1;Aprovada
AP03025;VG03025;Gestor;0,6;Aprovada
AP03026;VG03026;Diretoria;60,1;Aprovada
AP03027;VG03027;Diretoria;8,8;Aprovada
AP03028;VG03028;Diretoria;16,0;Aprovada
AP03029;VG03029;Gestor;35,2;Aprovada
AP03030;VG03030;Gestor;37,7;Aprovada
AP03031;VG03031;Gestor;5,1;Aprovada
AP03032;VG03032;Gestor;56,3;Aprovada
AP03033;VG03033;Diretoria;21,4;Aprovada
AP03034;VG03034;Diretoria;12,5;Aprovada
AP03035;VG03035;Diretoria;3,2;Aprovada
AP03036;VG03036;Diretoria;15,7;Aprovada
AP03037;VG03037;Diretoria;37,4;Aprovada
AP03038;VG03038;Diretoria;35,4;Aprovada
AP03039;VG03039;Gestor;10,7;Aprovada
AP03040;VG03040;Gestor;30,5;Aprovada
AP03041;VG03041;Diretoria;29,9;Aprovada
AP03042;VG03042;Diretoria;5,3;Aprovada
AP03043;VG03043;Gestor;10,3;Aprovada
AP03044;VG03044;Diretoria;53,1;Aprovada
AP03045;VG03045;Gestor;19,2;Aprovada
AP03046;VG03046;Gestor;13,6;Aprovada
AP03047;VG03047;Diretoria;7,0;Aprovada
AP03048;VG03048;Diretoria;25,9;Aprovada
AP03049;VG03049;Diretoria;3,4;Aprovada
AP03050;VG03050;Gestor;18,3;Aprovada
AP03051;VG03051;Diretoria;20,6;Aprovada
AP03052;VG03052;Diretoria;28,0;Aprovada
AP03053;VG03053;Diretoria;9,3;Aprovada
AP03054;VG03054;Gestor;12,8;Aprovada
AP03055;VG03055;Gestor;14,6;Aprovada
AP03056;VG03056;Gestor;4,6;Aprovada
AP03057;VG03057;Diretoria;8,1;Aprovada
AP03058;VG03058;Gestor;28,4;Aprovada
AP03059;VG03059;Gestor;8,3;Aprovada
AP03060;VG03060;Gestor;15,8;Aprovada
AP03061;VG03061;Gestor;10,3;Reprovada
AP03062;VG03062;Diretoria;6,0;Aprovada
AP03063;VG03063;Gestor;6,2;Aprovada
AP03064;VG03064;Gestor;11,9;Aprovada
AP03065;VG03065;Gestor;22,6;Aprovada
AP03066;VG03066;Gestor;9,7;Aprovada
AP03067;VG03067;Diretoria;14,8;Aprovada
AP03068;VG03068;Diretoria;20,8;Aprovada
AP03069;VG03069;Gestor;12,6;Reprovada
AP03070;VG03070;Diretoria;14,3;Aprovada
AP03071;VG03071;Gestor;55,0;Aprovada
AP03072;VG03072;Gestor;20,6;Aprovada
AP03073;VG03073;Gestor;28,4;Aprovada
AP03074;VG03074;Gestor;5,2;Aprovada
AP03075;VG03075;Gestor;20,3;Aprovada
AP03076;VG03076;Gestor;3,0;Aprovada
AP03077;VG03077;Gestor;18,2;Reprovada
AP03078;VG03078;Gestor;11,9;Aprovada
AP03079;VG03079;Diretoria;2,6;Aprovada
AP03080;VG03080;Gestor;3,5;Reprovada
AP03081;VG03081;Gestor;7,6;Aprovada
AP03082;VG03082;Gestor;23,5;Aprovada
AP03083;VG03083;Diretoria;21,7;Aprovada
AP03084;VG03084;Gestor;2,6;Aprovada
AP03085;VG03085;Gestor;27,9;Aprovada
AP03086;VG03086;Diretoria;30,3;Aprovada
AP03087;VG03087;Gestor;26,5;Reprovada
AP03088;VG03088;Gestor;14,9;Aprovada
AP03089;VG03089;Diretoria;3,3;Aprovada
AP03090;VG03090;Gestor;1,3;Reprovada
AP03091;VG03091;Gestor;41,2;Aprovada
AP03092;VG03092;Diretoria;10,2;Aprovada
AP03093;VG03093;Gestor;63,2;Aprovada
AP03094;VG03094;Gestor;6,8;Aprovada
AP03095;VG03095;Gestor;8,8;Aprovada
AP03096;VG03096;Gestor;19,5;Aprovada
AP03097;VG03097;Diretoria;9,1;Aprovada
AP03098;VG03098;Diretoria;13,7;Aprovada
AP03099;VG03099;Gestor;11,1;Aprovada
AP03100;VG03100;Diretoria;14,3;Aprovada
AP03101;VG03101;Gestor;24,0;Aprovada
AP03102;VG03102;Diretoria;4,3;Aprovada
AP03103;VG03103;Diretoria;19,7;Aprovada
AP03104;VG03104;Gestor;26,3;Aprovada
AP03105;VG03105;Gestor;15,4;Aprovada
AP03106;VG03106;Gestor;24,7;Aprovada
AP03107;VG03107;Diretoria;17,7;Reprovada
AP03108;VG03108;Diretoria;5,4;Aprovada
AP03109;VG03109;Diretoria;14,0;Aprovada
AP03110;VG03110;Gestor;22,0;Aprovada
AP03111;VG03111;Gestor;20,4;Reprovada
AP03112;VG03112;Diretoria;30,4;Aprovada
AP03113;VG03113;Gestor;21,0;Aprovada
AP03114;VG03114;Gestor;11,9;Aprovada
AP03115;VG03115;Gestor;22,3;Aprovada
AP03116;VG03116;Diretoria;1,5;Aprovada
AP03117;VG03117;Diretoria;19,4;Reprovada
AP03118;VG03118;Gestor;34,8;Aprovada
AP03119;VG03119;Gestor;46,6;Aprovada
AP03120;VG03120;Gestor;10,8;Aprovada
AP03121;VG03121;Diretoria;2,9;Aprovada
AP03122;VG03122;Diretoria;2,2;Aprovada
AP03123;VG03123;Gestor;7,7;Aprovada
AP03124;VG03124;Diretoria;12,0;Aprovada
AP03125;VG03125;Diretoria;17,5;Aprovada
AP03126;VG03126;Diretoria;40,0;Reprovada
AP03127;VG03127;Diretoria;7,4;Aprovada
AP03128;VG03128;Diretoria;13,7;Aprovada
AP03129;VG03129;Gestor;20,5;Aprovada
AP03130;VG03130;Diretoria;20,7;Aprovada
AP03131;VG03131;Diretoria;32,8;Aprovada
AP03132;VG03132;Gestor;14,8;Aprovada
AP03133;VG03133;Gestor;20,1;Reprovada
AP03134;VG03134;Diretoria;22,9;Aprovada
AP03135;VG03135;Gestor;12,9;Aprovada
AP03136;VG03136;Gestor;13,3;Aprovada
AP03137;VG03137;Diretoria;17,1;Aprovada
AP03138;VG03138;Diretoria;17,8;Aprovada
AP03139;VG03139;Gestor;14,8;Aprovada
AP03140;VG03140;Diretoria;11,2;Aprovada
AP03141;VG03141;Gestor;38,1;Aprovada
AP03142;VG03142;Diretoria;53,5;Aprovada
AP03143;VG03143;Gestor;45,3;Aprovada
AP03144;VG03144;Diretoria;14,3;Aprovada
AP03145;VG03145;Gestor;9,3;Aprovada
AP03146;VG03146;Gestor;32,1;Aprovada
AP03147;VG03147;Gestor;7,7;Aprovada
AP03148;VG03148;Diretoria;6,3;Aprovada
AP03149;VG03149;Gestor;11,9;Aprovada
AP03150;VG03150;Gestor;2,6;Aprovada
AP03151;VG03151;Gestor;24,3;Aprovada
AP03152;VG03152;Diretoria;26,0;Aprovada
AP03153;VG03153;Gestor;23,8;Aprovada
AP03154;VG03154;Diretoria;22,6;Aprovada
AP03155;VG03155;Diretoria;15,6;Aprovada
AP03156;VG03156;Gestor;17,7;Aprovada
AP03157;VG03157;Diretoria;60,6;Aprovada
AP03158;VG03158;Gestor;26,8;Aprovada
AP03159;VG03159;Diretoria;47,4;Aprovada
AP03160;VG03160;Gestor;19,5;Aprovada
AP03161;VG03161;Gestor;10,3;Aprovada
AP03162;VG03162;Gestor;29,7;Aprovada
AP03163;VG03163;Diretoria;5,2;Aprovada
AP03164;VG03164;Diretoria;22,6;Aprovada
AP03165;VG03165;Gestor;29,0;Aprovada
AP03166;VG03166;Diretoria;48,0;Aprovada
AP03167;VG03167;Diretoria;12,6;Aprovada
AP03168;VG03168;Gestor;6,1;Aprovada
AP03169;VG03169;Diretoria;16,1;Aprovada
AP03170;VG03170;Diretoria;8,3;Aprovada
AP03171;VG03171;Gestor;12,2;Aprovada
AP03172;VG03172;Diretoria;9,1;Aprovada
AP03173;VG03173;Diretoria;17,6;Reprovada
AP03174;VG03174;Diretoria;31,9;Aprovada
AP03175;VG03175;Diretoria;8,8;Aprovada
AP03176;VG03176;Gestor;12,0;Aprovada
AP03177;VG03177;Gestor;18,8;Aprovada
AP03178;VG03178;Gestor;7,5;Aprovada
AP03179;VG03179;Gestor;21,3;Aprovada
AP03180;VG03180;Gestor;14,1;Aprovada
AP03181;VG03181;Diretoria;2,0;Aprovada
AP03182;VG03182;Diretoria;12,4;Aprovada
AP03183;VG03183;Diretoria;30,8;Aprovada
AP03184;VG03184;Diretoria;19,5;Aprovada
AP03185;VG03185;Diretoria;11,1;Aprovada
AP03186;VG03186;Gestor;49,9;Aprovada
AP03187;VG03187;Diretoria;6,7;Reprovada
AP03188;VG03188;Diretoria;10,4;Aprovada
AP03189;VG03189;Diretoria;15,1;Aprovada
AP03190;VG03190;Gestor;19,9;Aprovada
AP03191;VG03191;Gestor;12,9;Aprovada
AP03192;VG03192;Diretoria;33,6;Aprovada
AP03193;VG03193;Diretoria;25,4;Aprovada
AP03194;VG03194;Gestor;7,0;Aprovada
AP03195;VG03195;Diretoria;10,2;Aprovada
AP03196;VG03196;Gestor;21,2;Aprovada
AP03197;VG03197;Diretoria;22,6;Aprovada
AP03198;VG03198;Diretoria;18,8;Aprovada
AP03199;VG03199;Diretoria;6,6;Aprovada
AP03200;VG03200;Diretoria;30,6;Aprovada
AP03201;VG03201;Diretoria;25,0;Aprovada
AP03202;VG03202;Diretoria;5,8;Aprovada
AP03203;VG03203;Diretoria;39,1;Reprovada
AP03204;VG03204;Gestor;45,7;Aprovada
AP03205;VG03205;Gestor;19,3;Aprovada
AP03206;VG03206;Diretoria;32,3;Aprovada
AP03207;VG03207;Diretoria;22,2;Aprovada
AP03208;VG03208;Diretoria;20,9;Aprovada
AP03209;VG03209;Gestor;10,1;Aprovada
AP03210;VG03210;Gestor;6,6;Aprovada
AP03211;VG03211;Gestor;36,6;Aprovada
AP03212;VG03212;Gestor;6,5;Aprovada
AP03213;VG03213;Diretoria;14,9;Aprovada
AP03214;VG03214;Diretoria;7,9;Aprovada
AP03215;VG03215;Diretoria;17,9;Aprovada
AP03216;VG03216;Diretoria;22,4;Aprovada
AP03217;VG03217;Gestor;3,8;Aprovada
AP03218;VG03218;Gestor;23,9;Aprovada
AP03219;VG03219;Gestor;8,2;Aprovada
AP03220;VG03220;Diretoria;8,9;Aprovada
AP03221;VG03221;Diretoria;39,4;Aprovada
AP03222;VG03222;Gestor;31,3;Aprovada
AP03223;VG03223;Diretoria;12,8;Aprovada
AP03224;VG03224;Diretoria;19,6;Aprovada
AP03225;VG03225;Gestor;32,4;Aprovada
AP03226;VG03226;Gestor;32,5;Aprovada
AP03227;VG03227;Gestor;16,8;Aprovada
AP03228;VG03228;Gestor;18,3;Aprovada
AP03229;VG03229;Diretoria;10,3;Aprovada
AP03230;VG03230;Diretoria;30,3;Aprovada
AP03231;VG03231;Gestor;6,1;Reprovada
AP03232;VG03232;Diretoria;13,5;Aprovada
AP03233;VG03233;Gestor;27,3;Aprovada
AP03234;VG03234;Gestor;0,9;Aprovada
AP03235;VG03235;Diretoria;15,4;Aprovada
AP03236;VG03236;Diretoria;16,1;Aprovada
AP03237;VG03237;Gestor;18,7;Aprovada
AP03238;VG03238;Diretoria;20,1;Aprovada
AP03239;VG03239;Diretoria;5,4;Aprovada
AP03240;VG03240;Diretoria;5,6;Aprovada
AP03241;VG03241;Diretoria;10,9;Aprovada
AP03242;VG03242;Diretoria;20,3;Aprovada
AP03243;VG03243;Diretoria;13,7;Aprovada
AP03244;VG03244;Gestor;6,1;Aprovada
AP03245;VG03245;Diretoria;10,9;Aprovada
AP03246;VG03246;Gestor;14,1;Reprovada
AP03247;VG03247;Gestor;62,4;Aprovada
AP03248;VG03248;Diretoria;36,1;Aprovada
AP03249;VG03249;Gestor;3,9;Reprovada
AP03250;VG03250;Diretoria;11,0;Aprovada
AP03251;VG03251;Gestor;9,9;Aprovada
AP03252;VG03252;Gestor;62,7;Aprovada
AP03253;VG03253;Diretoria;25,0;Aprovada
AP03254;VG03254;Gestor;23,4;Aprovada
AP03255;VG03255;Gestor;5,5;Aprovada
AP03256;VG03256;Diretoria;29,4;Aprovada
AP03257;VG03257;Diretoria;11,6;Aprovada
AP03258;VG03258;Gestor;8,0;Aprovada
AP03259;VG03259;Diretoria;21,1;Aprovada
AP03260;VG03260;Gestor;21,4;Aprovada
AP03261;VG03261;Diretoria;59,8;Aprovada
AP03262;VG03262;Diretoria;4,8;Aprovada
AP03263;VG03263;Gestor;37,7;Aprovada
AP03264;VG03264;Gestor;30,8;Aprovada
AP03265;VG03265;Gestor;10,8;Aprovada
AP03266;VG03266;Gestor;35,1;Aprovada
AP03267;VG03267;Gestor;13,7;Aprovada
AP03268;VG03268;Diretoria;36,9;Aprovada
AP03269;VG03269;Diretoria;9,0;Aprovada
AP03270;VG03270;Gestor;6,3;Aprovada
AP03271;VG03271;Gestor;13,2;Aprovada
AP03272;VG03272;Gestor;52,9;Aprovada
AP03273;VG03273;Diretoria;14,1;Aprovada
AP03274;VG03274;Gestor;12,2;Aprovada
AP03275;VG03275;Gestor;12,8;Aprovada
AP03276;VG03276;Gestor;5,9;Aprovada
AP03277;VG03277;Gestor;26,1;Aprovada
AP03278;VG03278;Diretoria;18,8;Reprovada
AP03279;VG03279;Gestor;4,7;Aprovada
AP03280;VG03280;Gestor;3,7;Aprovada
AP03281;VG03281;Diretoria;1,0;Aprovada
AP03282;VG03282;Diretoria;24,2;Aprovada
AP03283;VG03283;Gestor;48,4;Aprovada
AP03284;VG03284;Diretoria;9,8;Aprovada
AP03285;VG03285;Gestor;18,6;Aprovada
