lote_id,produto_id,unidade_id,data_inicio,quantidade_planejada,quantidade_produzida,horas_planejadas,horas_reais,refugo_kg,consumo_energia_kwh,consumo_agua_l,rendimento_pct,refugo_pct,produtividade_kg_h
L001179,P008,U03,2025-04-22,551.68,475.22,4.5,4.66,10.39,184.5,767.22,0.8614051624129931,0.021863557931063506,101.97854077253218
L001180,P001,U01,2024-02-20,972.45,968.52,6.63,6.23,42.91,267.96,2340.38,0.9959586611136819,0.04430471234460827,155.46067415730334
L001181,P007,U02,2024-12-14,1646.25,1668.07,7.95,7.92,22.79,982.15,3223.82,1.0132543659832953,0.01366249617821794,210.614898989899
L001182,P005,U02,2024-12-08,278.97,257.74,1.97,1.9,11.36,115.8,320.35,0.9238986270925188,0.04407542484674478,135.6526315789474
L001183,P001,U02,2025-12-22,1178.07,1120.85,5.88,7.23,16.54,420.67,1069.7,0.9514290322306823,0.014756657893562921,155.02766251728906
L001184,P004,U02,2024-12-14,613.09,545.24,5.06,5.19,13.72,165.3,1193.86,0.8893310933141952,0.025163230870809187,105.05587668593448
L001185,P002,U03,2026-07-16,289.81,280.81,1.54,1.83,10.19,66.48,268.25,0.9689451709740865,0.03628788148570208,153.44808743169398
L001186,P003,U03,2025-03-20,945.08,907.87,7.08,9.47,26.0,374.72,1435.61,0.9606276717314935,0.02863846145373236,95.86800422386483
L001187,P005,U02,2025-06-24,1733.99,1508.86,10.49,10.35,47.73,709.44,4159.34,0.8701664946164626,0.031633153506620895,145.78357487922705
L001188,P002,U03,2024-12-29,415.92,366.69,2.72,3.28,1.77,130.34,406.53,0.8816358915175995,0.0048269655567372985,111.79573170731707
L001189,P006,U03,2025-08-16,640.42,609.17,3.5,3.51,5.32,220.32,719.68,0.9512038974423035,0.008733194346405767,173.55270655270655
L001190,P002,U02,2024-12-02,505.31,451.32,2.78,2.72,9.94,128.12,635.2,0.8931546971166214,0.022024284321545688,165.92647058823528
L001191,P007,U02,2026-03-06,1658.53,1553.14,9.34,10.47,43.08,655.25,4281.74,0.9364557771038209,0.027737357868575913,148.34192932187202
L001192,P001,U03,2025-12-10,1898.82,1669.55,9.72,10.28,36.4,880.89,1453.8,0.8792565909354231,0.021802282052049954,162.40758754863813
L001193,P001,U01,2026-07-18,2029.57,1948.2,16.46,19.08,8.19,752.19,5394.42,0.9599077637134961,0.004203880505081614,102.10691823899373
L001194,P004,U01,2026-03-18,1730.15,1749.86,13.77,12.44,5.07,587.29,3558.11,1.011392075831575,0.0028973746471146265,140.66398713826365
L001195,P003,U03,2025-09-19,928.91,885.01,7.35,6.73,2.2,434.66,2098.52,0.9527403085336578,0.002485847617541045,131.50222882615154
L001196,P005,U01,2025-10-12,1975.74,1734.66,12.45,13.81,15.75,518.21,1852.64,0.8779798961401805,0.009079589083739752,125.60897900072412
L001197,P006,U03,2024-04-12,1543.58,1531.56,11.14,12.62,66.06,631.44,1081.99,0.9922129076562277,0.04313249236073024,121.35974643423138
L001198,P006,U02,2024-10-15,1274.59,1134.74,7.82,10.54,42.26,443.24,1060.36,0.8902784424795425,0.03724201138586813,107.66034155597724
L001199,P003,U02,2025-10-19,777.68,775.41,4.1,4.09,28.56,277.22,641.14,0.997081061619175,0.03683212751963477,189.58679706601467
L001200,P008,U01,2025-01-16,1069.26,944.74,7.24,9.1,36.32,391.66,1251.61,0.8835456296878215,0.038444439740034295,103.81758241758243
L001201,P006,U01,2026-04-28,1600.31,1480.94,8.36,9.08,40.36,742.31,2532.93,0.9254082021608314,0.027252960957229865,163.09911894273128
L001202,P005,U03,2024-01-24,645.6,587.04,5.01,5.17,6.07,230.89,1428.44,0.9092936802973977,0.010340010902153177,113.54738878143132
L001203,P007,U03,2024-09-20,756.34,688.43,3.96,4.49,8.92,183.45,1552.75,0.9102123383663431,0.012957018142730562,153.3251670378619
L001204,P008,U01,2025-12-25,934.77,908.54,7.73,9.53,4.03,261.01,1201.83,0.9719396215111739,0.004435688026944329,95.33473242392445
L001205,P006,U01,2025-09-16,1561.42,1350.57,8.19,9.59,33.7,802.05,1045.82,0.8649626621921072,0.02495242749357679,140.83107403545358
L001206,P004,U02,2024-02-19,1907.51,1775.65,11.78,12.66,77.38,447.91,2617.94,0.9308732326436034,0.04357840790696364,140.2567140600316
L001207,P001,U03,2026-07-28,877.35,763.12,6.06,7.81,29.84,230.78,1814.66,0.8698011056020972,0.0391026313030716,97.71062740076825
L001208,P001,U02,2026-04-19,1346.55,1193.65,6.73,8.18,18.23,581.91,1345.71,0.8864505588355428,0.015272483558832152,145.9229828850856
L001209,P007,U03,2025-06-27,298.36,264.49,1.68,2.21,4.68,87.6,665.98,0.886479420833892,0.017694430791334263,119.67873303167421
L001210,P002,U03,2024-10-27,1579.04,1521.36,8.25,11.09,56.52,382.03,4103.98,0.9634714763400547,0.037150970184571704,137.1830477908025
L001211,P007,U01,2024-04-13,1745.66,1700.85,9.46,11.82,20.61,760.56,3701.1,0.9743306256659371,0.012117470676426493,143.89593908629442
L001212,P006,U02,2025-01-16,411.69,368.23,2.45,3.15,13.7,190.64,986.52,0.8944351332313148,0.03720500773972788,116.89841269841271
L001213,P005,U03,2024-09-02,2105.98,1883.89,11.13,11.94,18.95,1062.62,2370.35,0.8945431580546824,0.010058973719272356,157.77973199329983
L001214,P005,U03,2025-07-01,1413.76,1358.45,9.8,12.63,34.32,771.99,3523.72,0.960877376641014,0.025264087747064668,107.55740300870941
L001215,P005,U03,2025-06-21,336.11,320.56,2.13,2.03,8.2,91.25,657.86,0.9537353842492041,0.02558023458946843,157.9113300492611
L001216,P002,U02,2024-03-05,346.99,325.78,2.47,3.12,11.67,162.16,827.46,0.9388743191446438,0.03582172017926208,104.41666666666666
L001217,P001,U03,2024-09-26,1606.42,1471.44,8.7,8.79,9.59,668.11,1186.95,0.9159746517100136,0.006517425107377807,167.39931740614335
L001218,P006,U03,2026-04-30,1670.3,1642.65,11.45,11.23,35.87,466.75,2162.49,0.9834460875291865,0.02183666636228046,146.273374888691
L001219,P003,U03,2026-02-17,1159.63,1123.99,5.71,7.51,40.81,292.22,1466.98,0.969266059001578,0.036308152207759854,149.66577896138483
L001220,P007,U03,2024-04-06,820.34,840.43,4.09,5.48,7.22,475.49,1068.17,1.024489845673745,0.008590840403126972,153.36313868613138
L001221,P003,U03,2024-05-01,1956.52,1760.45,10.9,10.69,37.52,834.74,4085.43,0.8997863553656492,0.021312732539975576,164.6819457436857
L001222,P002,U02,2025-06-04,709.46,621.41,5.28,6.68,16.39,189.31,1119.76,0.875891523130268,0.026375500877037706,93.02544910179641
L001223,P002,U02,2026-01-24,1083.98,1008.86,6.27,6.23,25.78,285.98,1226.89,0.9306998284101182,0.025553595146997603,161.93579454253612
L001224,P007,U01,2025-09-22,1433.95,1389.77,8.15,8.46,13.91,581.32,1535.23,0.9691899996513128,0.010008850385315555,164.2754137115839
L001225,P004,U01,2025-09-22,1705.53,1603.88,12.1,14.22,68.07,823.62,2527.47,0.9403997584328626,0.042440830984861705,112.79043600562588
L001226,P008,U01,2025-06-22,1664.82,1672.31,8.47,10.11,11.35,888.97,1225.95,1.0044989848752417,0.006787019153147443,165.41147378832838
L001227,P001,U02,2025-01-10,1872.55,1830.27,8.94,8.07,27.24,569.77,3149.6,0.977421163653841,0.014883050041797111,226.7992565055762
L001228,P007,U01,2025-10-10,1749.81,1764.03,9.86,12.96,35.1,450.72,3314.37,1.0081265966019168,0.0198976207887621,136.11342592592592
L001229,P004,U01,2025-12-15,1615.5,1633.56,10.64,12.39,48.73,425.69,2512.49,1.0111792014856082,0.02983055412718235,131.84503631961257
L001230,P003,U03,2024-06-18,1390.09,1356.24,7.46,8.42,3.2,435.61,2857.51,0.9756490586940415,0.0023594644015808414,161.07363420427555
L001231,P007,U02,2026-05-30,2081.21,2043.96,11.4,14.51,66.27,970.16,3958.5,0.9821017581118676,0.03242235660189045,140.8656099241902
L001232,P006,U02,2025-08-07,335.69,320.56,1.97,2.25,4.33,184.03,269.81,0.954928654413298,0.013507611679560768,142.4711111111111
L001233,P001,U02,2024-10-31,1438.89,1301.78,6.86,7.32,36.19,802.09,1799.57,0.9047112704932273,0.027800396380340764,177.83879781420765
L001234,P008,U02,2025-12-22,843.63,806.74,6.56,6.35,12.85,346.93,1267.35,0.9562722994677761,0.01592830403847584,127.0456692913386
L001235,P005,U01,2026-01-01,1298.69,1253.41,7.79,9.85,5.33,718.12,2323.95,0.9651340966666411,0.0042523994542887,127.24974619289341
L001236,P004,U03,2026-07-14,314.37,270.71,1.86,2.29,4.74,75.7,353.2,0.861119063523873,0.017509512023937055,118.21397379912662
L001237,P006,U03,2024-07-31,654.41,580.08,4.77,4.41,2.43,192.85,1560.84,0.8864167723598357,0.004189077368638808,131.5374149659864
L001238,P005,U01,2024-07-01,1225.99,1163.84,8.33,8.31,3.65,407.28,1490.4,0.9493062749288329,0.003136169920263954,140.0529482551143
L001239,P002,U02,2025-04-23,1094.23,951.47,6.28,6.14,26.21,245.66,2310.55,0.8695338274403005,0.02754684856064826,154.96254071661238
L001240,P006,U02,2024-01-24,634.14,631.54,5.07,4.74,13.71,280.5,1450.05,0.9958999589995899,0.02170883871172056,133.2362869198312
L001241,P001,U02,2024-09-18,986.57,854.42,8.04,10.31,11.94,245.27,1072.99,0.8660510658138804,0.01397439198520634,82.8729388942774
L001242,P003,U03,2026-01-27,873.29,756.53,7.25,7.64,23.84,233.13,572.77,0.8662987094779512,0.03151229957833794,99.02225130890052
L001243,P001,U03,2025-07-28,1799.35,1566.23,8.89,9.9,38.56,426.17,1483.68,0.8704421040931448,0.024619628023981155,158.2050505050505
L001244,P008,U02,2026-07-31,1258.49,1111.14,6.86,6.42,7.14,522.35,3033.54,0.8829152396920119,0.006425832928343862,173.0747663551402
L001245,P003,U03,2025-02-03,505.79,444.5,2.41,3.22,13.78,256.62,723.79,0.8788232270309811,0.031001124859392576,138.04347826086956
L001246,P007,U02,2025-05-16,1237.42,1165.94,8.75,8.38,32.98,700.46,1167.28,0.9422346495126958,0.02828618968386023,139.13365155131265
L001247,P005,U02,2024-03-29,1113.11,1070.12,7.6,7.52,17.65,495.48,1105.73,0.9613784801142744,0.016493477367024258,142.3031914893617
L001248,P004,U03,2024-07-18,1927.04,1670.97,11.14,14.87,67.85,680.07,4619.78,0.867117444370641,0.04060515748337792,112.37188971082718
L001249,P001,U01,2026-06-02,1981.76,1858.56,12.29,12.41,66.01,587.15,3135.59,0.9378330373001776,0.035516744146005516,149.76309427880742
L001250,P002,U02,2026-03-11,206.86,178.3,1.06,1.4,4.63,59.17,428.19,0.8619356086241903,0.02596747055524397,127.35714285714288
L001251,P006,U02,2025-06-30,1351.18,1199.2,6.51,8.29,24.75,633.24,2397.95,0.8875205376041682,0.020638759172781854,144.6562123039807
L001252,P001,U03,2026-07-29,353.5,353.35,2.79,3.6,2.45,151.82,956.72,0.9995756718528996,0.006933635205886515,98.15277777777779
L001253,P006,U01,2025-06-22,1199.24,1086.82,5.81,7.42,14.93,370.05,1625.91,0.9062572962876488,0.013737325408071254,146.47169811320754
L001254,P001,U03,2024-04-21,2166.65,2063.88,16.28,15.73,10.07,1141.46,5209.19,0.9525673274409803,0.004879159641064403,131.20661157024793
L001255,P002,U01,2024-06-29,1289.65,1296.06,7.23,9.58,52.14,790.2,2980.79,1.0049703407901367,0.04022961899912041,135.28810020876827
L001256,P005,U01,2025-05-07,1125.58,992.13,5.83,7.38,13.6,390.03,1640.27,0.8814389026102099,0.013707881023656174,134.4349593495935
L001257,P006,U02,2024-01-12,841.46,737.65,5.39,5.64,19.39,316.12,1399.68,0.8766310935754521,0.026286179082220567,130.78900709219857
L001258,P002,U03,2024-05-14,1264.91,1218.42,6.42,8.24,15.75,635.03,991.68,0.96324639697686,0.012926577042399173,147.86650485436894
L001259,P007,U03,2026-03-31,1577.26,1521.79,7.88,9.0,13.38,455.91,2362.86,0.9648314165071072,0.008792277515294489,169.08777777777777
L001260,P001,U03,2026-04-22,1921.8,1654.49,11.67,12.69,3.72,772.51,3638.99,0.8609064418774066,0.0022484270077183905,130.37746256895193
L001261,P003,U01,2025-12-22,568.68,553.04,3.1,3.87,6.2,283.04,1061.13,0.972497714004361,0.011210762331838566,142.90439276485787
L001262,P008,U03,2025-02-12,677.33,661.75,3.57,4.36,25.92,265.69,1521.82,0.9769979182968419,0.03916887041934265,151.7775229357798
L001263,P002,U03,2025-10-18,686.24,663.16,4.66,5.97,22.72,297.0,971.05,0.9663674516204243,0.034260208697750164,111.08207705192629
L001264,P006,U03,2025-05-30,812.69,806.29,5.93,6.65,24.2,202.12,1205.22,0.9921249184806014,0.03001401480856764,121.24661654135338
L001265,P006,U02,2024-01-08,1568.68,1393.15,8.13,10.55,18.37,833.13,3139.13,0.8881033735369865,0.013185945519147256,132.0521327014218
L001266,P008,U02,2025-01-16,614.18,632.22,4.74,4.78,27.38,253.65,531.72,1.0293724966622164,0.043307709341684854,132.26359832635984
L001267,P003,U02,2024-09-12,1919.63,1796.06,10.65,10.01,60.0,434.98,3493.98,0.9356282200215665,0.03340645635446477,179.4265734265734
L001268,P003,U03,2025-12-25,1662.43,1710.61,8.39,10.1,35.13,857.72,4055.83,1.0289816714087208,0.020536533751118025,169.36732673267326
L001269,P006,U03,2025-03-23,2082.87,1853.86,10.07,13.5,6.65,848.91,4759.69,0.8900507472861965,0.0035871101377666064,137.32296296296295
L001270,P004,U02,2026-03-26,1470.91,1375.24,8.99,8.52,36.13,405.53,2053.18,0.9349586310515259,0.026271778016927955,161.4131455399061
L001271,P006,U02,2025-06-23,1828.92,1861.63,11.61,15.35,28.53,676.84,2678.24,1.0178848719462852,0.015325279459398483,121.27882736156353
L001272,P003,U02,2026-01-05,2099.67,2079.29,12.39,15.28,49.94,925.79,4467.95,0.9902937128215386,0.024017813772970582,136.0791884816754
L001273,P008,U01,2026-03-30,1347.0,1226.98,9.57,9.71,2.78,410.18,3269.52,0.9108982925018559,0.0022657256026993103,126.36251287332645
L001274,P005,U02,2025-04-15,396.31,385.13,2.69,3.53,10.5,112.74,868.08,0.9717897605409906,0.02726352140835562,109.10198300283287
L001275,P006,U01,2025-08-13,1091.94,1107.84,5.69,5.7,41.45,353.64,1287.88,1.0145612396285508,0.03741515020219527,194.3578947368421
L001276,P001,U03,2025-03-07,1970.93,1871.62,10.16,13.24,8.88,472.67,3733.72,0.9496126194233179,0.004744552847266006,141.36102719033232
L001277,P006,U03,2024-03-27,1810.73,1777.95,10.3,9.72,75.8,836.87,4150.89,0.9818968040514047,0.04263336989229168,182.91666666666666
L001278,P002,U02,2024-04-17,593.12,607.03,3.39,3.31,3.05,322.85,1247.5,1.0234522524952792,0.005024463370838344,183.39274924471297
L001279,P005,U01,2024-02-20,916.35,793.92,6.05,7.9,20.26,381.81,996.41,0.8663938451465051,0.025518943974203952,100.49620253164557
L001280,P008,U01,2024-06-25,2084.57,2002.4,11.62,15.45,43.37,653.87,1486.92,0.9605817986443247,0.02165900918897323,129.60517799352752
L001281,P006,U02,2025-05-13,978.87,988.52,4.67,5.82,4.34,258.74,1278.39,1.0098583060059048,0.004390401812811071,169.8487972508591
L001282,P008,U01,2024-12-04,1459.69,1482.79,9.03,10.69,49.88,555.61,2023.56,1.01582527796998,0.033639288098786746,138.70813844714687
L001283,P005,U03,2025-05-23,1043.6,931.77,6.69,8.45,20.77,430.83,921.85,0.8928420850900729,0.02229090870064501,110.26863905325445
L001284,P007,U01,2024-01-17,668.43,574.98,3.55,3.57,19.74,347.01,712.85,0.8601947847942194,0.03433162892622352,161.05882352941177
L001285,P004,U01,2025-01-03,284.71,283.97,1.49,1.44,8.02,159.98,488.63,0.9974008640370905,0.028242419973940905,197.2013888888889
L001286,P005,U02,2025-06-06,1151.57,1007.46,8.7,10.42,22.5,504.5,1039.58,0.8748578028257076,0.022333392889047704,96.6852207293666
L001287,P003,U03,2024-08-26,2057.5,2069.55,13.4,15.52,49.43,952.88,2373.22,1.0058566221142164,0.023884419318209272,133.34729381443302
L001288,P004,U02,2025-07-12,756.79,653.34,4.95,6.42,4.26,385.32,1172.44,0.863304219136088,0.006520341629167049,101.76635514018692
L001289,P008,U03,2025-11-12,602.88,573.6,4.17,4.31,12.11,174.26,1139.67,0.9514331210191084,0.021112273361227334,133.08584686774944
L001290,P004,U03,2024-01-11,1697.17,1601.08,12.21,11.19,41.01,576.08,3956.88,0.9433822186345504,0.02561396057661079,143.08132260947275
L001291,P006,U03,2024-12-29,1128.12,998.36,6.4,7.69,42.43,470.8,1555.81,0.8849767755203348,0.04249969950719179,129.8257477243173
L001292,P003,U01,2025-10-05,830.26,752.66,6.17,8.16,5.12,440.79,1184.13,0.9065353021944933,0.006802540323652114,92.23774509803921
L001293,P003,U03,2024-06-16,748.41,659.24,5.63,5.73,29.12,393.35,586.88,0.8808540773105651,0.044172076937079065,115.05061082024432
L001294,P008,U03,2025-02-24,494.89,465.79,2.75,3.26,20.6,250.4,1186.91,0.9411990543353069,0.04422593872775285,142.88036809815952
L001295,P007,U02,2025-12-16,1251.64,1237.92,6.55,8.13,47.02,534.14,2890.27,0.989038381643284,0.037983068372754294,152.26568265682656
L001296,P004,U03,2025-02-28,1231.91,1108.36,8.57,8.18,31.92,591.08,1604.84,0.8997085826074955,0.028799307084340833,135.4963325183374
L001297,P001,U02,2026-01-26,612.05,627.48,3.59,3.54,14.34,388.12,1511.66,1.025210358630831,0.022853318034040924,177.25423728813558
L001298,P001,U02,2025-01-21,359.67,314.52,2.03,2.34,8.7,166.21,432.9,0.8744682625740261,0.027661198016024416,134.4102564102564
L001299,P001,U01,2025-02-15,678.74,620.71,3.61,4.01,23.0,154.68,1248.56,0.9145033444323305,0.03705434099660067,154.79052369077309
L001300,P008,U02,2025-01-01,1545.77,1519.89,9.27,11.5,39.11,648.47,1705.47,0.9832575350796044,0.025732125351176728,132.16434782608695
L001301,P002,U03,2026-06-26,798.39,774.67,5.96,7.48,5.23,192.9,1352.0,0.9702902090457044,0.006751261827616922,103.56550802139036
L001302,P001,U02,2024-01-17,510.79,517.91,3.0,2.95,11.25,209.51,1097.66,1.013939192231641,0.021721920797049682,175.56271186440677
L001303,P003,U03,2024-07-15,1908.28,1815.25,11.85,11.7,67.64,983.21,2300.04,0.9512492925566479,0.03726208511224349,155.14957264957266
L001304,P001,U03,2025-03-31,997.84,960.68,5.16,5.13,34.98,288.01,1566.61,0.9627595606510061,0.036411708373235624,187.26705653021443
L001305,P007,U03,2025-06-25,1047.86,1077.76,5.68,6.95,18.59,313.43,2764.49,1.0285343461912853,0.01724873812351544,155.07338129496404
L001306,P002,U01,2024-04-10,1698.01,1711.09,13.57,17.14,15.28,939.66,1670.33,1.0077031348460845,0.008929980304951814,99.83022170361726
L001307,P004,U03,2026-04-03,1119.13,1152.0,5.77,7.68,13.29,655.66,2320.42,1.029371029281674,0.011536458333333333,150.0
L001308,P004,U03,2024-12-11,1467.36,1492.41,10.97,12.29,44.69,888.88,1916.05,1.0170714753025845,0.029944854296071452,121.43287225386494
L001309,P003,U01,2024-01-22,884.76,910.56,5.74,5.18,31.89,533.1,1774.24,1.0291604502916045,0.03502240379546653,175.78378378378378
L001310,P005,U03,2024-10-06,1924.53,1919.99,10.8,10.6,47.01,1043.4,2894.49,0.997640982473643,0.024484502523450642,181.1311320754717
L001311,P008,U02,2025-05-12,1583.82,1541.39,7.78,9.92,43.75,508.18,1920.59,0.9732103395587883,0.028383472060932013,155.38205645161293
L001312,P003,U03,2025-10-12,1457.71,1368.34,9.09,10.53,28.24,724.21,1651.23,0.9386915092851115,0.020638145490155954,129.94681861348528
L001313,P002,U03,2026-07-05,1617.69,1634.07,11.23,11.8,17.77,688.13,1550.73,1.010125549394507,0.010874687130906264,138.48050847457625
L001314,P001,U02,2026-04-04,412.93,356.73,2.1,2.41,5.16,221.09,721.54,0.8638994502700216,0.014464721217727693,148.0207468879668
L001315,P002,U02,2024-12-19,1841.8,1761.89,11.42,12.97,15.45,977.83,1549.44,0.956613095884461,0.00876899238885515,135.84348496530455
L001316,P003,U01,2025-03-14,998.81,1020.22,4.8,5.34,13.21,538.58,2361.24,1.0214355082548234,0.012948187645801886,191.05243445692884
L001317,P005,U02,2026-01-01,1446.2,1309.3,7.3,7.33,54.75,684.72,1297.19,0.9053381275065688,0.04181623768425877,178.62210095497952
L001318,P008,U02,2024-11-27,2006.7,1764.77,10.15,9.3,47.49,735.56,1836.55,0.879438879752828,0.026910022269190887,189.76021505376343
L001319,P001,U03,2024-03-19,1650.51,1535.06,8.38,9.34,46.05,572.01,1707.97,0.9300519233449055,0.029998827407397757,164.35331905781584
L001320,P001,U01,2025-12-24,612.26,623.73,4.92,5.1,23.94,308.0,483.15,1.0187338712311764,0.038381992208166994,122.30000000000001
L001321,P001,U02,2025-05-21,760.66,771.96,5.11,5.97,32.28,245.4,1301.67,1.014855520206137,0.04181563811596456,129.3065326633166
L001322,P008,U01,2025-07-21,1140.89,1053.34,6.84,6.35,40.96,462.14,1932.7,0.9232616641393998,0.038885829836520024,165.88031496062993
L001323,P002,U02,2026-06-27,952.99,849.54,5.02,4.76,32.99,499.14,1897.28,0.8914469196948551,0.038832780092756085,178.4747899159664
L001324,P004,U01,2026-01-14,2144.74,2036.5,10.88,14.43,70.94,841.17,3273.2,0.9495323442468552,0.034834274490547504,141.12959112959112
L001325,P005,U02,2026-03-19,1699.23,1731.33,12.21,14.74,18.4,944.09,1333.05,1.01889090941191,0.01062766774676116,117.45793758480325
L001326,P001,U02,2024-01-21,1752.54,1786.57,9.41,9.75,36.69,1052.0,4833.21,1.019417531126251,0.020536558880984233,183.2379487179487
L001327,P006,U02,2024-06-02,1603.91,1482.66,10.82,14.31,47.18,602.39,2127.25,0.9244034889738202,0.03182118624634103,103.61006289308176
L001328,P002,U01,2026-06-15,1636.0,1470.77,8.23,9.23,61.35,348.25,4065.96,0.8990036674816626,0.041712844292445456,159.34669555796316
L001329,P006,U02,2024-11-26,906.81,790.07,5.49,4.98,14.14,265.37,1156.43,0.8712629988641503,0.01789714835394332,158.64859437751002
L001330,P004,U03,2026-03-01,1497.87,1533.74,10.71,12.44,54.79,540.08,3712.89,1.0239473385540803,0.035723134299164135,123.29099678456592
