pedido_id,data_pedido,cliente_id,produto_id,unidade_id,quantidade,desconto_pct,status,receita_bruta,receita_liquida,custo_total,data_prometida,data_entrega,margem,margem_pct
PV002998,2026-01-24,C0448,P005,U02,40.49,0.1012,Entregue,1283.53,1153.64,540.54,2026-01-30,2026-01-28,613.1000000000001,0.5314482854269964
PV002999,2025-05-27,C0005,P007,U02,21.44,0.126,Faturado,210.11,183.64,88.57,2025-06-01,2025-06-03,95.07,0.5176976693530821
PV003000,2026-06-11,C0293,P006,U03,64.13,0.0055,Entregue,3527.15,3507.75,1821.54,2026-06-21,2026-06-24,1686.21,0.4807098567457772
PV003001,2025-08-29,C0366,P007,U01,17.96,0.0546,Entregue,176.01,166.4,72.31,2025-09-04,2025-09-04,94.09,0.5654447115384615
PV003002,2025-08-16,C0258,P002,U02,38.86,0.1062,Cancelado,889.89,795.38,387.01,2025-08-29,2025-08-28,408.37,0.5134275440669869
PV003003,2025-01-12,C0057,P001,U01,23.23,0.0057,Faturado,429.76,427.31,164.52,2025-01-16,2025-01-16,262.78999999999996,0.614986777749175
PV003004,2026-04-16,C0270,P006,U02,132.67,0.0945,Entregue,7296.85,6607.3,3279.51,2026-04-30,2026-05-03,3327.79,0.5036535347267416
PV003005,2026-04-23,C0049,P002,U03,22.17,0.0848,Entregue,507.69,464.64,198.94,2026-05-05,2026-05-11,265.7,0.571840564738292
PV003006,2026-07-04,C0158,P004,U03,4.21,0.0376,Entregue,56.41,54.29,26.86,2026-07-18,2026-07-20,27.43,0.5052495855590348
PV003007,2024-02-11,C0284,P001,U03,26.73,0.0081,Entregue,494.5,490.49,196.31,2024-02-19,2024-02-18,294.18,0.599767579359416
PV003008,2026-06-14,C0307,P007,U01,99.85,0.0868,Faturado,978.53,893.59,456.96,2026-06-20,2026-06-20,436.63000000000005,0.4886245369800468
PV003009,2025-06-25,C0435,P001,U03,27.01,0.0342,Entregue,499.68,482.59,201.71,2025-06-28,2025-06-30,280.88,0.5820261505625893
PV003010,2026-01-06,C0277,P004,U01,99.39,0.0457,Faturado,1331.83,1270.97,609.77,2026-01-09,2026-01-12,661.2,0.520232578266993
PV003011,2026-05-18,C0076,P004,U02,126.45,0.0074,Entregue,1694.43,1681.89,688.56,2026-05-23,2026-05-23,993.3300000000002,0.5906034282860354
PV003012,2024-05-12,C0490,P007,U01,135.35,0.0902,Entregue,1326.43,1206.79,588.53,2024-05-20,2024-05-26,618.26,0.5123178017716421
PV003013,2026-07-27,C0084,P004,U02,202.81,0.0601,Entregue,2717.65,2554.32,1189.97,2026-08-01,2026-07-30,1364.3500000000001,0.5341343292931191
PV003014,2026-03-11,C0390,P001,U03,90.18,0.0531,Faturado,1668.33,1579.74,713.46,2026-03-18,2026-03-18,866.28,0.5483687189031106
PV003015,2024-02-04,C0218,P006,U03,37.31,0.0274,Faturado,2052.05,1995.82,1060.16,2024-02-13,2024-02-15,935.6599999999999,0.46880981250814197
PV003016,2024-02-24,C0212,P002,U03,41.5,0.1695,Entregue,950.35,789.27,387.64,2024-02-27,2024-03-04,401.63,0.5088626198892647
PV003017,2025-10-18,C0095,P005,U02,68.8,0.0219,Faturado,2180.96,2133.2,1001.47,2025-10-30,2025-11-05,1131.7299999999998,0.5305315957247327
PV003018,2026-01-05,C0496,P008,U01,16.45,0.0056,Entregue,289.52,287.9,128.5,2026-01-12,2026-01-12,159.39999999999998,0.5536644668287599
PV003019,2025-04-05,C0306,P001,U01,50.6,0.0489,Entregue,936.1,890.32,417.76,2025-04-08,2025-04-07,472.56000000000006,0.530775451523048
PV003020,2025-09-19,C0113,P002,U02,10.84,0.1562,Entregue,248.24,209.46,100.4,2025-09-25,2025-09-27,109.06,0.520672204716891
PV003021,2025-05-26,C0271,P004,U01,24.39,0.0468,Entregue,326.83,311.53,150.29,2025-06-09,2025-06-10,161.23999999999998,0.517574551407569
PV003022,2025-09-26,C0332,P007,U03,80.59,0.1688,Entregue,789.78,656.47,308.28,2025-10-04,2025-10-03,348.19000000000005,0.5303974286715312
PV003023,2024-08-12,C0079,P006,U01,56.51,0.1317,Entregue,3108.05,2698.72,1502.64,2024-08-22,2024-08-22,1196.0799999999997,0.44320270350388324
PV003024,2025-10-23,C0211,P008,U02,112.95,0.126,Entregue,1987.92,1737.44,822.35,2025-10-27,2025-10-30,915.09,0.5266886914080486
PV003025,2025-10-06,C0056,P001,U02,32.63,0.1432,Entregue,603.66,517.22,234.07,2025-10-11,2025-10-09,283.15000000000003,0.5474459610997255
PV003026,2024-05-11,C0366,P005,U03,56.15,0.0391,Entregue,1779.96,1710.36,748.93,2024-05-19,2024-05-19,961.43,0.5621214247292967
PV003027,2024-08-24,C0095,P006,U02,13.84,0.0826,Cancelado,761.2,698.32,377.77,2024-08-29,2024-08-29,320.55000000000007,0.4590302440142056
PV003028,2025-04-23,C0261,P007,U02,30.15,0.1389,Faturado,295.47,254.43,116.51,2025-04-27,2025-04-27,137.92000000000002,0.5420744409071258
PV003029,2025-08-24,C0388,P004,U01,31.05,0.0373,Entregue,416.07,400.55,165.74,2025-08-30,2025-08-30,234.81,0.5862189489452003
PV003030,2024-02-17,C0243,P005,U02,14.16,0.1291,Entregue,448.87,390.92,205.29,2024-02-27,2024-03-01,185.63000000000002,0.47485419011562474
PV003031,2024-08-12,C0212,P002,U03,57.03,0.0516,Entregue,1305.99,1238.6,514.63,2024-08-19,2024-08-19,723.9699999999999,0.5845067011141611
PV003032,2024-11-21,C0352,P008,U01,11.18,0.13,Entregue,196.77,171.19,88.63,2024-12-02,2024-12-01,82.56,0.48227116069863896
PV003033,2024-02-08,C0460,P005,U01,16.37,0.1226,Faturado,518.93,455.31,246.1,2024-02-16,2024-02-17,209.21,0.45948913926775165
PV003034,2025-01-01,C0116,P007,U01,88.35,0.1505,Entregue,865.83,735.52,373.92,2025-01-14,2025-01-17,361.59999999999997,0.49162497280835327
PV003035,2024-03-09,C0215,P003,U01,36.2,0.0955,Entregue,1520.4,1375.2,673.23,2024-03-12,2024-03-14,701.97,0.5104493891797557
PV003036,2025-07-31,C0259,P006,U01,220.91,0.1577,Entregue,12150.05,10233.99,5763.57,2025-08-09,2025-08-09,4470.42,0.43682082941257516
PV003037,2025-12-10,C0380,P006,U02,12.94,0.0834,Entregue,711.7,652.34,308.52,2025-12-16,2025-12-19,343.82000000000005,0.5270564429591931
PV003038,2025-05-11,C0325,P005,U01,36.35,0.0286,Entregue,1152.3,1119.34,519.63,2025-05-18,2025-05-16,599.7099999999999,0.5357710793860667
PV003039,2025-12-11,C0436,P002,U01,25.29,0.1646,Entregue,579.14,483.81,238.83,2025-12-19,2025-12-21,244.98,0.5063558008309047
PV003040,2025-04-24,C0047,P001,U02,17.59,0.1453,Faturado,325.42,278.14,131.38,2025-04-27,2025-04-27,146.76,0.5276479470770116
PV003041,2025-11-04,C0206,P003,U01,21.58,0.1352,Entregue,906.36,783.82,401.15,2025-11-10,2025-11-10,382.6700000000001,0.4882115791890996
PV003043,2024-02-07,C0047,P003,U01,92.19,0.0807,Entregue,3871.98,3559.51,1741.99,2024-02-18,2024-02-19,1817.5200000000002,0.510609606378406
PV003044,2024-06-09,C0165,P003,U01,23.28,0.0601,Entregue,977.76,919.0,492.47,2024-06-23,2024-06-21,426.53,0.4641240478781284
PV003045,2024-01-27,C0089,P001,U03,69.58,0.083,Entregue,1287.23,1180.39,482.18,2024-02-03,2024-02-05,698.21,0.5915078914596024
PV003046,2026-04-19,C0398,P003,U01,306.5,0.0003,Entregue,12873.0,12869.14,6176.6,2026-04-28,2026-04-29,6692.539999999999,0.5200456285346184
PV003047,2024-09-15,C0077,P006,U02,35.08,0.0656,Entregue,1929.4,1802.83,833.65,2024-09-26,2024-10-02,969.18,0.5375881253362769
PV003048,2026-03-06,C0375,P007,U01,17.13,0.1748,Faturado,167.87,138.53,76.42,2026-03-10,2026-03-09,62.11,0.44835053778964845
PV003049,2026-02-22,C0233,P001,U03,18.53,0.09,Entregue,342.8,311.95,132.52,2026-02-26,2026-03-04,179.42999999999998,0.5751883314633754
PV003050,2026-07-20,C0475,P005,U02,68.26,0.0337,Entregue,2163.84,2090.92,951.29,2026-07-30,2026-07-30,1139.63,0.5450375911082204
PV003051,2024-04-10,C0113,P002,U02,56.43,0.0206,Entregue,1292.25,1265.63,480.76,2024-04-20,2024-04-19,784.8700000000001,0.6201417475881578
PV003052,2025-09-14,C0500,P002,U01,24.65,0.073,Entregue,564.48,523.27,228.2,2025-09-20,2025-09-26,295.07,0.5638962677011867
PV003053,2024-09-01,C0245,P003,U02,25.62,0.1465,Entregue,1076.04,918.4,552.55,2024-09-05,2024-09-05,365.85,0.3983558362369338
PV003054,2025-09-16,C0332,P005,U01,84.56,0.073,Entregue,2680.55,2484.87,1183.07,2025-09-30,2025-10-02,1301.8,0.5238905858254154
PV003055,2024-06-11,C0060,P003,U01,17.49,0.1711,Entregue,734.58,608.89,359.29,2024-06-15,2024-06-17,249.59999999999997,0.40992625925865095
PV003056,2025-02-01,C0210,P003,U03,64.28,0.1501,Entregue,2699.76,2294.53,1288.43,2025-02-11,2025-02-11,1006.1000000000001,0.4384775967191538
PV003057,2026-06-05,C0203,P007,U03,36.15,0.1609,Entregue,354.27,297.27,142.04,2026-06-14,2026-06-20,155.23,0.5221852188246375
PV003058,2024-08-24,C0164,P002,U02,26.91,0.122,Faturado,616.24,541.06,265.91,2024-09-04,2024-09-04,275.1499999999999,0.5085387942187557
PV003059,2026-06-11,C0120,P002,U01,23.38,0.0473,Entregue,535.4,510.08,220.36,2026-06-20,2026-06-18,289.71999999999997,0.5679893350062735
PV003060,2024-01-25,C0449,P006,U02,45.03,0.1048,Entregue,2476.65,2217.1,1222.71,2024-02-06,2024-02-06,994.3899999999999,0.4485093139686978
PV003061,2026-06-07,C0382,P001,U01,342.81,0.0362,Entregue,6341.98,6112.4,2599.21,2026-06-16,2026-06-16,3513.1899999999996,0.5747644133237353
PV003062,2024-04-29,C0238,P003,U01,30.07,0.0344,Faturado,1262.94,1219.49,659.03,2024-05-07,2024-05-10,560.46,0.45958556445727317
PV003063,2025-12-03,C0369,P005,U03,46.51,0.0974,Entregue,1474.37,1330.77,674.46,2025-12-13,2025-12-13,656.31,0.49318063977997695
PV003064,2025-05-22,C0016,P008,U02,21.56,0.0838,Entregue,379.46,347.66,161.52,2025-06-01,2025-06-07,186.14000000000001,0.5354081573951562
PV003065,2024-04-02,C0243,P004,U02,54.58,0.0917,Faturado,731.37,664.3,342.15,2024-04-14,2024-04-17,322.15,0.48494656028902605
PV003066,2026-03-06,C0360,P001,U01,28.75,0.1627,Entregue,531.88,445.34,230.76,2026-03-11,2026-03-09,214.57999999999998,0.48183410427987605
PV003067,2026-04-04,C0406,P001,U01,223.92,0.0829,Entregue,4142.52,3799.11,1736.13,2026-04-14,2026-04-12,2062.98,0.5430166539005188
PV003068,2024-05-23,C0241,P007,U02,57.79,0.1571,Entregue,566.34,477.37,235.87,2024-05-31,2024-06-01,241.5,0.5058968933950604
PV003069,2024-05-11,C0377,P002,U01,46.17,0.0264,Entregue,1057.29,1029.38,398.19,2024-05-20,2024-05-22,631.19,0.6131749208261283
PV003070,2026-05-20,C0034,P005,U01,30.29,0.018,Cancelado,960.19,942.91,429.97,2026-05-27,2026-05-27,512.9399999999999,0.5439967759383185
PV003071,2025-06-15,C0251,P002,U03,6.28,0.1073,Entregue,143.81,128.38,54.59,2025-06-25,2025-07-01,73.78999999999999,0.574778002804175
PV003072,2026-03-02,C0156,P002,U01,23.02,0.1169,Faturado,527.16,465.53,234.09,2026-03-08,2026-03-10,231.43999999999997,0.49715378171116786
PV003073,2024-08-29,C0394,P001,U02,92.37,0.1502,Entregue,1708.84,1452.17,711.48,2024-09-08,2024-09-11,740.69,0.5100573624300185
PV003074,2025-08-24,C0355,P003,U01,105.31,0.0156,Entregue,4423.02,4354.02,2090.34,2025-08-30,2025-08-29,2263.6800000000003,0.5199057422795486
PV003075,2024-02-12,C0442,P004,U02,51.23,0.0766,Entregue,686.48,633.9,312.15,2024-02-17,2024-02-17,321.75,0.5075721722669191
PV003076,2024-05-16,C0410,P002,U02,13.99,0.0337,Entregue,320.37,309.57,143.76,2024-05-19,2024-05-19,165.81,0.5356139160771393
PV003077,2026-01-29,C0391,P008,U02,19.68,0.1462,Entregue,346.37,295.73,173.19,2026-02-05,2026-02-06,122.54000000000002,0.4143644540628276
PV003078,2024-11-09,C0221,P001,U02,83.74,0.1537,Entregue,1549.19,1311.08,600.78,2024-11-16,2024-11-18,710.3,0.5417670927784727
PV003079,2025-12-13,C0366,P005,U01,28.08,0.0424,Faturado,890.14,852.4,416.73,2025-12-17,2025-12-17,435.66999999999996,0.5111098076020647
PV003080,2024-01-27,C0229,P002,U03,36.28,0.0135,Faturado,830.81,819.59,345.43,2024-02-03,2024-02-02,474.16,0.5785331690235361
PV003081,2026-01-02,C0293,P007,U03,113.43,0.086,Faturado,1111.61,1016.01,524.36,2026-01-05,2026-01-05,491.65,0.48390271749293806
PV003082,2025-07-10,C0459,P002,U03,63.88,0.1782,Entregue,1462.85,1202.17,593.93,2025-07-24,2025-07-24,608.2400000000001,0.5059517372750942
PV003083,2025-04-16,C0139,P003,U02,46.18,0.0919,Entregue,1939.56,1761.31,842.89,2025-04-20,2025-04-19,918.42,0.5214414271195871
PV003084,2025-03-19,C0029,P003,U01,44.52,0.0495,Entregue,1869.84,1777.28,981.11,2025-04-01,2025-04-07,796.17,0.44797105689593086
PV003085,2024-06-02,C0289,P004,U01,49.98,0.0176,Entregue,669.73,657.94,319.09,2024-06-06,2024-06-06,338.8500000000001,0.5150165668602001
PV003086,2025-08-28,C0297,P002,U01,35.69,0.1101,Entregue,817.3,727.32,344.87,2025-09-10,2025-09-16,382.45000000000005,0.5258345707529011
PV003087,2025-01-22,C0021,P002,U01,20.81,0.0521,Faturado,476.55,451.72,176.52,2025-01-28,2025-01-28,275.20000000000005,0.6092269547507306
PV003088,2026-04-12,C0026,P008,U01,13.61,0.0604,Entregue,239.54,225.07,110.53,2026-04-24,2026-04-23,114.53999999999999,0.5089083396276713
PV003089,2026-07-16,C0412,P001,U01,61.1,0.0007,Entregue,1130.35,1129.56,501.9,2026-07-27,2026-07-29,627.66,0.555667693615213
PV003090,2024-01-28,C0254,P008,U03,50.55,0.1247,Cancelado,889.68,778.74,386.87,2024-01-31,2024-01-29,391.87,0.5032103140971312
PV003091,2025-04-01,C0290,P008,U01,73.2,0.1792,Entregue,1288.32,1057.45,596.51,2025-04-12,2025-04-15,460.94000000000005,0.43589767837722826
PV003092,2025-10-21,C0263,P001,U01,21.21,0.036,Entregue,392.38,378.25,154.01,2025-11-03,2025-11-09,224.24,0.5928354263053536
PV003093,2026-06-25,C0151,P004,U01,24.32,0.0949,Entregue,325.89,294.96,159.6,2026-07-01,2026-06-30,135.35999999999999,0.4589096826688364
PV003094,2024-04-10,C0147,P002,U01,58.3,0.0717,Faturado,1335.07,1239.35,522.57,2024-04-17,2024-04-18,716.7799999999999,0.5783515552507362
PV003095,2024-06-06,C0039,P004,U03,74.04,0.0207,Faturado,992.14,971.6,438.76,2024-06-15,2024-06-14,532.84,0.5484149855907782
PV003096,2025-12-01,C0388,P006,U01,43.46,0.1327,Faturado,2390.3,2073.11,1075.68,2025-12-14,2025-12-12,997.4300000000001,0.4811273883199637
PV003097,2026-03-16,C0223,P005,U02,66.58,0.0803,Entregue,2110.59,1941.11,1044.34,2026-03-24,2026-03-22,896.77,0.4619882438398648
PV003098,2024-06-03,C0300,P003,U01,45.69,0.128,Cancelado,1918.98,1673.35,909.11,2024-06-06,2024-06-06,764.2399999999999,0.45671258254399855
PV003099,2024-10-05,C0274,P005,U01,84.93,0.0961,Entregue,2692.28,2433.55,1232.14,2024-10-17,2024-10-17,1201.41,0.4936861786279304
PV003100,2024-05-01,C0096,P003,U03,20.92,0.0599,Entregue,878.64,826.01,457.52,2024-05-07,2024-05-07,368.49,0.4461084006246898
PV003101,2024-04-13,C0457,P005,U01,20.2,0.1313,Entregue,640.34,556.26,265.58,2024-04-18,2024-04-18,290.68,0.5225613921547478
PV003102,2026-03-21,C0159,P001,U02,46.47,0.0283,Entregue,859.7,835.37,347.94,2026-04-03,2026-04-04,487.43,0.5834899505608293
PV003103,2024-12-17,C0193,P001,U03,321.49,0.029,Faturado,5947.56,5775.08,2513.81,2024-12-28,2024-12-31,3261.27,0.5647142550406228
PV003104,2025-12-20,C0041,P002,U01,43.32,0.1623,Faturado,992.03,831.02,371.93,2025-12-27,2025-12-27,459.09,0.5524415778200283
PV003105,2025-04-29,C0427,P002,U02,29.8,0.126,Entregue,682.42,596.44,304.99,2025-05-09,2025-05-07,291.45000000000005,0.48864931929448063
PV003106,2025-10-13,C0024,P007,U01,146.0,0.1515,Faturado,1430.8,1214.03,649.36,2025-10-20,2025-10-20,564.67,0.46512030180473296
PV003107,2024-12-25,C0437,P004,U01,28.75,0.0872,Entregue,385.25,351.66,161.05,2025-01-08,2025-01-14,190.61,0.5420292327816641
PV003108,2024-10-22,C0219,P007,U02,65.12,0.0934,Entregue,638.18,578.57,268.5,2024-11-05,2024-11-11,310.07000000000005,0.5359247800611854
PV003109,2024-01-13,C0234,P007,U01,52.35,0.1293,Faturado,513.03,446.7,202.45,2024-01-19,2024-01-22,244.25,0.546787553167674
PV003110,2024-03-14,C0133,P003,U02,34.09,0.072,Entregue,1431.78,1328.69,667.22,2024-03-28,2024-03-28,661.47,0.4978362146174051
PV003111,2025-11-05,C0181,P003,U02,46.06,0.0118,Entregue,1934.52,1911.69,1038.11,2025-11-08,2025-11-06,873.5800000000002,0.45696739534129494
PV003112,2025-08-29,C0143,P004,U03,125.82,0.1427,Entregue,1685.99,1445.4,709.05,2025-09-10,2025-09-10,736.3500000000001,0.5094437525944376
PV003113,2025-08-05,C0395,P003,U01,14.43,0.025,Entregue,606.06,590.91,268.08,2025-08-18,2025-08-18,322.83,0.5463268518048434
PV003114,2025-01-04,C0415,P002,U01,77.35,0.1471,Faturado,1771.31,1510.75,759.64,2025-01-15,2025-01-15,751.11,0.4971768988912792
PV003115,2026-02-11,C0455,P003,U03,69.59,0.0499,Entregue,2922.78,2776.93,1345.26,2026-02-16,2026-02-19,1431.6699999999998,0.5155585484689927
PV003116,2025-03-03,C0212,P005,U02,46.73,0.0424,Faturado,1481.34,1418.53,705.22,2025-03-09,2025-03-15,713.31,0.5028515434992562
PV003117,2026-03-27,C0091,P001,U01,17.64,0.0558,Cancelado,326.34,308.13,133.36,2026-04-09,2026-04-15,174.76999999999998,0.5671956641677214
PV003118,2024-04-02,C0320,P002,U01,44.04,0.1707,Entregue,1008.52,836.37,394.35,2024-04-06,2024-04-07,442.02,0.5284981527314466
PV003119,2026-03-29,C0365,P002,U01,39.05,0.0232,Entregue,894.24,873.49,367.72,2026-04-04,2026-04-05,505.77,0.5790220838246574
PV003120,2025-07-24,C0114,P001,U01,28.9,0.0765,Entregue,534.65,493.75,231.45,2025-07-31,2025-08-06,262.3,0.5312405063291139
PV003121,2026-01-16,C0433,P005,U01,14.43,0.0482,Faturado,457.43,435.38,228.51,2026-01-22,2026-01-28,206.87,0.47514814644678216
PV003122,2025-06-24,C0336,P007,U02,56.63,0.1405,Entregue,554.97,477.0,256.19,2025-06-27,2025-06-27,220.81,0.4629140461215933
PV003123,2026-04-18,C0007,P007,U02,70.86,0.1016,Entregue,694.43,623.88,320.85,2026-04-30,2026-04-30,303.03,0.4857184073860357
PV003124,2025-10-14,C0314,P001,U02,41.98,0.0326,Entregue,776.63,751.31,320.99,2025-10-25,2025-10-25,430.31999999999994,0.5727595799337157
PV003125,2025-10-11,C0052,P002,U03,30.21,0.1085,Entregue,691.81,616.75,258.56,2025-10-22,2025-10-22,358.19,0.5807701661937575
PV003126,2025-03-12,C0372,P008,U01,34.52,0.1409,Entregue,607.55,521.95,278.51,2025-03-24,2025-03-26,243.44000000000005,0.46640482804866373
PV003127,2025-03-28,C0280,P007,U03,80.23,0.0114,Faturado,786.25,777.29,364.46,2025-04-07,2025-04-13,412.83,0.5311145132447349
PV003128,2024-10-22,C0221,P002,U01,15.1,0.0866,Faturado,345.79,315.84,152.0,2024-11-02,2024-11-01,163.83999999999997,0.5187436676798378
PV003129,2024-07-11,C0417,P008,U03,64.28,0.077,Entregue,1131.33,1044.22,467.75,2024-07-18,2024-07-19,576.47,0.5520579954415736
PV003130,2024-07-02,C0175,P006,U01,43.13,0.0678,Entregue,2372.15,2211.32,1047.84,2024-07-07,2024-07-05,1163.4800000000002,0.5261472785485592
PV003131,2024-07-25,C0345,P008,U01,78.01,0.1669,Entregue,1372.98,1143.83,590.44,2024-08-06,2024-08-07,553.3899999999999,0.48380441149471504
PV003132,2026-06-25,C0262,P008,U02,21.79,0.0867,Entregue,383.5,350.25,161.38,2026-06-29,2026-07-01,188.87,0.5392433975731621
PV003133,2024-10-07,C0084,P007,U02,15.32,0.0519,Entregue,150.14,142.35,67.76,2024-10-10,2024-10-13,74.58999999999999,0.5239901650860554
PV003134,2026-07-07,C0105,P002,U02,98.52,0.0364,Entregue,2256.11,2173.99,1015.66,2026-07-21,2026-07-21,1158.33,0.5328129384219799
PV003135,2025-08-13,C0361,P001,U01,41.98,0.1489,Faturado,776.63,660.99,340.25,2025-08-17,2025-08-17,320.74,0.4852418342183694
PV003136,2026-07-13,C0480,P003,U02,59.31,0.0408,Entregue,2491.02,2389.39,1090.16,2026-07-20,2026-07-23,1299.2299999999998,0.5437496599550512
PV003137,2026-04-05,C0222,P006,U03,19.41,0.0106,Entregue,1067.55,1056.23,559.47,2026-04-09,2026-04-09,496.76,0.47031423080200335
PV003138,2026-04-12,C0488,P001,U02,31.6,0.069,Entregue,584.6,544.26,215.4,2026-04-24,2026-04-30,328.86,0.6042332708631905
PV003139,2025-08-28,C0420,P003,U02,64.03,0.0062,Entregue,2689.26,2672.59,1381.66,2025-08-31,2025-09-02,1290.93,0.4830258288776056
PV003140,2026-01-29,C0087,P002,U03,50.43,0.1586,Entregue,1154.85,971.69,460.2,2026-02-04,2026-02-06,511.49000000000007,0.5263921621093147
PV003141,2025-12-25,C0411,P002,U01,31.95,0.0137,Entregue,731.66,721.64,320.6,2026-01-03,2026-01-04,401.03999999999996,0.5557341610775456
PV003142,2024-06-03,C0353,P001,U02,82.89,0.1401,Entregue,1533.46,1318.62,679.11,2024-06-08,2024-06-08,639.5099999999999,0.48498430177003227
PV003143,2024-09-17,C0337,P001,U01,49.57,0.0553,Entregue,917.04,866.33,351.05,2024-09-27,2024-09-26,515.28,0.59478489721007
PV003144,2024-08-14,C0164,P005,U03,89.91,0.1224,Faturado,2850.15,2501.29,1420.32,2024-08-26,2024-08-25,1080.97,0.432165002858525
PV003145,2025-12-21,C0043,P008,U01,75.28,0.0227,Entregue,1324.93,1294.85,573.84,2026-01-01,2026-01-02,721.0099999999999,0.5568289763293045
PV003146,2024-12-11,C0021,P003,U02,12.37,0.0651,Entregue,519.54,485.72,234.79,2024-12-18,2024-12-18,250.93000000000004,0.5166145104175246
PV003147,2025-12-16,C0411,P004,U02,46.88,0.0199,Entregue,628.19,615.69,298.59,2025-12-24,2025-12-24,317.1000000000001,0.5150319154119769
PV003148,2024-10-02,C0487,P003,U03,17.21,0.027,Entregue,722.82,703.3,376.62,2024-10-07,2024-10-06,326.67999999999995,0.4644959476752452
PV003149,2026-05-24,C0219,P003,U01,29.29,0.042,Entregue,1230.18,1178.51,623.23,2026-05-29,2026-05-30,555.28,0.4711712246820137
PV003150,2026-07-14,C0387,P001,U01,119.02,0.176,Faturado,2201.87,1814.34,821.31,2026-07-27,2026-07-27,993.03,0.5473229934852343
PV003151,2025-06-05,C0035,P005,U01,23.97,0.0764,Entregue,759.85,701.8,382.36,2025-06-18,2025-06-20,319.43999999999994,0.4551724137931034
PV003152,2025-10-07,C0356,P001,U03,81.59,0.084,Entregue,1509.42,1382.63,602.35,2025-10-11,2025-10-17,780.2800000000001,0.5643447632410695
PV003153,2024-02-24,C0401,P001,U02,33.52,0.0394,Entregue,620.12,595.69,276.46,2024-03-06,2024-03-09,319.2300000000001,0.5358995450653864
PV003154,2024-05-11,C0107,P005,U01,86.45,0.075,Entregue,2740.46,2534.93,1194.17,2024-05-14,2024-05-14,1340.7599999999998,0.5289140134047093
PV003155,2026-03-01,C0305,P007,U03,21.19,0.0868,Entregue,207.66,189.64,85.46,2026-03-09,2026-03-08,104.17999999999999,0.5493566758067918
PV003156,2025-04-15,C0428,P003,U01,26.76,0.0738,Entregue,1123.92,1040.97,498.59,2025-04-22,2025-04-22,542.3800000000001,0.5210332670490024
PV003157,2026-02-25,C0092,P006,U01,38.95,0.0368,Entregue,2142.25,2063.42,1058.76,2026-03-01,2026-03-01,1004.6600000000001,0.4868906960289229
PV003158,2024-08-29,C0278,P006,U01,63.35,0.0267,Entregue,3484.25,3391.22,1697.66,2024-09-05,2024-09-04,1693.5599999999997,0.49939549778545766
PV003159,2024-09-29,C0191,P007,U01,38.46,0.091,Entregue,376.91,342.61,154.62,2024-10-02,2024-10-02,187.99,0.5486996876915443
PV003160,2025-04-20,C0454,P002,U01,67.86,0.0125,Entregue,1553.99,1534.57,689.9,2025-04-26,2025-04-25,844.67,0.550427807138156
PV003161,2026-04-25,C0141,P006,U03,27.82,0.0875,Entregue,1530.1,1396.22,663.66,2026-05-05,2026-05-03,732.5600000000001,0.5246737620145823
