inspecao_id,lote_id,ph,viscosidade_cp,resultado,tempo_liberacao_h
IQ002402,L002402,7.3,5868.0,Aprovado,23.7
IQ002403,L002403,8.11,5730.0,Aprovado,28.5
IQ002404,L002404,7.32,6412.0,Aprovado,26.2
IQ002405,L002405,8.09,5772.0,Reprovado,8.1
IQ002406,L002406,7.01,4677.0,Aprovado,12.7
IQ002407,L002407,6.54,5422.0,Aprovado,1.7
IQ002408,L002408,6.9,4549.0,Aprovado,14.3
IQ002409,L002409,8.77,5073.0,Aprovado,8.7
IQ002410,L002410,7.35,4225.0,Aprovado,13.9
IQ002411,L002411,7.07,5688.0,Aprovado,18.4
IQ002412,L002412,6.46,5641.0,Aprovado,3.1
IQ002413,L002413,6.27,4880.0,Aprovado,12.4
IQ002414,L002414,7.63,5109.0,Aprovado,17.1
IQ002415,L002415,7.11,5804.0,Aprovado,8.4
IQ002416,L002416,8.88,5517.0,Aprovado,13.5
IQ002417,L002417,6.37,5383.0,Aprovado,3.5
IQ002418,L002418,7.3,4806.0,Aprovado,8.7
IQ002419,L002419,6.99,4654.0,Aprovado,2.8
IQ002420,L002420,6.51,5426.0,Aprovado,4.6
IQ002421,L002421,5.61,5408.0,Aprovado,4.5
IQ002422,L002422,6.34,5370.0,Aprovado,11.3
IQ002423,L002423,6.19,5967.0,Aprovado,5.6
IQ002424,L002424,6.96,4802.0,Aprovado,13.1
IQ002425,L002425,8.68,4605.0,Aprovado,16.6
IQ002426,L002426,8.14,5728.0,Aprovado,22.4
IQ002427,L002427,6.86,6225.0,Aprovado,4.7
IQ002428,L002428,9.15,5033.0,Aprovado com desvio,39.6
IQ002429,L002429,8.72,5930.0,Aprovado,22.5
IQ002430,L002430,6.93,5214.0,Aprovado,3.9
IQ002431,L002431,6.74,6037.0,Aprovado,17.9
IQ002432,L002432,7.29,5540.0,Aprovado,3.9
IQ002433,L002433,6.95,4585.0,Aprovado,17.4
IQ002434,L002434,8.15,5542.0,Aprovado,12.2
IQ002435,L002435,7.83,4948.0,Aprovado,14.4
IQ002436,L002436,7.78,4914.0,Aprovado,10.6
IQ002437,L002437,8.44,4335.0,Aprovado,14.2
IQ002438,L002438,6.34,5535.0,Aprovado,13.0
IQ002439,L002439,6.49,5833.0,Aprovado,5.2
IQ002440,L002440,8.22,6412.0,Aprovado,6.7
IQ002441,L002441,6.45,5423.0,Aprovado,5.3
IQ002442,L002442,7.64,6191.0,Aprovado,11.3
IQ002443,L002443,6.57,4623.0,Aprovado,13.9
IQ002444,L002444,4.66,5436.0,Aprovado,5.5
IQ002445,L002445,4.9,5892.0,Aprovado,13.1
IQ002446,L002446,6.78,4672.0,Aprovado,24.4
IQ002447,L002447,6.74,5343.0,Aprovado,10.8
IQ002448,L002448,6.9,5680.0,Aprovado,42.1
IQ002449,L002449,6.5,4875.0,Aprovado,7.2
IQ002450,L002450,6.21,6134.0,Aprovado,30.8
IQ002451,L002451,6.47,4272.0,Aprovado,5.0
IQ002453,L002453,5.83,4409.0,Aprovado,12.5
IQ002454,L002454,7.64,5210.0,Aprovado,5.6
IQ002455,L002455,9.8,4782.0,Aprovado,11.2
IQ002456,L002456,8.09,5568.0,Aprovado,1.0
IQ002457,L002457,8.48,4387.0,Aprovado,14.9
IQ002458,L002458,7.63,4992.0,Aprovado,4.7
IQ002459,L002459,5.99,4919.0,Aprovado,36.0
IQ002460,L002460,7.8,5821.0,Aprovado,14.8
IQ002461,L002461,7.16,5438.0,Aprovado,6.2
IQ002462,L002462,7.97,5868.0,Aprovado,7.6
IQ002463,L002463,7.12,3842.0,Aprovado,4.5
IQ002464,L002464,7.4,4565.0,Aprovado,4.0
IQ002465,L002465,7.52,4738.0,Aprovado,9.1
IQ002466,L002466,6.83,5411.0,Aprovado,11.5
IQ002467,L002467,8.06,6604.0,Aprovado com desvio,3.3
IQ002468,L002468,5.98,3955.0,Aprovado,4.2
IQ002469,L002469,7.29,3573.0,Aprovado,13.9
IQ002470,L002470,7.83,5042.0,Aprovado,3.1
IQ002471,L002471,8.41,5963.0,Aprovado,9.0
IQ002472,L002472,8.0,4748.0,Aprovado,14.9
IQ002473,L002473,7.07,5649.0,Aprovado,11.6
IQ002474,L002474,7.75,4717.0,Aprovado,3.7
IQ002475,L002475,7.66,5397.0,Aprovado,6.5
IQ002476,L002476,7.09,5148.0,Aprovado,20.4
IQ002477,L002477,6.74,4822.0,Aprovado,9.4
IQ002478,L002478,7.19,5120.0,Aprovado,18.3
IQ002479,L002479,7.17,5399.0,Reprovado,14.4
IQ002480,L002480,7.0,5680.0,Aprovado,6.1
IQ002481,L002481,6.92,4920.0,Aprovado,7.0
IQ002482,L002482,6.78,5229.0,Aprovado,7.0
IQ002483,L002483,7.23,5020.0,Aprovado,7.0
IQ002484,L002484,6.71,5545.0,Aprovado,8.0
IQ002485,L002485,6.28,4637.0,Aprovado,7.9
IQ002486,L002486,7.07,6386.0,Aprovado,2.7
IQ002487,L002487,6.19,5441.0,Aprovado,8.0
IQ002488,L002488,7.65,5656.0,Aprovado,5.6
IQ002489,L002489,7.53,3990.0,Aprovado,29.3
IQ002490,L002490,5.91,5466.0,Aprovado,3.2
IQ002491,L002491,6.66,5322.0,Aprovado,12.3
IQ002492,L002492,6.11,5724.0,Aprovado,10.1
IQ002493,L002493,7.67,5108.0,Aprovado,38.0
IQ002494,L002494,7.05,4818.0,Aprovado,4.6
IQ002495,L002495,7.27,4486.0,Aprovado,2.6
IQ002497,L002497,6.57,5479.0,Aprovado,4.0
IQ002498,L002498,7.61,5397.0,Aprovado,8.3
IQ002499,L002499,7.33,5443.0,Aprovado,7.2
IQ002500,L002500,7.72,5038.0,Aprovado,11.7
IQ002501,L002501,5.98,3920.0,Aprovado,4.3
IQ002502,L002502,7.81,5584.0,Aprovado,2.1
IQ002503,L002503,6.65,5400.0,Aprovado,5.1
IQ002504,L002504,7.38,5126.0,Aprovado,14.1
IQ002505,L002505,6.52,5697.0,Aprovado,14.8
IQ002506,L002506,8.05,4103.0,Aprovado,16.9
IQ002507,L002507,7.33,5035.0,Aprovado,2.2
IQ002508,L002508,6.71,5242.0,Aprovado,19.6
IQ002509,L002509,5.55,5979.0,Aprovado,14.1
IQ002510,L002510,7.64,4397.0,Aprovado,6.5
IQ002511,L002511,7.36,5150.0,Aprovado,9.5
IQ002512,L002512,7.79,5148.0,Reprovado,27.2
IQ002513,L002513,7.27,5205.0,Aprovado,8.1
IQ002514,L002514,7.3,5336.0,Aprovado,9.1
IQ002515,L002515,7.17,5385.0,Aprovado,18.6
IQ002516,L002516,6.87,6141.0,Aprovado,8.8
IQ002517,L002517,7.77,5480.0,Aprovado,3.9
IQ002518,L002518,6.58,5549.0,Aprovado,7.4
IQ002519,L002519,7.34,5560.0,Reprovado,16.2
IQ002520,L002520,7.61,5443.0,Aprovado,13.6
IQ002521,L002521,5.25,5476.0,Aprovado,3.7
IQ002522,L002522,7.1,4816.0,Aprovado,11.2
IQ002523,L002523,7.46,4391.0,Aprovado,7.4
IQ002524,L002524,7.6,5884.0,Reprovado,2.6
IQ002525,L002525,8.3,4826.0,Aprovado,3.0
IQ002526,L002526,7.15,5957.0,Aprovado,2.4
IQ002527,L002527,7.55,4971.0,Aprovado,13.9
IQ002528,L002528,7.07,4684.0,Aprovado,20.2
IQ002529,L002529,6.27,5937.0,Aprovado,12.1
IQ002530,L002530,9.12,4902.0,Aprovado,7.6
IQ002531,L002531,7.89,6944.0,Aprovado,1.3
IQ002532,L002532,6.55,5312.0,Aprovado,22.2
IQ002533,L002533,7.85,5125.0,Aprovado,12.1
IQ002534,L002534,8.09,4634.0,Aprovado,10.0
IQ002535,L002535,7.62,5328.0,Aprovado,9.7
IQ002536,L002536,8.52,4551.0,Aprovado,9.7
IQ002537,L002537,6.79,5405.0,Aprovado,2.4
IQ002538,L002538,7.85,5163.0,Aprovado,34.8
IQ002539,L002539,7.22,6058.0,Aprovado,5.0
IQ002540,L002540,7.9,5875.0,Aprovado,4.5
IQ002542,L002542,7.45,5687.0,Aprovado com desvio,16.3
IQ002543,L002543,7.26,5783.0,Aprovado,36.0
IQ002544,L002544,7.43,5393.0,Aprovado,5.6
IQ002545,L002545,7.17,5829.0,Aprovado,3.8
IQ002546,L002546,7.3,4052.0,Aprovado,15.8
IQ002547,L002547,7.96,4374.0,Aprovado,4.8
IQ002548,L002548,6.51,5780.0,Aprovado,5.6
IQ002549,L002549,6.27,4047.0,Aprovado,3.7
IQ002550,L002550,7.27,5383.0,Aprovado,6.2
IQ002551,L002551,7.53,5483.0,Aprovado,7.0
IQ002552,L002552,7.77,4423.0,Aprovado,12.3
IQ002553,L002553,6.83,5735.0,Aprovado,9.1
IQ002555,L002555,6.67,5760.0,Aprovado,4.2
IQ002556,L002556,6.23,5278.0,Aprovado,10.2
IQ002557,L002557,7.96,4197.0,Aprovado,28.8
IQ002558,L002558,6.49,5463.0,Aprovado,9.3
IQ002559,L002559,8.27,5394.0,Aprovado,1.8
IQ002560,L002560,8.18,6477.0,Aprovado,16.8
IQ002561,L002561,5.83,6239.0,Aprovado,2.1
IQ002562,L002562,6.23,4859.0,Aprovado,18.7
IQ002563,L002563,8.05,5401.0,Aprovado,4.4
IQ002564,L002564,7.29,6262.0,Aprovado,8.4
IQ002565,L002565,5.5,5156.0,Aprovado,21.7
IQ002566,L002566,7.86,5521.0,Aprovado,8.6
IQ002567,L002567,6.45,4738.0,Aprovado,4.4
IQ002568,L002568,6.77,5572.0,Aprovado com desvio,9.0
IQ002569,L002569,5.86,5096.0,Aprovado,5.7
IQ002570,L002570,7.86,4913.0,Aprovado,3.1
IQ002571,L002571,7.0,5229.0,Aprovado,3.9
IQ002572,L002572,6.82,5620.0,Aprovado,17.8
IQ002573,L002573,8.33,5890.0,Aprovado,16.0
IQ002574,L002574,8.11,5395.0,Aprovado,8.2
IQ002575,L002575,8.0,5387.0,Aprovado,6.9
IQ002576,L002576,7.67,5305.0,Aprovado,7.6
IQ002577,L002577,6.5,6174.0,Aprovado com desvio,8.4
IQ002578,L002578,6.18,6597.0,Aprovado,17.6
IQ002579,L002579,7.67,4864.0,Aprovado,7.1
IQ002580,L002580,4.66,5848.0,Aprovado,7.4
IQ002581,L002581,7.62,5977.0,Aprovado,12.8
IQ002582,L002582,7.66,5990.0,Aprovado,7.3
IQ002583,L002583,8.32,3974.0,Aprovado,14.7
IQ002584,L002584,6.79,6165.0,Aprovado,9.6
IQ002585,L002585,8.17,5086.0,Aprovado,14.1
IQ002586,L002586,7.45,5060.0,Aprovado,5.6
IQ002587,L002587,8.52,4879.0,Aprovado,2.8
IQ002588,L002588,8.54,3435.0,Aprovado,22.2
IQ002589,L002589,8.33,5537.0,Aprovado,5.7
IQ002590,L002590,8.55,4991.0,Reprovado,4.1
IQ002592,L002592,7.21,5625.0,Aprovado,17.4
IQ002593,L002593,6.6,4330.0,Aprovado,23.2
IQ002594,L002594,7.41,5200.0,Aprovado,18.3
IQ002595,L002595,7.53,5363.0,Aprovado,8.1
IQ002596,L002596,7.08,6031.0,Aprovado,4.1
IQ002597,L002597,8.27,5981.0,Aprovado,6.1
IQ002598,L002598,6.16,5483.0,Aprovado,9.2
IQ002599,L002599,8.11,5819.0,Aprovado,21.1
IQ002600,L002600,5.13,5917.0,Aprovado,4.6
IQ002601,L002601,8.73,4730.0,Aprovado,12.1
IQ002602,L002602,6.93,4806.0,Aprovado,7.7
IQ002603,L002603,6.42,5222.0,Aprovado,7.4
IQ002604,L002604,7.28,5292.0,Aprovado,7.4
IQ002605,L002605,7.51,5287.0,Aprovado,6.9
IQ002606,L002606,5.47,4876.0,Aprovado,0.8
IQ002607,L002607,7.25,4684.0,Aprovado,28.7
IQ002608,L002608,8.63,5406.0,Aprovado com desvio,20.1
IQ002609,L002609,7.71,4672.0,Aprovado,8.6
IQ002610,L002610,7.47,5214.0,Aprovado,4.7
IQ002611,L002611,7.32,5245.0,Aprovado,12.0
IQ002612,L002612,6.01,4362.0,Aprovado,7.2
IQ002613,L002613,8.73,5605.0,Aprovado,13.1
IQ002614,L002614,7.63,5533.0,Aprovado,1.9
IQ002615,L002615,6.99,4404.0,Reprovado,7.1
IQ002616,L002616,8.64,5880.0,Aprovado,20.9
IQ002617,L002617,5.52,4921.0,Aprovado,4.7
IQ002618,L002618,5.73,4088.0,Reprovado,17.8
IQ002619,L002619,6.74,4312.0,Aprovado,7.4
IQ002620,L002620,5.95,6123.0,Aprovado,7.0
IQ002621,L002621,6.42,5060.0,Aprovado,16.3
IQ002622,L002622,7.47,5481.0,Aprovado,14.6
IQ002623,L002623,6.91,5317.0,Aprovado,5.0
IQ002624,L002624,6.27,4289.0,Aprovado,19.7
IQ002625,L002625,6.87,6240.0,Aprovado,1.4
IQ002626,L002626,6.51,5378.0,Aprovado,13.5
IQ002627,L002627,8.04,4825.0,Aprovado,3.3
IQ002628,L002628,8.3,5614.0,Aprovado,2.3
IQ002629,L002629,6.17,5110.0,Aprovado,33.1
IQ002630,L002630,7.28,5601.0,Aprovado,6.7
IQ002631,L002631,6.3,4975.0,Aprovado,1.6
IQ002632,L002632,5.52,5155.0,Aprovado,14.5
IQ002633,L002633,6.03,5391.0,Reprovado,2.6
IQ002634,L002634,6.45,5776.0,Aprovado,15.9
IQ002635,L002635,7.05,4965.0,Aprovado,5.9
IQ002636,L002636,7.02,6445.0,Aprovado com desvio,5.6
IQ002637,L002637,7.35,4415.0,Aprovado,8.4
IQ002638,L002638,7.68,6342.0,Aprovado,7.5
IQ002639,L002639,7.81,5609.0,Aprovado,7.9
IQ002640,L002640,7.86,5472.0,Aprovado,8.0
IQ002641,L002641,7.23,5269.0,Aprovado,11.1
IQ002642,L002642,6.0,4924.0,Aprovado,15.0
IQ002643,L002643,6.35,5852.0,Aprovado,7.7
IQ002644,L002644,8.4,5060.0,Aprovado,13.7
IQ002645,L002645,6.92,4521.0,Aprovado,2.2
IQ002646,L002646,5.83,5607.0,Aprovado,7.5
IQ002647,L002647,5.74,5171.0,Aprovado,0.7
IQ002648,L002648,7.04,5934.0,Aprovado,14.1
IQ002649,L002649,7.63,5257.0,Reprovado,6.8
IQ002650,L002650,8.11,5847.0,Aprovado,14.4
IQ002651,L002651,7.34,4402.0,Reprovado,12.7
IQ002652,L002652,8.0,5362.0,Aprovado,10.7
IQ002653,L002653,8.0,4692.0,Aprovado,10.4
IQ002654,L002654,7.2,4915.0,Aprovado,3.0
IQ002655,L002655,6.56,4523.0,Aprovado,15.0
IQ002656,L002656,8.18,4706.0,Aprovado,8.1
IQ002657,L002657,4.86,5336.0,Reprovado,5.8
IQ002658,L002658,6.19,4716.0,Aprovado,1.7
IQ002659,L002659,6.93,4524.0,Aprovado,5.3
IQ002660,L002660,6.15,5691.0,Aprovado,26.6
IQ002661,L002661,6.8,4732.0,Aprovado,1.2
IQ002662,L002662,8.59,5558.0,Aprovado,20.9
IQ002664,L002664,6.61,4426.0,Aprovado,6.7
IQ002665,L002665,8.28,4955.0,Aprovado,19.3
IQ002666,L002666,7.87,5499.0,Aprovado,23.4
IQ002667,L002667,6.94,5026.0,Aprovado,11.4
IQ002668,L002668,8.18,5190.0,Aprovado,4.6
IQ002669,L002669,6.25,4609.0,Aprovado,1.3
IQ002670,L002670,6.31,5360.0,Aprovado,13.3
IQ002671,L002671,6.16,5032.0,Aprovado,6.8
IQ002672,L002672,7.84,4954.0,Aprovado,10.3
IQ002673,L002673,7.46,5786.0,Aprovado,5.2
IQ002674,L002674,7.26,4946.0,Aprovado,10.2
IQ002675,L002675,7.73,5785.0,Aprovado,3.6
IQ002676,L002676,7.9,5110.0,Aprovado,1.8
IQ002677,L002677,7.56,6269.0,Reprovado,2.3
IQ002678,L002678,6.49,4324.0,Aprovado,16.7
IQ002679,L002679,6.62,4013.0,Aprovado,4.4
IQ002680,L002680,7.72,5778.0,Reprovado,1.5
IQ002681,L002681,7.32,4972.0,Aprovado,2.1
IQ002682,L002682,8.73,4397.0,Aprovado,5.8
IQ002683,L002683,8.35,5690.0,Aprovado,21.2
IQ002684,L002684,6.59,4514.0,Aprovado,9.1
IQ002685,L002685,7.81,4637.0,Aprovado,10.2
IQ002686,L002686,7.07,4639.0,Aprovado,3.1
IQ002687,L002687,8.03,4909.0,Aprovado,8.4
IQ002688,L002688,7.57,5257.0,Aprovado,14.2
IQ002689,L002689,6.22,5338.0,Aprovado,8.6
IQ002690,L002690,6.62,4396.0,Aprovado,13.4
IQ002691,L002691,7.72,6535.0,Aprovado,8.0
IQ002692,L002692,6.05,6346.0,Reprovado,8.8
IQ002693,L002693,7.43,4390.0,Aprovado,8.7
IQ002694,L002694,5.98,3708.0,Aprovado,18.4
IQ002695,L002695,5.37,5081.0,Aprovado,27.1
IQ002696,L002696,7.78,5456.0,Aprovado,2.6
IQ002697,L002697,7.89,4469.0,Aprovado,4.0
IQ002698,L002698,7.81,5051.0,Aprovado,11.7
IQ002699,L002699,6.15,5957.0,Aprovado,10.4
IQ002700,L002700,5.63,5310.0,Aprovado,15.3
IQ002701,L002701,7.77,6274.0,Aprovado,8.3
IQ002702,L002702,5.24,4888.0,Aprovado,15.7
IQ002703,L002703,7.06,5584.0,Reprovado,5.4
IQ002704,L002704,7.59,5141.0,Aprovado,7.5
IQ002705,L002705,7.59,4829.0,Aprovado,8.7
IQ002706,L002706,6.55,5683.0,Aprovado,6.7
IQ002707,L002707,6.98,5351.0,Aprovado,7.2
IQ002708,L002708,8.22,5155.0,Aprovado com desvio,7.4
IQ002709,L002709,5.9,3977.0,Aprovado,8.1
IQ002710,L002710,7.85,5674.0,Aprovado,24.4
IQ002711,L002711,6.8,5221.0,Aprovado,0.2
IQ002712,L002712,8.02,4980.0,Aprovado,5.0
IQ002713,L002713,7.65,5215.0,Aprovado,7.5
IQ002714,L002714,6.75,5338.0,Aprovado,7.1
IQ002715,L002715,6.52,4601.0,Aprovado,29.1
IQ002716,L002716,6.64,6273.0,Reprovado,11.5
IQ002717,L002717,7.47,5833.0,Aprovado,7.9
IQ002718,L002718,4.8,3605.0,Aprovado,11.7
IQ002719,L002719,8.11,5519.0,Aprovado,7.8
IQ002720,L002720,6.55,5127.0,Aprovado,3.5
IQ002721,L002721,6.55,5297.0,Aprovado,12.2
IQ002722,L002722,8.83,5317.0,Aprovado,23.1
IQ002723,L002723,7.25,6068.0,Aprovado,8.0
IQ002724,L002724,7.89,5247.0,Aprovado,18.8
IQ002725,L002725,5.48,5486.0,Aprovado,15.6
IQ002726,L002726,7.18,4295.0,Aprovado,9.2
IQ002727,L002727,7.34,5227.0,Aprovado com desvio,2.1
IQ002728,L002728,7.54,6124.0,Aprovado,5.3
IQ002729,L002729,7.28,5631.0,Aprovado,5.2
IQ002730,L002730,6.88,5035.0,Aprovado,4.0
IQ002731,L002731,7.99,5632.0,Aprovado,7.4
IQ002732,L002732,8.02,5516.0,Aprovado,5.2
IQ002733,L002733,8.92,4488.0,Aprovado,11.5
IQ002734,L002734,7.91,5845.0,Aprovado,4.1
IQ002735,L002735,6.53,5391.0,Aprovado,5.8
IQ002736,L002736,6.96,5386.0,Aprovado,3.0
IQ002737,L002737,7.87,5717.0,Aprovado,23.3
IQ002738,L002738,7.35,3580.0,Aprovado,8.8
IQ002739,L002739,7.98,5409.0,Aprovado,4.4
IQ002740,L002740,7.25,5744.0,Aprovado,26.7
IQ002741,L002741,5.83,5709.0,Aprovado,6.0
IQ002743,L002743,7.36,5652.0,Aprovado,4.6
IQ002744,L002744,7.98,4892.0,Aprovado,16.6
IQ002745,L002745,5.73,6486.0,Aprovado,6.7
IQ002746,L002746,7.17,5374.0,Reprovado,13.1
IQ002747,L002747,7.62,5890.0,Aprovado,10.7
IQ002748,L002748,9.2,5560.0,Aprovado,27.7
IQ002749,L002749,6.56,5465.0,Aprovado,13.1
IQ002750,L002750,6.33,4834.0,Aprovado,6.1
IQ002751,L002751,6.85,4670.0,Aprovado,11.7
IQ002752,L002752,5.95,5422.0,Aprovado,5.9
IQ002753,L002753,8.58,4932.0,Reprovado,8.7
IQ002754,L002754,7.54,4800.0,Aprovado,9.8
IQ002755,L002755,6.32,4636.0,Aprovado,6.7
IQ002756,L002756,7.93,6418.0,Aprovado,19.6
IQ002757,L002757,7.19,4076.0,Aprovado,10.9
IQ002758,L002758,6.65,5126.0,Aprovado,4.3
IQ002759,L002759,6.62,6098.0,Aprovado,7.7
IQ002760,L002760,8.47,6600.0,Aprovado,4.1
IQ002761,L002761,6.57,5555.0,Aprovado com desvio,35.7
IQ002762,L002762,8.13,4948.0,Aprovado,16.4
IQ002763,L002763,8.76,4635.0,Aprovado,8.5
IQ002764,L002764,6.23,5351.0,Aprovado,8.8
IQ002765,L002765,7.47,4854.0,Aprovado,4.1
IQ002766,L002766,7.26,4875.0,Aprovado,19.9
IQ002767,L002767,7.17,5728.0,Aprovado,14.4
IQ002768,L002768,6.97,5512.0,Aprovado,7.2
IQ002769,L002769,7.38,4967.0,Aprovado,1.5
IQ002770,L002770,6.9,4718.0,Aprovado,10.3
IQ002771,L002771,6.97,4025.0,Aprovado,2.3
IQ002772,L002772,5.53,5982.0,Aprovado,8.1
IQ002773,L002773,5.79,5013.0,Aprovado,3.9
IQ002774,L002774,6.23,4545.0,Aprovado,12.0
IQ002775,L002775,7.11,5348.0,Aprovado,7.0
IQ002776,L002776,7.14,4640.0,Aprovado,7.5
IQ002777,L002777,8.25,5901.0,Aprovado,16.0
IQ002778,L002778,7.88,5313.0,Aprovado,4.9
IQ002779,L002779,7.38,5740.0,Aprovado,9.5
IQ002780,L002780,8.61,5572.0,Aprovado,8.5
IQ002781,L002781,6.97,5944.0,Aprovado,3.0
IQ002782,L002782,7.62,4725.0,Aprovado,14.4
IQ002783,L002783,5.72,5237.0,Aprovado,10.6
IQ002784,L002784,7.12,5868.0,Aprovado,5.6
IQ002785,L002785,7.79,4586.0,Aprovado,2.6
IQ002786,L002786,5.37,3633.0,Aprovado,8.6
IQ002787,L002787,7.25,4320.0,Aprovado,5.7
IQ002788,L002788,6.91,6306.0,Aprovado,32.1
IQ002789,L002789,7.27,4476.0,Aprovado,5.9
IQ002790,L002790,7.85,6220.0,Aprovado,18.0
IQ002791,L002791,5.99,4721.0,Aprovado,16.1
IQ002792,L002792,6.55,4703.0,Aprovado,5.0
IQ002793,L002793,7.37,5232.0,Aprovado,8.6
IQ002794,L002794,6.69,4068.0,Aprovado,7.8
IQ002795,L002795,6.66,4805.0,Aprovado com desvio,6.6
IQ002796,L002796,7.86,5455.0,Aprovado,13.6
IQ002797,L002797,8.61,4463.0,Aprovado,5.2
IQ002798,L002798,8.43,4728.0,Aprovado,29.3
IQ002799,L002799,6.69,5141.0,Aprovado,4.6
IQ002800,L002800,7.67,5156.0,Reprovado,5.4
IQ002801,L002801,6.9,5487.0,Aprovado,16.7
IQ002802,L002802,7.58,5836.0,Aprovado,5.9
IQ002803,L002803,7.07,5266.0,Reprovado,12.4
IQ002804,L002804,7.24,5687.0,Aprovado,9.5
IQ002805,L002805,5.67,6265.0,Aprovado,8.7
IQ002806,L002806,9.01,5221.0,Aprovado,17.8
IQ002807,L002807,7.84,5707.0,Aprovado,6.9
IQ002808,L002808,8.21,5209.0,Aprovado,29.4
IQ002809,L002809,7.39,4755.0,Aprovado,4.1
IQ002810,L002810,7.53,5144.0,Aprovado,34.8
IQ002811,L002811,6.05,5326.0,Aprovado,3.2
IQ002812,L002812,7.19,6152.0,Aprovado,5.6
IQ002813,L002813,8.63,6186.0,Aprovado,0.9
IQ002814,L002814,7.09,6284.0,Aprovado,10.0
IQ002815,L002815,8.3,5820.0,Aprovado,15.0
IQ002816,L002816,7.28,5102.0,Aprovado,8.5
IQ002817,L002817,7.4,4764.0,Aprovado,6.1
IQ002818,L002818,6.81,4871.0,Aprovado,24.6
IQ002819,L002819,4.91,5649.0,Aprovado,12.5
IQ002820,L002820,8.25,6321.0,Aprovado,16.4
IQ002821,L002821,6.75,5125.0,Aprovado,16.2
IQ002822,L002822,8.12,5612.0,Aprovado,3.8
IQ002823,L002823,7.06,5109.0,Aprovado,13.2
IQ002824,L002824,5.46,5642.0,Aprovado,10.3
IQ002825,L002825,8.33,4223.0,Aprovado,1.2
IQ002826,L002826,6.58,5753.0,Aprovado com desvio,11.5
IQ002827,L002827,7.86,5887.0,Aprovado,12.5
IQ002828,L002828,5.78,4747.0,Aprovado,12.2
IQ002829,L002829,7.09,4736.0,Aprovado,8.2
IQ002830,L002830,5.55,5308.0,Aprovado,2.9
IQ002831,L002831,8.03,4914.0,Aprovado,18.3
IQ002832,L002832,5.43,5943.0,Aprovado,8.4
IQ002833,L002833,7.74,5294.0,Aprovado,46.9
IQ002834,L002834,8.47,5108.0,Aprovado,19.1
IQ002835,L002835,6.23,5091.0,Aprovado com desvio,8.4
IQ002836,L002836,6.58,5924.0,Aprovado,6.6
IQ002837,L002837,6.4,5780.0,Aprovado,16.7
IQ002838,L002838,6.22,5402.0,Aprovado,12.9
IQ002839,L002839,7.08,5386.0,Aprovado,13.2
IQ002840,L002840,7.98,4099.0,Aprovado,12.3
IQ002841,L002841,8.92,5007.0,Aprovado,5.2
IQ002842,L002842,7.33,5259.0,Reprovado,6.1
IQ002843,L002843,6.41,4752.0,Aprovado,43.2
IQ002844,L002844,5.94,4643.0,Aprovado,7.1
IQ002845,L002845,7.55,6134.0,Aprovado,17.0
IQ002846,L002846,8.32,6178.0,Aprovado,2.0
IQ002847,L002847,6.18,6019.0,Aprovado,6.9
IQ002848,L002848,9.01,5110.0,Aprovado,10.6
IQ002849,L002849,4.8,5123.0,Aprovado,9.0
IQ002850,L002850,5.1,5600.0,Aprovado,14.3
IQ002851,L002851,7.13,5761.0,Aprovado,6.9
IQ002852,L002852,6.69,6288.0,Aprovado,6.1
IQ002853,L002853,7.41,4571.0,Aprovado,6.5
IQ002854,L002854,7.61,5063.0,Reprovado,2.0
IQ002855,L002855,7.2,4539.0,Aprovado,27.4
IQ002856,L002856,7.21,5934.0,Aprovado,5.5
IQ002857,L002857,7.02,5815.0,Aprovado,13.7
IQ002858,L002858,8.29,5198.0,Aprovado,5.4
IQ002859,L002859,7.97,4845.0,Aprovado,2.4
IQ002860,L002860,6.08,4690.0,Aprovado,2.7
IQ002861,L002861,6.28,5052.0,Aprovado,13.6
IQ002862,L002862,8.85,4397.0,Reprovado,4.1
IQ002863,L002863,8.25,5298.0,Aprovado,11.6
IQ002864,L002864,7.0,3765.0,Aprovado,15.7
IQ002865,L002865,6.7,5597.0,Aprovado,6.6
IQ002866,L002866,7.21,5084.0,Aprovado,21.5
IQ002867,L002867,7.15,6391.0,Aprovado,11.7
IQ002868,L002868,8.08,5751.0,Aprovado,8.8
IQ002869,L002869,6.5,4992.0,Aprovado,11.2
IQ002870,L002870,6.84,4745.0,Aprovado,1.1
IQ002871,L002871,6.62,4581.0,Aprovado,14.8
IQ002872,L002872,7.97,5045.0,Aprovado,7.4
IQ002873,L002873,7.77,3689.0,Aprovado,5.2
IQ002874,L002874,9.03,4856.0,Aprovado,3.8
IQ002875,L002875,6.79,5113.0,Aprovado,2.1
IQ002876,L002876,7.94,5050.0,Aprovado com desvio,20.5
IQ002877,L002877,7.07,5047.0,Aprovado,4.4
IQ002878,L002878,7.46,4922.0,Aprovado,9.1
IQ002879,L002879,7.66,5303.0,Aprovado,15.0
IQ002880,L002880,4.16,4580.0,Aprovado,10.2
IQ002881,L002881,6.61,6112.0,Aprovado,11.7
IQ002882,L002882,6.52,5315.0,Aprovado,7.5
IQ002883,L002883,6.32,5362.0,Aprovado,9.7
IQ002884,L002884,7.4,4011.0,Aprovado,22.4
IQ002885,L002885,6.28,5103.0,Aprovado,17.5
IQ002886,L002886,6.57,3933.0,Reprovado,3.7
IQ002887,L002887,7.93,5847.0,Aprovado,2.3
