viagem_id,pessoa_id,data_solicitacao,destino,finalidade,status,orcamento
VG01082,P00797,2024-02-26,São Paulo,Auditoria,Concluída,1089.63
VG01083,P00024,2025-12-13,Rio de Janeiro,Fornecedor,Concluída,1052.7
VG01084,P00779,2026-01-19,Belo Horizonte,Treinamento,Cancelada,474.28
VG01085,P00162,2026-06-18,São Paulo,Auditoria,Concluída,749.98
VG01086,P00463,2024-04-02,Curitiba,Fornecedor,Cancelada,528.97
VG01087,P00267,2026-03-17,Rio de Janeiro,Fornecedor,Concluída,1901.58
VG01088,P00094,2024-06-09,São Paulo,Auditoria,Concluída,2461.19
VG01089,P00543,2025-03-23,Campinas,Auditoria,Aprovada,1006.16
VG01090,P00215,2025-01-06,Campinas,Cliente,Concluída,7413.38
VG01091,P00689,2026-01-09,Belo Horizonte,Auditoria,Concluída,1166.38
VG01092,P00593,2026-05-30,Rio de Janeiro,Auditoria,Concluída,803.95
VG01093,P00721,2025-02-23,Curitiba,Auditoria,Concluída,2067.49
VG01094,P00663,2024-09-01,São Paulo,Auditoria,Concluída,787.74
VG01095,P00023,2025-11-11,Belo Horizonte,Treinamento,Concluída,4095.09
VG01096,P00289,2025-10-14,Belo Horizonte,Treinamento,Concluída,1625.96
VG01097,P00002,2026-06-25,Rio de Janeiro,Treinamento,Concluída,1376.01
VG01098,P00371,2026-03-01,Rio de Janeiro,Auditoria,Concluída,1171.47
VG01099,P00485,2026-05-03,Curitiba,Fornecedor,Concluída,1187.34
VG01100,P00771,2024-10-07,Campinas,Cliente,Concluída,763.93
VG01101,P00171,2024-12-29,Curitiba,Auditoria,Concluída,1820.23
VG01102,P00836,2025-08-23,Rio de Janeiro,Cliente,Concluída,1970.24
VG01103,P00400,2026-05-07,Rio de Janeiro,Auditoria,Concluída,3062.33
VG01104,P00564,2025-04-23,São Paulo,Treinamento,Concluída,2358.71
VG01105,P00861,2025-12-09,São Paulo,Cliente,Concluída,1284.94
VG01106,P00447,2025-12-14,Belo Horizonte,Cliente,Em análise,1070.69
VG01107,P00696,2026-07-28,Curitiba,Projeto,Concluída,1333.88
VG01108,P00516,2025-07-04,Belo Horizonte,Treinamento,Aprovada,1503.34
VG01109,P00565,2024-09-21,São Paulo,Treinamento,Concluída,481.05
VG01110,P00367,2024-10-14,Campinas,Fornecedor,Concluída,811.24
VG01111,P00870,2025-04-17,São Paulo,Fornecedor,Concluída,4015.21
VG01112,P00499,2024-10-26,Campinas,Projeto,Concluída,2114.1
VG01113,P00262,2024-10-06,Belo Horizonte,Treinamento,Concluída,421.57
VG01114,P00710,2025-08-10,Curitiba,Projeto,Concluída,1792.0
VG01115,P00420,2025-05-29,Belo Horizonte,Cliente,Aprovada,1141.06
VG01116,P00299,2024-04-30,São Paulo,Treinamento,Concluída,1094.86
VG01117,P00395,2025-05-14,Belo Horizonte,Auditoria,Concluída,2233.55
VG01118,P00162,2024-08-22,Belo Horizonte,Projeto,Concluída,1211.04
VG01119,P00218,2025-07-20,Campinas,Auditoria,Concluída,2225.91
VG01120,P00247,2024-08-09,Curitiba,Treinamento,Cancelada,1167.39
VG01121,P00580,2026-02-24,Curitiba,Treinamento,Concluída,2468.21
VG01122,P00151,2025-04-11,Rio de Janeiro,Auditoria,Cancelada,8617.55
VG01123,P00652,2025-01-09,Campinas,Treinamento,Cancelada,3121.93
VG01124,P00250,2026-06-27,Campinas,Cliente,Em análise,2005.16
VG01125,P00859,2025-10-21,Campinas,Projeto,Concluída,701.43
VG01126,P00815,2024-02-09,Rio de Janeiro,Treinamento,Em análise,2418.39
VG01127,P00691,2026-06-12,Curitiba,Treinamento,Concluída,2972.66
VG01128,P00699,2024-12-16,São Paulo,Cliente,Concluída,4441.79
VG01129,P00583,2024-09-02,Campinas,Projeto,Aprovada,3693.94
VG01130,P00004,2026-03-04,Belo Horizonte,Fornecedor,Concluída,1122.45
VG01131,P00887,2024-03-27,Belo Horizonte,Treinamento,Aprovada,1542.22
VG01132,P00810,2024-08-13,Belo Horizonte,Cliente,Concluída,2138.17
VG01133,P00451,2025-04-29,São Paulo,Auditoria,Concluída,633.89
VG01134,P00216,2025-05-02,Belo Horizonte,Treinamento,Em análise,1588.57
VG01135,P00826,2024-06-26,São Paulo,Cliente,Cancelada,2177.17
VG01136,P00856,2026-01-03,Campinas,Treinamento,Concluída,1719.56
VG01137,P00148,2026-07-13,Belo Horizonte,Fornecedor,Concluída,601.32
VG01138,P00615,2026-06-28,Campinas,Fornecedor,Concluída,1512.45
VG01139,P00544,2025-03-27,Campinas,Fornecedor,Concluída,14131.42
VG01140,P00539,2026-05-06,Rio de Janeiro,Cliente,Aprovada,2807.26
VG01141,P00352,2026-02-13,Rio de Janeiro,Auditoria,Concluída,1103.72
VG01142,P00379,2025-11-11,Rio de Janeiro,Cliente,Concluída,1493.84
VG01143,P00581,2025-11-03,São Paulo,Cliente,Concluída,899.03
VG01144,P00476,2026-04-09,Campinas,Auditoria,Em análise,3378.55
VG01145,P00338,2026-07-28,Belo Horizonte,Projeto,Concluída,1587.65
VG01146,P00286,2026-02-11,Belo Horizonte,Cliente,Concluída,1168.42
VG01147,P00044,2024-09-04,Curitiba,Treinamento,Concluída,1517.42
VG01148,P00284,2025-12-15,Rio de Janeiro,Cliente,Concluída,2907.68
VG01149,P00493,2025-07-18,Rio de Janeiro,Cliente,Concluída,2145.28
VG01150,P00661,2024-08-08,Rio de Janeiro,Projeto,Concluída,892.02
VG01151,P00061,2026-03-01,Campinas,Cliente,Cancelada,1968.43
VG01152,P00112,2024-05-04,São Paulo,Cliente,Em análise,2505.14
VG01153,P00671,2025-12-25,Belo Horizonte,Fornecedor,Concluída,369.05
VG01154,P00887,2026-02-27,Curitiba,Auditoria,Concluída,7470.03
VG01155,P00394,2026-03-25,Belo Horizonte,Treinamento,Concluída,751.66
VG01156,P00385,2024-09-18,Campinas,Projeto,Aprovada,1982.11
VG01157,P00347,2024-04-28,Campinas,Auditoria,Concluída,2616.28
VG01158,P00644,2024-01-23,Campinas,Projeto,Cancelada,1164.29
VG01159,P00129,2026-04-03,Campinas,Auditoria,Concluída,3210.56
VG01160,P00525,2024-07-25,Belo Horizonte,Cliente,Concluída,2230.74
VG01161,P00771,2024-04-07,São Paulo,Fornecedor,Concluída,1243.64
VG01162,P00708,2026-04-22,Curitiba,Cliente,Concluída,2630.31
VG01163,P00850,2026-01-29,Campinas,Cliente,Concluída,2402.13
VG01164,P00038,2024-07-08,Campinas,Fornecedor,Concluída,5297.95
VG01165,P00817,2024-05-10,Campinas,Projeto,Concluída,852.02
VG01166,P00056,2026-06-08,Belo Horizonte,Fornecedor,Concluída,1097.51
VG01167,P00415,2026-06-24,São Paulo,Projeto,Em análise,2794.08
VG01168,P00195,2026-01-02,Curitiba,Treinamento,Concluída,4187.11
VG01169,P00842,2026-02-27,São Paulo,Treinamento,Concluída,749.45
VG01170,P00471,2025-09-16,Campinas,Projeto,Aprovada,1104.39
VG01171,P00655,2024-03-26,Campinas,Treinamento,Concluída,4666.23
VG01172,P00285,2024-12-22,Belo Horizonte,Projeto,Concluída,3447.07
VG01173,P00404,2025-10-15,São Paulo,Cliente,Concluída,1902.14
VG01174,P00229,2025-12-19,Rio de Janeiro,Fornecedor,Concluída,2064.6
VG01175,P00132,2025-10-12,São Paulo,Fornecedor,Concluída,1030.42
VG01176,P00738,2026-03-02,Rio de Janeiro,Fornecedor,Concluída,2866.01
VG01177,P00810,2025-03-24,Campinas,Projeto,Concluída,2269.07
VG01178,P00449,2024-10-12,São Paulo,Treinamento,Concluída,2734.81
VG01179,P00733,2024-07-02,Belo Horizonte,Treinamento,Aprovada,2363.12
VG01180,P00463,2025-03-17,Belo Horizonte,Auditoria,Concluída,2268.09
VG01181,P00815,2025-07-25,Campinas,Auditoria,Concluída,1112.27
VG01182,P00782,2025-03-09,Campinas,Treinamento,Aprovada,922.33
VG01183,P00197,2024-12-05,Campinas,Cliente,Concluída,1405.62
VG01184,P00459,2024-06-28,Rio de Janeiro,Auditoria,Concluída,1259.67
VG01185,P00153,2024-12-08,Curitiba,Auditoria,Concluída,881.97
VG01186,P00284,2024-12-27,Curitiba,Treinamento,Concluída,1834.29
VG01187,P00673,2025-07-12,Rio de Janeiro,Cliente,Concluída,2283.72
VG01188,P00732,2025-10-08,São Paulo,Auditoria,Concluída,1164.84
VG01189,P00190,2024-06-19,Campinas,Treinamento,Concluída,3479.58
VG01190,P00559,2025-07-17,São Paulo,Treinamento,Cancelada,1335.52
VG01191,P00053,2026-02-27,Rio de Janeiro,Treinamento,Concluída,1219.39
VG01192,P00029,2025-08-20,Rio de Janeiro,Fornecedor,Aprovada,2698.61
VG01193,P00038,2024-01-09,São Paulo,Projeto,Concluída,1361.09
VG01194,P00198,2026-04-23,São Paulo,Fornecedor,Concluída,1418.87
VG01195,P00615,2025-02-22,Curitiba,Treinamento,Cancelada,1850.54
VG01196,P00091,2024-11-02,Campinas,Fornecedor,Concluída,2865.78
VG01197,P00455,2024-03-10,Curitiba,Projeto,Concluída,961.49
VG01198,P00685,2025-03-17,Belo Horizonte,Cliente,Concluída,1115.21
VG01199,P00364,2024-08-21,Curitiba,Projeto,Concluída,2360.62
VG01200,P00015,2026-07-28,Rio de Janeiro,Cliente,Concluída,669.18
VG01201,P00525,2024-02-10,Rio de Janeiro,Auditoria,Concluída,3394.37
VG01202,P00041,2026-02-25,Curitiba,Auditoria,Concluída,1063.15
VG01203,P00759,2024-07-25,São Paulo,Fornecedor,Aprovada,1686.36
VG01204,P00711,2025-04-25,Belo Horizonte,Projeto,Concluída,932.96
VG01205,P00320,2024-08-07,São Paulo,Fornecedor,Concluída,4741.46
VG01206,P00648,2026-06-27,São Paulo,Cliente,Aprovada,1397.94
VG01207,P00789,2024-09-17,São Paulo,Auditoria,Concluída,892.52
VG01208,P00279,2024-03-25,Campinas,Fornecedor,Concluída,7354.55
VG01209,P00342,2026-03-20,Curitiba,Auditoria,Concluída,1581.87
VG01210,P00434,2026-04-27,Campinas,Cliente,Concluída,1436.42
VG01211,P00273,2026-03-22,Curitiba,Auditoria,Concluída,707.6
VG01212,P00555,2024-12-02,Belo Horizonte,Projeto,Concluída,1552.23
VG01213,P00095,2025-11-25,Curitiba,Treinamento,Concluída,1260.46
VG01214,P00009,2025-08-30,Belo Horizonte,Projeto,Concluída,997.59
VG01215,P00737,2026-06-04,Rio de Janeiro,Projeto,Concluída,2213.87
VG01216,P00089,2025-08-24,São Paulo,Projeto,Concluída,1762.07
VG01217,P00690,2024-12-17,São Paulo,Auditoria,Cancelada,3342.47
VG01218,P00278,2024-01-20,Rio de Janeiro,Projeto,Concluída,1893.18
VG01219,P00490,2026-07-07,Curitiba,Fornecedor,Concluída,1211.87
VG01220,P00317,2024-07-07,São Paulo,Auditoria,Concluída,2366.4
VG01221,P00673,2024-03-14,São Paulo,Fornecedor,Concluída,2402.8
VG01222,P00780,2025-11-28,Campinas,Projeto,Concluída,2456.51
VG01223,P00523,2024-03-27,Campinas,Fornecedor,Concluída,1189.32
VG01224,P00195,2025-01-09,Curitiba,Projeto,Concluída,1307.1
VG01225,P00215,2025-03-07,Rio de Janeiro,Treinamento,Concluída,1012.8
VG01226,P00779,2024-10-07,Curitiba,Projeto,Concluída,1662.38
VG01227,P00280,2025-05-13,São Paulo,Projeto,Em análise,1303.49
VG01228,P00679,2024-11-01,Curitiba,Fornecedor,Em análise,1329.94
VG01229,P00515,2026-01-04,São Paulo,Treinamento,Concluída,1133.99
VG01230,P00592,2025-09-06,Rio de Janeiro,Treinamento,Concluída,969.08
VG01231,P00221,2026-03-10,Curitiba,Treinamento,Concluída,1160.31
VG01232,P00427,2024-08-28,Curitiba,Treinamento,Concluída,2834.34
VG01233,P00635,2024-07-16,Belo Horizonte,Projeto,Aprovada,1783.99
VG01234,P00039,2026-01-31,Rio de Janeiro,Treinamento,Concluída,2067.53
VG01235,P00618,2026-04-04,Rio de Janeiro,Treinamento,Cancelada,958.82
VG01236,P00032,2025-02-07,Rio de Janeiro,Treinamento,Concluída,943.13
VG01237,P00575,2024-09-19,Belo Horizonte,Projeto,Concluída,2059.11
VG01238,P00404,2024-03-08,Rio de Janeiro,Treinamento,Concluída,848.89
VG01239,P00108,2025-12-04,São Paulo,Fornecedor,Aprovada,1205.05
VG01240,P00362,2026-05-29,Campinas,Projeto,Concluída,649.38
VG01241,P00752,2026-06-01,Belo Horizonte,Treinamento,Concluída,2091.09
VG01242,P00882,2025-08-22,Campinas,Fornecedor,Aprovada,2133.72
VG01243,P00263,2025-04-27,Belo Horizonte,Treinamento,Concluída,894.51
VG01244,P00344,2024-05-12,Campinas,Cliente,Concluída,4427.48
VG01245,P00480,2025-09-03,Rio de Janeiro,Fornecedor,Cancelada,867.97
VG01246,P00425,2026-02-02,Curitiba,Fornecedor,Concluída,771.59
VG01247,P00302,2024-01-23,Campinas,Treinamento,Concluída,1502.25
VG01248,P00737,2025-01-12,Curitiba,Treinamento,Concluída,2676.66
VG01249,P00308,2024-10-20,São Paulo,Auditoria,Em análise,2249.34
VG01250,P00013,2024-02-22,Belo Horizonte,Treinamento,Concluída,737.27
VG01251,P00631,2024-05-22,Belo Horizonte,Treinamento,Concluída,1517.16
VG01252,P00137,2026-05-05,São Paulo,Fornecedor,Concluída,3036.16
VG01253,P00656,2025-09-09,Rio de Janeiro,Fornecedor,Em análise,2479.82
VG01254,P00406,2026-01-07,Campinas,Treinamento,Concluída,2528.32
VG01255,P00052,2025-05-20,Rio de Janeiro,Projeto,Cancelada,1031.63
VG01256,P00883,2026-03-10,Belo Horizonte,Treinamento,Concluída,2706.36
VG01257,P00590,2025-11-15,Campinas,Projeto,Em análise,761.88
VG01258,P00483,2025-10-02,Rio de Janeiro,Treinamento,Concluída,2833.53
VG01259,P00188,2025-07-08,São Paulo,Auditoria,Concluída,2218.75
VG01260,P00817,2025-07-18,Belo Horizonte,Treinamento,Concluída,1505.61
VG01261,P00222,2024-10-06,Campinas,Treinamento,Concluída,1158.03
VG01262,P00846,2024-09-05,Curitiba,Projeto,Em análise,1918.68
VG01263,P00845,2025-07-17,Curitiba,Projeto,Concluída,1156.92
VG01264,P00510,2024-02-17,São Paulo,Fornecedor,Concluída,2108.51
VG01265,P00347,2024-07-09,São Paulo,Cliente,Concluída,3335.99
VG01266,P00363,2025-10-15,Campinas,Treinamento,Concluída,1208.51
VG01267,P00020,2024-01-06,Curitiba,Fornecedor,Concluída,2875.6
VG01268,P00223,2024-04-25,São Paulo,Auditoria,Concluída,927.86
VG01269,P00430,2025-01-28,Campinas,Projeto,Concluída,431.66
VG01270,P00779,2026-03-02,Curitiba,Treinamento,Aprovada,3325.01
VG01271,P00004,2024-07-13,Rio de Janeiro,Fornecedor,Cancelada,2140.16
VG01272,P00421,2024-05-22,Rio de Janeiro,Fornecedor,Concluída,1052.83
VG01273,P00809,2025-12-05,Campinas,Fornecedor,Concluída,3013.6
VG01274,P00179,2026-07-16,Campinas,Projeto,Concluída,2120.98
VG01275,P00144,2024-04-18,Campinas,Projeto,Aprovada,1174.91
VG01276,P00420,2024-11-21,Belo Horizonte,Auditoria,Em análise,2415.19
VG01277,P00251,2025-03-03,São Paulo,Treinamento,Concluída,1182.88
VG01278,P00617,2026-06-10,São Paulo,Treinamento,Concluída,2708.18
VG01279,P00266,2025-10-25,São Paulo,Treinamento,Concluída,2607.74
VG01280,P00172,2025-08-22,Curitiba,Cliente,Aprovada,2983.08
VG01281,P00036,2026-02-14,Campinas,Cliente,Aprovada,4726.6
VG01282,P00353,2024-05-21,Belo Horizonte,Auditoria,Concluída,2377.95
VG01283,P00470,2026-01-02,São Paulo,Cliente,Aprovada,1313.51
VG01284,P00828,2025-02-20,São Paulo,Projeto,Concluída,6501.34
VG01285,P00038,2026-04-01,Belo Horizonte,Treinamento,Concluída,964.38
VG01286,P00757,2024-02-23,Belo Horizonte,Treinamento,Concluída,2039.95
VG01287,P00724,2025-10-04,Curitiba,Projeto,Concluída,2144.67
VG01288,P00511,2024-11-22,Campinas,Auditoria,Concluída,1547.12
VG01289,P00574,2024-08-06,São Paulo,Cliente,Concluída,1648.63
VG01290,P00352,2024-07-29,São Paulo,Cliente,Concluída,1796.62
VG01291,P00137,2024-12-02,Campinas,Auditoria,Concluída,1311.5
VG01292,P00242,2026-04-24,São Paulo,Treinamento,Concluída,1432.25
VG01293,P00665,2026-06-11,São Paulo,Projeto,Concluída,3517.44
VG01294,P00485,2026-02-05,Rio de Janeiro,Projeto,Concluída,1911.28
VG01295,P00456,2025-09-07,Belo Horizonte,Treinamento,Concluída,665.5
VG01296,P00442,2026-06-24,Belo Horizonte,Treinamento,Aprovada,2029.16
VG01297,P00027,2024-08-08,Belo Horizonte,Fornecedor,Em análise,2662.86
VG01298,P00331,2024-07-16,Campinas,Cliente,Concluída,1487.43
VG01299,P00600,2025-05-03,Campinas,Projeto,Aprovada,742.41
VG01300,P00333,2025-10-15,Campinas,Treinamento,Concluída,3539.73
VG01301,P00609,2026-05-04,Curitiba,Projeto,Concluída,1577.97
VG01302,P00441,2025-09-22,Rio de Janeiro,Auditoria,Concluída,1286.28
VG01303,P00717,2024-08-30,Curitiba,Cliente,Cancelada,2101.09
VG01304,P00461,2026-04-26,Campinas,Projeto,Aprovada,2195.55
VG01305,P00793,2026-06-16,Campinas,Auditoria,Concluída,1149.47
VG01306,P00022,2024-09-01,Curitiba,Treinamento,Concluída,674.59
VG01307,P00230,2026-01-28,Campinas,Projeto,Concluída,765.1
VG01308,P00331,2025-05-12,Campinas,Auditoria,Em análise,2932.28
VG01309,P00870,2024-05-02,São Paulo,Fornecedor,Concluída,1540.02
VG01310,P00039,2025-05-03,Campinas,Cliente,Aprovada,922.15
VG01311,P00724,2025-12-01,Curitiba,Treinamento,Concluída,748.73
VG01312,P00184,2024-09-05,Belo Horizonte,Auditoria,Concluída,1999.32
VG01313,P00182,2024-01-01,Belo Horizonte,Fornecedor,Concluída,1097.97
VG01314,P00272,2026-06-02,São Paulo,Cliente,Em análise,1985.92
VG01315,P00244,2026-05-28,Curitiba,Projeto,Concluída,4715.65
VG01316,P00366,2026-03-02,São Paulo,Fornecedor,Concluída,2380.21
VG01317,P00482,2024-10-14,Curitiba,Projeto,Concluída,1052.51
VG01318,P00433,2025-12-17,Curitiba,Treinamento,Concluída,2959.71
VG01319,P00227,2025-10-27,Rio de Janeiro,Fornecedor,Concluída,1981.56
VG01320,P00890,2026-02-24,Belo Horizonte,Cliente,Cancelada,1551.75
VG01321,P00827,2024-12-03,Rio de Janeiro,Projeto,Concluída,1346.19
VG01322,P00379,2025-07-15,Curitiba,Projeto,Em análise,2975.81
VG01323,P00264,2024-04-01,Curitiba,Projeto,Concluída,3944.87
VG01324,P00810,2024-06-13,Belo Horizonte,Fornecedor,Concluída,4390.78
VG01325,P00200,2025-10-21,Belo Horizonte,Auditoria,Em análise,2504.32
VG01326,P00279,2025-03-08,Curitiba,Treinamento,Em análise,2857.59
VG01327,P00414,2025-02-23,Belo Horizonte,Treinamento,Concluída,765.84
VG01328,P00689,2024-05-21,Curitiba,Cliente,Concluída,4187.19
VG01329,P00255,2024-04-11,Belo Horizonte,Projeto,Concluída,1137.77
VG01330,P00575,2024-07-14,Rio de Janeiro,Cliente,Cancelada,1468.46
VG01331,P00569,2024-06-29,Belo Horizonte,Projeto,Concluída,1024.13
VG01332,P00166,2024-07-03,Rio de Janeiro,Cliente,Concluída,2752.47
VG01333,P00101,2026-01-26,Rio de Janeiro,Auditoria,Concluída,1239.66
VG01334,P00547,2024-01-13,Belo Horizonte,Projeto,Concluída,3518.05
VG01335,P00590,2024-02-19,Rio de Janeiro,Cliente,Concluída,2009.88
VG01336,P00319,2024-10-01,Belo Horizonte,Fornecedor,Concluída,4031.4
VG01337,P00239,2024-03-24,Rio de Janeiro,Projeto,Concluída,2844.3
VG01338,P00747,2025-08-28,Curitiba,Auditoria,Concluída,2735.39
VG01339,P00450,2025-12-30,Rio de Janeiro,Fornecedor,Concluída,2968.72
VG01340,P00417,2025-09-29,Belo Horizonte,Cliente,Aprovada,902.91
VG01341,P00581,2026-03-24,Rio de Janeiro,Auditoria,Concluída,1227.41
VG01342,P00864,2026-03-09,Campinas,Projeto,Concluída,2520.6
VG01343,P00394,2026-06-21,Rio de Janeiro,Fornecedor,Concluída,1385.35
VG01344,P00822,2024-01-07,Belo Horizonte,Cliente,Concluída,3078.56
VG01345,P00331,2025-08-12,Belo Horizonte,Cliente,Concluída,5839.53
VG01346,P00799,2025-10-26,Campinas,Treinamento,Concluída,1693.39
VG01347,P00278,2025-07-25,Campinas,Auditoria,Concluída,2373.17
VG01348,P00444,2025-07-23,Rio de Janeiro,Cliente,Cancelada,477.33
VG01349,P00317,2025-10-01,Campinas,Treinamento,Concluída,689.2
VG01350,P00544,2024-06-05,Belo Horizonte,Cliente,Concluída,1560.53
VG01351,P00353,2026-02-08,Campinas,Fornecedor,Concluída,1283.93
VG01352,P00151,2024-08-09,São Paulo,Auditoria,Concluída,1507.41
VG01353,P00175,2024-10-26,Rio de Janeiro,Fornecedor,Concluída,1610.21
VG01354,P00149,2025-05-18,Campinas,Projeto,Concluída,513.8
VG01355,P00118,2025-05-02,Belo Horizonte,Treinamento,Em análise,671.44
VG01356,P00816,2025-02-09,Belo Horizonte,Auditoria,Concluída,2305.06
VG01357,P00007,2026-05-28,Belo Horizonte,Auditoria,Concluída,1165.33
VG01358,P00465,2024-05-09,Rio de Janeiro,Cliente,Concluída,1653.62
VG01359,P00875,2025-04-03,São Paulo,Cliente,Concluída,1130.83
VG01360,P00737,2024-03-22,Rio de Janeiro,Projeto,Em análise,3148.65
VG01361,P00537,2026-07-18,Curitiba,Cliente,Concluída,1975.65
VG01362,P00194,2024-02-13,Curitiba,Cliente,Concluída,1732.47
VG01363,P00405,2026-06-11,Rio de Janeiro,Auditoria,Cancelada,3095.75
VG01364,P00148,2024-10-16,Campinas,Fornecedor,Concluída,2721.03
VG01365,P00340,2024-09-15,Curitiba,Treinamento,Concluída,1453.46
VG01366,P00463,2025-03-25,Rio de Janeiro,Projeto,Aprovada,2198.47
VG01367,P00417,2026-01-16,São Paulo,Projeto,Concluída,1796.16
VG01368,P00872,2026-01-11,Curitiba,Auditoria,Concluída,5397.92
VG01369,P00369,2026-05-26,Belo Horizonte,Cliente,Aprovada,2289.05
VG01370,P00425,2026-07-07,Curitiba,Projeto,Cancelada,809.41
VG01371,P00552,2025-03-27,São Paulo,Cliente,Concluída,1778.61
VG01372,P00528,2025-07-13,Campinas,Fornecedor,Em análise,2808.06
VG01373,P00013,2024-03-23,Curitiba,Cliente,Concluída,796.78
VG01374,P00545,2025-05-21,Curitiba,Cliente,Em análise,828.03
VG01375,P00291,2026-06-10,Belo Horizonte,Projeto,Concluída,6165.66
VG01376,P00629,2025-08-14,Belo Horizonte,Cliente,Concluída,1828.53
VG01377,P00498,2025-06-08,Curitiba,Cliente,Concluída,1490.48
VG01378,P00396,2025-02-02,Belo Horizonte,Cliente,Aprovada,1651.98
VG01379,P00731,2025-06-04,Campinas,Treinamento,Cancelada,2217.72
VG01380,P00161,2026-03-05,Rio de Janeiro,Treinamento,Concluída,1671.28
VG01381,P00428,2024-06-30,Rio de Janeiro,Fornecedor,Aprovada,1664.45
VG01382,P00086,2025-08-04,Rio de Janeiro,Projeto,Em análise,1827.63
VG01383,P00863,2026-01-09,Rio de Janeiro,Auditoria,Em análise,1172.14
VG01384,P00235,2024-08-08,São Paulo,Projeto,Em análise,4063.93
VG01385,P00348,2024-04-21,Curitiba,Cliente,Concluída,2669.88
VG01386,P00308,2024-10-26,São Paulo,Projeto,Concluída,2302.7
VG01387,P00499,2026-02-24,Campinas,Auditoria,Concluída,1205.51
VG01388,P00056,2026-01-06,Campinas,Projeto,Concluída,867.9
VG01389,P00441,2024-12-18,Curitiba,Fornecedor,Aprovada,1330.85
VG01390,P00006,2024-02-12,Rio de Janeiro,Treinamento,Cancelada,3676.16
VG01391,P00846,2025-05-22,Rio de Janeiro,Treinamento,Concluída,614.46
VG01392,P00736,2026-01-29,Curitiba,Fornecedor,Aprovada,2336.74
VG01393,P00771,2024-04-11,Curitiba,Treinamento,Aprovada,1713.19
VG01394,P00223,2024-02-09,São Paulo,Projeto,Concluída,1053.61
VG01395,P00079,2024-05-04,São Paulo,Cliente,Concluída,1350.94
VG01396,P00499,2024-06-21,São Paulo,Fornecedor,Concluída,2098.17
VG01397,P00779,2024-02-12,Curitiba,Projeto,Concluída,1654.88
VG01398,P00324,2024-08-01,Campinas,Projeto,Concluída,3000.49
VG01399,P00632,2024-01-11,Rio de Janeiro,Treinamento,Concluída,2375.91
VG01400,P00327,2024-07-25,Belo Horizonte,Treinamento,Em análise,2769.8
VG01401,P00204,2024-05-09,Belo Horizonte,Projeto,Concluída,1098.23
VG01402,P00633,2026-07-01,Belo Horizonte,Cliente,Concluída,3733.92
VG01403,P00098,2025-11-29,São Paulo,Treinamento,Concluída,2149.94
VG01404,P00341,2025-12-25,Rio de Janeiro,Auditoria,Concluída,1080.49
VG01405,P00811,2025-03-24,Curitiba,Fornecedor,Concluída,1024.47
