imposto_id;cliente_id;competencia;tributo;valor_apurado;data_vencimento
2218;185;2026-03;FGTS;54741,31;2026-04-19
2219;185;2026-04;INSS;64435,57;2026-05-21
2220;185;2026-05;FGTS;44463,66;2026-06-13
2221;186;2025-07;IRPJ/CSLL;43434,36;2025-07-26
2222;186;2025-07;PIS/COFINS;24477,5;2025-08-10
2223;186;2025-08;PIS/COFINS;3160,95;2025-09-16
2224;186;2025-09;FGTS;5777,8;2025-10-19
2225;186;2025-10;ISS;12385,07;2025-11-20
2226;186;2025-11;ICMS;6952,56;2025-12-16
2227;186;2025-12;ISS;15155,86;2026-01-08
2228;186;2026-01;INSS;64869,61;2026-02-19
2229;186;2026-02;ISS;16319,19;2026-03-14
2230;186;2026-03;PIS/COFINS;43728,75;2026-04-17
2231;186;2026-04;PIS/COFINS;60694,48;2026-05-22
2232;186;2026-05;IRPJ/CSLL;20787,35;2026-06-14
2233;187;2025-07;ISS;17617,59;2025-07-24
2234;187;2025-07;IRPJ/CSLL;17106,29;2025-08-11
2235;187;2025-08;FGTS;60120,04;2025-09-13
2236;187;2025-09;PIS/COFINS;49273,28;2025-10-14
2237;187;2025-10;PIS/COFINS;8065,51;2025-11-08
2238;187;2025-11;ICMS;24217,34;2025-12-20
2239;187;2025-12;ICMS;30444,27;2026-01-08
2240;187;2026-01;INSS;52226,36;2026-02-08
2241;187;2026-02;IRPJ/CSLL;31937,24;2026-03-18
2242;187;2026-03;ICMS;28582,42;2026-04-14
2243;187;2026-04;ISS;28390,76;2026-05-21
2244;187;2026-05;ISS;64782,13;2026-06-17
2245;188;2025-07;FGTS;3024,96;2025-07-13
2246;188;2025-07;FGTS;57215,82;2025-08-20
2247;188;2025-08;PIS/COFINS;29986,34;2025-09-14
2248;188;2025-09;ISS;51618,87;2025-10-17
2249;188;2025-10;ISS;64811,5;2025-11-22
2250;188;2025-11;INSS;60711,4;2025-12-17
2251;188;2025-12;INSS;35796,75;2026-01-18
2252;188;2026-01;ICMS;29938,41;2026-02-12
2253;188;2026-02;IRPJ/CSLL;26995,18;2026-03-09
2254;188;2026-03;IRPJ/CSLL;7204,02;2026-04-12
2255;188;2026-04;ISS;59873,9;2026-05-08
2256;188;2026-05;ISS;1479,11;2026-06-16
2257;189;2025-07;PIS/COFINS;21615,68;2025-07-19
2258;189;2025-07;ISS;6171,25;2025-08-10
2259;189;2025-08;ICMS;58364,01;2025-09-16
2260;189;2025-09;IRPJ/CSLL;6317,28;2025-10-17
2261;189;2025-10;INSS;15460,27;2025-11-08
2262;189;2025-11;INSS;7812,14;2025-12-11
2263;189;2025-12;FGTS;14899,12;2026-01-10
2264;189;2026-01;FGTS;10252,2;2026-02-13
2265;189;2026-02;ICMS;44155,73;2026-03-12
2266;189;2026-03;ISS;21003,58;2026-04-07
2267;189;2026-04;INSS;57796,45;2026-05-14
2268;189;2026-05;INSS;22139,15;2026-06-18
2269;190;2025-07;FGTS;22505,65;2025-07-13
2270;190;2025-07;PIS/COFINS;50863,98;2025-08-20
2271;190;2025-08;ICMS;53354,73;2025-09-16
2272;190;2025-09;IRPJ/CSLL;40443,43;2025-10-12
2273;190;2025-10;PIS/COFINS;30174,72;2025-11-23
2274;190;2025-11;ISS;61043,53;2025-12-12
2275;190;2025-12;FGTS;34361,62;2026-01-14
2276;190;2026-01;ISS;64168,41;2026-02-20
2277;190;2026-02;ICMS;58139,55;2026-03-16
2278;190;2026-03;FGTS;20802,78;2026-04-07
2279;190;2026-04;PIS/COFINS;51504,1;2026-05-20
2280;190;2026-05;ISS;32982,09;2026-06-14
2281;191;2025-07;PIS/COFINS;454,52;2025-07-26
2282;191;2025-07;ICMS;17959,44;2025-08-17
2283;191;2025-08;INSS;40199,62;2025-09-18
2284;191;2025-09;IRPJ/CSLL;37942,74;2025-10-15
2285;191;2025-10;FGTS;54751,86;2025-11-19
2286;191;2025-11;ICMS;50725,26;2025-12-08
2287;191;2025-12;PIS/COFINS;23392,19;2026-01-14
2288;191;2026-01;FGTS;5280,52;2026-02-09
2289;191;2026-02;IRPJ/CSLL;29202,74;2026-03-09
2290;191;2026-03;FGTS;42203,12;2026-04-15
2291;191;2026-04;INSS;54956,57;2026-05-14
2292;191;2026-05;INSS;7355,74;2026-06-19
2293;192;2025-07;IRPJ/CSLL;43941,28;2025-07-21
2294;192;2025-07;INSS;40742,94;2025-08-23
2295;192;2025-08;IRPJ/CSLL;38624,28;2025-09-17
2296;192;2025-09;ICMS;63570,58;2025-10-11
2297;192;2025-10;ICMS;31564,33;2025-11-16
2298;192;2025-11;IRPJ/CSLL;54189,46;2025-12-18
2299;192;2025-12;PIS/COFINS;32926,25;2026-01-07
2300;192;2026-01;ISS;14609,29;2026-02-15
2301;192;2026-02;ICMS;43743,66;2026-03-20
2302;192;2026-03;FGTS;60689,6;2026-04-16
2303;192;2026-04;ICMS;55960,42;2026-05-20
2304;192;2026-05;PIS/COFINS;52357,83;2026-06-15
2305;193;2025-07;INSS;56758,36;2025-07-15
2306;193;2025-07;PIS/COFINS;42148,51;2025-08-17
2307;193;2025-08;FGTS;39537,0;2025-09-10
2308;193;2025-09;IRPJ/CSLL;49163,75;2025-10-23
2309;193;2025-10;FGTS;16862,67;2025-11-22
2310;193;2025-11;IRPJ/CSLL;40151,27;2025-12-10
2311;193;2025-12;FGTS;26233,95;2026-01-07
2312;193;2026-01;FGTS;60798,76;2026-02-14
2313;193;2026-02;INSS;49771,39;2026-03-13
2314;193;2026-03;PIS/COFINS;25438,39;2026-04-15
2315;193;2026-04;PIS/COFINS;2005,85;2026-05-15
2316;193;2026-05;INSS;23089,88;2026-06-10
2317;194;2025-07;INSS;26996,14;2025-07-19
2318;194;2025-07;IRPJ/CSLL;31793,49;2025-08-18
2319;194;2025-08;PIS/COFINS;11290,31;2025-09-19
2320;194;2025-09;PIS/COFINS;10261,7;2025-10-22
2321;194;2025-10;ISS;16962,17;2025-11-12
2322;194;2025-11;PIS/COFINS;10646,15;2025-12-08
2323;194;2025-12;INSS;61051,73;2026-01-10
2324;194;2026-01;ISS;2418,65;2026-02-16
2325;194;2026-02;INSS;45387,03;2026-03-10
2326;194;2026-03;FGTS;56717,55;2026-04-17
2327;194;2026-04;FGTS;2634,38;2026-05-15
2328;194;2026-05;FGTS;3332,67;2026-06-12
2329;195;2025-07;ISS;12432,98;2025-07-17
2330;195;2025-07;FGTS;2472,78;2025-08-23
2331;195;2025-08;IRPJ/CSLL;19728,45;2025-09-23
2332;195;2025-09;PIS/COFINS;16896,0;2025-10-24
2333;195;2025-10;ISS;13326,09;2025-11-19
2334;195;2025-11;INSS;38028,66;2025-12-11
2335;195;2025-12;ISS;17326,9;2026-01-17
2336;195;2026-01;PIS/COFINS;31840,09;2026-02-06
2337;195;2026-02;ISS;14732,2;2026-03-22
2338;195;2026-03;INSS;57703,05;2026-04-13
2339;195;2026-04;ISS;14827,23;2026-05-13
2340;195;2026-05;PIS/COFINS;52992,16;2026-06-21
2341;196;2025-07;PIS/COFINS;64445,17;2025-07-11
2342;196;2025-07;IRPJ/CSLL;18978,89;2025-08-20
2343;196;2025-08;PIS/COFINS;30266,22;2025-09-11
2344;196;2025-09;INSS;40710,67;2025-10-09
2345;196;2025-10;PIS/COFINS;10424,46;2025-11-14
2346;196;2025-11;ISS;18104,54;2025-12-23
2347;196;2025-12;ICMS;12517,66;2026-01-08
2348;196;2026-01;ICMS;25286,7;2026-02-08
2349;196;2026-02;INSS;50577,4;2026-03-20
2350;196;2026-03;ISS;52890,97;2026-04-15
2351;196;2026-04;INSS;39320,59;2026-05-07
2352;196;2026-05;ICMS;17885,16;2026-06-20
2353;197;2025-07;FGTS;18645,16;2025-07-23
2354;197;2025-07;ISS;29770,42;2025-08-24
2355;197;2025-08;ICMS;28463,17;2025-09-12
2356;197;2025-09;FGTS;40691,49;2025-10-19
2357;197;2025-10;PIS/COFINS;63441,05;2025-11-23
2358;197;2025-11;ICMS;30181,65;2025-12-20
2359;197;2025-12;FGTS;54820,51;2026-01-12
2360;197;2026-01;FGTS;53458,0;2026-02-17
2361;197;2026-02;IRPJ/CSLL;53821,49;2026-03-23
2362;197;2026-03;PIS/COFINS;20282,6;2026-04-10
2363;197;2026-04;FGTS;25311,28;2026-05-21
2364;197;2026-05;IRPJ/CSLL;7083,64;2026-06-15
2365;198;2025-07;IRPJ/CSLL;23185,38;2025-07-17
2366;198;2025-07;FGTS;57583,28;2025-08-16
2367;198;2025-08;PIS/COFINS;6465,72;2025-09-09
2368;198;2025-09;ICMS;55891,77;2025-10-21
2369;198;2025-10;IRPJ/CSLL;6960,13;2025-11-13
2370;198;2025-11;ISS;7163,46;2025-12-22
2371;198;2025-12;IRPJ/CSLL;53802,67;2026-01-10
2372;198;2026-01;PIS/COFINS;24736,64;2026-02-14
2373;198;2026-02;FGTS;31929,23;2026-03-16
2374;198;2026-03;ICMS;59515,0;2026-04-09
2375;198;2026-04;INSS;11974,48;2026-05-11
2376;198;2026-05;INSS;7886,35;2026-06-06
2377;199;2025-07;ICMS;4996,83;2025-07-22
2378;199;2025-07;ISS;31162,13;2025-08-10
2379;199;2025-08;ISS;48679,47;2025-09-17
2380;199;2025-09;FGTS;62546,84;2025-10-19
2381;199;2025-10;PIS/COFINS;40654,09;2025-11-21
2382;199;2025-11;FGTS;5878,97;2025-12-19
2383;199;2025-12;INSS;63692,75;2026-01-13
2384;199;2026-01;IRPJ/CSLL;49901,23;2026-02-16
2385;199;2026-02;FGTS;4282,08;2026-03-16
2386;199;2026-03;ISS;22748,89;2026-04-09
2387;199;2026-04;INSS;43580,24;2026-05-16
2388;199;2026-05;ICMS;12362,62;2026-06-13
2389;200;2025-07;IRPJ/CSLL;35850,55;2025-07-12
2390;200;2025-07;PIS/COFINS;31390,6;2025-08-23
2391;200;2025-08;ICMS;60186,17;2025-09-19
2392;200;2025-09;ICMS;25437,09;2025-10-18
2393;200;2025-10;ICMS;30508,83;2025-11-17
2394;200;2025-11;IRPJ/CSLL;23919,42;2025-12-18
2395;200;2025-12;PIS/COFINS;7414,0;2026-01-22
2396;200;2026-01;FGTS;45991,45;2026-02-17
2397;200;2026-02;FGTS;34639,52;2026-03-15
2398;200;2026-03;ISS;48413,18;2026-04-07
2399;200;2026-04;INSS;26104,94;2026-05-18
2400;200;2026-05;FGTS;34575,21;2026-06-10
2401;201;2025-07;ISS;40912,88;2025-07-20
2402;201;2025-07;PIS/COFINS;47814,49;2025-08-14
2403;201;2025-08;PIS/COFINS;17296,42;2025-09-12
2404;201;2025-09;ICMS;50609,35;2025-10-12
2405;201;2025-10;ICMS;24427,24;2025-11-20
2406;201;2025-11;IRPJ/CSLL;40431,67;2025-12-09
2407;201;2025-12;PIS/COFINS;29293,78;2026-01-10
2408;201;2026-01;PIS/COFINS;46199,06;2026-02-06
2409;201;2026-02;ISS;42455,25;2026-03-10
2410;201;2026-03;IRPJ/CSLL;24304,42;2026-04-22
2411;201;2026-04;PIS/COFINS;8079,29;2026-05-20
2412;201;2026-05;PIS/COFINS;41446,83;2026-06-11
2413;202;2025-07;ICMS;14702,79;2025-07-19
2414;202;2025-07;FGTS;52738,26;2025-08-22
2415;202;2025-08;ISS;43608,53;2025-09-23
2416;202;2025-09;ISS;16413,56;2025-10-15
2417;202;2025-10;INSS;31723,34;2025-11-14
2418;202;2025-11;PIS/COFINS;30865,83;2025-12-13
2419;202;2025-12;PIS/COFINS;55053,1;2026-01-12
2420;202;2026-01;PIS/COFINS;418,96;2026-02-08
2421;202;2026-02;ISS;7434,18;2026-03-08
2422;202;2026-03;PIS/COFINS;55310,93;2026-04-08
2423;202;2026-04;PIS/COFINS;31641,81;2026-05-12
2424;202;2026-05;INSS;27852,51;2026-06-11
2425;203;2025-07;ICMS;30481,92;2025-07-11
2426;203;2025-07;FGTS;55650,57;2025-08-22
2427;203;2025-08;ISS;13003,98;2025-09-10
2428;203;2025-09;ISS;20135,51;2025-10-22
2429;203;2025-10;ISS;28540,14;2025-11-21
2430;203;2025-11;PIS/COFINS;6237,64;2025-12-17
2431;203;2025-12;INSS;6197,86;2026-01-16
2432;203;2026-01;ICMS;37890,74;2026-02-17
2433;203;2026-02;PIS/COFINS;35104,82;2026-03-12
2434;203;2026-03;PIS/COFINS;15905,02;2026-04-21
2435;203;2026-04;ICMS;3291,2;2026-05-15
2436;203;2026-05;INSS;12966,19;2026-06-06
2437;204;2025-07;FGTS;43371,74;2025-07-13
2438;204;2025-07;IRPJ/CSLL;52255,24;2025-08-21
2439;204;2025-08;FGTS;26181,31;2025-09-19
2440;204;2025-09;PIS/COFINS;10799,17;2025-10-19
2441;204;2025-10;ISS;8556,45;2025-11-18
2442;204;2025-11;ICMS;52683,94;2025-12-23
2443;204;2025-12;INSS;61141,42;2026-01-15
2444;204;2026-01;ISS;38721,18;2026-02-07
2445;204;2026-02;PIS/COFINS;25897,91;2026-03-22
2446;204;2026-03;IRPJ/CSLL;2427,7;2026-04-20
2447;204;2026-04;IRPJ/CSLL;63462,07;2026-05-20
2448;204;2026-05;FGTS;20508,08;2026-06-11
2449;205;2025-07;INSS;37059,58;2025-07-11
2450;205;2025-07;IRPJ/CSLL;8724,96;2025-08-20
2451;205;2025-08;ISS;44706,51;2025-09-09
2452;205;2025-09;ICMS;9887,64;2025-10-16
2453;205;2025-10;ISS;56180,18;2025-11-21
2454;205;2025-11;PIS/COFINS;15810,81;2025-12-08
2455;205;2025-12;FGTS;30527,09;2026-01-13
2456;205;2026-01;PIS/COFINS;32781,15;2026-02-12
2457;205;2026-02;FGTS;22623,97;2026-03-15
2458;205;2026-03;ICMS;29206,63;2026-04-19
2459;205;2026-04;FGTS;15948,72;2026-05-16
2460;205;2026-05;INSS;62066,63;2026-06-15
2461;206;2025-07;IRPJ/CSLL;28620,47;2025-07-24
2462;206;2025-07;ISS;5039,65;2025-08-23
2463;206;2025-08;ICMS;20464,94;2025-09-14
2464;206;2025-09;PIS/COFINS;34968,18;2025-10-13
2465;206;2025-10;IRPJ/CSLL;46591,68;2025-11-10
2466;206;2025-11;INSS;24596,18;2025-12-23
2467;206;2025-12;IRPJ/CSLL;36038,82;2026-01-18
2468;206;2026-01;INSS;50134,34;2026-02-16
2469;206;2026-02;IRPJ/CSLL;61721,46;2026-03-22
2470;206;2026-03;IRPJ/CSLL;5151,86;2026-04-10
2471;206;2026-04;INSS;27725,01;2026-05-17
2472;206;2026-05;ISS;50949,63;2026-06-06
2473;207;2025-07;PIS/COFINS;10468,49;2025-07-26
2474;207;2025-07;INSS;41617,71;2025-08-11
2475;207;2025-08;INSS;58953,37;2025-09-14
2476;207;2025-09;ISS;57516,34;2025-10-18
2477;207;2025-10;ISS;20089,58;2025-11-13
2478;207;2025-11;FGTS;62949,14;2025-12-20
2479;207;2025-12;PIS/COFINS;47614,88;2026-01-20
2480;207;2026-01;ISS;5140,13;2026-02-21
2481;207;2026-02;FGTS;36824,14;2026-03-19
2482;207;2026-03;PIS/COFINS;9597,01;2026-04-08
2483;207;2026-04;ICMS;59765,39;2026-05-16
2484;207;2026-05;IRPJ/CSLL;57055,79;2026-06-08
2485;208;2025-07;FGTS;28185,48;2025-07-25
2486;208;2025-07;INSS;24445,5;2025-08-12
2487;208;2025-08;FGTS;19202,3;2025-09-11
2488;208;2025-09;FGTS;19066,48;2025-10-09
2489;208;2025-10;ISS;54988,14;2025-11-11
2490;208;2025-11;ISS;48416,76;2025-12-21
2491;208;2025-12;FGTS;13523,79;2026-01-08
2492;208;2026-01;INSS;21322,41;2026-02-14
2493;208;2026-02;ICMS;21767,48;2026-03-15
2494;208;2026-03;INSS;39573,02;2026-04-10
2495;208;2026-04;PIS/COFINS;48616,54;2026-05-18
2496;208;2026-05;INSS;62341,64;2026-06-15
2497;209;2025-07;INSS;17499,33;2025-07-20
2498;209;2025-07;IRPJ/CSLL;43449,41;2025-08-23
2499;209;2025-08;ISS;30217,79;2025-09-15
2500;209;2025-09;ISS;40754,82;2025-10-13
2501;209;2025-10;IRPJ/CSLL;18520,15;2025-11-22
2502;209;2025-11;ISS;48256,62;2025-12-21
2503;209;2025-12;FGTS;27962,67;2026-01-09
2504;209;2026-01;ICMS;44510,16;2026-02-20
2505;209;2026-02;ICMS;13449,08;2026-03-14
2506;209;2026-03;IRPJ/CSLL;63964,43;2026-04-12
2507;209;2026-04;FGTS;16543,45;2026-05-19
2508;209;2026-05;ICMS;58105,46;2026-06-12
2509;210;2025-07;PIS/COFINS;63602,38;2025-07-23
2510;210;2025-07;IRPJ/CSLL;2441,84;2025-08-17
2511;210;2025-08;FGTS;62640,97;2025-09-18
2512;210;2025-09;IRPJ/CSLL;60584,85;2025-10-10
2513;210;2025-10;ICMS;27168,13;2025-11-10
2514;210;2025-11;IRPJ/CSLL;56596,36;2025-12-14
2515;210;2025-12;PIS/COFINS;63820,27;2026-01-09
2516;210;2026-01;INSS;61980,26;2026-02-12
2517;210;2026-02;INSS;54627,74;2026-03-20
2518;210;2026-03;ICMS;17984,91;2026-04-12
2519;210;2026-04;ICMS;15758,46;2026-05-16
2520;210;2026-05;ISS;7688,63;2026-06-08
2521;211;2025-07;INSS;8938,06;2025-07-24
2522;211;2025-07;FGTS;32818,09;2025-08-18
2523;211;2025-08;INSS;22654,81;2025-09-16
2524;211;2025-09;IRPJ/CSLL;52264,21;2025-10-10
2525;211;2025-10;INSS;56092,91;2025-11-09
2526;211;2025-11;INSS;6534,45;2025-12-13
2527;211;2025-12;ICMS;44202,26;2026-01-21
2528;211;2026-01;ICMS;30551,91;2026-02-14
2529;211;2026-02;PIS/COFINS;60690,54;2026-03-23
2530;211;2026-03;PIS/COFINS;48663,57;2026-04-07
2531;211;2026-04;PIS/COFINS;31883,85;2026-05-07
2532;211;2026-05;ISS;26418,23;2026-06-13
2533;212;2025-07;FGTS;47116,28;2025-07-16
2534;212;2025-07;FGTS;30101,95;2025-08-25
2535;212;2025-08;ICMS;26416,77;2025-09-11
2536;212;2025-09;IRPJ/CSLL;43798,81;2025-10-10
2537;212;2025-10;IRPJ/CSLL;48710,65;2025-11-15
2538;212;2025-11;ISS;62785,29;2025-12-10
2539;212;2025-12;ICMS;37035,67;2026-01-10
2540;212;2026-01;FGTS;14940,61;2026-02-08
2541;212;2026-02;INSS;9760,12;2026-03-14
2542;212;2026-03;FGTS;64907,3;2026-04-11
2543;212;2026-04;ICMS;15808,23;2026-05-07
2544;212;2026-05;FGTS;25573,87;2026-06-20
2545;213;2025-07;PIS/COFINS;61629,51;2025-07-19
2546;213;2025-07;ISS;59436,61;2025-08-11
2547;213;2025-08;FGTS;33593,61;2025-09-12
2548;213;2025-09;ISS;55788,62;2025-10-14
2549;213;2025-10;INSS;59125,64;2025-11-10
2550;213;2025-11;ICMS;42216,78;2025-12-10
2551;213;2025-12;PIS/COFINS;62947,45;2026-01-17
2552;213;2026-01;INSS;42297,39;2026-02-15
2553;213;2026-02;ICMS;35711,85;2026-03-11
2554;213;2026-03;IRPJ/CSLL;44700,4;2026-04-07
2555;213;2026-04;INSS;28568,84;2026-05-15
2556;213;2026-05;ISS;22566,62;2026-06-21
2557;214;2025-07;IRPJ/CSLL;34259,13;2025-07-12
2558;214;2025-07;IRPJ/CSLL;24518,39;2025-08-24
2559;214;2025-08;FGTS;41102,05;2025-09-23
2560;214;2025-09;INSS;1389,28;2025-10-11
2561;214;2025-10;ICMS;19696,83;2025-11-14
2562;214;2025-11;ISS;19134,59;2025-12-08
2563;214;2025-12;PIS/COFINS;34748,22;2026-01-22
2564;214;2026-01;ICMS;41795,17;2026-02-16
2565;214;2026-02;INSS;11161,39;2026-03-10
2566;214;2026-03;IRPJ/CSLL;13824,89;2026-04-20
2567;214;2026-04;INSS;57061,32;2026-05-18
2568;214;2026-05;INSS;47976,84;2026-06-09
2569;215;2025-07;INSS;28118,53;2025-07-13
2570;215;2025-07;IRPJ/CSLL;3171,34;2025-08-10
2571;215;2025-08;PIS/COFINS;35943,03;2025-09-21
2572;215;2025-09;ISS;14715,56;2025-10-20
2573;215;2025-10;ICMS;34432,81;2025-11-20
2574;215;2025-11;IRPJ/CSLL;32133,32;2025-12-14
2575;215;2025-12;ICMS;55735,17;2026-01-20
2576;215;2026-01;IRPJ/CSLL;8830,83;2026-02-21
2577;215;2026-02;PIS/COFINS;38897,18;2026-03-18
2578;215;2026-03;FGTS;33828,6;2026-04-07
2579;215;2026-04;ISS;43067,2;2026-05-11
2580;215;2026-05;IRPJ/CSLL;29358,95;2026-06-06
2581;216;2025-07;IRPJ/CSLL;56912,15;2025-07-12
2582;216;2025-07;ICMS;36432,33;2025-08-11
2583;216;2025-08;INSS;26786,6;2025-09-12
2584;216;2025-09;INSS;60101,61;2025-10-09
2585;216;2025-10;ISS;14416,18;2025-11-14
2586;216;2025-11;INSS;25276,06;2025-12-21
2587;216;2025-12;FGTS;19168,03;2026-01-19
2588;216;2026-01;PIS/COFINS;31993,54;2026-02-21
2589;216;2026-02;PIS/COFINS;29566,67;2026-03-22
2590;216;2026-03;IRPJ/CSLL;62209,11;2026-04-10
2591;216;2026-04;INSS;19764,92;2026-05-11
2592;216;2026-05;INSS;13013,71;2026-06-11
2593;217;2025-07;INSS;44929,06;2025-07-16
2594;217;2025-07;FGTS;17445,18;2025-08-15
2595;217;2025-08;ICMS;29435,11;2025-09-22
2596;217;2025-09;FGTS;54208,81;2025-10-16
2597;217;2025-10;ICMS;64808,5;2025-11-16
2598;217;2025-11;ISS;16556,22;2025-12-13
2599;217;2025-12;ISS;34975,03;2026-01-11
2600;217;2026-01;ISS;56401,92;2026-02-11
2601;217;2026-02;IRPJ/CSLL;40080,56;2026-03-20
2602;217;2026-03;IRPJ/CSLL;1823,96;2026-04-11
2603;217;2026-04;ICMS;17261,53;2026-05-20
2604;217;2026-05;ICMS;50645,62;2026-06-09
2605;218;2025-07;IRPJ/CSLL;50730,88;2025-07-24
2606;218;2025-07;IRPJ/CSLL;60610,91;2025-08-12
2607;218;2025-08;ICMS;12503,41;2025-09-10
2608;218;2025-09;IRPJ/CSLL;55035,91;2025-10-22
2609;218;2025-10;ISS;38285,14;2025-11-12
2610;218;2025-11;FGTS;37951,26;2025-12-11
2611;218;2025-12;FGTS;8664,28;2026-01-11
2612;218;2026-01;FGTS;52375,04;2026-02-18
2613;218;2026-02;PIS/COFINS;12591,44;2026-03-19
2614;218;2026-03;IRPJ/CSLL;46313,56;2026-04-18
2615;218;2026-04;ISS;35180,41;2026-05-19
2616;218;2026-05;IRPJ/CSLL;21520,53;2026-06-10
2617;219;2025-07;PIS/COFINS;34113,77;2025-07-15
2618;219;2025-07;PIS/COFINS;3573,17;2025-08-11
2619;219;2025-08;FGTS;24390,68;2025-09-12
2620;219;2025-09;ICMS;20180,43;2025-10-13
2621;219;2025-10;IRPJ/CSLL;21271,95;2025-11-16
2622;219;2025-11;ICMS;46359,55;2025-12-09
2623;219;2025-12;IRPJ/CSLL;7679,29;2026-01-18
2624;219;2026-01;INSS;56136,24;2026-02-09
2625;219;2026-02;IRPJ/CSLL;17398,65;2026-03-08
2626;219;2026-03;INSS;2110,21;2026-04-18
2627;219;2026-04;PIS/COFINS;14493,41;2026-05-10
2628;219;2026-05;INSS;30246,0;2026-06-20
2629;220;2025-07;ISS;41409,88;2025-07-26
2630;220;2025-07;ICMS;51076,53;2025-08-12
2631;220;2025-08;PIS/COFINS;38163,9;2025-09-19
2632;220;2025-09;INSS;34030,64;2025-10-10
2633;220;2025-10;PIS/COFINS;63864,43;2025-11-21
2634;220;2025-11;ISS;43672,48;2025-12-12
2635;220;2025-12;FGTS;54747,47;2026-01-12
2636;220;2026-01;INSS;28350,0;2026-02-14
2637;220;2026-02;INSS;36132,31;2026-03-10
2638;220;2026-03;ISS;28192,76;2026-04-09
2639;220;2026-04;ICMS;4252,37;2026-05-13
2640;220;2026-05;ICMS;42441,83;2026-06-13
2641;221;2025-07;IRPJ/CSLL;18184,88;2025-07-15
2642;221;2025-07;ICMS;14709,55;2025-08-24
2643;221;2025-08;IRPJ/CSLL;39426,92;2025-09-11
2644;221;2025-09;INSS;2654,33;2025-10-19
2645;221;2025-10;INSS;9986,24;2025-11-19
2646;221;2025-11;INSS;8973,15;2025-12-11
2647;221;2025-12;IRPJ/CSLL;16945,95;2026-01-09
2648;221;2026-01;ICMS;38473,42;2026-02-14
2649;221;2026-02;ISS;9165,0;2026-03-17
2650;221;2026-03;FGTS;631,46;2026-04-19
2651;221;2026-04;ISS;50907,11;2026-05-18
2652;221;2026-05;ICMS;16933,44;2026-06-08
2653;222;2025-07;PIS/COFINS;21716,03;2025-07-11
2654;222;2025-07;IRPJ/CSLL;53313,46;2025-08-18
2655;222;2025-08;IRPJ/CSLL;37461,64;2025-09-10
2656;222;2025-09;PIS/COFINS;11837,46;2025-10-17
2657;222;2025-10;ISS;51959,35;2025-11-17
2658;222;2025-11;IRPJ/CSLL;21970,42;2025-12-10
2659;222;2025-12;FGTS;20395,74;2026-01-08
2660;222;2026-01;INSS;42015,01;2026-02-18
2661;222;2026-02;FGTS;3340,31;2026-03-21
2662;222;2026-03;INSS;59710,46;2026-04-13
2663;222;2026-04;PIS/COFINS;23179,57;2026-05-07
2664;222;2026-05;FGTS;29550,23;2026-06-19
2665;223;2025-07;IRPJ/CSLL;59870,39;2025-07-13
2666;223;2025-07;ICMS;37450,46;2025-08-21
2667;223;2025-08;FGTS;31779,24;2025-09-14
2668;223;2025-09;ISS;18852,9;2025-10-11
2669;223;2025-10;ISS;61574,62;2025-11-23
2670;223;2025-11;IRPJ/CSLL;52968,33;2025-12-22
2671;223;2025-12;ICMS;34308,18;2026-01-17
2672;223;2026-01;IRPJ/CSLL;2860,65;2026-02-16
2673;223;2026-02;PIS/COFINS;8576,17;2026-03-21
2674;223;2026-03;IRPJ/CSLL;8593,85;2026-04-13
2675;223;2026-04;INSS;58913,32;2026-05-18
2676;223;2026-05;PIS/COFINS;11215,99;2026-06-15
2677;224;2025-07;ISS;3410,35;2025-07-20
2678;224;2025-07;IRPJ/CSLL;50395,77;2025-08-25
2679;224;2025-08;IRPJ/CSLL;60756,83;2025-09-09
2680;224;2025-09;INSS;24940,22;2025-10-18
2681;224;2025-10;INSS;58796,12;2025-11-22
2682;224;2025-11;ICMS;54520,28;2025-12-11
2683;224;2025-12;IRPJ/CSLL;59767,18;2026-01-22
2684;224;2026-01;ISS;51113,96;2026-02-07
2685;224;2026-02;ICMS;43789,46;2026-03-16
2686;224;2026-03;FGTS;31061,05;2026-04-19
2687;224;2026-04;FGTS;12780,33;2026-05-14
2688;224;2026-05;IRPJ/CSLL;14799,52;2026-06-06
2689;225;2025-07;ISS;27279,77;2025-07-13
2690;225;2025-07;IRPJ/CSLL;28356,67;2025-08-22
2691;225;2025-08;ICMS;46746,81;2025-09-12
2692;225;2025-09;PIS/COFINS;54062,31;2025-10-10
2693;225;2025-10;IRPJ/CSLL;4718,13;2025-11-08
2694;225;2025-11;FGTS;9627,63;2025-12-12
2695;225;2025-12;PIS/COFINS;33536,38;2026-01-21
2696;225;2026-01;PIS/COFINS;63280,08;2026-02-10
2697;225;2026-02;IRPJ/CSLL;11946,86;2026-03-19
2698;225;2026-03;ISS;25085,74;2026-04-08
2699;225;2026-04;FGTS;6275,17;2026-05-21
2700;225;2026-05;PIS/COFINS;46898,78;2026-06-14
2701;226;2025-07;INSS;33508,85;2025-07-25
2702;226;2025-07;IRPJ/CSLL;5089,66;2025-08-14
2703;226;2025-08;IRPJ/CSLL;51283,11;2025-09-20
2704;226;2025-09;INSS;63046,09;2025-10-21
2705;226;2025-10;FGTS;45372,96;2025-11-22
2706;226;2025-11;IRPJ/CSLL;4469,59;2025-12-15
2707;226;2025-12;INSS;47710,88;2026-01-19
2708;226;2026-01;INSS;44456,49;2026-02-12
