mensuracao_id,projeto_id,competencia,valor_realizado,saving_validado,status
MN02405,CS00564,2024-05-01,3090.79,1300.02,Validado
MN02406,CS00532,2025-12-01,2436.79,2302.4,Validado
MN02407,CS01537,2024-04-01,4889.16,4315.96,Validado
MN02408,CS01420,2025-11-01,7791.77,693.29,Rejeitado
MN02409,CS02151,2024-07-01,5075.97,4702.41,Validado
MN02410,CS00915,2024-10-01,2264.49,1453.74,Pendente
MN02411,CS00324,2025-09-01,1344.72,1452.33,Validado
MN02412,CS03704,2025-09-01,4844.95,1303.59,Pendente
MN02413,CS02285,2025-04-01,2680.13,1348.89,Validado
MN02414,CS00165,2024-08-01,1186.73,308.52,Rejeitado
MN02415,CS01933,2026-06-01,3733.74,4520.78,Validado
MN02416,CS02284,2026-05-01,9272.75,290.59,Validado
MN02417,CS00273,2026-07-01,16292.03,1752.42,Validado
MN02418,CS01203,2025-06-01,5830.23,322.96,Validado
MN02419,CS03775,2024-07-01,6910.02,1390.92,Validado
MN02420,CS01763,2025-07-01,9467.5,2904.28,Validado
MN02421,CS00055,2024-11-01,3687.93,2303.09,Validado
MN02422,CS01113,2024-01-01,5431.4,2724.21,Validado
MN02423,CS01521,2024-01-01,16260.32,818.47,Validado
MN02424,CS01229,2025-06-01,871.38,2089.81,Rejeitado
MN02425,CS00850,2025-09-01,3581.09,581.26,Pendente
MN02426,CS00477,2024-11-01,6151.9,856.91,Validado
MN02427,CS02565,2026-07-01,3008.76,1019.6,Validado
MN02428,CS03422,2024-01-01,18859.09,1147.68,Validado
MN02429,CS01973,2024-09-01,19566.04,3028.99,Pendente
MN02430,CS02435,2025-02-01,9540.99,723.2,Validado
MN02431,CS00283,2025-12-01,9923.43,3778.5,Pendente
MN02432,CS02956,2026-05-01,2036.46,667.72,Validado
MN02433,CS01732,2024-02-01,4699.9,292.65,Validado
MN02434,CS01282,2026-05-01,2020.96,4322.52,Validado
MN02435,CS02713,2024-07-01,1835.75,549.71,Pendente
MN02436,CS02215,2024-01-01,4680.76,7246.87,Validado
MN02437,CS00258,2024-04-01,6088.24,650.97,Validado
MN02438,CS03033,2024-01-01,19537.2,1154.24,Pendente
MN02439,CS00136,2024-05-01,15711.01,717.11,Validado
MN02440,CS03329,2024-09-01,2412.7,9612.19,Validado
MN02441,CS03057,2024-08-01,2878.27,501.13,Validado
MN02442,CS00476,2026-06-01,4213.48,1056.4,Rejeitado
MN02443,CS03326,2024-06-01,5407.23,525.01,Validado
MN02444,CS03150,2024-09-01,4369.23,635.57,Rejeitado
MN02445,CS02295,2025-12-01,4604.39,3930.44,Validado
MN02446,CS01406,2025-02-01,8333.42,785.36,Validado
MN02447,CS01894,2024-12-01,10973.33,1031.3,Validado
MN02448,CS03716,2024-02-01,2338.37,1302.11,Validado
MN02449,CS00308,2025-08-01,2943.87,316.13,Validado
MN02450,CS02248,2025-01-01,892.77,689.61,Validado
MN02451,CS02193,2024-06-01,6892.38,2122.82,Validado
MN02452,CS02310,2024-04-01,10704.26,753.09,Validado
MN02453,CS00769,2024-09-01,11593.29,983.05,Pendente
MN02454,CS01871,2025-05-01,1962.96,4315.74,Rejeitado
MN02455,CS02785,2025-01-01,7218.0,524.8,Validado
MN02456,CS03447,2026-06-01,2157.02,1157.29,Validado
MN02457,CS01582,2025-04-01,2509.02,548.43,Validado
MN02458,CS01701,2024-06-01,11807.49,754.33,Validado
MN02459,CS03621,2024-04-01,13993.43,4813.25,Validado
MN02460,CS00925,2025-04-01,5725.02,931.8,Validado
MN02461,CS02756,2024-05-01,2081.21,667.49,Validado
MN02462,CS02708,2025-03-01,5388.56,412.27,Validado
MN02463,CS00271,2024-08-01,1145.49,920.02,Validado
MN02464,CS02341,2024-11-01,3494.27,513.35,Validado
MN02465,CS01352,2025-05-01,1787.65,205.69,Validado
MN02466,CS01286,2025-07-01,2615.56,2184.23,Validado
MN02467,CS02421,2024-02-01,13364.73,506.91,Validado
MN02468,CS02657,2025-06-01,655.08,2210.58,Validado
MN02469,CS03367,2025-08-01,5120.74,767.06,Validado
MN02470,CS03686,2025-10-01,1907.09,313.6,Validado
MN02471,CS01880,2024-02-01,8683.74,1878.56,Validado
MN02472,CS00671,2025-03-01,2907.97,1473.4,Validado
MN02473,CS00240,2025-01-01,8498.55,456.32,Validado
MN02474,CS03752,2025-05-01,9243.53,985.01,Validado
MN02475,CS00047,2024-03-01,6735.92,1384.55,Validado
MN02476,CS03486,2025-12-01,6076.43,2606.62,Validado
MN02477,CS02511,2025-04-01,1793.09,1097.51,Validado
MN02478,CS02845,2024-02-01,1584.95,2648.33,Validado
MN02479,CS00240,2026-03-01,8059.24,1275.7,Validado
MN02480,CS03007,2024-03-01,2497.75,722.71,Validado
MN02481,CS01776,2025-04-01,2405.87,355.63,Validado
MN02482,CS00446,2026-04-01,3151.21,527.12,Validado
MN02483,CS01314,2024-08-01,1319.94,553.42,Validado
MN02484,CS00990,2024-04-01,941.37,252.46,Validado
MN02485,CS01930,2025-06-01,2126.04,415.25,Validado
MN02486,CS01587,2025-01-01,1684.38,730.07,Validado
MN02487,CS03342,2024-06-01,1439.54,1207.7,Pendente
MN02488,CS02946,2026-04-01,4380.3,188.72,Validado
MN02489,CS01503,2024-03-01,5756.31,532.96,Validado
MN02490,CS03761,2026-03-01,2419.23,1055.8,Validado
MN02491,CS00970,2024-03-01,920.75,2396.64,Pendente
MN02492,CS03433,2025-05-01,1013.98,393.36,Validado
MN02493,CS00573,2025-02-01,2632.94,880.84,Validado
MN02494,CS01404,2024-11-01,10907.23,1733.38,Validado
MN02495,CS02529,2024-11-01,1544.0,1798.68,Validado
MN02496,CS03294,2024-01-01,15505.26,1219.74,Validado
MN02497,CS02450,2024-05-01,6569.3,934.42,Validado
MN02498,CS01292,2025-10-01,8111.41,589.51,Validado
MN02499,CS00122,2025-11-01,9468.01,1223.02,Validado
MN02500,CS02707,2024-11-01,1620.73,2465.66,Validado
MN02501,CS00266,2025-03-01,3149.44,3045.43,Validado
MN02502,CS01142,2025-03-01,2822.11,1839.13,Validado
MN02503,CS02170,2024-09-01,3790.83,420.7,Validado
MN02504,CS00516,2025-06-01,4061.71,1173.32,Validado
MN02505,CS01990,2025-09-01,13081.59,298.4,Rejeitado
MN02506,CS01417,2025-02-01,1039.08,247.8,Validado
MN02507,CS02695,2024-08-01,2169.33,1072.74,Validado
MN02508,CS01260,2025-11-01,8110.76,1532.33,Rejeitado
MN02509,CS03348,2024-02-01,17084.16,2937.76,Validado
MN02510,CS01974,2024-01-01,2938.72,1838.89,Validado
MN02511,CS03722,2026-07-01,391.92,2901.06,Validado
MN02512,CS03446,2025-09-01,12046.91,2086.46,Validado
MN02513,CS00461,2026-04-01,2245.86,1492.7,Validado
MN02514,CS03460,2024-02-01,5256.23,345.71,Validado
MN02515,CS00785,2024-03-01,3842.26,906.13,Validado
MN02516,CS02975,2026-07-01,1277.54,1737.2,Validado
MN02517,CS01139,2024-12-01,4412.73,928.85,Validado
MN02518,CS03411,2025-09-01,1857.61,867.25,Validado
MN02519,CS02269,2026-05-01,6801.71,487.47,Validado
MN02520,CS03664,2024-10-01,7589.79,709.76,Validado
MN02521,CS01801,2024-01-01,17113.11,2382.5,Validado
MN02522,CS00207,2025-04-01,22925.39,1191.51,Validado
MN02523,CS02968,2026-01-01,5991.58,2263.18,Validado
MN02524,CS00957,2024-09-01,1188.37,437.61,Validado
MN02525,CS02125,2024-01-01,11563.16,2597.39,Validado
MN02526,CS01555,2024-06-01,1887.02,2097.05,Rejeitado
MN02527,CS01534,2025-11-01,70584.12,279.78,Pendente
MN02528,CS00279,2025-12-01,4669.57,1950.35,Validado
MN02529,CS01704,2024-06-01,5003.26,888.27,Pendente
MN02530,CS02315,2024-12-01,32622.6,78.2,Validado
MN02531,CS02314,2024-07-01,850.8,2058.96,Validado
MN02532,CS01682,2026-04-01,3326.26,10024.18,Validado
MN02533,CS00623,2025-12-01,15772.49,802.53,Validado
MN02534,CS00570,2026-07-01,4835.94,3033.0,Validado
MN02535,CS03608,2024-08-01,7351.06,1011.82,Validado
MN02536,CS02855,2026-04-01,7795.21,164.68,Validado
MN02537,CS01645,2024-04-01,3856.04,2490.7,Validado
MN02538,CS03666,2024-03-01,6861.18,353.75,Pendente
MN02539,CS02067,2024-09-01,2208.93,195.92,Validado
MN02540,CS00088,2024-12-01,2610.79,167.62,Validado
MN02541,CS03347,2024-10-01,14305.69,103.57,Pendente
MN02542,CS03796,2026-06-01,1746.04,332.91,Validado
MN02543,CS02106,2025-10-01,5543.35,561.62,Pendente
MN02544,CS01602,2024-03-01,2012.36,1255.03,Validado
MN02545,CS00250,2024-05-01,16733.6,3479.25,Pendente
MN02546,CS00428,2024-05-01,3753.19,3544.61,Validado
MN02547,CS01750,2024-01-01,3074.83,523.72,Validado
MN02548,CS00422,2024-01-01,1262.2,342.02,Validado
MN02549,CS03540,2026-02-01,1079.93,5211.71,Validado
MN02550,CS01473,2025-02-01,4299.32,3676.62,Validado
MN02551,CS01748,2025-01-01,1572.77,1921.63,Validado
MN02552,CS02526,2026-01-01,17523.0,1797.85,Validado
MN02553,CS01458,2024-06-01,7555.46,6734.13,Validado
MN02554,CS03144,2026-03-01,2319.29,2027.52,Validado
MN02555,CS03501,2026-03-01,2763.05,257.53,Pendente
MN02556,CS01800,2025-03-01,5465.35,690.98,Validado
MN02557,CS00652,2024-08-01,7615.22,718.11,Rejeitado
MN02558,CS01555,2026-01-01,12891.05,3558.29,Validado
MN02559,CS02320,2025-04-01,2741.72,512.58,Validado
MN02560,CS02575,2025-12-01,5199.87,2147.77,Validado
MN02561,CS00020,2026-07-01,4346.19,580.67,Validado
MN02562,CS02114,2025-03-01,15191.97,778.85,Validado
MN02563,CS02383,2026-04-01,12507.07,3459.97,Pendente
MN02564,CS01996,2024-05-01,7075.33,3232.97,Pendente
MN02565,CS03778,2025-11-01,11605.52,1620.25,Validado
MN02566,CS00068,2025-04-01,2284.13,142.01,Pendente
MN02567,CS02680,2025-02-01,1910.53,729.95,Validado
MN02568,CS01256,2026-01-01,2578.48,540.85,Validado
MN02569,CS02499,2026-05-01,6754.23,1184.74,Validado
MN02570,CS01213,2024-06-01,5266.22,383.91,Validado
MN02571,CS03151,2026-01-01,3448.51,946.19,Validado
MN02572,CS00071,2025-04-01,918.47,1036.6,Validado
MN02573,CS03197,2025-05-01,4358.84,1453.65,Validado
MN02574,CS03307,2024-03-01,3487.43,518.73,Validado
MN02575,CS00887,2025-12-01,12655.16,337.62,Validado
MN02576,CS01373,2024-03-01,4459.81,611.28,Validado
MN02577,CS01617,2024-07-01,3370.87,393.48,Pendente
MN02578,CS01433,2025-01-01,3012.2,100.6,Validado
MN02579,CS01304,2025-01-01,2612.76,453.82,Validado
MN02580,CS00691,2025-02-01,2603.22,721.07,Pendente
MN02581,CS03794,2025-07-01,5969.59,658.33,Validado
MN02582,CS01358,2025-04-01,4510.1,2473.36,Validado
MN02583,CS02540,2025-04-01,1352.03,1190.47,Pendente
MN02584,CS03417,2026-02-01,10229.19,743.55,Pendente
MN02585,CS00535,2025-04-01,3816.36,5457.21,Validado
MN02586,CS01893,2024-03-01,2761.57,861.49,Validado
MN02587,CS00891,2026-04-01,4917.08,1302.49,Validado
MN02588,CS03071,2024-07-01,2742.93,330.86,Validado
MN02589,CS01147,2024-08-01,1326.81,680.93,Pendente
MN02590,CS01423,2025-04-01,5039.28,2837.69,Validado
MN02591,CS02767,2025-12-01,2511.96,1937.76,Validado
MN02592,CS01928,2024-04-01,1537.07,454.04,Validado
MN02593,CS03692,2024-01-01,9027.51,629.35,Validado
MN02594,CS00079,2024-09-01,1848.04,2364.7,Rejeitado
MN02595,CS00465,2025-10-01,699.32,1016.52,Validado
MN02596,CS00481,2026-01-01,2675.76,605.14,Validado
MN02597,CS02733,2025-10-01,1845.84,783.03,Validado
MN02598,CS03328,2024-05-01,1570.74,191.36,Validado
MN02599,CS02034,2025-03-01,2106.12,1072.67,Validado
MN02600,CS02435,2024-02-01,1531.83,979.07,Validado
MN02601,CS02725,2026-01-01,1009.84,518.3,Validado
MN02602,CS01582,2025-06-01,1734.31,287.57,Validado
MN02603,CS01077,2024-12-01,3508.65,765.78,Validado
MN02604,CS00298,2024-04-01,6484.79,1805.96,Validado
MN02605,CS02249,2026-06-01,2657.12,1549.9,Validado
MN02606,CS03275,2025-09-01,1457.42,1734.5,Validado
MN02607,CS01525,2025-08-01,7618.85,828.01,Pendente
MN02608,CS01938,2025-10-01,2654.94,1264.98,Validado
MN02609,CS01702,2025-02-01,1837.15,494.67,Validado
MN02610,CS03593,2024-08-01,2913.1,345.81,Validado
MN02611,CS03363,2024-12-01,2762.79,1823.4,Validado
MN02612,CS02649,2024-08-01,7271.69,516.59,Pendente
MN02613,CS02540,2025-03-01,8674.66,1354.14,Validado
MN02614,CS01421,2026-03-01,7047.7,1351.97,Pendente
MN02615,CS02927,2026-05-01,1463.64,2211.0,Validado
MN02616,CS02136,2024-04-01,3779.5,273.74,Validado
MN02617,CS03432,2026-07-01,5093.84,551.15,Validado
MN02618,CS00521,2026-04-01,2405.01,2289.6,Validado
MN02619,CS01967,2026-05-01,10401.18,2496.12,Validado
MN02620,CS02494,2025-05-01,2216.95,356.74,Validado
MN02621,CS01037,2025-03-01,4394.96,5472.26,Pendente
MN02622,CS00578,2025-05-01,53911.9,1355.15,Validado
MN02623,CS02877,2025-08-01,23275.31,466.59,Validado
MN02624,CS01931,2026-06-01,19832.28,222.57,Validado
MN02625,CS01335,2025-02-01,10378.17,1011.08,Validado
MN02626,CS03329,2026-01-01,8857.15,2292.04,Validado
MN02627,CS02723,2026-03-01,1375.43,684.33,Validado
MN02628,CS00860,2024-01-01,904.21,366.09,Pendente
MN02629,CS00723,2025-03-01,1059.77,1507.87,Validado
MN02630,CS02749,2026-02-01,23429.42,1097.93,Validado
MN02631,CS00984,2024-08-01,4167.0,2052.26,Validado
MN02632,CS00119,2025-01-01,4660.93,1066.42,Validado
MN02633,CS02042,2026-05-01,12985.35,299.15,Validado
MN02634,CS01175,2025-05-01,2132.87,3437.58,Pendente
MN02635,CS01258,2024-03-01,5151.43,566.18,Validado
MN02636,CS00885,2025-03-01,3651.26,812.34,Pendente
MN02637,CS00482,2026-04-01,6023.33,1606.87,Pendente
MN02638,CS01440,2026-03-01,13553.09,1200.53,Validado
MN02639,CS03354,2026-01-01,2816.24,1136.58,Validado
MN02640,CS00180,2024-03-01,10931.78,2998.16,Validado
MN02641,CS03697,2025-04-01,1261.67,120.36,Validado
MN02642,CS00982,2025-10-01,2558.6,1198.5,Validado
MN02643,CS03599,2025-10-01,6960.57,2025.61,Rejeitado
MN02644,CS00949,2026-02-01,3714.89,3702.93,Rejeitado
MN02645,CS00316,2025-03-01,7429.05,1146.26,Validado
MN02646,CS00481,2026-04-01,12796.12,1332.16,Validado
MN02647,CS03574,2025-07-01,4007.23,2742.48,Validado
MN02648,CS01515,2025-11-01,3929.63,1868.35,Pendente
MN02649,CS01889,2025-03-01,1211.36,2215.7,Validado
MN02650,CS02573,2025-05-01,9547.63,2922.69,Validado
MN02651,CS03756,2025-08-01,10559.86,568.51,Validado
MN02652,CS01087,2026-04-01,6254.94,1966.94,Validado
MN02653,CS03023,2025-09-01,6208.96,1672.76,Validado
MN02654,CS03591,2025-10-01,16760.77,1448.48,Validado
MN02655,CS00053,2025-06-01,6553.53,1303.66,Validado
MN02656,CS00306,2026-05-01,2136.58,2414.62,Pendente
MN02657,CS03398,2025-12-01,1235.55,3335.44,Validado
MN02658,CS00302,2026-07-01,5598.05,771.28,Validado
MN02659,CS01429,2025-10-01,3585.26,2771.19,Validado
MN02660,CS02279,2024-06-01,2261.36,366.6,Validado
MN02661,CS03196,2025-03-01,1475.24,1815.81,Validado
MN02662,CS03775,2024-09-01,16611.73,326.42,Validado
MN02663,CS02494,2026-07-01,5114.54,77.58,Rejeitado
MN02664,CS01694,2026-03-01,5341.57,3053.92,Pendente
MN02665,CS00138,2024-06-01,3999.09,1098.03,Pendente
MN02666,CS00484,2026-06-01,9530.09,1157.23,Validado
MN02667,CS01924,2026-07-01,4007.33,183.53,Validado
MN02668,CS00359,2026-04-01,3674.92,4576.79,Validado
MN02669,CS01260,2026-04-01,2517.48,1810.27,Pendente
MN02670,CS00377,2026-04-01,5102.77,2299.35,Validado
MN02671,CS03400,2026-02-01,3940.19,1673.37,Validado
MN02672,CS00709,2024-06-01,3314.28,181.66,Validado
MN02673,CS00491,2025-01-01,5620.88,2891.92,Validado
MN02674,CS01742,2026-04-01,1217.52,2062.11,Validado
MN02675,CS03111,2025-05-01,2403.93,437.87,Validado
MN02676,CS00750,2024-01-01,844.26,1335.06,Pendente
MN02677,CS02567,2024-08-01,5051.17,686.36,Validado
MN02678,CS03283,2024-12-01,1363.26,825.66,Validado
MN02679,CS01151,2025-01-01,5284.26,538.23,Validado
MN02680,CS01571,2025-11-01,5384.58,2293.47,Validado
MN02681,CS01434,2025-02-01,5604.89,3172.12,Validado
MN02682,CS01386,2026-04-01,5805.0,403.36,Validado
MN02683,CS00765,2024-07-01,3224.1,900.11,Pendente
MN02684,CS02882,2025-08-01,5839.91,550.69,Validado
MN02685,CS03356,2025-07-01,8730.05,1474.04,Pendente
MN02686,CS03419,2024-05-01,9433.5,1607.16,Validado
MN02687,CS00645,2025-06-01,2243.68,382.13,Validado
MN02688,CS03134,2024-02-01,1202.92,1820.26,Validado
MN02689,CS01965,2024-02-01,1851.22,342.64,Validado
MN02690,CS00978,2026-05-01,2720.34,1479.38,Validado
MN02691,CS01336,2025-09-01,7742.69,676.78,Pendente
MN02692,CS03129,2025-08-01,4600.99,2479.63,Validado
MN02693,CS01510,2026-07-01,1330.53,6431.89,Validado
MN02694,CS03595,2026-04-01,11480.34,1336.81,Validado
MN02695,CS00700,2025-06-01,8268.75,3976.28,Pendente
MN02696,CS01590,2024-09-01,3170.77,1334.1,Validado
MN02697,CS03660,2026-01-01,624.91,678.28,Pendente
MN02698,CS03305,2026-07-01,6722.38,1817.17,Validado
MN02699,CS02438,2026-05-01,19992.73,81.52,Pendente
MN02700,CS00055,2025-10-01,3038.41,809.62,Validado
MN02701,CS00016,2025-06-01,14856.49,2854.95,Validado
MN02702,CS00620,2026-05-01,5924.64,612.21,Validado
MN02703,CS02090,2026-02-01,8990.37,1440.97,Validado
MN02704,CS00638,2026-05-01,2572.11,772.26,Validado
MN02705,CS01922,2025-04-01,6731.43,252.27,Pendente
MN02706,CS00847,2025-08-01,7476.73,480.4,Validado
MN02707,CS02383,2025-11-01,10276.96,634.09,Validado
MN02708,CS03582,2024-05-01,10646.03,1635.11,Validado
MN02709,CS01601,2026-05-01,3045.4,1563.69,Validado
MN02710,CS00800,2026-06-01,639.5,3261.85,Validado
MN02711,CS00813,2026-02-01,5010.95,382.89,Validado
MN02712,CS01857,2025-06-01,1722.23,702.76,Validado
MN02713,CS03416,2024-09-01,3853.42,2078.93,Validado
MN02714,CS00245,2024-09-01,5656.11,1214.35,Rejeitado
MN02715,CS03354,2026-07-01,2396.17,683.22,Validado
MN02716,CS01532,2025-10-01,1806.34,2010.45,Validado
MN02717,CS01440,2024-10-01,1865.88,241.08,Validado
MN02718,CS02061,2024-08-01,3682.3,1281.4,Validado
MN02719,CS01698,2024-01-01,3381.52,1998.58,Pendente
MN02720,CS03495,2025-09-01,95985.54,11931.84,Validado
MN02721,CS00442,2026-05-01,3239.02,1205.51,Validado
MN02722,CS03740,2024-11-01,6032.92,1055.4,Validado
MN02723,CS01076,2025-03-01,1844.55,1558.62,Validado
MN02724,CS02469,2024-01-01,3935.28,642.01,Pendente
MN02725,CS03174,2024-01-01,1080.02,343.28,Validado
MN02726,CS00892,2024-04-01,2305.15,741.11,Validado
MN02727,CS01400,2024-06-01,26864.42,533.11,Validado
MN02728,CS01976,2025-02-01,10289.44,118.76,Validado
MN02729,CS02237,2025-08-01,3101.97,608.26,Validado
MN02730,CS02596,2025-04-01,3572.34,1198.79,Pendente
MN02731,CS02392,2024-10-01,2863.82,786.28,Validado
MN02732,CS01664,2024-09-01,2863.48,884.47,Validado
MN02733,CS01441,2025-04-01,25401.1,3133.17,Validado
MN02734,CS03455,2025-01-01,7794.47,2420.11,Validado
MN02735,CS02504,2026-02-01,3912.62,7713.15,Validado
MN02736,CS01659,2024-11-01,12353.49,855.44,Validado
MN02737,CS02805,2025-10-01,20678.32,5281.29,Pendente
MN02738,CS02406,2026-07-01,9438.03,1000.96,Validado
MN02739,CS02753,2025-12-01,3272.76,602.7,Validado
MN02740,CS01013,2024-10-01,1144.17,1131.48,Pendente
MN02741,CS01301,2026-07-01,4287.56,1462.02,Pendente
MN02742,CS01767,2026-07-01,9868.79,1470.79,Validado
MN02743,CS02960,2026-07-01,2576.59,531.29,Pendente
MN02744,CS02476,2024-01-01,5634.6,308.58,Validado
MN02745,CS03630,2026-03-01,2248.4,1456.94,Validado
MN02746,CS03704,2024-12-01,3650.8,4484.61,Validado
MN02747,CS00629,2026-03-01,6969.56,1737.29,Rejeitado
MN02748,CS01010,2025-06-01,1372.97,240.58,Validado
MN02749,CS00877,2024-01-01,2966.24,687.44,Validado
MN02750,CS03617,2024-09-01,11435.34,1390.55,Validado
MN02751,CS01952,2024-04-01,16219.84,2476.64,Pendente
MN02752,CS03756,2026-04-01,1142.29,465.0,Validado
MN02753,CS03759,2025-12-01,1467.81,642.06,Pendente
MN02754,CS03251,2024-01-01,1019.21,1135.65,Validado
MN02755,CS01221,2025-03-01,3805.37,362.21,Validado
MN02756,CS01992,2024-01-01,4378.16,1867.21,Validado
MN02757,CS02174,2026-06-01,5555.93,478.1,Validado
MN02758,CS02912,2024-12-01,5503.07,653.45,Validado
MN02759,CS01175,2026-03-01,1763.37,862.27,Validado
MN02760,CS00554,2026-02-01,10758.05,207.58,Validado
MN02761,CS00790,2026-01-01,4639.52,462.42,Validado
MN02762,CS02839,2024-01-01,17000.72,258.19,Rejeitado
MN02763,CS01837,2025-11-01,548.13,515.82,Validado
MN02764,CS01402,2024-09-01,5614.41,3654.82,Validado
MN02765,CS02822,2025-12-01,17161.31,382.96,Validado
MN02766,CS02953,2026-02-01,3081.78,3419.29,Validado
MN02767,CS00377,2024-05-01,14197.49,464.84,Pendente
MN02768,CS00816,2026-07-01,17989.0,508.21,Pendente
MN02769,CS01674,2026-05-01,2286.07,876.74,Validado
MN02770,CS01884,2024-09-01,1057.38,2487.28,Validado
MN02771,CS00212,2025-08-01,998.05,769.55,Validado
MN02772,CS02554,2024-05-01,11934.75,786.51,Validado
MN02773,CS02234,2026-03-01,976.34,596.63,Pendente
MN02774,CS01737,2024-07-01,6192.34,2680.02,Pendente
MN02775,CS03281,2025-11-01,3407.52,2171.47,Validado
MN02776,CS02722,2024-04-01,7169.43,1610.85,Pendente
MN02777,CS00160,2025-09-01,2240.11,514.46,Validado
MN02778,CS01944,2026-04-01,1776.64,761.32,Validado
MN02779,CS01912,2024-03-01,4171.99,3348.11,Validado
MN02780,CS03709,2026-03-01,7329.88,2170.5,Validado
MN02781,CS02319,2024-05-01,2398.5,700.92,Validado
MN02782,CS02800,2024-08-01,12603.83,1520.12,Pendente
MN02783,CS02216,2026-03-01,785.54,1419.28,Pendente
MN02784,CS01928,2025-03-01,6198.83,1315.12,Validado
MN02785,CS01487,2024-05-01,2628.75,3525.78,Validado
MN02786,CS02905,2026-05-01,5618.34,1029.7,Validado
MN02787,CS01030,2026-04-01,4394.12,900.77,Validado
MN02788,CS01091,2025-02-01,1835.24,378.2,Validado
MN02789,CS01322,2024-02-01,18013.31,1809.25,Validado
MN02790,CS00998,2026-03-01,9421.25,1430.99,Validado
MN02791,CS00413,2024-02-01,11768.76,889.44,Validado
MN02792,CS03701,2024-07-01,2309.7,2365.3,Validado
MN02793,CS00739,2024-11-01,7986.89,662.68,Validado
MN02794,CS01716,2024-12-01,5927.18,666.32,Validado
MN02795,CS01955,2025-08-01,11101.63,358.27,Validado
MN02796,CS00282,2025-08-01,26328.82,503.3,Validado
MN02797,CS02281,2025-08-01,3799.3,1269.5,Validado
MN02798,CS02172,2025-08-01,3801.74,2567.08,Validado
MN02799,CS00844,2025-01-01,35050.23,1974.35,Pendente
MN02800,CS02428,2024-12-01,3672.88,432.46,Validado
MN02801,CS03703,2024-02-01,3428.03,1636.38,Validado
MN02802,CS03761,2024-01-01,8141.25,1014.57,Validado
MN02803,CS00999,2026-05-01,2964.02,989.89,Validado
MN02804,CS03480,2024-08-01,2847.55,697.59,Validado
MN02805,CS00459,2026-01-01,25881.69,286.9,Validado
MN02806,CS01751,2024-11-01,1649.85,1550.26,Validado
MN02807,CS00715,2024-05-01,3748.32,1602.47,Validado
MN02808,CS01520,2026-05-01,3235.95,247.49,Validado
MN02809,CS01699,2025-09-01,1506.24,1011.32,Validado
MN02810,CS02487,2025-01-01,1814.36,919.7,Validado
MN02811,CS01613,2024-08-01,3887.5,1384.23,Validado
MN02812,CS02626,2026-02-01,3370.85,196.02,Pendente
MN02813,CS02634,2026-07-01,7283.96,2085.78,Validado
MN02814,CS01989,2024-03-01,12240.98,1105.51,Rejeitado
MN02815,CS00479,2026-07-01,10079.13,1206.6,Validado
MN02816,CS01173,2025-07-01,2361.68,606.61,Validado
MN02817,CS02952,2024-02-01,3198.07,2416.36,Validado
MN02818,CS03549,2024-01-01,2458.72,610.28,Pendente
MN02819,CS01004,2026-07-01,1572.19,350.71,Validado
MN02820,CS02257,2025-11-01,6972.31,625.09,Validado
MN02821,CS03138,2024-11-01,4678.78,1138.94,Validado
MN02822,CS00027,2025-06-01,4486.85,1929.04,Pendente
MN02823,CS00792,2024-10-01,997.65,1168.19,Pendente
MN02824,CS01929,2024-10-01,2661.21,468.11,Validado
