pedido_id,fornecedor_id,comprador_id,data_pedido,valor,prazo_dias,entregue_no_prazo
PC02840,FO0308,CB025,2024-06-03,5476.29,4,1
PC02841,FO0308,CB007,2024-04-07,494.11,20,1
PC02842,FO0247,CB031,2025-05-06,4014.28,57,1
PC02843,FO0263,CB008,2025-08-20,1004.42,46,0
PC02844,FO0042,CB034,2026-05-25,15322.5,40,1
PC02845,FO0117,CB024,2025-03-26,993.77,42,1
PC02846,FO0025,CB023,2024-09-28,2587.05,4,0
PC02847,FO0311,CB025,2025-07-28,1733.03,26,1
PC02848,FO0015,CB013,2025-03-19,1364.65,22,1
PC02849,FO0202,CB003,2026-04-23,4320.76,52,1
PC02850,FO0201,CB027,2024-05-06,1628.4,53,1
PC02851,FO0006,CB013,2024-05-18,3929.03,34,1
PC02852,FO0232,CB001,2024-07-14,1042.98,37,1
PC02853,FO0226,CB025,2024-12-03,2570.11,43,0
PC02854,FO0313,CB012,2024-01-14,3890.68,17,1
PC02855,FO0100,CB012,2026-01-11,2905.96,7,0
PC02856,FO0040,CB020,2025-06-14,3582.65,35,0
PC02857,FO0071,CB030,2024-06-08,3891.2,3,1
PC02858,FO0290,CB031,2026-02-06,1176.12,45,1
PC02859,FO0117,CB019,2024-07-17,3793.81,55,1
PC02860,FO0079,CB017,2024-10-10,369.81,57,1
PC02861,FO0037,CB007,2024-04-07,3175.48,16,0
PC02862,FO0025,CB035,2025-04-23,1010.67,48,1
PC02863,FO0051,CB031,2026-03-21,6461.34,50,1
PC02864,FO0195,CB031,2024-01-25,4291.5,6,0
PC02865,FO0148,CB038,2024-08-27,762.37,54,1
PC02866,FO0119,CB003,2024-12-19,1169.07,49,1
PC02867,FO0046,CB023,2025-01-17,3396.43,2,1
PC02868,FO0105,CB029,2024-05-17,1096.63,11,1
PC02869,FO0077,CB007,2025-11-02,2329.99,22,0
PC02870,FO0295,CB034,2024-03-19,620.41,40,1
PC02871,FO0112,CB028,2024-09-10,2642.16,8,1
PC02872,FO0173,CB002,2026-01-16,6188.73,10,1
PC02873,FO0156,CB005,2025-09-28,1581.41,54,1
PC02874,FO0140,CB015,2026-03-28,10304.97,48,0
PC02875,FO0245,CB035,2024-10-09,308.09,19,1
PC02876,FO0045,CB010,2026-01-15,4940.34,38,1
PC02877,FO0194,CB040,2025-07-28,11339.91,22,1
PC02878,FO0310,CB004,2025-02-02,7441.45,18,1
PC02879,FO0291,CB003,2025-01-18,8100.2,26,1
PC02880,FO0317,CB030,2024-10-02,1471.84,10,1
PC02881,FO0266,CB018,2024-09-19,530.82,55,1
PC02882,FO0295,CB002,2025-09-29,2000.08,14,1
PC02883,FO0181,CB036,2025-09-15,2688.58,39,1
PC02884,FO0135,CB023,2024-10-18,2245.38,48,1
PC02885,FO0051,CB019,2024-02-27,2206.18,24,0
PC02886,FO0186,CB026,2026-04-30,4038.61,31,1
PC02887,FO0267,CB005,2024-01-10,610.68,56,0
PC02888,FO0277,CB031,2025-11-20,16895.01,40,1
PC02889,FO0174,CB015,2026-06-28,2139.02,30,1
PC02890,FO0096,CB032,2024-12-25,1520.68,13,1
PC02891,FO0152,CB028,2026-04-22,1512.51,48,1
PC02892,FO0096,CB017,2025-12-28,2530.57,16,1
PC02893,FO0148,CB004,2025-05-12,22649.6,20,1
PC02894,FO0062,CB017,2025-06-05,2865.73,2,1
PC02895,FO0145,CB029,2024-12-18,1731.38,5,1
PC02896,FO0315,CB034,2024-11-19,3265.54,26,1
PC02897,FO0223,CB002,2026-06-16,563.1,29,1
PC02898,FO0299,CB040,2024-09-10,619.76,14,1
PC02899,FO0312,CB004,2024-02-01,1406.18,52,1
PC02900,FO0271,CB004,2024-07-29,744.24,54,1
PC02901,FO0079,CB004,2025-04-25,1755.53,14,1
PC02902,FO0169,CB008,2026-04-02,2217.98,9,0
PC02903,FO0102,CB011,2025-05-06,3645.29,27,1
PC02904,FO0093,CB016,2025-09-21,320.68,9,1
PC02905,FO0253,CB028,2024-01-12,6368.48,43,1
PC02906,FO0243,CB019,2024-05-03,6725.59,41,1
PC02907,FO0258,CB021,2026-02-03,2534.52,4,1
PC02908,FO0064,CB012,2024-08-16,2185.06,56,1
PC02909,FO0285,CB038,2026-02-10,3905.14,13,1
PC02910,FO0168,CB020,2024-10-02,3937.95,24,1
PC02911,FO0152,CB013,2024-06-19,927.05,10,1
PC02912,FO0251,CB015,2024-01-17,1406.18,18,1
PC02913,FO0143,CB026,2025-07-28,1942.18,26,1
PC02914,FO0256,CB007,2025-07-13,2296.75,7,1
PC02915,FO0294,CB029,2024-02-05,8035.66,6,1
PC02916,FO0191,CB037,2024-01-02,626.36,41,1
PC02917,FO0144,CB007,2025-11-30,818.7,29,1
PC02918,FO0312,CB028,2025-02-21,1443.3,24,1
PC02919,FO0241,CB023,2024-12-25,13371.74,25,1
PC02920,FO0115,CB017,2025-12-06,4218.85,36,1
PC02921,FO0068,CB036,2024-05-07,3917.5,52,1
PC02922,FO0155,CB021,2025-06-20,1486.87,33,0
PC02923,FO0048,CB015,2026-01-09,2779.29,6,1
PC02924,FO0191,CB021,2024-10-18,11395.44,47,1
PC02925,FO0267,CB039,2026-03-16,536.85,32,1
PC02926,FO0118,CB009,2024-01-05,2455.86,48,1
PC02927,FO0308,CB025,2025-02-01,2445.9,45,1
PC02928,FO0267,CB011,2025-04-19,4247.55,48,0
PC02929,FO0206,CB039,2026-06-29,17266.9,36,1
PC02930,FO0203,CB021,2024-03-20,745.19,34,1
PC02931,FO0007,CB026,2025-01-05,2540.88,30,1
PC02932,FO0171,CB020,2026-01-30,11478.78,47,1
PC02933,FO0203,CB012,2024-03-05,6173.6,49,1
PC02934,FO0188,CB034,2026-04-30,2191.32,19,1
PC02935,FO0088,CB022,2024-06-04,6531.25,24,1
PC02936,FO0088,CB030,2024-09-11,1623.15,49,1
PC02937,FO0259,CB012,2025-11-23,1889.35,36,0
PC02938,FO0186,CB014,2025-06-24,1220.75,41,1
PC02939,FO0065,CB013,2024-04-13,2108.06,17,1
PC02940,FO0174,CB026,2024-05-25,600.71,27,1
PC02941,FO0236,CB003,2025-02-18,938.93,38,1
PC02942,FO0310,CB036,2025-11-10,4263.59,48,1
PC02943,FO0305,CB038,2024-03-01,8319.06,25,1
PC02944,FO0217,CB025,2025-06-06,4304.39,20,1
PC02945,FO0214,CB028,2024-07-13,7892.08,40,1
PC02946,FO0137,CB032,2025-05-09,844.16,7,1
PC02947,FO0151,CB033,2024-10-31,9027.18,32,0
PC02948,FO0266,CB021,2026-05-04,900.23,38,1
PC02949,FO0296,CB039,2025-11-14,4401.53,47,1
PC02950,FO0124,CB028,2024-06-06,8800.88,50,1
PC02951,FO0033,CB035,2025-10-18,1637.13,43,1
PC02952,FO0190,CB030,2026-05-24,10388.16,28,1
PC02953,FO0283,CB028,2025-01-14,932.38,30,1
PC02954,FO0180,CB020,2024-11-07,1663.84,52,1
PC02955,FO0128,CB002,2025-01-02,1034.65,37,1
PC02956,FO0236,CB038,2024-06-19,434.16,49,1
PC02957,FO0141,CB024,2024-04-27,1214.33,38,1
PC02958,FO0191,CB001,2024-03-13,437.9,32,1
PC02959,FO0085,CB018,2025-01-25,1016.52,10,1
PC02960,FO0207,CB015,2024-09-27,1242.17,10,1
PC02961,FO0291,CB031,2026-06-20,1263.99,14,1
PC02962,FO0182,CB031,2026-03-08,880.28,25,1
PC02963,FO0204,CB029,2025-01-11,2819.88,20,1
PC02964,FO0230,CB003,2024-03-10,1806.94,47,1
PC02965,FO0088,CB022,2025-10-04,1203.06,49,1
PC02966,FO0236,CB038,2024-07-29,6865.17,26,1
PC02967,FO0196,CB018,2026-02-28,659.09,9,0
PC02968,FO0170,CB028,2025-05-05,1500.07,3,0
PC02969,FO0190,CB034,2026-02-19,4504.78,44,1
PC02970,FO0006,CB012,2026-05-10,4010.86,33,0
PC02971,FO0054,CB015,2025-08-04,5734.37,35,1
PC02972,FO0136,CB028,2025-08-10,358.97,42,1
PC02973,FO0026,CB040,2026-05-05,887.36,6,1
PC02974,FO0214,CB034,2026-07-08,8072.05,22,1
PC02975,FO0115,CB020,2025-05-21,6003.19,44,1
PC02976,FO0224,CB003,2025-01-24,1208.04,51,1
PC02977,FO0068,CB030,2024-01-07,1288.72,25,1
PC02978,FO0020,CB001,2025-12-09,1108.84,22,1
PC02979,FO0167,CB013,2025-04-10,4458.33,4,1
PC02980,FO0247,CB035,2026-06-06,11557.52,16,1
PC02981,FO0096,CB010,2025-05-30,1852.33,42,1
PC02982,FO0103,CB028,2025-02-04,1442.55,56,0
PC02983,FO0211,CB026,2024-10-26,12518.41,25,0
PC02984,FO0256,CB009,2025-04-05,19390.88,31,1
PC02985,FO0021,CB040,2025-07-02,6777.96,19,1
PC02986,FO0129,CB008,2025-10-03,4978.84,12,1
PC02987,FO0004,CB017,2025-09-10,6926.01,7,0
PC02988,FO0158,CB031,2026-07-27,2719.57,5,1
PC02989,FO0058,CB038,2026-04-10,10943.69,57,1
PC02990,FO0304,CB022,2024-01-02,300.76,34,1
PC02991,FO0251,CB039,2026-03-22,1685.22,40,0
PC02992,FO0123,CB007,2026-04-27,17619.6,4,1
PC02993,FO0272,CB017,2024-05-07,1971.95,49,1
PC02994,FO0105,CB019,2024-06-06,2269.19,9,1
PC02995,FO0301,CB030,2024-12-25,341.64,17,1
PC02996,FO0080,CB015,2024-02-07,384.03,40,1
PC02997,FO0033,CB007,2026-05-04,974.31,19,1
PC02998,FO0312,CB008,2025-06-05,1556.01,57,1
PC02999,FO0001,CB033,2024-02-10,3280.99,11,1
PC03000,FO0116,CB032,2025-04-12,3339.78,25,1
PC03001,FO0134,CB037,2025-02-14,3752.72,26,1
PC03002,FO0135,CB034,2026-03-20,7962.04,39,1
PC03003,FO0154,CB004,2025-03-20,1048.96,18,0
PC03004,FO0208,CB035,2026-07-09,1490.38,20,1
PC03005,FO0129,CB015,2024-11-18,4256.84,46,1
PC03006,FO0038,CB015,2024-06-19,2292.03,4,1
PC03007,FO0189,CB022,2024-07-04,379.7,56,0
PC03008,FO0109,CB017,2025-12-06,4965.04,25,1
PC03009,FO0016,CB035,2025-07-29,801.37,35,1
PC03010,FO0045,CB010,2024-02-03,10330.82,40,1
PC03011,FO0062,CB040,2024-08-13,508.19,13,0
PC03012,FO0111,CB039,2025-09-07,1847.32,47,1
PC03013,FO0102,CB004,2024-12-07,1361.65,51,0
PC03014,FO0256,CB002,2024-04-14,3749.75,56,1
PC03015,FO0150,CB028,2025-10-16,6775.67,5,1
PC03016,FO0064,CB023,2026-06-17,4239.61,57,1
PC03017,FO0178,CB017,2026-04-11,1650.59,37,1
PC03018,FO0228,CB030,2025-05-13,3098.68,56,0
PC03019,FO0011,CB016,2026-07-16,526.91,18,1
PC03020,FO0099,CB020,2024-07-21,3964.97,15,1
PC03021,FO0290,CB002,2025-03-02,26661.16,35,0
PC03022,FO0132,CB034,2025-03-09,336.96,41,0
PC03023,FO0304,CB021,2024-02-11,4566.06,34,1
PC03024,FO0177,CB021,2026-06-30,2380.66,39,1
PC03025,FO0192,CB017,2026-06-14,2269.77,44,0
PC03026,FO0043,CB038,2025-04-18,1225.11,54,0
PC03027,FO0112,CB039,2025-12-30,11773.34,48,1
PC03028,FO0040,CB009,2025-05-30,9197.95,45,1
PC03029,FO0114,CB023,2025-05-23,2530.24,27,1
PC03030,FO0182,CB019,2024-06-14,2720.78,31,1
PC03031,FO0039,CB032,2026-03-16,2050.75,20,1
PC03032,FO0002,CB003,2024-04-14,577.52,21,1
PC03033,FO0003,CB004,2024-02-17,1111.25,40,0
PC03034,FO0281,CB008,2024-10-14,9989.4,57,1
PC03035,FO0251,CB027,2024-02-06,2326.9,22,1
PC03036,FO0204,CB019,2024-03-21,4653.18,8,1
PC03037,FO0180,CB029,2025-09-30,3559.7,57,1
PC03038,FO0220,CB015,2024-08-03,1045.15,47,0
PC03039,FO0290,CB033,2024-08-01,4577.16,9,1
PC03040,FO0229,CB036,2024-03-20,243.86,57,0
PC03041,FO0008,CB040,2025-07-17,992.85,52,1
PC03042,FO0061,CB028,2024-03-21,932.11,24,1
PC03043,FO0275,CB024,2024-03-30,994.25,10,0
PC03044,FO0105,CB013,2025-03-25,3120.5,10,0
PC03045,FO0237,CB039,2026-07-20,1119.14,28,1
PC03046,FO0174,CB026,2024-06-27,8880.97,38,1
PC03047,FO0024,CB007,2024-03-04,931.71,20,1
PC03048,FO0134,CB035,2026-05-29,672.71,32,1
PC03049,FO0315,CB028,2024-10-10,1887.14,48,1
PC03050,FO0215,CB033,2024-02-01,806.8,6,1
PC03051,FO0224,CB036,2026-07-27,3131.16,34,1
PC03052,FO0046,CB014,2024-07-27,3258.21,24,1
PC03053,FO0197,CB039,2024-09-25,1866.66,9,1
PC03054,FO0317,CB033,2024-08-20,445.65,21,1
PC03055,FO0060,CB027,2024-02-27,547.0,33,1
PC03056,FO0024,CB024,2024-04-28,896.51,55,1
PC03057,FO0181,CB024,2024-12-14,2251.53,8,1
PC03058,FO0093,CB005,2026-05-08,24401.6,18,0
PC03059,FO0152,CB031,2026-06-22,12481.16,20,1
PC03060,FO0039,CB009,2025-07-01,1734.38,11,1
PC03061,FO0150,CB037,2025-12-30,11907.69,9,1
PC03062,FO0073,CB030,2024-03-16,5440.76,25,1
PC03063,FO0167,CB038,2024-11-20,716.14,26,1
PC03064,FO0014,CB040,2026-02-27,2783.0,57,0
PC03065,FO0012,CB009,2025-07-28,415.47,57,1
PC03066,FO0019,CB035,2025-03-10,654.36,5,1
PC03067,FO0156,CB005,2025-05-10,44781.24,22,1
PC03068,FO0207,CB026,2024-04-01,963.83,8,1
PC03069,FO0116,CB006,2026-05-28,2227.71,44,1
PC03070,FO0143,CB002,2024-11-14,2151.85,49,1
PC03071,FO0082,CB021,2025-09-09,1716.88,32,0
PC03072,FO0148,CB023,2025-09-07,1879.26,29,1
PC03073,FO0265,CB012,2024-11-22,1192.97,34,1
PC03074,FO0017,CB038,2024-05-14,6127.53,38,1
PC03075,FO0259,CB009,2026-02-24,3952.15,41,1
PC03076,FO0149,CB005,2025-03-29,47118.42,58,1
PC03077,FO0187,CB037,2025-05-22,6731.26,15,1
PC03078,FO0101,CB014,2024-11-27,7397.98,11,1
PC03079,FO0194,CB016,2025-03-30,2840.45,54,1
PC03080,FO0209,CB032,2024-10-13,6462.03,59,1
PC03081,FO0230,CB024,2026-03-04,14906.53,54,1
PC03082,FO0201,CB033,2026-07-22,8846.46,48,1
PC03083,FO0013,CB005,2025-11-08,1856.88,4,1
PC03084,FO0011,CB023,2024-10-22,13253.9,7,1
PC03085,FO0268,CB007,2025-06-06,1364.98,48,1
PC03086,FO0201,CB020,2024-01-15,1083.05,58,0
PC03087,FO0227,CB008,2025-07-28,2122.92,30,1
PC03088,FO0264,CB030,2024-07-15,4478.02,28,0
PC03089,FO0194,CB030,2025-08-09,1553.56,51,1
PC03090,FO0216,CB027,2024-06-11,816.86,3,1
PC03091,FO0027,CB020,2024-12-19,3605.98,34,1
PC03092,FO0181,CB034,2025-08-21,4349.93,49,1
PC03093,FO0068,CB004,2025-11-09,2419.55,35,1
PC03094,FO0019,CB007,2024-02-08,847.15,49,1
PC03095,FO0117,CB011,2024-12-22,698.97,8,1
PC03096,FO0105,CB011,2026-07-14,678.99,8,1
PC03097,FO0289,CB023,2025-06-05,7862.35,39,0
PC03098,FO0133,CB010,2025-06-06,785.44,22,1
PC03099,FO0229,CB009,2026-01-19,656.51,7,1
PC03100,FO0073,CB020,2026-07-10,53815.75,9,0
PC03101,FO0161,CB029,2025-05-30,6630.97,32,1
PC03102,FO0301,CB006,2026-04-19,3580.83,9,1
PC03103,FO0175,CB028,2025-10-27,2446.43,11,1
PC03104,FO0186,CB040,2025-09-25,2758.84,54,1
PC03105,FO0168,CB036,2025-10-09,1943.63,48,0
PC03106,FO0260,CB022,2024-08-10,599.24,7,1
PC03107,FO0050,CB020,2025-10-25,3983.95,2,1
PC03108,FO0200,CB005,2024-09-02,3453.24,15,1
PC03109,FO0067,CB018,2024-09-08,5442.45,56,1
PC03110,FO0268,CB031,2026-03-16,7053.22,33,1
PC03111,FO0061,CB020,2026-04-21,611.86,5,1
PC03112,FO0221,CB025,2024-12-25,2298.67,14,1
PC03113,FO0144,CB036,2024-09-12,3462.6,46,1
PC03114,FO0292,CB013,2025-05-23,2784.8,12,1
PC03115,FO0173,CB022,2024-07-21,2225.03,57,1
PC03116,FO0195,CB027,2026-07-28,636.1,4,1
PC03117,FO0017,CB018,2024-02-10,1203.63,49,1
PC03118,FO0217,CB020,2026-06-27,1505.92,19,1
PC03119,FO0241,CB030,2024-08-30,1023.44,6,1
PC03120,FO0038,CB019,2025-06-09,892.45,10,1
PC03121,FO0032,CB013,2025-07-15,6908.76,9,1
PC03122,FO0102,CB011,2025-02-24,944.29,58,1
PC03123,FO0165,CB028,2025-06-23,234.34,3,1
PC03124,FO0318,CB002,2024-02-20,1239.69,34,0
PC03125,FO0064,CB009,2026-03-22,2128.08,10,1
PC03126,FO0273,CB016,2024-10-24,3233.46,24,1
PC03127,FO0127,CB026,2025-01-22,3469.5,37,0
PC03128,FO0170,CB017,2026-04-14,4457.98,16,1
PC03129,FO0084,CB005,2024-07-29,1984.84,58,1
PC03130,FO0308,CB007,2025-01-23,7626.22,49,1
PC03131,FO0198,CB040,2024-07-01,3273.83,35,1
PC03132,FO0262,CB025,2024-04-30,959.13,57,0
PC03133,FO0101,CB010,2024-06-26,9317.41,49,1
PC03134,FO0093,CB010,2025-07-17,8256.31,27,1
PC03135,FO0137,CB005,2024-05-21,439.16,29,1
PC03136,FO0205,CB037,2025-04-27,1835.14,32,1
PC03137,FO0303,CB026,2024-10-17,2521.6,35,1
PC03138,FO0182,CB019,2024-12-22,6756.55,4,1
PC03139,FO0044,CB002,2025-08-28,4451.91,49,0
PC03140,FO0245,CB029,2026-07-16,1749.95,54,1
PC03141,FO0312,CB018,2024-02-04,4570.17,55,1
PC03142,FO0214,CB029,2024-03-14,2256.77,31,1
PC03143,FO0185,CB007,2026-02-24,13482.93,53,0
PC03144,FO0227,CB032,2024-05-24,2298.89,22,1
PC03145,FO0223,CB009,2026-06-27,2562.02,37,1
PC03146,FO0284,CB016,2026-06-02,3638.21,58,1
PC03147,FO0178,CB030,2026-07-14,11779.78,29,1
PC03148,FO0092,CB008,2024-06-26,2605.09,14,1
PC03149,FO0021,CB035,2026-05-22,2286.2,41,0
PC03150,FO0249,CB016,2025-01-24,11680.79,8,1
PC03151,FO0248,CB027,2025-02-12,1616.98,47,1
PC03152,FO0127,CB033,2025-07-02,2879.08,13,1
PC03153,FO0084,CB012,2025-07-23,3893.74,2,1
PC03154,FO0244,CB016,2024-05-06,1203.4,41,1
PC03155,FO0310,CB039,2025-07-13,9185.05,7,1
PC03156,FO0238,CB013,2025-10-19,870.25,47,1
PC03157,FO0173,CB019,2025-01-10,3774.55,11,1
PC03158,FO0290,CB015,2024-07-06,1764.25,9,1
PC03159,FO0281,CB035,2024-03-26,865.19,41,1
PC03160,FO0154,CB024,2025-02-21,1432.34,41,1
PC03161,FO0205,CB009,2026-07-03,1275.36,25,1
PC03162,FO0028,CB019,2026-01-24,26520.92,44,0
PC03163,FO0160,CB013,2025-10-02,2269.36,17,1
PC03164,FO0035,CB017,2026-05-15,481.54,15,1
PC03165,FO0197,CB011,2024-03-10,1964.2,34,1
PC03166,FO0014,CB039,2024-05-08,1616.72,17,0
PC03167,FO0115,CB011,2025-03-03,1220.45,43,0
PC03168,FO0244,CB003,2026-06-08,606.49,41,1
PC03169,FO0122,CB007,2025-04-06,2096.42,28,0
PC03170,FO0135,CB004,2024-03-23,817.47,52,1
PC03171,FO0095,CB012,2024-02-17,13195.36,21,1
PC03172,FO0016,CB017,2025-02-27,963.2,58,0
PC03173,FO0150,CB020,2024-03-28,598.06,18,0
PC03174,FO0086,CB009,2024-07-02,3744.3,29,1
PC03175,FO0105,CB030,2026-07-31,3898.48,53,1
PC03176,FO0191,CB031,2025-05-09,916.52,55,1
PC03177,FO0291,CB038,2025-09-09,788.17,20,1
PC03178,FO0180,CB035,2026-05-21,1274.09,4,1
PC03179,FO0271,CB039,2025-08-23,5610.6,48,1
PC03180,FO0093,CB011,2024-07-27,3617.23,43,1
PC03181,FO0095,CB019,2025-03-25,14564.29,55,1
PC03182,FO0118,CB032,2024-08-27,670.32,27,1
PC03183,FO0187,CB017,2024-02-27,2038.31,34,1
PC03184,FO0006,CB021,2026-06-06,3319.95,15,1
PC03185,FO0009,CB024,2025-01-30,3301.34,30,1
PC03186,FO0198,CB034,2025-05-23,2095.98,44,1
PC03187,FO0205,CB028,2024-04-06,5317.01,40,1
PC03188,FO0022,CB030,2026-02-16,3767.21,39,1
PC03189,FO0268,CB026,2025-02-08,1712.18,8,1
PC03190,FO0127,CB012,2025-10-09,7692.8,7,1
PC03191,FO0091,CB016,2024-04-11,2871.36,3,1
PC03192,FO0218,CB037,2026-05-27,2941.35,40,1
PC03193,FO0217,CB036,2025-05-09,12051.5,13,1
PC03194,FO0216,CB027,2026-07-07,419.78,56,0
PC03195,FO0007,CB035,2024-03-07,728.04,52,0
PC03196,FO0274,CB016,2024-10-04,9714.68,30,1
PC03197,FO0124,CB032,2025-07-31,4249.98,44,1
PC03198,FO0213,CB031,2025-09-22,16265.9,45,1
PC03199,FO0103,CB020,2026-06-10,4331.9,53,1
PC03200,FO0289,CB032,2024-12-04,2680.69,45,1
PC03201,FO0155,CB008,2024-03-28,4485.36,58,0
PC03202,FO0078,CB002,2024-11-15,655.87,37,0
PC03203,FO0160,CB021,2024-05-15,2330.87,43,1
PC03204,FO0114,CB010,2024-09-23,674.94,45,0
PC03205,FO0216,CB007,2024-09-15,397.8,44,1
PC03206,FO0287,CB005,2024-12-14,1178.94,43,1
PC03207,FO0260,CB006,2024-02-28,2149.96,27,1
PC03208,FO0294,CB029,2025-03-31,11420.34,2,1
PC03209,FO0274,CB017,2024-06-03,802.42,50,1
PC03210,FO0104,CB033,2024-01-16,440.67,15,1
PC03211,FO0026,CB035,2024-05-18,3500.48,26,1
PC03212,FO0054,CB016,2024-02-18,1518.22,50,1
PC03213,FO0102,CB011,2025-05-06,270.85,8,1
PC03214,FO0134,CB034,2026-02-22,1646.64,2,1
PC03215,FO0056,CB007,2026-02-26,1643.96,26,1
PC03216,FO0083,CB013,2024-07-19,2214.39,2,1
PC03217,FO0221,CB010,2024-08-01,3416.26,45,1
PC03218,FO0291,CB011,2024-12-04,16130.49,45,1
PC03219,FO0281,CB038,2025-04-20,8126.88,41,1
PC03220,FO0184,CB016,2026-03-16,772.03,56,1
PC03221,FO0165,CB022,2025-08-18,1943.19,20,1
PC03222,FO0262,CB024,2024-05-25,620.65,51,0
PC03223,FO0191,CB023,2025-08-12,1636.63,57,1
PC03224,FO0314,CB035,2026-05-28,5209.69,43,1
PC03225,FO0065,CB017,2025-06-21,3230.33,18,1
PC03226,FO0045,CB035,2024-01-22,28239.77,13,1
PC03227,FO0110,CB033,2025-06-02,939.26,4,1
PC03228,FO0223,CB016,2024-09-25,2390.67,11,1
PC03229,FO0088,CB029,2025-12-27,4405.72,5,1
PC03230,FO0020,CB022,2024-01-30,3074.1,31,1
PC03231,FO0241,CB011,2024-04-30,392.6,8,1
PC03232,FO0126,CB010,2025-03-09,1815.35,36,1
PC03233,FO0308,CB015,2024-05-09,4063.48,8,1
PC03234,FO0077,CB003,2025-11-09,8263.15,48,0
PC03235,FO0106,CB011,2024-08-31,2749.9,19,1
PC03236,FO0012,CB023,2024-03-17,1783.56,2,1
PC03237,FO0263,CB020,2026-04-11,2527.18,56,1
PC03238,FO0259,CB016,2026-01-23,1616.25,52,0
PC03239,FO0038,CB037,2026-03-28,3187.13,7,0
PC03240,FO0125,CB012,2025-04-07,2454.72,23,1
PC03241,FO0235,CB031,2025-12-05,861.37,33,1
PC03242,FO0230,CB001,2026-07-30,1652.8,12,1
PC03243,FO0298,CB008,2026-06-15,10739.29,39,1
PC03244,FO0300,CB028,2026-06-02,1510.23,28,1
PC03245,FO0127,CB005,2025-12-22,5001.62,15,1
PC03246,FO0072,CB031,2026-07-21,446.68,46,1
PC03247,FO0090,CB011,2026-02-07,9244.27,19,1
PC03248,FO0009,CB039,2026-06-02,896.76,38,1
PC03249,FO0155,CB015,2025-07-18,8592.55,55,1
PC03250,FO0087,CB016,2024-12-16,21632.49,43,1
PC03251,FO0070,CB015,2024-01-10,1095.64,11,1
PC03252,FO0293,CB022,2024-08-27,1516.06,19,1
PC03253,FO0012,CB006,2024-08-12,1576.12,28,1
PC03254,FO0279,CB009,2026-04-25,6545.73,42,1
PC03255,FO0181,CB025,2024-04-28,2388.26,45,1
PC03256,FO0205,CB024,2024-11-03,1794.0,12,1
PC03257,FO0172,CB011,2025-03-05,3088.64,34,1
PC03258,FO0162,CB033,2026-07-24,267.35,30,1
PC03259,FO0110,CB021,2026-05-20,3400.16,15,0
PC03260,FO0193,CB035,2024-03-24,880.89,25,0
PC03261,FO0308,CB006,2024-12-04,8367.64,34,1
PC03262,FO0144,CB037,2026-05-13,2172.25,37,1
PC03263,FO0106,CB017,2026-05-20,1709.9,37,1
PC03264,FO0149,CB001,2024-12-24,2227.56,42,1
PC03265,FO0253,CB039,2026-02-19,1400.75,5,0
PC03266,FO0065,CB023,2025-01-10,2190.92,49,1
PC03267,FO0114,CB029,2024-01-07,3144.06,6,1
PC03268,FO0208,CB002,2024-04-05,1263.06,53,1
PC03269,FO0128,CB030,2026-03-25,1273.6,13,1
PC03270,FO0283,CB028,2025-04-19,2498.84,3,1
PC03271,FO0151,CB039,2025-03-30,3116.73,21,1
PC03272,FO0034,CB024,2024-01-26,289.62,23,0
PC03273,FO0315,CB035,2024-10-11,2201.25,16,1
PC03274,FO0088,CB006,2024-06-09,4434.22,41,0
PC03275,FO0143,CB006,2024-01-13,3670.85,3,1
PC03276,FO0045,CB001,2024-11-22,1761.88,41,1
PC03277,FO0131,CB023,2025-03-02,7283.64,17,1
PC03278,FO0303,CB019,2025-01-09,6064.99,12,1
PC03279,FO0227,CB009,2024-08-02,2511.67,4,1
PC03280,FO0017,CB025,2025-02-01,3914.71,23,1
PC03281,FO0103,CB015,2024-02-27,4482.26,5,0
PC03282,FO0255,CB032,2024-05-10,3694.26,39,0
PC03283,FO0089,CB029,2025-08-06,4325.63,17,1
PC03284,FO0025,CB008,2025-02-23,2121.2,7,1
PC03285,FO0223,CB020,2026-02-06,2400.24,15,1
PC03286,FO0194,CB019,2024-08-20,1625.89,33,0
PC03287,FO0147,CB010,2024-10-03,583.45,2,0
PC03288,FO0166,CB010,2025-08-24,5238.56,30,1
PC03289,FO0264,CB015,2026-04-04,11859.39,39,0
PC03290,FO0054,CB025,2025-01-29,2124.85,26,1
PC03291,FO0048,CB007,2024-12-26,849.91,51,1
PC03292,FO0312,CB029,2025-12-30,2039.92,29,1
PC03293,FO0221,CB032,2025-09-10,3868.09,31,1
PC03294,FO0141,CB006,2024-03-14,35058.48,5,1
PC03295,FO0062,CB003,2026-02-04,623.41,13,1
PC03296,FO0224,CB030,2025-03-26,918.26,9,1
PC03297,FO0316,CB020,2025-04-22,1855.62,6,1
PC03298,FO0318,CB036,2026-06-29,757.83,51,0
PC03299,FO0158,CB010,2025-01-04,1354.28,33,1
PC03300,FO0171,CB038,2025-01-24,1376.43,53,1
PC03301,FO0253,CB018,2025-07-12,1687.3,2,1
PC03302,FO0054,CB030,2025-11-18,3052.82,56,1
PC03303,FO0171,CB014,2025-04-20,2084.43,18,1
PC03304,FO0284,CB009,2025-03-02,928.5,31,1
PC03305,FO0094,CB014,2025-09-29,5395.9,38,1
PC03306,FO0267,CB024,2026-05-21,1245.85,49,1
PC03307,FO0046,CB014,2026-04-02,2189.3,14,1
