reparo_id,os_id,data_inicio,data_fim,solucao,horas_tecnicas,resultado
1443,1443,2026-05-01,2026-05-06,Limpeza técnica,7.5,Resolvido
1445,1445,2025-10-27,2025-11-01,Limpeza técnica,21.2,Resolvido
1446,1446,2026-01-23,2026-01-24,Troca de componente,5.6,Resolvido
1447,1447,2025-09-07,2025-09-12,Atualização de software,19.5,Resolvido
1448,1448,2025-12-16,2025-12-21,Troca de componente,16.8,Resolvido
1449,1449,2026-05-12,2026-05-23,Limpeza técnica,12.2,Resolvido
1450,1450,2025-09-18,2025-09-18,Atualização de software,1.4,Resolvido
1451,1451,2025-12-19,2026-01-01,Atualização de software,30.8,Resolvido
1453,1453,2025-12-29,2026-01-11,Troca de componente,35.0,Resolvido
1454,1454,2026-01-10,2026-01-21,Reparo de placa,28.7,Resolvido
1455,1455,2025-11-22,2025-12-05,Atualização de software,49.3,Resolvido
1456,1456,2025-10-10,2025-10-13,Troca de componente,13.1,Resolvido
1458,1458,2025-09-12,2025-09-18,Reparo de placa,19.3,Resolvido
1459,1459,2026-03-10,2026-03-23,Reparo de placa,46.8,Resolvido
1461,1461,2025-12-23,2025-12-31,Troca de componente,19.2,Resolvido
1465,1465,2025-11-11,2025-11-20,Limpeza técnica,13.1,Resolvido
1466,1466,2025-10-21,2025-10-30,Limpeza técnica,28.1,Resolvido
1467,1467,2026-03-18,2026-03-28,Troca de componente,36.9,Resolvido
1468,1468,2026-05-03,2026-05-08,Reparo de placa,21.9,Resolvido
1469,1469,2026-06-06,2026-06-18,Reparo de placa,30.6,Resolvido
1470,1470,2026-06-06,2026-06-16,Troca de componente,38.3,Resolvido
1471,1471,2026-03-22,2026-03-27,Limpeza técnica,8.5,Resolvido
1472,1472,2025-10-11,2025-10-11,Atualização de software,1.1,Resolvido
1473,1473,2026-01-13,2026-01-21,Atualização de software,34.6,Resolvido
1474,1474,2025-11-26,2025-12-01,Reparo de placa,20.4,Resolvido
1475,1475,2025-12-26,2026-01-07,Troca de componente,42.9,Resolvido
1476,1476,2026-03-29,2026-04-01,Limpeza técnica,11.1,Resolvido
1478,1478,2026-03-26,2026-04-05,Troca de componente,26.3,Resolvido
1479,1479,2026-04-11,2026-04-21,Atualização de software,37.2,Resolvido
1480,1480,2026-05-21,2026-05-21,Troca de componente,1.4,Resolvido
1482,1482,2026-02-06,2026-02-15,Atualização de software,20.6,Resolvido
1483,1483,2026-03-08,2026-03-21,Troca de componente,40.0,Resolvido
1484,1484,2025-12-09,2025-12-16,Troca de componente,19.3,Resolvido
1485,1485,2026-03-07,2026-03-19,Atualização de software,51.7,Resolvido
1486,1486,2025-08-07,2025-08-18,Reparo de placa,15.9,Resolvido
1487,1487,2025-08-01,2025-08-01,Limpeza técnica,1.4,Resolvido
1488,1488,2025-11-02,2025-11-02,Limpeza técnica,3.5,Resolvido
1489,1489,2026-03-13,2026-03-18,Troca de componente,13.4,Resolvido
1490,1490,2025-10-06,2025-10-15,Atualização de software,23.9,Retorno
1491,1491,2026-06-06,2026-06-15,Atualização de software,31.8,Resolvido
1492,1492,2025-10-02,2025-10-15,Troca de componente,45.0,Resolvido
1493,1493,2026-04-27,2026-05-01,Limpeza técnica,16.0,Resolvido
1494,1494,2026-02-04,2026-02-04,Atualização de software,2.2,Resolvido
1495,1495,2026-06-19,2026-07-02,Atualização de software,48.2,Resolvido
1496,1496,2025-11-24,2025-12-04,Limpeza técnica,21.0,Resolvido
1497,1497,2025-10-12,2025-10-18,Atualização de software,23.0,Resolvido
1498,1498,2025-10-03,2025-10-14,Atualização de software,26.4,Retorno
1499,1499,2025-08-31,2025-09-12,Reparo de placa,31.7,Resolvido
1500,1500,2026-05-27,2026-05-29,Reparo de placa,11.7,Resolvido
1504,1504,2025-08-20,2025-08-30,Troca de componente,41.4,Resolvido
1505,1505,2025-09-29,2025-10-12,Limpeza técnica,46.5,Resolvido
1506,1506,2026-04-10,2026-04-16,Reparo de placa,22.0,Resolvido
1507,1507,2025-12-26,2026-01-08,Atualização de software,40.5,Resolvido
1508,1508,2026-06-17,2026-06-20,Atualização de software,9.2,Retorno
1509,1509,2026-04-20,2026-04-22,Limpeza técnica,5.1,Resolvido
1510,1510,2025-11-14,2025-11-18,Troca de componente,12.9,Retorno
1511,1511,2026-01-13,2026-01-14,Atualização de software,2.5,Resolvido
1512,1512,2026-03-28,2026-03-29,Atualização de software,5.1,Resolvido
1514,1514,2026-02-25,2026-03-04,Troca de componente,23.6,Resolvido
1515,1515,2026-03-08,2026-03-14,Reparo de placa,17.9,Resolvido
1516,1516,2026-01-02,2026-01-14,Reparo de placa,48.9,Resolvido
1517,1517,2025-09-24,2025-09-29,Reparo de placa,15.9,Resolvido
1518,1518,2025-07-30,2025-08-03,Reparo de placa,13.0,Resolvido
1519,1519,2025-11-06,2025-11-17,Atualização de software,46.4,Resolvido
1520,1520,2026-05-23,2026-05-27,Limpeza técnica,18.3,Resolvido
1521,1521,2025-07-30,2025-08-10,Reparo de placa,34.3,Resolvido
1522,1522,2025-08-07,2025-08-18,Limpeza técnica,19.2,Resolvido
1523,1523,2026-05-17,2026-05-20,Troca de componente,4.2,Resolvido
1525,1525,2025-10-07,2025-10-08,Troca de componente,7.1,Resolvido
1526,1526,2025-09-09,2025-09-13,Limpeza técnica,10.4,Resolvido
1527,1527,2025-10-08,2025-10-16,Troca de componente,24.7,Resolvido
1528,1528,2026-01-15,2026-01-25,Limpeza técnica,38.9,Resolvido
1530,1530,2026-06-21,2026-06-23,Atualização de software,8.1,Resolvido
1531,1531,2026-05-02,2026-05-15,Limpeza técnica,35.1,Resolvido
1532,1532,2025-09-12,2025-09-12,Limpeza técnica,2.1,Resolvido
1533,1533,2025-11-29,2025-12-09,Troca de componente,29.9,Resolvido
1534,1534,2025-10-02,2025-10-12,Troca de componente,40.1,Resolvido
1535,1535,2025-12-21,2025-12-28,Reparo de placa,13.9,Resolvido
1536,1536,2025-07-16,2025-07-28,Troca de componente,30.4,Resolvido
1537,1537,2026-03-08,2026-03-21,Reparo de placa,24.5,Resolvido
1538,1538,2026-04-25,2026-04-25,Limpeza técnica,3.5,Resolvido
1539,1539,2026-05-18,2026-05-18,Troca de componente,3.8,Resolvido
1540,1540,2025-07-21,2025-07-23,Limpeza técnica,11.7,Resolvido
1541,1541,2025-10-24,2025-10-31,Reparo de placa,10.1,Retorno
1542,1542,2026-01-29,2026-02-11,Troca de componente,44.2,Resolvido
1543,1543,2025-07-15,2025-07-15,Troca de componente,3.7,Resolvido
1544,1544,2026-06-15,2026-06-22,Troca de componente,18.4,Resolvido
1545,1545,2026-04-07,2026-04-19,Limpeza técnica,37.2,Resolvido
1546,1546,2025-09-30,2025-10-12,Limpeza técnica,41.9,Resolvido
1547,1547,2026-05-23,2026-05-26,Atualização de software,7.7,Resolvido
1549,1549,2025-08-09,2025-08-22,Troca de componente,37.9,Resolvido
1550,1550,2025-08-11,2025-08-20,Reparo de placa,17.3,Resolvido
1551,1551,2025-08-27,2025-08-30,Troca de componente,7.0,Resolvido
1552,1552,2025-10-23,2025-11-01,Limpeza técnica,19.5,Resolvido
1553,1553,2026-03-21,2026-03-30,Troca de componente,30.7,Resolvido
1554,1554,2026-05-27,2026-05-31,Troca de componente,12.6,Resolvido
1555,1555,2025-07-13,2025-07-19,Reparo de placa,19.5,Resolvido
1556,1556,2026-02-13,2026-02-21,Limpeza técnica,9.1,Resolvido
1558,1558,2025-09-08,2025-09-17,Limpeza técnica,37.6,Retorno
1559,1559,2025-09-16,2025-09-19,Limpeza técnica,7.5,Resolvido
1560,1560,2026-05-22,2026-05-24,Limpeza técnica,11.3,Resolvido
1561,1561,2025-09-13,2025-09-20,Limpeza técnica,21.8,Resolvido
1562,1562,2026-02-25,2026-02-26,Atualização de software,6.2,Resolvido
1564,1564,2026-06-17,2026-06-18,Reparo de placa,7.6,Resolvido
1565,1565,2026-04-24,2026-04-30,Atualização de software,21.4,Resolvido
1566,1566,2026-05-05,2026-05-15,Atualização de software,25.5,Resolvido
1567,1567,2026-06-25,2026-06-29,Atualização de software,5.8,Resolvido
1568,1568,2026-06-22,2026-07-04,Atualização de software,21.6,Resolvido
1569,1569,2025-07-15,2025-07-18,Limpeza técnica,13.1,Resolvido
1570,1570,2026-06-10,2026-06-20,Reparo de placa,22.1,Resolvido
1571,1571,2026-03-04,2026-03-16,Limpeza técnica,48.7,Resolvido
1572,1572,2025-10-31,2025-11-09,Limpeza técnica,21.9,Retorno
1573,1573,2026-03-24,2026-04-03,Reparo de placa,28.5,Resolvido
1574,1574,2025-09-08,2025-09-17,Atualização de software,24.6,Resolvido
1575,1575,2026-05-17,2026-05-30,Troca de componente,41.3,Resolvido
1576,1576,2026-06-21,2026-07-04,Atualização de software,19.0,Resolvido
1577,1577,2026-01-18,2026-01-22,Reparo de placa,13.5,Retorno
1579,1579,2025-11-01,2025-11-03,Atualização de software,6.9,Resolvido
1580,1580,2026-01-22,2026-01-31,Limpeza técnica,22.4,Retorno
1581,1581,2026-02-03,2026-02-09,Limpeza técnica,18.8,Resolvido
1582,1582,2025-10-13,2025-10-26,Troca de componente,42.3,Resolvido
1583,1583,2025-12-14,2025-12-23,Troca de componente,11.7,Resolvido
1584,1584,2025-12-26,2026-01-05,Atualização de software,23.9,Retorno
1585,1585,2025-09-10,2025-09-15,Troca de componente,15.9,Resolvido
1586,1586,2026-01-09,2026-01-16,Limpeza técnica,27.4,Resolvido
1588,1588,2026-01-25,2026-02-01,Atualização de software,28.3,Resolvido
1589,1589,2026-06-28,2026-07-05,Limpeza técnica,11.7,Resolvido
1590,1590,2026-05-04,2026-05-13,Troca de componente,23.3,Resolvido
1591,1591,2026-06-16,2026-06-22,Atualização de software,8.7,Resolvido
1592,1592,2026-01-06,2026-01-07,Limpeza técnica,2.9,Resolvido
1593,1593,2026-04-14,2026-04-26,Atualização de software,16.8,Resolvido
1595,1595,2025-12-08,2025-12-15,Limpeza técnica,14.8,Resolvido
1596,1596,2026-02-26,2026-02-27,Troca de componente,6.1,Resolvido
1597,1597,2025-12-14,2025-12-25,Reparo de placa,41.6,Resolvido
1600,1600,2025-11-30,2025-12-08,Atualização de software,13.1,Resolvido
1601,1601,2025-07-07,2025-07-09,Troca de componente,8.7,Resolvido
1602,1602,2025-09-13,2025-09-17,Atualização de software,18.4,Resolvido
1603,1603,2026-05-14,2026-05-18,Atualização de software,16.7,Resolvido
1605,1605,2025-11-08,2025-11-21,Limpeza técnica,19.8,Resolvido
1606,1606,2025-08-30,2025-09-10,Atualização de software,17.1,Resolvido
1607,1607,2026-03-22,2026-04-03,Reparo de placa,36.4,Resolvido
1609,1609,2026-06-06,2026-06-08,Atualização de software,9.0,Resolvido
1610,1610,2025-11-14,2025-11-15,Limpeza técnica,3.8,Resolvido
1611,1611,2026-05-01,2026-05-03,Limpeza técnica,9.7,Resolvido
1612,1612,2026-05-04,2026-05-11,Atualização de software,10.1,Resolvido
1613,1613,2025-07-02,2025-07-06,Atualização de software,13.6,Retorno
1615,1615,2026-02-22,2026-02-26,Atualização de software,10.7,Resolvido
1616,1616,2025-12-02,2025-12-04,Atualização de software,5.1,Resolvido
1617,1617,2026-03-06,2026-03-09,Limpeza técnica,6.4,Resolvido
1618,1618,2026-02-01,2026-02-08,Limpeza técnica,9.1,Resolvido
1619,1619,2026-03-13,2026-03-20,Reparo de placa,14.0,Resolvido
1620,1620,2026-05-31,2026-06-08,Atualização de software,26.0,Resolvido
1621,1621,2026-05-09,2026-05-10,Troca de componente,2.5,Resolvido
1622,1622,2025-11-22,2025-11-26,Troca de componente,11.1,Retorno
1623,1623,2026-01-12,2026-01-16,Limpeza técnica,10.4,Resolvido
1624,1624,2026-05-23,2026-05-30,Reparo de placa,26.6,Resolvido
1625,1625,2025-11-30,2025-12-08,Reparo de placa,16.7,Resolvido
1626,1626,2026-02-24,2026-03-05,Reparo de placa,32.6,Resolvido
1627,1627,2025-12-15,2025-12-26,Limpeza técnica,45.9,Resolvido
1628,1628,2025-12-16,2025-12-25,Atualização de software,26.9,Resolvido
1629,1629,2026-02-10,2026-02-14,Atualização de software,5.3,Resolvido
1630,1630,2026-02-05,2026-02-12,Atualização de software,9.0,Resolvido
1632,1632,2026-02-02,2026-02-09,Atualização de software,16.8,Resolvido
1633,1633,2026-05-15,2026-05-23,Troca de componente,18.3,Resolvido
1635,1635,2025-08-04,2025-08-17,Limpeza técnica,49.4,Resolvido
1636,1636,2026-03-28,2026-04-02,Reparo de placa,9.0,Resolvido
1637,1637,2025-11-13,2025-11-24,Atualização de software,18.5,Resolvido
1638,1638,2025-11-29,2025-12-12,Troca de componente,42.2,Resolvido
1639,1639,2025-07-10,2025-07-11,Limpeza técnica,8.0,Resolvido
1640,1640,2026-05-15,2026-05-27,Atualização de software,42.7,Resolvido
1641,1641,2026-02-12,2026-02-14,Troca de componente,6.3,Resolvido
1642,1642,2025-10-25,2025-11-04,Atualização de software,14.0,Resolvido
1643,1643,2025-07-13,2025-07-18,Limpeza técnica,8.5,Resolvido
1644,1644,2026-07-01,2026-07-13,Reparo de placa,26.9,Resolvido
1645,1645,2025-10-18,2025-10-25,Troca de componente,22.7,Resolvido
1646,1646,2026-05-22,2026-05-31,Atualização de software,26.5,Resolvido
1647,1647,2025-12-04,2025-12-04,Limpeza técnica,1.4,Resolvido
1648,1648,2026-04-27,2026-05-10,Troca de componente,53.4,Resolvido
1649,1649,2026-01-22,2026-01-24,Atualização de software,6.3,Retorno
1650,1650,2025-07-03,2025-07-06,Reparo de placa,9.1,Resolvido
1651,1651,2025-12-12,2025-12-25,Atualização de software,14.2,Resolvido
1652,1652,2025-11-12,2025-11-16,Troca de componente,5.1,Resolvido
1654,1654,2025-10-19,2025-11-01,Limpeza técnica,25.5,Resolvido
1655,1655,2026-04-09,2026-04-22,Atualização de software,34.9,Resolvido
1657,1657,2025-09-02,2025-09-06,Troca de componente,10.6,Retorno
1658,1658,2026-04-23,2026-04-26,Reparo de placa,9.9,Resolvido
1659,1659,2025-09-21,2025-10-03,Troca de componente,26.1,Resolvido
1660,1660,2025-12-26,2026-01-02,Troca de componente,27.4,Resolvido
1661,1661,2026-06-10,2026-06-16,Reparo de placa,15.6,Resolvido
1662,1662,2026-06-09,2026-06-14,Reparo de placa,20.6,Resolvido
1663,1663,2025-07-12,2025-07-23,Troca de componente,14.6,Resolvido
1664,1664,2025-08-23,2025-08-25,Atualização de software,11.2,Resolvido
1665,1665,2026-06-14,2026-06-17,Atualização de software,12.0,Resolvido
1666,1666,2026-01-13,2026-01-26,Troca de componente,44.9,Resolvido
1668,1668,2025-10-24,2025-10-28,Troca de componente,9.2,Resolvido
1669,1669,2025-11-21,2025-11-22,Atualização de software,6.6,Resolvido
1671,1671,2025-08-12,2025-08-12,Reparo de placa,2.8,Resolvido
1672,1672,2025-07-28,2025-08-01,Atualização de software,18.0,Resolvido
1673,1673,2026-01-27,2026-02-05,Reparo de placa,28.7,Resolvido
1674,1674,2026-05-10,2026-05-13,Troca de componente,14.4,Resolvido
1675,1675,2025-07-02,2025-07-09,Troca de componente,21.5,Resolvido
1677,1677,2025-07-11,2025-07-20,Troca de componente,23.4,Resolvido
1678,1678,2025-09-12,2025-09-14,Reparo de placa,5.9,Resolvido
1679,1679,2026-04-20,2026-05-03,Limpeza técnica,26.9,Resolvido
1681,1681,2026-01-10,2026-01-11,Limpeza técnica,5.5,Resolvido
1682,1682,2026-02-18,2026-02-26,Limpeza técnica,14.1,Resolvido
1683,1683,2025-09-05,2025-09-11,Atualização de software,24.4,Resolvido
1684,1684,2025-07-27,2025-07-29,Atualização de software,5.2,Resolvido
1685,1685,2026-05-19,2026-05-26,Limpeza técnica,16.0,Resolvido
1686,1686,2025-11-27,2025-11-28,Reparo de placa,6.6,Resolvido
1687,1687,2025-08-31,2025-09-03,Reparo de placa,14.6,Resolvido
1688,1688,2026-04-12,2026-04-22,Troca de componente,26.7,Resolvido
1689,1689,2025-07-22,2025-08-02,Troca de componente,30.4,Resolvido
1690,1690,2025-11-23,2025-12-04,Troca de componente,27.7,Resolvido
1691,1691,2025-11-03,2025-11-05,Atualização de software,10.8,Resolvido
1693,1693,2026-01-31,2026-02-04,Atualização de software,12.6,Resolvido
1694,1694,2025-08-31,2025-09-07,Troca de componente,11.3,Resolvido
1695,1695,2025-08-18,2025-08-28,Atualização de software,28.1,Resolvido
1696,1696,2025-07-21,2025-07-24,Atualização de software,10.4,Retorno
1699,1699,2025-08-22,2025-09-01,Limpeza técnica,43.9,Resolvido
1700,1700,2026-01-31,2026-02-10,Atualização de software,28.6,Resolvido
1701,1701,2025-12-06,2025-12-14,Troca de componente,17.3,Resolvido
1702,1702,2025-08-27,2025-09-01,Atualização de software,15.0,Resolvido
1704,1704,2026-01-21,2026-01-28,Reparo de placa,23.3,Resolvido
1705,1705,2026-06-04,2026-06-05,Troca de componente,7.8,Resolvido
1707,1707,2025-12-03,2025-12-11,Atualização de software,10.8,Resolvido
1708,1708,2025-08-20,2025-08-28,Troca de componente,34.6,Resolvido
1709,1709,2026-05-10,2026-05-11,Atualização de software,3.0,Resolvido
1710,1710,2025-08-27,2025-08-30,Troca de componente,4.1,Resolvido
1711,1711,2025-10-06,2025-10-15,Reparo de placa,18.7,Resolvido
1712,1712,2026-01-13,2026-01-16,Reparo de placa,11.9,Resolvido
1713,1713,2026-04-04,2026-04-16,Troca de componente,46.5,Resolvido
1714,1714,2026-06-26,2026-07-03,Troca de componente,26.7,Resolvido
1715,1715,2025-12-03,2025-12-03,Reparo de placa,1.9,Resolvido
1716,1716,2026-04-14,2026-04-24,Limpeza técnica,18.1,Resolvido
1717,1717,2026-05-25,2026-05-25,Atualização de software,1.9,Resolvido
1718,1718,2026-05-16,2026-05-18,Limpeza técnica,8.5,Resolvido
1719,1719,2025-12-13,2025-12-22,Troca de componente,31.5,Resolvido
1720,1720,2025-07-16,2025-07-26,Reparo de placa,40.8,Resolvido
1721,1721,2026-02-06,2026-02-19,Atualização de software,25.1,Resolvido
1722,1722,2025-08-12,2025-08-21,Atualização de software,10.9,Resolvido
1723,1723,2026-01-17,2026-01-17,Atualização de software,1.0,Resolvido
1724,1724,2025-08-19,2025-08-31,Limpeza técnica,27.6,Resolvido
1726,1726,2026-06-13,2026-06-20,Atualização de software,14.4,Resolvido
1727,1727,2026-04-15,2026-04-27,Reparo de placa,15.8,Resolvido
1728,1728,2025-07-29,2025-08-10,Troca de componente,21.5,Resolvido
1729,1729,2025-10-22,2025-10-28,Atualização de software,12.9,Resolvido
1730,1730,2025-10-30,2025-10-31,Reparo de placa,3.2,Resolvido
1731,1731,2026-06-13,2026-06-17,Limpeza técnica,17.5,Resolvido
1732,1732,2025-08-25,2025-08-26,Atualização de software,5.0,Resolvido
1733,1733,2025-07-09,2025-07-19,Limpeza técnica,15.1,Resolvido
1734,1734,2026-05-22,2026-05-28,Reparo de placa,21.2,Resolvido
1735,1735,2026-05-03,2026-05-15,Limpeza técnica,32.0,Resolvido
1736,1736,2026-02-03,2026-02-12,Atualização de software,27.7,Resolvido
1737,1737,2026-02-17,2026-02-25,Troca de componente,27.1,Resolvido
1738,1738,2026-04-26,2026-04-30,Limpeza técnica,5.9,Resolvido
1739,1739,2025-07-09,2025-07-13,Limpeza técnica,17.0,Resolvido
1740,1740,2025-08-14,2025-08-21,Limpeza técnica,24.1,Resolvido
1741,1741,2026-02-03,2026-02-10,Limpeza técnica,12.3,Resolvido
1742,1742,2025-08-12,2025-08-16,Limpeza técnica,5.5,Resolvido
1743,1743,2026-02-07,2026-02-19,Limpeza técnica,26.9,Resolvido
1744,1744,2026-03-04,2026-03-04,Limpeza técnica,1.6,Resolvido
1745,1745,2025-07-25,2025-08-04,Troca de componente,20.3,Resolvido
1746,1746,2025-08-10,2025-08-21,Reparo de placa,37.7,Resolvido
1747,1747,2025-11-25,2025-12-03,Atualização de software,24.4,Resolvido
1748,1748,2026-03-26,2026-04-04,Atualização de software,22.4,Resolvido
1749,1749,2026-03-22,2026-03-22,Limpeza técnica,2.5,Resolvido
1750,1750,2025-08-18,2025-08-24,Reparo de placa,19.9,Resolvido
1751,1751,2026-01-11,2026-01-11,Reparo de placa,1.4,Resolvido
1753,1753,2026-04-27,2026-05-10,Reparo de placa,38.6,Resolvido
1754,1754,2025-11-18,2025-11-29,Limpeza técnica,40.8,Resolvido
1755,1755,2025-08-18,2025-08-19,Reparo de placa,5.7,Resolvido
1756,1756,2026-05-27,2026-06-06,Reparo de placa,17.6,Resolvido
1757,1757,2026-05-09,2026-05-16,Atualização de software,21.8,Resolvido
1758,1758,2026-06-22,2026-06-29,Troca de componente,20.7,Resolvido
1759,1759,2026-04-15,2026-04-20,Limpeza técnica,9.5,Resolvido
1760,1760,2025-07-13,2025-07-22,Reparo de placa,33.9,Resolvido
1761,1761,2026-05-23,2026-05-23,Troca de componente,2.2,Resolvido
1762,1762,2026-01-02,2026-01-13,Limpeza técnica,32.7,Resolvido
1763,1763,2025-12-15,2025-12-28,Reparo de placa,54.1,Resolvido
1764,1764,2025-08-20,2025-08-20,Troca de componente,1.3,Resolvido
1765,1765,2025-11-18,2025-11-29,Limpeza técnica,37.5,Resolvido
1768,1768,2026-01-16,2026-01-18,Limpeza técnica,3.3,Resolvido
1770,1770,2026-05-10,2026-05-23,Limpeza técnica,21.5,Resolvido
1771,1771,2026-03-23,2026-03-25,Atualização de software,6.3,Resolvido
1772,1772,2025-07-04,2025-07-07,Atualização de software,10.9,Resolvido
1773,1773,2025-12-05,2025-12-12,Atualização de software,29.5,Resolvido
1774,1774,2026-03-07,2026-03-12,Troca de componente,10.3,Resolvido
1775,1775,2026-04-18,2026-04-24,Atualização de software,8.6,Resolvido
1776,1776,2026-02-09,2026-02-16,Troca de componente,13.6,Resolvido
1778,1778,2025-12-20,2025-12-27,Troca de componente,20.5,Resolvido
1779,1779,2026-02-02,2026-02-02,Atualização de software,4.0,Resolvido
1780,1780,2025-12-26,2025-12-29,Reparo de placa,10.4,Resolvido
1781,1781,2025-07-20,2025-07-28,Limpeza técnica,16.1,Resolvido
1782,1782,2026-04-06,2026-04-06,Limpeza técnica,4.0,Resolvido
1783,1783,2025-09-27,2025-10-02,Atualização de software,8.5,Retorno
1784,1784,2026-03-03,2026-03-12,Limpeza técnica,26.8,Resolvido
1785,1785,2026-04-10,2026-04-16,Limpeza técnica,12.3,Resolvido
1786,1786,2026-06-07,2026-06-19,Troca de componente,48.9,Resolvido
1787,1787,2026-01-01,2026-01-01,Troca de componente,1.2,Resolvido
1788,1788,2026-04-27,2026-05-01,Reparo de placa,16.0,Resolvido
1789,1789,2026-03-06,2026-03-19,Atualização de software,51.3,Resolvido
1790,1790,2025-08-30,2025-08-31,Reparo de placa,4.3,Resolvido
1792,1792,2025-09-13,2025-09-21,Reparo de placa,28.0,Retorno
1793,1793,2026-04-15,2026-04-17,Limpeza técnica,5.9,Resolvido
1794,1794,2026-05-22,2026-05-23,Limpeza técnica,3.0,Resolvido
