equipamento_id,cliente_id,tipo_id,marca_id,modelo,numero_serie_ficticio,ano_fabricacao
2807,991,5,2,MOD-957,SER-0002807,2026
2808,1146,6,4,MOD-688,SER-0002808,2024
2809,862,5,10,MOD-855,SER-0002809,2020
2810,427,2,5,MOD-718,SER-0002810,2025
2811,650,3,3,MOD-115,SER-0002811,2019
2812,907,10,7,MOD-636,SER-0002812,2019
2813,789,8,5,MOD-717,SER-0002813,2022
2814,744,4,9,MOD-148,SER-0002814,2025
2815,1086,9,3,MOD-617,SER-0002815,2020
2816,1074,3,12,MOD-133,SER-0002816,2019
2817,830,2,5,MOD-964,SER-0002817,2018
2818,141,9,12,MOD-468,SER-0002818,2021
2819,685,1,10,MOD-341,SER-0002819,2020
2820,777,2,12,MOD-319,SER-0002820,2026
2821,806,4,9,MOD-751,SER-0002821,2018
2822,15,4,10,MOD-213,SER-0002822,2022
2823,983,10,6,MOD-601,SER-0002823,2023
2824,664,7,6,MOD-788,SER-0002824,2023
2825,1015,4,8,MOD-981,SER-0002825,2025
2826,727,10,11,MOD-284,SER-0002826,2021
2827,2,3,1,MOD-630,SER-0002827,2022
2828,822,6,4,MOD-393,SER-0002828,2019
2829,651,9,5,MOD-826,SER-0002829,2019
2830,351,5,9,MOD-549,SER-0002830,2025
2831,276,8,1,MOD-564,SER-0002831,2018
2832,1045,10,4,MOD-701,SER-0002832,2020
2833,1167,9,8,MOD-321,SER-0002833,2024
2834,519,8,4,MOD-430,SER-0002834,2026
2835,91,3,1,MOD-880,SER-0002835,2022
2836,1167,2,3,MOD-755,SER-0002836,2022
2837,44,8,6,MOD-963,SER-0002837,2022
2838,1084,9,9,MOD-723,SER-0002838,2026
2839,518,10,2,MOD-819,SER-0002839,2025
2840,796,4,6,MOD-619,SER-0002840,2019
2841,595,6,8,MOD-375,SER-0002841,2022
2842,773,4,11,MOD-781,SER-0002842,2021
2843,641,6,6,MOD-684,SER-0002843,2024
2844,380,7,7,MOD-477,SER-0002844,2019
2845,263,6,11,MOD-371,SER-0002845,2019
2846,1076,4,4,MOD-406,SER-0002846,2023
2847,26,9,12,MOD-600,SER-0002847,2021
2848,683,1,5,MOD-243,SER-0002848,2021
2849,505,10,12,MOD-698,SER-0002849,2018
2850,1,6,3,MOD-492,SER-0002850,2026
2851,66,3,7,MOD-561,SER-0002851,2026
2852,67,4,6,MOD-477,SER-0002852,2019
2853,1159,1,8,MOD-597,SER-0002853,2021
2854,438,9,12,MOD-949,SER-0002854,2019
2855,605,5,1,MOD-360,SER-0002855,2019
2856,534,4,2,MOD-239,SER-0002856,2026
2857,248,8,12,MOD-725,SER-0002857,2018
2858,747,8,6,MOD-193,SER-0002858,2026
2859,363,7,11,MOD-122,SER-0002859,2026
2860,911,4,2,MOD-144,SER-0002860,2024
2861,1054,7,6,MOD-660,SER-0002861,2018
2862,860,6,10,MOD-424,SER-0002862,2026
2863,532,2,7,MOD-851,SER-0002863,2026
2864,516,3,4,MOD-156,SER-0002864,2023
2865,25,9,6,MOD-754,SER-0002865,2026
2866,906,6,5,MOD-818,SER-0002866,2024
2867,1072,9,10,MOD-658,SER-0002867,2025
2868,805,10,4,MOD-580,SER-0002868,2024
2869,892,5,3,MOD-260,SER-0002869,2022
2870,561,1,7,MOD-222,SER-0002870,2024
2871,295,5,6,MOD-417,SER-0002871,2020
2872,816,6,4,MOD-349,SER-0002872,2019
2873,805,7,7,MOD-591,SER-0002873,2019
2874,460,6,12,MOD-656,SER-0002874,2019
2875,261,2,6,MOD-676,SER-0002875,2020
2876,866,5,10,MOD-666,SER-0002876,2022
2877,927,8,1,MOD-447,SER-0002877,2019
2878,218,4,7,MOD-461,SER-0002878,2020
2879,420,3,2,MOD-659,SER-0002879,2024
2880,978,7,11,MOD-995,SER-0002880,2019
2881,333,2,11,MOD-361,SER-0002881,2020
2882,855,9,5,MOD-909,SER-0002882,2024
2883,421,5,3,MOD-982,SER-0002883,2019
2884,711,2,9,MOD-473,SER-0002884,2018
2885,733,4,6,MOD-988,SER-0002885,2020
2886,1025,5,6,MOD-314,SER-0002886,2025
2887,968,7,11,MOD-191,SER-0002887,2019
2888,1017,2,9,MOD-943,SER-0002888,2022
2889,771,10,8,MOD-667,SER-0002889,2022
2890,202,1,6,MOD-737,SER-0002890,2023
2891,618,1,10,MOD-756,SER-0002891,2018
2892,838,4,3,MOD-297,SER-0002892,2025
2893,141,5,3,MOD-428,SER-0002893,2018
2894,1002,2,2,MOD-561,SER-0002894,2026
2895,1117,4,11,MOD-879,SER-0002895,2024
2896,1149,9,4,MOD-678,SER-0002896,2026
2897,673,8,8,MOD-984,SER-0002897,2020
2898,816,5,6,MOD-221,SER-0002898,2025
2899,253,8,10,MOD-510,SER-0002899,2024
2900,868,7,11,MOD-790,SER-0002900,2023
2901,1053,7,10,MOD-174,SER-0002901,2025
2902,503,6,9,MOD-954,SER-0002902,2023
2903,86,7,5,MOD-304,SER-0002903,2023
2904,857,3,10,MOD-321,SER-0002904,2020
2905,363,4,1,MOD-880,SER-0002905,2022
2906,671,2,10,MOD-361,SER-0002906,2023
2907,167,3,3,MOD-207,SER-0002907,2026
2908,20,5,11,MOD-174,SER-0002908,2026
2909,226,1,2,MOD-834,SER-0002909,2018
2910,797,4,7,MOD-191,SER-0002910,2024
2911,1167,1,4,MOD-414,SER-0002911,2022
2912,864,7,10,MOD-566,SER-0002912,2024
2913,1034,9,6,MOD-613,SER-0002913,2021
2914,411,10,6,MOD-634,SER-0002914,2026
2915,254,9,2,MOD-699,SER-0002915,2021
2916,458,10,1,MOD-589,SER-0002916,2018
2917,69,6,12,MOD-879,SER-0002917,2021
2918,675,9,6,MOD-730,SER-0002918,2022
2919,308,6,12,MOD-750,SER-0002919,2020
2920,799,8,1,MOD-923,SER-0002920,2023
2921,1180,1,5,MOD-526,SER-0002921,2023
2922,335,5,3,MOD-312,SER-0002922,2022
2923,102,1,11,MOD-519,SER-0002923,2023
2924,434,2,8,MOD-121,SER-0002924,2019
2925,464,9,11,MOD-224,SER-0002925,2018
2926,236,6,9,MOD-967,SER-0002926,2019
2927,221,8,6,MOD-286,SER-0002927,2020
2928,736,2,1,MOD-448,SER-0002928,2024
2929,1153,4,12,MOD-505,SER-0002929,2024
2930,569,1,5,MOD-262,SER-0002930,2018
2931,717,2,2,MOD-622,SER-0002931,2022
2932,318,7,7,MOD-124,SER-0002932,2025
2933,191,4,10,MOD-379,SER-0002933,2020
2934,1158,8,7,MOD-695,SER-0002934,2026
2935,1062,8,8,MOD-451,SER-0002935,2025
2936,788,1,6,MOD-125,SER-0002936,2026
2937,548,6,10,MOD-512,SER-0002937,2022
2938,1165,1,9,MOD-799,SER-0002938,2019
2939,1006,1,3,MOD-851,SER-0002939,2026
2940,395,10,9,MOD-426,SER-0002940,2024
2941,1079,6,5,MOD-776,SER-0002941,2024
2942,1174,5,10,MOD-701,SER-0002942,2025
2943,616,2,6,MOD-386,SER-0002943,2023
2944,551,10,6,MOD-778,SER-0002944,2021
2945,663,5,10,MOD-732,SER-0002945,2026
2946,349,9,12,MOD-638,SER-0002946,2023
2947,530,2,4,MOD-889,SER-0002947,2020
2948,196,7,2,MOD-292,SER-0002948,2023
2949,882,3,1,MOD-912,SER-0002949,2024
2950,935,2,8,MOD-977,SER-0002950,2024
2951,974,9,11,MOD-847,SER-0002951,2021
2952,60,2,5,MOD-681,SER-0002952,2024
2953,205,8,8,MOD-430,SER-0002953,2023
2954,6,5,9,MOD-893,SER-0002954,2024
2955,776,3,8,MOD-767,SER-0002955,2018
2956,961,5,9,MOD-814,SER-0002956,2023
2957,844,5,4,MOD-960,SER-0002957,2023
2958,504,4,3,MOD-120,SER-0002958,2026
2959,279,6,5,MOD-542,SER-0002959,2024
2960,403,4,12,MOD-484,SER-0002960,2025
2961,1020,7,2,MOD-470,SER-0002961,2019
2962,160,9,2,MOD-550,SER-0002962,2026
2963,17,5,4,MOD-869,SER-0002963,2022
2964,12,2,3,MOD-630,SER-0002964,2023
2965,199,2,9,MOD-837,SER-0002965,2018
2966,373,9,10,MOD-328,SER-0002966,2021
2967,1158,9,11,MOD-858,SER-0002967,2018
2968,555,5,7,MOD-952,SER-0002968,2026
2969,223,1,3,MOD-875,SER-0002969,2023
2970,77,2,1,MOD-137,SER-0002970,2024
2971,1190,1,8,MOD-579,SER-0002971,2022
2972,1035,7,8,MOD-398,SER-0002972,2018
2973,1107,4,11,MOD-531,SER-0002973,2023
2974,419,10,1,MOD-684,SER-0002974,2020
2975,116,3,12,MOD-844,SER-0002975,2025
2976,776,4,2,MOD-831,SER-0002976,2025
2977,793,9,9,MOD-231,SER-0002977,2019
2978,1041,1,8,MOD-930,SER-0002978,2020
2979,165,3,9,MOD-382,SER-0002979,2026
2980,864,5,2,MOD-823,SER-0002980,2023
2981,170,1,12,MOD-189,SER-0002981,2023
2982,438,1,10,MOD-187,SER-0002982,2022
2983,144,6,7,MOD-823,SER-0002983,2019
2984,1108,7,4,MOD-632,SER-0002984,2021
2985,1009,9,11,MOD-161,SER-0002985,2021
2986,332,8,5,MOD-698,SER-0002986,2018
2987,822,7,4,MOD-556,SER-0002987,2024
2988,437,10,8,MOD-475,SER-0002988,2026
2989,27,9,9,MOD-217,SER-0002989,2021
2990,1154,6,1,MOD-699,SER-0002990,2018
2991,369,3,4,MOD-284,SER-0002991,2025
2992,765,6,8,MOD-408,SER-0002992,2021
2993,1045,10,5,MOD-217,SER-0002993,2020
2994,810,8,6,MOD-170,SER-0002994,2019
2995,327,5,12,MOD-380,SER-0002995,2026
2996,725,5,1,MOD-374,SER-0002996,2025
2997,1069,2,7,MOD-849,SER-0002997,2020
2998,885,4,11,MOD-649,SER-0002998,2018
2999,838,2,3,MOD-312,SER-0002999,2018
3000,867,3,1,MOD-769,SER-0003000,2024
3001,74,6,9,MOD-445,SER-0003001,2020
3002,422,6,2,MOD-492,SER-0003002,2021
3003,981,8,1,MOD-831,SER-0003003,2018
3004,507,5,6,MOD-558,SER-0003004,2023
3005,855,6,1,MOD-988,SER-0003005,2019
3006,1168,8,6,MOD-938,SER-0003006,2019
3007,922,10,1,MOD-137,SER-0003007,2020
3008,984,7,12,MOD-100,SER-0003008,2024
3009,241,8,3,MOD-496,SER-0003009,2022
3010,673,2,10,MOD-719,SER-0003010,2025
3011,755,3,10,MOD-605,SER-0003011,2025
3012,936,9,3,MOD-407,SER-0003012,2024
3013,761,10,12,MOD-487,SER-0003013,2023
3014,857,5,1,MOD-633,SER-0003014,2023
3015,536,3,9,MOD-161,SER-0003015,2023
3016,479,10,4,MOD-663,SER-0003016,2020
3017,518,3,10,MOD-462,SER-0003017,2026
3018,324,8,12,MOD-802,SER-0003018,2018
3019,187,4,8,MOD-499,SER-0003019,2022
3020,1033,6,11,MOD-956,SER-0003020,2025
3021,206,2,12,MOD-350,SER-0003021,2024
3022,578,10,1,MOD-459,SER-0003022,2024
3023,94,10,4,MOD-220,SER-0003023,2020
3024,9,3,4,MOD-752,SER-0003024,2026
3025,955,4,6,MOD-638,SER-0003025,2018
3026,177,10,10,MOD-395,SER-0003026,2022
3027,307,2,10,MOD-659,SER-0003027,2026
3028,25,7,10,MOD-899,SER-0003028,2020
3029,59,6,9,MOD-489,SER-0003029,2026
3030,55,3,10,MOD-310,SER-0003030,2018
3031,93,9,5,MOD-901,SER-0003031,2021
3032,1044,8,2,MOD-340,SER-0003032,2023
3033,1032,8,3,MOD-692,SER-0003033,2021
3034,735,10,2,MOD-174,SER-0003034,2024
3035,245,10,1,MOD-593,SER-0003035,2025
3036,202,8,1,MOD-510,SER-0003036,2021
3037,933,8,8,MOD-346,SER-0003037,2026
3038,918,6,1,MOD-410,SER-0003038,2023
3039,56,10,9,MOD-781,SER-0003039,2018
3040,561,8,3,MOD-661,SER-0003040,2022
3041,1196,10,5,MOD-589,SER-0003041,2024
3042,1179,7,9,MOD-870,SER-0003042,2025
3043,551,10,1,MOD-960,SER-0003043,2023
3044,574,8,11,MOD-426,SER-0003044,2024
3045,592,5,3,MOD-511,SER-0003045,2025
3046,141,3,2,MOD-300,SER-0003046,2019
3047,1183,4,7,MOD-342,SER-0003047,2019
3048,1045,1,4,MOD-503,SER-0003048,2026
3049,815,1,1,MOD-804,SER-0003049,2018
3050,965,2,4,MOD-842,SER-0003050,2018
3051,70,4,8,MOD-822,SER-0003051,2026
3052,148,5,1,MOD-273,SER-0003052,2019
3053,1049,3,11,MOD-563,SER-0003053,2026
3054,757,6,4,MOD-306,SER-0003054,2021
3055,598,5,7,MOD-488,SER-0003055,2019
3056,835,1,4,MOD-688,SER-0003056,2025
3057,946,8,1,MOD-992,SER-0003057,2019
3058,269,8,2,MOD-941,SER-0003058,2019
3059,960,4,2,MOD-411,SER-0003059,2023
3060,612,1,11,MOD-842,SER-0003060,2024
3061,735,4,6,MOD-346,SER-0003061,2025
3062,143,9,1,MOD-730,SER-0003062,2024
3063,588,4,11,MOD-528,SER-0003063,2025
3064,240,8,8,MOD-443,SER-0003064,2026
3065,961,1,2,MOD-768,SER-0003065,2022
3066,216,8,6,MOD-946,SER-0003066,2020
3067,65,1,7,MOD-533,SER-0003067,2026
3068,730,8,9,MOD-538,SER-0003068,2021
3069,261,7,2,MOD-185,SER-0003069,2020
3070,877,5,8,MOD-104,SER-0003070,2019
3071,180,8,7,MOD-290,SER-0003071,2021
3072,267,6,4,MOD-767,SER-0003072,2021
3073,408,2,5,MOD-699,SER-0003073,2021
3074,176,2,3,MOD-459,SER-0003074,2021
3075,637,6,2,MOD-627,SER-0003075,2025
3076,493,8,4,MOD-580,SER-0003076,2024
3077,587,10,6,MOD-539,SER-0003077,2023
3078,514,7,8,MOD-289,SER-0003078,2025
3079,331,9,1,MOD-824,SER-0003079,2018
3080,1117,9,9,MOD-801,SER-0003080,2018
3081,969,10,9,MOD-128,SER-0003081,2019
3082,955,6,9,MOD-611,SER-0003082,2020
3083,199,9,3,MOD-655,SER-0003083,2026
3084,419,8,5,MOD-877,SER-0003084,2019
3085,966,9,11,MOD-398,SER-0003085,2022
3086,6,6,6,MOD-312,SER-0003086,2018
3087,1021,6,9,MOD-748,SER-0003087,2019
3088,935,2,1,MOD-304,SER-0003088,2025
3089,650,1,4,MOD-450,SER-0003089,2018
3090,869,4,2,MOD-873,SER-0003090,2018
3091,751,9,2,MOD-693,SER-0003091,2021
3092,175,7,9,MOD-512,SER-0003092,2019
3093,1117,8,6,MOD-394,SER-0003093,2022
3094,877,7,1,MOD-471,SER-0003094,2024
3095,123,8,8,MOD-370,SER-0003095,2020
3096,905,4,7,MOD-596,SER-0003096,2020
3097,422,10,12,MOD-618,SER-0003097,2025
3098,954,1,7,MOD-882,SER-0003098,2019
3099,73,4,8,MOD-145,SER-0003099,2018
3100,980,5,7,MOD-567,SER-0003100,2018
3101,360,10,10,MOD-582,SER-0003101,2022
3102,958,1,4,MOD-933,SER-0003102,2020
3103,984,6,12,MOD-614,SER-0003103,2020
3104,1053,3,2,MOD-520,SER-0003104,2023
3105,104,5,12,MOD-293,SER-0003105,2023
3106,849,8,1,MOD-230,SER-0003106,2024
3107,371,3,5,MOD-664,SER-0003107,2021
3108,1000,2,6,MOD-872,SER-0003108,2019
3109,1142,9,1,MOD-706,SER-0003109,2025
3110,665,3,3,MOD-605,SER-0003110,2025
3111,779,6,8,MOD-118,SER-0003111,2024
3112,796,2,7,MOD-454,SER-0003112,2025
3113,923,8,11,MOD-276,SER-0003113,2022
3114,941,1,7,MOD-837,SER-0003114,2022
3115,373,1,12,MOD-771,SER-0003115,2019
3116,889,7,3,MOD-731,SER-0003116,2021
3117,1114,5,12,MOD-496,SER-0003117,2021
3118,1043,8,5,MOD-986,SER-0003118,2024
3119,1117,7,7,MOD-120,SER-0003119,2020
3120,533,8,1,MOD-386,SER-0003120,2023
3121,150,9,8,MOD-207,SER-0003121,2025
3122,1146,9,9,MOD-253,SER-0003122,2020
3123,822,6,2,MOD-147,SER-0003123,2024
3124,847,6,7,MOD-437,SER-0003124,2025
3125,189,10,3,MOD-508,SER-0003125,2024
3126,981,10,2,MOD-475,SER-0003126,2018
3127,465,2,8,MOD-155,SER-0003127,2019
3128,426,1,3,MOD-918,SER-0003128,2025
3129,588,5,8,MOD-125,SER-0003129,2023
3130,733,5,8,MOD-242,SER-0003130,2024
3131,690,3,7,MOD-287,SER-0003131,2021
3132,916,2,9,MOD-988,SER-0003132,2018
3133,938,3,10,MOD-659,SER-0003133,2023
3134,911,3,11,MOD-201,SER-0003134,2019
3135,688,6,2,MOD-841,SER-0003135,2018
3136,968,2,4,MOD-143,SER-0003136,2023
3137,827,4,4,MOD-323,SER-0003137,2018
3138,166,9,7,MOD-426,SER-0003138,2020
3139,1067,8,7,MOD-145,SER-0003139,2023
3140,857,6,8,MOD-685,SER-0003140,2019
3141,1020,2,12,MOD-661,SER-0003141,2023
3142,41,6,12,MOD-662,SER-0003142,2026
3143,30,8,1,MOD-105,SER-0003143,2018
3144,566,5,7,MOD-684,SER-0003144,2023
3145,586,6,9,MOD-462,SER-0003145,2025
3146,2,8,6,MOD-202,SER-0003146,2023
3147,634,9,7,MOD-121,SER-0003147,2019
3148,771,5,11,MOD-897,SER-0003148,2021
3149,380,8,7,MOD-186,SER-0003149,2026
3150,236,9,2,MOD-488,SER-0003150,2018
3151,404,6,12,MOD-990,SER-0003151,2024
3152,1101,8,1,MOD-162,SER-0003152,2023
3153,866,5,7,MOD-404,SER-0003153,2026
3154,862,4,2,MOD-754,SER-0003154,2019
3155,1106,10,5,MOD-787,SER-0003155,2022
3156,1174,9,12,MOD-936,SER-0003156,2024
3157,930,2,12,MOD-645,SER-0003157,2021
3158,1114,1,8,MOD-518,SER-0003158,2022
3159,1104,9,5,MOD-273,SER-0003159,2018
3160,494,6,8,MOD-467,SER-0003160,2025
3161,789,6,5,MOD-439,SER-0003161,2021
3162,723,4,2,MOD-912,SER-0003162,2022
3163,720,2,4,MOD-698,SER-0003163,2021
3164,142,6,9,MOD-700,SER-0003164,2022
3165,69,8,12,MOD-780,SER-0003165,2018
3166,54,6,7,MOD-527,SER-0003166,2021
3167,1076,7,4,MOD-241,SER-0003167,2021
3168,872,9,12,MOD-186,SER-0003168,2025
3169,1146,10,2,MOD-891,SER-0003169,2024
3170,253,4,3,MOD-400,SER-0003170,2023
3171,908,4,3,MOD-217,SER-0003171,2020
3172,1181,5,4,MOD-497,SER-0003172,2020
3173,257,6,8,MOD-731,SER-0003173,2025
3174,731,1,10,MOD-675,SER-0003174,2024
3175,841,7,12,MOD-176,SER-0003175,2025
3176,472,1,11,MOD-553,SER-0003176,2019
3177,291,5,7,MOD-847,SER-0003177,2021
3178,1007,8,5,MOD-689,SER-0003178,2026
3179,665,4,2,MOD-362,SER-0003179,2024
3180,193,5,9,MOD-988,SER-0003180,2021
3181,280,7,5,MOD-921,SER-0003181,2025
3182,62,7,8,MOD-851,SER-0003182,2021
3183,520,1,3,MOD-108,SER-0003183,2019
3184,726,10,2,MOD-326,SER-0003184,2026
3185,369,10,12,MOD-796,SER-0003185,2021
3186,219,5,7,MOD-857,SER-0003186,2024
3187,1086,2,11,MOD-244,SER-0003187,2026
3188,270,3,1,MOD-893,SER-0003188,2018
3189,930,9,11,MOD-492,SER-0003189,2020
3190,13,10,9,MOD-219,SER-0003190,2022
3191,1051,6,12,MOD-109,SER-0003191,2024
3192,640,4,5,MOD-964,SER-0003192,2018
3193,22,4,8,MOD-223,SER-0003193,2019
3194,767,4,11,MOD-711,SER-0003194,2022
3195,1009,3,8,MOD-139,SER-0003195,2025
3196,220,4,5,MOD-234,SER-0003196,2019
3197,563,8,10,MOD-258,SER-0003197,2022
3198,47,6,1,MOD-233,SER-0003198,2019
3199,1189,2,6,MOD-269,SER-0003199,2024
3200,389,1,10,MOD-193,SER-0003200,2024
3201,126,4,5,MOD-583,SER-0003201,2024
3202,938,2,5,MOD-804,SER-0003202,2024
3203,1134,6,1,MOD-580,SER-0003203,2026
3204,606,7,12,MOD-965,SER-0003204,2023
3205,480,8,10,MOD-152,SER-0003205,2023
3206,868,6,6,MOD-744,SER-0003206,2020
3207,451,8,5,MOD-521,SER-0003207,2020
3208,97,9,4,MOD-937,SER-0003208,2018
3209,570,3,12,MOD-713,SER-0003209,2025
3210,919,8,1,MOD-622,SER-0003210,2026
3211,598,1,6,MOD-427,SER-0003211,2026
3212,279,2,12,MOD-469,SER-0003212,2022
3213,696,9,11,MOD-551,SER-0003213,2025
3214,128,5,10,MOD-768,SER-0003214,2018
3215,936,7,1,MOD-382,SER-0003215,2023
3216,1051,3,5,MOD-349,SER-0003216,2020
3217,999,10,8,MOD-551,SER-0003217,2019
3218,1189,9,5,MOD-576,SER-0003218,2021
3219,243,1,3,MOD-551,SER-0003219,2026
3220,153,5,4,MOD-635,SER-0003220,2019
3221,1076,4,4,MOD-757,SER-0003221,2024
3222,817,2,8,MOD-753,SER-0003222,2018
3223,872,3,1,MOD-790,SER-0003223,2026
3224,334,10,7,MOD-609,SER-0003224,2019
3225,1100,2,9,MOD-188,SER-0003225,2018
3226,245,7,7,MOD-533,SER-0003226,2026
3227,108,2,11,MOD-340,SER-0003227,2018
3228,499,9,10,MOD-951,SER-0003228,2025
3229,1016,5,5,MOD-821,SER-0003229,2026
3230,829,7,6,MOD-696,SER-0003230,2020
3231,211,6,1,MOD-143,SER-0003231,2021
3232,1183,3,7,MOD-383,SER-0003232,2021
3233,578,6,5,MOD-406,SER-0003233,2019
3234,747,3,2,MOD-195,SER-0003234,2021
3235,1146,5,1,MOD-390,SER-0003235,2025
3236,708,6,6,MOD-943,SER-0003236,2019
3237,898,7,1,MOD-954,SER-0003237,2024
3238,29,3,2,MOD-406,SER-0003238,2025
3239,917,6,12,MOD-183,SER-0003239,2025
3240,928,6,5,MOD-436,SER-0003240,2018
3241,301,5,5,MOD-265,SER-0003241,2022
3242,166,8,5,MOD-703,SER-0003242,2026
3243,873,7,4,MOD-399,SER-0003243,2022
3244,196,4,11,MOD-256,SER-0003244,2025
3245,835,4,11,MOD-638,SER-0003245,2026
3246,883,7,6,MOD-130,SER-0003246,2023
3247,527,1,4,MOD-183,SER-0003247,2025
3248,1051,1,7,MOD-458,SER-0003248,2023
3249,611,3,2,MOD-139,SER-0003249,2019
3250,733,2,5,MOD-617,SER-0003250,2026
3251,243,9,3,MOD-223,SER-0003251,2020
3252,108,1,9,MOD-593,SER-0003252,2022
3253,671,7,2,MOD-352,SER-0003253,2026
3254,1005,10,6,MOD-238,SER-0003254,2018
3255,40,4,9,MOD-269,SER-0003255,2025
3256,288,6,9,MOD-862,SER-0003256,2025
3257,410,2,5,MOD-735,SER-0003257,2025
3258,526,3,3,MOD-517,SER-0003258,2020
3259,107,4,5,MOD-752,SER-0003259,2025
3260,320,5,1,MOD-242,SER-0003260,2018
3261,553,10,3,MOD-976,SER-0003261,2022
3262,509,6,12,MOD-156,SER-0003262,2022
3263,759,1,2,MOD-915,SER-0003263,2026
3264,760,8,6,MOD-784,SER-0003264,2026
3265,132,7,4,MOD-498,SER-0003265,2024
3266,153,1,11,MOD-211,SER-0003266,2019
3267,48,6,10,MOD-660,SER-0003267,2022
3268,830,10,6,MOD-137,SER-0003268,2019
3269,804,9,5,MOD-899,SER-0003269,2023
3270,170,10,3,MOD-731,SER-0003270,2019
3271,1163,1,1,MOD-793,SER-0003271,2026
3272,397,9,6,MOD-858,SER-0003272,2024
3273,190,7,1,MOD-705,SER-0003273,2026
3274,670,1,9,MOD-577,SER-0003274,2025
3275,257,9,6,MOD-347,SER-0003275,2019
3276,613,9,7,MOD-676,SER-0003276,2022
3277,1182,9,3,MOD-921,SER-0003277,2022
3278,1063,4,8,MOD-227,SER-0003278,2021
3279,71,4,3,MOD-615,SER-0003279,2024
3280,1197,6,6,MOD-783,SER-0003280,2024
3281,743,1,10,MOD-721,SER-0003281,2020
3282,1050,5,1,MOD-548,SER-0003282,2025
3283,1053,6,4,MOD-666,SER-0003283,2026
3284,874,9,8,MOD-355,SER-0003284,2019
3285,250,9,5,MOD-522,SER-0003285,2020
3286,71,5,10,MOD-478,SER-0003286,2024
3287,752,4,12,MOD-847,SER-0003287,2018
3288,979,3,6,MOD-780,SER-0003288,2021
3289,233,2,1,MOD-663,SER-0003289,2019
3290,345,9,7,MOD-748,SER-0003290,2018
3291,53,10,1,MOD-890,SER-0003291,2019
3292,1200,3,11,MOD-170,SER-0003292,2025
3293,757,9,8,MOD-743,SER-0003293,2019
3294,785,9,7,MOD-607,SER-0003294,2020
3295,299,1,5,MOD-413,SER-0003295,2024
3296,383,2,9,MOD-496,SER-0003296,2022
3297,291,8,6,MOD-911,SER-0003297,2019
3298,794,10,5,MOD-143,SER-0003298,2018
3299,336,7,6,MOD-816,SER-0003299,2024
3300,824,3,12,MOD-738,SER-0003300,2020
3301,722,4,1,MOD-853,SER-0003301,2022
3302,771,5,1,MOD-178,SER-0003302,2026
3303,1151,3,4,MOD-708,SER-0003303,2023
3304,711,4,9,MOD-772,SER-0003304,2023
3305,1082,7,3,MOD-374,SER-0003305,2021
3306,650,6,7,MOD-120,SER-0003306,2019
3307,448,4,7,MOD-622,SER-0003307,2018
3308,159,3,8,MOD-585,SER-0003308,2018
3309,217,5,3,MOD-347,SER-0003309,2021
3310,536,8,1,MOD-539,SER-0003310,2020
3311,243,2,8,MOD-538,SER-0003311,2026
3312,997,10,12,MOD-242,SER-0003312,2026
3313,1177,7,11,MOD-167,SER-0003313,2023
3314,474,3,8,MOD-733,SER-0003314,2023
3315,1070,10,8,MOD-582,SER-0003315,2023
3316,951,6,5,MOD-913,SER-0003316,2023
3317,120,7,2,MOD-683,SER-0003317,2019
3318,338,6,4,MOD-995,SER-0003318,2020
3319,805,10,9,MOD-809,SER-0003319,2021
3320,863,9,9,MOD-126,SER-0003320,2026
3321,290,5,2,MOD-284,SER-0003321,2018
3322,531,7,1,MOD-372,SER-0003322,2026
3323,559,2,10,MOD-454,SER-0003323,2022
3324,201,9,9,MOD-495,SER-0003324,2024
3325,1112,5,2,MOD-825,SER-0003325,2018
3326,957,3,12,MOD-430,SER-0003326,2019
3327,8,2,8,MOD-915,SER-0003327,2024
3328,722,10,10,MOD-828,SER-0003328,2023
3329,738,3,5,MOD-305,SER-0003329,2022
3330,540,8,3,MOD-382,SER-0003330,2018
3331,728,1,7,MOD-765,SER-0003331,2024
3332,988,1,11,MOD-121,SER-0003332,2022
3333,15,3,9,MOD-136,SER-0003333,2023
3334,581,2,2,MOD-829,SER-0003334,2018
3335,951,1,1,MOD-419,SER-0003335,2019
3336,878,2,8,MOD-955,SER-0003336,2019
3337,277,1,8,MOD-663,SER-0003337,2019
3338,405,5,3,MOD-240,SER-0003338,2018
3339,1106,6,12,MOD-436,SER-0003339,2026
3340,43,8,5,MOD-802,SER-0003340,2024
3341,1098,2,4,MOD-217,SER-0003341,2026
3342,377,4,11,MOD-899,SER-0003342,2022
3343,1046,7,3,MOD-146,SER-0003343,2022
3344,393,6,10,MOD-984,SER-0003344,2021
3345,1110,9,1,MOD-417,SER-0003345,2019
3346,689,1,6,MOD-646,SER-0003346,2025
3347,657,4,9,MOD-330,SER-0003347,2024
3348,779,8,11,MOD-169,SER-0003348,2021
3349,448,2,4,MOD-158,SER-0003349,2024
3350,92,8,1,MOD-972,SER-0003350,2025
3351,1096,2,8,MOD-419,SER-0003351,2023
3352,534,6,9,MOD-947,SER-0003352,2025
3353,1093,9,9,MOD-487,SER-0003353,2018
3354,8,7,2,MOD-980,SER-0003354,2026
3355,925,4,5,MOD-668,SER-0003355,2024
3356,307,3,11,MOD-339,SER-0003356,2018
3357,445,3,11,MOD-927,SER-0003357,2019
3358,71,10,5,MOD-155,SER-0003358,2022
3359,356,9,4,MOD-225,SER-0003359,2024
3360,1198,6,9,MOD-522,SER-0003360,2021
