pagamento_id,matricula_id,competencia,valor,data_vencimento,data_pagamento,status
5435,453,2026-04,699,2026-04-27,2026-05-04,Pago
5436,453,2026-05,99,2026-05-31,2026-06-17,Pago
5437,454,2025-07,149,2025-07-02,2025-07-12,Pago
5438,454,2025-08,109,2025-08-04,2025-08-13,Pago
5439,454,2025-09,35,2025-09-02,,Vencido
5440,454,2025-10,99,2025-10-04,2025-10-05,Pago
5441,454,2025-11,199,2025-11-02,2025-11-16,Pago
5442,454,2025-11,199,2025-11-30,2025-12-01,Pago
5443,454,2025-12,399,2025-12-28,2026-01-08,Pago
5444,454,2026-01,1199,2026-01-30,2026-02-07,Pago
5445,454,2026-03,399,2026-03-03,2026-03-21,Pago
5446,454,2026-03,699,2026-03-30,2026-04-02,Pago
5447,454,2026-05,399,2026-05-02,2026-05-12,Pago
5448,454,2026-05,149,2026-05-30,2026-06-14,Pago
5449,455,2025-07,199,2025-07-03,2025-06-30,Pago
5450,455,2025-07,199,2025-07-31,2025-08-18,Pago
5451,455,2025-08,199,2025-08-30,2025-09-13,Pago
5452,455,2025-10,699,2025-10-02,2025-10-08,Pago
5453,455,2025-11,99,2025-11-02,2025-11-01,Pago
5454,455,2025-11,199,2025-11-29,2025-12-12,Pago
5455,455,2025-12,149,2025-12-30,2026-01-17,Pago
5456,455,2026-01,1199,2026-01-27,2026-02-01,Pago
5457,455,2026-03,399,2026-03-01,2026-03-03,Pago
5458,455,2026-03,199,2026-03-28,,Vencido
5459,455,2026-04,199,2026-04-27,2026-05-02,Pago
5460,455,2026-05,109,2026-05-30,2026-06-02,Pago
5461,456,2025-07,109,2025-07-02,2025-07-19,Pago
5462,456,2025-08,35,2025-08-03,2025-08-11,Pago
5463,456,2025-09,199,2025-09-02,2025-09-06,Pago
5464,456,2025-09,199,2025-09-30,2025-10-14,Pago
5465,456,2025-11,35,2025-11-01,2025-11-16,Pago
5466,456,2025-11,199,2025-11-28,2025-12-12,Pago
5467,456,2025-12,199,2025-12-28,2026-01-04,Pago
5468,456,2026-01,149,2026-01-27,2026-01-27,Pago
5469,456,2026-02,699,2026-02-27,2026-03-14,Pago
5470,456,2026-03,99,2026-03-31,2026-04-06,Pago
5471,456,2026-05,99,2026-05-01,,Vencido
5472,456,2026-05,109,2026-05-31,,Vencido
5473,457,2025-07,699,2025-07-06,2025-07-10,Pago
5474,457,2025-08,109,2025-08-04,2025-08-08,Pago
5475,457,2025-09,399,2025-09-02,2025-09-14,Pago
5476,457,2025-09,149,2025-09-30,2025-10-02,Pago
5477,457,2025-10,99,2025-10-29,2025-11-09,Pago
5478,457,2025-11,149,2025-11-29,2025-12-07,Pago
5479,457,2025-12,35,2025-12-29,,Vencido
5480,457,2026-01,699,2026-01-31,2026-01-30,Pago
5481,457,2026-02,35,2026-02-28,2026-02-28,Pago
5482,457,2026-04,35,2026-04-01,2026-03-29,Pago
5483,457,2026-04,699,2026-04-28,2026-05-14,Pago
5484,457,2026-05,699,2026-05-27,2026-06-07,Pago
5485,458,2025-07,399,2025-07-05,2025-07-13,Pago
5486,458,2025-08,699,2025-08-02,2025-08-08,Pago
5487,458,2025-09,99,2025-09-02,2025-09-03,Pago
5488,458,2025-10,109,2025-10-04,2025-10-12,Pago
5489,458,2025-11,399,2025-11-02,2025-11-17,Pago
5490,458,2025-11,1199,2025-11-29,2025-12-10,Pago
5491,458,2026-01,399,2026-01-01,2026-01-02,Pago
5492,458,2026-01,149,2026-01-27,2026-02-11,Pago
5493,458,2026-02,35,2026-02-26,2026-02-25,Pago
5494,458,2026-03,1199,2026-03-30,2026-03-30,Pago
5495,458,2026-05,109,2026-05-01,2026-05-15,Pago
5496,458,2026-05,99,2026-05-30,2026-06-03,Pago
5497,459,2025-07,149,2025-07-03,2025-07-15,Pago
5498,459,2025-08,699,2025-08-03,2025-08-15,Pago
5499,459,2025-09,35,2025-09-01,2025-09-11,Pago
5500,459,2025-09,35,2025-09-30,2025-10-04,Pago
5501,459,2025-10,699,2025-10-30,2025-11-14,Pago
5502,459,2025-11,35,2025-11-30,2025-12-12,Pago
5503,459,2026-01,149,2026-01-02,2026-01-17,Pago
5504,459,2026-01,1199,2026-01-29,2026-02-02,Pago
5505,459,2026-03,199,2026-03-01,2026-03-05,Pago
5506,459,2026-03,399,2026-03-31,2026-04-10,Pago
5507,459,2026-04,399,2026-04-28,2026-04-25,Pago
5508,459,2026-06,109,2026-06-01,2026-06-08,Pago
5509,460,2025-07,199,2025-07-02,2025-07-01,Pago
5510,460,2025-08,1199,2025-08-04,2025-08-16,Pago
5511,460,2025-09,109,2025-09-01,2025-09-16,Pago
5512,460,2025-10,399,2025-10-04,2025-10-21,Pago
5513,460,2025-11,699,2025-11-02,2025-11-06,Pago
5514,460,2025-11,699,2025-11-29,2025-12-11,Pago
5515,460,2025-12,699,2025-12-28,2026-01-11,Pago
5516,460,2026-01,199,2026-01-30,2026-02-10,Pago
5517,460,2026-03,199,2026-03-01,2026-03-03,Pago
5518,460,2026-03,109,2026-03-29,2026-04-02,Pago
5519,460,2026-05,399,2026-05-01,2026-04-28,Pago
5520,460,2026-05,35,2026-05-28,2026-06-15,Pago
5521,461,2025-07,399,2025-07-06,2025-07-12,Pago
5522,461,2025-08,199,2025-08-01,2025-08-14,Pago
5523,461,2025-09,99,2025-09-02,2025-09-15,Pago
5524,461,2025-09,109,2025-09-30,2025-10-15,Pago
5525,461,2025-10,35,2025-10-31,2025-11-17,Pago
5526,461,2025-11,35,2025-11-30,2025-12-05,Pago
5527,461,2026-01,1199,2026-01-02,2026-01-16,Pago
5528,461,2026-01,1199,2026-01-30,2026-02-11,Pago
5529,461,2026-03,199,2026-03-03,2026-03-21,Pago
5530,461,2026-03,99,2026-03-30,2026-04-07,Pago
5531,461,2026-04,699,2026-04-27,2026-04-24,Pago
5532,461,2026-05,149,2026-05-29,2026-06-11,Pago
5533,462,2025-07,699,2025-07-04,2025-07-02,Pago
5534,462,2025-08,199,2025-08-04,2025-08-15,Pago
5535,462,2025-09,699,2025-09-02,2025-09-01,Pago
5536,462,2025-10,699,2025-10-02,2025-10-10,Pago
5537,462,2025-10,99,2025-10-29,2025-10-27,Pago
5538,462,2025-12,399,2025-12-02,2025-12-02,Pago
5539,462,2026-01,99,2026-01-01,,Vencido
5540,462,2026-02,99,2026-02-01,,Vencido
5541,462,2026-02,399,2026-02-27,2026-03-09,Pago
5542,462,2026-03,35,2026-03-28,2026-04-13,Pago
5543,462,2026-05,109,2026-05-01,2026-05-07,Pago
5544,462,2026-05,699,2026-05-27,2026-05-29,Pago
5545,463,2025-07,149,2025-07-03,2025-07-07,Pago
5546,463,2025-08,399,2025-08-02,,Vencido
5547,463,2025-09,1199,2025-09-03,2025-09-14,Pago
5548,463,2025-10,1199,2025-10-02,2025-10-10,Pago
5549,463,2025-10,199,2025-10-29,2025-11-15,Pago
5550,463,2025-11,99,2025-11-29,2025-12-11,Pago
5551,463,2025-12,1199,2025-12-30,2026-01-04,Pago
5552,463,2026-01,149,2026-01-28,2026-01-27,Pago
5553,463,2026-03,399,2026-03-02,2026-03-13,Pago
5554,463,2026-04,699,2026-04-01,2026-04-08,Pago
5555,463,2026-04,399,2026-04-27,2026-04-27,Pago
5556,463,2026-06,109,2026-06-01,2026-06-06,Pago
5557,464,2025-07,699,2025-07-04,,Vencido
5558,464,2025-08,199,2025-08-05,2025-08-02,Pago
5559,464,2025-09,1199,2025-09-02,2025-09-10,Pago
5560,464,2025-10,399,2025-10-02,2025-10-10,Pago
5561,464,2025-10,99,2025-10-30,2025-11-01,Pago
5562,464,2025-11,399,2025-11-30,2025-12-08,Pago
5563,464,2025-12,149,2025-12-28,2025-12-29,Pago
5564,464,2026-01,99,2026-01-31,2026-02-16,Pago
5565,464,2026-02,699,2026-02-28,2026-02-26,Pago
5566,464,2026-04,199,2026-04-02,2026-04-04,Pago
5567,464,2026-04,109,2026-04-29,2026-04-26,Pago
5568,464,2026-05,35,2026-05-30,2026-06-14,Pago
5569,465,2025-07,699,2025-07-05,2025-07-07,Pago
5570,465,2025-08,109,2025-08-05,2025-08-23,Pago
5571,465,2025-08,109,2025-08-31,2025-09-13,Pago
5572,465,2025-10,699,2025-10-02,2025-10-13,Pago
5573,465,2025-11,699,2025-11-01,2025-11-19,Pago
5574,465,2025-11,99,2025-11-30,2025-12-08,Pago
5575,465,2025-12,99,2025-12-28,2026-01-12,Pago
5576,465,2026-01,399,2026-01-31,2026-01-29,Pago
5577,465,2026-03,149,2026-03-01,2026-03-12,Pago
5578,465,2026-03,1199,2026-03-29,2026-04-12,Pago
5579,465,2026-05,399,2026-05-01,2026-04-29,Pago
5580,465,2026-05,35,2026-05-29,2026-06-10,Pago
5581,466,2025-07,35,2025-07-03,2025-07-07,Pago
5582,466,2025-08,109,2025-08-01,2025-07-31,Pago
5583,466,2025-09,399,2025-09-01,2025-09-09,Pago
5584,466,2025-09,99,2025-09-30,2025-10-05,Pago
5585,466,2025-11,35,2025-11-02,2025-11-18,Pago
5586,466,2025-11,99,2025-11-30,2025-11-28,Pago
5587,466,2025-12,109,2025-12-29,2026-01-14,Pago
5588,466,2026-02,699,2026-02-01,,Vencido
5589,466,2026-02,1199,2026-02-28,2026-03-06,Pago
5590,466,2026-03,109,2026-03-28,2026-04-12,Pago
5591,466,2026-04,149,2026-04-27,2026-04-26,Pago
5592,466,2026-05,699,2026-05-30,2026-05-30,Pago
5593,467,2025-07,35,2025-07-02,2025-07-17,Pago
5594,467,2025-07,99,2025-07-31,2025-08-15,Pago
5595,467,2025-09,699,2025-09-04,2025-09-01,Pago
5596,467,2025-09,109,2025-09-30,2025-10-16,Pago
5597,467,2025-11,35,2025-11-03,2025-11-08,Pago
5598,467,2025-12,35,2025-12-02,2025-12-16,Pago
5599,467,2025-12,99,2025-12-30,,Vencido
5600,467,2026-01,99,2026-01-28,2026-02-09,Pago
5601,467,2026-03,99,2026-03-01,2026-03-18,Pago
5602,467,2026-04,99,2026-04-02,2026-04-02,Pago
5603,467,2026-04,1199,2026-04-27,2026-05-04,Pago
5604,467,2026-05,199,2026-05-31,2026-06-01,Pago
5605,468,2025-07,1199,2025-07-02,2025-06-30,Pago
5606,468,2025-08,199,2025-08-03,2025-08-08,Pago
5607,468,2025-09,399,2025-09-01,2025-09-05,Pago
5608,468,2025-10,1199,2025-10-03,2025-10-12,Pago
5609,468,2025-10,149,2025-10-29,2025-10-28,Pago
5610,468,2025-12,699,2025-12-02,2025-12-09,Pago
5611,468,2026-01,99,2026-01-02,2026-01-08,Pago
5612,468,2026-02,199,2026-02-01,2026-02-17,Pago
5613,468,2026-02,699,2026-02-26,2026-02-28,Pago
5614,468,2026-03,399,2026-03-28,2026-04-09,Pago
5615,468,2026-05,699,2026-05-01,2026-05-02,Pago
5616,468,2026-05,109,2026-05-27,2026-06-13,Pago
5617,469,2025-07,199,2025-07-03,2025-07-05,Pago
5618,469,2025-08,399,2025-08-05,2025-08-17,Pago
5619,469,2025-09,99,2025-09-03,2025-09-04,Pago
5620,469,2025-10,35,2025-10-01,2025-10-05,Pago
5621,469,2025-10,1199,2025-10-29,2025-11-07,Pago
5622,469,2025-12,399,2025-12-02,2025-12-01,Pago
5623,469,2025-12,149,2025-12-28,2025-12-26,Pago
5624,469,2026-01,399,2026-01-31,2026-02-03,Pago
5625,469,2026-03,199,2026-03-03,2026-03-09,Pago
5626,469,2026-04,35,2026-04-02,2026-04-09,Pago
5627,469,2026-05,149,2026-05-01,,Vencido
5628,469,2026-05,35,2026-05-29,2026-05-27,Pago
5629,470,2025-07,199,2025-07-01,2025-07-15,Pago
5630,470,2025-08,109,2025-08-01,2025-08-06,Pago
5631,470,2025-09,35,2025-09-01,2025-09-06,Pago
5632,470,2025-10,1199,2025-10-04,2025-10-02,Pago
5633,470,2025-10,399,2025-10-30,2025-11-12,Pago
5634,470,2025-12,399,2025-12-02,2025-12-12,Pago
5635,470,2025-12,109,2025-12-29,2026-01-06,Pago
5636,470,2026-01,99,2026-01-31,2026-02-15,Pago
5637,470,2026-02,399,2026-02-27,2026-02-26,Pago
5638,470,2026-03,699,2026-03-30,2026-04-05,Pago
5639,470,2026-04,149,2026-04-30,2026-05-18,Pago
5640,470,2026-05,149,2026-05-28,2026-06-12,Pago
5641,471,2025-07,149,2025-07-06,2025-07-12,Pago
5642,471,2025-08,199,2025-08-05,2025-08-08,Pago
5643,471,2025-08,699,2025-08-31,2025-09-05,Pago
5644,471,2025-09,109,2025-09-30,2025-09-27,Pago
5645,471,2025-11,149,2025-11-03,2025-11-07,Pago
5646,471,2025-12,35,2025-12-03,2025-12-13,Pago
5647,471,2026-01,399,2026-01-01,2026-01-08,Pago
5648,471,2026-01,199,2026-01-31,2026-02-11,Pago
5649,471,2026-02,149,2026-02-28,2026-03-10,Pago
5650,471,2026-03,149,2026-03-31,2026-04-07,Pago
5651,471,2026-05,99,2026-05-01,2026-05-03,Pago
5652,471,2026-05,1199,2026-05-29,2026-06-13,Pago
5653,472,2025-07,99,2025-07-06,2025-07-09,Pago
5654,472,2025-08,699,2025-08-03,2025-08-18,Pago
5655,472,2025-09,399,2025-09-04,2025-09-07,Pago
5656,472,2025-10,1199,2025-10-01,2025-10-07,Pago
5657,472,2025-11,399,2025-11-01,2025-11-01,Pago
5658,472,2025-11,1199,2025-11-28,2025-12-11,Pago
5659,472,2026-01,149,2026-01-02,2026-01-16,Pago
5660,472,2026-01,399,2026-01-29,2026-01-26,Pago
5661,472,2026-02,35,2026-02-27,2026-03-15,Pago
5662,472,2026-03,699,2026-03-31,2026-04-09,Pago
5663,472,2026-04,149,2026-04-28,2026-05-01,Pago
5664,472,2026-06,199,2026-06-01,2026-06-09,Pago
5665,473,2025-07,35,2025-07-03,2025-07-13,Pago
5666,473,2025-07,109,2025-07-31,2025-07-28,Pago
5667,473,2025-09,35,2025-09-03,2025-09-12,Pago
5668,473,2025-10,109,2025-10-04,,Vencido
5669,473,2025-11,109,2025-11-02,2025-11-19,Pago
5670,473,2025-12,99,2025-12-02,2025-12-07,Pago
5671,473,2025-12,149,2025-12-29,2026-01-12,Pago
5672,473,2026-01,109,2026-01-30,2026-02-02,Pago
5673,473,2026-03,149,2026-03-02,2026-02-28,Pago
5674,473,2026-03,399,2026-03-30,2026-04-11,Pago
5675,473,2026-04,1199,2026-04-28,2026-04-27,Pago
5676,473,2026-05,1199,2026-05-28,2026-06-14,Pago
5677,474,2025-07,35,2025-07-05,,Vencido
5678,474,2025-08,35,2025-08-04,2025-08-04,Pago
5679,474,2025-08,99,2025-08-30,2025-09-02,Pago
5680,474,2025-10,149,2025-10-01,2025-10-14,Pago
5681,474,2025-11,35,2025-11-01,2025-11-03,Pago
5682,474,2025-11,109,2025-11-29,2025-11-29,Pago
5683,474,2025-12,99,2025-12-30,2026-01-09,Pago
5684,474,2026-02,109,2026-02-01,2026-02-16,Pago
5685,474,2026-02,35,2026-02-26,,Vencido
5686,474,2026-04,109,2026-04-01,2026-04-15,Pago
5687,474,2026-05,109,2026-05-02,2026-05-06,Pago
5688,474,2026-05,99,2026-05-31,2026-06-13,Pago
5689,475,2025-07,35,2025-07-05,2025-07-12,Pago
5690,475,2025-08,35,2025-08-04,2025-08-15,Pago
5691,475,2025-09,149,2025-09-02,2025-09-04,Pago
5692,475,2025-10,399,2025-10-04,,Vencido
5693,475,2025-11,699,2025-11-02,2025-11-15,Pago
5694,475,2025-11,35,2025-11-28,2025-12-15,Pago
5695,475,2025-12,35,2025-12-28,2025-12-31,Pago
5696,475,2026-02,99,2026-02-01,2026-02-12,Pago
5697,475,2026-02,109,2026-02-27,2026-03-01,Pago
5698,475,2026-03,1199,2026-03-29,2026-04-03,Pago
5699,475,2026-04,1199,2026-04-30,2026-04-28,Pago
5700,475,2026-05,699,2026-05-29,,Vencido
5701,476,2025-07,149,2025-07-01,2025-07-09,Pago
5702,476,2025-08,99,2025-08-02,2025-08-02,Pago
5703,476,2025-09,149,2025-09-02,2025-09-11,Pago
5704,476,2025-09,699,2025-09-29,,Vencido
5705,476,2025-11,1199,2025-11-01,2025-11-09,Pago
5706,476,2025-11,149,2025-11-30,2025-12-09,Pago
5707,476,2025-12,699,2025-12-29,2026-01-08,Pago
5708,476,2026-01,109,2026-01-27,2026-02-07,Pago
5709,476,2026-03,199,2026-03-02,2026-03-02,Pago
5710,476,2026-04,99,2026-04-01,2026-04-10,Pago
5711,476,2026-04,149,2026-04-29,2026-05-16,Pago
5712,476,2026-05,199,2026-05-30,2026-06-03,Pago
5713,477,2025-07,1199,2025-07-06,2025-07-07,Pago
5714,477,2025-08,199,2025-08-01,2025-08-15,Pago
5715,477,2025-09,399,2025-09-01,2025-09-02,Pago
5716,477,2025-10,399,2025-10-04,2025-10-09,Pago
5717,477,2025-11,199,2025-11-02,2025-11-15,Pago
5718,477,2025-12,1199,2025-12-01,2025-12-06,Pago
5719,477,2026-01,1199,2026-01-01,2025-12-30,Pago
5720,477,2026-01,399,2026-01-28,2026-02-11,Pago
5721,477,2026-03,35,2026-03-01,2026-03-01,Pago
5722,477,2026-04,399,2026-04-02,2026-03-30,Pago
5723,477,2026-04,149,2026-04-29,,Vencido
5724,477,2026-05,399,2026-05-27,2026-06-01,Pago
5725,478,2025-07,149,2025-07-01,,Vencido
5726,478,2025-07,109,2025-07-31,2025-07-29,Pago
5727,478,2025-09,399,2025-09-01,,Vencido
5728,478,2025-10,109,2025-10-03,2025-10-19,Pago
5729,478,2025-11,109,2025-11-02,2025-11-19,Pago
5730,478,2025-11,109,2025-11-29,2025-12-08,Pago
5731,478,2026-01,109,2026-01-02,2025-12-30,Pago
5732,478,2026-02,399,2026-02-01,2026-02-18,Pago
5733,478,2026-03,399,2026-03-03,,Vencido
5734,478,2026-03,399,2026-03-28,2026-04-10,Pago
5735,478,2026-05,149,2026-05-01,2026-05-03,Pago
5736,478,2026-05,699,2026-05-27,2026-06-04,Pago
5737,479,2025-07,35,2025-07-06,2025-07-04,Pago
5738,479,2025-07,699,2025-07-31,2025-07-30,Pago
5739,479,2025-09,199,2025-09-04,2025-09-12,Pago
5740,479,2025-10,35,2025-10-04,2025-10-05,Pago
5741,479,2025-10,35,2025-10-30,2025-11-13,Pago
5742,479,2025-11,699,2025-11-29,2025-12-07,Pago
5743,479,2025-12,149,2025-12-28,2025-12-31,Pago
5744,479,2026-01,149,2026-01-31,2026-02-02,Pago
5745,479,2026-02,35,2026-02-27,2026-03-10,Pago
5746,479,2026-03,699,2026-03-28,2026-04-13,Pago
5747,479,2026-04,35,2026-04-28,2026-04-28,Pago
5748,479,2026-06,1199,2026-06-01,2026-06-07,Pago
5749,480,2025-07,99,2025-07-05,2025-07-20,Pago
5750,480,2025-08,99,2025-08-05,2025-08-22,Pago
5751,480,2025-08,399,2025-08-30,2025-09-16,Pago
5752,480,2025-10,35,2025-10-04,,Vencido
5753,480,2025-10,35,2025-10-30,2025-11-16,Pago
5754,480,2025-11,399,2025-11-29,2025-12-17,Pago
5755,480,2025-12,699,2025-12-31,2026-01-11,Pago
5756,480,2026-01,199,2026-01-28,2026-02-02,Pago
5757,480,2026-03,109,2026-03-02,,Vencido
5758,480,2026-04,35,2026-04-01,2026-04-06,Pago
5759,480,2026-04,109,2026-04-28,2026-05-14,Pago
5760,480,2026-05,35,2026-05-29,2026-06-11,Pago
5761,481,2025-07,35,2025-07-06,2025-07-20,Pago
5762,481,2025-08,99,2025-08-05,2025-08-03,Pago
5763,481,2025-09,35,2025-09-04,2025-09-02,Pago
5764,481,2025-10,149,2025-10-03,2025-10-05,Pago
5765,481,2025-11,399,2025-11-02,2025-11-08,Pago
5766,481,2025-12,99,2025-12-02,2025-12-07,Pago
5767,481,2025-12,699,2025-12-29,2026-01-16,Pago
5768,481,2026-02,1199,2026-02-01,2026-02-13,Pago
5769,481,2026-03,149,2026-03-03,2026-03-05,Pago
5770,481,2026-04,1199,2026-04-02,2026-04-05,Pago
5771,481,2026-05,99,2026-05-01,2026-05-01,Pago
5772,481,2026-05,399,2026-05-29,2026-06-06,Pago
5773,482,2025-07,109,2025-07-03,2025-07-09,Pago
5774,482,2025-08,699,2025-08-03,2025-08-03,Pago
5775,482,2025-09,199,2025-09-02,2025-09-09,Pago
5776,482,2025-10,1199,2025-10-03,2025-10-03,Pago
5777,482,2025-11,1199,2025-11-01,2025-11-17,Pago
5778,482,2025-11,199,2025-11-29,2025-12-02,Pago
5779,482,2026-01,699,2026-01-02,2025-12-31,Pago
5780,482,2026-02,109,2026-02-01,2026-02-14,Pago
5781,482,2026-02,149,2026-02-26,2026-03-11,Pago
5782,482,2026-03,399,2026-03-29,2026-04-12,Pago
5783,482,2026-05,1199,2026-05-01,,Vencido
5784,482,2026-05,109,2026-05-29,2026-06-15,Pago
5785,483,2025-07,35,2025-07-01,2025-07-07,Pago
5786,483,2025-08,699,2025-08-01,2025-08-04,Pago
5787,483,2025-08,109,2025-08-31,2025-09-03,Pago
5788,483,2025-10,199,2025-10-03,2025-10-08,Pago
5789,483,2025-11,109,2025-11-02,2025-11-15,Pago
5790,483,2025-11,699,2025-11-30,2025-12-17,Pago
5791,483,2026-01,149,2026-01-02,2026-01-19,Pago
5792,483,2026-01,149,2026-01-30,2026-02-06,Pago
5793,483,2026-03,699,2026-03-02,2026-03-09,Pago
5794,483,2026-04,35,2026-04-01,2026-04-03,Pago
5795,483,2026-04,149,2026-04-30,,Vencido
5796,483,2026-05,199,2026-05-27,2026-06-09,Pago
5797,484,2025-07,199,2025-07-03,2025-07-14,Pago
5798,484,2025-07,399,2025-07-31,2025-08-05,Pago
5799,484,2025-09,149,2025-09-04,2025-09-20,Pago
5800,484,2025-09,99,2025-09-30,2025-10-18,Pago
5801,484,2025-10,149,2025-10-30,2025-11-14,Pago
5802,484,2025-12,149,2025-12-03,2025-12-17,Pago
5803,484,2025-12,109,2025-12-30,,Vencido
5804,484,2026-01,35,2026-01-29,2026-01-27,Pago
5805,484,2026-02,1199,2026-02-27,2026-03-01,Pago
5806,484,2026-03,99,2026-03-29,2026-04-04,Pago
5807,484,2026-04,35,2026-04-29,2026-05-16,Pago
5808,484,2026-05,199,2026-05-28,2026-05-27,Pago
5809,485,2025-07,149,2025-07-01,,Vencido
5810,485,2025-07,149,2025-07-31,2025-07-28,Pago
5811,485,2025-09,1199,2025-09-01,2025-09-14,Pago
5812,485,2025-09,109,2025-09-29,2025-10-07,Pago
5813,485,2025-10,199,2025-10-30,2025-11-17,Pago
5814,485,2025-11,199,2025-11-30,,Vencido
5815,485,2026-01,35,2026-01-01,2026-01-19,Pago
5816,485,2026-01,699,2026-01-29,2026-02-14,Pago
5817,485,2026-03,149,2026-03-01,2026-03-07,Pago
5818,485,2026-03,399,2026-03-28,2026-04-05,Pago
5819,485,2026-05,199,2026-05-02,,Vencido
5820,485,2026-05,149,2026-05-27,2026-05-27,Pago
5821,486,2025-07,109,2025-07-02,2025-06-30,Pago
5822,486,2025-07,1199,2025-07-31,2025-08-16,Pago
5823,486,2025-08,699,2025-08-30,2025-09-13,Pago
5824,486,2025-10,35,2025-10-01,2025-10-08,Pago
5825,486,2025-10,99,2025-10-31,2025-11-08,Pago
5826,486,2025-12,35,2025-12-03,2025-12-09,Pago
5827,486,2026-01,699,2026-01-02,2026-01-12,Pago
5828,486,2026-01,199,2026-01-29,2026-01-27,Pago
5829,486,2026-02,699,2026-02-27,2026-03-17,Pago
5830,486,2026-03,1199,2026-03-28,2026-04-02,Pago
5831,486,2026-05,199,2026-05-02,2026-04-29,Pago
5832,486,2026-05,35,2026-05-27,2026-05-31,Pago
5833,487,2025-07,99,2025-07-02,,Vencido
5834,487,2025-08,99,2025-08-05,2025-08-22,Pago
5835,487,2025-09,99,2025-09-04,2025-09-06,Pago
5836,487,2025-09,99,2025-09-29,2025-09-29,Pago
5837,487,2025-10,99,2025-10-31,2025-11-06,Pago
5838,487,2025-11,699,2025-11-28,2025-12-09,Pago
5839,487,2025-12,99,2025-12-29,2026-01-04,Pago
5840,487,2026-01,35,2026-01-27,2026-02-03,Pago
5841,487,2026-02,149,2026-02-27,2026-03-16,Pago
5842,487,2026-03,149,2026-03-29,2026-04-15,Pago
5843,487,2026-04,1199,2026-04-30,2026-05-13,Pago
5844,487,2026-05,1199,2026-05-27,2026-06-08,Pago
5845,488,2025-07,35,2025-07-03,2025-07-01,Pago
5846,488,2025-08,149,2025-08-01,2025-08-04,Pago
5847,488,2025-09,99,2025-09-01,2025-08-30,Pago
5848,488,2025-10,99,2025-10-04,2025-10-15,Pago
5849,488,2025-11,199,2025-11-02,2025-11-12,Pago
5850,488,2025-11,1199,2025-11-30,2025-11-27,Pago
5851,488,2025-12,699,2025-12-29,2026-01-05,Pago
5852,488,2026-01,109,2026-01-30,2026-01-31,Pago
5853,488,2026-03,99,2026-03-01,2026-03-19,Pago
5854,488,2026-04,35,2026-04-01,2026-03-29,Pago
5855,488,2026-04,99,2026-04-27,2026-05-03,Pago
5856,488,2026-05,109,2026-05-27,2026-06-09,Pago
5857,489,2025-07,399,2025-07-01,2025-07-01,Pago
5858,489,2025-08,149,2025-08-02,2025-08-18,Pago
5859,489,2025-09,699,2025-09-02,2025-08-31,Pago
5860,489,2025-10,399,2025-10-03,2025-10-10,Pago
5861,489,2025-11,399,2025-11-03,2025-11-06,Pago
5862,489,2025-11,399,2025-11-30,2025-12-03,Pago
5863,489,2025-12,1199,2025-12-31,2026-01-03,Pago
5864,489,2026-01,199,2026-01-29,2026-01-26,Pago
5865,489,2026-03,99,2026-03-01,2026-03-19,Pago
5866,489,2026-03,149,2026-03-29,2026-03-26,Pago
5867,489,2026-04,35,2026-04-28,,Vencido
5868,489,2026-05,109,2026-05-27,2026-06-07,Pago
5869,490,2025-07,99,2025-07-06,2025-07-21,Pago
5870,490,2025-08,99,2025-08-01,2025-08-13,Pago
5871,490,2025-09,399,2025-09-04,,Vencido
5872,490,2025-10,109,2025-10-01,2025-10-14,Pago
5873,490,2025-11,99,2025-11-03,2025-11-17,Pago
5874,490,2025-12,109,2025-12-02,2025-12-07,Pago
5875,490,2025-12,35,2025-12-30,,Vencido
5876,490,2026-01,99,2026-01-27,2026-02-03,Pago
5877,490,2026-02,149,2026-02-28,2026-03-18,Pago
5878,490,2026-04,1199,2026-04-01,2026-04-06,Pago
5879,490,2026-04,99,2026-04-28,2026-05-10,Pago
5880,490,2026-05,99,2026-05-29,2026-06-13,Pago
5881,491,2025-07,699,2025-07-01,2025-07-15,Pago
5882,491,2025-08,1199,2025-08-01,2025-08-19,Pago
5883,491,2025-08,149,2025-08-30,,Vencido
5884,491,2025-09,699,2025-09-29,2025-10-07,Pago
5885,491,2025-10,109,2025-10-29,2025-10-27,Pago
5886,491,2025-12,109,2025-12-01,,Vencido
5887,491,2026-01,149,2026-01-01,2026-01-18,Pago
5888,491,2026-01,1199,2026-01-27,2026-02-07,Pago
5889,491,2026-03,109,2026-03-02,2026-03-03,Pago
5890,491,2026-03,99,2026-03-31,2026-04-07,Pago
5891,491,2026-05,149,2026-05-01,2026-05-02,Pago
5892,491,2026-05,399,2026-05-31,2026-06-18,Pago
5893,492,2025-07,99,2025-07-06,2025-07-22,Pago
5894,492,2025-07,699,2025-07-31,2025-07-28,Pago
5895,492,2025-09,399,2025-09-03,2025-09-12,Pago
5896,492,2025-10,199,2025-10-02,2025-10-13,Pago
5897,492,2025-11,1199,2025-11-01,2025-11-08,Pago
5898,492,2025-12,149,2025-12-03,2025-11-30,Pago
5899,492,2025-12,199,2025-12-29,2026-01-06,Pago
5900,492,2026-01,149,2026-01-28,2026-02-07,Pago
5901,492,2026-03,99,2026-03-01,2026-03-01,Pago
5902,492,2026-03,109,2026-03-28,2026-03-31,Pago
5903,492,2026-04,399,2026-04-30,2026-05-08,Pago
