calibracao_id;equipamento_id;laboratorio_id;data_programada;data_realizada;custo;resultado
CA01716;EQ00299;LB014;2025-03-23 00:00:00;2024-08-02;511,83;Aprovado
CA01717;EQ00562;LB009;2025-02-26 00:00:00;2024-06-01;159,49;Aprovado
CA01718;EQ01227;LB020;2024-09-29 00:00:00;2025-03-20;296,11;Aprovado
CA01719;EQ00201;LB023;2025-02-11 00:00:00;2024-05-10;879,99;Aprovado
CA01720;EQ00594;LB023;2026-02-17 00:00:00;2024-05-13;1240,36;Aprovado
CA01721;EQ01105;LB019;2025-08-02 00:00:00;2026-03-09;1373,9;Aprovado
CA01722;EQ01373;LB022;2025-06-16 00:00:00;2025-04-14;1291,78;Aprovado
CA01723;EQ00142;LB010;2024-09-18 00:00:00;2024-05-13;342,69;Aprovado
CA01724;EQ00220;LB008;2025-05-06 00:00:00;2024-02-18;661,77;Aprovado
CA01725;EQ01334;LB002;2025-02-06 00:00:00;2024-09-29;607,94;Ajustado
CA01726;EQ01010;LB006;2026-06-04 00:00:00;2024-07-09;630,1;Ajustado
CA01727;EQ00689;LB020;2025-06-06 00:00:00;2024-10-21;948,94;Aprovado
CA01728;EQ00607;LB011;2025-02-14 00:00:00;2025-07-13;923,17;Aprovado
CA01729;EQ00861;LB008;2026-03-27 00:00:00;2024-03-09;313,32;Aprovado
CA01730;EQ00861;LB012;2025-12-29 00:00:00;2025-12-31;1365,15;Aprovado
CA01731;EQ00795;LB010;2026-05-18 00:00:00;2025-07-11;1306,86;Aprovado
CA01732;EQ01276;LB020;2025-10-24 00:00:00;2025-05-01;510,41;Aprovado
CA01733;EQ01218;LB015;2025-09-18 00:00:00;2024-02-05;374,01;Aprovado
CA01734;EQ01018;LB008;2025-12-25 00:00:00;2026-06-18;1434,99;Aprovado
CA01735;EQ00788;LB020;2026-04-23 00:00:00;2026-01-12;1446,39;Aprovado
CA01736;EQ00886;LB006;2025-11-21 00:00:00;2026-01-20;228,89;Aprovado
CA01737;EQ00519;LB013;2025-05-26 00:00:00;2026-03-17;611,59;Aprovado
CA01738;EQ00767;LB009;2026-03-01 00:00:00;2025-10-18;883,45;Aprovado
CA01739;EQ00903;LB020;2024-01-14 00:00:00;2025-12-16;1374,05;Aprovado
CA01740;EQ00076;LB010;2025-03-17 00:00:00;2024-03-20;1459,6;Aprovado
CA01741;EQ00244;LB004;2025-11-02 00:00:00;2024-11-29;1170,25;Aprovado
CA01742;EQ01155;LB018;2026-04-28 00:00:00;2026-04-25;187,11;Ajustado
CA01743;EQ01275;LB005;2024-04-25 00:00:00;2024-11-26;804,69;Aprovado
CA01744;EQ00327;LB015;2024-07-11 00:00:00;2025-07-22;644,18;Aprovado
CA01745;EQ01328;LB015;2026-01-23 00:00:00;2024-12-25;1056,28;Aprovado
CA01746;EQ01228;LB021;2024-09-03 00:00:00;2024-04-23;658,65;Aprovado
CA01747;EQ01342;LB001;2024-05-19 00:00:00;2024-06-16;1259,61;Ajustado
CA01748;EQ01212;LB018;2024-09-27 00:00:00;2026-06-08;1147,09;Aprovado
CA01749;EQ00477;LB023;2025-02-21 00:00:00;2025-11-18;103,23;Aprovado
CA01750;EQ01302;LB003;2026-07-17 00:00:00;2026-04-24;144,9;Aprovado
CA01751;EQ00671;LB003;2024-06-25 00:00:00;2024-12-26;1117,03;Aprovado
CA01752;EQ00103;LB013;2026-03-10 00:00:00;2024-10-21;397,19;Aprovado
CA01753;EQ01145;LB011;2024-08-18 00:00:00;2025-08-08;812,14;Aprovado
CA01754;EQ01384;LB004;2025-11-06 00:00:00;2025-06-09;885,5;Aprovado
CA01755;EQ00784;LB011;2024-11-27 00:00:00;2024-12-14;771,91;Aprovado
CA01756;EQ00890;LB004;2025-10-19 00:00:00;2025-03-25;1229,03;Aprovado
CA01757;EQ00281;LB013;2026-04-02 00:00:00;2026-06-17;1152,29;Aprovado
CA01758;EQ00361;LB007;2025-02-21 00:00:00;2025-10-13;1160,19;Aprovado
CA01759;EQ01148;LB008;2026-05-23 00:00:00;2025-02-16;872,1;Aprovado
CA01760;EQ01324;LB011;2026-04-26 00:00:00;2024-09-29;1075,9;Ajustado
CA01761;EQ00795;LB019;2024-08-26 00:00:00;2025-08-17;476,76;Aprovado
CA01762;EQ00274;LB001;2024-05-03 00:00:00;2026-05-24;520,41;Aprovado
CA01763;EQ00311;LB006;2024-01-17 00:00:00;2024-03-27;276,29;Aprovado
CA01764;EQ01194;LB010;2025-11-22 00:00:00;2024-11-17;398,0;Aprovado
CA01765;EQ00989;LB011;2024-01-24 00:00:00;2024-04-12;1593,1;Aprovado
CA01766;EQ00860;LB007;2025-06-14 00:00:00;2025-12-02;251,45;Aprovado
CA01767;EQ00157;LB015;2024-07-19 00:00:00;2026-06-13;966,94;Aprovado
CA01768;EQ00121;LB023;2024-04-14 00:00:00;2024-02-02;131,21;Aprovado
CA01769;EQ01193;LB004;2024-06-25 00:00:00;2025-11-03;1266,25;Aprovado
CA01770;EQ00942;LB016;2025-01-01 00:00:00;2024-09-20;409,57;Aprovado
CA01771;EQ00562;LB006;2024-02-17 00:00:00;2026-03-18;1014,27;Aprovado
CA01772;EQ00367;LB019;2025-08-08 00:00:00;2024-03-07;1011,68;Aprovado
CA01773;EQ01015;LB017;2026-02-21 00:00:00;2025-09-08;179,26;Aprovado
CA01774;EQ00803;LB016;2024-11-12 00:00:00;2024-10-22;1342,91;Aprovado
CA01775;EQ00270;LB004;2026-05-13 00:00:00;2025-08-28;217,29;Aprovado
CA01776;EQ00588;LB014;2025-07-12 00:00:00;2024-01-22;805,89;Aprovado
CA01777;EQ00164;LB008;2025-03-01 00:00:00;2024-08-26;1435,97;Aprovado
CA01778;EQ01189;LB021;2025-03-08 00:00:00;2024-04-29;1443,69;Aprovado
CA01779;EQ00990;LB021;2024-02-15 00:00:00;2024-04-16;116,18;Aprovado
CA01780;EQ00324;LB006;2026-04-26 00:00:00;2024-04-05;915,85;Aprovado
CA01781;EQ01023;LB018;2025-12-23 00:00:00;2026-02-23;904,43;Aprovado
CA01782;EQ01352;LB019;2026-03-27 00:00:00;2025-10-28;1096,77;Aprovado
CA01783;EQ00495;LB007;2024-11-15 00:00:00;2024-09-20;307,44;Aprovado
CA01784;EQ01270;LB001;2025-06-13 00:00:00;2024-01-24;1096,13;Aprovado
CA01785;EQ00332;LB017;2024-02-24 00:00:00;2024-06-05;1303,78;Aprovado
CA01786;EQ00472;LB001;2025-05-12 00:00:00;2025-03-10;794,53;Aprovado
CA01787;EQ00726;LB011;2024-05-04 00:00:00;2024-12-05;321,14;Aprovado
CA01788;EQ00702;LB014;2024-06-23 00:00:00;2025-03-13;398,8;Aprovado
CA01789;EQ01359;LB001;2025-05-14 00:00:00;2024-07-31;696,22;Aprovado
CA01790;EQ00234;LB018;2024-12-15 00:00:00;2025-03-19;750,19;Aprovado
CA01791;EQ00931;LB024;2025-01-12 00:00:00;2026-03-21;1294,64;Aprovado
CA01792;EQ00378;LB017;2024-07-09 00:00:00;2025-08-12;1590,32;Aprovado
CA01793;EQ01055;LB022;2026-04-17 00:00:00;2025-08-29;347,9;Aprovado
CA01794;EQ00312;LB011;2026-07-27 00:00:00;2024-11-14;408,24;Ajustado
CA01795;EQ00926;LB005;2025-03-13 00:00:00;2026-03-30;1512,25;Aprovado
CA01796;EQ00838;LB015;2024-07-25 00:00:00;2024-10-17;1452,9;Aprovado
CA01797;EQ00084;LB025;2026-05-06 00:00:00;2024-12-29;1371,24;Aprovado
CA01798;EQ00895;LB015;2025-07-16 00:00:00;2024-11-18;920,95;Aprovado
CA01799;EQ00779;LB001;2025-04-27 00:00:00;2025-03-21;942,53;Ajustado
CA01800;EQ00207;LB024;2024-10-14 00:00:00;2025-10-15;254,87;Aprovado
CA01801;EQ00645;LB015;2026-01-28 00:00:00;2024-11-01;1472,46;Aprovado
CA01802;EQ00407;LB012;2026-04-09 00:00:00;2024-09-29;522,77;Aprovado
CA01803;EQ00765;LB019;2024-08-24 00:00:00;2025-01-02;1423,39;Aprovado
CA01804;EQ01312;LB003;2025-10-17 00:00:00;2024-03-21;1337,33;Reprovado
CA01805;EQ00029;LB022;2024-09-27 00:00:00;2024-05-21;823,64;Aprovado
CA01806;EQ01156;LB014;2024-07-15 00:00:00;2025-04-10;851,17;Aprovado
CA01807;EQ00357;LB018;2025-07-07 00:00:00;2025-04-13;1232,11;Aprovado
CA01808;EQ01257;LB025;2025-02-02 00:00:00;2025-06-23;550,0;Aprovado
CA01809;EQ00808;LB009;2024-04-19 00:00:00;2026-05-03;513,01;Aprovado
CA01810;EQ01070;LB012;2024-06-25 00:00:00;2025-08-06;291,86;Aprovado
CA01811;EQ00242;LB020;2025-07-06 00:00:00;2025-08-14;1140,34;Aprovado
CA01812;EQ00938;LB019;2026-06-02 00:00:00;2025-12-26;957,39;Ajustado
CA01813;EQ00042;LB016;2024-02-27 00:00:00;2025-01-13;1035,96;Aprovado
CA01814;EQ01210;LB010;2026-07-27 00:00:00;2025-07-05;1050,17;Aprovado
CA01815;EQ00075;LB008;2024-11-17 00:00:00;2025-07-16;1181,21;Aprovado
CA01816;EQ01151;LB025;2025-04-05 00:00:00;2024-02-27;1405,46;Aprovado
CA01817;EQ00682;LB013;2025-06-30 00:00:00;2025-10-11;656,63;Aprovado
CA01818;EQ00816;LB004;2024-06-14 00:00:00;2025-09-27;557,79;Ajustado
CA01819;EQ00029;LB001;2025-04-24 00:00:00;2026-07-26;874,51;Aprovado
CA01820;EQ00268;LB012;2024-04-22 00:00:00;2024-07-27;1246,57;Aprovado
CA01821;EQ00518;LB024;2024-06-16 00:00:00;2024-01-14;99,18;Aprovado
CA01822;EQ01085;LB003;2025-02-13 00:00:00;2024-04-09;400,97;Aprovado
CA01823;EQ00165;LB006;2024-08-14 00:00:00;2025-09-24;1354,52;Aprovado
CA01824;EQ01008;LB012;2024-01-29 00:00:00;2026-06-09;991,09;Aprovado
CA01825;EQ00361;LB017;2024-11-06 00:00:00;2025-02-14;1512,33;Aprovado
CA01826;EQ00281;LB020;2025-05-21 00:00:00;2025-12-24;926,14;Aprovado
CA01827;EQ00327;LB003;2025-04-19 00:00:00;2024-05-07;130,82;Aprovado
CA01828;EQ00909;LB019;2025-09-12 00:00:00;2024-03-30;1496,53;Aprovado
CA01829;EQ01015;LB023;2025-10-25 00:00:00;2025-05-05;651,62;Ajustado
CA01830;EQ00187;LB020;2025-11-05 00:00:00;2024-03-10;937,3;Aprovado
CA01831;EQ00692;LB007;2025-02-02 00:00:00;2024-09-06;889,79;Aprovado
CA01832;EQ01197;LB025;2025-11-24 00:00:00;2025-10-25;872,63;Aprovado
CA01833;EQ00461;LB009;2026-03-09 00:00:00;2024-06-02;1011,72;Aprovado
CA01834;EQ00118;LB002;2025-03-31 00:00:00;2024-07-31;238,39;Aprovado
CA01835;EQ00975;LB024;2025-07-25 00:00:00;2024-08-22;1310,44;Aprovado
CA01836;EQ00490;LB007;2024-12-23 00:00:00;2025-11-07;1217,65;Ajustado
CA01837;EQ00450;LB021;2026-04-24 00:00:00;2025-08-04;625,29;Aprovado
CA01838;EQ00740;LB004;2025-10-06 00:00:00;2024-07-27;1262,81;Aprovado
CA01839;EQ01002;LB002;2026-04-27 00:00:00;2025-08-04;975,84;Aprovado
CA01840;EQ00505;LB013;2026-07-16 00:00:00;2024-03-14;525,72;Aprovado
CA01841;EQ00659;LB012;2025-02-17 00:00:00;2025-09-23;295,83;Aprovado
CA01842;EQ00138;LB022;2026-05-02 00:00:00;2025-08-07;561,98;Aprovado
CA01843;EQ00277;LB013;2024-01-16 00:00:00;2025-12-01;1125,74;Aprovado
CA01844;EQ01131;LB010;2026-07-29 00:00:00;2026-03-20;716,85;Aprovado
CA01845;EQ01327;LB007;2024-10-06 00:00:00;2024-08-27;1055,12;Aprovado
CA01846;EQ01004;LB004;2025-09-04 00:00:00;2024-05-09;933,87;Aprovado
CA01847;EQ00360;LB013;2025-02-27 00:00:00;2026-01-31;1563,99;Aprovado
CA01848;EQ00128;LB022;2024-09-08 00:00:00;2026-03-30;599,63;Reprovado
CA01849;EQ00046;LB021;2026-02-21 00:00:00;2025-12-21;363,11;Aprovado
CA01850;EQ01300;LB014;2025-10-26 00:00:00;2026-01-01;464,6;Aprovado
CA01851;EQ00359;LB025;2024-04-05 00:00:00;2025-11-23;194,81;Aprovado
CA01852;EQ01207;LB016;2024-07-15 00:00:00;2026-03-19;1253,64;Aprovado
CA01853;EQ01330;LB008;2025-10-29 00:00:00;2024-02-17;356,71;Ajustado
CA01854;EQ00363;LB011;2025-02-03 00:00:00;2024-04-02;630,51;Aprovado
CA01855;EQ00417;LB006;2025-01-09 00:00:00;2025-10-07;1101,51;Ajustado
CA01856;EQ00929;LB003;2026-01-28 00:00:00;2025-05-10;1061,19;Aprovado
CA01857;EQ00964;LB020;2024-09-29 00:00:00;2024-04-16;197,41;Aprovado
CA01858;EQ00385;LB011;2026-04-27 00:00:00;2024-02-17;413,75;Aprovado
CA01859;EQ01366;LB001;2024-09-25 00:00:00;2025-07-18;238,47;Aprovado
CA01860;EQ00532;LB007;2024-09-16 00:00:00;2025-09-03;770,0;Reprovado
CA01861;EQ00124;LB025;2024-04-20 00:00:00;2025-05-29;1016,42;Aprovado
CA01862;EQ01235;LB006;2025-03-26 00:00:00;2025-12-19;1207,38;Aprovado
CA01863;EQ00472;LB001;2026-03-25 00:00:00;2024-06-18;374,46;Ajustado
CA01864;EQ00509;LB012;2024-04-23 00:00:00;2025-02-12;551,37;Aprovado
CA01865;EQ00382;LB018;2025-09-16 00:00:00;2025-11-20;1344,16;Aprovado
CA01866;EQ01386;LB005;2025-08-28 00:00:00;2024-11-01;703,96;Aprovado
CA01867;EQ00190;LB008;2025-09-22 00:00:00;2024-10-06;621,48;Aprovado
CA01868;EQ00009;LB020;2026-06-21 00:00:00;2025-03-03;1422,36;Aprovado
CA01869;EQ00329;LB013;2024-08-04 00:00:00;2025-06-08;515,63;Aprovado
CA01870;EQ00964;LB017;2025-05-17 00:00:00;2026-04-18;1181,88;Aprovado
CA01871;EQ00649;LB018;2026-04-21 00:00:00;2024-01-07;431,61;Aprovado
CA01872;EQ00130;LB002;2024-03-16 00:00:00;2026-07-04;1122,12;Ajustado
CA01873;EQ01036;LB010;2025-07-19 00:00:00;2024-03-20;309,97;Aprovado
CA01874;EQ00448;LB023;2026-05-09 00:00:00;2024-01-26;557,29;Aprovado
CA01875;EQ00573;LB022;2024-08-18 00:00:00;2026-02-17;433,03;Aprovado
CA01876;EQ01354;LB008;2025-08-11 00:00:00;2025-04-09;436,01;Aprovado
CA01877;EQ00773;LB001;2025-05-10 00:00:00;2024-10-04;1008,53;Aprovado
CA01878;EQ00963;LB004;2025-01-07 00:00:00;2025-04-13;343,27;Aprovado
CA01879;EQ00066;LB019;2024-07-17 00:00:00;2024-05-20;610,17;Aprovado
CA01880;EQ00177;LB001;2026-04-23 00:00:00;2026-05-02;484,66;Ajustado
CA01881;EQ00062;LB002;2024-09-19 00:00:00;2024-12-09;652,71;Ajustado
CA01882;EQ00976;LB022;2025-11-23 00:00:00;2024-07-18;642,99;Aprovado
CA01883;EQ00228;LB021;2024-03-09 00:00:00;2025-08-26;1205,63;Aprovado
CA01884;EQ00119;LB006;2025-01-11 00:00:00;2025-06-23;665,17;Aprovado
CA01885;EQ01398;LB019;2025-03-26 00:00:00;2024-12-17;563,66;Aprovado
CA01886;EQ00338;LB012;2025-02-01 00:00:00;2025-01-09;712,31;Aprovado
CA01887;EQ00269;LB007;2025-08-14 00:00:00;2024-12-02;776,44;Aprovado
CA01888;EQ00817;LB014;2024-11-04 00:00:00;2025-09-06;841,55;Aprovado
CA01889;EQ00402;LB014;2026-03-29 00:00:00;2024-08-22;335,32;Ajustado
CA01890;EQ01172;LB009;2026-06-10 00:00:00;2025-10-24;1301,11;Aprovado
CA01891;EQ00189;LB025;2025-06-12 00:00:00;2025-07-21;1134,99;Aprovado
CA01892;EQ01216;LB024;2025-01-08 00:00:00;2025-05-17;644,89;Ajustado
CA01893;EQ00336;LB008;2026-07-05 00:00:00;2024-11-11;1419,33;Aprovado
CA01894;EQ00186;LB009;2024-02-14 00:00:00;2025-06-11;1159,54;Aprovado
CA01895;EQ00888;LB022;2025-06-06 00:00:00;2025-02-05;371,02;Ajustado
CA01896;EQ01200;LB003;2024-03-17 00:00:00;2024-06-14;1279,69;Aprovado
CA01897;EQ00058;LB016;2024-03-10 00:00:00;2025-03-08;192,17;Aprovado
CA01898;EQ00620;LB009;2024-09-29 00:00:00;2024-02-18;848,57;Aprovado
CA01899;EQ00882;LB016;2025-09-17 00:00:00;2025-04-12;571,99;Aprovado
CA01900;EQ00198;LB013;2025-07-14 00:00:00;2025-04-04;311,31;Aprovado
CA01901;EQ00814;LB005;2024-11-19 00:00:00;2024-04-06;1279,4;Aprovado
CA01902;EQ00353;LB006;2026-01-14 00:00:00;2024-12-16;316,6;Aprovado
CA01903;EQ00107;LB016;2025-01-27 00:00:00;2024-07-18;1229,97;Aprovado
CA01904;EQ00281;LB018;2025-09-04 00:00:00;2026-05-20;557,87;Aprovado
CA01905;EQ00607;LB013;2026-07-10 00:00:00;2026-05-11;1037,29;Aprovado
CA01906;EQ00101;LB013;2025-01-10 00:00:00;2025-03-07;1497,49;Aprovado
CA01907;EQ00781;LB021;2024-03-24 00:00:00;2024-09-12;810,14;Aprovado
CA01908;EQ00473;LB004;2025-07-02 00:00:00;2025-05-27;1133,2;Aprovado
CA01909;EQ01323;LB025;2024-07-17 00:00:00;2025-02-02;571,03;Aprovado
CA01910;EQ00196;LB011;2026-01-07 00:00:00;2025-05-04;1445,77;Aprovado
CA01911;EQ00036;LB007;2026-05-12 00:00:00;2024-07-04;1347,07;Aprovado
CA01912;EQ00651;LB011;2024-02-16 00:00:00;2024-07-21;1035,94;Aprovado
CA01913;EQ00725;LB003;2025-11-01 00:00:00;2026-02-24;585,19;Aprovado
CA01914;EQ00978;LB015;2025-04-16 00:00:00;2025-12-01;783,23;Aprovado
CA01915;EQ00698;LB004;2026-01-07 00:00:00;2024-08-14;133,6;Aprovado
CA01916;EQ00655;LB001;2024-08-16 00:00:00;2025-04-10;475,32;Aprovado
CA01917;EQ00815;LB016;2025-11-08 00:00:00;2026-02-01;91,48;Aprovado
CA01918;EQ00818;LB002;2025-12-23 00:00:00;2024-08-27;1233,96;Aprovado
CA01919;EQ01059;LB022;2024-09-20 00:00:00;2025-08-17;559,63;Aprovado
CA01920;EQ01128;LB011;2025-04-20 00:00:00;2024-04-26;556,29;Aprovado
CA01921;EQ00107;LB017;2024-10-18 00:00:00;2025-07-28;1463,54;Aprovado
CA01922;EQ00363;LB003;2025-08-15 00:00:00;2026-06-05;536,03;Aprovado
CA01923;EQ00375;LB001;2025-08-20 00:00:00;2025-07-16;1330,14;Aprovado
CA01924;EQ00999;LB018;2025-08-09 00:00:00;2025-12-09;1146,94;Aprovado
CA01925;EQ01061;LB020;2026-01-07 00:00:00;2025-05-25;620,91;Aprovado
CA01926;EQ01394;LB008;2024-09-28 00:00:00;2024-10-01;1516,7;Aprovado
CA01927;EQ00603;LB021;2026-04-09 00:00:00;2026-05-12;781,99;Aprovado
CA01928;EQ01217;LB009;2024-05-12 00:00:00;2026-02-12;723,54;Aprovado
CA01929;EQ00846;LB019;2024-03-26 00:00:00;2025-12-18;1244,99;Aprovado
CA01930;EQ00831;LB016;2025-11-10 00:00:00;2024-11-07;804,99;Aprovado
CA01931;EQ00693;LB013;2024-11-11 00:00:00;2026-06-07;543,45;Aprovado
CA01932;EQ00006;LB024;2026-07-13 00:00:00;2025-06-24;1267,27;Aprovado
CA01933;EQ00812;LB018;2026-01-22 00:00:00;2024-12-07;277,64;Ajustado
CA01934;EQ00003;LB003;2025-12-26 00:00:00;2025-05-16;1391,87;Reprovado
CA01935;EQ00096;LB023;2026-04-13 00:00:00;2024-05-12;971,02;Ajustado
CA01936;EQ00936;LB013;2024-08-10 00:00:00;2024-10-28;1525,68;Aprovado
CA01937;EQ00556;LB004;2025-08-10 00:00:00;2025-08-22;1022,39;Aprovado
CA01938;EQ00491;LB020;2024-11-23 00:00:00;2024-02-15;1363,58;Aprovado
CA01939;EQ00860;LB020;2025-09-03 00:00:00;2024-10-16;752,55;Aprovado
CA01940;EQ00490;LB007;2025-09-12 00:00:00;2026-01-04;720,48;Aprovado
CA01941;EQ00750;LB005;2024-11-01 00:00:00;2026-03-17;1534,69;Aprovado
CA01942;EQ01399;LB010;2026-03-18 00:00:00;2025-12-26;729,63;Aprovado
CA01943;EQ01014;LB012;2024-09-16 00:00:00;2024-09-27;955,15;Aprovado
CA01944;EQ00547;LB020;2026-06-25 00:00:00;2026-03-14;1488,56;Aprovado
CA01945;EQ00256;LB012;2024-07-28 00:00:00;2025-12-27;594,78;Aprovado
CA01946;EQ00616;LB015;2026-07-03 00:00:00;2024-03-04;1257,15;Aprovado
CA01947;EQ00863;LB016;2025-06-27 00:00:00;2024-05-17;418,39;Aprovado
CA01948;EQ01177;LB020;2026-04-24 00:00:00;2026-01-06;655,79;Aprovado
CA01949;EQ00361;LB018;2026-02-05 00:00:00;2025-12-09;749,13;Ajustado
CA01950;EQ00952;LB021;2024-09-05 00:00:00;2025-01-21;1269,91;Aprovado
CA01951;EQ00953;LB022;2025-01-26 00:00:00;2026-07-28;725,25;Reprovado
CA01952;EQ01351;LB024;2025-05-19 00:00:00;2025-07-21;1479,82;Aprovado
CA01953;EQ01332;LB020;2025-12-14 00:00:00;2025-06-05;1139,32;Aprovado
CA01954;EQ00346;LB014;2025-04-04 00:00:00;2025-11-28;1549,81;Aprovado
CA01955;EQ01197;LB015;2026-04-26 00:00:00;2026-02-22;1523,96;Ajustado
CA01956;EQ00545;LB022;2026-05-02 00:00:00;2025-09-08;860,81;Aprovado
CA01957;EQ00443;LB019;2026-06-01 00:00:00;2026-03-15;165,45;Aprovado
CA01958;EQ00463;LB021;2024-06-23 00:00:00;2024-05-05;1510,04;Aprovado
CA01959;EQ00395;LB003;2025-04-28 00:00:00;2025-12-18;622,37;Ajustado
CA01960;EQ01111;LB007;2024-03-21 00:00:00;2025-05-28;1208,28;Ajustado
CA01961;EQ00378;LB008;2026-03-29 00:00:00;2024-04-10;1007,79;Aprovado
CA01962;EQ00103;LB005;2024-07-18 00:00:00;2025-05-26;649,58;Aprovado
CA01963;EQ01146;LB012;2025-01-16 00:00:00;2024-06-28;913,11;Ajustado
CA01964;EQ00831;LB011;2025-10-27 00:00:00;2025-02-03;730,71;Aprovado
CA01965;EQ00421;LB002;2026-01-21 00:00:00;2026-07-07;505,62;Aprovado
CA01966;EQ00005;LB021;2025-06-06 00:00:00;2024-04-14;1221,43;Aprovado
CA01967;EQ00387;LB024;2024-10-02 00:00:00;2025-11-06;1318,73;Aprovado
CA01968;EQ00095;LB001;2025-12-22 00:00:00;2025-10-27;247,02;Aprovado
CA01969;EQ00078;LB018;2024-01-13 00:00:00;2025-04-30;708,74;Aprovado
CA01970;EQ00886;LB009;2026-05-29 00:00:00;2025-09-22;1559,41;Aprovado
CA01971;EQ01369;LB015;2026-04-09 00:00:00;2025-09-02;1179,17;Aprovado
CA01972;EQ00274;LB013;2025-09-25 00:00:00;2024-07-01;454,94;Ajustado
CA01973;EQ00292;LB010;2025-11-07 00:00:00;2026-02-26;978,14;Aprovado
CA01974;EQ01159;LB004;2024-06-17 00:00:00;2026-06-22;585,84;Aprovado
CA01975;EQ01119;LB011;2024-05-12 00:00:00;2025-08-15;220,43;Reprovado
CA01976;EQ00923;LB009;2024-03-16 00:00:00;2026-04-27;1047,97;Aprovado
CA01977;EQ00867;LB010;2024-05-24 00:00:00;2026-03-04;954,8;Aprovado
CA01978;EQ00972;LB014;2026-03-10 00:00:00;2025-01-15;1535,19;Ajustado
CA01979;EQ00116;LB008;2024-08-06 00:00:00;2026-07-31;200,52;Aprovado
CA01980;EQ00293;LB001;2025-07-12 00:00:00;2024-05-01;443,92;Aprovado
CA01981;EQ00075;LB009;2024-12-26 00:00:00;2024-02-22;1320,2;Aprovado
CA01982;EQ00849;LB002;2026-07-21 00:00:00;2025-09-22;357,28;Aprovado
CA01983;EQ01046;LB001;2024-12-19 00:00:00;2026-03-11;198,99;Aprovado
CA01984;EQ00925;LB006;2025-02-20 00:00:00;2024-08-23;592,61;Aprovado
CA01985;EQ00241;LB007;2025-10-10 00:00:00;2025-08-21;654,2;Aprovado
CA01986;EQ01071;LB002;2025-12-09 00:00:00;2026-01-26;1182,63;Aprovado
CA01987;EQ00028;LB001;2025-09-09 00:00:00;2024-07-26;1297,46;Aprovado
CA01988;EQ01286;LB020;2025-02-09 00:00:00;2025-11-12;795,45;Aprovado
CA01989;EQ01007;LB015;2024-05-01 00:00:00;2024-09-12;1142,95;Ajustado
CA01990;EQ00370;LB023;2024-10-15 00:00:00;2026-05-03;1310,73;Aprovado
CA01991;EQ00037;LB008;2026-03-31 00:00:00;2025-09-23;919,65;Aprovado
CA01992;EQ01248;LB005;2026-02-19 00:00:00;2025-01-04;1313,04;Aprovado
CA01993;EQ00559;LB011;2025-07-11 00:00:00;2025-06-05;799,62;Aprovado
CA01994;EQ01399;LB010;2025-01-08 00:00:00;2024-11-28;480,89;Reprovado
CA01995;EQ00911;LB010;2026-04-07 00:00:00;2025-12-15;549,77;Aprovado
CA01996;EQ01110;LB005;2024-10-04 00:00:00;2025-04-08;808,91;Aprovado
CA01997;EQ01145;LB009;2024-06-18 00:00:00;2025-05-11;367,0;Aprovado
CA01998;EQ00055;LB024;2026-02-01 00:00:00;2025-11-20;480,92;Aprovado
CA01999;EQ00317;LB019;2025-12-10 00:00:00;2025-11-20;1516,72;Aprovado
CA02000;EQ00124;LB013;2024-02-07 00:00:00;2024-07-18;744,01;Reprovado
CA02001;EQ00378;LB011;2026-01-15 00:00:00;2024-10-14;1404,65;Aprovado
CA02002;EQ01064;LB024;2025-02-23 00:00:00;2025-06-17;996,8;Aprovado
CA02003;EQ01264;LB008;2024-10-25 00:00:00;2024-10-22;1280,52;Aprovado
CA02004;EQ00248;LB018;2024-11-25 00:00:00;2025-10-26;322,17;Ajustado
CA02005;EQ00074;LB001;2026-03-19 00:00:00;2024-12-11;527,84;Aprovado
CA02006;EQ00847;LB023;2025-05-12 00:00:00;2024-07-13;526,54;Aprovado
CA02007;EQ00844;LB017;2026-07-06 00:00:00;2024-09-05;305,86;Aprovado
CA02008;EQ00508;LB015;2024-11-19 00:00:00;2026-05-15;1073,99;Aprovado
CA02009;EQ00822;LB015;2024-02-01 00:00:00;2024-07-05;350,45;Aprovado
CA02010;EQ00143;LB016;2025-02-17 00:00:00;2026-05-16;936,67;Aprovado
CA02011;EQ01268;LB017;2025-02-28 00:00:00;2024-11-27;567,17;Aprovado
CA02012;EQ00323;LB001;2026-06-04 00:00:00;2024-05-25;1466,34;Aprovado
CA02013;EQ01079;LB003;2025-07-11 00:00:00;2024-01-28;329,63;Aprovado
CA02014;EQ00386;LB015;2026-03-19 00:00:00;2025-07-14;1348,44;Aprovado
CA02015;EQ00418;LB019;2024-09-13 00:00:00;2025-11-07;179,48;Aprovado
CA02016;EQ01118;LB007;2024-08-25 00:00:00;2026-04-04;249,41;Aprovado
CA02017;EQ00130;LB019;2026-03-01 00:00:00;2026-01-09;766,51;Aprovado
CA02018;EQ01103;LB014;2025-07-26 00:00:00;2024-03-04;813,0;Aprovado
CA02019;EQ01055;LB019;2024-05-10 00:00:00;2025-01-02;378,96;Aprovado
CA02020;EQ00710;LB018;2024-03-04 00:00:00;2026-07-14;375,13;Aprovado
CA02021;EQ00645;LB021;2024-10-22 00:00:00;2025-08-09;428,24;Aprovado
CA02022;EQ01339;LB015;2024-07-21 00:00:00;2024-04-19;1327,68;Aprovado
