processo_id;codigo_processo;cliente_id;area_id;advogado_id;data_abertura;data_encerramento;status;risco;valor_causa;desfecho
1646;PROC-001646;458;6;18;2025-09-03;2026-07-15;Encerrado;Alto;187121,93;Desfavorável
1647;PROC-001647;372;5;16;2025-09-06;;Ativo;Baixo;194805,3;
1648;PROC-001648;431;1;10;2025-11-16;;Ativo;Médio;688432,33;
1649;PROC-001649;656;4;13;2025-10-30;2026-05-11;Encerrado;Alto;410698,74;Desfavorável
1650;PROC-001650;381;3;35;2026-01-25;;Ativo;Alto;153471,59;
1651;PROC-001651;280;5;34;2026-03-05;;Ativo;Alto;261362,55;
1652;PROC-001652;272;7;19;2025-09-05;2026-09-06;Encerrado;Médio;161343,33;Desfavorável
1653;PROC-001653;460;1;28;2025-07-09;;Ativo;Baixo;676539,09;
1654;PROC-001654;47;1;40;2025-07-02;;Ativo;Médio;646709,77;
1655;PROC-001655;341;4;6;2025-09-03;;Ativo;Alto;574341,3;
1656;PROC-001656;176;2;25;2025-09-17;2026-08-30;Encerrado;Baixo;725256,04;Desfavorável
1657;PROC-001657;604;8;32;2026-03-07;;Ativo;Médio;416564,94;
1658;PROC-001658;321;6;35;2025-07-01;;Ativo;Baixo;227788,05;
1659;PROC-001659;302;2;33;2025-12-21;2027-02-21;Encerrado;Alto;380192,92;Acordo
1660;PROC-001660;595;7;10;2026-05-25;2028-03-04;Encerrado;Médio;359288,67;Desfavorável
1661;PROC-001661;612;7;14;2025-09-13;2026-06-11;Encerrado;Médio;124966,36;Desfavorável
1662;PROC-001662;494;4;22;2025-09-08;;Ativo;Baixo;281508,85;
1663;PROC-001663;143;4;15;2025-11-17;;Ativo;Baixo;373416,54;
1664;PROC-001664;538;1;1;2025-10-14;2026-08-04;Encerrado;Baixo;310856,09;Favorável
1665;PROC-001665;555;1;38;2025-11-13;;Ativo;Médio;321798,51;
1666;PROC-001666;145;6;19;2025-12-03;;Ativo;Alto;742487,9;
1667;PROC-001667;304;2;33;2025-11-24;;Ativo;Alto;203126,0;
1668;PROC-001668;324;4;5;2026-06-22;;Ativo;Médio;97468,87;
1669;PROC-001669;378;8;13;2025-07-16;;Ativo;Baixo;386879,42;
1670;PROC-001670;77;6;35;2025-11-14;;Ativo;Alto;208796,52;
1671;PROC-001671;308;7;14;2025-12-17;2027-06-21;Encerrado;Médio;682211,42;Desfavorável
1672;PROC-001672;383;8;12;2025-07-17;;Ativo;Médio;694032,01;
1673;PROC-001673;340;4;7;2025-10-31;;Ativo;Baixo;127335,58;
1674;PROC-001674;615;8;16;2025-07-19;;Ativo;Baixo;657316,12;
1675;PROC-001675;369;1;37;2025-07-22;;Ativo;Médio;229542,48;
1676;PROC-001676;138;6;40;2025-12-03;;Ativo;Médio;239382,93;
1677;PROC-001677;530;2;19;2025-11-22;;Ativo;Baixo;772981,85;
1678;PROC-001678;214;8;35;2026-01-31;;Ativo;Médio;379211,41;
1679;PROC-001679;108;3;11;2026-03-04;;Ativo;Alto;30788,19;
1680;PROC-001680;604;6;13;2025-10-23;2026-11-14;Encerrado;Alto;582884,05;Acordo
1681;PROC-001681;189;6;15;2025-09-23;;Ativo;Baixo;333068,3;
1682;PROC-001682;468;1;4;2026-01-16;;Suspenso;Baixo;442512,43;
1683;PROC-001683;284;7;14;2026-01-07;2026-10-04;Encerrado;Baixo;399566,5;Favorável
1684;PROC-001684;571;3;12;2025-10-23;;Ativo;Alto;710879,21;
1685;PROC-001685;586;1;16;2025-08-31;;Suspenso;Alto;680801,38;
1686;PROC-001686;6;1;39;2026-01-16;2027-10-27;Encerrado;Alto;109181,67;Favorável
1687;PROC-001687;116;8;9;2026-06-13;;Suspenso;Alto;112237,17;
1688;PROC-001688;563;2;6;2026-01-06;2027-03-17;Encerrado;Alto;574573,1;Favorável
1689;PROC-001689;202;5;35;2026-02-07;;Suspenso;Médio;572905,59;
1690;PROC-001690;672;3;11;2026-01-13;2026-03-14;Encerrado;Médio;103323,42;Acordo
1691;PROC-001691;291;5;27;2026-03-16;2027-09-24;Encerrado;Baixo;119935,32;Desfavorável
1692;PROC-001692;257;1;35;2026-05-27;;Ativo;Médio;575867,28;
1693;PROC-001693;340;5;12;2026-02-17;;Ativo;Baixo;198008,12;
1694;PROC-001694;124;3;17;2025-09-03;;Suspenso;Médio;411177,73;
1695;PROC-001695;598;8;10;2025-07-03;;Suspenso;Alto;282968,39;
1696;PROC-001696;629;1;24;2026-06-03;;Ativo;Baixo;595358,09;
1697;PROC-001697;267;6;21;2026-01-31;;Ativo;Alto;291007,68;
1698;PROC-001698;694;6;7;2026-06-04;;Ativo;Médio;508755,1;
1699;PROC-001699;127;1;2;2025-08-23;;Ativo;Médio;417436,08;
1700;PROC-001700;462;1;31;2025-09-16;;Ativo;Baixo;206423,66;
1701;PROC-001701;221;5;25;2025-07-04;;Ativo;Alto;481391,88;
1702;PROC-001702;30;7;35;2025-12-30;2026-12-14;Encerrado;Alto;96466,0;Acordo
1703;PROC-001703;538;8;15;2025-09-16;;Ativo;Baixo;463484,7;
1704;PROC-001704;276;1;24;2026-01-03;2026-05-08;Encerrado;Médio;433443,88;Favorável
1705;PROC-001705;421;8;2;2026-04-13;;Ativo;Alto;394758,8;
1706;PROC-001706;340;4;13;2026-06-15;;Ativo;Baixo;148715,98;
1707;PROC-001707;133;2;3;2026-06-25;;Ativo;Baixo;644890,91;
1708;PROC-001708;110;4;15;2026-05-09;2026-09-01;Encerrado;Médio;112726,89;Desfavorável
1709;PROC-001709;660;2;15;2026-04-21;2027-07-01;Encerrado;Alto;509020,13;Desfavorável
1710;PROC-001710;691;8;14;2025-10-16;;Ativo;Médio;24199,86;
1711;PROC-001711;418;2;12;2026-05-04;;Ativo;Alto;518958,88;
1712;PROC-001712;20;8;22;2025-08-19;;Ativo;Baixo;750693,9;
1713;PROC-001713;384;1;24;2025-07-12;;Ativo;Baixo;226956,09;
1714;PROC-001714;634;4;35;2026-05-19;2026-12-04;Encerrado;Baixo;24034,76;Desfavorável
1715;PROC-001715;500;2;37;2025-07-25;;Ativo;Alto;167258,95;
1716;PROC-001716;583;2;14;2025-11-02;;Ativo;Alto;136688,82;
1717;PROC-001717;32;3;30;2026-03-06;;Ativo;Alto;254929,94;
1718;PROC-001718;232;6;19;2025-09-05;;Ativo;Alto;244646,35;
1719;PROC-001719;378;6;20;2025-08-14;;Ativo;Médio;243333,56;
1720;PROC-001720;312;3;28;2025-07-29;;Suspenso;Baixo;446230,9;
1721;PROC-001721;206;5;38;2025-07-17;;Ativo;Médio;296388,29;
1722;PROC-001722;540;2;35;2025-11-23;;Ativo;Alto;569924,18;
1723;PROC-001723;641;2;6;2025-07-21;;Ativo;Médio;40763,77;
1724;PROC-001724;436;1;27;2025-07-09;;Ativo;Baixo;84663,2;
1725;PROC-001725;85;7;5;2025-07-26;;Ativo;Médio;687867,94;
1726;PROC-001726;494;2;35;2026-04-17;;Ativo;Médio;4682,85;
1727;PROC-001727;688;4;16;2026-05-18;;Ativo;Baixo;386834,26;
1728;PROC-001728;577;8;17;2026-06-27;;Suspenso;Alto;767778,81;
1729;PROC-001729;561;4;25;2026-04-15;;Ativo;Baixo;420717,46;
1730;PROC-001730;301;7;36;2025-09-24;;Suspenso;Alto;450709,26;
1731;PROC-001731;176;8;31;2026-03-06;2026-06-28;Encerrado;Alto;554598,72;Favorável
1732;PROC-001732;306;7;16;2025-08-27;;Suspenso;Alto;691150,6;
1733;PROC-001733;484;6;27;2025-08-03;;Ativo;Alto;762882,0;
1734;PROC-001734;45;3;2;2026-01-31;;Ativo;Alto;665523,8;
1735;PROC-001735;99;7;20;2026-01-28;;Ativo;Médio;791719,73;
1736;PROC-001736;598;8;23;2026-02-02;2027-02-10;Encerrado;Médio;47767,55;Acordo
1737;PROC-001737;418;6;36;2026-06-07;;Ativo;Baixo;537727,31;
1738;PROC-001738;231;7;17;2026-01-30;;Ativo;Baixo;269423,38;
1739;PROC-001739;28;5;11;2026-02-03;2027-10-04;Encerrado;Médio;389946,03;Acordo
1740;PROC-001740;662;2;23;2025-09-11;;Suspenso;Médio;774315,75;
1741;PROC-001741;428;3;28;2025-08-01;2027-06-06;Encerrado;Baixo;319350,46;Favorável
1742;PROC-001742;532;1;40;2025-12-09;;Ativo;Médio;205040,19;
1743;PROC-001743;574;7;37;2026-06-14;;Ativo;Baixo;402561,83;
1744;PROC-001744;134;1;1;2025-08-12;;Ativo;Alto;288896,41;
1745;PROC-001745;370;2;15;2026-02-18;;Ativo;Alto;512986,15;
1746;PROC-001746;593;3;34;2025-11-20;;Ativo;Médio;136034,65;
1747;PROC-001747;378;5;7;2025-10-29;2027-05-28;Encerrado;Médio;259199,66;Acordo
1748;PROC-001748;9;7;2;2025-11-22;;Ativo;Baixo;208929,14;
1749;PROC-001749;579;2;18;2025-10-17;;Ativo;Alto;701181,2;
1750;PROC-001750;189;5;12;2025-12-12;;Ativo;Médio;18939,47;
1751;PROC-001751;143;5;1;2026-06-29;;Ativo;Alto;449621,38;
1752;PROC-001752;69;4;19;2025-07-07;;Ativo;Alto;542994,98;
1753;PROC-001753;674;8;35;2026-02-28;;Ativo;Alto;403650,94;
1754;PROC-001754;447;4;30;2025-09-22;;Ativo;Baixo;64105,82;
1755;PROC-001755;25;4;13;2025-08-24;;Suspenso;Médio;58229,3;
1756;PROC-001756;205;7;17;2025-12-04;2027-04-02;Encerrado;Alto;788198,21;Acordo
1757;PROC-001757;684;6;14;2025-11-23;;Ativo;Alto;442904,87;
1758;PROC-001758;100;6;4;2026-06-11;;Ativo;Alto;276662,44;
1759;PROC-001759;381;4;40;2026-02-22;2026-04-07;Encerrado;Alto;598155,46;Acordo
1760;PROC-001760;184;8;4;2026-01-17;2026-08-19;Encerrado;Médio;749051,1;Favorável
1761;PROC-001761;35;5;13;2026-04-11;;Ativo;Alto;467929,94;
1762;PROC-001762;272;2;39;2025-08-12;;Ativo;Médio;725238,77;
1763;PROC-001763;81;6;13;2026-02-06;;Ativo;Baixo;750372,53;
1764;PROC-001764;693;4;37;2025-07-13;;Ativo;Alto;119254,84;
1765;PROC-001765;199;4;35;2026-06-03;;Ativo;Médio;273221,89;
1766;PROC-001766;188;7;38;2026-01-02;;Ativo;Alto;384096,44;
1767;PROC-001767;673;1;4;2026-06-04;2028-04-15;Encerrado;Alto;264161,16;Desfavorável
1768;PROC-001768;223;7;38;2026-05-23;;Ativo;Baixo;363304,5;
1769;PROC-001769;165;3;33;2026-01-04;;Ativo;Baixo;77030,66;
1770;PROC-001770;387;6;9;2026-04-07;;Ativo;Baixo;285760,22;
1771;PROC-001771;434;5;12;2025-08-04;;Ativo;Baixo;528422,53;
1772;PROC-001772;232;1;30;2026-03-27;;Ativo;Alto;206470,05;
1773;PROC-001773;279;7;12;2026-02-17;;Ativo;Alto;527980,17;
1774;PROC-001774;425;1;1;2025-11-25;;Ativo;Médio;544121,44;
1775;PROC-001775;618;8;12;2025-12-09;;Ativo;Médio;549331,25;
1776;PROC-001776;228;8;34;2025-07-18;;Ativo;Médio;107617,38;
1777;PROC-001777;670;7;40;2025-08-07;2027-04-14;Encerrado;Médio;456241,72;Desfavorável
1778;PROC-001778;688;8;23;2025-12-25;2027-03-31;Encerrado;Médio;628231,95;Favorável
1779;PROC-001779;113;8;24;2025-11-18;2026-09-24;Encerrado;Médio;297050,5;Favorável
1780;PROC-001780;323;2;2;2025-07-15;;Ativo;Médio;516194,54;
1781;PROC-001781;385;4;19;2025-11-27;;Ativo;Alto;332880,48;
1782;PROC-001782;7;6;17;2025-07-19;;Ativo;Médio;340657,29;
1783;PROC-001783;352;2;29;2025-07-04;;Ativo;Médio;44395,49;
1784;PROC-001784;156;3;29;2026-06-25;2028-04-29;Encerrado;Médio;103752,64;Acordo
1785;PROC-001785;110;4;35;2026-04-13;;Ativo;Alto;694308,14;
1786;PROC-001786;624;2;40;2025-12-30;;Ativo;Baixo;612815,56;
1787;PROC-001787;207;6;20;2025-10-27;;Ativo;Alto;455171,25;
1788;PROC-001788;510;3;14;2025-07-10;;Suspenso;Médio;332976,74;
1789;PROC-001789;499;6;29;2026-05-23;;Ativo;Baixo;430832,73;
1790;PROC-001790;333;3;26;2026-05-21;;Ativo;Baixo;742964,97;
1791;PROC-001791;405;5;12;2026-04-14;2027-06-22;Encerrado;Alto;331642,94;Desfavorável
1792;PROC-001792;445;5;9;2025-07-02;2026-07-15;Encerrado;Alto;43976,65;Desfavorável
1793;PROC-001793;542;3;3;2026-01-16;;Ativo;Alto;462909,53;
1794;PROC-001794;329;7;32;2025-08-12;;Ativo;Alto;507060,36;
1795;PROC-001795;189;3;31;2025-12-10;;Ativo;Baixo;773577,07;
1796;PROC-001796;333;4;28;2026-06-20;;Ativo;Baixo;731774,08;
1797;PROC-001797;637;7;1;2026-03-14;;Ativo;Baixo;605226,1;
1798;PROC-001798;512;8;15;2026-03-17;;Ativo;Alto;84993,45;
1799;PROC-001799;281;4;1;2026-03-20;2027-12-15;Encerrado;Alto;540891,37;Favorável
1800;PROC-001800;126;6;34;2025-10-02;;Suspenso;Alto;364221,26;
1801;PROC-001801;256;8;29;2026-05-25;;Ativo;Médio;98855,51;
1802;PROC-001802;317;5;10;2025-10-18;;Ativo;Alto;686819,47;
1803;PROC-001803;58;7;23;2026-03-19;;Suspenso;Baixo;402488,17;
1804;PROC-001804;436;1;10;2025-07-14;;Ativo;Médio;149393,21;
1805;PROC-001805;533;4;6;2026-06-20;;Ativo;Alto;293321,85;
1806;PROC-001806;231;4;30;2025-10-15;;Ativo;Baixo;575543,28;
1807;PROC-001807;56;8;18;2026-01-20;2026-11-06;Encerrado;Baixo;477660,51;Acordo
1808;PROC-001808;602;7;25;2025-08-30;;Ativo;Alto;702481,96;
1809;PROC-001809;116;4;25;2025-11-02;;Ativo;Médio;97545,95;
1810;PROC-001810;523;4;23;2026-01-15;;Ativo;Alto;468195,94;
1811;PROC-001811;456;6;17;2025-07-11;2027-01-09;Encerrado;Baixo;665029,67;Acordo
1812;PROC-001812;461;4;23;2025-10-05;2027-05-22;Encerrado;Baixo;62919,92;Desfavorável
1813;PROC-001813;44;1;16;2026-04-18;;Ativo;Baixo;231481,87;
1814;PROC-001814;495;8;37;2026-01-09;;Suspenso;Médio;562171,02;
1815;PROC-001815;641;1;12;2025-09-28;2027-08-23;Encerrado;Médio;440184,38;Acordo
1816;PROC-001816;278;7;30;2026-06-21;2027-04-02;Encerrado;Alto;257354,25;Desfavorável
1817;PROC-001817;205;4;6;2026-01-06;2026-06-14;Encerrado;Médio;516337,09;Desfavorável
1818;PROC-001818;93;3;1;2025-12-26;2027-07-30;Encerrado;Médio;113951,08;Acordo
1819;PROC-001819;51;3;30;2025-08-04;;Ativo;Alto;553656,46;
1820;PROC-001820;274;8;12;2026-03-21;2027-02-24;Encerrado;Baixo;478960,1;Acordo
1821;PROC-001821;238;3;2;2026-01-07;;Ativo;Médio;50053,15;
1822;PROC-001822;519;5;7;2025-10-10;;Ativo;Alto;38417,56;
1823;PROC-001823;238;1;18;2026-05-28;;Ativo;Médio;262760,15;
1824;PROC-001824;400;7;22;2026-04-12;;Ativo;Médio;595943,12;
1825;PROC-001825;543;4;23;2025-07-24;2027-04-24;Encerrado;Alto;449235,58;Desfavorável
1826;PROC-001826;506;4;38;2025-09-10;2026-11-30;Encerrado;Alto;10306,08;Acordo
1827;PROC-001827;180;8;12;2026-05-23;2028-01-23;Encerrado;Médio;126842,09;Acordo
1828;PROC-001828;425;1;2;2025-12-04;;Ativo;Médio;47219,59;
1829;PROC-001829;468;6;14;2026-05-02;;Ativo;Baixo;355003,03;
1830;PROC-001830;552;7;33;2026-03-18;2028-01-23;Encerrado;Baixo;148177,65;Acordo
1831;PROC-001831;225;6;4;2025-09-23;;Ativo;Baixo;462319,21;
1832;PROC-001832;294;4;9;2026-06-08;2028-03-26;Encerrado;Baixo;673666,48;Favorável
1833;PROC-001833;564;5;25;2025-12-01;;Ativo;Alto;207073,83;
1834;PROC-001834;594;4;19;2025-11-11;;Ativo;Alto;298299,01;
1835;PROC-001835;101;8;40;2025-07-08;;Ativo;Alto;684889,98;
1836;PROC-001836;494;8;4;2025-11-27;;Ativo;Médio;625958,61;
1837;PROC-001837;268;1;15;2025-07-11;;Ativo;Baixo;405687,14;
1838;PROC-001838;478;3;19;2026-03-01;2027-06-08;Encerrado;Alto;190266,34;Desfavorável
1839;PROC-001839;231;8;36;2025-08-13;;Ativo;Baixo;443535,72;
1840;PROC-001840;294;6;28;2026-03-12;;Ativo;Médio;299029,88;
1841;PROC-001841;386;2;2;2025-10-14;;Suspenso;Alto;484288,01;
1842;PROC-001842;92;4;33;2026-03-23;2027-03-19;Encerrado;Médio;417657,31;Acordo
1843;PROC-001843;505;8;3;2026-05-03;2026-09-29;Encerrado;Baixo;753839,36;Acordo
1844;PROC-001844;81;3;3;2025-09-10;;Ativo;Médio;402179,27;
1845;PROC-001845;10;6;12;2025-07-24;;Ativo;Baixo;240086,4;
1846;PROC-001846;8;7;15;2026-04-30;2026-12-12;Encerrado;Alto;666375,23;Favorável
1847;PROC-001847;445;2;36;2026-04-16;;Ativo;Alto;370037,55;
1848;PROC-001848;397;7;14;2025-08-26;;Ativo;Baixo;748307,71;
1849;PROC-001849;338;7;9;2025-12-08;;Ativo;Médio;140979,43;
1850;PROC-001850;290;1;2;2025-11-19;;Ativo;Alto;395645,74;
1851;PROC-001851;540;1;12;2025-07-17;;Ativo;Alto;588697,97;
1852;PROC-001852;519;5;10;2025-09-11;;Ativo;Alto;658862,07;
1853;PROC-001853;194;7;12;2025-10-11;;Ativo;Alto;342640,04;
1854;PROC-001854;220;3;25;2026-06-26;2027-11-13;Encerrado;Baixo;695529,48;Acordo
1855;PROC-001855;398;2;9;2026-05-19;;Ativo;Médio;634450,35;
1856;PROC-001856;149;6;4;2025-10-07;;Ativo;Médio;229647,46;
1857;PROC-001857;577;2;34;2025-12-05;2027-02-13;Encerrado;Alto;117574,74;Acordo
1858;PROC-001858;46;6;13;2026-03-03;;Ativo;Médio;429361,88;
1859;PROC-001859;462;6;2;2025-08-29;;Ativo;Médio;693715,68;
1860;PROC-001860;330;6;20;2026-02-11;2026-08-07;Encerrado;Alto;654452,4;Desfavorável
1861;PROC-001861;653;1;37;2025-07-15;;Ativo;Médio;112024,66;
1862;PROC-001862;499;3;32;2026-06-18;2028-01-30;Encerrado;Baixo;229087,95;Favorável
1863;PROC-001863;240;7;37;2026-04-05;;Ativo;Médio;295071,58;
1864;PROC-001864;252;1;32;2026-01-13;2026-09-09;Encerrado;Alto;606042,7;Favorável
1865;PROC-001865;441;7;38;2026-01-19;;Ativo;Médio;621847,37;
1866;PROC-001866;343;4;32;2026-02-26;;Suspenso;Alto;252103,15;
1867;PROC-001867;561;1;17;2026-04-13;;Ativo;Alto;197315,69;
1868;PROC-001868;569;6;40;2026-03-08;2026-06-22;Encerrado;Alto;725776,94;Desfavorável
1869;PROC-001869;530;7;37;2025-10-19;2026-05-08;Encerrado;Médio;160281,89;Favorável
1870;PROC-001870;361;8;40;2026-02-15;;Ativo;Baixo;81691,04;
1871;PROC-001871;483;3;30;2026-02-13;2027-08-27;Encerrado;Baixo;301597,68;Acordo
1872;PROC-001872;578;7;22;2025-12-25;;Ativo;Alto;468284,95;
1873;PROC-001873;186;2;33;2026-04-27;;Ativo;Alto;444972,44;
1874;PROC-001874;405;4;38;2026-06-23;2026-09-21;Encerrado;Baixo;302161,52;Desfavorável
1875;PROC-001875;321;6;12;2025-08-23;2026-11-22;Encerrado;Alto;566025,5;Acordo
1876;PROC-001876;175;8;12;2026-06-21;;Ativo;Alto;639012,12;
1877;PROC-001877;67;1;16;2026-06-05;;Ativo;Médio;233088,1;
1878;PROC-001878;152;7;25;2025-09-02;;Ativo;Médio;463244,34;
1879;PROC-001879;125;7;19;2025-09-23;2026-03-05;Encerrado;Médio;364419,3;Favorável
1880;PROC-001880;595;6;14;2026-03-30;;Ativo;Alto;576393,35;
1881;PROC-001881;121;5;3;2025-12-30;;Ativo;Médio;298204,75;
1882;PROC-001882;213;8;18;2026-06-13;;Ativo;Alto;665089,86;
1883;PROC-001883;164;5;13;2025-12-24;;Ativo;Médio;507380,63;
1884;PROC-001884;489;7;32;2026-01-24;;Ativo;Médio;162553,56;
1885;PROC-001885;528;8;5;2026-04-21;;Ativo;Médio;56173,26;
1886;PROC-001886;193;4;39;2026-05-06;;Ativo;Baixo;292280,2;
1887;PROC-001887;90;5;18;2026-04-02;;Ativo;Baixo;367502,22;
1888;PROC-001888;240;8;1;2025-07-31;;Ativo;Baixo;589263,76;
1889;PROC-001889;83;6;5;2026-05-22;;Ativo;Médio;76703,8;
1890;PROC-001890;184;7;1;2026-05-22;2028-02-06;Encerrado;Alto;681163,43;Acordo
1891;PROC-001891;396;3;21;2025-11-12;;Ativo;Baixo;110505,74;
1892;PROC-001892;540;2;27;2026-03-15;;Ativo;Baixo;552062,02;
1893;PROC-001893;41;1;11;2026-06-07;2026-07-23;Encerrado;Alto;191318,98;Favorável
1894;PROC-001894;244;4;27;2025-09-27;2027-05-03;Encerrado;Alto;711043,69;Favorável
1895;PROC-001895;608;5;31;2026-02-27;2026-10-06;Encerrado;Baixo;305287,37;Acordo
1896;PROC-001896;671;8;8;2025-10-17;2026-08-26;Encerrado;Baixo;734396,79;Favorável
1897;PROC-001897;679;8;18;2025-12-02;;Ativo;Baixo;243176,62;
1898;PROC-001898;662;1;23;2025-10-12;;Ativo;Médio;235196,74;
1899;PROC-001899;262;8;3;2025-11-07;2026-05-31;Encerrado;Médio;757087,27;Desfavorável
1900;PROC-001900;500;8;12;2026-04-19;;Ativo;Baixo;677729,73;
1901;PROC-001901;564;4;29;2026-05-26;2027-12-13;Encerrado;Alto;708899,04;Acordo
1902;PROC-001902;267;8;17;2025-12-25;;Ativo;Baixo;183036,48;
1903;PROC-001903;537;7;37;2026-02-28;;Ativo;Médio;479516,16;
1904;PROC-001904;609;5;3;2026-01-16;;Ativo;Alto;718650,96;
1905;PROC-001905;414;2;27;2026-01-18;2027-07-04;Encerrado;Alto;603282,64;Desfavorável
1906;PROC-001906;313;5;29;2025-12-18;;Ativo;Médio;287634,65;
1907;PROC-001907;307;3;27;2025-09-25;;Ativo;Alto;326130,51;
1908;PROC-001908;125;7;31;2026-06-29;;Ativo;Alto;365923,11;
1909;PROC-001909;410;3;14;2025-09-01;;Ativo;Médio;774872,98;
1910;PROC-001910;58;3;25;2025-12-19;;Ativo;Alto;442228,72;
1911;PROC-001911;471;3;15;2026-01-20;;Suspenso;Baixo;622400,75;
1912;PROC-001912;562;3;5;2026-06-28;2028-01-03;Encerrado;Médio;691231,63;Acordo
1913;PROC-001913;591;3;23;2026-04-03;2026-12-07;Encerrado;Baixo;592788,95;Acordo
1914;PROC-001914;262;8;36;2025-10-27;;Ativo;Médio;477208,53;
1915;PROC-001915;535;1;7;2025-12-29;2026-10-18;Encerrado;Baixo;302466,85;Acordo
1916;PROC-001916;463;6;21;2025-11-07;;Ativo;Médio;465729,58;
1917;PROC-001917;553;8;29;2025-12-23;;Ativo;Alto;786700,5;
1918;PROC-001918;550;2;8;2025-07-02;;Suspenso;Alto;249581,44;
1919;PROC-001919;119;7;21;2025-07-23;;Ativo;Baixo;121245,03;
1920;PROC-001920;308;4;11;2026-05-22;;Ativo;Alto;133312,19;
1921;PROC-001921;360;3;35;2026-06-13;;Ativo;Alto;41141,77;
1922;PROC-001922;370;8;3;2026-01-22;2026-04-15;Encerrado;Baixo;601063,86;Acordo
1923;PROC-001923;197;4;20;2025-09-21;;Suspenso;Médio;237535,14;
1924;PROC-001924;118;3;16;2025-07-13;;Ativo;Médio;670067,16;
1925;PROC-001925;170;1;35;2026-04-30;;Ativo;Baixo;259725,36;
1926;PROC-001926;76;3;28;2026-02-02;2026-09-25;Encerrado;Baixo;516115,89;Acordo
1927;PROC-001927;421;3;40;2026-04-30;;Suspenso;Médio;677997,13;
1928;PROC-001928;67;6;4;2025-07-20;2026-12-22;Encerrado;Baixo;687021,16;Desfavorável
1929;PROC-001929;477;5;37;2026-04-01;;Ativo;Médio;595799,98;
1930;PROC-001930;602;5;14;2025-08-10;;Ativo;Baixo;104468,75;
1931;PROC-001931;217;1;24;2026-02-13;2026-07-31;Encerrado;Alto;106516,63;Desfavorável
1932;PROC-001932;679;5;9;2025-10-12;2026-07-26;Encerrado;Baixo;233826,37;Desfavorável
1933;PROC-001933;149;4;26;2025-10-08;2026-02-27;Encerrado;Alto;393314,54;Desfavorável
1934;PROC-001934;532;2;15;2025-07-23;;Ativo;Alto;508044,63;
1935;PROC-001935;76;7;16;2025-12-29;2026-09-25;Encerrado;Médio;128759,0;Desfavorável
1936;PROC-001936;289;3;7;2026-03-10;;Ativo;Baixo;360655,74;
1937;PROC-001937;661;8;23;2025-12-11;2027-06-15;Encerrado;Alto;328893,65;Desfavorável
1938;PROC-001938;249;3;8;2026-05-07;;Ativo;Baixo;338611,4;
1939;PROC-001939;629;8;23;2026-06-14;;Ativo;Médio;604961,56;
1940;PROC-001940;110;4;23;2025-10-10;;Ativo;Baixo;608161,34;
1941;PROC-001941;365;2;16;2025-12-29;2026-09-02;Encerrado;Alto;608100,64;Acordo
1942;PROC-001942;201;1;40;2026-05-11;;Ativo;Médio;137121,29;
1943;PROC-001943;408;6;39;2026-02-11;;Ativo;Baixo;543627,72;
1944;PROC-001944;205;4;7;2025-08-23;;Ativo;Baixo;132836,2;
1945;PROC-001945;411;5;31;2025-11-20;;Suspenso;Alto;243461,87;
1946;PROC-001946;17;5;3;2025-09-17;;Ativo;Alto;444980,12;
1947;PROC-001947;393;8;12;2026-03-19;;Ativo;Alto;575770,73;
1948;PROC-001948;559;1;36;2025-11-22;2027-04-30;Encerrado;Alto;597557,38;Desfavorável
1949;PROC-001949;9;6;1;2026-02-10;2026-05-26;Encerrado;Médio;301046,79;Favorável
1950;PROC-001950;506;5;4;2026-06-09;;Ativo;Médio;448648,74;
1951;PROC-001951;442;5;23;2026-04-29;;Ativo;Alto;469869,05;
1952;PROC-001952;342;5;8;2026-04-30;2028-02-15;Encerrado;Médio;687908,19;Acordo
1953;PROC-001953;662;2;6;2025-07-07;;Ativo;Alto;678724,69;
1954;PROC-001954;20;8;5;2025-12-22;2026-05-12;Encerrado;Alto;369563,57;Favorável
1955;PROC-001955;494;5;38;2026-06-23;;Ativo;Alto;687861,39;
1956;PROC-001956;352;8;33;2025-12-14;;Ativo;Baixo;134980,66;
1957;PROC-001957;161;1;39;2025-08-20;;Ativo;Alto;777045,72;
1958;PROC-001958;601;6;33;2025-08-20;;Ativo;Médio;687888,13;
1959;PROC-001959;401;6;3;2025-10-17;2025-11-21;Encerrado;Médio;405098,08;Desfavorável
1960;PROC-001960;385;2;37;2025-10-31;2026-10-13;Encerrado;Baixo;767336,67;Desfavorável
1961;PROC-001961;700;5;24;2025-08-30;;Suspenso;Alto;666703,34;
1962;PROC-001962;412;1;23;2026-02-10;;Ativo;Médio;590316,49;
1963;PROC-001963;191;5;38;2025-07-02;;Ativo;Médio;560510,25;
1964;PROC-001964;628;8;1;2025-09-27;;Ativo;Alto;510076,42;
1965;PROC-001965;111;4;9;2026-01-12;;Suspenso;Médio;600094,94;
1966;PROC-001966;212;7;21;2025-11-07;;Ativo;Alto;31613,62;
1967;PROC-001967;364;1;30;2025-12-06;2027-01-05;Encerrado;Baixo;468296,6;Desfavorável
1968;PROC-001968;278;4;34;2025-08-16;;Ativo;Médio;616906,43;
1969;PROC-001969;139;4;7;2025-12-31;;Ativo;Médio;301887,16;
1970;PROC-001970;99;4;2;2025-11-09;2026-02-24;Encerrado;Baixo;483051,92;Favorável
1971;PROC-001971;330;2;14;2026-01-24;;Suspenso;Baixo;367298,19;
