prazo_id;processo_id;tipo_prazo;data_vencimento;data_conclusao;status;prioridade
1568;627;Recurso;2026-07-07;2026-06-26;Concluído;Média
1569;627;Contestação;2026-12-28;2026-12-30;Concluído;Média
1570;628;Manifestação;2027-01-05;2026-12-24;Concluído;Baixa
1571;628;Pagamento;2025-10-02;2025-09-23;Concluído;Alta
1572;629;Recurso;2026-09-29;2026-09-15;Concluído;Alta
1573;629;Manifestação;2025-10-02;2025-09-18;Concluído;Alta
1574;629;Documento;2026-09-23;;Aberto;Alta
1575;629;Documento;2026-01-11;2025-12-23;Concluído;Baixa
1576;630;Contestação;2026-01-29;2026-01-30;Concluído;Baixa
1577;630;Documento;2026-11-18;2026-11-03;Concluído;Alta
1578;630;Pagamento;2026-11-29;2026-11-20;Concluído;Alta
1579;631;Manifestação;2026-10-24;2026-10-22;Concluído;Alta
1580;631;Contestação;2026-11-01;2026-11-09;Concluído;Média
1581;631;Pagamento;2026-10-27;2026-10-18;Concluído;Alta
1582;631;Manifestação;2026-10-13;;Aberto;Média
1583;632;Manifestação;2026-03-16;2026-03-06;Concluído;Alta
1584;632;Pagamento;2027-04-08;2027-03-21;Concluído;Alta
1585;632;Contestação;2027-02-20;2027-02-09;Concluído;Alta
1586;633;Contestação;2026-10-13;2026-10-09;Concluído;Média
1587;633;Manifestação;2027-02-08;2027-01-28;Concluído;Alta
1588;633;Recurso;2026-01-10;;Vencido;Alta
1589;633;Pagamento;2027-01-31;2027-01-16;Concluído;Baixa
1590;634;Recurso;2026-03-28;;Vencido;Alta
1591;635;Pagamento;2026-04-10;2026-04-16;Concluído;Baixa
1592;635;Pagamento;2027-02-01;2027-02-04;Concluído;Média
1593;635;Documento;2026-07-08;2026-07-07;Concluído;Alta
1594;635;Manifestação;2026-05-17;2026-04-29;Concluído;Alta
1595;636;Manifestação;2026-10-27;2026-10-21;Concluído;Média
1596;636;Documento;2026-01-28;2026-02-03;Concluído;Alta
1597;637;Manifestação;2026-09-11;2026-09-18;Concluído;Baixa
1598;637;Manifestação;2026-01-16;2026-01-09;Concluído;Média
1599;638;Documento;2026-12-14;2026-12-09;Concluído;Alta
1600;639;Contestação;2027-02-25;2027-02-24;Concluído;Alta
1601;639;Documento;2027-02-11;2027-02-20;Concluído;Baixa
1602;639;Documento;2026-10-15;2026-10-07;Concluído;Média
1603;640;Recurso;2026-12-07;2026-11-29;Concluído;Baixa
1604;640;Contestação;2026-10-20;2026-10-14;Concluído;Alta
1605;640;Pagamento;2027-01-31;2027-02-01;Concluído;Média
1606;641;Pagamento;2026-08-08;2026-08-10;Concluído;Média
1607;641;Contestação;2026-01-17;2025-12-31;Concluído;Média
1608;641;Contestação;2026-03-21;2026-03-22;Concluído;Baixa
1609;641;Contestação;2026-02-04;;Vencido;Média
1610;642;Pagamento;2026-05-14;2026-05-12;Concluído;Alta
1611;642;Pagamento;2026-12-29;2026-12-13;Concluído;Baixa
1612;643;Manifestação;2026-08-03;;Aberto;Baixa
1613;644;Contestação;2026-05-09;2026-05-01;Concluído;Alta
1614;644;Recurso;2026-04-18;2026-04-28;Concluído;Média
1615;644;Pagamento;2026-10-16;2026-10-25;Concluído;Média
1616;645;Recurso;2026-03-16;2026-03-25;Concluído;Alta
1617;645;Recurso;2026-10-26;2026-10-10;Concluído;Alta
1618;645;Contestação;2026-12-13;2026-11-24;Concluído;Alta
1619;645;Contestação;2026-04-28;2026-04-27;Concluído;Baixa
1620;646;Documento;2026-07-24;;Aberto;Média
1621;647;Pagamento;2027-04-17;2027-04-12;Concluído;Baixa
1622;648;Documento;2027-08-17;2027-08-12;Concluído;Média
1623;648;Recurso;2027-11-07;2027-10-29;Concluído;Média
1624;648;Recurso;2026-08-28;;Aberto;Baixa
1625;649;Documento;2027-01-04;2026-12-18;Concluído;Baixa
1626;649;Pagamento;2026-06-23;;Vencido;Média
1627;650;Pagamento;2027-05-30;2027-05-14;Concluído;Baixa
1628;650;Recurso;2026-10-29;2026-10-22;Concluído;Baixa
1629;650;Pagamento;2026-06-20;2026-06-13;Concluído;Média
1630;651;Manifestação;2026-01-14;2026-01-02;Concluído;Média
1631;651;Documento;2026-05-25;2026-06-01;Concluído;Média
1632;651;Recurso;2026-04-04;2026-03-21;Concluído;Baixa
1633;651;Recurso;2026-11-20;2026-10-31;Concluído;Alta
1634;652;Pagamento;2026-09-27;2026-09-30;Concluído;Média
1635;652;Pagamento;2025-10-26;;Vencido;Alta
1636;652;Manifestação;2026-10-24;2026-10-28;Concluído;Alta
1637;652;Pagamento;2025-09-09;;Vencido;Alta
1638;653;Documento;2026-09-07;2026-08-24;Concluído;Média
1639;653;Documento;2026-07-11;2026-07-19;Concluído;Baixa
1640;653;Recurso;2025-12-25;2025-12-29;Concluído;Alta
1641;653;Manifestação;2026-04-19;;Vencido;Baixa
1642;654;Pagamento;2026-08-21;2026-08-03;Concluído;Média
1643;654;Contestação;2026-12-24;;Aberto;Média
1644;654;Pagamento;2027-01-06;;Aberto;Alta
1645;655;Documento;2026-05-22;2026-05-13;Concluído;Média
1646;656;Documento;2026-12-18;2026-12-24;Concluído;Alta
1647;656;Manifestação;2025-10-13;2025-10-16;Concluído;Média
1648;657;Documento;2027-03-24;2027-04-01;Concluído;Alta
1649;657;Documento;2026-10-10;2026-09-26;Concluído;Média
1650;658;Recurso;2026-07-18;2026-07-05;Concluído;Baixa
1651;658;Manifestação;2027-03-31;2027-03-22;Concluído;Média
1652;659;Manifestação;2027-05-30;2027-05-17;Concluído;Alta
1653;660;Contestação;2026-12-27;2026-12-13;Concluído;Média
1654;660;Pagamento;2027-06-03;2027-05-14;Concluído;Alta
1655;660;Manifestação;2026-03-14;2026-03-04;Concluído;Média
1656;660;Manifestação;2026-05-14;2026-04-26;Concluído;Alta
1657;661;Recurso;2027-03-16;;Aberto;Média
1658;661;Documento;2026-04-14;2026-04-19;Concluído;Média
1659;661;Contestação;2026-08-22;2026-08-07;Concluído;Baixa
1660;662;Documento;2026-07-13;2026-07-02;Concluído;Alta
1661;663;Documento;2026-11-20;;Aberto;Média
1662;664;Contestação;2027-02-05;2027-01-31;Concluído;Baixa
1663;664;Recurso;2026-06-27;2026-06-12;Concluído;Média
1664;664;Pagamento;2026-04-25;;Vencido;Média
1665;665;Pagamento;2027-03-15;2027-03-22;Concluído;Média
1666;665;Recurso;2027-08-18;2027-08-05;Concluído;Alta
1667;665;Pagamento;2027-08-06;2027-08-01;Concluído;Média
1668;666;Documento;2026-12-28;;Aberto;Média
1669;666;Contestação;2026-08-12;2026-08-03;Concluído;Média
1670;666;Recurso;2027-02-11;;Aberto;Alta
1671;666;Manifestação;2026-07-14;2026-07-03;Concluído;Alta
1672;667;Pagamento;2025-07-30;2025-07-24;Concluído;Alta
1673;667;Contestação;2026-08-23;;Aberto;Alta
1674;667;Documento;2026-09-30;2026-09-21;Concluído;Alta
1675;667;Manifestação;2026-08-01;2026-07-14;Concluído;Alta
1676;668;Recurso;2027-04-28;2027-05-07;Concluído;Baixa
1677;668;Recurso;2026-04-13;2026-03-31;Concluído;Baixa
1678;668;Manifestação;2026-06-24;2026-06-24;Concluído;Alta
1679;669;Contestação;2027-03-16;;Aberto;Baixa
1680;669;Documento;2027-02-08;2027-01-22;Concluído;Alta
1681;670;Manifestação;2025-08-08;2025-08-15;Concluído;Média
1682;671;Documento;2026-12-15;;Aberto;Baixa
1683;671;Pagamento;2027-01-18;;Aberto;Baixa
1684;671;Contestação;2026-01-30;;Vencido;Alta
1685;671;Documento;2027-01-14;2027-01-12;Concluído;Baixa
1686;672;Pagamento;2025-10-21;;Vencido;Baixa
1687;672;Documento;2026-04-30;2026-04-28;Concluído;Baixa
1688;672;Documento;2026-07-15;2026-07-15;Concluído;Baixa
1689;673;Documento;2026-11-28;2026-12-05;Concluído;Alta
1690;673;Pagamento;2026-11-10;;Aberto;Alta
1691;673;Recurso;2026-06-03;;Vencido;Alta
1692;673;Pagamento;2026-12-14;2026-12-02;Concluído;Alta
1693;674;Contestação;2026-12-26;2027-01-01;Concluído;Baixa
1694;674;Manifestação;2026-12-14;2026-12-12;Concluído;Alta
1695;675;Documento;2026-03-09;2026-02-26;Concluído;Média
1696;675;Manifestação;2027-02-14;;Aberto;Alta
1697;675;Documento;2027-03-08;2027-03-03;Concluído;Baixa
1698;675;Contestação;2026-09-21;2026-09-19;Concluído;Alta
1699;676;Contestação;2026-04-13;2026-04-06;Concluído;Alta
1700;677;Pagamento;2026-06-06;;Vencido;Baixa
1701;677;Contestação;2027-01-28;2027-01-24;Concluído;Alta
1702;678;Documento;2026-08-30;2026-08-24;Concluído;Baixa
1703;678;Documento;2026-07-12;2026-06-26;Concluído;Média
1704;678;Pagamento;2026-08-23;2026-08-06;Concluído;Média
1705;679;Pagamento;2027-01-19;2027-01-13;Concluído;Baixa
1706;679;Pagamento;2026-05-09;2026-05-03;Concluído;Baixa
1707;679;Documento;2026-01-18;2026-01-09;Concluído;Média
1708;679;Manifestação;2026-03-31;2026-04-09;Concluído;Alta
1709;680;Pagamento;2027-08-20;2027-08-03;Concluído;Média
1710;680;Manifestação;2026-10-23;2026-10-09;Concluído;Baixa
1711;680;Contestação;2026-10-27;;Aberto;Baixa
1712;680;Recurso;2026-11-16;2026-11-04;Concluído;Alta
1713;681;Recurso;2025-11-03;2025-11-04;Concluído;Média
1714;682;Recurso;2025-12-01;2025-11-14;Concluído;Média
1715;682;Pagamento;2026-02-01;2026-01-24;Concluído;Alta
1716;682;Pagamento;2027-01-28;2027-01-18;Concluído;Média
1717;683;Pagamento;2027-05-17;2027-05-12;Concluído;Alta
1718;684;Contestação;2026-12-14;2026-12-16;Concluído;Média
1719;684;Manifestação;2026-09-22;2026-09-29;Concluído;Baixa
1720;685;Manifestação;2027-10-03;;Aberto;Baixa
1721;685;Documento;2026-12-16;;Aberto;Alta
1722;685;Documento;2027-09-26;2027-09-29;Concluído;Baixa
1723;686;Manifestação;2027-04-25;2027-05-02;Concluído;Média
1724;687;Pagamento;2026-12-06;;Aberto;Baixa
1725;687;Contestação;2026-09-02;2026-09-07;Concluído;Alta
1726;688;Documento;2026-08-25;;Aberto;Média
1727;688;Recurso;2027-05-08;2027-05-07;Concluído;Média
1728;688;Recurso;2026-03-20;2026-03-06;Concluído;Média
1729;688;Pagamento;2026-04-14;2026-03-30;Concluído;Baixa
1730;689;Contestação;2026-12-16;;Aberto;Baixa
1731;689;Documento;2025-09-26;2025-09-30;Concluído;Baixa
1732;689;Pagamento;2026-07-09;2026-07-07;Concluído;Alta
1733;689;Documento;2026-03-27;2026-03-18;Concluído;Baixa
1734;690;Recurso;2026-10-13;;Aberto;Baixa
1735;690;Contestação;2026-03-18;;Vencido;Baixa
1736;690;Documento;2026-08-13;2026-07-25;Concluído;Média
1737;691;Manifestação;2026-08-09;2026-07-28;Concluído;Média
1738;691;Documento;2026-02-03;;Vencido;Baixa
1739;691;Pagamento;2026-07-21;2026-07-10;Concluído;Baixa
1740;691;Contestação;2026-11-03;;Aberto;Média
1741;692;Documento;2025-09-28;2025-09-30;Concluído;Baixa
1742;692;Documento;2026-01-15;2025-12-27;Concluído;Alta
1743;692;Recurso;2025-09-22;2025-09-02;Concluído;Baixa
1744;692;Contestação;2026-08-18;2026-08-25;Concluído;Alta
1745;693;Manifestação;2027-03-08;;Aberto;Média
1746;693;Manifestação;2026-01-05;;Vencido;Alta
1747;693;Documento;2026-05-11;;Vencido;Média
1748;693;Contestação;2026-03-13;2026-03-04;Concluído;Alta
1749;694;Pagamento;2027-03-01;2027-02-25;Concluído;Baixa
1750;694;Manifestação;2026-09-29;2026-09-14;Concluído;Alta
1751;695;Pagamento;2027-05-07;2027-05-06;Concluído;Média
1752;695;Contestação;2027-05-15;;Aberto;Alta
1753;695;Pagamento;2027-04-01;2027-04-06;Concluído;Baixa
1754;696;Manifestação;2026-09-16;;Aberto;Média
1755;696;Contestação;2026-02-03;2026-02-09;Concluído;Alta
1756;697;Manifestação;2025-12-11;;Vencido;Alta
1757;697;Recurso;2026-12-10;2026-12-16;Concluído;Baixa
1758;697;Recurso;2025-08-26;;Vencido;Média
1759;698;Contestação;2027-06-05;2027-05-19;Concluído;Alta
1760;698;Manifestação;2027-06-28;2027-06-11;Concluído;Baixa
1761;698;Documento;2026-05-30;2026-05-22;Concluído;Média
1762;699;Recurso;2026-02-05;;Vencido;Baixa
1763;700;Pagamento;2027-01-10;2027-01-15;Concluído;Média
1764;700;Documento;2026-08-11;2026-07-28;Concluído;Alta
1765;700;Pagamento;2027-07-13;2027-06-26;Concluído;Alta
1766;701;Recurso;2026-04-09;2026-03-26;Concluído;Alta
1767;701;Recurso;2027-02-28;2027-02-09;Concluído;Baixa
1768;701;Manifestação;2026-09-02;2026-08-29;Concluído;Baixa
1769;701;Contestação;2026-04-26;;Vencido;Alta
1770;702;Contestação;2027-05-28;2027-05-10;Concluído;Alta
1771;703;Pagamento;2027-03-11;2027-02-28;Concluído;Baixa
1772;703;Pagamento;2026-11-04;2026-11-12;Concluído;Alta
1773;703;Documento;2026-06-27;2026-06-26;Concluído;Baixa
1774;703;Manifestação;2026-06-07;;Vencido;Baixa
1775;704;Documento;2026-12-23;2026-12-04;Concluído;Alta
1776;704;Pagamento;2026-05-24;2026-05-23;Concluído;Média
1777;704;Pagamento;2025-11-22;2025-11-11;Concluído;Alta
1778;704;Contestação;2026-05-09;2026-04-24;Concluído;Média
1779;705;Recurso;2026-03-17;2026-03-09;Concluído;Alta
1780;706;Documento;2025-11-10;;Vencido;Baixa
1781;706;Pagamento;2027-02-10;2027-01-23;Concluído;Alta
1782;706;Manifestação;2026-06-12;2026-06-03;Concluído;Alta
1783;707;Recurso;2026-07-18;2026-07-19;Concluído;Média
1784;708;Manifestação;2027-04-10;2027-03-21;Concluído;Média
1785;708;Manifestação;2027-09-14;2027-09-05;Concluído;Baixa
1786;708;Pagamento;2027-04-09;2027-04-08;Concluído;Alta
1787;708;Manifestação;2026-06-20;2026-06-06;Concluído;Alta
1788;709;Manifestação;2027-01-16;2027-01-25;Concluído;Baixa
1789;710;Pagamento;2027-01-27;;Aberto;Média
1790;710;Contestação;2027-05-17;2027-05-06;Concluído;Média
1791;711;Manifestação;2026-10-18;2026-10-24;Concluído;Alta
1792;711;Contestação;2026-05-09;;Vencido;Alta
1793;712;Manifestação;2026-11-08;2026-10-28;Concluído;Baixa
1794;712;Contestação;2026-04-19;2026-04-11;Concluído;Alta
1795;713;Documento;2027-03-07;2027-03-09;Concluído;Baixa
1796;713;Documento;2027-02-07;2027-02-10;Concluído;Baixa
1797;713;Pagamento;2026-08-02;;Aberto;Média
1798;714;Manifestação;2026-12-11;2026-12-13;Concluído;Baixa
1799;714;Manifestação;2026-04-11;2026-04-11;Concluído;Média
1800;714;Manifestação;2026-06-23;2026-06-05;Concluído;Alta
1801;715;Contestação;2027-06-13;2027-06-22;Concluído;Baixa
1802;715;Recurso;2027-04-29;2027-05-09;Concluído;Baixa
1803;715;Manifestação;2026-08-01;2026-07-13;Concluído;Baixa
1804;715;Manifestação;2027-06-04;2027-06-08;Concluído;Alta
1805;716;Documento;2026-07-19;;Aberto;Alta
1806;716;Recurso;2026-09-10;;Aberto;Média
1807;716;Recurso;2026-09-04;2026-09-01;Concluído;Média
1808;716;Documento;2026-11-24;2026-11-11;Concluído;Alta
1809;717;Manifestação;2025-11-12;;Vencido;Alta
1810;717;Pagamento;2026-11-21;2026-11-03;Concluído;Média
1811;718;Pagamento;2027-08-08;2027-08-14;Concluído;Baixa
1812;718;Documento;2026-10-17;2026-10-07;Concluído;Média
1813;719;Manifestação;2026-04-07;2026-03-19;Concluído;Alta
1814;719;Contestação;2027-02-02;;Aberto;Alta
1815;720;Pagamento;2026-09-08;2026-08-22;Concluído;Baixa
1816;720;Documento;2026-04-04;2026-03-22;Concluído;Alta
1817;721;Pagamento;2026-11-03;2026-10-25;Concluído;Alta
1818;721;Contestação;2026-10-24;;Aberto;Baixa
1819;721;Pagamento;2026-08-27;2026-08-20;Concluído;Alta
1820;721;Documento;2026-03-30;2026-03-30;Concluído;Baixa
1821;722;Manifestação;2026-09-19;;Aberto;Média
1822;723;Pagamento;2026-06-24;2026-07-03;Concluído;Média
1823;723;Recurso;2026-10-05;2026-10-08;Concluído;Alta
1824;723;Manifestação;2026-08-06;2026-08-01;Concluído;Baixa
1825;723;Pagamento;2026-06-09;2026-06-01;Concluído;Média
1826;724;Contestação;2026-08-09;;Aberto;Baixa
1827;724;Pagamento;2025-12-08;2025-12-16;Concluído;Baixa
1828;724;Documento;2026-01-13;;Vencido;Média
1829;725;Pagamento;2026-12-17;2026-11-27;Concluído;Alta
1830;725;Recurso;2026-04-25;2026-04-10;Concluído;Média
1831;726;Pagamento;2027-02-27;;Aberto;Baixa
1832;727;Documento;2026-07-06;;Aberto;Média
1833;728;Manifestação;2026-06-12;2026-06-04;Concluído;Alta
1834;728;Documento;2026-02-06;2026-01-24;Concluído;Alta
1835;728;Manifestação;2026-02-13;2026-01-29;Concluído;Baixa
1836;728;Contestação;2026-06-16;2026-06-26;Concluído;Baixa
1837;729;Contestação;2025-10-26;2025-10-09;Concluído;Média
1838;729;Contestação;2026-03-26;2026-03-14;Concluído;Baixa
1839;730;Contestação;2026-06-03;2026-05-17;Concluído;Média
1840;730;Recurso;2026-08-10;;Aberto;Baixa
1841;730;Documento;2026-11-26;;Aberto;Baixa
1842;731;Pagamento;2026-11-15;;Aberto;Média
1843;731;Documento;2026-08-14;2026-08-24;Concluído;Baixa
1844;731;Manifestação;2026-07-30;2026-07-18;Concluído;Média
1845;732;Documento;2026-08-25;2026-08-08;Concluído;Alta
1846;733;Pagamento;2026-01-09;;Vencido;Baixa
1847;733;Pagamento;2026-01-23;2026-01-11;Concluído;Média
1848;734;Pagamento;2027-01-03;2026-12-23;Concluído;Baixa
1849;734;Documento;2026-12-29;2026-12-27;Concluído;Baixa
1850;734;Contestação;2026-11-05;2026-11-08;Concluído;Baixa
1851;735;Pagamento;2026-12-04;2026-12-02;Concluído;Alta
1852;736;Manifestação;2026-03-26;2026-03-13;Concluído;Média
1853;736;Pagamento;2026-06-04;2026-05-19;Concluído;Média
1854;737;Recurso;2027-01-09;;Aberto;Média
1855;737;Contestação;2026-08-07;;Aberto;Alta
1856;738;Documento;2027-09-24;;Aberto;Alta
1857;738;Documento;2027-06-25;2027-06-20;Concluído;Média
1858;739;Manifestação;2026-11-16;2026-11-24;Concluído;Média
1859;739;Documento;2026-07-20;2026-07-20;Concluído;Baixa
1860;740;Contestação;2027-07-27;2027-08-02;Concluído;Alta
1861;740;Contestação;2027-09-28;2027-10-04;Concluído;Alta
1862;740;Recurso;2026-12-06;2026-11-29;Concluído;Baixa
1863;741;Manifestação;2027-02-21;;Aberto;Média
1864;741;Recurso;2027-03-13;;Aberto;Média
1865;741;Pagamento;2026-12-16;2026-11-29;Concluído;Média
1866;742;Contestação;2025-12-25;;Vencido;Alta
1867;743;Pagamento;2027-05-09;2027-05-02;Concluído;Baixa
1868;743;Contestação;2026-09-07;2026-08-24;Concluído;Média
1869;743;Contestação;2026-03-11;2026-03-17;Concluído;Alta
1870;743;Pagamento;2026-02-16;2026-02-03;Concluído;Alta
1871;744;Pagamento;2026-06-04;;Vencido;Média
1872;744;Contestação;2026-10-13;2026-09-28;Concluído;Alta
1873;744;Documento;2026-10-18;2026-10-05;Concluído;Alta
1874;744;Contestação;2026-06-05;2026-06-02;Concluído;Alta
1875;745;Recurso;2026-06-24;2026-07-04;Concluído;Média
1876;745;Manifestação;2025-12-01;;Vencido;Alta
1877;745;Recurso;2026-10-11;2026-10-01;Concluído;Baixa
1878;746;Documento;2027-06-11;2027-05-28;Concluído;Média
1879;747;Recurso;2026-02-03;2026-02-09;Concluído;Alta
1880;747;Manifestação;2025-12-31;2025-12-26;Concluído;Alta
1881;747;Recurso;2026-11-10;2026-11-18;Concluído;Baixa
1882;747;Documento;2025-11-21;2025-11-23;Concluído;Baixa
1883;748;Pagamento;2027-04-10;2027-03-21;Concluído;Baixa
1884;748;Recurso;2027-05-22;;Aberto;Alta
1885;748;Recurso;2027-09-28;2027-10-07;Concluído;Baixa
1886;749;Recurso;2026-11-18;2026-11-24;Concluído;Alta
1887;749;Recurso;2027-10-05;2027-10-10;Concluído;Média
1888;750;Manifestação;2026-10-08;2026-10-09;Concluído;Alta
1889;751;Manifestação;2026-10-31;2026-10-26;Concluído;Baixa
1890;751;Recurso;2026-11-02;2026-11-03;Concluído;Baixa
1891;751;Contestação;2027-05-08;2027-04-25;Concluído;Média
1892;752;Contestação;2026-09-21;2026-09-20;Concluído;Baixa
1893;752;Contestação;2026-08-26;2026-08-06;Concluído;Média
1894;752;Pagamento;2026-06-27;2026-06-07;Concluído;Baixa
1895;752;Manifestação;2026-06-14;2026-05-29;Concluído;Baixa
1896;753;Contestação;2026-11-19;2026-11-17;Concluído;Baixa
1897;754;Recurso;2026-08-30;;Aberto;Alta
1898;754;Documento;2026-11-09;;Aberto;Baixa
1899;755;Manifestação;2026-03-27;;Vencido;Média
1900;755;Documento;2027-01-08;2027-01-01;Concluído;Média
1901;755;Contestação;2026-02-15;2026-02-15;Concluído;Baixa
1902;756;Recurso;2025-10-12;2025-10-07;Concluído;Baixa
1903;756;Recurso;2025-07-29;2025-08-06;Concluído;Média
1904;756;Recurso;2026-05-30;2026-05-20;Concluído;Média
1905;756;Documento;2025-12-31;2026-01-06;Concluído;Alta
1906;757;Contestação;2027-03-26;2027-04-01;Concluído;Alta
1907;757;Pagamento;2026-12-28;2026-12-26;Concluído;Alta
1908;757;Recurso;2026-12-17;2026-12-23;Concluído;Alta
1909;757;Contestação;2026-03-28;2026-03-22;Concluído;Média
1910;758;Recurso;2027-01-01;;Aberto;Alta
1911;758;Contestação;2027-08-06;2027-08-15;Concluído;Média
1912;759;Recurso;2025-12-31;2025-12-21;Concluído;Alta
1913;759;Manifestação;2026-06-23;;Vencido;Baixa
1914;759;Manifestação;2027-03-16;2027-03-09;Concluído;Média
1915;759;Contestação;2026-03-08;;Vencido;Baixa
1916;760;Recurso;2026-05-09;2026-05-11;Concluído;Baixa
1917;761;Documento;2026-06-20;2026-06-02;Concluído;Alta
1918;761;Manifestação;2026-03-01;2026-03-05;Concluído;Alta
1919;761;Recurso;2027-01-02;2026-12-27;Concluído;Média
1920;762;Contestação;2026-02-15;2026-02-13;Concluído;Alta
1921;762;Documento;2026-08-05;2026-08-04;Concluído;Alta
1922;762;Documento;2026-07-17;2026-07-05;Concluído;Alta
1923;762;Documento;2026-12-14;2026-12-19;Concluído;Alta
1924;763;Pagamento;2026-05-19;2026-04-30;Concluído;Alta
1925;763;Contestação;2027-04-21;2027-04-29;Concluído;Média
1926;764;Recurso;2026-04-11;2026-03-30;Concluído;Alta
1927;764;Recurso;2026-08-21;2026-08-25;Concluído;Alta
1928;764;Manifestação;2026-05-24;2026-05-15;Concluído;Alta
1929;764;Pagamento;2026-04-11;2026-04-04;Concluído;Baixa
1930;765;Manifestação;2026-04-20;2026-04-04;Concluído;Média
