visita_id,terceiro_id,data_visita,unidade,motivo,status
VI02292,TE02401,2024-02-09,Guarulhos,Auditoria,Realizada
VI02293,TE00970,2026-04-03,Jaboticabal,Auditoria,Realizada
VI02294,TE00838,2025-09-25,Joinville,Entrega,Realizada
VI02295,TE03074,2026-02-16,Joinville,Auditoria,Realizada
VI02296,TE02320,2024-05-28,Guarulhos,Serviço,Realizada
VI02297,TE01636,2024-07-18,Jaboticabal,Serviço,Cancelada
VI02298,TE01650,2025-02-18,Guarulhos,Auditoria,Realizada
VI02299,TE00134,2025-05-17,Guarulhos,Serviço,Agendada
VI02300,TE02478,2024-03-09,Joinville,Auditoria,Realizada
VI02301,TE01345,2025-04-25,Jaboticabal,Serviço,Realizada
VI02302,TE01016,2026-06-17,Jaboticabal,Entrega,Realizada
VI02303,TE00237,2026-02-19,Joinville,Reunião,Agendada
VI02304,TE02621,2025-02-25,Joinville,Reunião,Realizada
VI02305,TE02857,2026-06-08,Joinville,Entrega,Agendada
VI02306,TE01915,2026-01-13,Jaboticabal,Entrega,Realizada
VI02307,TE02668,2024-07-18,Guarulhos,Entrega,Cancelada
VI02308,TE03132,2025-11-29,Jaboticabal,Reunião,Cancelada
VI02309,TE02266,2025-03-22,Jaboticabal,Entrega,Realizada
VI02310,TE01997,2024-02-17,Guarulhos,Entrega,Realizada
VI02311,TE02307,2025-04-09,Joinville,Serviço,Realizada
VI02312,TE00101,2024-03-19,Guarulhos,Reunião,Realizada
VI02313,TE00118,2025-11-25,Joinville,Serviço,Realizada
VI02314,TE01044,2024-11-10,Guarulhos,Serviço,Realizada
VI02315,TE00189,2025-01-24,Joinville,Serviço,Agendada
VI02316,TE02769,2025-03-13,Joinville,Serviço,Realizada
VI02317,TE01740,2024-11-19,Guarulhos,Entrega,Realizada
VI02318,TE03080,2025-06-27,Jaboticabal,Reunião,Realizada
VI02319,TE00940,2024-01-04,Guarulhos,Auditoria,Realizada
VI02320,TE02839,2026-03-04,Guarulhos,Reunião,Realizada
VI02321,TE02625,2024-12-25,Joinville,Entrega,Cancelada
VI02322,TE02608,2025-07-05,Joinville,Reunião,Realizada
VI02323,TE01342,2025-10-24,Joinville,Reunião,Agendada
VI02324,TE02527,2025-11-18,Jaboticabal,Entrega,Realizada
VI02325,TE01024,2025-08-28,Guarulhos,Serviço,Realizada
VI02326,TE01170,2024-03-19,Jaboticabal,Reunião,Realizada
VI02327,TE00812,2024-12-25,Guarulhos,Serviço,Realizada
VI02328,TE01603,2025-02-02,Jaboticabal,Reunião,Realizada
VI02329,TE02599,2025-04-09,Jaboticabal,Reunião,Realizada
VI02330,TE02984,2026-04-16,Jaboticabal,Entrega,Realizada
VI02331,TE01727,2026-05-01,Jaboticabal,Serviço,Realizada
VI02332,TE02265,2025-11-14,Guarulhos,Auditoria,Realizada
VI02333,TE00594,2025-09-21,Joinville,Auditoria,Realizada
VI02334,TE00861,2025-02-04,Guarulhos,Auditoria,Realizada
VI02335,TE00282,2024-05-17,Joinville,Auditoria,Realizada
VI02336,TE02002,2025-07-20,Guarulhos,Serviço,Realizada
VI02337,TE02872,2026-07-09,Guarulhos,Serviço,Realizada
VI02338,TE01847,2024-02-05,Joinville,Entrega,Realizada
VI02339,TE02968,2025-08-30,Guarulhos,Serviço,Realizada
VI02340,TE02834,2024-11-04,Guarulhos,Auditoria,Cancelada
VI02341,TE00747,2024-10-24,Joinville,Entrega,Realizada
VI02342,TE02660,2024-08-11,Guarulhos,Serviço,Realizada
VI02343,TE02737,2025-07-20,Guarulhos,Entrega,Agendada
VI02344,TE02457,2024-09-11,Guarulhos,Entrega,Realizada
VI02345,TE01994,2026-01-20,Jaboticabal,Serviço,Realizada
VI02346,TE02076,2024-07-09,Guarulhos,Reunião,Cancelada
VI02347,TE01800,2026-01-26,Guarulhos,Serviço,Realizada
VI02348,TE00593,2025-01-12,Joinville,Entrega,Realizada
VI02349,TE00189,2025-01-24,Jaboticabal,Entrega,Agendada
VI02350,TE00918,2025-11-11,Guarulhos,Reunião,Realizada
VI02351,TE00998,2026-06-18,Jaboticabal,Serviço,Realizada
VI02352,TE03101,2024-09-15,Joinville,Serviço,Realizada
VI02353,TE00130,2026-06-29,Guarulhos,Reunião,Realizada
VI02354,TE00006,2025-09-13,Jaboticabal,Reunião,Cancelada
VI02355,TE01823,2024-01-06,Guarulhos,Auditoria,Realizada
VI02356,TE01351,2025-04-12,Jaboticabal,Serviço,Realizada
VI02357,TE02470,2026-07-11,Jaboticabal,Serviço,Agendada
VI02358,TE00983,2025-02-12,Joinville,Entrega,Realizada
VI02359,TE01863,2024-03-05,Guarulhos,Serviço,Agendada
VI02360,TE02483,2024-12-14,Joinville,Auditoria,Agendada
VI02361,TE01456,2025-07-29,Joinville,Auditoria,Realizada
VI02362,TE00639,2026-01-23,Jaboticabal,Serviço,Agendada
VI02363,TE00660,2024-05-01,Guarulhos,Reunião,Realizada
VI02364,TE01847,2026-04-06,Joinville,Entrega,Realizada
VI02365,TE02508,2025-03-20,Joinville,Entrega,Realizada
VI02366,TE00852,2025-04-28,Jaboticabal,Serviço,Agendada
VI02367,TE01477,2025-02-23,Jaboticabal,Reunião,Realizada
VI02368,TE00648,2024-08-05,Joinville,Auditoria,Realizada
VI02369,TE02599,2025-10-18,Jaboticabal,Auditoria,Realizada
VI02370,TE00603,2025-06-05,Guarulhos,Reunião,Realizada
VI02371,TE01388,2025-06-29,Joinville,Serviço,Realizada
VI02372,TE02275,2024-05-24,Jaboticabal,Reunião,Agendada
VI02373,TE00979,2024-05-23,Guarulhos,Entrega,Realizada
VI02374,TE00635,2026-04-05,Jaboticabal,Entrega,Realizada
VI02375,TE00278,2024-08-05,Jaboticabal,Reunião,Realizada
VI02376,TE01776,2026-05-29,Jaboticabal,Reunião,Realizada
VI02377,TE01193,2025-11-05,Joinville,Reunião,Realizada
VI02378,TE03162,2026-07-04,Jaboticabal,Entrega,Agendada
VI02379,TE01608,2025-02-02,Jaboticabal,Entrega,Realizada
VI02380,TE00743,2025-05-21,Guarulhos,Reunião,Realizada
VI02381,TE02338,2024-09-04,Guarulhos,Serviço,Realizada
VI02382,TE03159,2024-01-16,Joinville,Reunião,Realizada
VI02383,TE01305,2026-01-06,Joinville,Serviço,Realizada
VI02384,TE00820,2024-03-10,Jaboticabal,Reunião,Realizada
VI02385,TE00453,2024-10-28,Jaboticabal,Entrega,Realizada
VI02386,TE02990,2024-09-30,Jaboticabal,Serviço,Realizada
VI02387,TE01066,2025-11-03,Joinville,Reunião,Realizada
VI02388,TE02961,2025-11-22,Guarulhos,Auditoria,Realizada
VI02389,TE00083,2025-02-25,Guarulhos,Entrega,Agendada
VI02390,TE01680,2024-02-25,Guarulhos,Entrega,Realizada
VI02391,TE00843,2024-11-21,Joinville,Reunião,Cancelada
VI02392,TE00656,2024-03-09,Guarulhos,Auditoria,Realizada
VI02393,TE01370,2026-02-22,Joinville,Auditoria,Agendada
VI02394,TE02199,2026-04-01,Jaboticabal,Serviço,Realizada
VI02395,TE02747,2026-03-03,Jaboticabal,Entrega,Cancelada
VI02396,TE00681,2025-08-12,Guarulhos,Entrega,Agendada
VI02397,TE00116,2025-12-21,Joinville,Auditoria,Realizada
VI02398,TE01498,2026-04-10,Joinville,Serviço,Realizada
VI02399,TE01142,2024-02-06,Jaboticabal,Entrega,Realizada
VI02400,TE00380,2025-05-23,Joinville,Reunião,Realizada
VI02401,TE02087,2025-06-11,Guarulhos,Serviço,Realizada
VI02402,TE02740,2025-01-16,Guarulhos,Auditoria,Realizada
VI02403,TE00984,2026-07-25,Guarulhos,Entrega,Realizada
VI02404,TE00820,2026-04-19,Guarulhos,Serviço,Realizada
VI02405,TE02851,2026-04-18,Jaboticabal,Serviço,Realizada
VI02406,TE02724,2024-01-25,Joinville,Entrega,Realizada
VI02407,TE01641,2026-01-10,Guarulhos,Entrega,Realizada
VI02408,TE03090,2026-02-06,Guarulhos,Reunião,Realizada
VI02409,TE00864,2025-03-14,Jaboticabal,Auditoria,Realizada
VI02410,TE00958,2025-03-23,Guarulhos,Entrega,Realizada
VI02411,TE00661,2026-06-27,Guarulhos,Reunião,Realizada
VI02412,TE02184,2025-05-02,Joinville,Auditoria,Realizada
VI02413,TE02911,2024-01-27,Jaboticabal,Entrega,Agendada
VI02414,TE02019,2025-06-12,Joinville,Serviço,Realizada
VI02415,TE02000,2025-08-09,Joinville,Auditoria,Realizada
VI02416,TE02829,2025-07-14,Jaboticabal,Auditoria,Realizada
VI02417,TE02335,2025-07-11,Joinville,Reunião,Realizada
VI02418,TE02563,2025-09-07,Joinville,Entrega,Agendada
VI02419,TE00948,2024-09-20,Guarulhos,Entrega,Realizada
VI02420,TE01154,2026-03-02,Joinville,Auditoria,Realizada
VI02421,TE01749,2024-03-09,Joinville,Entrega,Realizada
VI02422,TE02256,2025-06-04,Jaboticabal,Entrega,Realizada
VI02423,TE02594,2025-07-20,Guarulhos,Reunião,Realizada
VI02424,TE02319,2024-07-04,Jaboticabal,Reunião,Realizada
VI02425,TE01121,2026-06-10,Joinville,Entrega,Agendada
VI02426,TE00204,2025-06-18,Guarulhos,Auditoria,Realizada
VI02427,TE03129,2025-12-22,Guarulhos,Entrega,Realizada
VI02428,TE00377,2025-05-30,Joinville,Reunião,Realizada
VI02429,TE00009,2025-01-18,Joinville,Serviço,Realizada
VI02430,TE02504,2024-03-27,Joinville,Auditoria,Realizada
VI02431,TE00693,2024-08-08,Joinville,Serviço,Realizada
VI02432,TE01145,2025-04-23,Jaboticabal,Auditoria,Realizada
VI02433,TE00657,2025-08-03,Jaboticabal,Serviço,Realizada
VI02434,TE00813,2025-04-02,Jaboticabal,Auditoria,Realizada
VI02435,TE02084,2024-12-17,Joinville,Reunião,Realizada
VI02436,TE01583,2024-10-13,Jaboticabal,Serviço,Realizada
VI02437,TE02212,2024-02-29,Guarulhos,Reunião,Realizada
VI02438,TE02787,2026-06-04,Jaboticabal,Entrega,Agendada
VI02439,TE02374,2025-06-07,Guarulhos,Entrega,Realizada
VI02440,TE01012,2026-07-24,Guarulhos,Serviço,Realizada
VI02441,TE00944,2024-04-04,Joinville,Auditoria,Realizada
VI02442,TE02152,2026-07-24,Jaboticabal,Serviço,Agendada
VI02443,TE00071,2024-04-08,Jaboticabal,Serviço,Realizada
VI02444,TE02742,2025-02-15,Jaboticabal,Entrega,Realizada
VI02445,TE00019,2024-11-08,Jaboticabal,Entrega,Realizada
VI02446,TE01063,2024-07-12,Guarulhos,Auditoria,Agendada
VI02447,TE00779,2024-04-24,Guarulhos,Reunião,Agendada
VI02448,TE02167,2024-08-10,Joinville,Auditoria,Realizada
VI02449,TE02332,2024-06-06,Guarulhos,Entrega,Cancelada
VI02450,TE00693,2025-12-28,Joinville,Serviço,Realizada
VI02451,TE02532,2024-04-27,Jaboticabal,Auditoria,Realizada
VI02452,TE01653,2026-05-24,Guarulhos,Serviço,Realizada
VI02453,TE02108,2026-01-05,Jaboticabal,Reunião,Realizada
VI02454,TE02140,2024-08-11,Joinville,Auditoria,Realizada
VI02455,TE03022,2025-12-12,Joinville,Serviço,Agendada
VI02456,TE00835,2025-11-04,Guarulhos,Auditoria,Realizada
VI02457,TE00405,2024-07-18,Joinville,Auditoria,Realizada
VI02458,TE02037,2026-07-30,Joinville,Entrega,Realizada
VI02459,TE02600,2024-03-14,Joinville,Entrega,Agendada
VI02460,TE01257,2025-05-30,Jaboticabal,Reunião,Realizada
VI02461,TE00764,2025-02-23,Joinville,Auditoria,Realizada
VI02462,TE01147,2025-02-14,Joinville,Reunião,Realizada
VI02463,TE00327,2026-06-13,Joinville,Serviço,Realizada
VI02464,TE01078,2025-02-07,Joinville,Entrega,Realizada
VI02465,TE02299,2026-07-09,Joinville,Reunião,Agendada
VI02466,TE01153,2024-11-20,Joinville,Auditoria,Realizada
VI02467,TE01622,2026-04-25,Jaboticabal,Entrega,Agendada
VI02468,TE00313,2025-12-09,Guarulhos,Reunião,Realizada
VI02469,TE01953,2025-06-12,Jaboticabal,Auditoria,Realizada
VI02470,TE00041,2025-10-07,Jaboticabal,Serviço,Realizada
VI02471,TE00402,2025-08-25,Jaboticabal,Reunião,Realizada
VI02472,TE03162,2024-03-09,Joinville,Serviço,Realizada
VI02473,TE02627,2025-07-01,Jaboticabal,Reunião,Realizada
VI02474,TE02508,2025-02-11,Jaboticabal,Reunião,Realizada
VI02475,TE01187,2026-07-12,Joinville,Auditoria,Realizada
VI02476,TE02148,2024-08-25,Joinville,Entrega,Realizada
VI02477,TE01884,2025-01-03,Joinville,Serviço,Cancelada
VI02478,TE01196,2026-04-27,Jaboticabal,Reunião,Realizada
VI02479,TE02440,2026-04-01,Jaboticabal,Entrega,Agendada
VI02480,TE01494,2025-08-21,Guarulhos,Reunião,Realizada
VI02481,TE02577,2026-04-17,Jaboticabal,Serviço,Realizada
VI02482,TE01399,2025-05-07,Joinville,Reunião,Realizada
VI02483,TE01916,2024-05-23,Joinville,Serviço,Realizada
VI02484,TE02897,2025-02-21,Joinville,Auditoria,Realizada
VI02485,TE01076,2025-02-21,Jaboticabal,Reunião,Realizada
VI02486,TE00719,2026-02-04,Jaboticabal,Auditoria,Realizada
VI02487,TE00509,2024-04-16,Joinville,Reunião,Realizada
VI02488,TE00977,2025-12-06,Jaboticabal,Auditoria,Agendada
VI02489,TE02359,2024-02-04,Jaboticabal,Entrega,Realizada
VI02490,TE01737,2024-04-12,Jaboticabal,Auditoria,Agendada
VI02491,TE02695,2025-01-30,Guarulhos,Serviço,Realizada
VI02492,TE01430,2026-07-15,Joinville,Serviço,Agendada
VI02493,TE00618,2025-01-18,Jaboticabal,Entrega,Agendada
VI02494,TE02193,2025-06-25,Guarulhos,Entrega,Realizada
VI02495,TE02127,2026-02-19,Joinville,Entrega,Agendada
VI02496,TE02585,2025-03-16,Guarulhos,Auditoria,Realizada
VI02497,TE01776,2026-03-27,Jaboticabal,Entrega,Realizada
VI02498,TE02454,2024-03-04,Guarulhos,Serviço,Realizada
VI02499,TE02383,2024-04-11,Jaboticabal,Entrega,Realizada
VI02500,TE02195,2025-06-02,Joinville,Serviço,Realizada
VI02501,TE02257,2024-05-25,Guarulhos,Auditoria,Realizada
VI02502,TE01090,2026-02-10,Guarulhos,Serviço,Realizada
VI02503,TE02638,2026-02-26,Joinville,Serviço,Realizada
VI02504,TE01750,2024-03-07,Guarulhos,Serviço,Cancelada
VI02505,TE00242,2024-04-25,Guarulhos,Reunião,Realizada
VI02506,TE01580,2024-05-23,Jaboticabal,Entrega,Cancelada
VI02507,TE01838,2025-05-08,Joinville,Serviço,Realizada
VI02508,TE03052,2026-07-01,Joinville,Entrega,Realizada
VI02509,TE02434,2024-01-16,Guarulhos,Auditoria,Cancelada
VI02510,TE01016,2024-05-08,Guarulhos,Auditoria,Realizada
VI02511,TE00602,2024-12-25,Joinville,Reunião,Realizada
VI02512,TE00153,2025-12-27,Joinville,Reunião,Realizada
VI02513,TE01082,2025-01-12,Joinville,Reunião,Agendada
VI02514,TE01222,2024-02-23,Joinville,Reunião,Realizada
VI02515,TE02601,2025-03-13,Jaboticabal,Entrega,Agendada
VI02516,TE00135,2025-02-15,Jaboticabal,Serviço,Realizada
VI02517,TE02292,2025-04-06,Joinville,Serviço,Agendada
VI02518,TE01583,2024-12-26,Joinville,Entrega,Realizada
VI02519,TE00385,2026-01-01,Joinville,Auditoria,Realizada
VI02520,TE02774,2025-11-03,Jaboticabal,Entrega,Realizada
VI02521,TE00762,2024-09-27,Joinville,Reunião,Agendada
VI02522,TE02357,2025-12-07,Guarulhos,Auditoria,Realizada
VI02523,TE02738,2024-08-18,Joinville,Auditoria,Realizada
VI02524,TE00277,2026-04-21,Joinville,Auditoria,Realizada
VI02525,TE01338,2026-07-13,Guarulhos,Auditoria,Realizada
VI02526,TE02810,2026-06-11,Guarulhos,Reunião,Realizada
VI02527,TE01287,2024-02-10,Joinville,Reunião,Cancelada
VI02528,TE00897,2024-10-11,Joinville,Entrega,Realizada
VI02529,TE00750,2025-10-05,Jaboticabal,Auditoria,Realizada
VI02530,TE00307,2025-04-14,Guarulhos,Serviço,Realizada
VI02531,TE01111,2024-11-16,Guarulhos,Reunião,Realizada
VI02532,TE01211,2024-02-14,Jaboticabal,Entrega,Agendada
VI02533,TE00807,2026-01-16,Joinville,Entrega,Realizada
VI02534,TE01528,2024-10-26,Joinville,Auditoria,Realizada
VI02535,TE01126,2025-12-19,Jaboticabal,Auditoria,Realizada
VI02536,TE00181,2024-03-19,Guarulhos,Auditoria,Realizada
VI02537,TE03165,2024-05-27,Guarulhos,Reunião,Realizada
VI02538,TE00696,2026-06-09,Jaboticabal,Reunião,Agendada
VI02539,TE02228,2024-01-15,Joinville,Serviço,Realizada
VI02540,TE01951,2024-11-16,Guarulhos,Serviço,Realizada
VI02541,TE00321,2024-10-21,Guarulhos,Auditoria,Realizada
VI02542,TE02307,2025-01-06,Guarulhos,Serviço,Realizada
VI02543,TE02412,2024-10-12,Jaboticabal,Auditoria,Realizada
VI02544,TE01457,2025-01-16,Jaboticabal,Entrega,Realizada
VI02545,TE01008,2025-09-14,Jaboticabal,Reunião,Realizada
VI02546,TE02127,2025-07-08,Jaboticabal,Entrega,Realizada
VI02547,TE02367,2025-05-16,Joinville,Serviço,Realizada
VI02548,TE00623,2024-08-23,Jaboticabal,Serviço,Realizada
VI02549,TE02649,2025-07-24,Guarulhos,Reunião,Realizada
VI02550,TE02688,2025-11-15,Jaboticabal,Serviço,Realizada
VI02551,TE01021,2025-04-09,Joinville,Serviço,Realizada
VI02552,TE00894,2024-03-21,Joinville,Entrega,Agendada
VI02553,TE00857,2025-02-02,Guarulhos,Serviço,Realizada
VI02554,TE02441,2026-02-14,Joinville,Auditoria,Realizada
VI02555,TE01564,2024-08-23,Guarulhos,Reunião,Realizada
VI02556,TE00308,2024-12-04,Jaboticabal,Auditoria,Realizada
VI02557,TE00225,2024-12-27,Jaboticabal,Entrega,Realizada
VI02558,TE02648,2025-06-27,Jaboticabal,Reunião,Realizada
VI02559,TE01527,2025-10-13,Joinville,Reunião,Realizada
VI02560,TE01533,2025-11-03,Jaboticabal,Reunião,Realizada
VI02561,TE00980,2026-03-11,Jaboticabal,Serviço,Realizada
VI02562,TE00671,2024-04-04,Guarulhos,Reunião,Realizada
VI02563,TE00548,2025-01-31,Jaboticabal,Serviço,Agendada
VI02564,TE00793,2026-02-04,Jaboticabal,Reunião,Realizada
VI02565,TE01047,2024-08-13,Joinville,Entrega,Realizada
VI02566,TE01761,2024-07-01,Guarulhos,Reunião,Agendada
VI02567,TE03035,2026-05-29,Joinville,Reunião,Realizada
VI02568,TE01533,2025-05-24,Joinville,Serviço,Realizada
VI02569,TE00996,2025-04-20,Joinville,Serviço,Realizada
VI02570,TE02552,2024-12-11,Joinville,Serviço,Realizada
VI02571,TE02668,2024-11-27,Joinville,Entrega,Realizada
VI02572,TE00713,2024-08-13,Jaboticabal,Entrega,Realizada
VI02573,TE02478,2024-08-10,Jaboticabal,Serviço,Cancelada
VI02574,TE01189,2024-07-06,Guarulhos,Entrega,Cancelada
VI02575,TE01204,2025-08-02,Guarulhos,Reunião,Realizada
VI02576,TE01535,2026-06-05,Jaboticabal,Entrega,Agendada
VI02577,TE02567,2025-05-01,Joinville,Entrega,Realizada
VI02578,TE00102,2024-10-23,Jaboticabal,Reunião,Realizada
VI02579,TE00626,2025-01-23,Guarulhos,Serviço,Realizada
VI02580,TE02085,2024-05-06,Jaboticabal,Auditoria,Realizada
VI02581,TE01267,2024-08-16,Joinville,Serviço,Realizada
VI02582,TE02573,2026-06-14,Joinville,Reunião,Realizada
VI02583,TE00545,2026-02-15,Jaboticabal,Auditoria,Realizada
VI02584,TE03144,2025-04-09,Jaboticabal,Entrega,Realizada
VI02585,TE03052,2024-07-06,Guarulhos,Entrega,Realizada
VI02586,TE02713,2024-09-21,Guarulhos,Auditoria,Realizada
VI02587,TE00219,2026-06-28,Jaboticabal,Auditoria,Realizada
VI02588,TE02159,2026-06-03,Guarulhos,Serviço,Agendada
VI02589,TE00873,2026-05-23,Guarulhos,Entrega,Realizada
VI02590,TE00912,2025-02-20,Joinville,Reunião,Realizada
VI02591,TE01764,2024-02-20,Joinville,Entrega,Realizada
VI02592,TE01774,2024-12-26,Jaboticabal,Entrega,Realizada
VI02593,TE01521,2025-10-05,Joinville,Reunião,Realizada
VI02594,TE00146,2024-04-22,Guarulhos,Entrega,Realizada
VI02595,TE03192,2026-01-13,Joinville,Reunião,Realizada
VI02596,TE01633,2025-02-08,Guarulhos,Serviço,Agendada
VI02597,TE01163,2025-08-06,Jaboticabal,Serviço,Realizada
VI02598,TE03061,2025-12-06,Jaboticabal,Entrega,Realizada
VI02599,TE01537,2024-08-15,Guarulhos,Auditoria,Realizada
VI02600,TE00493,2024-07-09,Jaboticabal,Auditoria,Realizada
VI02601,TE02288,2024-10-31,Joinville,Auditoria,Realizada
VI02602,TE01386,2025-12-28,Guarulhos,Entrega,Realizada
VI02603,TE00476,2026-06-18,Joinville,Auditoria,Realizada
VI02604,TE01234,2025-10-03,Guarulhos,Serviço,Realizada
VI02605,TE02446,2025-11-19,Jaboticabal,Reunião,Agendada
VI02606,TE03094,2025-08-27,Jaboticabal,Reunião,Agendada
VI02607,TE00639,2026-03-19,Joinville,Auditoria,Realizada
VI02608,TE01868,2024-11-12,Joinville,Auditoria,Realizada
VI02609,TE01148,2026-06-09,Guarulhos,Reunião,Agendada
VI02610,TE01214,2026-07-07,Jaboticabal,Auditoria,Realizada
VI02611,TE01167,2024-10-03,Guarulhos,Auditoria,Realizada
VI02612,TE00275,2025-10-08,Joinville,Auditoria,Realizada
VI02613,TE00744,2024-04-13,Joinville,Reunião,Realizada
VI02614,TE01246,2025-06-15,Joinville,Entrega,Realizada
VI02615,TE03089,2026-02-20,Joinville,Serviço,Realizada
VI02616,TE02869,2026-03-05,Joinville,Auditoria,Realizada
VI02617,TE00687,2025-11-04,Jaboticabal,Auditoria,Realizada
VI02618,TE01823,2026-04-09,Joinville,Entrega,Realizada
VI02619,TE01638,2024-07-24,Guarulhos,Auditoria,Realizada
VI02620,TE01524,2026-05-11,Guarulhos,Serviço,Cancelada
VI02621,TE00562,2024-04-07,Joinville,Reunião,Realizada
VI02622,TE01316,2025-10-05,Jaboticabal,Auditoria,Agendada
VI02623,TE01826,2024-06-12,Jaboticabal,Reunião,Realizada
VI02624,TE00519,2026-04-13,Guarulhos,Serviço,Realizada
VI02625,TE01277,2025-08-29,Joinville,Entrega,Agendada
VI02626,TE01735,2024-07-26,Joinville,Entrega,Realizada
VI02627,TE02132,2025-10-19,Jaboticabal,Entrega,Realizada
VI02628,TE02677,2025-11-16,Guarulhos,Serviço,Realizada
VI02629,TE03086,2026-05-08,Guarulhos,Entrega,Agendada
VI02630,TE02578,2025-05-28,Joinville,Entrega,Cancelada
VI02631,TE00482,2024-01-16,Guarulhos,Reunião,Realizada
VI02632,TE00898,2025-07-10,Guarulhos,Reunião,Realizada
VI02633,TE02519,2026-05-03,Joinville,Auditoria,Realizada
VI02634,TE01861,2024-10-28,Guarulhos,Reunião,Agendada
VI02635,TE02303,2024-11-14,Guarulhos,Entrega,Realizada
VI02636,TE02978,2024-07-08,Joinville,Entrega,Realizada
VI02637,TE00051,2024-05-06,Joinville,Reunião,Realizada
VI02638,TE02612,2025-11-18,Jaboticabal,Serviço,Realizada
VI02639,TE00809,2026-03-01,Jaboticabal,Auditoria,Realizada
VI02640,TE01558,2024-08-12,Joinville,Reunião,Realizada
VI02641,TE01561,2025-11-22,Joinville,Auditoria,Cancelada
VI02642,TE02949,2024-03-08,Jaboticabal,Reunião,Realizada
VI02643,TE02492,2026-05-24,Jaboticabal,Reunião,Realizada
VI02644,TE00946,2025-02-06,Joinville,Auditoria,Agendada
VI02645,TE02212,2026-05-15,Jaboticabal,Reunião,Realizada
VI02646,TE02412,2024-11-21,Joinville,Serviço,Realizada
VI02647,TE00450,2026-01-20,Jaboticabal,Serviço,Realizada
VI02648,TE00212,2024-06-14,Joinville,Entrega,Realizada
VI02649,TE02177,2025-06-30,Guarulhos,Entrega,Realizada
VI02650,TE02694,2026-04-27,Guarulhos,Reunião,Realizada
VI02651,TE01503,2025-06-28,Guarulhos,Entrega,Realizada
VI02652,TE01678,2025-08-11,Guarulhos,Reunião,Realizada
VI02653,TE01216,2025-11-12,Guarulhos,Auditoria,Realizada
VI02654,TE01134,2024-11-17,Jaboticabal,Entrega,Realizada
VI02655,TE00914,2024-04-15,Jaboticabal,Serviço,Realizada
VI02656,TE00344,2024-07-19,Jaboticabal,Reunião,Realizada
VI02657,TE02484,2024-02-20,Joinville,Entrega,Realizada
VI02658,TE02701,2025-08-10,Joinville,Reunião,Agendada
VI02659,TE02203,2025-07-27,Joinville,Entrega,Realizada
VI02660,TE00920,2026-01-07,Joinville,Entrega,Realizada
VI02661,TE01638,2025-01-20,Jaboticabal,Entrega,Agendada
VI02662,TE03100,2024-04-14,Joinville,Entrega,Realizada
VI02663,TE02560,2024-09-18,Joinville,Serviço,Agendada
VI02664,TE02874,2026-06-12,Guarulhos,Auditoria,Agendada
VI02665,TE02348,2026-06-24,Jaboticabal,Entrega,Realizada
VI02666,TE02735,2026-06-19,Joinville,Entrega,Realizada
VI02667,TE01143,2024-05-10,Joinville,Serviço,Agendada
VI02668,TE01017,2025-03-23,Jaboticabal,Reunião,Realizada
VI02669,TE01213,2025-03-06,Guarulhos,Auditoria,Realizada
VI02670,TE02980,2024-12-09,Guarulhos,Entrega,Realizada
VI02671,TE02206,2025-07-08,Jaboticabal,Reunião,Cancelada
VI02672,TE01567,2026-05-20,Joinville,Serviço,Realizada
VI02673,TE01882,2024-04-18,Guarulhos,Entrega,Realizada
VI02674,TE01957,2024-01-06,Jaboticabal,Reunião,Realizada
VI02675,TE02599,2025-08-27,Guarulhos,Reunião,Realizada
VI02676,TE02371,2025-10-01,Guarulhos,Auditoria,Agendada
VI02677,TE02437,2026-06-02,Jaboticabal,Entrega,Realizada
VI02678,TE01525,2025-08-26,Guarulhos,Auditoria,Realizada
