terceiro_id,empresa_id,funcao,data_inicio,data_fim,status
TE02109,EM174,Inspetor,2024-05-22,2025-09-11,Inativo
TE02110,EM070,Inspetor,2026-05-06,2024-06-08,Ativo
TE02111,EM021,Montador,2026-05-19,2025-04-07,Ativo
TE02112,EM054,Motorista,2024-08-15,2026-07-17,Ativo
TE02113,EM085,Inspetor,2024-07-30,2024-01-26,Ativo
TE02114,EM052,Técnico,2024-06-24,2024-07-11,Ativo
TE02115,EM174,Motorista,2025-11-11,2024-02-14,Ativo
TE02116,EM114,Montador,2024-04-02,2025-12-10,Ativo
TE02117,EM047,Montador,2026-03-30,2024-04-22,Ativo
TE02118,EM064,Montador,2024-06-18,2026-05-01,Ativo
TE02119,EM209,Técnico,2025-05-01,2026-05-16,Ativo
TE02120,EM081,Técnico,2025-05-07,2026-05-01,Ativo
TE02121,EM137,Montador,2026-01-17,2025-12-01,Ativo
TE02122,EM109,Montador,2026-01-23,2025-12-06,Ativo
TE02123,EM071,Motorista,2024-12-22,2024-11-25,Ativo
TE02124,EM159,Inspetor,2024-12-25,2024-10-13,Ativo
TE02125,EM141,Consultor,2025-03-09,2024-01-15,Inativo
TE02126,EM041,Motorista,2024-02-19,2026-02-15,Ativo
TE02127,EM129,Técnico,2024-03-18,2025-12-09,Ativo
TE02128,EM058,Montador,2026-03-16,2024-01-14,Inativo
TE02129,EM106,Inspetor,2025-10-31,2026-02-20,Ativo
TE02130,EM007,Montador,2026-01-02,2025-01-19,Ativo
TE02131,EM130,Consultor,2025-11-15,2024-08-08,Inativo
TE02132,EM080,Consultor,2025-01-17,2024-10-28,Ativo
TE02133,EM089,Motorista,2026-03-28,2025-04-08,Ativo
TE02134,EM141,Técnico,2024-05-12,2025-07-05,Bloqueado
TE02135,EM151,Motorista,2025-10-19,2025-08-09,Inativo
TE02136,EM189,Montador,2026-05-16,2025-05-09,Ativo
TE02137,EM126,Técnico,2026-07-01,2024-08-20,Ativo
TE02138,EM161,Técnico,2026-01-25,2025-12-05,Ativo
TE02139,EM197,Consultor,2024-03-25,2026-02-26,Inativo
TE02140,EM180,Inspetor,2025-01-20,2025-09-04,Ativo
TE02141,EM160,Inspetor,2024-11-25,2024-03-29,Ativo
TE02142,EM192,Inspetor,2025-07-04,2025-11-05,Ativo
TE02143,EM107,Consultor,2025-05-30,2024-05-22,Ativo
TE02144,EM051,Consultor,2026-02-21,2024-06-15,Ativo
TE02145,EM121,Montador,2024-07-17,2025-02-11,Ativo
TE02146,EM037,Inspetor,2025-03-25,2024-05-22,Ativo
TE02147,EM149,Motorista,2024-03-29,2024-09-10,Ativo
TE02148,EM008,Consultor,2026-06-10,2024-01-23,Ativo
TE02149,EM178,Montador,2024-10-01,2024-02-22,Ativo
TE02150,EM112,Inspetor,2024-04-09,2026-05-16,Ativo
TE02151,EM079,Consultor,2026-03-12,2025-06-07,Ativo
TE02152,EM011,Técnico,2025-04-29,2026-04-07,Ativo
TE02153,EM161,Técnico,2025-05-11,2025-02-22,Ativo
TE02154,EM150,Consultor,2024-08-09,2025-05-01,Ativo
TE02155,EM210,Técnico,2024-03-31,2025-05-21,Ativo
TE02156,EM194,Montador,2025-06-21,2026-03-17,Ativo
TE02157,EM187,Consultor,2024-02-25,2024-08-15,Ativo
TE02158,EM109,Consultor,2024-11-04,2024-03-21,Ativo
TE02159,EM083,Inspetor,2024-12-05,2024-11-14,Ativo
TE02160,EM016,Motorista,2024-09-02,2025-10-06,Inativo
TE02161,EM054,Inspetor,2025-11-13,2026-07-06,Ativo
TE02162,EM067,Montador,2026-06-01,2026-05-10,Ativo
TE02163,EM214,Consultor,2025-09-09,2025-07-12,Ativo
TE02164,EM178,Motorista,2024-08-04,2026-07-11,Inativo
TE02165,EM003,Montador,2024-05-10,2026-06-09,Inativo
TE02166,EM153,Inspetor,2024-03-23,2026-06-25,Ativo
TE02167,EM146,Motorista,2024-06-17,2025-03-26,Ativo
TE02168,EM157,Inspetor,2026-07-19,2024-01-26,Inativo
TE02169,EM205,Técnico,2025-01-22,2024-03-18,Ativo
TE02170,EM206,Motorista,2024-09-22,2025-05-12,Ativo
TE02171,EM126,Consultor,2026-05-05,2026-05-01,Ativo
TE02172,EM015,Inspetor,2024-10-25,2025-01-17,Ativo
TE02173,EM109,Montador,2025-10-25,2026-07-12,Ativo
TE02174,EM107,Consultor,2025-10-05,2026-02-09,Ativo
TE02175,EM088,Consultor,2024-10-20,2025-06-15,Ativo
TE02176,EM065,Técnico,2026-07-16,2024-03-15,Ativo
TE02177,EM112,Montador,2024-06-19,2024-05-20,Ativo
TE02178,EM003,Montador,2025-09-12,2025-01-13,Ativo
TE02179,EM111,Motorista,2025-01-21,2024-12-13,Bloqueado
TE02180,EM135,Montador,2026-07-08,2025-09-10,Ativo
TE02181,EM077,Inspetor,2025-06-01,2024-05-08,Ativo
TE02182,EM156,Consultor,2025-03-08,2025-08-11,Ativo
TE02183,EM015,Motorista,2025-03-27,2024-10-20,Ativo
TE02184,EM029,Motorista,2025-06-26,2025-07-02,Ativo
TE02185,EM209,Consultor,2024-02-03,2024-08-01,Ativo
TE02186,EM196,Motorista,2024-03-13,2025-12-25,Ativo
TE02187,EM201,Montador,2026-04-19,2026-05-31,Inativo
TE02188,EM041,Inspetor,2024-01-05,2025-12-14,Ativo
TE02189,EM211,Inspetor,2025-06-11,2025-04-12,Inativo
TE02190,EM110,Consultor,2026-05-20,2025-03-29,Ativo
TE02191,EM176,Montador,2024-03-31,2024-03-02,Ativo
TE02192,EM198,Montador,2025-05-13,2025-01-20,Ativo
TE02193,EM196,Consultor,2025-12-02,2024-09-16,Ativo
TE02194,EM218,Montador,2024-09-23,2024-04-06,Ativo
TE02195,EM031,Técnico,2024-05-02,2024-06-22,Ativo
TE02196,EM096,Montador,2025-04-25,2024-04-03,Ativo
TE02197,EM142,Técnico,2026-07-10,2025-05-30,Ativo
TE02198,EM159,Motorista,2025-10-19,2024-01-06,Ativo
TE02199,EM201,Inspetor,2024-05-06,2026-02-25,Bloqueado
TE02200,EM177,Inspetor,2026-05-16,2026-04-16,Ativo
TE02201,EM186,Inspetor,2026-04-15,2025-12-20,Ativo
TE02202,EM050,Montador,2024-06-24,2026-06-14,Inativo
TE02203,EM153,Inspetor,2025-10-08,2026-06-03,Ativo
TE02204,EM117,Técnico,2024-10-18,2025-10-30,Ativo
TE02205,EM166,Motorista,2024-04-11,2024-10-22,Bloqueado
TE02206,EM144,Consultor,2024-07-06,2024-03-31,Ativo
TE02207,EM089,Inspetor,2025-12-08,2025-07-22,Ativo
TE02208,EM056,Técnico,2024-09-02,2025-10-13,Ativo
TE02209,EM046,Inspetor,2024-05-08,2024-06-09,Ativo
TE02210,EM135,Inspetor,2025-04-15,2024-06-12,Ativo
TE02211,EM139,Consultor,2025-04-09,2024-05-11,Ativo
TE02212,EM185,Montador,2025-05-26,2026-07-05,Ativo
TE02213,EM143,Consultor,2025-07-14,2025-12-24,Inativo
TE02214,EM114,Inspetor,2024-08-24,2025-06-14,Bloqueado
TE02215,EM196,Consultor,2026-03-10,2024-09-25,Ativo
TE02216,EM162,Técnico,2024-06-03,2024-12-16,Bloqueado
TE02217,EM143,Técnico,2026-01-26,2026-07-04,Ativo
TE02218,EM185,Motorista,2024-05-29,2026-07-20,Ativo
TE02219,EM117,Técnico,2026-07-24,2026-05-05,Ativo
TE02220,EM143,Motorista,2026-03-02,2024-02-20,Ativo
TE02221,EM030,Inspetor,2026-02-25,2024-09-22,Ativo
TE02222,EM220,Técnico,2024-03-30,2025-07-30,Ativo
TE02223,EM111,Montador,2026-03-02,2024-07-20,Ativo
TE02224,EM157,Motorista,2025-05-13,2025-07-21,Ativo
TE02225,EM158,Técnico,2024-02-13,2024-08-23,Inativo
TE02226,EM038,Inspetor,2026-04-22,2025-05-28,Ativo
TE02227,EM204,Montador,2024-06-14,2025-01-10,Ativo
TE02228,EM194,Motorista,2026-07-14,2025-09-27,Ativo
TE02229,EM026,Montador,2025-01-30,2024-03-30,Ativo
TE02230,EM215,Inspetor,2024-12-10,2024-02-17,Inativo
TE02231,EM040,Motorista,2024-12-13,2024-08-13,Ativo
TE02232,EM021,Montador,2026-03-17,2026-01-19,Ativo
TE02233,EM059,Consultor,2024-06-16,2024-12-13,Ativo
TE02234,EM072,Inspetor,2025-10-07,2025-07-11,Ativo
TE02235,EM056,Técnico,2024-03-24,2025-05-06,Inativo
TE02236,EM003,Técnico,2024-07-03,2025-07-10,Ativo
TE02237,EM020,Inspetor,2024-09-10,2024-08-29,Ativo
TE02238,EM019,Consultor,2025-10-19,2024-12-19,Ativo
TE02239,EM025,Inspetor,2024-11-26,2025-03-20,Ativo
TE02240,EM131,Consultor,2026-03-04,2025-10-31,Inativo
TE02241,EM161,Técnico,2025-05-07,2025-06-05,Ativo
TE02242,EM076,Inspetor,2026-02-11,2025-07-16,Inativo
TE02243,EM024,Motorista,2025-11-14,2024-01-07,Ativo
TE02244,EM194,Motorista,2024-11-14,2025-09-25,Bloqueado
TE02245,EM138,Inspetor,2024-09-23,2024-12-06,Ativo
TE02246,EM060,Consultor,2025-12-30,2024-01-29,Ativo
TE02247,EM072,Motorista,2024-06-14,2025-10-24,Inativo
TE02248,EM187,Montador,2025-06-21,2025-01-08,Ativo
TE02249,EM037,Inspetor,2024-03-07,2026-06-04,Inativo
TE02250,EM185,Técnico,2024-01-06,2024-01-20,Ativo
TE02251,EM014,Técnico,2024-05-22,2025-09-30,Ativo
TE02252,EM030,Inspetor,2026-05-01,2024-03-22,Ativo
TE02253,EM093,Inspetor,2026-03-25,2025-03-19,Ativo
TE02254,EM148,Consultor,2026-04-15,2025-03-09,Ativo
TE02255,EM178,Técnico,2024-06-11,2025-10-12,Ativo
TE02256,EM155,Inspetor,2026-05-20,2024-06-10,Inativo
TE02257,EM136,Motorista,2024-05-14,2025-07-09,Ativo
TE02258,EM091,Motorista,2026-04-28,2026-05-03,Ativo
TE02259,EM103,Motorista,2024-06-02,2024-01-31,Inativo
TE02260,EM169,Motorista,2026-03-08,2025-10-23,Ativo
TE02261,EM051,Motorista,2024-10-20,2025-07-01,Ativo
TE02262,EM189,Consultor,2025-07-24,2026-06-09,Inativo
TE02263,EM103,Motorista,2024-09-04,2025-11-15,Ativo
TE02264,EM211,Motorista,2025-09-30,2025-11-02,Inativo
TE02265,EM021,Motorista,2026-07-03,2025-07-01,Ativo
TE02266,EM113,Motorista,2024-04-13,2024-02-06,Ativo
TE02267,EM169,Motorista,2026-02-20,2024-07-04,Ativo
TE02268,EM151,Inspetor,2024-10-01,2025-02-17,Ativo
TE02269,EM079,Motorista,2026-03-29,2025-02-26,Inativo
TE02270,EM018,Técnico,2024-10-11,2024-07-06,Ativo
TE02271,EM133,Montador,2026-04-21,2025-06-06,Ativo
TE02272,EM175,Inspetor,2024-11-13,2026-07-02,Ativo
TE02273,EM044,Inspetor,2024-10-15,2024-11-26,Inativo
TE02274,EM028,Técnico,2024-04-11,2025-02-06,Ativo
TE02275,EM052,Motorista,2025-11-27,2025-03-10,Ativo
TE02276,EM186,Inspetor,2026-07-27,2025-09-21,Ativo
TE02277,EM158,Consultor,2025-03-26,2026-04-24,Ativo
TE02278,EM201,Motorista,2024-03-18,2025-08-01,Bloqueado
TE02279,EM120,Montador,2026-04-01,2025-05-10,Ativo
TE02280,EM080,Motorista,2024-09-12,2026-06-27,Ativo
TE02281,EM142,Motorista,2024-06-10,2024-02-05,Inativo
TE02282,EM032,Montador,2025-04-20,2025-05-12,Inativo
TE02283,EM090,Consultor,2024-04-23,2024-10-20,Bloqueado
TE02284,EM067,Inspetor,2026-05-18,2024-01-18,Ativo
TE02285,EM195,Motorista,2025-03-01,2024-03-15,Ativo
TE02286,EM097,Montador,2025-01-16,2025-09-14,Ativo
TE02287,EM040,Motorista,2025-12-25,2025-05-03,Inativo
TE02288,EM078,Montador,2024-01-05,2024-11-13,Ativo
TE02289,EM046,Motorista,2025-10-20,2024-01-17,Ativo
TE02290,EM159,Montador,2024-11-08,2026-06-23,Ativo
TE02291,EM133,Motorista,2024-07-13,2025-09-05,Ativo
TE02292,EM162,Motorista,2026-01-22,2024-07-11,Bloqueado
TE02293,EM001,Inspetor,2024-02-24,2025-05-01,Bloqueado
TE02294,EM205,Motorista,2025-05-31,2024-08-01,Ativo
TE02295,EM170,Montador,2024-02-05,2024-05-02,Ativo
TE02296,EM121,Consultor,2026-06-03,2025-04-01,Ativo
TE02297,EM123,Inspetor,2025-07-15,2024-05-13,Inativo
TE02298,EM054,Consultor,2026-01-26,2025-07-31,Inativo
TE02299,EM126,Inspetor,2025-03-08,2024-01-01,Ativo
TE02300,EM023,Técnico,2024-10-08,2024-01-24,Ativo
TE02301,EM040,Técnico,2025-07-12,2024-05-25,Ativo
TE02302,EM065,Técnico,2024-08-17,2024-05-07,Bloqueado
TE02303,EM167,Consultor,2024-08-12,2026-07-10,Ativo
TE02304,EM059,Montador,2024-07-17,2026-01-30,Ativo
TE02305,EM082,Montador,2026-02-13,2025-02-03,Ativo
TE02306,EM040,Técnico,2025-03-24,2024-04-02,Ativo
TE02307,EM171,Inspetor,2025-10-15,2025-03-02,Bloqueado
TE02308,EM026,Motorista,2024-09-22,2025-03-24,Ativo
TE02309,EM115,Técnico,2025-09-03,2024-03-17,Ativo
TE02310,EM032,Técnico,2025-02-06,2024-01-19,Ativo
TE02311,EM207,Motorista,2026-01-29,2026-01-28,Ativo
TE02312,EM138,Inspetor,2026-07-06,2024-12-27,Ativo
TE02313,EM096,Motorista,2025-01-22,2026-05-12,Inativo
TE02314,EM012,Inspetor,2025-10-18,2024-01-19,Ativo
TE02315,EM088,Motorista,2024-09-05,2025-06-12,Ativo
TE02316,EM168,Montador,2025-02-27,2024-04-18,Ativo
TE02317,EM133,Motorista,2024-04-29,2025-07-27,Ativo
TE02318,EM053,Técnico,2026-01-12,2025-03-18,Ativo
TE02319,EM137,Montador,2026-05-17,2025-07-15,Ativo
TE02320,EM008,Consultor,2024-11-11,2024-12-14,Inativo
TE02321,EM114,Motorista,2024-09-27,2025-10-19,Ativo
TE02322,EM114,Consultor,2025-06-20,2025-10-29,Ativo
TE02323,EM136,Técnico,2025-04-13,2026-03-02,Ativo
TE02324,EM015,Motorista,2024-10-29,2025-05-18,Ativo
TE02325,EM103,Técnico,2025-05-04,2024-12-04,Ativo
TE02326,EM037,Técnico,2025-06-11,2024-08-09,Ativo
TE02327,EM159,Inspetor,2025-03-05,2026-06-26,Ativo
TE02328,EM037,Técnico,2025-12-06,2026-01-29,Ativo
TE02329,EM016,Motorista,2024-09-19,2024-09-05,Ativo
TE02330,EM076,Montador,2025-05-04,2025-03-27,Ativo
TE02331,EM185,Técnico,2024-11-18,2025-04-16,Ativo
TE02332,EM008,Técnico,2024-11-28,2024-08-11,Ativo
TE02333,EM047,Inspetor,2024-01-20,2026-05-02,Ativo
TE02334,EM092,Consultor,2025-12-11,2024-12-26,Ativo
TE02335,EM057,Consultor,2025-04-07,2024-11-03,Inativo
TE02336,EM048,Motorista,2024-11-27,2025-08-30,Ativo
TE02337,EM211,Técnico,2026-04-12,2026-01-18,Ativo
TE02338,EM036,Consultor,2025-08-06,2024-07-18,Ativo
TE02339,EM053,Consultor,2026-02-10,2026-06-21,Ativo
TE02340,EM105,Inspetor,2026-02-17,2024-08-20,Ativo
TE02341,EM058,Montador,2025-06-06,2024-10-20,Ativo
TE02342,EM056,Consultor,2024-08-18,2025-06-07,Bloqueado
TE02343,EM017,Técnico,2025-07-28,2024-04-29,Ativo
TE02344,EM135,Motorista,2026-04-08,2024-06-02,Ativo
TE02345,EM066,Inspetor,2025-05-01,2025-09-20,Inativo
TE02346,EM032,Inspetor,2025-09-24,2024-08-29,Ativo
TE02347,EM211,Técnico,2025-08-29,2024-04-21,Ativo
TE02348,EM213,Inspetor,2026-07-05,2026-05-04,Ativo
TE02349,EM058,Motorista,2026-01-27,2026-06-27,Ativo
TE02350,EM060,Inspetor,2024-07-12,2024-06-29,Ativo
TE02351,EM158,Consultor,2025-11-27,2024-02-16,Ativo
TE02352,EM023,Consultor,2024-04-21,2024-05-03,Ativo
TE02353,EM216,Técnico,2024-09-19,2024-04-08,Ativo
TE02354,EM029,Inspetor,2024-08-16,2025-02-20,Ativo
TE02355,EM039,Inspetor,2026-07-07,2025-05-28,Ativo
TE02356,EM048,Técnico,2026-06-29,2026-06-15,Ativo
TE02357,EM196,Montador,2024-08-04,2025-07-24,Ativo
TE02358,EM183,Consultor,2025-05-19,2024-05-25,Ativo
TE02359,EM073,Montador,2025-07-08,2025-03-13,Ativo
TE02360,EM218,Montador,2024-01-01,2026-02-12,Ativo
TE02361,EM086,Montador,2024-10-13,2026-02-18,Inativo
TE02362,EM130,Inspetor,2024-12-19,2025-11-23,Ativo
TE02363,EM049,Montador,2024-02-27,2025-01-24,Ativo
TE02364,EM087,Inspetor,2024-10-24,2024-06-13,Ativo
TE02365,EM102,Consultor,2026-01-21,2024-01-08,Inativo
TE02366,EM159,Consultor,2026-07-16,2024-07-07,Inativo
TE02367,EM022,Inspetor,2024-03-03,2026-03-30,Ativo
TE02368,EM216,Montador,2026-03-06,2024-09-01,Ativo
TE02369,EM065,Motorista,2025-07-01,2025-04-01,Ativo
TE02370,EM096,Técnico,2026-06-11,2025-11-20,Ativo
TE02371,EM012,Motorista,2024-03-05,2024-12-13,Ativo
TE02372,EM090,Consultor,2026-05-06,2026-06-20,Ativo
TE02373,EM016,Montador,2024-11-23,2024-08-19,Inativo
TE02374,EM195,Motorista,2024-04-04,2025-12-27,Ativo
TE02375,EM220,Motorista,2026-03-06,2024-12-21,Inativo
TE02376,EM022,Montador,2025-02-06,2025-05-16,Ativo
TE02377,EM004,Montador,2025-06-07,2025-05-23,Bloqueado
TE02378,EM185,Inspetor,2024-01-16,2026-05-09,Ativo
TE02379,EM126,Técnico,2024-01-18,2024-04-25,Inativo
TE02380,EM095,Técnico,2025-06-16,2026-01-20,Ativo
TE02381,EM203,Inspetor,2024-09-29,2026-07-14,Bloqueado
TE02382,EM047,Técnico,2026-02-26,2024-09-11,Ativo
TE02383,EM019,Montador,2025-11-25,2026-03-08,Ativo
TE02384,EM025,Inspetor,2025-07-06,2025-12-03,Ativo
TE02385,EM190,Motorista,2025-09-21,2026-04-20,Ativo
TE02386,EM030,Técnico,2025-06-03,2024-12-07,Ativo
TE02387,EM016,Motorista,2024-05-16,2024-03-20,Ativo
TE02388,EM157,Inspetor,2024-03-18,2025-09-29,Ativo
TE02389,EM065,Consultor,2026-07-31,2026-01-22,Inativo
TE02390,EM163,Inspetor,2024-03-01,2025-04-15,Ativo
TE02391,EM163,Inspetor,2025-04-10,2025-08-29,Ativo
TE02392,EM198,Montador,2024-04-06,2026-04-08,Ativo
TE02393,EM202,Motorista,2026-03-28,2024-11-22,Ativo
TE02394,EM161,Consultor,2024-11-15,2026-05-29,Ativo
TE02395,EM005,Inspetor,2025-01-07,2025-05-06,Ativo
TE02396,EM116,Técnico,2025-08-29,2024-05-14,Ativo
TE02397,EM150,Técnico,2025-11-20,2024-06-30,Ativo
TE02398,EM095,Técnico,2025-01-24,2026-06-22,Ativo
TE02399,EM078,Consultor,2026-01-29,2026-07-18,Ativo
TE02400,EM055,Inspetor,2025-02-09,2025-12-03,Ativo
TE02401,EM096,Inspetor,2026-05-30,2024-08-06,Ativo
TE02402,EM214,Montador,2025-08-26,2026-02-07,Ativo
TE02403,EM047,Montador,2024-02-29,2026-03-18,Ativo
TE02404,EM081,Consultor,2026-02-17,2026-07-30,Ativo
TE02405,EM065,Inspetor,2024-12-02,2024-04-07,Bloqueado
TE02406,EM035,Técnico,2024-05-07,2024-08-09,Ativo
TE02407,EM114,Técnico,2025-05-21,2025-08-13,Ativo
TE02408,EM063,Técnico,2025-10-09,2026-06-11,Inativo
TE02409,EM086,Técnico,2025-09-27,2025-11-13,Ativo
TE02410,EM136,Inspetor,2024-12-20,2025-09-03,Ativo
TE02411,EM202,Inspetor,2024-06-10,2024-08-31,Ativo
TE02412,EM132,Montador,2024-05-19,2026-07-10,Ativo
TE02413,EM211,Motorista,2024-06-30,2026-03-06,Inativo
TE02414,EM061,Inspetor,2025-11-04,2025-01-03,Ativo
TE02415,EM021,Consultor,2024-07-20,2026-05-09,Ativo
TE02416,EM096,Montador,2024-11-04,2025-03-13,Ativo
TE02417,EM114,Montador,2025-04-23,2026-06-26,Inativo
TE02418,EM049,Técnico,2024-01-22,2025-07-18,Inativo
TE02419,EM178,Consultor,2026-03-08,2026-03-02,Ativo
TE02420,EM104,Inspetor,2024-06-17,2025-12-28,Ativo
TE02421,EM148,Montador,2024-09-17,2025-11-24,Ativo
TE02422,EM133,Montador,2024-05-22,2025-08-09,Ativo
TE02423,EM164,Motorista,2025-01-08,2024-08-12,Ativo
TE02424,EM135,Inspetor,2024-09-04,2025-11-20,Ativo
TE02425,EM026,Inspetor,2025-07-01,2024-07-13,Ativo
TE02426,EM126,Montador,2025-09-08,2024-03-21,Ativo
TE02427,EM211,Consultor,2026-04-01,2026-06-04,Ativo
TE02428,EM134,Consultor,2025-10-07,2026-01-16,Ativo
TE02429,EM139,Motorista,2026-01-31,2026-05-10,Ativo
TE02430,EM093,Consultor,2024-10-03,2026-01-15,Inativo
TE02431,EM179,Montador,2024-04-15,2025-02-07,Ativo
TE02432,EM124,Consultor,2025-02-05,2026-03-25,Ativo
TE02433,EM004,Inspetor,2025-03-03,2024-05-26,Bloqueado
TE02434,EM002,Consultor,2026-01-12,2024-05-03,Inativo
TE02435,EM036,Montador,2025-01-07,2024-07-20,Ativo
TE02436,EM219,Consultor,2024-05-30,2026-02-28,Ativo
TE02437,EM148,Técnico,2026-06-12,2026-05-31,Ativo
TE02438,EM043,Motorista,2026-05-16,2024-06-06,Ativo
TE02439,EM132,Motorista,2025-02-06,2024-01-29,Ativo
TE02440,EM157,Inspetor,2025-12-03,2024-12-08,Ativo
TE02441,EM159,Consultor,2024-08-24,2024-10-19,Inativo
TE02442,EM174,Técnico,2025-11-04,2024-11-15,Ativo
TE02443,EM185,Consultor,2025-05-02,2025-02-21,Ativo
TE02444,EM043,Inspetor,2025-03-24,2025-12-07,Ativo
TE02445,EM148,Inspetor,2024-03-29,2024-08-08,Inativo
TE02446,EM015,Inspetor,2024-05-30,2024-09-21,Ativo
TE02447,EM070,Consultor,2024-10-12,2024-01-27,Ativo
TE02448,EM065,Montador,2025-04-23,2024-07-28,Ativo
TE02449,EM161,Técnico,2026-01-05,2024-01-04,Inativo
TE02450,EM046,Motorista,2024-11-01,2025-03-12,Ativo
TE02451,EM216,Técnico,2025-07-24,2024-06-25,Ativo
TE02452,EM169,Consultor,2024-01-10,2026-05-15,Ativo
TE02453,EM055,Montador,2026-03-10,2024-02-21,Inativo
TE02454,EM023,Consultor,2025-10-05,2025-01-07,Ativo
TE02455,EM161,Inspetor,2025-05-30,2026-02-11,Ativo
TE02456,EM205,Montador,2025-12-21,2024-08-27,Ativo
TE02457,EM051,Inspetor,2024-06-01,2026-07-21,Ativo
TE02458,EM041,Consultor,2024-09-14,2026-02-27,Ativo
TE02459,EM037,Motorista,2024-12-20,2025-06-02,Inativo
TE02460,EM105,Técnico,2024-05-15,2025-02-23,Ativo
TE02461,EM180,Montador,2025-06-30,2026-02-13,Inativo
TE02462,EM026,Consultor,2025-04-18,2024-06-27,Inativo
TE02463,EM034,Montador,2025-05-16,2025-07-21,Ativo
TE02464,EM183,Montador,2025-11-19,2026-03-30,Inativo
TE02465,EM004,Inspetor,2024-03-19,2026-03-19,Ativo
TE02466,EM069,Inspetor,2025-05-30,2025-09-16,Ativo
TE02467,EM033,Montador,2026-06-07,2024-11-09,Inativo
TE02468,EM009,Consultor,2024-12-23,2025-12-22,Ativo
TE02469,EM161,Montador,2025-03-31,2026-07-21,Inativo
TE02470,EM030,Consultor,2025-06-06,2025-04-05,Ativo
TE02471,EM037,Inspetor,2026-03-27,2024-09-20,Ativo
TE02472,EM080,Consultor,2026-05-24,2024-01-04,Inativo
TE02473,EM119,Montador,2025-11-27,2024-03-31,Inativo
TE02474,EM103,Motorista,2026-01-07,2024-09-05,Ativo
TE02475,EM189,Motorista,2024-07-05,2024-03-18,Bloqueado
TE02476,EM196,Técnico,2025-10-18,2024-04-04,Ativo
TE02477,EM001,Técnico,2025-11-28,2025-08-31,Ativo
TE02478,EM182,Motorista,2024-08-26,2024-07-11,Ativo
TE02479,EM189,Inspetor,2026-06-15,2024-06-19,Ativo
TE02480,EM121,Montador,2025-01-20,2025-10-03,Ativo
TE02481,EM185,Consultor,2026-06-24,2024-04-04,Inativo
TE02482,EM143,Consultor,2025-08-14,2026-05-07,Ativo
TE02483,EM135,Inspetor,2024-04-25,2025-10-15,Inativo
TE02484,EM131,Inspetor,2024-09-08,2025-12-05,Ativo
TE02485,EM048,Motorista,2026-01-15,2026-05-21,Ativo
TE02486,EM058,Montador,2025-07-29,2025-09-12,Ativo
TE02487,EM204,Montador,2024-10-10,2026-06-12,Ativo
TE02488,EM204,Inspetor,2024-12-28,2026-03-07,Ativo
TE02489,EM125,Montador,2024-05-01,2024-05-13,Inativo
TE02490,EM045,Montador,2025-12-09,2025-02-04,Ativo
TE02491,EM013,Consultor,2025-02-03,2024-12-05,Inativo
TE02492,EM125,Técnico,2025-04-21,2025-06-10,Ativo
TE02493,EM097,Inspetor,2026-05-09,2025-11-07,Ativo
TE02494,EM174,Consultor,2024-08-20,2026-05-11,Ativo
TE02495,EM208,Motorista,2025-11-01,2026-05-02,Ativo
TE02496,EM115,Montador,2024-07-15,2025-02-09,Inativo
TE02497,EM090,Técnico,2025-03-28,2025-05-29,Bloqueado
TE02498,EM093,Consultor,2025-02-07,2024-03-06,Ativo
TE02499,EM036,Técnico,2025-01-03,2026-07-10,Ativo
TE02500,EM089,Técnico,2026-06-26,2024-08-01,Ativo
TE02501,EM175,Técnico,2025-10-02,2024-03-17,Ativo
TE02502,EM075,Motorista,2025-06-10,2025-04-11,Ativo
TE02503,EM001,Consultor,2026-02-16,2024-04-01,Ativo
TE02504,EM130,Técnico,2026-04-30,2025-02-14,Inativo
TE02505,EM213,Motorista,2025-05-22,2025-01-15,Inativo
TE02506,EM109,Consultor,2025-06-09,2024-04-23,Ativo
TE02507,EM127,Consultor,2025-11-17,2024-09-25,Ativo
TE02508,EM141,Técnico,2024-08-07,2025-06-30,Ativo
TE02509,EM137,Inspetor,2025-08-21,2024-11-27,Ativo
TE02510,EM212,Montador,2026-03-16,2025-09-17,Ativo
TE02511,EM208,Inspetor,2025-05-30,2024-08-16,Ativo
TE02512,EM132,Inspetor,2024-03-03,2026-04-03,Ativo
TE02513,EM093,Motorista,2024-08-15,2024-08-18,Ativo
TE02514,EM006,Montador,2026-05-18,2024-02-23,Ativo
TE02515,EM094,Montador,2026-02-17,2024-02-01,Ativo
TE02516,EM097,Consultor,2026-01-31,2024-07-18,Inativo
TE02517,EM187,Inspetor,2024-12-29,2025-07-14,Ativo
TE02518,EM145,Inspetor,2026-05-20,2025-05-04,Ativo
TE02519,EM010,Montador,2026-02-12,2025-07-21,Ativo
TE02520,EM156,Inspetor,2026-02-03,2024-10-12,Ativo
TE02521,EM115,Consultor,2026-06-16,2024-09-26,Ativo
TE02522,EM133,Consultor,2024-05-04,2025-02-16,Inativo
TE02523,EM082,Consultor,2024-01-11,2024-10-26,Ativo
TE02524,EM042,Motorista,2026-02-26,2026-06-27,Inativo
TE02525,EM047,Montador,2024-04-02,2026-03-13,Ativo
TE02526,EM072,Montador,2025-03-20,2025-12-20,Ativo
TE02527,EM048,Técnico,2025-03-20,2024-09-17,Inativo
TE02528,EM211,Consultor,2026-03-27,2024-03-17,Ativo
TE02529,EM193,Consultor,2024-07-30,2025-11-23,Ativo
