orcamento_id,os_id,valor_pecas,valor_mao_obra,valor_total,data_orcamento,status
1483,1483,358.52,237.81,596.33,2026-03-08,Aprovado
1484,1484,593.39,196.23,789.62,2025-12-09,Aprovado
1485,1485,176.02,207.55,383.57,2026-03-07,Aprovado
1486,1486,21.13,200.66,221.79,2025-08-07,Aprovado
1487,1487,590.89,506.09,1096.98,2025-08-01,Aprovado
1488,1488,459.64,471.41,931.05,2025-11-02,Aprovado
1489,1489,1086.43,369.1,1455.53,2026-03-13,Aprovado
1490,1490,37.05,134.48,171.53,2025-10-06,Aprovado
1491,1491,542.86,441.71,984.57,2026-06-06,Aprovado
1492,1492,985.25,194.4,1179.65,2025-10-02,Aprovado
1493,1493,1078.6,220.09,1298.69,2026-04-27,Aprovado
1494,1494,950.21,340.49,1290.7,2026-02-04,Aprovado
1495,1495,790.29,462.64,1252.93,2026-06-19,Aprovado
1496,1496,231.12,491.06,722.18,2025-11-24,Aprovado
1497,1497,1116.93,395.62,1512.55,2025-10-12,Aprovado
1498,1498,1104.69,172.01,1276.7,2025-10-03,Aprovado
1499,1499,87.57,545.58,633.15,2025-08-31,Aprovado
1500,1500,347.43,310.63,658.06,2026-05-27,Aprovado
1501,1501,975.45,572.6,1548.05,2025-11-05,Recusado
1502,1502,28.05,369.64,397.69,2025-08-03,Recusado
1503,1503,283.28,277.64,560.92,2026-01-29,Recusado
1504,1504,692.95,487.66,1180.61,2025-08-20,Aprovado
1505,1505,695.02,534.91,1229.93,2025-09-29,Aprovado
1506,1506,515.72,343.8,859.52,2026-04-10,Aprovado
1507,1507,689.83,647.57,1337.4,2025-12-26,Aprovado
1508,1508,1140.69,268.65,1409.34,2026-06-17,Aprovado
1509,1509,269.26,387.24,656.5,2026-04-20,Aprovado
1510,1510,916.93,393.34,1310.27,2025-11-14,Aprovado
1511,1511,766.99,367.34,1134.33,2026-01-13,Aprovado
1512,1512,58.31,631.48,689.79,2026-03-28,Aprovado
1513,1513,60.59,339.95,400.54,2026-01-15,Recusado
1514,1514,160.45,222.23,382.68,2026-02-25,Aprovado
1515,1515,53.65,541.01,594.66,2026-03-08,Aprovado
1516,1516,704.91,578.8,1283.71,2026-01-02,Aprovado
1517,1517,391.24,500.24,891.48,2025-09-24,Aprovado
1518,1518,427.36,536.29,963.65,2025-07-30,Aprovado
1519,1519,41.95,347.68,389.63,2025-11-06,Aprovado
1520,1520,1001.44,523.08,1524.52,2026-05-23,Aprovado
1521,1521,622.75,432.77,1055.52,2025-07-30,Aprovado
1522,1522,534.76,119.16,653.92,2025-08-07,Aprovado
1523,1523,984.68,514.67,1499.35,2026-05-17,Aprovado
1524,1524,113.6,282.52,396.12,2025-09-19,Recusado
1525,1525,519.08,456.11,975.19,2025-10-07,Aprovado
1526,1526,1107.09,333.2,1440.29,2025-09-09,Aprovado
1527,1527,697.55,501.05,1198.6,2025-10-08,Aprovado
1528,1528,910.23,470.72,1380.95,2026-01-15,Aprovado
1529,1529,396.96,333.04,730.0,2025-09-12,Recusado
1530,1530,1087.93,64.19,1152.12,2026-06-21,Aprovado
1531,1531,126.27,374.0,500.27,2026-05-02,Aprovado
1532,1532,195.95,482.56,678.51,2025-09-12,Aprovado
1533,1533,1187.1,281.5,1468.6,2025-11-29,Aprovado
1534,1534,1186.47,416.39,1602.86,2025-10-02,Aprovado
1535,1535,352.53,397.29,749.82,2025-12-21,Aprovado
1536,1536,533.34,200.76,734.1,2025-07-16,Aprovado
1537,1537,646.0,407.77,1053.77,2026-03-08,Aprovado
1538,1538,725.98,306.72,1032.7,2026-04-25,Aprovado
1539,1539,589.01,273.67,862.68,2026-05-18,Aprovado
1540,1540,1159.19,171.93,1331.12,2025-07-21,Aprovado
1541,1541,579.71,126.59,706.3,2025-10-24,Aprovado
1542,1542,620.44,247.24,867.68,2026-01-29,Aprovado
1543,1543,547.23,633.4,1180.63,2025-07-15,Aprovado
1544,1544,809.04,293.41,1102.45,2026-06-15,Aprovado
1545,1545,1219.21,95.9,1315.11,2026-04-07,Aprovado
1546,1546,619.09,640.38,1259.47,2025-09-30,Aprovado
1547,1547,1273.63,263.93,1537.56,2026-05-23,Aprovado
1548,1548,1149.05,376.42,1525.47,2025-09-01,Recusado
1549,1549,806.38,234.19,1040.57,2025-08-09,Aprovado
1550,1550,489.09,465.36,954.45,2025-08-11,Aprovado
1551,1551,532.05,644.42,1176.47,2025-08-27,Aprovado
1552,1552,152.09,362.46,514.55,2025-10-23,Aprovado
1553,1553,391.74,230.13,621.87,2026-03-21,Aprovado
1554,1554,493.72,153.87,647.59,2026-05-27,Aprovado
1555,1555,995.08,242.2,1237.28,2025-07-13,Aprovado
1556,1556,481.99,456.01,938.0,2026-02-13,Aprovado
1557,1557,745.27,308.27,1053.54,2026-02-28,Recusado
1558,1558,460.92,558.45,1019.37,2025-09-08,Aprovado
1559,1559,1057.24,373.75,1430.99,2025-09-16,Aprovado
1560,1560,1023.76,111.77,1135.53,2026-05-22,Aprovado
1561,1561,1159.97,458.06,1618.03,2025-09-13,Aprovado
1562,1562,997.91,385.45,1383.36,2026-02-25,Aprovado
1563,1563,1223.04,236.36,1459.4,2025-10-18,Recusado
1564,1564,108.95,538.6,647.55,2026-06-17,Aprovado
1565,1565,60.47,596.52,656.99,2026-04-24,Aprovado
1566,1566,1146.85,367.31,1514.16,2026-05-05,Aprovado
1567,1567,1088.0,630.49,1718.49,2026-06-25,Aprovado
1568,1568,133.98,83.62,217.6,2026-06-22,Aprovado
1569,1569,205.52,492.4,697.92,2025-07-15,Aprovado
1570,1570,1232.16,605.21,1837.37,2026-06-10,Aprovado
1571,1571,1142.84,179.09,1321.93,2026-03-04,Aprovado
1572,1572,615.26,597.93,1213.19,2025-10-31,Aprovado
1573,1573,1299.5,304.73,1604.23,2026-03-24,Aprovado
1574,1574,112.42,378.51,490.93,2025-09-08,Aprovado
1575,1575,910.22,97.66,1007.88,2026-05-17,Aprovado
1576,1576,217.89,152.04,369.93,2026-06-21,Aprovado
1577,1577,494.69,306.48,801.17,2026-01-18,Aprovado
1578,1578,1291.69,72.33,1364.02,2025-11-10,Recusado
1579,1579,274.74,641.86,916.6,2025-11-01,Aprovado
1580,1580,656.86,435.45,1092.31,2026-01-22,Aprovado
1581,1581,399.7,104.38,504.08,2026-02-03,Aprovado
1582,1582,638.34,419.25,1057.59,2025-10-13,Aprovado
1583,1583,1267.73,195.44,1463.17,2025-12-14,Aprovado
1584,1584,455.48,366.69,822.17,2025-12-26,Aprovado
1585,1585,457.2,562.58,1019.78,2025-09-10,Aprovado
1586,1586,340.38,90.34,430.72,2026-01-09,Aprovado
1587,1587,138.59,132.37,270.96,2026-06-24,Recusado
1588,1588,979.18,627.18,1606.36,2026-01-25,Aprovado
1589,1589,1026.93,162.92,1189.85,2026-06-28,Aprovado
1590,1590,991.67,429.39,1421.06,2026-05-04,Aprovado
1591,1591,1274.61,204.66,1479.27,2026-06-16,Aprovado
1592,1592,720.21,404.85,1125.06,2026-01-06,Aprovado
1593,1593,838.21,587.21,1425.42,2026-04-14,Aprovado
1594,1594,837.63,192.37,1030.0,2025-10-18,Recusado
1595,1595,518.09,71.74,589.83,2025-12-08,Aprovado
1596,1596,1012.88,211.91,1224.79,2026-02-26,Aprovado
1597,1597,570.71,247.97,818.68,2025-12-14,Aprovado
1598,1598,1076.69,180.86,1257.55,2026-05-31,Recusado
1599,1599,838.34,555.04,1393.38,2026-01-27,Recusado
1600,1600,1262.72,282.78,1545.5,2025-11-30,Aprovado
1601,1601,467.65,351.18,818.83,2025-07-07,Aprovado
1602,1602,222.62,408.96,631.58,2025-09-13,Aprovado
1603,1603,383.64,568.21,951.85,2026-05-14,Aprovado
1604,1604,677.88,355.94,1033.82,2025-12-19,Recusado
1605,1605,1178.32,621.86,1800.18,2025-11-08,Aprovado
1606,1606,501.17,320.96,822.13,2025-08-30,Aprovado
1607,1607,1249.54,584.98,1834.52,2026-03-22,Aprovado
1608,1608,958.96,280.69,1239.65,2026-05-05,Recusado
1609,1609,499.59,504.09,1003.68,2026-06-06,Aprovado
1610,1610,177.64,299.17,476.81,2025-11-14,Aprovado
1611,1611,911.53,485.8,1397.33,2026-05-01,Aprovado
1612,1612,800.19,410.62,1210.81,2026-05-04,Aprovado
1613,1613,843.38,400.74,1244.12,2025-07-02,Aprovado
1614,1614,440.12,283.93,724.05,2026-01-03,Recusado
1615,1615,1121.22,438.25,1559.47,2026-02-22,Aprovado
1616,1616,241.65,306.65,548.3,2025-12-02,Aprovado
1617,1617,107.01,421.05,528.06,2026-03-06,Aprovado
1618,1618,672.06,399.84,1071.9,2026-02-01,Aprovado
1619,1619,49.58,158.12,207.7,2026-03-13,Aprovado
1620,1620,509.48,450.55,960.03,2026-05-31,Aprovado
1621,1621,771.09,285.79,1056.88,2026-05-09,Aprovado
1622,1622,1114.21,107.23,1221.44,2025-11-22,Aprovado
1623,1623,779.73,615.6,1395.33,2026-01-12,Aprovado
1624,1624,711.21,456.26,1167.47,2026-05-23,Aprovado
1625,1625,330.79,171.42,502.21,2025-11-30,Aprovado
1626,1626,993.12,356.71,1349.83,2026-02-24,Aprovado
1627,1627,874.05,297.51,1171.56,2025-12-15,Aprovado
1628,1628,1003.57,352.33,1355.9,2025-12-16,Aprovado
1629,1629,211.56,250.46,462.02,2026-02-10,Aprovado
1630,1630,1072.0,331.87,1403.87,2026-02-05,Aprovado
1631,1631,983.67,116.27,1099.94,2026-02-04,Recusado
1632,1632,1032.0,330.49,1362.49,2026-02-02,Aprovado
1633,1633,1034.87,252.49,1287.36,2026-05-15,Aprovado
1634,1634,146.32,250.47,396.79,2025-09-19,Recusado
1635,1635,808.79,312.93,1121.72,2025-08-04,Aprovado
1636,1636,664.4,616.33,1280.73,2026-03-28,Aprovado
1637,1637,868.57,594.33,1462.9,2025-11-13,Aprovado
1638,1638,807.48,309.65,1117.13,2025-11-29,Aprovado
1639,1639,1167.28,387.92,1555.2,2025-07-10,Aprovado
1640,1640,832.21,363.56,1195.77,2026-05-15,Aprovado
1641,1641,1048.32,281.86,1330.18,2026-02-12,Aprovado
1642,1642,625.21,534.47,1159.68,2025-10-25,Aprovado
1643,1643,534.36,647.12,1181.48,2025-07-13,Aprovado
1644,1644,1175.59,170.45,1346.04,2026-07-01,Aprovado
1645,1645,957.61,295.29,1252.9,2025-10-18,Aprovado
1646,1646,739.44,354.35,1093.79,2026-05-22,Aprovado
1647,1647,681.15,119.52,800.67,2025-12-04,Aprovado
1648,1648,503.8,94.39,598.19,2026-04-27,Aprovado
1649,1649,72.57,500.97,573.54,2026-01-22,Aprovado
1650,1650,666.11,219.79,885.9,2025-07-03,Aprovado
1651,1651,1228.96,554.93,1783.89,2025-12-12,Aprovado
1652,1652,576.34,154.07,730.41,2025-11-12,Aprovado
1653,1653,570.57,74.09,644.66,2025-12-07,Recusado
1654,1654,660.51,271.47,931.98,2025-10-19,Aprovado
1655,1655,430.89,134.06,564.95,2026-04-09,Aprovado
1656,1656,950.77,539.27,1490.04,2025-09-09,Recusado
1657,1657,543.23,222.08,765.31,2025-09-02,Aprovado
1658,1658,987.41,290.27,1277.68,2026-04-23,Aprovado
1659,1659,1116.62,432.89,1549.51,2025-09-21,Aprovado
1660,1660,921.27,310.86,1232.13,2025-12-26,Aprovado
1661,1661,835.94,246.01,1081.95,2026-06-10,Aprovado
1662,1662,33.35,141.57,174.92,2026-06-09,Aprovado
1663,1663,1264.78,564.04,1828.82,2025-07-12,Aprovado
1664,1664,1250.44,465.56,1716.0,2025-08-23,Aprovado
1665,1665,27.73,465.52,493.25,2026-06-14,Aprovado
1666,1666,450.86,106.48,557.34,2026-01-13,Aprovado
1667,1667,364.55,157.57,522.12,2025-07-07,Recusado
1668,1668,850.55,295.6,1146.15,2025-10-24,Aprovado
1669,1669,417.98,463.6,881.58,2025-11-21,Aprovado
1670,1670,1168.48,321.17,1489.65,2026-03-28,Recusado
1671,1671,983.16,622.55,1605.71,2025-08-12,Aprovado
1672,1672,210.99,322.66,533.65,2025-07-28,Aprovado
1673,1673,862.95,228.96,1091.91,2026-01-27,Aprovado
1674,1674,951.61,409.49,1361.1,2026-05-10,Aprovado
1675,1675,72.25,645.97,718.22,2025-07-02,Aprovado
1676,1676,82.61,293.07,375.68,2026-04-21,Recusado
1677,1677,810.12,525.03,1335.15,2025-07-11,Aprovado
1678,1678,964.31,203.22,1167.53,2025-09-12,Aprovado
1679,1679,775.89,327.99,1103.88,2026-04-20,Aprovado
1680,1680,1267.15,89.85,1357.0,2026-06-20,Recusado
1681,1681,61.99,529.9,591.89,2026-01-10,Aprovado
1682,1682,713.42,128.46,841.88,2026-02-18,Aprovado
1683,1683,520.6,111.27,631.87,2025-09-05,Aprovado
1684,1684,600.87,507.95,1108.82,2025-07-27,Aprovado
1685,1685,1240.67,309.94,1550.61,2026-05-19,Aprovado
1686,1686,79.7,106.47,186.17,2025-11-27,Aprovado
1687,1687,849.77,219.06,1068.83,2025-08-31,Aprovado
1688,1688,837.18,511.09,1348.27,2026-04-12,Aprovado
1689,1689,1272.91,546.67,1819.58,2025-07-22,Aprovado
1690,1690,617.77,104.56,722.33,2025-11-23,Aprovado
1691,1691,1083.1,297.04,1380.14,2025-11-03,Aprovado
1692,1692,757.2,543.7,1300.9,2026-03-13,Recusado
1693,1693,1272.77,276.18,1548.95,2026-01-31,Aprovado
1694,1694,242.62,83.81,326.43,2025-08-31,Aprovado
1695,1695,635.5,631.63,1267.13,2025-08-18,Aprovado
1696,1696,642.08,315.48,957.56,2025-07-21,Aprovado
1697,1697,806.15,139.44,945.59,2026-04-19,Recusado
1698,1698,834.09,474.31,1308.4,2026-04-26,Recusado
1699,1699,648.68,354.04,1002.72,2025-08-22,Aprovado
1700,1700,1184.1,426.74,1610.84,2026-01-31,Aprovado
1701,1701,968.72,420.21,1388.93,2025-12-06,Aprovado
1702,1702,743.05,616.52,1359.57,2025-08-27,Aprovado
1703,1703,696.81,298.72,995.53,2025-11-23,Recusado
1704,1704,522.08,478.5,1000.58,2026-01-21,Aprovado
1705,1705,1101.14,393.34,1494.48,2026-06-04,Aprovado
1706,1706,1176.9,511.61,1688.51,2026-05-07,Recusado
1707,1707,514.52,582.82,1097.34,2025-12-03,Aprovado
1708,1708,316.32,515.43,831.75,2025-08-20,Aprovado
1709,1709,545.75,418.16,963.91,2026-05-10,Aprovado
1710,1710,475.89,239.79,715.68,2025-08-27,Aprovado
1711,1711,41.14,463.0,504.14,2025-10-06,Aprovado
1712,1712,590.6,167.31,757.91,2026-01-13,Aprovado
1713,1713,900.33,165.83,1066.16,2026-04-04,Aprovado
1714,1714,31.76,158.67,190.43,2026-06-26,Aprovado
1715,1715,922.69,175.8,1098.49,2025-12-03,Aprovado
1716,1716,817.61,644.05,1461.66,2026-04-14,Aprovado
1717,1717,55.2,641.32,696.52,2026-05-25,Aprovado
1718,1718,888.41,427.86,1316.27,2026-05-16,Aprovado
1719,1719,873.88,254.47,1128.35,2025-12-13,Aprovado
1720,1720,1165.58,348.61,1514.19,2025-07-16,Aprovado
1721,1721,1095.44,100.4,1195.84,2026-02-06,Aprovado
1722,1722,294.77,367.5,662.27,2025-08-12,Aprovado
1723,1723,451.54,413.91,865.45,2026-01-17,Aprovado
1724,1724,1105.68,641.23,1746.91,2025-08-19,Aprovado
1725,1725,505.65,325.42,831.07,2025-07-27,Recusado
1726,1726,342.21,222.97,565.18,2026-06-13,Aprovado
1727,1727,716.24,593.34,1309.58,2026-04-15,Aprovado
1728,1728,1071.98,331.26,1403.24,2025-07-29,Aprovado
1729,1729,1280.47,552.19,1832.66,2025-10-22,Aprovado
1730,1730,78.18,636.81,714.99,2025-10-30,Aprovado
1731,1731,483.64,506.98,990.62,2026-06-13,Aprovado
1732,1732,970.59,622.25,1592.84,2025-08-25,Aprovado
1733,1733,1137.29,606.86,1744.15,2025-07-09,Aprovado
1734,1734,1186.93,128.33,1315.26,2026-05-22,Aprovado
1735,1735,293.78,569.7,863.48,2026-05-03,Aprovado
1736,1736,909.58,612.04,1521.62,2026-02-03,Aprovado
1737,1737,658.61,356.4,1015.01,2026-02-17,Aprovado
1738,1738,142.78,334.18,476.96,2026-04-26,Aprovado
1739,1739,729.33,601.78,1331.11,2025-07-09,Aprovado
1740,1740,117.66,486.3,603.96,2025-08-14,Aprovado
1741,1741,749.72,96.02,845.74,2026-02-03,Aprovado
1742,1742,74.78,346.07,420.85,2025-08-12,Aprovado
1743,1743,609.01,129.7,738.71,2026-02-07,Aprovado
1744,1744,1028.8,571.69,1600.49,2026-03-04,Aprovado
1745,1745,310.3,376.92,687.22,2025-07-25,Aprovado
1746,1746,261.39,534.23,795.62,2025-08-10,Aprovado
1747,1747,329.43,450.73,780.16,2025-11-25,Aprovado
1748,1748,136.17,582.96,719.13,2026-03-26,Aprovado
1749,1749,1117.31,214.78,1332.09,2026-03-22,Aprovado
1750,1750,355.53,224.81,580.34,2025-08-18,Aprovado
1751,1751,1065.06,149.96,1215.02,2026-01-11,Aprovado
1752,1752,1144.63,434.67,1579.3,2026-05-22,Recusado
1753,1753,905.16,397.68,1302.84,2026-04-27,Aprovado
1754,1754,146.38,430.87,577.25,2025-11-18,Aprovado
1755,1755,22.83,253.71,276.54,2025-08-18,Aprovado
1756,1756,568.97,391.07,960.04,2026-05-27,Aprovado
1757,1757,1283.0,484.06,1767.06,2026-05-09,Aprovado
1758,1758,75.55,353.06,428.61,2026-06-22,Aprovado
1759,1759,288.08,472.28,760.36,2026-04-15,Aprovado
1760,1760,923.41,65.62,989.03,2025-07-13,Aprovado
1761,1761,638.07,164.61,802.68,2026-05-23,Aprovado
1762,1762,364.45,148.75,513.2,2026-01-02,Aprovado
1763,1763,632.1,631.8,1263.9,2025-12-15,Aprovado
1764,1764,338.74,526.54,865.28,2025-08-20,Aprovado
1765,1765,47.01,232.46,279.47,2025-11-18,Aprovado
1766,1766,347.14,561.85,908.99,2025-07-10,Recusado
1767,1767,339.84,384.53,724.37,2026-01-14,Recusado
1768,1768,932.84,238.99,1171.83,2026-01-16,Aprovado
1769,1769,142.21,341.92,484.13,2026-03-08,Recusado
1770,1770,277.28,483.95,761.23,2026-05-10,Aprovado
1771,1771,1189.97,640.81,1830.78,2026-03-23,Aprovado
1772,1772,494.11,76.59,570.7,2025-07-04,Aprovado
1773,1773,1153.0,119.23,1272.23,2025-12-05,Aprovado
1774,1774,850.04,393.8,1243.84,2026-03-07,Aprovado
1775,1775,691.24,303.02,994.26,2026-04-18,Aprovado
1776,1776,850.26,578.81,1429.07,2026-02-09,Aprovado
1777,1777,477.94,292.89,770.83,2026-04-18,Recusado
1778,1778,530.98,231.04,762.02,2025-12-20,Aprovado
1779,1779,603.29,122.82,726.11,2026-02-02,Aprovado
1780,1780,85.65,328.73,414.38,2025-12-26,Aprovado
1781,1781,555.43,538.24,1093.67,2025-07-20,Aprovado
1782,1782,264.95,337.71,602.66,2026-04-06,Aprovado
1783,1783,37.56,435.38,472.94,2025-09-27,Aprovado
1784,1784,871.85,560.13,1431.98,2026-03-03,Aprovado
1785,1785,1117.0,350.36,1467.36,2026-04-10,Aprovado
1786,1786,45.48,205.68,251.16,2026-06-07,Aprovado
1787,1787,1042.25,598.16,1640.41,2026-01-01,Aprovado
1788,1788,881.87,625.17,1507.04,2026-04-27,Aprovado
1789,1789,328.13,594.54,922.67,2026-03-06,Aprovado
1790,1790,73.53,66.63,140.16,2025-08-30,Aprovado
1791,1791,130.57,600.16,730.73,2025-11-19,Recusado
1792,1792,674.64,386.81,1061.45,2025-09-13,Aprovado
1793,1793,128.27,639.53,767.8,2026-04-15,Aprovado
1794,1794,872.71,64.55,937.26,2026-05-22,Aprovado
1795,1795,141.33,93.03,234.36,2025-10-28,Recusado
1796,1796,748.64,70.16,818.8,2025-09-21,Aprovado
1797,1797,843.02,389.09,1232.11,2026-04-02,Aprovado
1798,1798,938.83,348.61,1287.44,2025-09-05,Recusado
1799,1799,373.27,595.49,968.76,2026-05-12,Aprovado
1800,1800,409.26,119.7,528.96,2026-05-22,Aprovado
1801,1801,648.38,601.65,1250.03,2026-03-08,Recusado
1802,1802,690.85,288.2,979.05,2026-03-23,Aprovado
1803,1803,889.3,382.83,1272.13,2026-06-16,Aprovado
1804,1804,993.29,557.36,1550.65,2026-01-03,Aprovado
1805,1805,1281.5,510.99,1792.49,2026-06-28,Aprovado
1806,1806,78.88,436.84,515.72,2025-11-25,Aprovado
1807,1807,592.39,75.15,667.54,2026-02-22,Aprovado
1808,1808,597.78,580.25,1178.03,2025-09-16,Aprovado
1809,1809,208.77,302.31,511.08,2025-10-28,Aprovado
1810,1810,337.11,589.2,926.31,2026-05-06,Aprovado
1811,1811,658.28,636.8,1295.08,2025-10-14,Recusado
1812,1812,543.57,555.94,1099.51,2026-03-02,Aprovado
1813,1813,148.68,74.31,222.99,2025-08-21,Aprovado
1814,1814,813.04,510.68,1323.72,2025-08-22,Aprovado
1815,1815,774.66,212.99,987.65,2026-05-08,Recusado
1816,1816,32.47,631.95,664.42,2025-07-14,Aprovado
1817,1817,487.7,297.69,785.39,2026-01-29,Aprovado
1818,1818,818.63,262.65,1081.28,2026-01-03,Aprovado
1819,1819,850.19,207.96,1058.15,2026-04-30,Aprovado
1820,1820,1122.21,216.77,1338.98,2025-08-04,Recusado
1821,1821,1223.48,623.97,1847.45,2026-01-30,Aprovado
1822,1822,369.67,421.5,791.17,2025-09-29,Aprovado
1823,1823,986.25,215.44,1201.69,2026-01-21,Recusado
1824,1824,1081.52,344.19,1425.71,2026-05-06,Aprovado
1825,1825,1076.26,647.92,1724.18,2025-12-31,Aprovado
1826,1826,30.86,638.43,669.29,2025-10-10,Aprovado
1827,1827,364.88,615.1,979.98,2026-01-04,Aprovado
1828,1828,108.72,405.97,514.69,2026-06-18,Recusado
1829,1829,472.37,389.87,862.24,2025-07-21,Aprovado
1830,1830,1193.77,562.85,1756.62,2026-06-02,Recusado
1831,1831,680.27,547.72,1227.99,2025-08-17,Aprovado
1832,1832,1022.73,185.08,1207.81,2026-01-25,Recusado
1833,1833,875.07,226.61,1101.68,2025-09-25,Recusado
1834,1834,1241.24,318.72,1559.96,2025-09-02,Aprovado
1835,1835,587.29,632.72,1220.01,2026-03-30,Aprovado
1836,1836,971.45,190.45,1161.9,2025-12-02,Aprovado
1837,1837,110.17,288.03,398.2,2026-02-10,Aprovado
1838,1838,406.95,213.59,620.54,2026-04-02,Aprovado
1839,1839,722.76,571.92,1294.68,2026-02-14,Recusado
1840,1840,874.8,225.07,1099.87,2025-08-18,Recusado
1841,1841,1157.86,114.72,1272.58,2026-02-04,Recusado
1842,1842,561.39,592.06,1153.45,2025-07-21,Aprovado
1843,1843,173.45,132.34,305.79,2026-03-07,Aprovado
1844,1844,663.79,270.8,934.59,2026-05-25,Aprovado
1845,1845,618.82,487.2,1106.02,2025-07-04,Recusado
1846,1846,1114.7,618.1,1732.8,2025-10-20,Aprovado
1847,1847,628.62,252.44,881.06,2026-03-26,Aprovado
1848,1848,481.24,353.07,834.31,2026-03-28,Aprovado
1849,1849,60.52,387.82,448.34,2026-01-06,Recusado
1850,1850,978.5,233.99,1212.49,2026-04-16,Aprovado
1851,1851,1056.42,348.55,1404.97,2025-10-08,Aprovado
1852,1852,201.53,141.88,343.41,2026-02-19,Aprovado
1853,1853,1001.17,160.8,1161.97,2026-01-12,Aprovado
1854,1854,355.03,319.43,674.46,2026-01-18,Aprovado
1855,1855,670.84,297.86,968.7,2025-12-11,Recusado
1856,1856,492.33,465.39,957.72,2026-01-20,Aprovado
1857,1857,1288.66,257.85,1546.51,2026-04-17,Aprovado
1858,1858,1016.59,592.75,1609.34,2026-04-15,Aprovado
1859,1859,165.9,477.82,643.72,2026-01-06,Recusado
1860,1860,830.36,467.84,1298.2,2025-08-24,Aprovado
1861,1861,220.68,505.1,725.78,2026-03-05,Aprovado
1862,1862,589.85,107.51,697.36,2025-08-03,Aprovado
1863,1863,665.17,628.39,1293.56,2026-02-05,Aprovado
1864,1864,81.6,115.66,197.26,2025-11-03,Aprovado
1865,1865,965.41,385.48,1350.89,2026-02-28,Aprovado
1866,1866,1098.28,576.93,1675.21,2025-10-30,Aprovado
1867,1867,701.6,602.37,1303.97,2026-02-22,Recusado
1868,1868,690.52,255.85,946.37,2025-08-20,Aprovado
1869,1869,274.42,123.08,397.5,2026-04-12,Aprovado
1870,1870,1105.6,602.3,1707.9,2026-05-25,Aprovado
1871,1871,1135.92,605.82,1741.74,2026-01-24,Aprovado
1872,1872,492.94,543.98,1036.92,2025-12-18,Recusado
1873,1873,381.46,164.21,545.67,2026-06-23,Aprovado
1874,1874,655.81,257.79,913.6,2025-08-02,Recusado
1875,1875,211.89,219.24,431.13,2026-02-10,Aprovado
1876,1876,908.44,443.01,1351.45,2026-05-12,Aprovado
1877,1877,833.67,118.21,951.88,2026-04-29,Aprovado
1878,1878,59.41,218.92,278.33,2026-05-17,Aprovado
1879,1879,747.01,65.18,812.19,2026-04-21,Aprovado
1880,1880,541.05,399.35,940.4,2026-02-16,Aprovado
1881,1881,674.03,305.22,979.25,2025-12-13,Aprovado
1882,1882,1018.97,411.87,1430.84,2025-07-03,Aprovado
1883,1883,120.26,111.84,232.1,2026-04-29,Aprovado
1884,1884,499.24,406.06,905.3,2026-06-14,Aprovado
1885,1885,520.34,396.04,916.38,2026-01-08,Aprovado
1886,1886,1289.19,243.68,1532.87,2026-03-27,Aprovado
1887,1887,952.96,634.29,1587.25,2025-11-26,Aprovado
1888,1888,1254.02,88.52,1342.54,2026-03-11,Aprovado
1889,1889,1204.54,555.24,1759.78,2025-11-16,Aprovado
1890,1890,707.99,512.35,1220.34,2025-10-11,Aprovado
1891,1891,195.57,113.93,309.5,2026-01-17,Aprovado
1892,1892,748.94,445.26,1194.2,2025-07-08,Aprovado
1893,1893,882.96,486.32,1369.28,2026-06-22,Aprovado
1894,1894,1257.53,638.31,1895.84,2026-06-16,Aprovado
1895,1895,946.2,265.05,1211.25,2025-11-23,Recusado
1896,1896,291.48,185.97,477.45,2026-01-06,Aprovado
1897,1897,302.2,447.54,749.74,2025-11-08,Aprovado
1898,1898,61.87,441.56,503.43,2026-02-21,Recusado
1899,1899,955.15,281.61,1236.76,2026-04-17,Recusado
1900,1900,375.94,458.38,834.32,2026-06-10,Aprovado
1901,1901,579.47,198.32,777.79,2026-05-22,Aprovado
1902,1902,764.48,225.61,990.09,2025-09-05,Recusado
1903,1903,587.36,544.33,1131.69,2025-11-03,Recusado
1904,1904,1128.77,206.2,1334.97,2026-01-22,Aprovado
1905,1905,142.43,255.47,397.9,2026-05-01,Aprovado
1906,1906,781.2,201.09,982.29,2026-04-09,Aprovado
1907,1907,766.33,163.8,930.13,2026-03-17,Aprovado
1908,1908,1252.53,88.63,1341.16,2026-05-14,Aprovado
1909,1909,976.91,445.37,1422.28,2025-11-19,Recusado
1910,1910,1030.43,357.67,1388.1,2025-12-23,Aprovado
1911,1911,977.05,248.15,1225.2,2025-09-27,Aprovado
1912,1912,1188.24,64.52,1252.76,2026-05-06,Recusado
1913,1913,1270.46,77.3,1347.76,2026-01-13,Aprovado
1914,1914,804.03,240.79,1044.82,2025-07-26,Recusado
1915,1915,925.65,208.29,1133.94,2025-08-27,Aprovado
1916,1916,962.1,475.07,1437.17,2026-04-19,Aprovado
1917,1917,293.82,89.13,382.95,2026-06-01,Recusado
1918,1918,538.47,486.93,1025.4,2025-07-10,Recusado
