projeto_id;comprador_id;fornecedor_id;data_abertura;categoria;baseline;meta_saving_pct;status
CS01154;CB028;FO0145;2025-09-18 00:00:00;Bidding;31982,6;0,1405;Em mensuração
CS01155;CB006;FO0038;2025-03-19 00:00:00;Otimização;4090,16;0,1304;Em mensuração
CS01156;CB032;FO0017;2025-05-16 00:00:00;Substituição;9201,63;0,0668;Em execução
CS01157;CB019;FO0075;2024-11-16 00:00:00;Substituição;20654,97;0,0318;Concluído
CS01158;CB013;FO0276;2026-07-18 00:00:00;Substituição;17403,42;0,093;Concluído
CS01159;CB011;FO0221;2024-10-12 00:00:00;Substituição;7960,98;0,1366;Concluído
CS01160;CB033;FO0318;2024-05-01 00:00:00;Substituição;5187,13;0,1066;Concluído
CS01161;CB013;FO0227;2024-01-23 00:00:00;Renegociação;11644,98;0,0278;Em execução
CS01162;CB021;FO0025;2024-08-10 00:00:00;Renegociação;22323,92;0,139;Em mensuração
CS01163;CB003;FO0033;2025-12-25 00:00:00;Renegociação;12298,66;0,1512;Cancelado
CS01164;CB004;FO0165;2025-01-14 00:00:00;Substituição;20377,7;0,0503;Concluído
CS01165;CB016;FO0024;2025-04-29 00:00:00;Otimização;28006,69;0,0333;Em execução
CS01166;CB003;FO0214;2026-06-16 00:00:00;Renegociação;27443,81;0,1404;Concluído
CS01167;CB027;FO0096;2024-10-01 00:00:00;Renegociação;3475,95;0,1594;Em execução
CS01168;CB017;FO0276;2025-06-20 00:00:00;Substituição;14293,9;0,1677;Concluído
CS01169;CB021;FO0067;2024-04-18 00:00:00;Substituição;16997,49;0,1729;Concluído
CS01170;CB036;FO0191;2026-01-28 00:00:00;Renegociação;10936,92;0,0719;Concluído
CS01171;CB022;FO0281;2025-02-10 00:00:00;Otimização;5014,09;0,122;Em execução
CS01172;CB003;FO0006;2025-03-29 00:00:00;Bidding;1567,18;0,0298;Concluído
CS01173;CB026;FO0119;2025-11-03 00:00:00;Otimização;7189,16;0,1115;Concluído
CS01174;CB037;FO0159;2026-04-15 00:00:00;Bidding;9729,17;0,0829;Em execução
CS01175;CB018;FO0142;2025-12-20 00:00:00;Substituição;10286,41;0,0979;Em execução
CS01176;CB036;FO0031;2026-07-17 00:00:00;Otimização;4767,12;0,1717;Em execução
CS01177;CB004;FO0128;2025-07-29 00:00:00;Otimização;25437,04;0,0692;Concluído
CS01178;CB021;FO0320;2025-05-25 00:00:00;Substituição;11814,0;0,1773;Em execução
CS01179;CB013;FO0286;2025-08-06 00:00:00;Substituição;16950,46;0,0348;Em execução
CS01180;CB019;FO0002;2026-03-27 00:00:00;Otimização;4804,37;0,0893;Cancelado
CS01181;CB009;FO0205;2024-03-11 00:00:00;Otimização;11491,78;0,1341;Concluído
CS01182;CB020;FO0298;2025-03-17 00:00:00;Otimização;9682,62;0,1793;Em execução
CS01183;CB002;FO0035;2024-12-08 00:00:00;Substituição;5451,0;0,0841;Em mensuração
CS01184;CB006;FO0037;2026-04-04 00:00:00;Otimização;6816,2;0,1736;Em mensuração
CS01185;CB009;FO0071;2026-02-02 00:00:00;Otimização;28335,63;0,1557;Concluído
CS01186;CB003;FO0289;2025-04-06 00:00:00;Substituição;5391,05;0,1245;Concluído
CS01187;CB032;FO0073;2024-05-17 00:00:00;Renegociação;3825,48;0,1002;Concluído
CS01188;CB010;FO0232;2024-04-21 00:00:00;Substituição;10745,5;0,1788;Concluído
CS01189;CB005;FO0167;2024-09-09 00:00:00;Renegociação;11876,72;0,1351;Em execução
CS01190;CB009;FO0067;2026-04-04 00:00:00;Bidding;21153,99;0,1007;Em execução
CS01191;CB039;FO0213;2026-02-11 00:00:00;Substituição;9200,58;0,0237;Em execução
CS01192;CB002;FO0222;2024-04-01 00:00:00;Otimização;15922,75;0,1384;Cancelado
CS01193;CB038;FO0187;2026-06-26 00:00:00;Bidding;6132,47;0,1517;Concluído
CS01194;CB007;FO0112;2025-11-22 00:00:00;Renegociação;4552,25;0,0567;Em mensuração
CS01195;CB033;FO0271;2024-04-23 00:00:00;Otimização;13590,77;0,0963;Concluído
CS01196;CB021;FO0215;2025-07-20 00:00:00;Otimização;22989,96;0,0556;Em mensuração
CS01197;CB018;FO0298;2024-11-19 00:00:00;Bidding;5558,1;0,1387;Concluído
CS01198;CB026;FO0222;2026-03-30 00:00:00;Otimização;29274,2;0,0218;Em execução
CS01199;CB007;FO0291;2024-01-02 00:00:00;Renegociação;4299,76;0,0996;Concluído
CS01200;CB005;FO0001;2026-07-09 00:00:00;Renegociação;8506,13;0,0395;Concluído
CS01201;CB008;FO0102;2025-06-28 00:00:00;Renegociação;21808,29;0,1092;Concluído
CS01202;CB035;FO0082;2025-02-10 00:00:00;Bidding;2634,11;0,0999;Concluído
CS01203;CB036;FO0218;2024-09-06 00:00:00;Renegociação;11778,08;0,151;Concluído
CS01204;CB009;FO0141;2024-10-16 00:00:00;Substituição;9204,02;0,054;Concluído
CS01205;CB021;FO0057;2026-01-09 00:00:00;Substituição;5453,6;0,0327;Concluído
CS01206;CB007;FO0315;2025-12-04 00:00:00;Renegociação;10334,57;0,123;Concluído
CS01207;CB018;FO0055;2024-08-13 00:00:00;Otimização;9635,0;0,1309;Em mensuração
CS01208;CB001;FO0244;2024-09-11 00:00:00;Renegociação;2595,63;0,1269;Concluído
CS01209;CB033;FO0319;2024-02-23 00:00:00;Substituição;47254,74;0,0821;Em execução
CS01210;CB028;FO0273;2025-10-04 00:00:00;Otimização;7699,07;0,1316;Em mensuração
CS01211;CB034;FO0073;2026-01-23 00:00:00;Bidding;1676,89;0,0287;Concluído
CS01212;CB033;FO0150;2024-02-09 00:00:00;Renegociação;2145,74;0,1123;Em execução
CS01213;CB022;FO0268;2026-03-17 00:00:00;Otimização;10966,68;0,1281;Em execução
CS01214;CB022;FO0082;2024-01-22 00:00:00;Substituição;25017,83;0,0814;Em execução
CS01215;CB037;FO0288;2024-10-02 00:00:00;Bidding;11650,59;0,1275;Concluído
CS01216;CB020;FO0198;2025-08-05 00:00:00;Otimização;6754,36;0,027;Concluído
CS01217;CB034;FO0268;2026-03-04 00:00:00;Substituição;5545,41;0,1213;Concluído
CS01218;CB030;FO0305;2024-11-16 00:00:00;Bidding;4945,44;0,0717;Em mensuração
CS01219;CB038;FO0257;2024-10-21 00:00:00;Otimização;1590,1;0,0824;Concluído
CS01220;CB010;FO0036;2024-05-30 00:00:00;Renegociação;3920,08;0,0542;Concluído
CS01221;CB024;FO0150;2025-05-03 00:00:00;Bidding;6396,56;0,0749;Concluído
CS01222;CB029;FO0100;2025-06-10 00:00:00;Bidding;14556,34;0,0526;Concluído
CS01223;CB027;FO0272;2024-09-16 00:00:00;Bidding;3540,75;0,1639;Concluído
CS01224;CB030;FO0008;2026-07-29 00:00:00;Otimização;4427,3;0,0821;Concluído
CS01225;CB038;FO0296;2024-08-14 00:00:00;Bidding;11234,35;0,0602;Concluído
CS01226;CB021;FO0029;2026-07-13 00:00:00;Renegociação;20502,42;0,0858;Em execução
CS01227;CB014;FO0073;2026-02-06 00:00:00;Substituição;6525,51;0,1117;Em execução
CS01228;CB016;FO0282;2026-02-18 00:00:00;Otimização;9677,86;0,0656;Em execução
CS01229;CB031;FO0101;2026-04-20 00:00:00;Substituição;1697,48;0,0697;Concluído
CS01230;CB027;FO0059;2025-10-30 00:00:00;Otimização;6620,47;0,0699;Em mensuração
CS01231;CB029;FO0127;2026-02-14 00:00:00;Otimização;2235,26;0,1764;Cancelado
CS01232;CB030;FO0209;2026-01-19 00:00:00;Otimização;9428,41;0,0442;Concluído
CS01233;CB039;FO0317;2026-03-19 00:00:00;Substituição;55499,87;0,1491;Em mensuração
CS01234;CB020;FO0210;2024-12-17 00:00:00;Bidding;5315,49;0,0747;Cancelado
CS01235;CB035;FO0264;2026-06-05 00:00:00;Renegociação;1487,81;0,1706;Concluído
CS01236;CB022;FO0120;2024-03-15 00:00:00;Renegociação;6315,87;0,1171;Em execução
CS01237;CB004;FO0261;2025-05-13 00:00:00;Renegociação;4250,23;0,1353;Concluído
CS01238;CB021;FO0185;2026-04-08 00:00:00;Renegociação;4608,67;0,1425;Concluído
CS01239;CB014;FO0097;2024-05-18 00:00:00;Otimização;37606,43;0,0756;Concluído
CS01240;CB018;FO0150;2024-10-06 00:00:00;Substituição;2441,18;0,1209;Concluído
CS01241;CB035;FO0171;2024-11-06 00:00:00;Bidding;6527,3;0,1345;Concluído
CS01242;CB003;FO0172;2025-04-01 00:00:00;Substituição;15333,91;0,1577;Em execução
CS01243;CB034;FO0270;2024-09-19 00:00:00;Bidding;12783,05;0,1504;Concluído
CS01244;CB034;FO0154;2025-07-19 00:00:00;Renegociação;4754,8;0,0883;Em mensuração
CS01245;CB012;FO0155;2026-06-28 00:00:00;Substituição;19302,3;0,1425;Concluído
CS01246;CB026;FO0060;2024-12-12 00:00:00;Substituição;16659,51;0,1204;Concluído
CS01247;CB024;FO0183;2025-03-26 00:00:00;Otimização;9842,29;0,0656;Concluído
CS01248;CB034;FO0276;2025-08-03 00:00:00;Renegociação;14562,12;0,0595;Concluído
CS01249;CB022;FO0180;2025-05-12 00:00:00;Renegociação;811,99;0,1;Concluído
CS01250;CB036;FO0156;2024-08-20 00:00:00;Renegociação;3746,34;0,1309;Concluído
CS01251;CB019;FO0246;2025-07-03 00:00:00;Bidding;4080,44;0,0717;Concluído
CS01252;CB028;FO0255;2025-10-09 00:00:00;Bidding;11180,22;0,0752;Concluído
CS01253;CB019;FO0228;2024-03-10 00:00:00;Bidding;5287,18;0,0903;Em execução
CS01254;CB031;FO0266;2024-06-30 00:00:00;Renegociação;5827,77;0,0934;Em mensuração
CS01255;CB032;FO0069;2025-05-12 00:00:00;Substituição;14812,55;0,0689;Em mensuração
CS01256;CB026;FO0154;2025-06-30 00:00:00;Renegociação;14140,2;0,1129;Concluído
CS01257;CB031;FO0117;2025-03-14 00:00:00;Otimização;50921,84;0,0711;Concluído
CS01258;CB033;FO0238;2025-01-18 00:00:00;Renegociação;1986,69;0,0832;Concluído
CS01259;CB013;FO0201;2025-12-22 00:00:00;Renegociação;20790,22;0,1463;Em execução
CS01260;CB015;FO0198;2025-10-25 00:00:00;Bidding;25700,59;0,0278;Em mensuração
CS01261;CB033;FO0191;2024-05-24 00:00:00;Otimização;2732,45;0,0583;Em mensuração
CS01262;CB033;FO0179;2024-04-08 00:00:00;Otimização;4294,7;0,082;Concluído
CS01263;CB005;FO0131;2025-03-27 00:00:00;Bidding;8851,97;0,027;Em execução
CS01264;CB029;FO0243;2024-01-26 00:00:00;Bidding;15586,83;0,088;Concluído
CS01265;CB011;FO0142;2024-11-12 00:00:00;Bidding;1307,31;0,0624;Em execução
CS01266;CB009;FO0160;2025-08-12 00:00:00;Substituição;16324,9;0,1396;Concluído
CS01267;CB011;FO0003;2026-03-27 00:00:00;Bidding;4784,72;0,1695;Concluído
CS01268;CB016;FO0071;2025-05-15 00:00:00;Otimização;18965,88;0,1427;Em execução
CS01269;CB024;FO0108;2026-07-13 00:00:00;Otimização;4049,26;0,1711;Em execução
CS01270;CB036;FO0285;2024-12-01 00:00:00;Bidding;29981,46;0,1435;Concluído
CS01271;CB029;FO0019;2026-02-13 00:00:00;Substituição;10382,59;0,073;Concluído
CS01272;CB029;FO0200;2025-10-19 00:00:00;Substituição;18566,14;0,1435;Em execução
CS01273;CB005;FO0203;2025-10-26 00:00:00;Renegociação;19299,44;0,0874;Em mensuração
CS01274;CB015;FO0200;2024-05-10 00:00:00;Bidding;4920,68;0,1754;Em mensuração
CS01275;CB015;FO0206;2025-10-22 00:00:00;Otimização;4348,58;0,0629;Em execução
CS01276;CB030;FO0173;2024-10-13 00:00:00;Otimização;65791,58;0,135;Em execução
CS01277;CB006;FO0216;2026-04-29 00:00:00;Renegociação;24966,52;0,1792;Concluído
CS01278;CB007;FO0059;2026-05-01 00:00:00;Renegociação;12058,98;0,1101;Em mensuração
CS01279;CB031;FO0076;2024-03-06 00:00:00;Otimização;4360,22;0,0468;Concluído
CS01280;CB017;FO0017;2024-04-29 00:00:00;Otimização;2139,43;0,0239;Concluído
CS01281;CB028;FO0105;2026-02-04 00:00:00;Renegociação;10587,62;0,0744;Concluído
CS01282;CB018;FO0146;2025-04-04 00:00:00;Otimização;4772,44;0,1;Em execução
CS01283;CB024;FO0139;2024-03-05 00:00:00;Otimização;6527,73;0,0313;Em execução
CS01284;CB003;FO0097;2026-05-04 00:00:00;Otimização;11199,85;0,1178;Concluído
CS01285;CB040;FO0234;2024-06-10 00:00:00;Otimização;13497,75;0,048;Concluído
CS01286;CB020;FO0166;2026-03-11 00:00:00;Renegociação;3387,69;0,1356;Em execução
CS01287;CB020;FO0111;2024-04-18 00:00:00;Substituição;10005,56;0,0329;Concluído
CS01288;CB009;FO0198;2024-10-20 00:00:00;Renegociação;6370,02;0,0383;Concluído
CS01289;CB001;FO0235;2026-03-05 00:00:00;Substituição;9130,15;0,1573;Em execução
CS01290;CB003;FO0035;2025-04-24 00:00:00;Bidding;884,35;0,126;Em execução
CS01291;CB034;FO0091;2026-02-20 00:00:00;Renegociação;2016,47;0,0434;Concluído
CS01292;CB011;FO0198;2024-02-06 00:00:00;Bidding;4133,31;0,0559;Concluído
CS01293;CB035;FO0128;2026-02-15 00:00:00;Renegociação;18842,89;0,0638;Cancelado
CS01294;CB016;FO0104;2026-02-25 00:00:00;Otimização;9514,96;0,1718;Em mensuração
CS01295;CB026;FO0231;2024-11-10 00:00:00;Renegociação;4613,15;0,1266;Cancelado
CS01296;CB034;FO0239;2024-07-15 00:00:00;Renegociação;11601,61;0,0699;Em mensuração
CS01297;CB034;FO0067;2025-10-30 00:00:00;Bidding;8304,49;0,132;Cancelado
CS01298;CB011;FO0090;2026-01-05 00:00:00;Renegociação;4374,24;0,062;Em mensuração
CS01299;CB008;FO0084;2024-09-11 00:00:00;Substituição;8832,62;0,0528;Concluído
CS01300;CB026;FO0238;2024-03-04 00:00:00;Bidding;4523,69;0,1695;Concluído
CS01301;CB034;FO0121;2024-05-20 00:00:00;Bidding;8538,61;0,0728;Em mensuração
CS01302;CB024;FO0273;2025-03-16 00:00:00;Otimização;1253,13;0,1507;Concluído
CS01303;CB032;FO0094;2024-06-02 00:00:00;Otimização;3894,08;0,0837;Concluído
CS01304;CB006;FO0001;2024-03-02 00:00:00;Bidding;8324,84;0,0746;Em mensuração
CS01305;CB009;FO0007;2025-09-15 00:00:00;Otimização;11876,06;0,1371;Concluído
CS01306;CB032;FO0065;2026-04-01 00:00:00;Substituição;5550,37;0,1728;Em execução
CS01307;CB022;FO0200;2024-02-03 00:00:00;Renegociação;14338,71;0,1109;Em mensuração
CS01308;CB040;FO0132;2025-01-26 00:00:00;Otimização;10080,39;0,0945;Concluído
CS01309;CB007;FO0235;2025-06-11 00:00:00;Substituição;16294,45;0,1706;Em execução
CS01310;CB019;FO0248;2024-06-08 00:00:00;Bidding;17556,82;0,0411;Concluído
CS01311;CB033;FO0167;2026-03-02 00:00:00;Otimização;9342,15;0,0933;Concluído
CS01312;CB029;FO0167;2024-02-24 00:00:00;Bidding;36259,85;0,1533;Concluído
CS01313;CB026;FO0130;2024-09-21 00:00:00;Renegociação;1340,59;0,058;Concluído
CS01314;CB030;FO0017;2025-10-25 00:00:00;Renegociação;9544,51;0,0769;Cancelado
CS01315;CB010;FO0307;2024-03-15 00:00:00;Substituição;8984,97;0,1719;Em mensuração
CS01316;CB020;FO0243;2025-03-29 00:00:00;Renegociação;3531,17;0,162;Concluído
CS01317;CB006;FO0120;2025-11-07 00:00:00;Renegociação;5566,9;0,0906;Em execução
CS01318;CB029;FO0146;2024-03-13 00:00:00;Renegociação;13601,55;0,0633;Em mensuração
CS01319;CB032;FO0177;2024-06-09 00:00:00;Renegociação;25427,12;0,0745;Em execução
CS01320;CB039;FO0292;2024-11-08 00:00:00;Renegociação;18220,22;0,1603;Em mensuração
CS01321;CB012;FO0155;2025-08-14 00:00:00;Otimização;41694,11;0,0635;Concluído
CS01322;CB008;FO0059;2024-12-09 00:00:00;Bidding;3530,06;0,1521;Concluído
CS01323;CB007;FO0300;2024-03-01 00:00:00;Bidding;25604,53;0,067;Concluído
CS01324;CB034;FO0245;2025-07-05 00:00:00;Otimização;2205,14;0,1702;Cancelado
CS01325;CB035;FO0012;2026-02-07 00:00:00;Bidding;4322,89;0,0615;Cancelado
CS01326;CB007;FO0298;2025-03-18 00:00:00;Renegociação;4009,83;0,17;Em execução
CS01327;CB007;FO0114;2024-11-03 00:00:00;Bidding;3054,12;0,1456;Em execução
CS01328;CB011;FO0283;2026-04-22 00:00:00;Renegociação;4886,33;0,1766;Concluído
CS01329;CB023;FO0007;2026-06-18 00:00:00;Otimização;4190,04;0,1544;Em execução
CS01330;CB026;FO0008;2025-06-03 00:00:00;Substituição;22994,83;0,0992;Concluído
CS01331;CB011;FO0082;2025-01-16 00:00:00;Renegociação;9144,51;0,1034;Em execução
CS01332;CB040;FO0226;2024-10-31 00:00:00;Substituição;3003,02;0,1386;Concluído
CS01333;CB003;FO0267;2026-01-06 00:00:00;Otimização;74688,8;0,1082;Concluído
CS01334;CB026;FO0138;2025-12-05 00:00:00;Substituição;14777,51;0,124;Concluído
CS01335;CB027;FO0162;2025-11-18 00:00:00;Bidding;12167,95;0,1642;Concluído
CS01336;CB031;FO0286;2025-07-19 00:00:00;Renegociação;37757,84;0,0993;Em execução
CS01337;CB011;FO0258;2026-05-24 00:00:00;Bidding;20471,46;0,0421;Concluído
CS01338;CB021;FO0054;2026-03-24 00:00:00;Otimização;2190,42;0,129;Em execução
CS01339;CB002;FO0025;2026-05-28 00:00:00;Renegociação;21939,67;0,0732;Concluído
CS01340;CB009;FO0217;2024-03-15 00:00:00;Renegociação;12174,42;0,1152;Em mensuração
CS01341;CB002;FO0141;2026-05-07 00:00:00;Bidding;12282,39;0,0493;Concluído
CS01342;CB032;FO0025;2026-01-01 00:00:00;Bidding;9865,8;0,0908;Concluído
CS01343;CB026;FO0258;2026-03-06 00:00:00;Substituição;14204,59;0,1297;Concluído
CS01344;CB010;FO0099;2026-01-05 00:00:00;Bidding;4860,36;0,1785;Em mensuração
CS01345;CB018;FO0290;2024-03-28 00:00:00;Substituição;13779,22;0,1538;Concluído
CS01346;CB014;FO0292;2026-06-16 00:00:00;Otimização;21346,13;0,0434;Em execução
CS01347;CB021;FO0096;2025-06-11 00:00:00;Otimização;8488,54;0,0513;Em mensuração
CS01348;CB018;FO0316;2024-08-10 00:00:00;Bidding;8877,42;0,1577;Concluído
CS01349;CB033;FO0243;2026-01-12 00:00:00;Renegociação;9386,66;0,0905;Em execução
CS01350;CB024;FO0141;2024-03-07 00:00:00;Otimização;8414,61;0,0594;Cancelado
CS01351;CB024;FO0230;2024-12-30 00:00:00;Bidding;10344,12;0,0911;Em mensuração
CS01352;CB007;FO0110;2024-07-09 00:00:00;Otimização;17415,92;0,1271;Cancelado
CS01353;CB037;FO0287;2025-08-06 00:00:00;Substituição;14119,06;0,1137;Concluído
CS01354;CB008;FO0091;2024-12-03 00:00:00;Substituição;41060,48;0,1404;Em execução
CS01355;CB027;FO0106;2024-12-17 00:00:00;Substituição;13436,82;0,1489;Concluído
CS01356;CB036;FO0199;2026-03-26 00:00:00;Bidding;6448,15;0,0735;Concluído
CS01357;CB037;FO0297;2026-03-27 00:00:00;Renegociação;3555,7;0,1214;Em mensuração
CS01358;CB033;FO0200;2025-07-06 00:00:00;Otimização;20106,15;0,0279;Concluído
CS01359;CB024;FO0023;2024-01-12 00:00:00;Substituição;10005,67;0,1606;Em execução
CS01360;CB007;FO0198;2025-11-16 00:00:00;Substituição;3148,7;0,0302;Em mensuração
CS01361;CB031;FO0017;2024-09-07 00:00:00;Otimização;11353,29;0,0441;Concluído
CS01362;CB032;FO0244;2026-06-02 00:00:00;Otimização;12629,03;0,0456;Concluído
CS01363;CB001;FO0039;2024-01-21 00:00:00;Renegociação;3452,06;0,0765;Concluído
CS01364;CB010;FO0035;2024-06-15 00:00:00;Substituição;56795,27;0,1446;Em execução
CS01365;CB003;FO0113;2025-02-03 00:00:00;Substituição;2447,09;0,0405;Concluído
CS01366;CB012;FO0193;2025-06-19 00:00:00;Bidding;1973,85;0,1547;Concluído
CS01367;CB030;FO0302;2024-06-13 00:00:00;Otimização;9408,06;0,0596;Em mensuração
CS01368;CB037;FO0016;2025-08-25 00:00:00;Substituição;15778,8;0,0823;Concluído
CS01369;CB034;FO0319;2025-03-09 00:00:00;Otimização;7045,02;0,1201;Cancelado
CS01370;CB023;FO0076;2025-02-28 00:00:00;Substituição;9287,62;0,0715;Concluído
CS01371;CB006;FO0166;2024-11-17 00:00:00;Renegociação;51516,36;0,0969;Concluído
CS01372;CB021;FO0076;2024-03-08 00:00:00;Substituição;2211,26;0,0878;Em execução
CS01373;CB001;FO0174;2024-07-17 00:00:00;Bidding;20339,53;0,1334;Em execução
CS01374;CB031;FO0088;2025-06-09 00:00:00;Substituição;25325,66;0,1121;Concluído
CS01375;CB020;FO0214;2026-01-27 00:00:00;Otimização;18363,71;0,1488;Concluído
CS01376;CB035;FO0133;2024-01-21 00:00:00;Renegociação;4642,01;0,0217;Concluído
CS01377;CB022;FO0222;2024-07-19 00:00:00;Otimização;14162,53;0,1236;Em mensuração
CS01378;CB025;FO0252;2025-09-06 00:00:00;Substituição;4958,15;0,1415;Concluído
CS01379;CB016;FO0266;2024-10-21 00:00:00;Bidding;7001,18;0,0809;Em mensuração
CS01380;CB015;FO0191;2024-06-27 00:00:00;Otimização;3403,23;0,12;Concluído
CS01381;CB020;FO0188;2026-06-02 00:00:00;Bidding;36060,71;0,161;Em mensuração
CS01382;CB014;FO0282;2024-04-16 00:00:00;Substituição;11118,82;0,0821;Em execução
CS01383;CB016;FO0248;2024-11-11 00:00:00;Renegociação;2292,69;0,1069;Cancelado
CS01384;CB024;FO0006;2025-04-20 00:00:00;Bidding;3623,45;0,0849;Concluído
CS01385;CB001;FO0290;2025-07-20 00:00:00;Substituição;2527,15;0,1479;Concluído
CS01386;CB023;FO0244;2025-10-19 00:00:00;Otimização;4473,51;0,104;Em execução
CS01387;CB006;FO0087;2024-09-24 00:00:00;Renegociação;15597,45;0,1639;Em execução
CS01388;CB036;FO0229;2026-07-25 00:00:00;Substituição;11464,84;0,1253;Em execução
CS01389;CB015;FO0162;2024-08-07 00:00:00;Bidding;16518,32;0,1301;Em execução
CS01390;CB006;FO0042;2024-01-17 00:00:00;Substituição;3489,59;0,0467;Em mensuração
CS01391;CB030;FO0005;2026-04-21 00:00:00;Renegociação;12387,06;0,1655;Concluído
CS01392;CB015;FO0036;2026-06-07 00:00:00;Otimização;11305,51;0,1245;Em execução
CS01393;CB002;FO0274;2026-06-19 00:00:00;Substituição;12655,84;0,0213;Concluído
CS01394;CB010;FO0277;2024-09-22 00:00:00;Renegociação;19942,81;0,1458;Concluído
CS01395;CB005;FO0320;2024-05-22 00:00:00;Otimização;17428,87;0,1459;Concluído
CS01396;CB031;FO0072;2025-02-20 00:00:00;Bidding;22151,93;0,0673;Em mensuração
CS01397;CB040;FO0264;2024-08-16 00:00:00;Bidding;7979,02;0,1536;Concluído
CS01398;CB006;FO0201;2026-04-19 00:00:00;Bidding;5191,15;0,0505;Concluído
CS01399;CB004;FO0043;2026-02-15 00:00:00;Bidding;4482,33;0,1443;Em mensuração
CS01400;CB020;FO0114;2024-03-12 00:00:00;Otimização;5353,27;0,1028;Em execução
CS01401;CB032;FO0056;2025-06-16 00:00:00;Otimização;3022,78;0,0305;Em execução
CS01402;CB019;FO0263;2025-05-18 00:00:00;Bidding;8666,88;0,0226;Em mensuração
CS01403;CB019;FO0047;2025-12-19 00:00:00;Renegociação;3171,17;0,0439;Concluído
CS01404;CB018;FO0063;2025-04-30 00:00:00;Bidding;8160,52;0,1772;Em mensuração
CS01405;CB021;FO0217;2024-07-04 00:00:00;Substituição;4686,54;0,1652;Concluído
CS01406;CB019;FO0181;2026-05-05 00:00:00;Renegociação;10667,14;0,1124;Concluído
CS01407;CB003;FO0141;2026-07-26 00:00:00;Renegociação;9221,3;0,0375;Em execução
CS01408;CB030;FO0048;2024-05-15 00:00:00;Bidding;5043,82;0,0408;Em mensuração
CS01409;CB023;FO0215;2026-04-08 00:00:00;Otimização;7049,15;0,161;Em mensuração
CS01410;CB026;FO0124;2025-03-18 00:00:00;Renegociação;2614,51;0,1516;Em execução
CS01411;CB019;FO0130;2024-05-06 00:00:00;Substituição;10843,0;0,0658;Em execução
CS01412;CB033;FO0186;2025-07-21 00:00:00;Substituição;6349,15;0,1046;Concluído
CS01413;CB015;FO0065;2026-05-25 00:00:00;Renegociação;23857,87;0,0935;Concluído
